|6.6.6
Archiving\03_Data\eq/QFM_m3/WD94/WD94_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5397       0.460326                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5397       0.460325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5397       0.460324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5397       0.460324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5397       0.460323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5397       0.460323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5397       0.460322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5397       0.460322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5397       0.460321                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.5397       0.460321                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.5397       0.460320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.5397       0.460319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.5397       0.460319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5397       0.460318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5397       0.460318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5397       0.460317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.5397       0.460316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.5397       0.460316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.5397       0.460315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.5397       0.460314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.5397       0.460314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.5397       0.460313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.5397       0.460312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.5397       0.460312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.5397       0.460311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.5397       0.460310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.5397       0.460310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.5397       0.460309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.5397       0.460308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.5397       0.460308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.4254       0.460307       0.114273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        98.6022       0.460309       0.937527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        97.7789       0.460311        1.76079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        96.9623       0.460313        2.57735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        95.7830       0.370601        3.68071       0.165704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        93.4279                 NaN   5.72189       0.850211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        92.6420                 NaN   6.50776       0.850215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        91.8791                 NaN   7.27072       0.850219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        91.1161                 NaN   8.03369       0.850223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        90.3531                 NaN   8.79666       0.850227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        89.5901                 NaN   9.55964       0.850231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        88.8461                 NaN   10.3037       0.850235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        88.0770                 NaN   11.0624       0.850239       0.103816E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        87.3357                 NaN   11.7866       0.850242       0.274254E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        86.5944                 NaN   12.5109       0.850246       0.444693E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        85.8584                 NaN   13.2302       0.850250       0.611072E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        85.1224                 NaN   13.9496       0.850254       0.777453E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        84.3864                 NaN   14.6690       0.850258       0.943836E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        83.6504                 NaN   15.3884       0.850261       0.111022                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        82.9440                 NaN   16.0791       0.850265       0.126637                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        82.2377                 NaN   16.7698       0.850269       0.142253                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        81.5314                 NaN   17.4605       0.850273       0.157868                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        80.8251                 NaN   18.1512       0.850277       0.173484                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        80.1187                 NaN   18.8419       0.850281       0.189100                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        79.4124                 NaN   19.5326       0.850285       0.204716                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        78.7060                 NaN   20.2234       0.850289       0.220332                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        77.9996                 NaN   20.9141       0.850293       0.235948                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        77.3262                 NaN   21.5731       0.850297       0.250353                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        76.6528                 NaN   22.2321       0.850302       0.264757                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        75.9794                 NaN   22.8912       0.850306       0.279162                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        75.3059                 NaN   23.5502       0.850310       0.293566                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        74.6325                 NaN   24.2092       0.850314       0.307971                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        73.9590                 NaN   24.8683       0.850318       0.322376                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        73.2856                 NaN   25.5273       0.850322       0.336782                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        72.6121                 NaN   26.1864       0.850326       0.351187                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        71.9667                 NaN   26.8185       0.850331       0.364457                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        71.3212                 NaN   27.4507       0.850335       0.377727                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        70.6758                 NaN   28.0829       0.850339       0.390998                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        70.0303                 NaN   28.7150       0.850343       0.404268                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        69.3849                 NaN   29.3472       0.850347       0.417539                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        68.7394                 NaN   29.9794       0.850352       0.430810                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        68.0940                 NaN   30.6116       0.850356       0.444081                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        67.4485                 NaN   31.2438       0.850360       0.457352                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        66.8331                 NaN   31.8469       0.850364       0.469631                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        66.2177                 NaN   32.4500       0.850369       0.481911                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        65.6023                 NaN   33.0532       0.850373       0.494191                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        64.9868                 NaN   33.6563       0.850377       0.506471                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        64.3714                 NaN   34.2594       0.850381       0.518751                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        63.7560                 NaN   34.8626       0.850386       0.531031                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        63.1405                 NaN   35.4657       0.850390       0.543311                 NaN            NaN            NaN            NaN            NaN            NaN
