|6.6.6
Archiving\03_Data\Deq/QFM_m3.25/K22/K22_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        2500.00        99.9859       0.141160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9859       0.141165E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9859       0.141169E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9859       0.141173E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9859       0.141177E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9859       0.141182E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9859       0.141186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9859       0.141191E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9859       0.141195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9859       0.141199E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9859       0.141204E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9859       0.141208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9859       0.141213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.4937       0.131776E-001  0.493119                 NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        98.6469       0.115332E-001   1.34159                 NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        97.8218       0.989744E-002   2.16827                 NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        96.9958       0.825994E-002   2.99594                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        96.2114       0.663467E-002   3.78196                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        95.4261       0.500777E-002   4.56887                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        94.6400       0.337925E-002   5.35667                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        93.8529       0.174911E-002   6.14534                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        93.0895       0.109364E-003   6.91035                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        92.4342                 NaN   7.56582                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        91.7833                 NaN   8.21669                 NaN            NaN            NaN            NaN            NaN            NaN
