|6.6.6
Archiving\03_Data\fracLP/QFM_m3.5/GRV/GRV_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1959.90        500.000        99.3223                 NaN  0.677686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        99.3223                 NaN  0.677746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.3222                 NaN  0.677805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.3221                 NaN  0.677865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.3221                 NaN  0.677924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.3220                 NaN  0.677984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.3220                 NaN  0.678044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.3219                 NaN  0.678103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.3218                 NaN  0.678163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.3218                 NaN  0.678223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.3217                 NaN  0.678283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.3217                 NaN  0.678342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.3216                 NaN  0.678402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.3215                 NaN  0.678462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.3215                 NaN  0.678522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.3214                 NaN  0.678582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.3214                 NaN  0.678642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.3213                 NaN  0.678702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.3212                 NaN  0.678762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.3212                 NaN  0.678822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3211                 NaN  0.678883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3211                 NaN  0.678943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3210                 NaN  0.679003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3209                 NaN  0.679063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3209                 NaN  0.679123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3208                 NaN  0.679185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3208                 NaN  0.679244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3207                 NaN  0.679305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3206                 NaN  0.679365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3206                 NaN  0.679425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3205                 NaN  0.679486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3205                 NaN  0.679546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3204                 NaN  0.679607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3203                 NaN  0.679668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3203                 NaN  0.679728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3202                 NaN  0.679789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3202                 NaN  0.679849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3201                 NaN  0.679910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3200                 NaN  0.679971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3200                 NaN  0.680032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3199                 NaN  0.680093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3198                 NaN  0.680153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3198                 NaN  0.680214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3197                 NaN  0.680275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3197                 NaN  0.680336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3196                 NaN  0.680397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3195                 NaN  0.680458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3195                 NaN  0.680519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3194                 NaN  0.680580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3194                 NaN  0.680641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3193                 NaN  0.680703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3192                 NaN  0.680764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3192                 NaN  0.680825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3191                 NaN  0.680886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3191                 NaN  0.680947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3190                 NaN  0.681009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3189                 NaN  0.681070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3189                 NaN  0.681131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3188                 NaN  0.681193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3187                 NaN  0.681254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3187                 NaN  0.681316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3186                 NaN  0.681377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3186                 NaN  0.681439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3185                 NaN  0.681500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3102                 NaN  0.681574       0.818772E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3080                 NaN  0.681707       0.103364E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3077                 NaN  0.681855       0.104277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3076                 NaN  0.682003       0.103517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3076                 NaN  0.682150       0.102693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3075                 NaN  0.682297       0.102034E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3074                 NaN  0.682444       0.101079E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3074                 NaN  0.682590       0.100569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3073                 NaN  0.682735       0.996360E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3072                 NaN  0.682879       0.989305E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3071                 NaN  0.683024       0.983126E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3071                 NaN  0.683167       0.972838E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3070                 NaN  0.683310       0.967126E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3069                 NaN  0.683452       0.960637E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3069                 NaN  0.683594       0.949408E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.0905                 NaN  0.683817       0.952503E-002  0.216156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3908                 NaN            NaN  0.961643E-002  0.599541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3949                 NaN            NaN  0.948939E-002  0.595590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3735                 NaN            NaN  0.972881E-002  0.616744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3775                 NaN            NaN  0.960202E-002  0.612923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3735                 NaN            NaN  0.957992E-002  0.616882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3694                 NaN            NaN  0.956793E-002  0.620997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3639                 NaN            NaN  0.955861E-002  0.626495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3607                 NaN            NaN  0.954084E-002  0.629718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.0412                 NaN            NaN  0.141679E-001  0.944643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.6989                 NaN            NaN  0.442090E-002  0.296636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3148                 NaN            NaN  0.999803E-002  0.675228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3397                 NaN            NaN  0.954483E-002  0.650780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3414                 NaN            NaN  0.943973E-002  0.649180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3328                 NaN            NaN  0.947984E-002  0.657707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3287                 NaN            NaN  0.947834E-002  0.661774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3235                 NaN            NaN  0.947454E-002  0.667059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3176                 NaN            NaN  0.949220E-002  0.672920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3290                 NaN            NaN  0.927560E-002  0.661720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2988                 NaN            NaN  0.959865E-002  0.691555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3069                 NaN            NaN  0.942411E-002  0.683635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3024                 NaN            NaN  0.943061E-002  0.688127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2989                 NaN            NaN  0.941351E-002  0.691650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2941                 NaN            NaN  0.940936E-002  0.696520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2892                 NaN            NaN  0.941301E-002  0.701353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2868                 NaN            NaN  0.939017E-002  0.703785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2819                 NaN            NaN  0.940604E-002  0.708677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2790                 NaN            NaN  0.937914E-002  0.711595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2753                 NaN            NaN  0.938822E-002  0.715309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2721                 NaN            NaN  0.937350E-002  0.718561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2731                 NaN            NaN  0.931328E-002  0.717637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2642                 NaN            NaN  0.939305E-002  0.726391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2641                 NaN            NaN  0.934893E-002  0.726566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2623                 NaN            NaN  0.933417E-002  0.728410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2591                 NaN            NaN  0.933420E-002  0.731523                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2579                 NaN            NaN  0.932443E-002  0.732774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2558                 NaN            NaN  0.932690E-002  0.734884                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2547                 NaN            NaN  0.930704E-002  0.735979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1742                 NaN            NaN  0.998015E-002  0.815802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.6808                 NaN            NaN  0.416343E-002  0.314995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        98.8998                 NaN            NaN  0.136865E-001   1.08653                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2556                 NaN            NaN  0.922168E-002  0.735197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2527                 NaN            NaN  0.926023E-002  0.738014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2527                 NaN            NaN  0.925014E-002  0.738047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2541                 NaN            NaN  0.923163E-002  0.736705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2535                 NaN            NaN  0.923191E-002  0.737313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2585                 NaN            NaN  0.917570E-002  0.732370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2576                 NaN            NaN  0.918780E-002  0.733246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2588                 NaN            NaN  0.918509E-002  0.732043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2623                 NaN            NaN  0.914808E-002  0.728582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2477                 NaN            NaN  0.934808E-002  0.742910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2835                 NaN            NaN  0.890454E-002  0.707640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2686                 NaN            NaN  0.911849E-002  0.722281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2750                 NaN            NaN  0.905273E-002  0.715980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1987                 NaN            NaN  0.869053E-002  0.666131       0.126453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        98.1004                 NaN            NaN  0.333764E-002            NaN   1.89630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        98.1404                 NaN            NaN  0.320929E-002  0.352361E-005   1.85641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        98.1700                 NaN            NaN  0.299424E-002            NaN   1.82703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        98.2019                 NaN            NaN  0.281969E-002  0.242638E-003   1.79506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        98.2321                 NaN            NaN  0.261601E-002            NaN   1.76529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.2596                 NaN            NaN  0.241756E-002            NaN   1.73799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.2904                 NaN            NaN  0.227129E-002            NaN   1.70734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.1261                 NaN            NaN  0.265766E-002  0.759430E-001   1.79530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.5552                 NaN            NaN  0.164640E-002            NaN   1.44311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3732                 NaN            NaN  0.165813E-002            NaN   1.62517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.3941                 NaN            NaN  0.164945E-002            NaN   1.60425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.4224                 NaN            NaN  0.136821E-002            NaN   1.57622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.4461                 NaN            NaN  0.130007E-002            NaN   1.55261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.4684                 NaN            NaN  0.111883E-002            NaN   1.53044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4886                 NaN            NaN  0.926974E-003  0.116166E-005   1.51050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.5138                 NaN            NaN  0.767415E-003            NaN   1.48545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5299                 NaN            NaN  0.530802E-003            NaN   1.46954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5568                 NaN            NaN  0.507051E-003            NaN   1.44269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5725                 NaN            NaN  0.345392E-003            NaN   1.42716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5940                 NaN            NaN  0.143795E-003            NaN   1.40586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6108                 NaN            NaN  0.173549E-003            NaN   1.38898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6298                 NaN            NaN  0.268591E-003            NaN   1.36998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6474                 NaN            NaN  0.143144E-003            NaN   1.35248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6638                 NaN            NaN            NaN            NaN   1.33615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6820                 NaN            NaN  0.262084E-003            NaN   1.31777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6965                 NaN            NaN            NaN            NaN   1.30352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7131                 NaN            NaN            NaN            NaN   1.28692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7275                 NaN            NaN            NaN            NaN   1.27252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7431                 NaN            NaN  0.145990E-002            NaN   1.25546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7554                 NaN            NaN            NaN            NaN   1.24464                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7721                 NaN            NaN            NaN            NaN   1.22790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7825                 NaN            NaN            NaN            NaN   1.21749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.7938                 NaN            NaN            NaN            NaN   1.20616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8053                 NaN            NaN            NaN            NaN   1.19470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8161                 NaN            NaN            NaN            NaN   1.18394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.3254                 NaN            NaN            NaN            NaN  0.238074        1.43656                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8785                 NaN            NaN  0.125482E-002            NaN            NaN   1.12025                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.4928                 NaN            NaN  0.110194E-001            NaN            NaN   1.49615                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.0964                 NaN            NaN  0.146678E-001            NaN            NaN   1.88898                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.7478                 NaN            NaN  0.703780E-002            NaN            NaN   1.24515                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.2905                 NaN            NaN  0.108480E-001            NaN            NaN   1.69866                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        97.7281                 NaN            NaN  0.105809E-001            NaN            NaN   1.18994        1.07142                 NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        97.4568                 NaN            NaN  0.997941E-002            NaN            NaN  0.514612        2.01858                 NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        97.5232                 NaN            NaN  0.959027E-002            NaN            NaN  0.496153        1.97104                 NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        97.5892                 NaN            NaN  0.923622E-002            NaN            NaN   1.92241       0.479183                 NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        97.6550                 NaN            NaN  0.886345E-002            NaN            NaN   1.87091       0.465236                 NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        97.7178                 NaN            NaN  0.846057E-002            NaN            NaN  0.449503        1.82427                 NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        97.7728                 NaN            NaN  0.815157E-002            NaN            NaN  0.434507        1.78456                 NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        97.8323                 NaN            NaN  0.780296E-002            NaN            NaN   1.73694       0.422947                 NaN            NaN            NaN            NaN            NaN
