|6.6.6
Archiving\03_Data\eq/QFM_m4/TAY13/TAY13_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7285       0.262924       0.861718E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7284       0.262943       0.861746E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7284       0.262962       0.861774E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7284       0.262982       0.861803E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7284       0.263001       0.861832E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7284       0.263021       0.861861E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7283       0.263041       0.861890E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7283       0.263060       0.861920E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7283       0.263080       0.861950E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7283       0.263100       0.861979E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7283       0.263119       0.862008E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7282       0.263139       0.862037E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7282       0.263158       0.862067E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7282       0.263178       0.862097E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7282       0.263198       0.862127E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7282       0.263217       0.862157E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7281       0.263237       0.862188E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7281       0.263257       0.862219E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7281       0.263277       0.862250E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7281       0.263297       0.862281E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7281       0.263317       0.862312E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7280       0.263337       0.862344E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7280       0.263357       0.862376E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.6962       0.263382       0.859791E-002  0.318400E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.8600       0.263535       0.790779E-002  0.868561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        98.0672       0.263681       0.720601E-002   1.66186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.2736       0.263827       0.650350E-002   2.45609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.4790       0.263973       0.580025E-002   3.25125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        95.6835       0.264118       0.509626E-002   4.04732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        94.8870       0.264263       0.439155E-002   4.84431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        94.0897       0.264408       0.368611E-002   5.64220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        93.2915       0.264551       0.297995E-002   6.44101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        92.4923       0.264695       0.227306E-002   7.24072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        91.7451       0.264831       0.156165E-002   7.98855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        90.9970       0.264966       0.849565E-003   8.73717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        90.2420       0.265104       0.123483E-003   9.49280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        89.5535       0.265230                 NaN   10.1813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        87.6897       0.919203E-001            NaN   11.7708                 NaN  0.447577                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        86.3784                 NaN            NaN   12.9365                 NaN  0.685150                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        85.6840                 NaN            NaN   13.6304                 NaN  0.685513                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        85.0037                 NaN            NaN   14.3025       0.795881E-002  0.685875                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        84.3342                 NaN            NaN   14.9605       0.191148E-001  0.686238                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        83.6640                 NaN            NaN   15.6191       0.302828E-001  0.686600                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        82.9932                 NaN            NaN   16.2784       0.414626E-001  0.686961                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        82.3218                 NaN            NaN   16.9383       0.526543E-001  0.687321                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        81.6497                 NaN            NaN   17.5988       0.638578E-001  0.687679                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        80.9769                 NaN            NaN   18.2600       0.750730E-001  0.688037                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        80.3036                 NaN            NaN   18.9218       0.862999E-001  0.688393                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        79.6296                 NaN            NaN   19.5842       0.975384E-001  0.688749                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        78.9968                 NaN            NaN   20.2063       0.107825       0.689089                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        78.3635                 NaN            NaN   20.8289       0.118121       0.689429                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        77.7297                 NaN            NaN   21.4521       0.128428       0.689767                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        77.0953                 NaN            NaN   22.0759       0.138744       0.690104                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        76.4603                 NaN            NaN   22.7002       0.149071       0.690440                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        75.8248                 NaN            NaN   23.3250       0.159407       0.690775                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        75.1888                 NaN            NaN   23.9503       0.169754       0.691108                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        74.5522                 NaN            NaN   24.5762       0.180110       0.691441                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        73.9550                 NaN            NaN   25.1637       0.189611       0.691758                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        73.3572                 NaN            NaN   25.7516       0.199120       0.692073                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        72.7590                 NaN            NaN   26.3400       0.208638       0.692388                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        72.1604                 NaN            NaN   26.9288       0.218164       0.692701                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        71.5612                 NaN            NaN   27.5181       0.227698       0.693013                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        70.9616                 NaN            NaN   28.1078       0.237241       0.693324                 NaN            NaN            NaN            NaN            NaN            NaN
