|6.6.6
Archiving\03_Data\Deq/QFM_m1.5/YM20/YM20_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9608       0.392435E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9608       0.392434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9608       0.392433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9608       0.392432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9608       0.392432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9608       0.392431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9608       0.392430E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9608       0.392429E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9608       0.392428E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9608       0.392427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9608       0.392426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9608       0.392425E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9608       0.392424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.9608       0.392423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.9608       0.392422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.9383       0.383245E-001  0.233507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0031                 NaN  0.996873                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        98.8263                 NaN   1.17372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        98.6494                 NaN   1.35057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        98.4726                 NaN   1.52742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        98.2957                 NaN   1.70427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        98.1189                 NaN   1.88112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        97.9420                 NaN   2.05797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        97.7652                 NaN   2.23482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        97.5883                 NaN   2.41167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        97.1606                 NaN   2.83941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        96.7329                 NaN   3.26715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.3051                 NaN   3.69489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
