|6.6.6
Archiving\03_Data\eqLP/QFM/ALH/ALH_1.tab                                  
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5458       0.454239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5458       0.454236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5458       0.454234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5458       0.454231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5458       0.454229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5458       0.454226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5458       0.454224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5458       0.454221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5458       0.454218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5458       0.454216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5458       0.454213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5458       0.454210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5458       0.454207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5458       0.454205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5458       0.454202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5458       0.454199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5458       0.454196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5458       0.454193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5458       0.454190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5458       0.454187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5458       0.454184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5458       0.454181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5458       0.454178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5458       0.454175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5458       0.454172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.5458       0.454171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.5458       0.454171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.5458       0.454170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.5458       0.454169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.5458       0.454169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.5458       0.454168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.5458       0.454167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.5458       0.454167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.5458       0.454161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.5458       0.454154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.5459       0.454148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.5459       0.454142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.5459       0.454136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.5459       0.454130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.5459       0.454124                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.5459       0.454118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.5459       0.454114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.1148       0.454118       0.431102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        98.3628       0.454128        1.18310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        97.6107       0.454137        1.93514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        96.8781       0.454147        2.66771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        96.1455       0.454157        3.40031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        95.4129       0.454167        4.13294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        94.6802       0.454177        4.86561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        93.9553       0.452874        5.58937                 NaN  0.242493E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        91.7286       0.811173E-001   7.45490       0.462937E-001  0.689083                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        90.6872                 NaN   8.40492       0.689619E-001  0.838926                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        89.9553                 NaN   9.12067       0.851326E-001  0.838946                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        89.2621                 NaN   9.79841       0.100563       0.838965                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        88.5688                 NaN   10.4762       0.115994       0.838983                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        87.8756                 NaN   11.1540       0.131425       0.839001                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        87.1823                 NaN   11.8318       0.146857       0.839020                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        86.5077                 NaN   12.4918       0.161460       0.839039                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        85.8331                 NaN   13.1518       0.176062       0.839059                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        85.1584                 NaN   13.8119       0.190666       0.839079                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        84.4837                 NaN   14.4719       0.205270       0.839098                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        83.8090                 NaN   15.1321       0.219875       0.839118                 NaN            NaN            NaN            NaN            NaN            NaN
