|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m0.25/YM20/YM20_6.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  1576.92        500.000        3219.53     
  1575.47        500.000        3222.65     
  1574.03        500.000        3223.84     
  1572.58        500.000        3224.50     
  1571.14        500.000        3224.64     
  1569.69        500.000        3225.60     
  1568.24        500.000        3295.33     
  1566.80        500.000        3225.98     
  1565.35        500.000        3226.94     
  1563.91        500.000        3226.65     
  1562.46        500.000        3227.08     
  1561.01        500.000        3228.12     
  1559.57        500.000        3228.43     
  1558.12        500.000        3228.79     
  1556.68        500.000        3229.05     
  1555.23        500.000        3227.90     
  1553.79        500.000        3229.97     
  1552.34        500.000        3227.84     
  1550.89        500.000        3230.91     
  1549.45        500.000        3231.04     
  1548.00        500.000        3231.98     
  1546.56        500.000        3232.00     
  1545.11        500.000        3232.95     
  1543.66        500.000        3233.65     
  1542.22        500.000        3233.27     
  1540.77        500.000        3233.46     
  1539.33        500.000        3233.87     
  1537.88        500.000        3234.52     
  1536.43        500.000        3235.25     
  1534.99        500.000        3234.77     
  1533.54        500.000        3235.56     
  1532.10        500.000        3235.91     
  1530.65        500.000        3236.50     
  1529.20        500.000        3236.49     
  1527.76        500.000        3236.90     
  1526.31        500.000        3237.64     
  1524.87        500.000        3237.76     
  1523.42        500.000        3237.56     
  1521.98        500.000        3239.42     
  1520.53        500.000        3238.57     
  1519.08        500.000        3239.30     
  1517.64        500.000        3239.43     
  1516.19        500.000        3239.45     
  1514.75        500.000        3240.14     
  1513.30        500.000        3242.84     
  1511.85        500.000        3245.16     
  1510.41        500.000        3241.54     
  1508.96        500.000        3242.34     
  1507.52        500.000        3242.25     
  1506.07        500.000        3251.01     
  1504.62        500.000        3243.35     
  1503.18        500.000        3246.26     
  1501.73        500.000        3244.43     
  1500.29        500.000        3244.74     
  1498.84        500.000        3245.66     
  1497.39        500.000        3246.21     
  1495.95        500.000        3246.54     
  1494.50        500.000        3247.65     
  1493.06        500.000        3262.31     
  1491.61        500.000        3247.49     
  1490.17        500.000        3248.36     
  1488.72        500.000        3248.43     
  1487.27        500.000        3250.15     
  1485.83        500.000        3249.64     
  1484.38        500.000        3250.01     
  1482.94        500.000        3250.51     
  1481.49        500.000        3252.79     
  1480.04        500.000        3252.34     
  1478.60        500.000        3252.46     
  1477.15        500.000        3253.66     
  1475.71        500.000        3253.89     
  1474.26        500.000        3254.20     
  1472.81        500.000        3254.50     
  1471.37        500.000        3240.94     
  1469.92        500.000        3236.39     
  1468.48        500.000        3237.64     
  1467.03        500.000        3238.53     
  1465.58        500.000        3239.80     
