|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m0.25/YM20/YM20_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1487.27        500.000        99.4457       0.554250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.83        500.000        99.5097       0.490290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.38        500.000        99.5099       0.490131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.94        500.000        99.5166       0.483381       0.612587E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.49        500.000        99.5159       0.484101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.04        500.000        99.5205       0.479465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.60        500.000        99.5209       0.479134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.15        500.000        99.5349       0.465071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.71        500.000        99.5132       0.486804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1474.26        500.000        99.5283       0.471651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.81        500.000        99.5275       0.472546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.37        500.000        99.2229       0.408802                 NaN  0.368331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.92        500.000        98.9947       0.356316                 NaN  0.648988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.48        500.000        99.0045       0.351791                 NaN  0.643747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1467.03        500.000        99.0128       0.348376                 NaN  0.638790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1465.58        500.000        99.0239       0.343375                 NaN  0.632676                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1464.14        500.000        99.0290       0.340264                 NaN  0.630747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1462.69        500.000        99.0442       0.334653                 NaN  0.621128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.25        500.000        99.0502       0.331301                 NaN  0.618456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1459.80        500.000        99.0597       0.326845                 NaN  0.613489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.35        500.000        99.0676       0.323625                 NaN  0.608819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.91        500.000        99.0781       0.319306                 NaN  0.602606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1455.46        500.000        99.0839       0.316427                 NaN  0.599655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.02        500.000        99.3684       0.216900                 NaN  0.414658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1452.57        500.000        98.7474                 NaN            NaN  0.532110       0.720459                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0618       0.561739E-001            NaN  0.327300       0.554755                 NaN            NaN            NaN            NaN            NaN            NaN
  1449.68        500.000        99.0668                 NaN            NaN  0.548434       0.384730                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.23        500.000        99.1507                 NaN            NaN  0.349030       0.500306                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.79        500.000        99.0085                 NaN            NaN  0.407342       0.584184                 NaN            NaN            NaN            NaN            NaN            NaN
  1445.34        500.000        99.0919       0.115020E-002            NaN  0.370942       0.535967                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.90        500.000        99.0993                 NaN            NaN  0.532624       0.368090                 NaN            NaN            NaN            NaN            NaN            NaN
  1442.45        500.000        99.1093       0.300667E-001            NaN  0.331824       0.528760                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.00        500.000        99.1137                 NaN            NaN  0.524841       0.361449                 NaN            NaN            NaN            NaN            NaN            NaN
  1439.56        500.000        99.1236                 NaN            NaN  0.519876       0.356520                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.11        500.000        99.1305                 NaN            NaN  0.516717       0.352823                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.67        500.000        97.5767                 NaN            NaN  0.730646       0.990466       0.702193                 NaN            NaN            NaN            NaN            NaN
  1435.22        500.000        97.3296                 NaN            NaN   1.09157       0.755190       0.823610                 NaN            NaN            NaN            NaN            NaN
  1433.77        500.000        97.3851                 NaN            NaN   1.06743       0.740681       0.806763                 NaN            NaN            NaN            NaN            NaN
  1432.33        500.000        97.4474                 NaN            NaN  0.723069        1.04179       0.787733                 NaN            NaN            NaN            NaN            NaN
  1430.88        500.000        97.5026                 NaN            NaN   1.01831       0.708213       0.770918                 NaN            NaN            NaN            NaN            NaN
  1429.44        500.000        97.5579                 NaN            NaN  0.995279       0.692806       0.753989                 NaN            NaN            NaN            NaN            NaN
  1427.99        500.000        97.6074                 NaN            NaN  0.974522       0.679183       0.738934                 NaN            NaN            NaN            NaN            NaN
  1426.54        500.000        97.6635                 NaN            NaN  0.663412       0.951358       0.721715                 NaN            NaN            NaN            NaN            NaN
  1425.10        500.000        97.7125                 NaN            NaN  0.930830       0.650117       0.706538                 NaN            NaN            NaN            NaN            NaN
  1423.65        500.000        97.7577                 NaN            NaN  0.637261       0.912387       0.692690                 NaN            NaN            NaN            NaN            NaN
  1422.21        500.000        97.8028                 NaN            NaN  0.893148       0.625236       0.678772                 NaN            NaN            NaN            NaN            NaN
  1420.76        500.000        97.8486                 NaN            NaN  0.612559       0.874227       0.664613                 NaN            NaN            NaN            NaN            NaN
  1419.32        500.000        97.8831                 NaN            NaN  0.859692       0.603178       0.654068                 NaN            NaN            NaN            NaN            NaN
  1417.87        500.000        97.9363                 NaN            NaN  0.587766       0.838390       0.637517                 NaN            NaN            NaN            NaN            NaN
  1416.42        500.000        97.9672                 NaN  0.554256E-005  0.825729       0.579224       0.627833                 NaN            NaN            NaN            NaN            NaN
  1414.98        500.000        98.0135                 NaN            NaN  0.566552       0.806330       0.613652                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.0459                 NaN  0.111901E-001  0.559786       0.777607       0.605504                 NaN            NaN            NaN            NaN            NaN
  1412.09        500.000        98.0825                 NaN  0.127898       0.573158       0.600046       0.616442                 NaN            NaN            NaN            NaN            NaN
  1410.64        500.000        98.1160                 NaN  0.129539       0.583664       0.564331       0.606464                 NaN            NaN            NaN            NaN            NaN
  1409.19        500.000        98.1502                 NaN  0.130777       0.555431       0.567534       0.596101                 NaN            NaN            NaN            NaN            NaN
  1407.75        500.000        98.1832                 NaN  0.131960       0.546639       0.552071       0.586128                 NaN            NaN            NaN            NaN            NaN
  1406.30        500.000        98.2130                 NaN  0.133558       0.537095       0.539332       0.577052                 NaN            NaN            NaN            NaN            NaN
  1404.86        500.000        98.2475                 NaN  0.133974       0.529874       0.522119       0.566543                 NaN            NaN            NaN            NaN            NaN
  1403.41        500.000        98.2771                 NaN  0.135608       0.522153       0.507415       0.557688                 NaN            NaN            NaN            NaN            NaN
  1401.96        500.000        98.3040                 NaN  0.137170       0.494151       0.514927       0.549780                 NaN            NaN            NaN            NaN            NaN
  1400.52        500.000        98.3377                 NaN  0.137160       0.479993       0.505680       0.539479                 NaN            NaN            NaN            NaN            NaN
  1399.07        500.000        98.3580                 NaN  0.139512       0.467975       0.500332       0.534185                 NaN            NaN            NaN            NaN            NaN
  1397.63        500.000        98.3977                 NaN  0.139191       0.490321       0.451940       0.520896                 NaN            NaN            NaN            NaN            NaN
  1396.18        500.000        98.4158                 NaN  0.141392       0.441140       0.485958       0.515695                 NaN            NaN            NaN            NaN            NaN
  1394.73        500.000        98.4425                 NaN  0.142511       0.478923       0.428366       0.507664                 NaN            NaN            NaN            NaN            NaN
  1393.29        500.000        98.4656                 NaN  0.143993       0.416417       0.473036       0.500917                 NaN            NaN            NaN            NaN            NaN
  1391.84        500.000        98.4932                 NaN  0.144672       0.465902       0.403837       0.492406                 NaN            NaN            NaN            NaN            NaN
  1390.40        500.000        98.5161                 NaN  0.145906       0.392704       0.459940       0.485368                 NaN            NaN            NaN            NaN            NaN
  1388.95        500.000        98.5382                 NaN  0.147272       0.381541       0.454326       0.478657                 NaN            NaN            NaN            NaN            NaN
  1387.51        500.000        98.5595                 NaN  0.148646       0.448941       0.370627       0.472242                 NaN            NaN            NaN            NaN            NaN
  1386.06        500.000        98.5843                 NaN  0.149464       0.442717       0.358830       0.464642                 NaN            NaN            NaN            NaN            NaN
  1384.61        500.000        98.6022                 NaN  0.151282       0.439046       0.347995       0.459501                 NaN            NaN            NaN            NaN            NaN
  1383.17        500.000        98.6272                 NaN  0.151474       0.338392       0.431455       0.451510                 NaN            NaN            NaN            NaN            NaN
  1381.72        500.000        98.6460                 NaN  0.153161       0.426868       0.328046       0.445958                 NaN            NaN            NaN            NaN            NaN
  1380.28        500.000        98.6655                 NaN  0.153821       0.421775       0.318989       0.439883                 NaN            NaN            NaN            NaN            NaN
  1378.83        500.000        98.6850                 NaN  0.155283       0.308635       0.416992       0.434124                 NaN            NaN            NaN            NaN            NaN
  1377.38        500.000        98.7038                 NaN  0.156361       0.298939       0.412513       0.428391                 NaN            NaN            NaN            NaN            NaN
  1375.94        500.000        98.7216                 NaN  0.157559       0.407910       0.290067       0.422876                 NaN            NaN            NaN            NaN            NaN
  1374.49        500.000        98.7386                 NaN  0.158550       0.403910       0.281088       0.417873                 NaN            NaN            NaN            NaN            NaN
  1373.05        500.000        98.7392                 NaN  0.163214       0.401143       0.276976       0.419505                 NaN            NaN            NaN            NaN            NaN
  1371.60        500.000        98.7995                 NaN  0.157023       0.257557       0.388466       0.397449                 NaN            NaN            NaN            NaN            NaN
  1370.15        500.000        98.7927                 NaN  0.161488       0.390090       0.254427       0.401254                 NaN            NaN            NaN            NaN            NaN
  1368.71        500.000        98.8079                 NaN  0.162581       0.386642       0.246514       0.396360                 NaN            NaN            NaN            NaN            NaN
  1367.26        500.000        98.8254                 NaN  0.163426       0.382096       0.237995       0.391114                 NaN            NaN            NaN            NaN            NaN
  1365.82        500.000        98.8417                 NaN  0.164497       0.378078       0.229523       0.386219                 NaN            NaN            NaN            NaN            NaN
  1364.37        500.000        98.8566                 NaN  0.165247       0.374470       0.222150       0.381548                 NaN            NaN            NaN            NaN            NaN
  1362.92        500.000        98.8718                 NaN  0.166212       0.370774       0.214277       0.376945                 NaN            NaN            NaN            NaN            NaN
  1361.48        500.000        98.8865                 NaN  0.167181       0.367139       0.206760       0.372444                 NaN            NaN            NaN            NaN            NaN
  1360.03        500.000        98.9013                 NaN  0.167746       0.363619       0.199613       0.367742                 NaN            NaN            NaN            NaN            NaN
  1358.59        500.000        98.9155                 NaN  0.168605       0.360067       0.192433       0.363399                 NaN            NaN            NaN            NaN            NaN
  1357.14        500.000        98.9293                 NaN  0.169294       0.356825       0.185482       0.359111                 NaN            NaN            NaN            NaN            NaN
  1355.70        500.000        98.9427                 NaN  0.170085       0.353358       0.178933       0.354968                 NaN            NaN            NaN            NaN            NaN
  1354.25        500.000        98.9565                 NaN  0.170546       0.350204       0.172161       0.350548                 NaN            NaN            NaN            NaN            NaN
  1352.80        500.000        98.9694                 NaN  0.171569       0.165351       0.346977       0.346676                 NaN            NaN            NaN            NaN            NaN
  1351.36        500.000        98.9812                 NaN  0.172011       0.159614       0.344369       0.342794                 NaN            NaN            NaN            NaN            NaN
  1349.91        500.000        98.9963                 NaN  0.172083       0.340281       0.153260       0.338111                 NaN            NaN            NaN            NaN            NaN
  1348.47        500.000        99.0079                 NaN  0.172699       0.337675       0.147276       0.334450                 NaN            NaN            NaN            NaN            NaN
  1347.02        500.000        99.0196                 NaN  0.173397       0.141099       0.334987       0.330870                 NaN            NaN            NaN            NaN            NaN
  1345.57        500.000        99.0318                 NaN  0.173421       0.136194       0.331724       0.326864                 NaN            NaN            NaN            NaN            NaN
  1344.13        500.000        99.0435                 NaN  0.173768       0.328994       0.130604       0.323161                 NaN            NaN            NaN            NaN            NaN
  1342.68        500.000        99.0550                 NaN  0.174225       0.326192       0.125074       0.319527                 NaN            NaN            NaN            NaN            NaN
  1341.24        500.000        99.0657                 NaN  0.174380       0.120198       0.323664       0.316086                 NaN            NaN            NaN            NaN            NaN
  1339.79        500.000        99.0780                 NaN  0.174652       0.114816       0.320375       0.312200                 NaN            NaN            NaN            NaN            NaN
  1338.34        500.000        99.0880                 NaN  0.174452       0.318007       0.110672       0.308836                 NaN            NaN            NaN            NaN            NaN
  1336.90        500.000        99.0987                 NaN  0.174554       0.315404       0.105964       0.305416                 NaN            NaN            NaN            NaN            NaN
  1335.45        500.000        99.1089                 NaN  0.174626       0.101557       0.312811       0.302124                 NaN            NaN            NaN            NaN            NaN
  1334.01        500.000        99.1190                 NaN  0.174785       0.971794E-001  0.310221       0.298848                 NaN            NaN            NaN            NaN            NaN
  1332.56        500.000        99.1301                 NaN  0.173825       0.307416       0.936933E-001  0.295000                 NaN            NaN            NaN            NaN            NaN
  1331.11        500.000        99.1389                 NaN  0.174336       0.894305E-001  0.304979       0.292374                 NaN            NaN            NaN            NaN            NaN
  1329.67        500.000        99.1454                 NaN  0.176193       0.827024E-001  0.304525       0.291205                 NaN            NaN            NaN            NaN            NaN
  1328.22        500.000        99.1664                 NaN  0.171863       0.809116E-001  0.298389       0.282468                 NaN            NaN            NaN            NaN            NaN
  1326.78        500.000        99.1663                 NaN  0.173063       0.797555E-001  0.297758       0.283172                 NaN            NaN            NaN            NaN            NaN
  1325.33        500.000        99.1772                 NaN  0.172246       0.295234       0.759685E-001  0.279304                 NaN            NaN            NaN            NaN            NaN
  1323.88        500.000        99.1878                 NaN  0.171333       0.733212E-001  0.291841       0.275683                 NaN            NaN            NaN            NaN            NaN
  1322.44        500.000        99.1954                 NaN  0.170763       0.707531E-001  0.290003       0.273093                 NaN            NaN            NaN            NaN            NaN
  1320.99        500.000        99.2044                 NaN  0.170828       0.287770       0.667095E-001  0.270258                 NaN            NaN            NaN            NaN            NaN
  1319.55        500.000        99.2131                 NaN  0.169486       0.285212       0.651223E-001  0.267105                 NaN            NaN            NaN            NaN            NaN
  1318.10        500.000        99.2082                 NaN  0.184612       0.502500E-001  0.281276       0.275649                 NaN            NaN            NaN            NaN            NaN
  1316.66        500.000        99.2460                 NaN  0.153219       0.695897E-001  0.281688       0.249492                 NaN            NaN            NaN            NaN            NaN
  1315.21        500.000        99.2380                 NaN  0.167011       0.278078       0.584335E-001  0.258523                 NaN            NaN            NaN            NaN            NaN
  1313.76        500.000        99.2460                 NaN  0.165996       0.565835E-001  0.275663       0.255715                 NaN            NaN            NaN            NaN            NaN
  1312.32        500.000        99.2545                 NaN  0.164938       0.273109       0.546703E-001  0.252830                 NaN            NaN            NaN            NaN            NaN
  1310.87        500.000        99.2611                 NaN  0.163489       0.271004       0.541843E-001  0.250251                 NaN            NaN            NaN            NaN            NaN
  1309.43        500.000        99.2700                 NaN  0.162655       0.268557       0.514708E-001  0.247309                 NaN            NaN            NaN            NaN            NaN
  1307.98        500.000        99.2772                 NaN  0.161373       0.506724E-001  0.265971       0.244746                 NaN            NaN            NaN            NaN            NaN
  1306.53        500.000        99.2821                 NaN  0.159128       0.524487E-001  0.263720       0.242570                 NaN            NaN            NaN            NaN            NaN
  1305.09        500.000        99.2930                 NaN  0.158299       0.261607       0.482159E-001  0.238899                 NaN            NaN            NaN            NaN            NaN
  1303.64        500.000        99.2906                 NaN  0.136947       0.848050E-001  0.251351       0.236253                 NaN            NaN            NaN            NaN            NaN
  1302.20        500.000        99.3131                 NaN  0.174655       0.264584       0.127819E-001  0.234855                 NaN            NaN            NaN            NaN            NaN
  1300.75        500.000        99.3132                 NaN  0.153725       0.254198       0.473171E-001  0.231609                 NaN            NaN            NaN            NaN            NaN
  1299.30        500.000        99.3195                 NaN  0.153933       0.252647       0.442116E-001  0.229724                 NaN            NaN            NaN            NaN            NaN
  1297.86        500.000        99.3278                 NaN  0.148818       0.490084E-001  0.248545       0.225872                 NaN            NaN            NaN            NaN            NaN
  1296.41        500.000        99.3328                 NaN  0.148143       0.479246E-001  0.246979       0.224189                 NaN            NaN            NaN            NaN            NaN
  1294.97        500.000        99.3393                 NaN  0.146400       0.244554       0.479467E-001  0.221808                 NaN            NaN            NaN            NaN            NaN
  1293.52        500.000        99.3463                 NaN  0.144894       0.473747E-001  0.242115       0.219294                 NaN            NaN            NaN            NaN            NaN
  1292.07        500.000        99.3515                 NaN  0.142822       0.239885       0.485966E-001  0.217189                 NaN            NaN            NaN            NaN            NaN
  1290.63        500.000        99.3584                 NaN  0.140904       0.237490       0.485943E-001  0.214617                 NaN            NaN            NaN            NaN            NaN
  1289.18        500.000        99.3644                 NaN  0.138278       0.234709       0.503375E-001  0.212236                 NaN            NaN            NaN            NaN            NaN
  1287.74        500.000        99.3700                 NaN  0.136187       0.232344       0.514061E-001  0.210064                 NaN            NaN            NaN            NaN            NaN
  1286.29        500.000        99.3760                 NaN  0.134416       0.516774E-001  0.230065       0.207867                 NaN            NaN            NaN            NaN            NaN
  1284.85        500.000        99.3817                 NaN  0.132068       0.530985E-001  0.227500       0.205603                 NaN            NaN            NaN            NaN            NaN
  1283.40        500.000        99.3798                 NaN  0.124446       0.226423       0.608522E-001  0.205162       0.329110E-002            NaN            NaN            NaN            NaN
  1281.95        500.000        99.2776                 NaN            NaN  0.263851       0.152131       0.218474       0.879269E-001            NaN            NaN            NaN            NaN
  1280.51        500.000        99.2861                 NaN            NaN  0.260438       0.150063       0.216339       0.870621E-001            NaN            NaN            NaN            NaN
  1279.06        500.000        99.2971                 NaN            NaN  0.148095       0.255847       0.213296       0.856394E-001            NaN            NaN            NaN            NaN
  1277.62        500.000        99.3077                 NaN            NaN  0.145691       0.251880       0.210357       0.843452E-001            NaN            NaN            NaN            NaN
  1276.17        500.000        99.3185                 NaN            NaN  0.247307       0.143985       0.207405       0.828278E-001            NaN            NaN            NaN            NaN
  1274.72        500.000        99.3288                 NaN            NaN  0.243245       0.141999       0.204504       0.814390E-001            NaN            NaN            NaN            NaN
  1273.28        500.000        99.3396                 NaN            NaN  0.140253       0.238763       0.201533       0.798968E-001            NaN            NaN            NaN            NaN
  1271.83        500.000        99.3496                 NaN            NaN  0.234606       0.138412       0.198709       0.786339E-001            NaN            NaN            NaN            NaN
  1270.39        500.000        99.3598                 NaN            NaN  0.137034       0.230238       0.195917       0.770471E-001            NaN            NaN            NaN            NaN
  1268.94        500.000        97.3958                 NaN            NaN  0.356216       0.424102       0.421842       0.148709                 NaN   1.25333                 NaN            NaN
  1267.49        500.000        90.1969                 NaN            NaN   1.17493        1.11950        1.24941       0.402858                 NaN   5.85643                 NaN            NaN
  1266.05        500.000        91.3126                 NaN            NaN  0.997343        1.03532        1.11404       0.359056                 NaN   5.18163                 NaN            NaN
  1264.60        500.000        92.2059                 NaN            NaN  0.898684       0.923498        1.00516       0.324076                 NaN   4.64271                 NaN            NaN
  1263.16        500.000        92.9339                 NaN            NaN  0.830094       0.819623       0.915768       0.296181                 NaN   4.20442                 NaN            NaN
  1261.71        500.000        93.5373                 NaN            NaN  0.754480       0.751338       0.841750       0.273323                 NaN   3.84181                 NaN            NaN
  1260.26        500.000        94.0497                 NaN            NaN  0.699781       0.682471       0.778204       0.254535                 NaN   3.53533                 NaN            NaN
  1258.82        500.000        94.4855                 NaN            NaN  0.623530       0.653392       0.723876       0.238398                 NaN   3.27531                 NaN            NaN
  1257.37        500.000        94.8600                 NaN            NaN  0.572439       0.613745       0.677032       0.224783                 NaN   3.05197                 NaN            NaN
  1255.93        500.000        95.1909                 NaN            NaN  0.526599       0.578867       0.635261       0.212678                 NaN   2.85574                 NaN            NaN
  1254.48        500.000        95.4829                 NaN            NaN  0.548343       0.485141       0.598228       0.202276                 NaN   2.68314                 NaN            NaN
