|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.75/ALH/ALH_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             ilm            San(TH)        q             
  1237.13        500.000        97.6954       0.516924E-001            NaN  0.545825                 NaN            NaN            NaN  0.312690       0.390799E-001   1.35533                 NaN
  1235.81        500.000        97.7709       0.544486E-001            NaN  0.522750                 NaN            NaN            NaN  0.301729       0.376784E-001   1.31251                 NaN
  1234.50        500.000        97.8392       0.484411E-001            NaN  0.513176                 NaN            NaN            NaN  0.292174       0.358305E-001   1.27119                 NaN
  1233.18        500.000        97.9043       0.445138E-001            NaN  0.501503                 NaN            NaN            NaN  0.282769       0.342320E-001   1.23265                 NaN
  1231.86        500.000        97.9647       0.392326E-001            NaN  0.492690                 NaN            NaN            NaN  0.274135       0.325711E-001   1.19664                 NaN
  1230.54        500.000        98.0267       0.378135E-001            NaN  0.478458                 NaN            NaN            NaN  0.265095       0.312176E-001   1.16068                 NaN
  1229.23        500.000        98.0777       0.252171E-001            NaN  0.482425                 NaN            NaN            NaN  0.257925       0.292837E-001   1.12748                 NaN
  1227.91        500.000        98.1308       0.209061E-001            NaN  0.474399                 NaN            NaN            NaN  0.250228       0.278918E-001   1.09580                 NaN
  1226.59        500.000        98.1813       0.160087E-001            NaN  0.468070                 NaN            NaN            NaN  0.242843       0.264962E-001   1.06524                 NaN
  1225.27        500.000        98.4591       0.767753E-001            NaN  0.210224                 NaN            NaN            NaN  0.263395       0.447454E-001  0.945717                 NaN
  1223.96        500.000        97.1349       0.144857                 NaN  0.586809                 NaN            NaN            NaN  0.388474       0.525005E-001   1.69242                 NaN
  1222.64        500.000        98.3102                 NaN            NaN  0.424846                 NaN            NaN            NaN  0.172375       0.246527E-001   1.06795                 NaN
  1221.32        500.000        99.5315       0.586000E-001            NaN  0.919967E-001            NaN            NaN            NaN  0.318316E-001            NaN  0.286062                 NaN
  1220.00        500.000        98.5841       0.474295E-001            NaN  0.934893E-003  0.333166                 NaN            NaN  0.182344       0.897140E-002  0.843022                 NaN
  1218.69        500.000        98.1033       0.143384                 NaN  0.325309                 NaN            NaN            NaN  0.257301       0.281002E-001   1.14265                 NaN
  1217.37        500.000        98.7823                 NaN            NaN  0.348850                 NaN            NaN            NaN  0.156900       0.156257E-001  0.696357                 NaN
  1216.05        500.000        98.5773                 NaN            NaN  0.281688       0.919108E-001            NaN            NaN  0.179720       0.198676E-001  0.849553                 NaN
  1214.74        500.000        98.0289       0.434178E-001            NaN  0.309925       0.128056                 NaN            NaN  0.264826       0.234155E-001   1.20151                 NaN
  1213.42        500.000        99.1373                 NaN            NaN  0.279913                 NaN            NaN            NaN  0.106098       0.115109E-001  0.465196                 NaN
  1212.10        500.000        98.6666                 NaN            NaN  0.152194       0.201399                 NaN            NaN  0.170267       0.164915E-001  0.793078                 NaN
  1210.78        500.000        98.4641       0.901238E-001            NaN  0.272724                 NaN            NaN            NaN  0.222338       0.150767E-001  0.935605                 NaN
  1209.47        500.000        98.9377                 NaN            NaN  0.310210                 NaN            NaN            NaN  0.121290       0.158989E-001  0.614859                 NaN
  1208.15        500.000        98.7423                 NaN            NaN  0.907475E-001  0.239327                 NaN            NaN  0.157169       0.155547E-001  0.754910                 NaN
  1206.83        500.000        98.8759                 NaN            NaN  0.517336E-001  0.230485                 NaN            NaN  0.142325       0.132511E-001  0.686332                 NaN
  1205.51        500.000        97.7355                 NaN            NaN  0.411941                 NaN            NaN            NaN  0.218454       0.200025E-001   1.10247       0.511635     
  1204.20        500.000        89.6463                 NaN            NaN  0.147935        1.04783                 NaN            NaN  0.835371       0.518928E-001   4.09777        4.17287     
  1202.88        500.000        82.2810       0.205686                 NaN   1.91172                 NaN            NaN            NaN   1.54342       0.649216E-001   6.93710        7.05610     
  1201.56        500.000        99.9999       0.148773E-005            NaN  0.476886E-005            NaN            NaN            NaN  0.490991E-005            NaN  0.221924E-004  0.260193E-004
  1200.24        500.000       100.0000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.337669E-005            NaN
  1198.93        500.000        80.1501       0.107055                 NaN   2.19635       0.213245E-005            NaN            NaN   1.67876       0.754527E-001   7.84230        7.95000     
  1197.61        500.000        92.6368                 NaN            NaN  0.736747       0.142951                 NaN            NaN  0.584560       0.350534E-001   2.93614        2.92772     
  1196.29        500.000        91.8936                 NaN            NaN  0.618245       0.327457                 NaN            NaN  0.673212       0.303789E-001   3.22272        3.23436     
  1194.97        500.000        91.9845                 NaN            NaN  0.900591                 NaN            NaN            NaN  0.643627       0.336465E-001   3.21438        3.22321     
  1193.66        500.000        90.9201       0.127484E-001            NaN  0.967438                 NaN            NaN            NaN  0.746375       0.324010E-001   3.65243        3.66848     
  1192.34        500.000        88.5053                 NaN            NaN   1.25091       0.981991E-001            NaN            NaN  0.952836       0.332226E-001   4.58016        4.57937     
  1191.02        500.000        92.1074                 NaN            NaN  0.255736       0.601386                 NaN            NaN  0.620172       0.309604E-001   3.23498        3.14940     
  1189.70        500.000        89.1235                 NaN            NaN  0.394128       0.806651                 NaN            NaN  0.858665       0.348901E-001   4.48870        4.29348     
  1188.39        500.000        67.8653                 NaN            NaN  0.808118        2.30683                 NaN            NaN   2.45209       0.110992        13.2632        13.1935     
  1187.07        500.000                 NaN            NaN            NaN   5.46735        3.42237                 NaN            NaN   7.18708       0.327885        43.5227        40.0726     
  1185.75        500.000                 NaN            NaN            NaN   1.90086        6.97673       0.218824E-003            NaN   7.18025       0.330245        43.5379        40.0738     
  1184.44        500.000                 NaN            NaN            NaN   5.59772        3.29496                 NaN            NaN   7.19334       0.326979        43.5122        40.0748     
  1183.12        500.000                 NaN            NaN            NaN   6.04668        2.84611                 NaN            NaN   7.19413       0.326650        43.5106        40.0758     
  1181.80        500.000                 NaN            NaN            NaN   8.91466                 NaN            NaN            NaN   7.20131       0.320483        43.4851        40.0784     
  1180.48        500.000                 NaN            NaN            NaN   2.76973        6.14450                 NaN            NaN   7.19539       0.320418        43.4902        40.0797     
  1179.17        500.000                 NaN   1.86575                 NaN   5.67321       0.618223E-003            NaN            NaN   6.94769       0.453238        44.1910        40.8685     
  1177.85        500.000                 NaN   1.87548                 NaN   5.65704       0.612924E-003            NaN            NaN   6.94716       0.453739        44.1921        40.8739     
  1176.53        500.000                 NaN   1.85304                 NaN   5.69956       0.131552E-005            NaN            NaN   6.95201       0.451591        44.1780        40.8658     
  1175.21        500.000                 NaN            NaN            NaN   1.47845        7.41570                 NaN            NaN   7.20656       0.325116        43.4921        40.0821     
  1173.90        500.000                 NaN   1.78004                 NaN   5.34618       0.477820                 NaN            NaN   6.96325       0.447324        44.1466        40.8387     
  1172.58        500.000                 NaN   1.88319                 NaN   5.64934       0.488326E-005            NaN            NaN   6.95023       0.453177        44.1817        40.8823     
  1171.26        500.000                 NaN   1.92082                 NaN   5.58257       0.489823E-005            NaN            NaN   6.94492       0.456026        44.1963        40.8994     
  1169.94        500.000                 NaN   1.92970                 NaN   5.56773       0.482696E-005            NaN            NaN   6.94446       0.456488        44.1972        40.9044     
  1168.63        500.000                 NaN   1.90210                 NaN   5.58825       0.304111E-001            NaN            NaN   6.95005       0.454007        44.1809        40.8943     
  1167.31        500.000                 NaN   1.94650                 NaN   5.53993       0.293629E-004            NaN            NaN   6.94364       0.457321        44.1986        40.9140     
  1165.99        500.000                 NaN   1.95490                 NaN   5.52603       0.232820E-004            NaN            NaN   6.94323       0.457745        44.1992        40.9188     
  1164.67        500.000                 NaN   1.95862                 NaN   5.50432       0.159647E-001            NaN            NaN   6.94351       0.457833        44.1981        40.9217     
  1163.36        500.000                 NaN   1.97078                 NaN   5.49988                 NaN            NaN            NaN   6.94254       0.458523        44.2002        40.9281     
  1162.04        500.000                 NaN   1.97873                 NaN   5.48670       0.289236E-004            NaN            NaN   6.94218       0.458919        44.2007        40.9327     
  1160.72        500.000                 NaN   1.98645                 NaN   5.47400                 NaN            NaN            NaN   6.94186       0.459296        44.2011        40.9373     
  1159.40        500.000                 NaN   1.99455                 NaN   5.46051       0.480057E-004            NaN            NaN   6.94145       0.459715        44.2018        40.9420     
  1158.09        500.000                 NaN   1.97921                 NaN   5.49021                 NaN            NaN            NaN   6.94528       0.458075        44.1903        40.9370     
  1156.77        500.000                 NaN   2.02225                 NaN   5.42671       0.266142E-004            NaN            NaN   6.94498       0.458351        44.1894        40.9583     
  1155.45        500.000                 NaN   2.02944                 NaN   5.41484                 NaN            NaN            NaN   6.94470       0.458700        44.1897        40.9627     
  1154.14        500.000                 NaN   2.03733                 NaN   5.40186       0.169746E-004            NaN            NaN   6.94432       0.459102        44.1901        40.9673     
  1152.82        500.000                 NaN   2.04628                 NaN   5.38678       0.137061E-004            NaN            NaN   6.94372       0.459610        44.1913        40.9723     
  1151.50        500.000                 NaN   2.05359                 NaN   5.37466                 NaN            NaN            NaN   6.94339       0.459977        44.1917        40.9767     
  1150.18        500.000                 NaN   2.02449                 NaN   5.41561                 NaN            NaN            NaN   6.94334       0.460308        44.1925        40.9638     
  1148.87        500.000                 NaN   2.03168                 NaN   5.40379                 NaN            NaN            NaN   6.94307       0.460660        44.1927        40.9681     
  1147.55        500.000                 NaN   2.03855                 NaN   5.39256                 NaN            NaN            NaN   6.94282       0.460984        44.1928        40.9723     
  1146.23        500.000                 NaN   2.04538                 NaN   5.38138                 NaN            NaN            NaN   6.94258       0.461308        44.1929        40.9765     
  1144.91        500.000                 NaN   2.05211                 NaN   5.37037                 NaN            NaN            NaN   6.94236       0.461626        44.1929        40.9806     
  1143.60        500.000                 NaN   2.05878                 NaN   5.35946                 NaN            NaN            NaN   6.94215       0.461941        44.1929        40.9847     
  1142.28        500.000                 NaN   1.73389                 NaN   5.96754                 NaN            NaN            NaN   7.01121       0.429496        44.0060        40.8519     
  1140.96        500.000                 NaN   1.72332                 NaN   5.98787                 NaN            NaN            NaN   7.01429       0.428255        43.9976        40.8487     
  1139.64        500.000                 NaN   2.07841                 NaN   5.32738                 NaN            NaN            NaN   6.94152       0.462865        44.1929        40.9969     
  1138.33        500.000                 NaN   2.10170                 NaN   5.28526                 NaN            NaN            NaN   6.93802       0.464750        44.2025        41.0078     
  1137.01        500.000                 NaN   2.10765                 NaN   5.27560                 NaN            NaN            NaN   6.93789       0.465018        44.2023        41.0116     
  1135.69        500.000                 NaN   2.11354                 NaN   5.26605                 NaN            NaN            NaN   6.93777       0.465281        44.2020        41.0154     
  1134.37        500.000                 NaN   2.11936                 NaN   5.25661                 NaN            NaN            NaN   6.93765       0.465544        44.2017        41.0191     
  1133.06        500.000                 NaN   2.12508                 NaN   5.24734                 NaN            NaN            NaN   6.93755       0.465798        44.2014        41.0229     
  1131.74        500.000                 NaN   2.13070                 NaN   5.23825                 NaN            NaN            NaN   6.93746       0.466045        44.2010        41.0265     
  1130.42        500.000                 NaN   2.12831                 NaN   5.24261                 NaN            NaN            NaN   6.93758       0.467406        44.1952        41.0289     
  1129.10        500.000                 NaN   2.12635                 NaN   5.24961                 NaN            NaN            NaN   6.94052       0.465022        44.1909        41.0276     
  1127.79        500.000                 NaN   2.14721                 NaN   5.21163                 NaN            NaN            NaN   6.93725       0.466764        44.1997        41.0374     
  1126.47        500.000                 NaN   2.15262                 NaN   5.20291                 NaN            NaN            NaN   6.93719       0.466999        44.1993        41.0410     
  1125.15        500.000                 NaN   2.14587                 NaN   5.21726                 NaN            NaN            NaN   6.93966       0.466065        44.1915        41.0397     
  1123.83        500.000                 NaN   2.15116                 NaN   5.20886                 NaN            NaN            NaN   6.93947       0.466216        44.1910        41.0433     
  1122.52        500.000                 NaN   2.15645                 NaN   5.20040                 NaN            NaN            NaN   6.93964       0.466463        44.1903        41.0467     
  1121.20        500.000                 NaN   2.16188                 NaN   5.19172                 NaN            NaN            NaN   6.93959       0.466702        44.1897        41.0504     
  1119.88        500.000                 NaN   2.16724                 NaN   5.18311                 NaN            NaN            NaN   6.93952       0.466952        44.1892        41.0540     
  1118.57        500.000                 NaN   2.16942                 NaN   5.18032                 NaN            NaN            NaN   6.93999       0.466901        44.1871        41.0562     
  1117.25        500.000                 NaN   2.17706                 NaN   5.16720                 NaN            NaN            NaN   6.93936       0.467386        44.1883        41.0607     
  1115.93        500.000                 NaN   2.21416                 NaN   5.11383                 NaN            NaN            NaN   6.93972       0.467354        44.1854        41.0796     
  1114.61        500.000                 NaN   2.18639                 NaN   5.15033                 NaN            NaN            NaN   6.94252       0.467994        44.1862        41.0666     
  1113.30        500.000                 NaN   2.19108                 NaN   5.14296                 NaN            NaN            NaN   6.94247       0.468163        44.1854        41.0699     
  1111.98        500.000                 NaN   2.19669                 NaN   5.13601                 NaN            NaN            NaN   6.93947       0.468180        44.1853        41.0743     
  1110.66        500.000                 NaN   2.20026                 NaN   5.12856                 NaN            NaN            NaN   6.94243       0.468488        44.1838        41.0764     
  1109.34        500.000                 NaN   2.20445                 NaN   5.12429                 NaN            NaN            NaN   6.93993       0.468376        44.1827        41.0803     
  1108.03        500.000                 NaN   2.24326                 NaN   5.06736                 NaN            NaN            NaN   6.93976       0.468576        44.1813        41.0998     
  1106.71        500.000                 NaN   2.24792                 NaN   5.05995                 NaN            NaN            NaN   6.93980       0.468767        44.1805        41.1031     
  1105.39        500.000                 NaN   2.25252                 NaN   5.05266                 NaN            NaN            NaN   6.93984       0.468953        44.1797        41.1063     
  1104.07        500.000                 NaN   2.25837                 NaN   5.04290                 NaN            NaN            NaN   6.93960       0.469274        44.1798        41.1101     
  1102.76        500.000                 NaN   2.22902                 NaN   5.08488                 NaN            NaN            NaN   6.93986       0.469445        44.1796        41.0972     
  1101.44        500.000                 NaN   2.26730                 NaN   5.02879                 NaN            NaN            NaN   6.93973       0.469629        44.1780        41.1165     
  1100.12        500.000                 NaN   2.14480                 NaN   5.26592                 NaN            NaN            NaN   6.97064       0.456585        44.0937        41.0683     
  1098.80        500.000                 NaN   2.24232                 NaN   5.06392                 NaN            NaN            NaN   6.94010       0.469960        44.1768        41.1069     
  1097.49        500.000                 NaN   2.24667                 NaN   5.05707                 NaN            NaN            NaN   6.94019       0.470128        44.1759        41.1100     
  1096.17        500.000                 NaN   2.25152                 NaN   5.04956                 NaN            NaN            NaN   6.94225       0.470253        44.1731        41.1133     
  1094.85        500.000                 NaN   2.25524                 NaN   5.04363                 NaN            NaN            NaN   6.94039       0.470452        44.1740        41.1163     
  1093.53        500.000                 NaN   2.25945                 NaN   5.03705                 NaN            NaN            NaN   6.94051       0.470609        44.1730        41.1194     
  1092.22        500.000                 NaN   2.26361                 NaN   5.03053                 NaN            NaN            NaN   6.94063       0.470763        44.1719        41.1225     
  1090.90        500.000                 NaN   2.26774                 NaN   5.02410                 NaN            NaN            NaN   6.94076       0.470914        44.1709        41.1256     
  1089.58        500.000                 NaN   2.27182                 NaN   5.01775                 NaN            NaN            NaN   6.94090       0.471062        44.1698        41.1287     
  1088.27        500.000                 NaN   2.27586                 NaN   5.01146                 NaN            NaN            NaN   6.94104       0.471207        44.1687        41.1317     
  1086.95        500.000                 NaN   2.27986                 NaN   5.00525                 NaN            NaN            NaN   6.94119       0.471350        44.1676        41.1348     
  1085.63        500.000                 NaN   2.28382                 NaN   4.99912                 NaN            NaN            NaN   6.94135       0.471490        44.1664        41.1378     
  1084.31        500.000                 NaN   2.28774                 NaN   4.99305                 NaN            NaN            NaN   6.94152       0.471627        44.1653        41.1408     
  1083.00        500.000                 NaN   2.32380                 NaN   4.94078                 NaN            NaN            NaN   6.94170       0.471667        44.1629        41.1592     
  1081.68        500.000                 NaN   2.32761                 NaN   4.93490                 NaN            NaN            NaN   6.94188       0.471800        44.1617        41.1621     
  1080.36        500.000                 NaN   2.33139                 NaN   4.92908                 NaN            NaN            NaN   6.94206       0.471930        44.1605        41.1651     
  1079.04        500.000                 NaN   2.33513                 NaN   4.92333                 NaN            NaN            NaN   6.94225       0.472057        44.1592        41.1680     
  1077.73        500.000                 NaN   2.33883                 NaN   4.91765                 NaN            NaN            NaN   6.94245       0.472182        44.1580        41.1709     
  1076.41        500.000                 NaN   2.34250                 NaN   4.91203                 NaN            NaN            NaN   6.94266       0.472304        44.1567        41.1738     
  1075.09        500.000                 NaN   2.34613                 NaN   4.90648                 NaN            NaN            NaN   6.94287       0.472423        44.1554        41.1767     
  1073.77        500.000                 NaN   2.34974                 NaN   4.90098                 NaN            NaN            NaN   6.94309       0.472541        44.1540        41.1796     
  1072.46        500.000                 NaN   2.35330                 NaN   4.89555                 NaN            NaN            NaN   6.94332       0.472656        44.1527        41.1825     
  1071.14        500.000                 NaN   2.35684                 NaN   4.89019                 NaN            NaN            NaN   6.94356       0.472768        44.1513        41.1853     
  1069.82        500.000                 NaN   2.36033                 NaN   4.88489                 NaN            NaN            NaN   6.94380       0.472878        44.1499        41.1882     
  1068.50        500.000                 NaN   2.36380                 NaN   4.87964                 NaN            NaN            NaN   6.94405       0.472986        44.1485        41.1910     
  1067.19        500.000                 NaN   2.36723                 NaN   4.87446                 NaN            NaN            NaN   6.94430       0.473090        44.1471        41.1938     
  1065.87        500.000                 NaN   2.37063                 NaN   4.86934                 NaN            NaN            NaN   6.94456       0.473193        44.1456        41.1966     
  1064.55        500.000                 NaN   2.37400                 NaN   4.86428                 NaN            NaN            NaN   6.94483       0.473292        44.1442        41.1994     
  1063.23        500.000                 NaN   2.37734                 NaN   4.85927                 NaN            NaN            NaN   6.94511       0.473390        44.1427        41.2022     
  1061.92        500.000                 NaN   2.38064                 NaN   4.85433                 NaN            NaN            NaN   6.94539       0.473486        44.1412        41.2050     
  1060.60        500.000                 NaN   2.38392                 NaN   4.84943                 NaN            NaN            NaN   6.94568       0.473579        44.1396        41.2078     
  1059.28        500.000                 NaN   2.38718                 NaN   4.84458                 NaN            NaN            NaN   6.94598       0.473670        44.1381        41.2105     
  1057.97        500.000                 NaN   2.39041                 NaN   4.83978                 NaN            NaN            NaN   6.94628       0.473761        44.1365        41.2133     
  1056.65        500.000                 NaN   2.36179                 NaN   4.88072                 NaN            NaN            NaN   6.94643       0.473931        44.1364        41.2007     
  1055.33        500.000                 NaN   2.39606                 NaN   4.83198                 NaN            NaN            NaN   6.94713       0.473837        44.1325        41.2184     
  1054.01        500.000                 NaN   2.37496                 NaN   4.85688                 NaN            NaN            NaN   6.94508       0.475108        44.1390        41.2089     
  1052.70        500.000                 NaN   2.40232                 NaN   4.82276                 NaN            NaN            NaN   6.94778       0.474000        44.1293        41.2239     
  1051.38        500.000                 NaN   2.40547                 NaN   4.81809                 NaN            NaN            NaN   6.94809       0.474086        44.1277        41.2266     
  1050.06        500.000                 NaN   2.40915                 NaN   4.81201                 NaN            NaN            NaN   6.94820       0.474258        44.1269        41.2295     
  1048.74        500.000                 NaN   2.41214                 NaN   4.80768                 NaN            NaN            NaN   6.94856       0.474327        44.1251        41.2322     
  1047.43        500.000                 NaN   2.38302                 NaN   4.85012                 NaN            NaN            NaN   6.94917       0.474380        44.1237        41.2196     
  1046.11        500.000                 NaN   2.38603                 NaN   4.84596                 NaN            NaN            NaN   6.94961       0.474418        44.1216        41.2224     
  1044.79        500.000                 NaN   2.38928                 NaN   4.84088                 NaN            NaN            NaN   6.94983       0.474552        44.1205        41.2250     
  1043.47        500.000                 NaN   2.42395                 NaN   4.79059                 NaN            NaN            NaN   6.95004       0.474595        44.1181        41.2428     
  1042.16        500.000                 NaN   2.42627                 NaN   4.78766                 NaN            NaN            NaN   6.95060       0.474583        44.1157        41.2452     
  1040.84        500.000                 NaN   2.40288                 NaN   4.81759                 NaN            NaN            NaN   6.94885       0.475418        44.1207        41.2345     
  1039.52        500.000                 NaN   2.40808                 NaN   4.81020                 NaN            NaN            NaN   6.94980       0.475567        44.1179        41.2384     
  1038.20        500.000                 NaN   2.40990                 NaN   4.80658                 NaN            NaN            NaN   6.94910       0.475742        44.1185        41.2402     
  1036.89        500.000                 NaN   2.40675                 NaN   4.81576                 NaN            NaN            NaN   6.95217       0.474931        44.1095        41.2408     
  1035.57        500.000                 NaN   2.40946                 NaN   4.81199                 NaN            NaN            NaN   6.95261       0.474967        44.1076        41.2434     
  1034.25        500.000                 NaN   2.44338                 NaN   4.76317                 NaN            NaN            NaN   6.95299       0.474947        44.1046        41.2609     
  1032.93        500.000                 NaN   2.41504                 NaN   4.80408                 NaN            NaN            NaN   6.95347       0.475074        44.1037        41.2486     
  1031.62        500.000                 NaN   2.44902                 NaN   4.75510                 NaN            NaN            NaN   6.95381       0.475070        44.1009        41.2661     
  1030.30        500.000                 NaN   2.45184                 NaN   4.75108                 NaN            NaN            NaN   6.95422       0.475132        44.0990        41.2687     
  1028.98        500.000                 NaN   2.45464                 NaN   4.74707                 NaN            NaN            NaN   6.95463       0.475194        44.0972        41.2713     
  1027.67        500.000                 NaN   2.42568                 NaN   4.78939                 NaN            NaN            NaN   6.95531       0.475228        44.0956        41.2588     
  1026.35        500.000                 NaN   2.43507                 NaN   4.77348                 NaN            NaN            NaN   6.95420       0.475873        44.0971        41.2642     
  1025.03        500.000                 NaN   2.43743                 NaN   4.77050                 NaN            NaN            NaN   6.95509       0.475831        44.0944        41.2667     
  1023.71        500.000                 NaN   2.43396                 NaN   4.77766                 NaN            NaN            NaN   6.95661       0.475397        44.0898        41.2666     
  1022.40        500.000                 NaN   2.44203                 NaN   4.76292                 NaN            NaN            NaN   6.95534       0.476098        44.0921        41.2715     
  1021.08        500.000                 NaN   2.44450                 NaN   4.75946                 NaN            NaN            NaN   6.95582       0.476142        44.0901        41.2740     
  1019.76        500.000                 NaN   2.44255                 NaN   4.76527                 NaN            NaN            NaN   6.95790       0.475596        44.0842        41.2745     
  1018.44        500.000                 NaN   2.44936                 NaN   4.75285                 NaN            NaN            NaN   6.95683       0.476195        44.0859        41.2789     
  1017.13        500.000                 NaN   2.45183                 NaN   4.74947                 NaN            NaN            NaN   6.95734       0.476221        44.0838        41.2814     
  1015.81        500.000                 NaN   2.45424                 NaN   4.74625                 NaN            NaN            NaN   6.95788       0.476235        44.0816        41.2838     
  1014.49        500.000                 NaN   2.48271                 NaN   4.70890                 NaN            NaN            NaN   6.96007       0.475556        44.0737        41.2990     
  1013.17        500.000                 NaN   2.46305                 NaN   4.73496                 NaN            NaN            NaN   6.95885       0.476443        44.0750        41.2917     
  1011.86        500.000                 NaN   2.48757                 NaN   4.70244                 NaN            NaN            NaN   6.96114       0.475601        44.0693        41.3040     
  1010.54        500.000                 NaN   2.48997                 NaN   4.69927                 NaN            NaN            NaN   6.96168       0.475621        44.0670        41.3065     
  1009.22        500.000                 NaN   2.46717                 NaN   4.73074                 NaN            NaN            NaN   6.96124       0.476117        44.0673        41.2975     
  1007.90        500.000                 NaN   2.49471                 NaN   4.69304                 NaN            NaN            NaN   6.96280       0.475655        44.0624        41.3114     
  1006.59        500.000                 NaN   2.49708                 NaN   4.68981                 NaN            NaN            NaN   6.96332       0.475680        44.0602        41.3139     
  1005.27        500.000                 NaN   2.49939                 NaN   4.68696                 NaN            NaN            NaN   6.96394       0.475682        44.0577        41.3163     
  1003.95        500.000                 NaN   2.47047                 NaN   4.72721                 NaN            NaN            NaN   6.96337       0.475568        44.0608        41.3026     
  1002.63        500.000                 NaN   2.50400                 NaN   4.68102                 NaN            NaN            NaN   6.96511       0.475703        44.0530        41.3212     
  1001.32        500.000                 NaN   2.47450                 NaN   4.72398                 NaN            NaN            NaN   6.96458       0.475703        44.0528        41.3085     
  1000.00        500.000                 NaN   2.48298                 NaN   4.70417                 NaN            NaN            NaN   6.95961       0.477777        44.0628        41.3127     
