|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.75/WD94/WD94_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1499.06        500.000                 NaN   99.4021       0.571271       0.266377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.64        500.000                 NaN   99.5954       0.404627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.22        500.000                 NaN   99.5029       0.497134       0.278715E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.80        500.000                 NaN   99.5062       0.493848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.37        500.000                 NaN   99.4943       0.505732       0.863396E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.95        500.000                 NaN   99.5365       0.463442       0.270716E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.53        500.000                 NaN   99.5050       0.494966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.11        500.000                 NaN   99.5173       0.482672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.69        500.000                 NaN   99.5201       0.479924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.27        500.000                 NaN   99.5227       0.477311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.84        500.000                 NaN   99.5252       0.474771       0.211722E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.42        500.000                 NaN   99.5282       0.471803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.00        500.000                 NaN   99.5325       0.467469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.58        500.000                 NaN   99.5330       0.466959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.16        500.000                 NaN   99.5350       0.465025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.73        500.000                 NaN   99.5390       0.460955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.31        500.000                 NaN   99.5349       0.465081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1474.89        500.000                 NaN   99.5526       0.447395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.47        500.000                 NaN   99.5401       0.459891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.05        500.000                 NaN   99.5483       0.451650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.63        500.000                 NaN   99.5185       0.481513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.20        500.000                 NaN   99.6341       0.365949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1467.78        500.000                 NaN   99.5056       0.494388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.36        500.000                 NaN   99.5569       0.443145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1464.94        500.000                 NaN   99.5595       0.440542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.52        500.000                 NaN   99.5265       0.275376                 NaN            NaN  0.198173                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.09        500.000                 NaN   99.4582                 NaN            NaN            NaN  0.541802                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.67        500.000                 NaN   99.4587                 NaN            NaN            NaN  0.541316                 NaN            NaN            NaN            NaN            NaN            NaN
  1459.25        500.000                 NaN   99.4577                 NaN            NaN            NaN  0.542278                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.83        500.000                 NaN   99.4596                 NaN            NaN            NaN  0.540434                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.41        500.000                 NaN   99.4585                 NaN            NaN            NaN  0.541483                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.99        500.000                 NaN   99.4588                 NaN            NaN            NaN  0.541205                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.56        500.000                 NaN   99.4565                 NaN            NaN            NaN  0.543494                 NaN            NaN            NaN            NaN            NaN            NaN
  1452.14        500.000                 NaN   99.5531                 NaN            NaN            NaN  0.446931                 NaN            NaN            NaN            NaN            NaN            NaN
  1450.72        500.000                 NaN   99.3611                 NaN            NaN            NaN  0.638855                 NaN            NaN            NaN            NaN            NaN            NaN
  1449.30        500.000                 NaN   99.4530                 NaN            NaN            NaN  0.547033                 NaN            NaN            NaN            NaN            NaN            NaN
  1447.88        500.000                 NaN   99.4527                 NaN            NaN            NaN  0.547256                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.45        500.000                 NaN   99.4486                 NaN            NaN            NaN  0.551363                 NaN            NaN            NaN            NaN            NaN            NaN
  1445.03        500.000                 NaN   99.4463                 NaN            NaN            NaN  0.553728                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000                 NaN   99.2633                 NaN            NaN            NaN  0.327068       0.409587                 NaN            NaN            NaN            NaN            NaN
  1442.19        500.000                 NaN   99.1600                 NaN            NaN            NaN  0.524206       0.315791                 NaN            NaN            NaN            NaN            NaN
  1440.77        500.000                 NaN   99.1661                 NaN            NaN            NaN  0.521064       0.312834                 NaN            NaN            NaN            NaN            NaN
  1439.35        500.000                 NaN   99.1716                 NaN            NaN            NaN  0.311336       0.517089                 NaN            NaN            NaN            NaN            NaN
  1437.92        500.000                 NaN   99.1820                 NaN            NaN            NaN  0.510913       0.307111                 NaN            NaN            NaN            NaN            NaN
  1436.50        500.000                 NaN   99.1870                 NaN            NaN            NaN  0.507355       0.305615                 NaN            NaN            NaN            NaN            NaN
  1435.08        500.000                 NaN   99.1933                 NaN            NaN            NaN  0.301089       0.505630                 NaN            NaN            NaN            NaN            NaN
  1433.66        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1432.24        500.000                 NaN   98.4113                 NaN            NaN            NaN  0.994702       0.593991                 NaN            NaN            NaN            NaN            NaN
  1430.81        500.000                 NaN   99.2134                 NaN            NaN            NaN  0.493407       0.293183                 NaN            NaN            NaN            NaN            NaN
  1429.39        500.000                 NaN   99.2203                 NaN            NaN            NaN  0.290792       0.488945                 NaN            NaN            NaN            NaN            NaN
  1427.97        500.000                 NaN   99.2234                 NaN            NaN            NaN  0.289312       0.487304                 NaN            NaN            NaN            NaN            NaN
  1426.55        500.000                 NaN   99.2363                 NaN            NaN            NaN  0.478453       0.285269                 NaN            NaN            NaN            NaN            NaN
  1425.13        500.000                 NaN   99.2384                 NaN            NaN            NaN  0.283200       0.478432                 NaN            NaN            NaN            NaN            NaN
  1423.71        500.000                 NaN   99.2445                 NaN            NaN            NaN  0.474248       0.281272                 NaN            NaN            NaN            NaN            NaN
  1422.28        500.000                 NaN   99.2489                 NaN            NaN            NaN  0.471362       0.279739                 NaN            NaN            NaN            NaN            NaN
  1420.86        500.000                 NaN   99.2528                 NaN            NaN            NaN  0.470025       0.277196                 NaN            NaN            NaN            NaN            NaN
  1419.44        500.000                 NaN   99.2678                 NaN            NaN            NaN  0.272333       0.459904                 NaN            NaN            NaN            NaN            NaN
  1418.02        500.000                 NaN   99.2671                 NaN            NaN            NaN  0.271436       0.461461                 NaN            NaN            NaN            NaN            NaN
  1416.60        500.000                 NaN   99.2733                 NaN            NaN            NaN  0.269519       0.457133                 NaN            NaN            NaN            NaN            NaN
  1415.17        500.000                 NaN   99.1792                 NaN            NaN            NaN  0.462865       0.313375                 NaN  0.445331E-001            NaN            NaN            NaN
  1413.75        500.000                 NaN   98.0710                 NaN            NaN            NaN  0.555177       0.828393                 NaN  0.545416                 NaN            NaN            NaN
  1412.33        500.000                 NaN   98.1045                 NaN            NaN            NaN  0.545960       0.813868                 NaN  0.535632                 NaN            NaN            NaN
  1410.91        500.000                 NaN   98.1378                 NaN            NaN            NaN  0.799879       0.535910                 NaN  0.526403                 NaN            NaN            NaN
  1409.49        500.000                 NaN   98.1751                 NaN            NaN            NaN  0.784025       0.524843                 NaN  0.516033                 NaN            NaN            NaN
  1408.07        500.000                 NaN   98.2039                 NaN            NaN            NaN  0.516274       0.772196                 NaN  0.507593                 NaN            NaN            NaN
  1406.64        500.000                 NaN   98.2367                 NaN            NaN            NaN  0.507081       0.757788                 NaN  0.498413                 NaN            NaN            NaN
  1405.22        500.000                 NaN   98.2642                 NaN            NaN            NaN  0.498750       0.746624                 NaN  0.490395                 NaN            NaN            NaN
  1403.80        500.000                 NaN   98.2961                 NaN            NaN            NaN  0.733140       0.489238                 NaN  0.481527                 NaN            NaN            NaN
  1402.38        500.000                 NaN   98.3223                 NaN            NaN            NaN  0.721324       0.482583                 NaN  0.473756                 NaN            NaN            NaN
  1400.96        500.000                 NaN   98.3517                 NaN            NaN            NaN  0.472596       0.710066                 NaN  0.465625                 NaN            NaN            NaN
  1399.53        500.000                 NaN   98.3792                 NaN            NaN            NaN  0.698401       0.464682                 NaN  0.457765                 NaN            NaN            NaN
  1398.11        500.000                 NaN   98.4047                 NaN            NaN            NaN  0.457186       0.687713                 NaN  0.450388                 NaN            NaN            NaN
  1396.69        500.000                 NaN   98.4296                 NaN            NaN            NaN  0.677634       0.449427                 NaN  0.443300                 NaN            NaN            NaN
  1395.27        500.000                 NaN   98.4539                 NaN            NaN            NaN  0.667535       0.442161                 NaN  0.436372                 NaN            NaN            NaN
  1393.85        500.000                 NaN   98.4788                 NaN            NaN            NaN  0.657089       0.434690                 NaN  0.429446                 NaN            NaN            NaN
  1392.42        500.000                 NaN   98.5009                 NaN            NaN            NaN  0.648082       0.428124                 NaN  0.422863                 NaN            NaN            NaN
  1391.00        500.000                 NaN   98.5249                 NaN            NaN            NaN  0.638084       0.421031                 NaN  0.415989                 NaN            NaN            NaN
  1389.58        500.000                 NaN   98.5452                 NaN            NaN            NaN  0.415158       0.629525                 NaN  0.410086                 NaN            NaN            NaN
  1388.16        500.000                 NaN   98.5687                 NaN            NaN            NaN  0.620319       0.407748                 NaN  0.403232                 NaN            NaN            NaN
  1386.74        500.000                 NaN   98.5894                 NaN            NaN            NaN  0.611532       0.401642                 NaN  0.397380                 NaN            NaN            NaN
  1385.32        500.000                 NaN   98.6097                 NaN            NaN            NaN  0.603305       0.395515                 NaN  0.391486                 NaN            NaN            NaN
  1383.89        500.000                 NaN   98.6288                 NaN            NaN            NaN  0.595926       0.389269                 NaN  0.385976                 NaN            NaN            NaN
  1382.47        500.000                 NaN   98.6487                 NaN            NaN            NaN  0.587565       0.383563                 NaN  0.380185                 NaN            NaN            NaN
  1381.05        500.000                 NaN   98.6677                 NaN            NaN            NaN  0.377344       0.580125                 NaN  0.374827                 NaN            NaN            NaN
  1379.63        500.000                 NaN   98.6878                 NaN            NaN            NaN  0.572122       0.371129                 NaN  0.368980                 NaN            NaN            NaN
  1378.21        500.000                 NaN   98.7042                 NaN            NaN            NaN  0.366215       0.565472                 NaN  0.364085                 NaN            NaN            NaN
  1376.78        500.000                 NaN   98.7221                 NaN            NaN            NaN  0.360909       0.558089                 NaN  0.358938                 NaN            NaN            NaN
  1375.36        500.000                 NaN   98.7387                 NaN            NaN            NaN  0.550816       0.356372                 NaN  0.354136                 NaN            NaN            NaN
  1373.94        500.000                 NaN   98.7566                 NaN            NaN            NaN  0.544265       0.350288                 NaN  0.348883                 NaN            NaN            NaN
  1372.52        500.000                 NaN   98.7721                 NaN            NaN            NaN  0.537928       0.345713                 NaN  0.344295                 NaN            NaN            NaN
  1371.10        500.000                 NaN   98.7891                 NaN            NaN            NaN  0.531209       0.340268                 NaN  0.339433                 NaN            NaN            NaN
  1369.68        500.000                 NaN   98.8044                 NaN            NaN            NaN  0.335662       0.524952                 NaN  0.334983                 NaN            NaN            NaN
  1368.25        500.000                 NaN   98.8194                 NaN            NaN            NaN  0.331010       0.519160                 NaN  0.330443                 NaN            NaN            NaN
  1366.83        500.000                 NaN   98.8352                 NaN            NaN            NaN  0.512789       0.326084                 NaN  0.325890                 NaN            NaN            NaN
  1365.41        500.000                 NaN   98.8496                 NaN            NaN            NaN  0.507029       0.321746                 NaN  0.321637                 NaN            NaN            NaN
  1363.99        500.000                 NaN   98.8701                 NaN  0.715464E-001            NaN  0.388942       0.345156                 NaN  0.324274                 NaN            NaN            NaN
  1362.57        500.000                 NaN   98.8924                 NaN  0.153409                 NaN  0.253897       0.372742                 NaN  0.327520                 NaN            NaN            NaN
  1361.14        500.000                 NaN   98.8524                 NaN  0.130713                 NaN  0.377253       0.300104                 NaN  0.339503                 NaN            NaN            NaN
  1359.72        500.000                 NaN   98.9806                 NaN  0.179396                 NaN  0.178312       0.359829                 NaN  0.301896                 NaN            NaN            NaN
  1358.30        500.000                 NaN   98.9340                 NaN  0.154882                 NaN  0.233385       0.362406                 NaN  0.315310                 NaN            NaN            NaN
  1356.88        500.000                 NaN   98.9488                 NaN  0.155674                 NaN  0.358860       0.225515                 NaN  0.311132                 NaN            NaN            NaN
  1355.46        500.000                 NaN   98.9630                 NaN  0.155935                 NaN  0.219029       0.355102                 NaN  0.306963                 NaN            NaN            NaN
  1354.04        500.000                 NaN   98.9749                 NaN  0.156724                 NaN  0.352214       0.212672                 NaN  0.303527                 NaN            NaN            NaN
  1352.61        500.000                 NaN   98.9833                 NaN  0.155969                 NaN  0.208424       0.351638                 NaN  0.300688                 NaN            NaN            NaN
  1351.19        500.000                 NaN   99.0035                 NaN  0.156610                 NaN  0.200424       0.344573                 NaN  0.294855                 NaN            NaN            NaN
  1349.77        500.000                 NaN   99.0137                 NaN  0.157100                 NaN  0.342529       0.194822                 NaN  0.291864                 NaN            NaN            NaN
  1348.35        500.000                 NaN   99.0253                 NaN  0.157506                 NaN  0.189123       0.339501                 NaN  0.288585                 NaN            NaN            NaN
  1346.93        500.000                 NaN   99.0385                 NaN  0.157762                 NaN  0.182790       0.336268                 NaN  0.284713                 NaN            NaN            NaN
  1345.50        500.000                 NaN   99.0486                 NaN  0.157301                 NaN  0.333146       0.179210                 NaN  0.281721                 NaN            NaN            NaN
  1344.08        500.000                 NaN   99.0635                 NaN  0.158480                 NaN  0.329873       0.171055                 NaN  0.277130                 NaN            NaN            NaN
  1342.66        500.000                 NaN   99.0726                 NaN  0.157972                 NaN  0.327633       0.167347                 NaN  0.274487                 NaN            NaN            NaN
  1341.24        500.000                 NaN   99.0839                 NaN  0.157757                 NaN  0.162895       0.324439                 NaN  0.271024                 NaN            NaN            NaN
  1339.82        500.000                 NaN   99.0929                 NaN  0.157823                 NaN  0.159067       0.321837                 NaN  0.268324                 NaN            NaN            NaN
  1338.40        500.000                 NaN   99.1053                 NaN  0.156925                 NaN  0.154775       0.318561                 NaN  0.264406                 NaN            NaN            NaN
  1336.97        500.000                 NaN   99.1152                 NaN  0.158194                 NaN  0.316320       0.148484                 NaN  0.261785                 NaN            NaN            NaN
  1335.55        500.000                 NaN   99.1274                 NaN  0.156049                 NaN  0.312727       0.146136                 NaN  0.257643                 NaN            NaN            NaN
  1334.13        500.000                 NaN   99.1370                 NaN  0.156667                 NaN  0.140852       0.310520                 NaN  0.254934                 NaN            NaN            NaN
  1332.71        500.000                 NaN   99.1468                 NaN  0.156413                 NaN  0.307768       0.137015                 NaN  0.251966                 NaN            NaN            NaN
  1331.29        500.000                 NaN   99.1561                 NaN  0.157188                 NaN  0.131699       0.305700                 NaN  0.249356                 NaN            NaN            NaN
  1329.86        500.000                 NaN   99.1671                 NaN  0.154200                 NaN  0.131687       0.301328                 NaN  0.245645                 NaN            NaN            NaN
  1328.44        500.000                 NaN   99.1757                 NaN  0.154936                 NaN  0.299495       0.126927                 NaN  0.242937                 NaN            NaN            NaN
  1327.02        500.000                 NaN   99.0950                 NaN  0.177391                 NaN  0.330708       0.128561                 NaN  0.268333                 NaN            NaN            NaN
  1325.60        500.000                 NaN   99.2839                 NaN  0.130724                 NaN  0.260276       0.116201                 NaN  0.208943                 NaN            NaN            NaN
  1324.18        500.000                 NaN   99.1976                 NaN  0.151315                 NaN  0.285789       0.127971                 NaN  0.237355                 NaN            NaN            NaN
  1322.76        500.000                 NaN   99.2199                 NaN  0.152675                 NaN  0.292316       0.106490                 NaN  0.228581                 NaN            NaN            NaN
  1321.33        500.000                 NaN   99.2218                 NaN  0.151396                 NaN  0.111568       0.286457                 NaN  0.228751                 NaN            NaN            NaN
  1319.91        500.000                 NaN   99.2306                 NaN  0.150568                 NaN  0.284017       0.108812                 NaN  0.226018                 NaN            NaN            NaN
  1318.49        500.000                 NaN   99.2384                 NaN  0.149294                 NaN  0.107532       0.281286                 NaN  0.223486                 NaN            NaN            NaN
  1317.07        500.000                 NaN   99.2455                 NaN  0.148937                 NaN  0.105254       0.278964                 NaN  0.221305                 NaN            NaN            NaN
  1315.65        500.000                 NaN   99.2551                 NaN  0.145875                 NaN  0.105494       0.275573                 NaN  0.217918                 NaN            NaN            NaN
  1314.22        500.000                 NaN   99.2632                 NaN  0.146001                 NaN  0.273446       0.101745                 NaN  0.215575                 NaN            NaN            NaN
  1312.80        500.000                 NaN   99.2711                 NaN  0.144896                 NaN  0.100269       0.270597                 NaN  0.213148                 NaN            NaN            NaN
  1311.38        500.000                 NaN   99.2788                 NaN  0.143678                 NaN  0.983205E-001  0.268609                 NaN  0.210611                 NaN            NaN            NaN
  1309.96        500.000                 NaN   99.2873                 NaN  0.142596                 NaN  0.264828       0.971804E-001            NaN  0.208127                 NaN            NaN            NaN
  1308.54        500.000                 NaN   99.2942                 NaN  0.140353                 NaN  0.971162E-001  0.262809                 NaN  0.205549                 NaN            NaN            NaN
  1307.12        500.000                 NaN   99.3019                 NaN  0.139421                 NaN  0.951454E-001  0.260326                 NaN  0.203233                 NaN            NaN            NaN
  1305.69        500.000                 NaN   99.3087                 NaN  0.137974                 NaN  0.944745E-001  0.257855                 NaN  0.200954                 NaN            NaN            NaN
  1304.27        500.000                 NaN   99.3161                 NaN  0.136260                 NaN  0.255258       0.938407E-001            NaN  0.198533                 NaN            NaN            NaN
  1302.85        500.000                 NaN   99.3230                 NaN  0.134728                 NaN  0.252805       0.931840E-001            NaN  0.196318                 NaN            NaN            NaN
  1301.43        500.000                 NaN   99.3303                 NaN  0.133058                 NaN  0.928893E-001  0.249806                 NaN  0.193973                 NaN            NaN            NaN
  1300.01        500.000                 NaN   99.3368                 NaN  0.132381                 NaN  0.911454E-001  0.247607                 NaN  0.192026                 NaN            NaN            NaN
  1298.58        500.000                 NaN   99.3427                 NaN  0.128749                 NaN  0.940829E-001  0.244923                 NaN  0.189557                 NaN            NaN            NaN
  1297.16        500.000                 NaN   99.3509                 NaN  0.128074                 NaN  0.916492E-001  0.242168                 NaN  0.187194                 NaN            NaN            NaN
  1295.74        500.000                 NaN   99.3561                 NaN  0.126241                 NaN  0.240129       0.921265E-001            NaN  0.185375                 NaN            NaN            NaN
  1294.32        500.000                 NaN   99.3637                 NaN  0.124344                 NaN  0.237079       0.919299E-001            NaN  0.182984                 NaN            NaN            NaN
  1292.90        500.000                 NaN   99.3697                 NaN  0.122004                 NaN  0.234297       0.930669E-001            NaN  0.180895                 NaN            NaN            NaN
  1291.48        500.000                 NaN   99.3759                 NaN  0.120622                 NaN  0.928483E-001  0.231713                 NaN  0.178946                 NaN            NaN            NaN
  1290.05        500.000                 NaN   99.3822                 NaN  0.118746                 NaN  0.229349       0.928588E-001            NaN  0.176861                 NaN            NaN            NaN
  1288.63        500.000                 NaN   99.3882                 NaN  0.116305                 NaN  0.943263E-001  0.226350                 NaN  0.174830                 NaN            NaN            NaN
  1287.21        500.000                 NaN   99.3934                 NaN  0.114195                 NaN  0.223879       0.955148E-001            NaN  0.173058                 NaN            NaN            NaN
  1285.79        500.000                 NaN   99.3998                 NaN  0.111867                 NaN  0.965195E-001  0.220923                 NaN  0.170919                 NaN            NaN            NaN
  1284.37        500.000                 NaN   95.0887                 NaN  0.524270E-001            NaN  0.567164        1.05381                 NaN  0.631669        2.60622                 NaN            NaN
  1282.94        500.000                 NaN   89.6709                 NaN            NaN            NaN   2.22818        1.00724                 NaN   1.21210        5.88163                 NaN            NaN
  1281.52        500.000                 NaN   90.4871                 NaN            NaN            NaN  0.930857        2.06569                 NaN   1.12323        5.39317                 NaN            NaN
  1280.10        500.000                 NaN   91.1915                 NaN            NaN            NaN  0.863976        1.92645                 NaN   1.04619        4.97188                 NaN            NaN
  1278.68        500.000                 NaN   91.8309                 NaN            NaN            NaN  0.802396        1.79909                 NaN  0.975893        4.59175                 NaN            NaN
  1277.26        500.000                 NaN   92.3716                 NaN            NaN            NaN  0.748929        1.69364                 NaN  0.916349        4.26949                 NaN            NaN
  1275.83        500.000                 NaN   92.8732                 NaN  0.408210E-003            NaN  0.699835        1.59231                 NaN  0.860624        3.97367                 NaN            NaN
  1274.41        500.000                 NaN   93.2945                 NaN            NaN            NaN  0.656042        1.51242                 NaN  0.813959        3.72308                 NaN            NaN
