|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.75/WD94/WD94_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1520.39        500.000                 NaN   99.5729       0.418102       0.904015E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.97        500.000                 NaN   99.5289       0.461613       0.948102E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.55        500.000                 NaN   99.5316       0.466894       0.150388E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.12        500.000                 NaN   99.4775       0.506873       0.156287E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.70        500.000                 NaN   99.7681       0.227942       0.398497E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.28        500.000                 NaN   99.3713       0.613151       0.155827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.86        500.000                 NaN   99.5436       0.453678       0.275199E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.44        500.000                 NaN   99.5481       0.448111       0.381182E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.01        500.000                 NaN   99.5510       0.443672       0.533533E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.59        500.000                 NaN   99.8462       0.103049       0.507554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.17        500.000                 NaN   99.2811       0.659183       0.597356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.75        500.000                 NaN   99.5613       0.438662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.33        500.000                 NaN   99.5641       0.435902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.91        500.000                 NaN   99.5663       0.433708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.48        500.000                 NaN   99.5752       0.402179       0.226498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.06        500.000                 NaN   99.4918       0.486367       0.218282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.64        500.000                 NaN   99.6559       0.344141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.22        500.000                 NaN   99.5772       0.422770       0.228124E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.80        500.000                 NaN   99.5801       0.419879                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.37        500.000                 NaN   99.5702       0.429829       0.706715E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.95        500.000                 NaN   99.6062       0.393757       0.221345E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.53        500.000                 NaN   99.5795       0.420458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.11        500.000                 NaN   99.5902       0.409846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.69        500.000                 NaN   99.5926       0.407379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.27        500.000                 NaN   99.5949       0.405075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.84        500.000                 NaN   99.5972       0.402822       0.172574E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.42        500.000                 NaN   99.5999       0.400075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.00        500.000                 NaN   99.6037       0.396278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.58        500.000                 NaN   99.6043       0.395662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.16        500.000                 NaN   99.6060       0.393954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.73        500.000                 NaN   99.6096       0.390356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.31        500.000                 NaN   99.6063       0.393745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1474.89        500.000                 NaN   99.6213       0.378710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.47        500.000                 NaN   99.6110       0.388983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.05        500.000                 NaN   99.6180       0.381994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.63        500.000                 NaN   99.5929       0.407072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.20        500.000                 NaN   99.6908       0.309206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1467.78        500.000                 NaN   99.5823       0.417745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.36        500.000                 NaN   99.6257       0.374251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1464.94        500.000                 NaN   99.6280       0.371986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.52        500.000                 NaN   99.5995       0.232417                 NaN            NaN  0.168049                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.09        500.000                 NaN   99.5407                 NaN            NaN            NaN  0.459311                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.67        500.000                 NaN   99.5413                 NaN            NaN            NaN  0.458678                 NaN            NaN            NaN            NaN            NaN            NaN
  1459.25        500.000                 NaN   99.5407                 NaN            NaN            NaN  0.459268                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.83        500.000                 NaN   99.5425                 NaN            NaN            NaN  0.457532                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.41        500.000                 NaN   99.5419                 NaN            NaN            NaN  0.458107                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.99        500.000                 NaN   99.5423                 NaN            NaN            NaN  0.457714                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.56        500.000                 NaN   99.5406                 NaN            NaN            NaN  0.459404                 NaN            NaN            NaN            NaN            NaN            NaN
  1452.14        500.000                 NaN   99.6224                 NaN            NaN            NaN  0.377555                 NaN            NaN            NaN            NaN            NaN            NaN
  1450.72        500.000                 NaN   99.4604                 NaN            NaN            NaN  0.539577                 NaN            NaN            NaN            NaN            NaN            NaN
  1449.30        500.000                 NaN   99.5382                 NaN            NaN            NaN  0.461799                 NaN            NaN            NaN            NaN            NaN            NaN
  1447.88        500.000                 NaN   99.5382                 NaN            NaN            NaN  0.461765                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.45        500.000                 NaN   99.5350                 NaN            NaN            NaN  0.464999                 NaN            NaN            NaN            NaN            NaN            NaN
  1445.03        500.000                 NaN   99.5333                 NaN            NaN            NaN  0.466738                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000                 NaN   99.3767                 NaN            NaN            NaN  0.278147       0.345142                 NaN            NaN            NaN            NaN            NaN
  1442.19        500.000                 NaN   99.2884                 NaN            NaN            NaN  0.445651       0.265975                 NaN            NaN            NaN            NaN            NaN
  1440.77        500.000                 NaN   99.2940                 NaN            NaN            NaN  0.442707       0.263316                 NaN            NaN            NaN            NaN            NaN
  1439.35        500.000                 NaN   99.2990                 NaN            NaN            NaN  0.261860       0.439092                 NaN            NaN            NaN            NaN            NaN
  1437.92        500.000                 NaN   99.3083                 NaN            NaN            NaN  0.433605       0.258112                 NaN            NaN            NaN            NaN            NaN
  1436.50        500.000                 NaN   99.3129                 NaN            NaN            NaN  0.430389       0.256689                 NaN            NaN            NaN            NaN            NaN
  1435.08        500.000                 NaN   99.3187                 NaN            NaN            NaN  0.252704       0.428636                 NaN            NaN            NaN            NaN            NaN
  1433.66        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1432.24        500.000                 NaN   98.6581                 NaN            NaN            NaN  0.843387       0.498484                 NaN            NaN            NaN            NaN            NaN
  1430.81        500.000                 NaN   99.3369                 NaN            NaN            NaN  0.417573       0.245558                 NaN            NaN            NaN            NaN            NaN
  1429.39        500.000                 NaN   99.3430                 NaN            NaN            NaN  0.243401       0.413588                 NaN            NaN            NaN            NaN            NaN
  1427.97        500.000                 NaN   99.3460                 NaN            NaN            NaN  0.241995       0.411965                 NaN            NaN            NaN            NaN            NaN
  1426.55        500.000                 NaN   99.3573                 NaN            NaN            NaN  0.404241       0.238435                 NaN            NaN            NaN            NaN            NaN
  1425.13        500.000                 NaN   99.3595                 NaN            NaN            NaN  0.236527       0.404003                 NaN            NaN            NaN            NaN            NaN
  1423.71        500.000                 NaN   99.3650                 NaN            NaN            NaN  0.400228       0.234786                 NaN            NaN            NaN            NaN            NaN
  1422.28        500.000                 NaN   99.3691                 NaN            NaN            NaN  0.397551       0.233337                 NaN            NaN            NaN            NaN            NaN
  1420.86        500.000                 NaN   99.3728                 NaN            NaN            NaN  0.396140       0.231013                 NaN            NaN            NaN            NaN            NaN
  1419.44        500.000                 NaN   99.3857                 NaN            NaN            NaN  0.226800       0.387472                 NaN            NaN            NaN            NaN            NaN
  1418.02        500.000                 NaN   99.3856                 NaN            NaN            NaN  0.225889       0.388470                 NaN            NaN            NaN            NaN            NaN
  1416.60        500.000                 NaN   99.3912                 NaN            NaN            NaN  0.224154       0.384660                 NaN            NaN            NaN            NaN            NaN
  1415.17        500.000                 NaN   99.3050                 NaN            NaN            NaN  0.389275       0.260451                 NaN  0.452422E-001            NaN            NaN            NaN
  1413.75        500.000                 NaN   98.2905                 NaN            NaN            NaN  0.466897       0.688322                 NaN  0.554326                 NaN            NaN            NaN
  1412.33        500.000                 NaN   98.3219                 NaN            NaN            NaN  0.458648       0.675360                 NaN  0.544062                 NaN            NaN            NaN
  1410.91        500.000                 NaN   98.3530                 NaN            NaN            NaN  0.662939       0.449735                 NaN  0.534368                 NaN            NaN            NaN
  1409.49        500.000                 NaN   98.3873                 NaN            NaN            NaN  0.649109       0.440048                 NaN  0.523525                 NaN            NaN            NaN
  1408.07        500.000                 NaN   98.4145                 NaN            NaN            NaN  0.432374       0.638428                 NaN  0.514653                 NaN            NaN            NaN
  1406.64        500.000                 NaN   98.4449                 NaN            NaN            NaN  0.424217       0.625802                 NaN  0.505035                 NaN            NaN            NaN
  1405.22        500.000                 NaN   98.4709                 NaN            NaN            NaN  0.416789       0.615746                 NaN  0.496607                 NaN            NaN            NaN
  1403.80        500.000                 NaN   98.5003                 NaN            NaN            NaN  0.603944       0.408451                 NaN  0.487324                 NaN            NaN            NaN
  1402.38        500.000                 NaN   98.5250                 NaN            NaN            NaN  0.593425       0.402448                 NaN  0.479163                 NaN            NaN            NaN
  1400.96        500.000                 NaN   98.5522                 NaN            NaN            NaN  0.393710       0.583455                 NaN  0.470643                 NaN            NaN            NaN
  1399.53        500.000                 NaN   98.5777                 NaN            NaN            NaN  0.573211       0.386727                 NaN  0.462406                 NaN            NaN            NaN
  1398.11        500.000                 NaN   98.6015                 NaN            NaN            NaN  0.380081       0.563739                 NaN  0.454667                 NaN            NaN            NaN
  1396.69        500.000                 NaN   98.6248                 NaN            NaN            NaN  0.554752       0.373208                 NaN  0.447226                 NaN            NaN            NaN
  1395.27        500.000                 NaN   98.6474                 NaN            NaN            NaN  0.545823       0.366788                 NaN  0.439955                 NaN            NaN            NaN
  1393.85        500.000                 NaN   98.6705                 NaN            NaN            NaN  0.536631       0.360217                 NaN  0.432694                 NaN            NaN            NaN
  1392.42        500.000                 NaN   98.6912                 NaN            NaN            NaN  0.528593       0.354377                 NaN  0.425786                 NaN            NaN            NaN
  1391.00        500.000                 NaN   98.7135                 NaN            NaN            NaN  0.519807       0.348140                 NaN  0.418591                 NaN            NaN            NaN
  1389.58        500.000                 NaN   98.7325                 NaN            NaN            NaN  0.342902       0.512198                 NaN  0.412383                 NaN            NaN            NaN
  1388.16        500.000                 NaN   98.7543                 NaN            NaN            NaN  0.504056       0.336433                 NaN  0.405223                 NaN            NaN            NaN
  1386.74        500.000                 NaN   98.7736                 NaN            NaN            NaN  0.496352       0.331015                 NaN  0.399079                 NaN            NaN            NaN
  1385.32        500.000                 NaN   98.7924                 NaN            NaN            NaN  0.489052       0.325637                 NaN  0.392899                 NaN            NaN            NaN
  1383.89        500.000                 NaN   98.8103                 NaN            NaN            NaN  0.482430       0.320136                 NaN  0.387113                 NaN            NaN            NaN
  1382.47        500.000                 NaN   98.8287                 NaN            NaN            NaN  0.475113       0.315105                 NaN  0.381050                 NaN            NaN            NaN
  1381.05        500.000                 NaN   98.8464                 NaN            NaN            NaN  0.309663       0.468524                 NaN  0.375428                 NaN            NaN            NaN
  1379.63        500.000                 NaN   98.8649                 NaN            NaN            NaN  0.461498       0.304237                 NaN  0.369323                 NaN            NaN            NaN
  1378.21        500.000                 NaN   98.8804                 NaN            NaN            NaN  0.299867       0.455525                 NaN  0.364179                 NaN            NaN            NaN
  1376.78        500.000                 NaN   98.8970                 NaN            NaN            NaN  0.295199       0.449025                 NaN  0.358788                 NaN            NaN            NaN
  1375.36        500.000                 NaN   98.9124                 NaN            NaN            NaN  0.442656       0.291161                 NaN  0.353747                 NaN            NaN            NaN
  1373.94        500.000                 NaN   98.9291                 NaN            NaN            NaN  0.436817       0.285870                 NaN  0.348263                 NaN            NaN            NaN
  1372.52        500.000                 NaN   98.9435                 NaN            NaN            NaN  0.431191       0.281830                 NaN  0.343448                 NaN            NaN            NaN
  1371.10        500.000                 NaN   98.9592                 NaN            NaN            NaN  0.425310       0.277104                 NaN  0.338366                 NaN            NaN            NaN
  1369.68        500.000                 NaN   98.9735                 NaN            NaN            NaN  0.273055       0.419786                 NaN  0.333700                 NaN            NaN            NaN
  1368.25        500.000                 NaN   98.9875                 NaN            NaN            NaN  0.268948       0.414594                 NaN  0.328951                 NaN            NaN            NaN
  1366.83        500.000                 NaN   99.0021                 NaN            NaN            NaN  0.409038       0.264676                 NaN  0.324194                 NaN            NaN            NaN
  1365.41        500.000                 NaN   99.0154                 NaN            NaN            NaN  0.403948       0.260879                 NaN  0.319742                 NaN            NaN            NaN
  1363.99        500.000                 NaN   99.0364                 NaN  0.525038E-001            NaN  0.309464       0.279515                 NaN  0.322122                 NaN            NaN            NaN
  1362.57        500.000                 NaN   99.0593                 NaN  0.112355                 NaN  0.201752       0.301507                 NaN  0.325076                 NaN            NaN            NaN
  1361.14        500.000                 NaN   99.0246                 NaN  0.956525E-001            NaN  0.304832       0.238168                 NaN  0.336704                 NaN            NaN            NaN
  1359.72        500.000                 NaN   99.1384                 NaN  0.130855                 NaN  0.141292       0.290341                 NaN  0.299114                 NaN            NaN            NaN
  1358.30        500.000                 NaN   99.0984                 NaN  0.112742                 NaN  0.184663       0.292018                 NaN  0.312160                 NaN            NaN            NaN
  1356.88        500.000                 NaN   99.1121                 NaN  0.113103                 NaN  0.288854       0.178227                 NaN  0.307759                 NaN            NaN            NaN
  1355.46        500.000                 NaN   99.1252                 NaN  0.113076                 NaN  0.172858       0.285486                 NaN  0.303374                 NaN            NaN            NaN
  1354.04        500.000                 NaN   99.1365                 NaN  0.113379                 NaN  0.282798       0.167619                 NaN  0.299719                 NaN            NaN            NaN
  1352.61        500.000                 NaN   99.1448                 NaN  0.112620                 NaN  0.164001       0.281913                 NaN  0.296661                 NaN            NaN            NaN
  1351.19        500.000                 NaN   99.1630                 NaN  0.112861                 NaN  0.157523       0.275959                 NaN  0.290650                 NaN            NaN            NaN
  1349.77        500.000                 NaN   99.1726                 NaN  0.112985                 NaN  0.274006       0.152911                 NaN  0.287453                 NaN            NaN            NaN
  1348.35        500.000                 NaN   99.1835                 NaN  0.113075                 NaN  0.148245       0.271223                 NaN  0.283976                 NaN            NaN            NaN
  1346.93        500.000                 NaN   99.1956                 NaN  0.113040                 NaN  0.143094       0.268328                 NaN  0.279920                 NaN            NaN            NaN
  1345.50        500.000                 NaN   99.2051                 NaN  0.112467                 NaN  0.265564       0.140133                 NaN  0.276737                 NaN            NaN            NaN
  1344.08        500.000                 NaN   99.2188                 NaN  0.113086                 NaN  0.262570       0.133545                 NaN  0.271988                 NaN            NaN            NaN
  1342.66        500.000                 NaN   99.2274                 NaN  0.112500                 NaN  0.260477       0.130479                 NaN  0.269159                 NaN            NaN            NaN
  1341.24        500.000                 NaN   99.2379                 NaN  0.112127                 NaN  0.126833       0.257611                 NaN  0.265530                 NaN            NaN            NaN
  1339.82        500.000                 NaN   99.2466                 NaN  0.111921                 NaN  0.123671       0.255195                 NaN  0.262653                 NaN            NaN            NaN
  1338.40        500.000                 NaN   99.2578                 NaN  0.111082                 NaN  0.120183       0.252311                 NaN  0.258589                 NaN            NaN            NaN
  1336.97        500.000                 NaN   99.2670                 NaN  0.111768                 NaN  0.250249       0.115155                 NaN  0.255800                 NaN            NaN            NaN
  1335.55        500.000                 NaN   99.2781                 NaN  0.110058                 NaN  0.247108       0.113179                 NaN  0.251531                 NaN            NaN            NaN
  1334.13        500.000                 NaN   99.2871                 NaN  0.110280                 NaN  0.108939       0.245039                 NaN  0.248667                 NaN            NaN            NaN
  1332.71        500.000                 NaN   99.2962                 NaN  0.109890                 NaN  0.242571       0.105831                 NaN  0.245555                 NaN            NaN            NaN
  1331.29        500.000                 NaN   99.3048                 NaN  0.110227                 NaN  0.101598       0.240626                 NaN  0.242796                 NaN            NaN            NaN
  1329.86        500.000                 NaN   99.3147                 NaN  0.107950                 NaN  0.101459       0.236910                 NaN  0.238971                 NaN            NaN            NaN
  1328.44        500.000                 NaN   99.3228                 NaN  0.108203                 NaN  0.235179       0.976406E-001            NaN  0.236129                 NaN            NaN            NaN
  1327.02        500.000                 NaN   99.2577                 NaN  0.123496                 NaN  0.259422       0.988234E-001            NaN  0.260598                 NaN            NaN            NaN
  1325.60        500.000                 NaN   99.4133                 NaN  0.909582E-001            NaN  0.203861       0.891555E-001            NaN  0.202695                 NaN            NaN            NaN
  1324.18        500.000                 NaN   99.3431                 NaN  0.105059                 NaN  0.223615       0.980868E-001            NaN  0.230094                 NaN            NaN            NaN
  1322.76        500.000                 NaN   99.3628                 NaN  0.105835                 NaN  0.228424       0.815084E-001            NaN  0.221390                 NaN            NaN            NaN
  1321.33        500.000                 NaN   99.3650                 NaN  0.104773                 NaN  0.852821E-001  0.223580                 NaN  0.221362                 NaN            NaN            NaN
  1319.91        500.000                 NaN   99.3730                 NaN  0.104002                 NaN  0.221417       0.830713E-001            NaN  0.218525                 NaN            NaN            NaN
  1318.49        500.000                 NaN   99.3802                 NaN  0.102919                 NaN  0.819793E-001  0.219002                 NaN  0.215888                 NaN            NaN            NaN
  1317.07        500.000                 NaN   99.3869                 NaN  0.102473                 NaN  0.801297E-001  0.216930                 NaN  0.213593                 NaN            NaN            NaN
  1315.65        500.000                 NaN   99.3955                 NaN  0.100177                 NaN  0.802213E-001  0.214012                 NaN  0.210140                 NaN            NaN            NaN
  1314.22        500.000                 NaN   99.4028                 NaN  0.100100                 NaN  0.212136       0.772696E-001            NaN  0.207699                 NaN            NaN            NaN
  1312.80        500.000                 NaN   99.4099                 NaN  0.991589E-001            NaN  0.760541E-001  0.209685                 NaN  0.205181                 NaN            NaN            NaN
  1311.38        500.000                 NaN   99.4169                 NaN  0.981372E-001            NaN  0.744821E-001  0.207877                 NaN  0.202562                 NaN            NaN            NaN
  1309.96        500.000                 NaN   99.4245                 NaN  0.972343E-001            NaN  0.204720       0.735354E-001            NaN  0.199999                 NaN            NaN            NaN
  1308.54        500.000                 NaN   99.4308                 NaN  0.955271E-001            NaN  0.733822E-001  0.202892                 NaN  0.197350                 NaN            NaN            NaN
  1307.12        500.000                 NaN   99.4377                 NaN  0.947322E-001            NaN  0.718102E-001  0.200752                 NaN  0.194959                 NaN            NaN            NaN
  1305.69        500.000                 NaN   99.4440                 NaN  0.935701E-001            NaN  0.712089E-001  0.198603                 NaN  0.192606                 NaN            NaN            NaN
  1304.27        500.000                 NaN   99.4506                 NaN  0.922517E-001            NaN  0.196366       0.706461E-001            NaN  0.190122                 NaN            NaN            NaN
  1302.85        500.000                 NaN   99.4568                 NaN  0.910518E-001            NaN  0.194236       0.700650E-001            NaN  0.187840                 NaN            NaN            NaN
  1301.43        500.000                 NaN   99.4633                 NaN  0.897687E-001            NaN  0.697589E-001  0.191719                 NaN  0.185437                 NaN            NaN            NaN
  1300.01        500.000                 NaN   99.4692                 NaN  0.891655E-001            NaN  0.683736E-001  0.189826                 NaN  0.183419                 NaN            NaN            NaN
  1298.58        500.000                 NaN   99.4746                 NaN  0.865203E-001            NaN  0.704781E-001  0.187503                 NaN  0.180907                 NaN            NaN            NaN
  1297.16        500.000                 NaN   99.4818                 NaN  0.859521E-001            NaN  0.685800E-001  0.185208                 NaN  0.178500                 NaN            NaN            NaN
  1295.74        500.000                 NaN   99.4866                 NaN  0.845635E-001            NaN  0.183410       0.688521E-001            NaN  0.176616                 NaN            NaN            NaN
  1294.32        500.000                 NaN   99.4931                 NaN  0.831681E-001            NaN  0.180893       0.686254E-001            NaN  0.174191                 NaN            NaN            NaN
  1292.90        500.000                 NaN   99.4985                 NaN  0.814594E-001            NaN  0.178562       0.693914E-001            NaN  0.172058                 NaN            NaN            NaN
  1291.48        500.000                 NaN   99.5040                 NaN  0.803966E-001            NaN  0.691407E-001  0.176393                 NaN  0.170062                 NaN            NaN            NaN
  1290.05        500.000                 NaN   99.5096                 NaN  0.790209E-001            NaN  0.174392       0.690751E-001            NaN  0.167941                 NaN            NaN            NaN
  1288.63        500.000                 NaN   99.5149                 NaN  0.772610E-001            NaN  0.700826E-001  0.171910                 NaN  0.165875                 NaN            NaN            NaN
  1287.21        500.000                 NaN   99.5195                 NaN  0.757189E-001            NaN  0.169827       0.708784E-001            NaN  0.164060                 NaN            NaN            NaN
  1285.79        500.000                 NaN   99.5251                 NaN  0.740635E-001            NaN  0.715431E-001  0.167399                 NaN  0.161898                 NaN            NaN            NaN
  1284.37        500.000                 NaN   95.4881                 NaN  0.347098E-001            NaN  0.430405       0.782269                 NaN  0.599848        2.66465                 NaN            NaN
  1282.94        500.000                 NaN   90.3857                 NaN            NaN            NaN   1.65660       0.765626                 NaN   1.15543        6.03663                 NaN            NaN
  1281.52        500.000                 NaN   91.1601                 NaN            NaN            NaN  0.705753        1.53174                 NaN   1.07011        5.53229                 NaN            NaN
  1280.10        500.000                 NaN   91.8285                 NaN            NaN            NaN  0.653337        1.42474                 NaN  0.996133        5.09731                 NaN            NaN
  1278.68        500.000                 NaN   92.4338                 NaN            NaN            NaN  0.605326        1.32749                 NaN  0.928622        4.70476                 NaN            NaN
  1277.26        500.000                 NaN   92.9464                 NaN            NaN            NaN  0.563579        1.24662                 NaN  0.871418        4.37195                 NaN            NaN
  1275.83        500.000                 NaN   93.4206                 NaN  0.263915E-003            NaN  0.525384        1.16945                 NaN  0.817875        4.06639                 NaN            NaN
