|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1.75/YM20/YM20_1.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1514.70        500.000        99.3957       0.603219       0.103382E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.25        500.000        99.4012       0.598728       0.112776E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.79        500.000        99.4066       0.579070       0.143683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.34        500.000        99.4078       0.592187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.89        500.000        99.4120       0.579191       0.879768E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.43        500.000        99.4134       0.586626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.98        500.000        99.4179       0.582106       0.371800E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.52        500.000        99.4238       0.576166       0.325796E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.07        500.000        99.4245       0.575540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.62        500.000        99.4271       0.572918       0.444100E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.16        500.000        99.4302       0.558201       0.116049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.71        500.000        99.4367       0.563314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.25        500.000        99.4376       0.562379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.80        500.000        99.4393       0.560691       0.308027E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.35        500.000        99.4430       0.557032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.89        500.000        99.4468       0.553152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.44        500.000        99.4481       0.551870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.98        500.000        99.4518       0.548215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.53        500.000        99.4558       0.544204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        500.000        99.4572       0.542828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.62        500.000        99.4603       0.539744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.17        500.000        99.4405       0.450007                 NaN  0.109531                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.71        500.000        98.6415                 NaN            NaN   1.35851                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.26        500.000        99.6986       0.882815E-001  0.481042E-004  0.213027                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.81        500.000        99.6325       0.101881                 NaN  0.265577                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.35        500.000        99.2419                 NaN            NaN  0.758054                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.90        500.000        99.2934                 NaN            NaN  0.706612                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.44        500.000        99.2879                 NaN            NaN  0.712050                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.99        500.000        98.8979                 NaN            NaN  0.570801       0.531321                 NaN            NaN            NaN            NaN            NaN
  1472.54        500.000        98.8122                 NaN            NaN  0.478101       0.709661                 NaN            NaN            NaN            NaN            NaN
  1471.08        500.000        98.8222                 NaN            NaN  0.472208       0.705635                 NaN            NaN            NaN            NaN            NaN
  1469.63        500.000        98.8351                 NaN            NaN  0.697985       0.466942                 NaN            NaN            NaN            NaN            NaN
  1468.18        500.000        98.8458                 NaN            NaN  0.693012       0.461149                 NaN            NaN            NaN            NaN            NaN
  1466.72        500.000        98.8585                 NaN            NaN  0.456775       0.684727                 NaN            NaN            NaN            NaN            NaN
  1465.27        500.000        98.8711                 NaN            NaN  0.450087       0.678797                 NaN            NaN            NaN            NaN            NaN
  1463.81        500.000        98.8803                 NaN            NaN  0.445036       0.674624                 NaN            NaN            NaN            NaN            NaN
  1462.36        500.000        98.8919                 NaN            NaN  0.668040       0.440069                 NaN            NaN            NaN            NaN            NaN
  1460.91        500.000        98.9012                 NaN            NaN  0.664098       0.434695                 NaN            NaN            NaN            NaN            NaN
  1459.45        500.000        98.9150                 NaN            NaN  0.655656       0.429297                 NaN            NaN            NaN            NaN            NaN
  1458.00        500.000        98.9230                 NaN            NaN  0.651767       0.425191                 NaN            NaN            NaN            NaN            NaN
  1456.54        500.000        98.9334                 NaN            NaN  0.646567       0.420080                 NaN            NaN            NaN            NaN            NaN
  1455.09        500.000        98.9417                 NaN            NaN  0.642409       0.415899                 NaN            NaN            NaN            NaN            NaN
  1453.64        500.000        98.9534                 NaN            NaN  0.635573       0.411009                 NaN            NaN            NaN            NaN            NaN
  1452.18        500.000        98.9640                 NaN            NaN  0.406236       0.629768                 NaN            NaN            NaN            NaN            NaN
  1450.73        500.000        98.9718                 NaN            NaN  0.402066       0.626118                 NaN            NaN            NaN            NaN            NaN
  1449.27        500.000        98.9818                 NaN            NaN  0.397455       0.620738                 NaN            NaN            NaN            NaN            NaN
  1447.82        500.000        98.9902                 NaN            NaN  0.616895       0.392927                 NaN            NaN            NaN            NaN            NaN
  1446.37        500.000        99.0008                 NaN            NaN  0.610513       0.388658                 NaN            NaN            NaN            NaN            NaN
  1444.91        500.000        96.8832                 NaN            NaN   1.32023       0.960420                 NaN  0.836150                 NaN            NaN            NaN
  1443.46        500.000        96.6915                 NaN            NaN  0.981848        1.40438                 NaN  0.922252                 NaN            NaN            NaN
  1442.00        500.000        96.7783                 NaN            NaN  0.957082        1.36641                 NaN  0.898166                 NaN            NaN            NaN
  1440.55        500.000        96.8597                 NaN            NaN  0.933740        1.33087                 NaN  0.875675                 NaN            NaN            NaN
  1439.10        500.000        96.9384                 NaN            NaN   1.29680       0.910847                 NaN  0.853928                 NaN            NaN            NaN
  1437.64        500.000        97.0121                 NaN            NaN   1.26444       0.889864                 NaN  0.833601                 NaN            NaN            NaN
  1436.19        500.000        97.0804                 NaN            NaN   1.23436       0.870256                 NaN  0.815033                 NaN            NaN            NaN
  1434.73        500.000        97.1578                 NaN            NaN  0.847721        1.20147                 NaN  0.793028                 NaN            NaN            NaN
  1433.28        500.000        97.2179                 NaN            NaN   1.17591       0.829555                 NaN  0.776681                 NaN            NaN            NaN
  1431.83        500.000        97.2817                 NaN            NaN  0.812248        1.14753                 NaN  0.758525                 NaN            NaN            NaN
  1430.37        500.000        97.3443                 NaN            NaN   1.12082       0.793546                 NaN  0.741380                 NaN            NaN            NaN
  1428.92        500.000        97.4012                 NaN            NaN   1.09607       0.777328                 NaN  0.725385                 NaN            NaN            NaN
  1427.46        500.000        97.4576                 NaN            NaN  0.761649        1.07121                 NaN  0.709554                 NaN            NaN            NaN
  1426.01        500.000        97.5122                 NaN            NaN  0.744495        1.04900                 NaN  0.694271                 NaN            NaN            NaN
  1424.56        500.000        97.5608                 NaN            NaN   1.02786       0.730554                 NaN  0.680786                 NaN            NaN            NaN
  1423.10        500.000        97.6146                 NaN            NaN   1.00543       0.714308                 NaN  0.665663                 NaN            NaN            NaN
  1421.65        500.000        97.6600                 NaN            NaN  0.985883       0.701183                 NaN  0.652917                 NaN            NaN            NaN
  1420.19        500.000        97.7000                 NaN            NaN  0.689470       0.969053                 NaN  0.641494                 NaN            NaN            NaN
  1418.74        500.000        97.7526                 NaN            NaN  0.946622       0.673991                 NaN  0.626824                 NaN            NaN            NaN
  1417.29        500.000        97.7975                 NaN            NaN  0.660344       0.927773                 NaN  0.614333                 NaN            NaN            NaN
  1415.83        500.000        97.8370                 NaN            NaN  0.648787       0.911115                 NaN  0.603110                 NaN            NaN            NaN
  1414.38        500.000        97.8763                 NaN            NaN  0.636869       0.894807                 NaN  0.592045                 NaN            NaN            NaN
  1412.92        500.000        97.9166                 NaN            NaN  0.877990       0.624792                 NaN  0.580626                 NaN            NaN            NaN
  1411.47        500.000        97.9518                 NaN            NaN  0.613618       0.864012                 NaN  0.570555                 NaN            NaN            NaN
  1410.02        500.000        97.9926                 NaN            NaN  0.846394       0.602084                 NaN  0.558944                 NaN            NaN            NaN
  1408.56        500.000        98.0226                 NaN            NaN  0.593315       0.833743                 NaN  0.550338                 NaN            NaN            NaN
  1407.11        500.000        98.0603                 NaN            NaN  0.818683       0.581186                 NaN  0.539797                 NaN            NaN            NaN
  1405.65        500.000        98.0925                 NaN            NaN  0.571978       0.804961                 NaN  0.530545                 NaN            NaN            NaN
  1404.20        500.000        98.1216                 NaN            NaN  0.793471       0.562424                 NaN  0.522503                 NaN            NaN            NaN
  1402.75        500.000        98.1583                 NaN            NaN  0.552087       0.777764                 NaN  0.511813                 NaN            NaN            NaN
  1401.29        500.000        98.1862                 NaN            NaN  0.543136       0.766789                 NaN  0.503868                 NaN            NaN            NaN
  1399.84        500.000        98.2150                 NaN            NaN  0.534123       0.755246                 NaN  0.495635                 NaN            NaN            NaN
  1398.39        500.000        98.2403                 NaN            NaN  0.526776       0.744516                 NaN  0.488366                 NaN            NaN            NaN
  1396.93        500.000        98.2723                 NaN  0.960174E-002  0.520004       0.717694                 NaN  0.480429                 NaN            NaN            NaN
  1395.48        500.000        98.3033                 NaN  0.170944       0.567287       0.465219                 NaN  0.493241                 NaN            NaN            NaN
  1394.02        500.000        98.3299                 NaN  0.172225       0.559597       0.452409                 NaN  0.485904                 NaN            NaN            NaN
  1392.57        500.000        98.3556                 NaN  0.174233       0.553623       0.437951                 NaN  0.478544                 NaN            NaN            NaN
  1391.12        500.000        98.3812                 NaN  0.175342       0.546746       0.425314                 NaN  0.471432                 NaN            NaN            NaN
  1389.66        500.000        98.4080                 NaN  0.176900       0.411205       0.539789                 NaN  0.464057                 NaN            NaN            NaN
  1388.21        500.000        98.4312                 NaN  0.178484       0.534211       0.398547                 NaN  0.457527                 NaN            NaN            NaN
  1386.75        500.000        98.4499                 NaN  0.180459       0.531033       0.386029                 NaN  0.452610                 NaN            NaN            NaN
  1385.30        500.000        98.4814                 NaN  0.181363       0.372795       0.521250                 NaN  0.443223                 NaN            NaN            NaN
  1383.85        500.000        98.5004                 NaN  0.182643       0.362158       0.516721                 NaN  0.438060                 NaN            NaN            NaN
  1382.39        500.000        98.5227                 NaN  0.184321       0.349779       0.511473                 NaN  0.431772                 NaN            NaN            NaN
  1380.94        500.000        98.5438                 NaN  0.185699       0.506137       0.338429                 NaN  0.425934                 NaN            NaN            NaN
  1379.48        500.000        98.5639                 NaN  0.187617       0.501957       0.326087                 NaN  0.420417                 NaN            NaN            NaN
  1378.03        500.000        98.5842                 NaN  0.187812       0.496372       0.317238                 NaN  0.414330                 NaN            NaN            NaN
  1376.58        500.000        98.6046                 NaN  0.189933       0.491921       0.304836                 NaN  0.408724                 NaN            NaN            NaN
  1375.12        500.000        98.6254                 NaN  0.190721       0.485925       0.295127                 NaN  0.402803                 NaN            NaN            NaN
  1373.67        500.000        98.6433                 NaN  0.192341       0.284607       0.482056                 NaN  0.397668                 NaN            NaN            NaN
  1372.21        500.000        98.6582                 NaN  0.194638       0.479626       0.273896                 NaN  0.393678                 NaN            NaN            NaN
  1370.76        500.000        98.6835                 NaN  0.193365       0.265798       0.471327                 NaN  0.386025                 NaN            NaN            NaN
  1369.31        500.000        98.6983                 NaN  0.195798       0.254856       0.468968                 NaN  0.382088                 NaN            NaN            NaN
  1367.85        500.000        98.7138                 NaN  0.199427       0.241934       0.466716                 NaN  0.378112                 NaN            NaN            NaN
  1366.40        500.000        98.7332                 NaN  0.194899       0.458993       0.241403                 NaN  0.371542                 NaN            NaN            NaN
  1364.94        500.000        98.7479                 NaN  0.198545       0.228557       0.457171                 NaN  0.367844                 NaN            NaN            NaN
  1363.49        500.000        98.7664                 NaN  0.199185       0.452122       0.219773                 NaN  0.362500                 NaN            NaN            NaN
  1362.04        500.000        98.7807                 NaN  0.200179       0.211526       0.449308                 NaN  0.358295                 NaN            NaN            NaN
  1360.58        500.000        98.7961                 NaN  0.200904       0.445663       0.203497                 NaN  0.353839                 NaN            NaN            NaN
  1359.13        500.000        98.8129                 NaN  0.201298       0.441101       0.195703                 NaN  0.349015                 NaN            NaN            NaN
  1357.67        500.000        98.8272                 NaN  0.202273       0.438158       0.187507                 NaN  0.344876                 NaN            NaN            NaN
  1356.22        500.000        98.8417                 NaN  0.202583       0.180514       0.434575                 NaN  0.340637                 NaN            NaN            NaN
  1354.77        500.000        98.8539                 NaN  0.204518       0.171831       0.432368                 NaN  0.337350                 NaN            NaN            NaN
  1353.31        500.000        98.8722                 NaN  0.202202       0.426640       0.167532                 NaN  0.331411                 NaN            NaN            NaN
  1351.86        500.000        98.8782                 NaN  0.213780       0.144790       0.430304                 NaN  0.332896                 NaN            NaN            NaN
  1350.40        500.000        98.9058                 NaN  0.193771       0.416042       0.165256                 NaN  0.319123                 NaN            NaN            NaN
  1348.95        500.000        98.9105                 NaN  0.203997       0.147400       0.417888                 NaN  0.320187                 NaN            NaN            NaN
  1347.50        500.000        98.9231                 NaN  0.203744       0.414456       0.142256                 NaN  0.316442                 NaN            NaN            NaN
  1346.04        500.000        98.9339                 NaN  0.203893       0.136387       0.412411                 NaN  0.313437                 NaN            NaN            NaN
  1344.59        500.000        98.9522                 NaN  0.204091       0.128509       0.407556                 NaN  0.307686                 NaN            NaN            NaN
  1343.13        500.000        98.9607                 NaN  0.203840       0.405057       0.125274                 NaN  0.305158                 NaN            NaN            NaN
  1341.68        500.000        98.9733                 NaN  0.203210       0.402113       0.120099                 NaN  0.301235                 NaN            NaN            NaN
  1340.23        500.000        98.9849                 NaN  0.202994       0.114989       0.399416                 NaN  0.297714                 NaN            NaN            NaN
  1338.77        500.000        98.9974                 NaN  0.202758       0.395834       0.109968                 NaN  0.294027                 NaN            NaN            NaN
  1337.32        500.000        99.0083                 NaN  0.202354       0.105565       0.393091                 NaN  0.290658                 NaN            NaN            NaN
  1335.86        500.000        99.0194                 NaN  0.201775       0.101769       0.389793                 NaN  0.287309                 NaN            NaN            NaN
  1334.41        500.000        99.0316                 NaN  0.200738       0.386801       0.974094E-001            NaN  0.283465                 NaN            NaN            NaN
  1332.96        500.000        99.0410                 NaN  0.200038       0.941778E-001  0.384117                 NaN  0.280620                 NaN            NaN            NaN
  1331.50        500.000        99.0529                 NaN  0.199375       0.900019E-001  0.380938                 NaN  0.276814                 NaN            NaN            NaN
  1330.05        500.000        98.7528                 NaN  0.236189       0.481635       0.166108                 NaN  0.363250                 NaN            NaN            NaN
  1328.59        500.000        99.3904                 NaN  0.158598       0.638108E-002  0.265200                 NaN  0.179397                 NaN            NaN            NaN
  1327.14        500.000        99.0852                 NaN  0.199727       0.375161       0.725998E-001            NaN  0.267285                 NaN            NaN            NaN
  1325.69        500.000        99.0932                 NaN  0.193442       0.811108E-001  0.368268                 NaN  0.263990                 NaN            NaN            NaN
  1324.23        500.000        99.1030                 NaN  0.197141       0.368435       0.698066E-001            NaN  0.261610                 NaN            NaN            NaN
  1322.78        500.000        99.1148                 NaN  0.189937       0.776392E-001  0.360589                 NaN  0.257007                 NaN            NaN            NaN
  1321.33        500.000        99.1217                 NaN  0.190345       0.359983       0.729591E-001            NaN  0.255011                 NaN            NaN            NaN
  1319.87        500.000        99.1317                 NaN  0.188835       0.707836E-001  0.356826                 NaN  0.251807                 NaN            NaN            NaN
  1318.42        500.000        99.1405                 NaN  0.187752       0.354082       0.685442E-001            NaN  0.249107                 NaN            NaN            NaN
  1316.96        500.000        99.1491                 NaN  0.185109       0.350313       0.693301E-001            NaN  0.246170                 NaN            NaN            NaN
  1315.51        500.000        99.1594                 NaN  0.183396       0.667395E-001  0.347697                 NaN  0.242815                 NaN            NaN            NaN
  1314.06        500.000        99.1669                 NaN  0.181190       0.344554       0.670437E-001            NaN  0.240349                 NaN            NaN            NaN
  1312.60        500.000        99.1757                 NaN  0.179727       0.651927E-001  0.341849                 NaN  0.237510                 NaN            NaN            NaN
  1311.15        500.000        99.1806                 NaN  0.176212       0.693436E-001  0.338062                 NaN  0.235791                 NaN            NaN            NaN
  1309.69        500.000        99.1949                 NaN  0.175619       0.335720       0.626832E-001            NaN  0.231042                 NaN            NaN            NaN
  1308.24        500.000        99.2001                 NaN  0.172742       0.656376E-001  0.332151                 NaN  0.229346                 NaN            NaN            NaN
  1306.79        500.000        99.2079                 NaN  0.170576       0.328761       0.659055E-001            NaN  0.226835                 NaN            NaN            NaN
  1305.33        500.000        99.2148                 NaN  0.168093       0.326808       0.659254E-001            NaN  0.224365                 NaN            NaN            NaN
  1303.88        500.000        99.2236                 NaN  0.167154       0.323450       0.640287E-001            NaN  0.221784                 NaN            NaN            NaN
  1302.42        500.000        99.2321                 NaN  0.160998       0.317864       0.706787E-001            NaN  0.218337                 NaN            NaN            NaN
  1300.97        500.000        99.2381                 NaN  0.159956       0.315946       0.694137E-001            NaN  0.216539                 NaN            NaN            NaN
  1299.52        500.000        99.2457                 NaN  0.157455       0.700898E-001  0.312690                 NaN  0.214026                 NaN            NaN            NaN
  1298.06        500.000        99.2522                 NaN  0.154135       0.732042E-001  0.308722                 NaN  0.211702                 NaN            NaN            NaN
  1296.61        500.000        99.2598                 NaN  0.151565       0.306145       0.733727E-001            NaN  0.209156                 NaN            NaN            NaN
  1295.15        500.000        99.2662                 NaN  0.148854       0.302806       0.751476E-001            NaN  0.207012                 NaN            NaN            NaN
  1293.70        500.000        99.2723                 NaN  0.146127       0.298974       0.776302E-001            NaN  0.204965                 NaN            NaN            NaN
  1292.25        500.000        99.2797                 NaN  0.142397       0.295610       0.800252E-001            NaN  0.202252                 NaN            NaN            NaN
  1290.79        500.000        99.2862                 NaN  0.138552       0.840309E-001  0.291269                 NaN  0.199977                 NaN            NaN            NaN
  1289.34        500.000        99.2924                 NaN  0.135912       0.287759       0.859940E-001            NaN  0.197911                 NaN            NaN            NaN
  1287.88        500.000        99.2994                 NaN  0.133360       0.284422       0.871978E-001            NaN  0.195667                 NaN            NaN            NaN
  1286.43        500.000        99.3048                 NaN  0.130113       0.900206E-001  0.281354                 NaN  0.193737                 NaN            NaN            NaN
  1284.98        500.000        99.3117                 NaN  0.126896       0.276753       0.931136E-001            NaN  0.191535                 NaN            NaN            NaN
  1283.52        500.000        99.3165                 NaN  0.122716       0.273861       0.974175E-001            NaN  0.189496                 NaN            NaN            NaN
  1282.07        500.000        99.3225                 NaN  0.119732       0.269183       0.100896                 NaN  0.187645                 NaN            NaN            NaN
  1280.61        500.000        99.3286                 NaN  0.116041       0.265287       0.104613                 NaN  0.185460                 NaN            NaN            NaN
  1279.16        500.000        99.3340                 NaN  0.112585       0.260988       0.108796                 NaN  0.183675                 NaN            NaN            NaN
  1277.71        500.000        93.2764                 NaN            NaN   1.56841       0.684429                 NaN  0.834360        3.63638                 NaN            NaN
  1276.25        500.000        92.0836                 NaN            NaN   1.82648       0.770847                 NaN  0.963143        4.35595                 NaN            NaN
  1274.80        500.000        92.5572                 NaN            NaN   1.74324       0.715827                 NaN  0.911308        4.07239                 NaN            NaN
  1273.34        500.000        92.9867                 NaN            NaN  0.664165        1.66855                 NaN  0.864126        3.81650                 NaN            NaN
  1271.89        500.000        93.3620                 NaN            NaN  0.612068        1.61154                 NaN  0.822924        3.59148                 NaN            NaN
  1270.44        500.000        93.7270                 NaN            NaN  0.563399        1.55022                 NaN  0.782201        3.37714                 NaN            NaN
  1268.98        500.000        94.0488                 NaN            NaN   1.50213       0.515184                 NaN  0.746265        3.18760                 NaN            NaN
  1267.53        500.000        94.3320                 NaN            NaN  0.465846        1.46791                 NaN  0.714826        3.01939                 NaN            NaN
  1266.07        500.000        94.6067                 NaN            NaN  0.416164        1.43422                 NaN  0.683741        2.85920                 NaN            NaN
  1264.62        500.000        94.8413                 NaN            NaN   1.42249       0.358643                 NaN  0.657605        2.71994                 NaN            NaN
  1263.17        500.000        95.0691                 NaN            NaN  0.296457        1.41548                 NaN  0.631742        2.58723                 NaN            NaN
  1261.71        500.000        94.2160                 NaN            NaN   1.21426       0.664695                 NaN  0.730738        3.03741       0.136886                 NaN
  1260.26        500.000        94.1385                 NaN            NaN  0.773900        1.09530                 NaN  0.739330        3.07305       0.179927                 NaN
  1258.80        500.000        94.4406                 NaN            NaN  0.711691        1.07173                 NaN  0.703860        2.90371       0.168421                 NaN
  1257.35        500.000        94.7299                 NaN            NaN  0.649890        1.04712                 NaN  0.669384        2.74570       0.158050                 NaN
  1255.90        500.000        94.9774                 NaN            NaN   1.03821       0.588256                 NaN  0.639842        2.60761       0.148640                 NaN
  1254.44        500.000        95.2147                 NaN            NaN   1.04196       0.514279                 NaN  0.611276        2.47784       0.139960                 NaN
  1252.99        500.000        95.4558                 NaN  0.156427        1.29109       0.620504E-002            NaN  0.584351        2.36591       0.140185                 NaN
  1251.54        500.000        95.6630                 NaN  0.153424        1.23730                 NaN            NaN  0.558509        2.25505       0.132737                 NaN
  1250.08        500.000        95.8544                 NaN  0.146706        1.18583                 NaN            NaN  0.534327        2.15289       0.125851                 NaN
  1248.63        500.000        96.0276                 NaN  0.126936        1.03677       0.118878                 NaN  0.512457        2.05880       0.118567                 NaN
  1247.17        500.000        96.1901                 NaN  0.131489        1.09958                 NaN            NaN  0.491492        1.97403       0.113317                 NaN
  1245.72        500.000        96.3432                 NaN  0.122293        1.06224                 NaN            NaN  0.471729        1.89298       0.107526                 NaN
  1244.27        500.000        96.4857                 NaN  0.123035        1.01656                 NaN            NaN  0.453070        1.81888       0.102728                 NaN
  1242.81        500.000        96.6176                 NaN  0.115942       0.982734                 NaN            NaN  0.436034        1.74990       0.977566E-001            NaN
  1241.36        500.000        96.7440                 NaN  0.108223       0.952111                 NaN            NaN  0.419317        1.68348       0.928983E-001            NaN
  1239.90        500.000        96.8658                 NaN  0.114795       0.904367                 NaN            NaN  0.403180        1.62271       0.891565E-001            NaN
  1238.45        500.000        96.9624                 NaN  0.102554       0.890795                 NaN            NaN  0.389955        1.56936       0.849022E-001            NaN
  1237.00        500.000        94.8869                 NaN  0.332254        1.40867                 NaN            NaN  0.752521        2.42926       0.190366                 NaN
  1235.54        500.000        98.6335                 NaN  0.123483       0.247954                 NaN            NaN  0.755782E-001  0.897661       0.218501E-001            NaN
