|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1.75/YM20/YM20_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1580.13        500.000        99.5388       0.461200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.68        500.000        99.2524       0.735516       0.121016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.22        500.000        99.2585       0.705366       0.360854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.77        500.000        99.2652       0.697015       0.378158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.31        500.000        99.2607       0.703599       0.357304E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.86        500.000        99.2961       0.669555       0.343551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.41        500.000        99.2854       0.682400       0.322236E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.95        500.000        99.2947       0.672834       0.324683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.50        500.000        99.2983       0.669014       0.326898E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.04        500.000        99.3093       0.659382       0.313021E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.59        500.000        99.3126       0.658082       0.293373E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.14        500.000        98.5812        1.37820       0.405782E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1562.68        500.000        99.9921                 NaN  0.786628E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.23        500.000        99.9212       0.772047E-001  0.162304E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.77        500.000        98.8110        1.14640       0.426490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.32        500.000        98.6403        1.33148       0.282028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.87        500.000        99.9999                 NaN  0.883582E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.41        500.000        99.3884       0.587776       0.238514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.96        500.000        99.3571       0.602379       0.405556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.50        500.000        99.3616       0.634572       0.383264E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.05        500.000        99.3745       0.603162       0.222892E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.60        500.000        99.3750       0.603549       0.214262E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.14        500.000        99.3800       0.599727       0.202575E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.69        500.000        99.3852       0.594610       0.201762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.23        500.000        99.3914       0.589185       0.194034E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.78        500.000        99.3939       0.588669       0.173966E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.33        500.000        99.4005       0.582137       0.173785E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.87        500.000        99.4045       0.578256       0.171993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.42        500.000        99.4081       0.577135       0.147412E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.97        500.000        99.4147       0.569560       0.157702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.51        500.000        99.4197       0.553971       0.263374E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.06        500.000        99.4195       0.580281       0.256699E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.60        500.000        99.4267       0.561676       0.116200E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.15        500.000        99.4300       0.559371       0.106158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.70        500.000        99.4339       0.556562       0.952199E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.24        500.000        99.4391       0.550603       0.103017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.79        500.000        99.4403       0.553139       0.652958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.33        500.000        99.4473       0.543749       0.896680E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.88        500.000        99.4511       0.541297       0.757255E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.43        500.000        99.4544       0.538637       0.693370E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.97        500.000        99.4559       0.539629       0.451189E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.52        500.000        99.4630       0.530799       0.621724E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.06        500.000        99.4655       0.528819       0.570274E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.61        500.000        99.4686       0.529217       0.220876E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.16        500.000        99.4696       0.529457       0.917232E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.70        500.000        99.4748       0.524326       0.872234E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.25        500.000        99.4796       0.520346       0.951181E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.79        500.000        99.4848       0.503092       0.121134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.34        500.000        99.4856       0.514407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.89        500.000        99.4896       0.503018       0.741216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.43        500.000        99.4906       0.509417                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.98        500.000        99.4947       0.505293       0.312947E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.52        500.000        99.5000       0.500031       0.274200E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.07        500.000        99.5006       0.499374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.62        500.000        99.5030       0.496957       0.373339E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.16        500.000        99.5060       0.484258       0.975560E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.71        500.000        99.5116       0.488386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.25        500.000        99.5125       0.487507                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.80        500.000        99.5141       0.485842       0.258486E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.35        500.000        99.5174       0.482630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.89        500.000        99.5209       0.479130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.44        500.000        99.5221       0.477929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.98        500.000        99.5253       0.474698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.53        500.000        99.5289       0.471143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        500.000        99.5302       0.469785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.62        500.000        99.5330       0.467048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.17        500.000        99.5156       0.389292                 NaN  0.951050E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1482.71        500.000        98.8201                 NaN            NaN   1.17994                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.26        500.000        99.7390       0.762572E-001  0.401763E-004  0.184684                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.81        500.000        99.6817       0.880055E-001            NaN  0.230259                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.35        500.000        99.3428                 NaN            NaN  0.657191                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.90        500.000        99.3875                 NaN            NaN  0.612528                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.44        500.000        99.3830                 NaN            NaN  0.616962                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.99        500.000        99.0422                 NaN            NaN  0.497525       0.460310                 NaN            NaN            NaN            NaN            NaN
  1472.54        500.000        98.9676                 NaN            NaN  0.413988       0.618372                 NaN            NaN            NaN            NaN            NaN
  1471.08        500.000        98.9768                 NaN            NaN  0.408653       0.614595                 NaN            NaN            NaN            NaN            NaN
  1469.63        500.000        98.9884                 NaN            NaN  0.607674       0.403911                 NaN            NaN            NaN            NaN            NaN
  1468.18        500.000        98.9984                 NaN            NaN  0.603030       0.398611                 NaN            NaN            NaN            NaN            NaN
  1466.72        500.000        99.0097                 NaN            NaN  0.394687       0.595633                 NaN            NaN            NaN            NaN            NaN
  1465.27        500.000        99.0212                 NaN            NaN  0.388650       0.590174                 NaN            NaN            NaN            NaN            NaN
  1463.81        500.000        99.0298                 NaN            NaN  0.384012       0.586228                 NaN            NaN            NaN            NaN            NaN
  1462.36        500.000        99.0402                 NaN            NaN  0.580268       0.379526                 NaN            NaN            NaN            NaN            NaN
  1460.91        500.000        99.0488                 NaN            NaN  0.576544       0.374675                 NaN            NaN            NaN            NaN            NaN
  1459.45        500.000        99.0612                 NaN            NaN  0.569012       0.369818                 NaN            NaN            NaN            NaN            NaN
  1458.00        500.000        99.0686                 NaN            NaN  0.565335       0.366023                 NaN            NaN            NaN            NaN            NaN
  1456.54        500.000        99.0780                 NaN            NaN  0.560610       0.361431                 NaN            NaN            NaN            NaN            NaN
  1455.09        500.000        99.0857                 NaN            NaN  0.556701       0.357591                 NaN            NaN            NaN            NaN            NaN
  1453.64        500.000        99.0963                 NaN            NaN  0.550530       0.353168                 NaN            NaN            NaN            NaN            NaN
  1452.18        500.000        99.1059                 NaN            NaN  0.348884       0.545252                 NaN            NaN            NaN            NaN            NaN
  1450.73        500.000        99.1131                 NaN            NaN  0.345067       0.541805                 NaN            NaN            NaN            NaN            NaN
  1449.27        500.000        99.1222                 NaN            NaN  0.340898       0.536886                 NaN            NaN            NaN            NaN            NaN
  1447.82        500.000        99.1298                 NaN            NaN  0.533324       0.336832                 NaN            NaN            NaN            NaN            NaN
  1446.37        500.000        99.1395                 NaN            NaN  0.527553       0.332958                 NaN            NaN            NaN            NaN            NaN
  1444.91        500.000        97.1701                 NaN            NaN   1.13165       0.830608                 NaN  0.867675                 NaN            NaN            NaN
  1443.46        500.000        96.9917                 NaN            NaN  0.848601        1.20271                 NaN  0.956986                 NaN            NaN            NaN
  1442.00        500.000        97.0728                 NaN            NaN  0.826497        1.16892                 NaN  0.931753                 NaN            NaN            NaN
  1440.55        500.000        97.1489                 NaN            NaN  0.805720        1.13723                 NaN  0.908179                 NaN            NaN            NaN
  1439.10        500.000        97.2225                 NaN            NaN   1.10691       0.785251                 NaN  0.885378                 NaN            NaN            NaN
  1437.64        500.000        97.2913                 NaN            NaN   1.07808       0.766522                 NaN  0.864054                 NaN            NaN            NaN
