|6.6.6
Archiving\03_Data\Dfrac/QFM_m0.5/K22/K22_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1897.24        2500.00        99.5211       0.469972       0.896670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.4659       0.524089       0.100310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4675       0.522421       0.100387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3644       0.623604       0.120421E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.7745       0.220626       0.490610E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.2850       0.702143       0.128810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4813       0.508865       0.986241E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4633       0.526448       0.102392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.5037       0.486797       0.946516E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4893       0.500892       0.976337E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4907       0.499566       0.975805E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4934       0.496862       0.970584E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4940       0.496310       0.972629E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4972       0.493144       0.966972E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.5002       0.490208       0.960629E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.5019       0.488484       0.958862E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.5034       0.487005       0.956164E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.7895       0.206379       0.416895E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.2224       0.762709       0.148695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.5085       0.481987       0.947647E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.5087       0.481792       0.948536E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.5108       0.479735       0.942031E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.5116       0.478961       0.941150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.5140       0.476693       0.935383E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.5133       0.477314       0.938697E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.5153       0.475430       0.930438E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.5164       0.474309       0.928703E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.5164       0.474335       0.927172E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.5168       0.473920       0.925846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.5172       0.473552       0.923714E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.5168       0.473957       0.923030E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.5189       0.471905       0.915654E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.5185       0.472333       0.915347E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.5190       0.471922       0.912290E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.5180       0.472905       0.910376E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.5183       0.472616       0.908555E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.5171       0.473767       0.909216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.5185       0.472527       0.901849E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.5156       0.475296       0.906062E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.5178       0.473187       0.897306E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.5718       0.420254       0.795213E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.9353       0.635134E-001  0.118255E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.0377       0.944574       0.177490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.5149       0.476244       0.888253E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.5125       0.478637       0.890972E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.5106       0.480470       0.889872E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.5061       0.484934       0.894835E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.5115       0.479677       0.878969E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.5064       0.484726       0.883116E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.5051       0.486064       0.883185E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.5048       0.486373       0.878511E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.5008       0.490411       0.880914E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.5006       0.490620       0.877434E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4968       0.494466       0.877140E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4972       0.494092       0.873244E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4958       0.495493       0.870207E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4927       0.498595       0.871908E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4897       0.501628       0.871833E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4881       0.503234       0.868496E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4852       0.506141       0.867542E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.5195       0.472409       0.807013E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4468       0.543968       0.920412E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4789       0.512505       0.863013E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4758       0.515531       0.862180E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4744       0.517023       0.858449E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4695       0.521924       0.862145E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4680       0.523401       0.858614E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4638       0.527567       0.859203E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4623       0.529163       0.855744E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.4605       0.531017       0.852931E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4565       0.534956       0.854414E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4546       0.536881       0.852054E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4502       0.541240       0.851690E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.4471       0.544355       0.851722E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.4453       0.546221       0.849287E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.4440       0.547535       0.846200E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.4399       0.551595       0.846894E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.4367       0.554869       0.846390E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.4288       0.562632       0.852943E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.4368       0.554816       0.835338E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.4301       0.561521       0.841104E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.4219       0.569628       0.846991E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.4509       0.540804       0.831146E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3953       0.596222       0.847070E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3745       0.615899       0.957063E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.4589       0.533849       0.723566E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.4128       0.578870       0.837110E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.4117       0.579987       0.835228E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.4098       0.581860       0.833034E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.4050       0.586655       0.839447E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.4071       0.584610       0.828116E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.4022       0.589462       0.833083E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3603       0.631326       0.837514E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.4415       0.550330       0.819718E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3970       0.594723       0.829128E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3979       0.593871       0.826017E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3745       0.617084       0.846340E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.7881       0.142601       0.160280E-002  0.677099E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        97.5836       0.615276                 NaN   1.80117                 NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.1710       0.228670                 NaN   1.60029                 NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.2085       0.224118                 NaN   1.56739                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.2398       0.219048                 NaN   1.54116                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.2802       0.214550                 NaN   1.50525                 NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.3110       0.210867                 NaN   1.47818                 NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.2449       0.218983                 NaN   1.53607                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.4688       0.189261                 NaN   1.34192                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4030       0.196019                 NaN   1.40093                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4246       0.192012                 NaN   1.38335                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4680       0.187327                 NaN   1.34465                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.9360       0.126515                 NaN  0.937507                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.0649       0.238341                 NaN   1.69673                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5393       0.175995                 NaN   1.28469                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5654       0.172441                 NaN   1.26217                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.5868       0.168566                 NaN   1.24466                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6136       0.164646                 NaN   1.22172                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6358       0.160277                 NaN   1.20397                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6572       0.158586                 NaN   1.18417                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.2003       0.909435E-001            NaN  0.708800                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.1829       0.220314                 NaN   1.59678                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7228       0.146733                 NaN   1.13047                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7413       0.144256                 NaN   1.11445                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7559       0.139889                 NaN   1.10423                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7818       0.137931                 NaN   1.08026                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7990       0.133311                 NaN   1.06768                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8141       0.130361                 NaN   1.05557                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8324       0.126729                 NaN   1.04083                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8505       0.124771                 NaN   1.02475                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8665       0.121013                 NaN   1.01252                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8818       0.117324                 NaN   1.00084                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8969       0.115793                 NaN  0.987283                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9137       0.113092                 NaN  0.973201                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9267       0.110260                 NaN  0.963067                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9432       0.106564                 NaN  0.950280                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9544       0.103597                 NaN  0.942015                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9653       0.101382                 NaN  0.933346                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9891       0.999021E-001            NaN  0.910957                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9963       0.961873E-001            NaN  0.907559                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0059       0.920205E-001            NaN  0.902081                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0213       0.904563E-001            NaN  0.888236                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0321       0.881957E-001            NaN  0.879692                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0435       0.853154E-001            NaN  0.871217                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0540       0.827409E-001            NaN  0.863221                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0656       0.799381E-001            NaN  0.854488                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0755       0.772543E-001            NaN  0.847204                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0853       0.750381E-001            NaN  0.839654                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0965       0.720309E-001            NaN  0.831452                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0969       0.762344E-001            NaN  0.826899                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1223       0.598461E-001            NaN  0.817848                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1193       0.660989E-001            NaN  0.814585                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1360       0.647980E-001            NaN  0.799202                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1404       0.612786E-001            NaN  0.798344                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1563       0.602585E-001            NaN  0.783488                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1460       0.551131E-001            NaN  0.798887                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1771       0.517288E-001            NaN  0.771193                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1726       0.506047E-001            NaN  0.776765                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1710       0.481607E-001            NaN  0.780869                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1951       0.445765E-001            NaN  0.760301                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1926       0.450177E-001            NaN  0.762340                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1986       0.397912E-001            NaN  0.761630                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.2041       0.373247E-001            NaN  0.758608                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.2117       0.364034E-001            NaN  0.751943                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0096                 NaN            NaN  0.630548E-001  0.927391                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8244                 NaN            NaN            NaN  0.103732        1.07191                 NaN            NaN            NaN            NaN
  1488.72        2500.00        98.3191       0.527983E-001            NaN            NaN   1.12090       0.507224                 NaN            NaN            NaN            NaN
  1486.22        2500.00        98.3482       0.105026                 NaN            NaN   1.12928       0.417494                 NaN            NaN            NaN            NaN
  1483.71        2500.00        98.3731       0.100179                 NaN            NaN  0.417480        1.10925                 NaN            NaN            NaN            NaN
  1481.20        2500.00        98.3950       0.964697E-001            NaN            NaN   1.09394       0.414605                 NaN            NaN            NaN            NaN
  1478.70        2500.00        98.4171       0.923986E-001            NaN            NaN  0.413346        1.07712                 NaN            NaN            NaN            NaN
  1476.19        2500.00        98.4374       0.887637E-001            NaN            NaN   1.06150       0.412308                 NaN            NaN            NaN            NaN
  1473.68        2500.00        98.4578       0.849143E-001            NaN            NaN  0.411202        1.04613                 NaN            NaN            NaN            NaN
  1471.18        2500.00        98.4778       0.811687E-001            NaN            NaN  0.410062        1.03096                 NaN            NaN            NaN            NaN
  1468.67        2500.00        98.4967       0.776123E-001            NaN            NaN   1.01698       0.408726                 NaN            NaN            NaN            NaN
  1466.17        2500.00        98.5142       0.742218E-001            NaN            NaN   1.00246       0.409084                 NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5323       0.707752E-001            NaN            NaN  0.988992       0.407897                 NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5465       0.678460E-001            NaN            NaN  0.978418       0.407284                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5654       0.641927E-001            NaN            NaN  0.406088       0.964351                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5773       0.615786E-001            NaN            NaN  0.956831       0.404323                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5974       0.579534E-001            NaN            NaN  0.404667       0.940029                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.6089       0.550949E-001            NaN            NaN  0.932180       0.403821                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6224       0.521799E-001            NaN            NaN  0.922331       0.403069                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6351       0.493507E-001            NaN            NaN  0.914283       0.401268                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6464       0.467382E-001            NaN            NaN  0.904401       0.402448                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6617       0.433085E-001            NaN            NaN  0.893731       0.401220                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6710       0.389252E-001            NaN            NaN  0.885566       0.404529                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6830       0.401510E-001            NaN            NaN  0.879305       0.397529                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.6911       0.359175E-001            NaN            NaN  0.399865       0.873070                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7014       0.327931E-001            NaN            NaN  0.399816       0.865995                 NaN            NaN            NaN            NaN
  1428.57        2500.00        96.8319       0.396428                 NaN            NaN   1.01674       0.709876        1.04508                 NaN            NaN            NaN
  1426.07        2500.00        96.7389       0.430617                 NaN            NaN   1.01100       0.702112        1.11740                 NaN            NaN            NaN
  1423.56        2500.00        96.8356       0.427434                 NaN            NaN  0.667570       0.983872        1.08551                 NaN            NaN            NaN
  1421.05        2500.00        96.9170       0.427154                 NaN            NaN  0.963507       0.632844        1.05954                 NaN            NaN            NaN
  1418.55        2500.00        96.9994       0.425746                 NaN            NaN  0.944092       0.598114        1.03262                 NaN            NaN            NaN
  1416.04        2500.00        97.0886       0.421624                 NaN            NaN  0.918374       0.569000        1.00242                 NaN            NaN            NaN
  1413.53        2500.00        97.1581       0.422004                 NaN            NaN  0.537250       0.902515       0.980103                 NaN            NaN            NaN
  1411.03        2500.00        97.2304       0.421024                 NaN            NaN  0.883667       0.508911       0.955997                 NaN            NaN            NaN
  1408.52        2500.00        97.2984       0.419943                 NaN            NaN  0.480669       0.867237       0.933782                 NaN            NaN            NaN
  1406.02        2500.00        97.3650       0.418854                 NaN            NaN  0.850185       0.454393       0.911609                 NaN            NaN            NaN
  1403.51        2500.00        97.4281       0.418006                 NaN            NaN  0.834094       0.428999       0.890843                 NaN            NaN            NaN
  1401.00        2500.00        97.4897       0.416846                 NaN            NaN  0.404919       0.818284       0.870248                 NaN            NaN            NaN
  1398.50        2500.00        97.5478       0.415933                 NaN            NaN  0.380797       0.804594       0.850919                 NaN            NaN            NaN
