|6.6.6
Archiving\03_Data\Dfrac/QFM_m0.5/K22/K22_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1689.22        2500.00        99.3158       0.671301       0.129384E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2911       0.694302       0.146144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3867       0.602187       0.110682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3335       0.653641       0.128120E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3320       0.655237       0.127917E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3292       0.658045       0.127660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3231       0.663996       0.128690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3250       0.662281       0.127044E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3188       0.668452       0.127861E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2706       0.716542       0.128668E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3622       0.625229       0.126034E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3111       0.676113       0.127537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3118       0.675505       0.127082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2832       0.703730       0.130563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.7596       0.162601       0.247163E-002  0.752803E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        97.3009       0.700429                 NaN   1.99870                 NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        97.9617       0.260652                 NaN   1.77766                 NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.0024       0.255613                 NaN   1.74201                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.0365       0.250024                 NaN   1.71345                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.0805       0.245058                 NaN   1.67444                 NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.1140       0.240992                 NaN   1.64501                 NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.0391       0.250512                 NaN   1.71039                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.2887       0.216541                 NaN   1.49474                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.2146       0.224441                 NaN   1.56094                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.2385       0.219906                 NaN   1.54159                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.2857       0.214770                 NaN   1.49954                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.8082       0.145269                 NaN   1.04655                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        97.8339       0.273438                 NaN   1.89268                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.3632       0.202205                 NaN   1.43464                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.3917       0.198232                 NaN   1.41009                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4148       0.193941                 NaN   1.39123                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.4447       0.189487                 NaN   1.36582                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.4686       0.184630                 NaN   1.34680                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.4920       0.182725                 NaN   1.32523                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.0992       0.105778                 NaN  0.795009                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        97.9586       0.254116                 NaN   1.78732                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.5637       0.169466                 NaN   1.26680                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.5838       0.166745                 NaN   1.24946                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.5995       0.161833                 NaN   1.23866                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6284       0.159605                 NaN   1.21202                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6470       0.154380                 NaN   1.19858                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6634       0.151126                 NaN   1.18543                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.6837       0.146962                 NaN   1.16938                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7032       0.144821                 NaN   1.15198                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7211       0.140533                 NaN   1.13837                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7376       0.136365                 NaN   1.12606                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7541       0.134648                 NaN   1.11121                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.7723       0.131645                 NaN   1.09603                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.7863       0.128449                 NaN   1.08520                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8047       0.124220                 NaN   1.07108                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8168       0.120865                 NaN   1.06238                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8289       0.118333                 NaN   1.05274                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8551       0.116713                 NaN   1.02823                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8627       0.112472                 NaN   1.02482                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.8734       0.107630                 NaN   1.01897                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.8903       0.105900                 NaN   1.00381                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9020       0.103339                 NaN  0.994696                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9144       0.100035                 NaN  0.985528                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9260       0.970875E-001            NaN  0.976924                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9387       0.938610E-001            NaN  0.967411                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9497       0.907751E-001            NaN  0.959560                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9602       0.882565E-001            NaN  0.951530                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.9726       0.847757E-001            NaN  0.942652                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.9722       0.898415E-001            NaN  0.937949                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0014       0.705405E-001            NaN  0.928046                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.9971       0.779902E-001            NaN  0.924943                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0157       0.765097E-001            NaN  0.907827                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0205       0.724032E-001            NaN  0.907145                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0381       0.712467E-001            NaN  0.890683                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0260       0.652403E-001            NaN  0.908805                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0612       0.612746E-001            NaN  0.877492                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0558       0.599719E-001            NaN  0.884260                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0529       0.571682E-001            NaN  0.889901                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0808       0.529154E-001            NaN  0.866268                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0775       0.534922E-001            NaN  0.869005                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0841       0.473223E-001            NaN  0.868597                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0902       0.444091E-001            NaN  0.865415                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0984       0.433542E-001            NaN  0.858266                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8754                 NaN            NaN  0.719877E-001   1.05258                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.6662                 NaN            NaN            NaN  0.116907        1.21687                 NaN            NaN            NaN            NaN
  1488.72        2500.00        98.0979       0.629958E-001            NaN            NaN   1.26316       0.575909                 NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1266       0.125490                 NaN            NaN   1.27345       0.474445                 NaN            NaN            NaN            NaN
  1483.71        2500.00        98.1536       0.119849                 NaN            NaN  0.474853        1.25166                 NaN            NaN            NaN            NaN
  1481.20        2500.00        98.1771       0.115582                 NaN            NaN   1.23531       0.472014                 NaN            NaN            NaN            NaN
  1478.70        2500.00        98.2010       0.110849                 NaN            NaN  0.470984        1.21712                 NaN            NaN            NaN            NaN
  1476.19        2500.00        98.2228       0.106640                 NaN            NaN   1.20032       0.470275                 NaN            NaN            NaN            NaN
  1473.68        2500.00        98.2445       0.102178                 NaN            NaN  0.469455        1.18385                 NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2662       0.977765E-001            NaN            NaN  0.468543        1.16747                 NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2865       0.936461E-001            NaN            NaN   1.15243       0.467462                 NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3051       0.896735E-001            NaN            NaN   1.13685       0.468344                 NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3246       0.856355E-001            NaN            NaN   1.12233       0.467416                 NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3393       0.822060E-001            NaN            NaN   1.11126       0.467204                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3598       0.779096E-001            NaN            NaN  0.466251        1.09605                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3720       0.748565E-001            NaN            NaN   1.08839       0.464712                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3938       0.705476E-001            NaN            NaN  0.465566        1.07012                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4058       0.671685E-001            NaN            NaN   1.06202       0.465057                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4200       0.637112E-001            NaN            NaN   1.05166       0.464666                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4333       0.603212E-001            NaN            NaN   1.04329       0.463099                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4448       0.572507E-001            NaN            NaN   1.03304       0.464939                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4614       0.531362E-001            NaN            NaN   1.02151       0.463962                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4708       0.478266E-001            NaN            NaN   1.01308       0.468310                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4832       0.494087E-001            NaN            NaN   1.00675       0.460672                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.4912       0.442752E-001            NaN            NaN  0.463935        1.00054                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.5018       0.404829E-001            NaN            NaN  0.464376       0.993336                 NaN            NaN            NaN            NaN
  1428.57        2500.00        96.5335       0.490449                 NaN            NaN   1.16653       0.824984       0.984534                 NaN            NaN            NaN
  1426.07        2500.00        96.4338       0.534372                 NaN            NaN   1.16149       0.817252        1.05308                 NaN            NaN            NaN
  1423.56        2500.00        96.5340       0.532271                 NaN            NaN  0.778397        1.13177        1.02360                 NaN            NaN            NaN
  1421.05        2500.00        96.6172       0.533786                 NaN            NaN   1.11004       0.739245       0.999699                 NaN            NaN            NaN
  1418.55        2500.00        96.7024       0.533685                 NaN            NaN   1.08906       0.699967       0.974909                 NaN            NaN            NaN
  1416.04        2500.00        96.7944       0.530411                 NaN            NaN   1.06110       0.667055       0.947037                 NaN            NaN            NaN
  1413.53        2500.00        96.8653       0.532628                 NaN            NaN  0.631015        1.04443       0.926602                 NaN            NaN            NaN
  1411.03        2500.00        96.9391       0.533318                 NaN            NaN   1.02420       0.598884       0.904485                 NaN            NaN            NaN
  1408.52        2500.00        97.0086       0.533795                 NaN            NaN  0.566728        1.00674       0.884160                 NaN            NaN            NaN
  1406.02        2500.00        97.0765       0.534268                 NaN            NaN  0.988579       0.536790       0.863875                 NaN            NaN            NaN
  1403.51        2500.00        97.1407       0.535047                 NaN            NaN  0.971502       0.507794       0.844923                 NaN            NaN            NaN
  1401.00        2500.00        97.2036       0.535427                 NaN            NaN  0.480226       0.954612       0.826131                 NaN            NaN            NaN
  1398.50        2500.00        97.2625       0.536148                 NaN            NaN  0.452530       0.940295       0.808534                 NaN            NaN            NaN
