|6.6.6
Archiving\03_Data\Deqfrac/QFM_m0.75/T13/T13_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1305.45        2500.00        99.0543                 NaN  0.764386E-001  0.842808E-001            NaN  0.409887       0.824450E-001            NaN  0.292664                 NaN            NaN            NaN
  1303.88        2500.00        99.0667                 NaN  0.712354E-001  0.827296E-001            NaN  0.397941       0.929446E-001            NaN  0.288435                 NaN            NaN            NaN
  1302.32        2500.00        99.0804                 NaN  0.685571E-001  0.811689E-001            NaN  0.390080       0.955387E-001            NaN  0.284227                 NaN            NaN            NaN
  1300.75        2500.00        99.0939                 NaN  0.658059E-001  0.795912E-001            NaN  0.986714E-001  0.382051                 NaN  0.280003                 NaN            NaN            NaN
  1299.19        2500.00        99.1067                 NaN  0.627271E-001  0.781016E-001            NaN  0.373785       0.102719                 NaN  0.275976                 NaN            NaN            NaN
  1297.62        2500.00        99.1192                 NaN  0.598736E-001  0.764916E-001            NaN  0.365040       0.107364                 NaN  0.272053                 NaN            NaN            NaN
  1296.05        2500.00        99.1325                 NaN  0.587156E-001  0.749938E-001            NaN  0.107275       0.358176                 NaN  0.268309                 NaN            NaN            NaN
  1294.49        2500.00        99.1438                 NaN  0.519975E-001  0.737349E-001            NaN  0.347317       0.119264                 NaN  0.263850                 NaN            NaN            NaN
  1292.92        2500.00        99.1558                 NaN  0.517259E-001  0.721393E-001            NaN  0.118079       0.341603                 NaN  0.260696                 NaN            NaN            NaN
  1291.35        2500.00        91.1402                 NaN  0.409478E-001  0.421905                 NaN   1.27231       0.978503                 NaN   1.28222        4.86390                 NaN            NaN
  1289.79        2500.00        82.7241                 NaN            NaN  0.760451                 NaN   2.07470        2.11641                 NaN   2.35353        9.97083                 NaN            NaN
  1288.22        2500.00        85.1573                 NaN            NaN  0.634593                 NaN   1.75413        1.89694                 NaN   2.04165        8.51539                 NaN            NaN
  1286.65        2500.00        87.0072                 NaN            NaN  0.540301                 NaN   1.47750        1.75921                 NaN   1.80306        7.41271                 NaN            NaN
  1285.09        2500.00        88.4553                 NaN            NaN  0.466931                 NaN   1.25798        1.65189                 NaN   1.61529        6.55260                 NaN            NaN
  1283.52        2500.00        89.6001                 NaN            NaN  0.410351                 NaN   1.08033        1.56378                 NaN   1.46674        5.87871                 NaN            NaN
  1281.95        2500.00        90.4934                 NaN            NaN  0.360787                 NaN  0.919272        1.53118                 NaN   1.35037        5.34502                 NaN            NaN
  1280.39        2500.00        91.0985                 NaN            NaN  0.337510                 NaN   1.48382       0.823937                 NaN   1.27407        4.98213                 NaN            NaN
  1278.82        2500.00        89.9120                 NaN            NaN  0.432546                 NaN   1.19426        1.25278                 NaN   1.45062        5.75781                 NaN            NaN
  1277.26        2500.00        95.2027                 NaN            NaN  0.115185                 NaN  0.146752        1.29875                 NaN  0.693785        2.54279                 NaN            NaN
  1275.69        2500.00        93.2743                 NaN            NaN  0.232729                 NaN   1.27498       0.524560                 NaN  0.975349        3.71809                 NaN            NaN
  1274.12        2500.00        93.4587                 NaN            NaN  0.223972                 NaN  0.499930        1.24697                 NaN  0.954618        3.61582                 NaN            NaN
  1272.56        2500.00        93.9210                 NaN            NaN  0.201865                 NaN   1.22608       0.413221                 NaN  0.890027        3.34784                 NaN            NaN
  1270.99        2500.00        93.3290                 NaN            NaN  0.344218                 NaN  0.313186        1.23559                 NaN  0.961097        3.81690                 NaN            NaN
  1269.42        2500.00        95.5831                 NaN            NaN  0.115117                 NaN   1.08430                 NaN            NaN  0.660431        2.55704                 NaN            NaN
  1267.86        2500.00        94.7824                 NaN            NaN  0.786950E-001            NaN  0.292633        1.50608                 NaN  0.758117        2.58205                 NaN            NaN
  1266.29        2500.00        95.1031                 NaN            NaN  0.158598                 NaN  0.223306        1.10464                 NaN  0.724135        2.68624                 NaN            NaN
  1264.72        2500.00        95.2188                 NaN            NaN  0.187607                 NaN  0.523770       0.767621                 NaN  0.689311        2.61293                 NaN            NaN
  1263.16        2500.00        94.9230                 NaN            NaN  0.113921                 NaN   1.48014                 NaN            NaN  0.785148        2.69782                 NaN            NaN
  1261.59        2500.00        96.5082                 NaN            NaN  0.744645E-001            NaN  0.981904                 NaN            NaN  0.505746        1.92972                 NaN            NaN
  1260.03        2500.00        95.8982                 NaN            NaN  0.110436                 NaN   1.15734       0.628819E-002            NaN  0.613791        2.21391                 NaN            NaN
  1258.46        2500.00        95.9057                 NaN            NaN  0.108157                 NaN   1.08450       0.762694E-001            NaN  0.613993        2.21134                 NaN            NaN
  1256.89        2500.00        95.6828                 NaN            NaN  0.558490E-001            NaN   1.29871                 NaN            NaN  0.655706        2.30694                 NaN            NaN
  1255.33        2500.00        96.2515                 NaN            NaN  0.180814                 NaN  0.622200       0.208186                 NaN  0.543639        2.19369                 NaN            NaN
  1253.76        2500.00        96.2415                 NaN            NaN  0.836668E-001            NaN  0.937307       0.199767                 NaN  0.566320        1.97143                 NaN            NaN
  1252.19        2500.00        96.7001                 NaN            NaN  0.874732E-001            NaN   1.04063                 NaN            NaN  0.533947        1.63780                 NaN            NaN
  1250.63        2500.00        98.2419                 NaN            NaN            NaN            NaN  0.349235                 NaN            NaN  0.201145        1.16898       0.387525E-001            NaN
  1249.06        2500.00        93.8833                 NaN            NaN  0.269803       0.117102E-003   1.10975       0.458608                 NaN  0.954730        3.32369                 NaN            NaN
  1247.49        2500.00        99.1617                 NaN            NaN            NaN            NaN  0.336352       0.654865E-001            NaN  0.756297E-001  0.354368       0.643583E-002            NaN
  1245.93        2500.00        97.2907                 NaN            NaN            NaN            NaN  0.860446                 NaN            NaN  0.401530        1.44048       0.684732E-002            NaN
  1244.36        2500.00        95.5648                 NaN            NaN  0.295619                 NaN  0.580156                 NaN            NaN  0.597882        2.96154                 NaN            NaN
  1242.79        2500.00        96.0286                 NaN            NaN            NaN            NaN  0.105510        1.29370                 NaN  0.620078        1.91776       0.343549E-001            NaN
  1241.23        2500.00        97.5611                 NaN            NaN            NaN            NaN  0.340916       0.346683                 NaN  0.407042        1.31003       0.342374E-001            NaN
  1239.66        2500.00        99.9658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.180413E-002  0.306239E-001  0.180099E-002            NaN
  1238.10        2500.00        99.9790                 NaN            NaN            NaN            NaN  0.553539E-002  0.781085E-002            NaN            NaN  0.769062E-002            NaN            NaN
  1236.53        2500.00        95.6006                 NaN            NaN            NaN            NaN   1.44740       0.345464E-001            NaN  0.640621        2.22119       0.556195E-001            NaN
  1234.96        2500.00        96.4285                 NaN            NaN            NaN            NaN  0.102257       0.997509                 NaN  0.558300        1.84493       0.684780E-001            NaN
  1233.40        2500.00        98.9768                 NaN            NaN            NaN            NaN  0.234879E-001  0.166020                 NaN  0.978786E-001  0.734550       0.123534E-002            NaN
  1231.83        2500.00        97.5464                 NaN            NaN            NaN            NaN  0.810689                 NaN            NaN  0.357262        1.25770       0.279673E-001            NaN
  1230.26        2500.00        91.9334                 NaN            NaN            NaN            NaN  0.912004       0.230735                 NaN  0.769849        3.40669       0.530771E-001   2.69428     
  1228.70        2500.00        85.5066                 NaN            NaN            NaN            NaN   2.77765                 NaN            NaN   1.58984        6.62374       0.116806        3.38539     
  1227.13        2500.00        98.2980                 NaN            NaN            NaN            NaN  0.266803                 NaN            NaN  0.172353       0.747308       0.930932E-002  0.506230     
  1225.56        2500.00        82.1280                 NaN            NaN            NaN            NaN  0.371570E-001   2.54816                 NaN   1.68092        7.98090       0.117207        5.50761     
  1224.00        2500.00        16.9425                 NaN            NaN            NaN            NaN   10.5792       0.415106                 NaN   7.35917        38.1591       0.533893        26.0111     
  1222.43        2500.00                 NaN            NaN            NaN            NaN            NaN   1.03482        11.6177       0.190403E-004   8.62422        46.4876       0.658322        31.5773     
  1220.86        2500.00                 NaN            NaN            NaN            NaN            NaN   1.04033        11.6127       0.195652E-004   8.62954        46.4817       0.657905        31.5778     
  1219.30        2500.00                 NaN            NaN            NaN            NaN            NaN   1.04543        11.6081       0.105370E-004   8.63490        46.4757       0.657433        31.5784     
  1217.73        2500.00                 NaN            NaN            NaN            NaN            NaN   1.05007        11.6039       0.281227E-004   8.64005        46.4700       0.656991        31.5790     
  1216.17        2500.00                 NaN            NaN            NaN            NaN            NaN   1.05547        11.5990       0.294337E-004   8.64560        46.4637       0.656510        31.5796     
  1214.60        2500.00                 NaN            NaN            NaN            NaN            NaN   1.06048        11.5944       0.271914E-004   8.65079        46.4581       0.656056        31.5802     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   1.06598        11.5894       0.221766E-004   8.65612        46.4520       0.655594        31.5808     
  1211.47        2500.00                 NaN            NaN            NaN            NaN            NaN   1.07102        11.5848       0.344400E-004   8.66145        46.4462       0.655106        31.5814     
  1209.90        2500.00                 NaN            NaN            NaN            NaN            NaN   1.07692        11.5795       0.173945E-004   8.66671        46.4401       0.654657        31.5821     
  1208.33        2500.00                 NaN            NaN            NaN            NaN            NaN   1.08255        11.5744       0.187461E-004   8.67196        46.4342       0.654193        31.5827     
  1206.77        2500.00                 NaN            NaN            NaN            NaN            NaN   1.08835        11.5691       0.443007E-005   8.67720        46.4283       0.653727        31.5833     
  1205.20        2500.00                 NaN            NaN            NaN            NaN            NaN   1.09444        11.5635       0.144797E-004   8.68244        46.4224       0.653263        31.5840     
  1203.63        2500.00                 NaN            NaN            NaN            NaN            NaN   1.10036        11.5581       0.440424E-005   8.68772        46.4165       0.652776        31.5846     
  1202.07        2500.00                 NaN            NaN            NaN            NaN            NaN   1.10669        11.5522       0.135867E-004   8.69299        46.4105       0.652315        31.5853     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   1.11291        11.5465       0.132328E-004   8.69819        46.4046       0.651846        31.5859     
  1198.93        2500.00                 NaN            NaN            NaN            NaN            NaN   1.11895        11.5410       0.128993E-004   8.70329        46.3988       0.651383        31.5866     
  1197.37        2500.00                 NaN            NaN            NaN            NaN            NaN   1.12508        11.5354       0.125790E-004   8.70850        46.3928       0.650909        31.5872     
  1195.80        2500.00                 NaN            NaN            NaN            NaN            NaN   1.13192        11.5291       0.123075E-004   8.71363        46.3870       0.650438        31.5879     
  1194.24        2500.00                 NaN            NaN            NaN            NaN            NaN   1.13834        11.5232       0.121371E-004   8.71879        46.3812       0.649963        31.5885     
  1192.67        2500.00                 NaN            NaN            NaN            NaN            NaN   1.14506        11.5170       0.117988E-004   8.72394        46.3753       0.649498        31.5892     
  1191.10        2500.00                 NaN            NaN            NaN            NaN            NaN   1.15182        11.5108       0.115549E-004   8.72911        46.3694       0.649019        31.5899     
  1189.54        2500.00                 NaN            NaN            NaN            NaN            NaN   1.15859        11.5045       0.430491E-005   8.73423        46.3635       0.648547        31.5906     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   1.16536        11.4983       0.110891E-004   8.73926        46.3577       0.648072        31.5913     
  1186.40        2500.00                 NaN            NaN            NaN            NaN            NaN   1.17247        11.4917       0.387838E-005   8.74441        46.3518       0.647589        31.5920     
  1184.84        2500.00                 NaN            NaN            NaN            NaN            NaN   1.17961        11.4852       0.566987E-005   8.74952        46.3459       0.647096        31.5927     
  1183.27        2500.00                 NaN            NaN            NaN            NaN            NaN   11.1220        1.59377       0.148938E-004   8.76371        46.2716       0.642621        31.6063     
  1181.70        2500.00                 NaN            NaN            NaN            NaN            NaN   1.19376        11.4716       0.405886E-003   8.75962        46.3343       0.646164        31.5941     
  1180.14        2500.00                 NaN            NaN            NaN            NaN            NaN   11.1088        1.60917       0.575070E-004   8.77433        46.2578       0.641561        31.6082     
  1178.57        2500.00                 NaN            NaN            NaN            NaN            NaN   1.20869        11.4582       0.424857E-005   8.76969        46.3227       0.645206        31.5955     
  1177.01        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0877        1.62913                 NaN   8.77943        46.2518       0.641365        31.6106     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0702        1.64381                 NaN   8.78262        46.2543       0.641193        31.6079     
  1173.87        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0656        1.65202                 NaN   8.78579        46.2450       0.641123        31.6105     
  1172.31        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5170        2.22232                 NaN   8.80269        46.1999       0.638677        31.6195     
  1170.74        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0591       0.193476E-002   1.66070        8.80066        46.2235       0.639257        31.6149     
  1169.17        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0284       0.101277        1.59110        8.80813        46.2200       0.638466        31.6126     
  1167.61        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0480       0.221544E-002   1.67566        8.81094        46.2084       0.637832        31.6170     
  1166.04        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3423        2.40312                 NaN   8.82761        46.1799       0.633679        31.6134     
  1164.47        2500.00                 NaN            NaN            NaN            NaN            NaN   2.29924        10.4451                 NaN   8.83137        46.1756       0.633706        31.6149     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   2.25913        10.4855                 NaN   8.83596        46.1698       0.633400        31.6162     
  1161.34        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5132        2.23215                 NaN   8.84071        46.1635       0.633006        31.6174     
  1159.77        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5335        2.21248                 NaN   8.84558        46.1572       0.632601        31.6186     
  1158.21        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5505        2.19632                 NaN   8.85039        46.1508       0.632172        31.6198     
  1156.64        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5638        2.18399                 NaN   8.85530        46.1443       0.631722        31.6209     
  1155.08        2500.00                 NaN            NaN            NaN            NaN            NaN   1.92926        10.8212                 NaN   8.86321        46.1320       0.630960        31.6233     
  1153.51        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8197        1.93343                 NaN   8.86872        46.1255       0.630001        31.6226     
  1151.94        2500.00                 NaN            NaN            NaN            NaN            NaN   1.95496        10.7985                 NaN   8.87372        46.1184       0.629399        31.6250     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   1.95877        10.7967                 NaN   8.87939        46.1108       0.628521        31.6258     
  1148.81        2500.00                 NaN            NaN            NaN            NaN            NaN   2.01292        10.7478                 NaN   8.88128        46.1012       0.627703        31.6291     
  1147.24        2500.00                 NaN            NaN            NaN            NaN            NaN   1.97100        10.7798                 NaN   8.88726        46.1063       0.628372        31.6272     
  1145.68        2500.00                 NaN            NaN            NaN            NaN            NaN   1.83366        10.9541                 NaN   8.90272        46.0555       0.619208        31.6349     
  1144.11        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8045        1.94988                 NaN   8.90579        46.0825       0.627887        31.6295     
  1142.54        2500.00                 NaN            NaN            NaN            NaN            NaN   1.95181        10.8085                 NaN   8.89106        46.0905       0.626947        31.6312     
  1140.98        2500.00                 NaN            NaN            NaN            NaN            NaN   1.98129        10.7931                 NaN   8.90647        46.0594       0.623502        31.6363     
  1139.41        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08423        10.6957                 NaN   8.89599        46.0593       0.621894        31.6429     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   1.73094        11.1050                 NaN   8.93821        45.9638       0.611151        31.6509     
  1136.28        2500.00                 NaN            NaN            NaN            NaN            NaN   2.00021        10.7681                 NaN   8.91383        46.0546       0.623860        31.6394     
  1134.71        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3059        1.53508                 NaN   8.96066        45.9400       0.608460        31.6499     
  1133.15        2500.00                 NaN            NaN            NaN            NaN            NaN   1.93075        10.8455                 NaN   8.93696        46.0262       0.620761        31.6398     
  1131.58        2500.00                 NaN            NaN            NaN            NaN            NaN   1.93332        10.8455                 NaN   8.94357        46.0166       0.619849        31.6411     
  1130.01        2500.00                 NaN            NaN            NaN            NaN            NaN   2.01167        10.7639                 NaN   8.94188        46.0192       0.620724        31.6426     
  1128.45        2500.00                 NaN            NaN            NaN            NaN            NaN   2.00360        10.7737                 NaN   8.94370        46.0156       0.619351        31.6441     
  1126.88        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7658        2.00766                 NaN   8.95366        46.0094       0.620557        31.6429     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   2.06353        10.7162                 NaN   8.95167        46.0015       0.619423        31.6477     
  1123.75        2500.00                 NaN            NaN            NaN            NaN            NaN   2.06782        10.7104                 NaN   8.96085        45.9953       0.619040        31.6466     
  1122.18        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7334        2.04332                 NaN   8.96264        45.9943       0.620119        31.6462     
  1120.61        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7475        2.02943                 NaN   8.97158        45.9847       0.619258        31.6475     
  1119.05        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7431        2.03789                 NaN   8.97697        45.9742       0.618354        31.6495     
  1117.48        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04100        10.7432                 NaN   8.98092        45.9647       0.616869        31.6533     
  1115.91        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6864        2.09530                 NaN   8.98839        45.9597       0.618033        31.6521     
  1114.35        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7111        2.07120                 NaN   8.98829        45.9591       0.617120        31.6532     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04535        10.7443                 NaN   9.00692        45.9321       0.615414        31.6559     
  1111.22        2500.00                 NaN            NaN            NaN            NaN            NaN   2.06013        10.7353                 NaN   9.00723        45.9274       0.613228        31.6567     
  1109.65        2500.00                 NaN            NaN            NaN            NaN            NaN   2.02952        10.7652                 NaN   9.01482        45.9228       0.612132        31.6555     
  1108.08        2500.00                 NaN            NaN            NaN            NaN            NaN   2.15391        10.6293                 NaN   9.01665        45.9301       0.613896        31.6562     
  1106.52        2500.00                 NaN            NaN            NaN            NaN            NaN   2.05414        10.7370                 NaN   9.01738        45.9195       0.613204        31.6589     
  1104.95        2500.00                 NaN            NaN            NaN            NaN            NaN   2.14025        10.6467                 NaN   9.02273        45.9195       0.611253        31.6596     
  1103.38        2500.00                 NaN            NaN            NaN            NaN            NaN   2.11160        10.6792                 NaN   9.02617        45.9079       0.612965        31.6622     
  1101.82        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08669        10.7089                 NaN   9.02869        45.9034       0.609759        31.6626     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   2.18536        10.6163                 NaN   9.02777        45.8945       0.610297        31.6658     
  1098.68        2500.00                 NaN            NaN            NaN            NaN            NaN   2.16341        10.6342                 NaN   9.04291        45.8823       0.610640        31.6665     
  1097.12        2500.00                 NaN            NaN            NaN            NaN            NaN   2.17444        10.6232                 NaN   9.04382        45.8801       0.611246        31.6672     
  1095.55        2500.00                 NaN            NaN            NaN            NaN            NaN   2.14585        10.6557                 NaN   9.05361        45.8656       0.610585        31.6687     
  1093.98        2500.00                 NaN            NaN            NaN            NaN            NaN   2.11892        10.6921                 NaN   9.05034        45.8592       0.606638        31.6728     
  1092.42        2500.00                 NaN            NaN            NaN            NaN            NaN   2.18038        10.6290                 NaN   9.06508        45.8415       0.608668        31.6753     
  1090.85        2500.00                 NaN            NaN            NaN            NaN            NaN   2.20786        10.5972                 NaN   9.06821        45.8441       0.608813        31.6738     
  1089.29        2500.00                 NaN            NaN            NaN            NaN            NaN   2.18808        10.6228                 NaN   9.07266        45.8335       0.607421        31.6756     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN   2.26645        10.5478                 NaN   9.06978        45.8318       0.606002        31.6782     
  1086.15        2500.00                 NaN            NaN            NaN            NaN            NaN   9.82213        2.95597                 NaN   9.01142        45.8958       0.621175        31.6935     
  1084.59        2500.00                 NaN            NaN            NaN            NaN            NaN   2.20914        10.6039                 NaN   9.08396        45.8174       0.606219        31.6793     
  1083.02        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5849        2.23021                 NaN   9.09050        45.8081       0.605295        31.6809     
  1081.45        2500.00                 NaN            NaN            NaN            NaN            NaN   2.24618        10.5854                 NaN   9.10746        45.7740       0.600526        31.6864     
  1079.89        2500.00                 NaN            NaN            NaN            NaN            NaN   2.23152        10.5902                 NaN   9.10137        45.7897       0.603443        31.6838     
  1078.32        2500.00                 NaN            NaN            NaN            NaN            NaN   2.21387        10.6037                 NaN   9.10198        45.7929       0.602693        31.6849     
  1076.75        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5691        2.25593                 NaN   9.11330        45.7735       0.601763        31.6865     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5698        2.25753                 NaN   9.11936        45.7633       0.601196        31.6888     
  1073.62        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5606        2.26861                 NaN   9.12082        45.7574       0.601556        31.6910     
  1072.06        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5531        2.27607                 NaN   9.12456        45.7533       0.601090        31.6918     
  1070.49        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5547        2.27722                 NaN   9.13075        45.7422       0.600487        31.6946     
  1068.92        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5475        2.28630                 NaN   9.13321        45.7370       0.600187        31.6958     
  1067.36        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5452        2.28995                 NaN   9.13688        45.7315       0.599645        31.6968     
  1065.79        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5382        2.29808                 NaN   9.14175        45.7249       0.599073        31.6979     
  1064.22        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5356        2.30265                 NaN   9.14658        45.7172       0.598469        31.6995     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5224        2.31825                 NaN   9.15088        45.7093       0.597932        31.7012     
  1061.09        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5197        2.32274                 NaN   9.15648        45.7013       0.597095        31.7027     
  1059.52        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5201        2.32459                 NaN   9.16158        45.6927       0.596476        31.7045     
  1057.96        2500.00                 NaN            NaN            NaN            NaN            NaN   2.30972        10.5333                 NaN   9.16790        45.6892       0.595914        31.7040     
  1056.39        2500.00                 NaN            NaN            NaN            NaN            NaN   2.32073        10.5279                 NaN   9.17079        45.6780       0.595140        31.7075     
  1054.82        2500.00                 NaN            NaN            NaN            NaN            NaN   2.34002        10.5133                 NaN   9.17099        45.6688       0.595498        31.7114     
  1053.26        2500.00                 NaN            NaN            NaN            NaN            NaN   2.32897        10.5248                 NaN   9.18311        45.6592       0.593619        31.7103     
  1051.69        2500.00                 NaN            NaN            NaN            NaN            NaN   2.33088        10.5226                 NaN   9.18535        45.6552       0.593772        31.7122     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5013        2.35652                 NaN   9.19154        45.6435       0.592650        31.7145     
  1048.56        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4939        2.36916                 NaN   9.19720        45.6311       0.591635        31.7170     
  1046.99        2500.00                 NaN            NaN            NaN            NaN            NaN   2.36628        10.4933                 NaN   9.19976        45.6318       0.591592        31.7173     
  1045.43        2500.00                 NaN            NaN            NaN            NaN            NaN   2.36764        10.4948                 NaN   9.20488        45.6233       0.590814        31.7186     
  1043.86        2500.00                 NaN            NaN            NaN            NaN            NaN   2.37030        10.4963                 NaN   9.21211        45.6108       0.589845        31.7207     
  1042.29        2500.00                 NaN            NaN            NaN            NaN            NaN   2.37378        10.4951                 NaN   9.21720        45.6022       0.589221        31.7225     
  1040.73        2500.00                 NaN            NaN            NaN            NaN            NaN   2.37484        10.4953                 NaN   9.22039        45.5969       0.588647        31.7239     
  1039.16        2500.00                 NaN            NaN            NaN            NaN            NaN   2.38689        10.4846                 NaN   9.22232        45.5917       0.588450        31.7261     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN   2.34671        10.5273                 NaN   9.24911        45.5646       0.587401        31.7248     
  1036.03        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4830        2.39171                 NaN   9.23303        45.5763       0.587855        31.7281     
  1034.46        2500.00                 NaN            NaN            NaN            NaN            NaN   2.40613        10.4730                 NaN   9.23687        45.5669       0.586199        31.7309     
  1032.89        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5134        2.37227                 NaN   9.25634        45.5414       0.584591        31.7320     
  1031.33        2500.00                 NaN            NaN            NaN            NaN            NaN   2.42585        10.4594                 NaN   9.24741        45.5476       0.584784        31.7349     
  1029.76        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4573        2.43048                 NaN   9.25224        45.5392       0.584070        31.7367     
  1028.20        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4607        2.42745                 NaN   9.25568        45.5349       0.583587        31.7376     
  1026.63        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4582        2.43238                 NaN   9.26051        45.5267       0.582897        31.7394     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN   2.43732        10.4557                 NaN   9.26534        45.5184       0.582203        31.7411     
  1023.50        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3224        2.56399                 NaN   9.26698        45.5182       0.585214        31.7432     
  1021.93        2500.00                 NaN            NaN            NaN            NaN            NaN   2.45036        10.4504                 NaN   9.27617        45.4968       0.580562        31.7457     
  1020.36        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4484        2.45198                 NaN   9.27984        45.4934       0.580103        31.7463     
  1018.80        2500.00                 NaN            NaN            NaN            NaN            NaN   2.45684        10.4460                 NaN   9.28467        45.4850       0.579397        31.7481     
  1017.23        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4437        2.46167                 NaN   9.28951        45.4765       0.578687        31.7499     
  1015.66        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4106        2.50357                 NaN   9.29624        45.4599       0.577137        31.7526     
  1014.10        2500.00                 NaN            NaN            NaN            NaN            NaN   2.47131        10.4392                 NaN   9.29919        45.4596       0.577258        31.7534     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN   9.94473        2.96986                 NaN   9.18387        45.5140       0.586677        31.8008     
  1010.96        2500.00                 NaN            NaN   4.51738                 NaN            NaN   4.72677                 NaN            NaN   8.45989        47.7676       0.933175        33.5952     
  1009.40        2500.00                 NaN            NaN   4.51726                 NaN            NaN   4.72663                 NaN            NaN   8.45987        47.7670       0.933154        33.5961     
  1007.83        2500.00                 NaN            NaN   4.51713                 NaN            NaN   4.72649                 NaN            NaN   8.45985        47.7664       0.933134        33.5970     
  1006.27        2500.00                 NaN            NaN   4.51701                 NaN            NaN   4.72636                 NaN            NaN   8.45983        47.7657       0.933114        33.5980     
  1004.70        2500.00                 NaN            NaN   4.51689                 NaN            NaN   4.72622                 NaN            NaN   8.45981        47.7651       0.933093        33.5989     
  1003.13        2500.00                 NaN            NaN   4.51676                 NaN            NaN   4.72608                 NaN            NaN   8.45979        47.7644       0.933073        33.5998     
  1001.57        2500.00                 NaN            NaN   4.51664                 NaN            NaN   4.72594                 NaN            NaN   8.45977        47.7638       0.933053        33.6008     
  1000.00        2500.00                 NaN            NaN   4.51652                 NaN            NaN   4.72581                 NaN            NaN   8.45976        47.7632       0.933033        33.6017     
