|6.6.6
Archiving\03_Data\eq/QFM_m3/YM20/YM20_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7688       0.217098       0.141023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7688       0.217112       0.141027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7688       0.217126       0.141030E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7688       0.217140       0.141033E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7687       0.217154       0.141036E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7687       0.217168       0.141040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7687       0.217182       0.141043E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7687       0.217196       0.141046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7687       0.217210       0.141050E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7687       0.217224       0.141053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7687       0.217238       0.141057E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7686       0.217252       0.141060E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7686       0.217266       0.141064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7686       0.217280       0.141067E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7686       0.217294       0.141071E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7686       0.217308       0.141074E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7686       0.217323       0.141078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7686       0.217337       0.141082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7685       0.217351       0.141085E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7685       0.217365       0.141089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7685       0.217380       0.141093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7685       0.217394       0.141096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7685       0.217409       0.141100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7685       0.217423       0.141104E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7685       0.217438       0.141108E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.7684       0.217452       0.141112E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.7684       0.217467       0.141116E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7684       0.217481       0.141120E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.7684       0.217496       0.141124E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.7684       0.217510       0.141128E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.3879       0.217573       0.130399E-001  0.381498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        98.6561       0.217679       0.109456E-001   1.11526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        97.9236       0.217785       0.884939E-002   1.84979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        96.0251       0.400201E-001  0.421868E-002   3.47187                 NaN  0.458794                 NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        95.0509                 NaN  0.155655E-002   4.38527                 NaN  0.562313                 NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        94.3972                 NaN            NaN   5.04024                 NaN  0.562586                 NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        93.8441                 NaN            NaN   5.59258       0.444159E-003  0.562832                 NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        93.2571                 NaN            NaN   6.16923       0.105332E-001  0.563097                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        92.6696                 NaN            NaN   6.74638       0.206318E-001  0.563361                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        92.0816                 NaN            NaN   7.32404       0.307401E-001  0.563624                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        91.4930                 NaN            NaN   7.90221       0.408578E-001  0.563887                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        90.8918                 NaN            NaN   8.49110       0.529901E-001  0.564156                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        90.2899                 NaN            NaN   9.08052       0.651341E-001  0.564425                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        89.6876                 NaN            NaN   9.67047       0.772897E-001  0.564693                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        89.0847                 NaN            NaN   10.2609       0.894568E-001  0.564960                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        88.4812                 NaN            NaN   10.8519       0.101635       0.565226                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        87.8773                 NaN            NaN   11.4434       0.113826       0.565492                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        87.2728                 NaN            NaN   12.0354       0.126027       0.565756                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        86.6678                 NaN            NaN   12.6279       0.138240       0.566020                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        86.0888                 NaN            NaN   13.1955       0.149475       0.566275                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        85.5093                 NaN            NaN   13.7635       0.160720       0.566529                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        84.9293                 NaN            NaN   14.3319       0.171974       0.566782                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        84.3489                 NaN            NaN   14.9009       0.183239       0.567034                 NaN            NaN            NaN            NaN            NaN            NaN
