|6.6.6
Archiving\03_Data\eqLP/QFM_m2/Y98/Y98_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        500.000        99.2201       0.771556       0.830542E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.2201       0.771629       0.830543E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.2200       0.771702       0.830544E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.2199       0.771775       0.830546E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.2198       0.771847       0.830548E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.2198       0.771920       0.830549E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.2197       0.771993       0.830551E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.2196       0.772066       0.830554E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.2196       0.772139       0.830556E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.2195       0.772212       0.830559E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.2194       0.772285       0.830561E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.2193       0.772358       0.830564E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.2193       0.772431       0.830567E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.2192       0.772505       0.830571E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.2191       0.772578       0.830574E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.2190       0.772651       0.830578E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.2190       0.772725       0.830581E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.2189       0.772798       0.830585E-002            NaN            NaN            NaN            NaN            NaN            NaN
