|6.6.6
Archiving\03_Data\fracLP/QFM_m0.75/ALH/ALH_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1959.90        500.000        99.7290       0.270958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        99.7290       0.270974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.7290       0.270991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.7290       0.271007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.7290       0.271023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.7290       0.271039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.7289       0.271055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.7289       0.271071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.7289       0.271088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.7289       0.271104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.7289       0.271120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.7289       0.271136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.7288       0.271153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.7288       0.271169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.7288       0.271185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.7288       0.271201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.7288       0.271218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.7288       0.271234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.7287       0.271250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.7287       0.271266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.7287       0.271283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.7287       0.271299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.7287       0.271315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.7287       0.271331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.7286       0.271353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.7286       0.271364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.7286       0.271380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.7286       0.271397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.7286       0.271413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.7286       0.271429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.7286       0.271446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.7285       0.271462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.7285       0.271478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.7285       0.271495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.5670       0.271541       0.161420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4186                 NaN  0.581373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4220                 NaN  0.578018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4248                 NaN  0.575241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4285                 NaN  0.571476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.2192                 NaN  0.780815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.6458                 NaN  0.354196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4359                 NaN  0.564074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4368                 NaN  0.563225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4389                 NaN  0.561062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4450                 NaN  0.555037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4427                 NaN  0.557297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4465                 NaN  0.553535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4483                 NaN  0.551728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4506                 NaN  0.549411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4529                 NaN  0.547072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4465                 NaN  0.544503       0.903554E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4553                 NaN  0.544698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4574                 NaN  0.541942       0.616379E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4538                 NaN  0.539425       0.676919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4518                 NaN  0.538838       0.938297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4525                 NaN  0.538112       0.934794E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4535                 NaN  0.537175       0.933050E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4557                 NaN  0.535014       0.929655E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4571                 NaN  0.533692       0.925643E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4561                 NaN  0.534682       0.925721E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4576                 NaN  0.533112       0.924235E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4576                 NaN  0.533136       0.922421E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4581                 NaN  0.532704       0.919953E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4601                 NaN  0.530708       0.914474E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4590                 NaN  0.531863       0.915320E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4588                 NaN  0.532109       0.913156E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4470                 NaN  0.543640       0.936228E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4718                 NaN  0.519387       0.883136E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4596                 NaN  0.531355       0.906757E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4594                 NaN  0.531545       0.904729E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4590                 NaN  0.531931       0.902418E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4584                 NaN  0.532538       0.902514E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4588                 NaN  0.532215       0.897489E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4585                 NaN  0.532542       0.897201E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4526                 NaN  0.538423       0.901875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4580                 NaN  0.533161       0.888464E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4561                 NaN  0.534971       0.890478E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4562                 NaN  0.534958       0.887279E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4538                 NaN  0.537290       0.888813E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4536                 NaN  0.537566       0.885747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4521                 NaN  0.539080       0.883898E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4504                 NaN  0.540750       0.883049E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4497                 NaN  0.541542       0.880814E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4496                 NaN  0.541666       0.877913E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4095                 NaN  0.581195       0.935009E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.5223                 NaN  0.470175       0.755086E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4011                 NaN  0.589473       0.942977E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4455                 NaN  0.545861       0.865518E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4412                 NaN  0.550028       0.873355E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4407                 NaN  0.550607       0.866129E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4366                 NaN  0.554729       0.867861E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4350                 NaN  0.556306       0.865654E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4344                 NaN  0.556972       0.864509E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4863                 NaN  0.505892       0.779718E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3730                 NaN  0.617533       0.945749E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4299                 NaN  0.561539       0.856744E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        98.9724                 NaN   1.01210       0.155307E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.9344                 NaN  0.647741E-001  0.822807E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.9214                 NaN  0.773989E-001  0.116045E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        98.8659                 NaN   1.11747       0.166764E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4161                 NaN  0.575384       0.854067E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4186                 NaN  0.572894       0.846612E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4112                 NaN  0.580241       0.851910E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4131                 NaN  0.578428       0.844353E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4127                 NaN  0.578850       0.841243E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4098                 NaN  0.581786       0.841371E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4033                 NaN  0.588213       0.846453E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.4034                 NaN  0.588159       0.841583E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.4044                 NaN  0.587258       0.836881E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4020                 NaN  0.589642       0.835530E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3973                 NaN  0.594336       0.837956E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3968                 NaN  0.594892       0.833217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3950                 NaN  0.596658       0.832663E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3939                 NaN  0.597747       0.830796E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3919                 NaN  0.599850       0.827836E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3894                 NaN  0.602269       0.829088E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3905                 NaN  0.601241       0.822370E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3872                 NaN  0.604540       0.822488E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3874                 NaN  0.604416       0.819516E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3844                 NaN  0.607348       0.820717E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        98.8220                 NaN   1.16232       0.156673E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.9430                 NaN  0.563618E-001  0.686110E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3832                 NaN  0.608706       0.812578E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3827                 NaN  0.609230       0.810826E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3806                 NaN  0.611256       0.810171E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3822                 NaN  0.609783       0.806073E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3807                 NaN  0.611269       0.805024E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1352                 NaN  0.856423       0.837940E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.6309                 NaN  0.361517       0.760979E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3830                 NaN  0.609064       0.795324E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3823                 NaN  0.609727       0.794616E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3838                 NaN  0.608261       0.791147E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3844                 NaN  0.607765       0.787896E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3613                 NaN  0.630569       0.815756E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4102                 NaN  0.582292       0.750720E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3876                 NaN  0.604590       0.778312E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3891                 NaN  0.603184       0.775455E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3897                 NaN  0.602599       0.772478E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3914                 NaN  0.600870       0.769526E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3933                 NaN  0.599064       0.766781E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3951                 NaN  0.597250       0.763312E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3965                 NaN  0.595866       0.761735E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4002                 NaN  0.592197       0.755621E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4014                 NaN  0.591057       0.753211E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4044                 NaN  0.588111       0.749402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4066                 NaN  0.585894       0.746291E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4097                 NaN  0.582888       0.741868E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4092                 NaN  0.583338       0.741199E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4164                 NaN  0.576294       0.733248E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4192                 NaN  0.573495       0.729031E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.6337                 NaN  0.361726       0.460306E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.2124                 NaN  0.777733       0.989718E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4281                 NaN  0.564756       0.718843E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.4288                 NaN  0.564028       0.718180E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.4374                 NaN  0.555572       0.706559E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.4388                 NaN  0.554097       0.706155E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.4409                 NaN  0.552067       0.703582E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.3548                 NaN  0.637103       0.811573E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.5418                 NaN  0.452407       0.576470E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.4546                 NaN  0.538501       0.687259E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.4579                 NaN  0.535218       0.683713E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.3997                 NaN  0.592700       0.758409E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.5278                 NaN  0.466256       0.597093E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.4700                 NaN  0.523256       0.671723E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.4745                 NaN  0.518856       0.664823E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.4785                 NaN  0.514884       0.660712E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.4798                 NaN  0.513615       0.659680E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.4889                 NaN  0.504601       0.648358E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.4911                 NaN  0.502385       0.646990E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.4950                 NaN  0.498561       0.641607E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.4993                 NaN  0.494363       0.637233E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.5043                 NaN  0.489391       0.631653E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.5081                 NaN  0.485657       0.627467E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.5127                 NaN  0.481093       0.622466E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.5671                 NaN  0.427388       0.555082E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.4722                 NaN  0.521020       0.676112E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.2382                 NaN  0.185618       0.473171E-004  0.576158                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0963                 NaN  0.370961E-001            NaN  0.866586                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0987                 NaN  0.258971E-001            NaN  0.875414                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1092                 NaN  0.290432E-001            NaN  0.861773                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1400                 NaN  0.333380E-001            NaN  0.826643                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1393                 NaN  0.317930E-001            NaN  0.828887                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1482                 NaN  0.283036E-001            NaN  0.823465                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1566                 NaN  0.262669E-001            NaN  0.817152                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1691                 NaN  0.266653E-001            NaN  0.804235                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1771                 NaN  0.259853E-001            NaN  0.796947                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1865                 NaN  0.238239E-001            NaN  0.789661                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1912                 NaN  0.249109E-001            NaN  0.783869                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2062                 NaN  0.224896E-001            NaN  0.771265                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2093                 NaN  0.156575E-001            NaN  0.775056                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2207                 NaN  0.168527E-001            NaN  0.762468                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2283                 NaN  0.187174E-001            NaN  0.752996                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2347                 NaN  0.165954E-001            NaN  0.748695                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2400                 NaN  0.109007E-001            NaN  0.749097                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2485                 NaN  0.123074E-001            NaN  0.739228                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2025                 NaN  0.285013E-002            NaN  0.509098       0.285577                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0807                 NaN  0.614328E-005            NaN  0.315328E-001  0.887786                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.0811                 NaN            NaN            NaN            NaN  0.918927                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0834                 NaN            NaN            NaN  0.159386E-001  0.900683                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.0848                 NaN            NaN            NaN            NaN  0.915151                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.0830                 NaN            NaN            NaN            NaN  0.916973                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.0841                 NaN            NaN            NaN            NaN  0.915923                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0799                 NaN            NaN            NaN            NaN  0.920083                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0771                 NaN            NaN            NaN            NaN  0.922922                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.0690                 NaN            NaN            NaN            NaN  0.931033                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0610                 NaN            NaN            NaN            NaN  0.938965                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.0556                 NaN            NaN            NaN            NaN  0.944355                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.0423                 NaN            NaN            NaN            NaN  0.957698                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.0111                 NaN            NaN            NaN            NaN  0.988886                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.6380                 NaN            NaN            NaN            NaN  0.556818       0.805161                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.5813                 NaN            NaN            NaN            NaN  0.464634       0.954080                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.5997                 NaN            NaN            NaN            NaN  0.940494       0.459798                 NaN            NaN            NaN            NaN
