|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m4.5/T13/T13_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1602.56        500.000       0.274020E-002   99.8557       0.117814       0.237840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.05        500.000                 NaN   99.2077       0.792274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.54        500.000                 NaN   99.0171       0.944819       0.381109E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1598.03        500.000                 NaN   99.0269       0.971440       0.165170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.52        500.000                 NaN   99.0123       0.940225       0.474308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1595.01        500.000                 NaN   99.0753       0.879137       0.455843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.50        500.000                 NaN   99.0452       0.905905       0.488893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.99        500.000                 NaN   99.0846       0.869773       0.456048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.48        500.000                 NaN   99.0799       0.839694       0.804502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000                 NaN   99.0825       0.911085       0.641839E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.46        500.000                 NaN   99.0844       0.868518       0.471169E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.95        500.000                 NaN   99.1229       0.835809       0.412878E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1584.44        500.000                 NaN   99.0937       0.864976       0.413589E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.93        500.000                 NaN   99.1449       0.816510       0.385942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.42        500.000                 NaN   99.1335       0.828190       0.383197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.91        500.000                 NaN   99.1407       0.821610       0.376602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.40        500.000                 NaN   99.0474       0.919582       0.330504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.89        500.000                 NaN   99.2533       0.714245       0.324923E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.38        500.000                 NaN   99.1631       0.804307       0.326064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.87        500.000                 NaN   99.1726       0.794372       0.330334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.36        500.000                 NaN   99.1837       0.785023       0.312667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.85        500.000                 NaN   99.6898       0.297531       0.126345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.34        500.000                 NaN   98.6957        1.25504       0.492564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.83        500.000                 NaN   98.7266        1.23230       0.411423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.32        500.000                 NaN   99.6883       0.300258       0.114838E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.81        500.000                 NaN   99.2181       0.755118       0.268122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.30        500.000                 NaN   99.2242       0.750276       0.255438E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.79        500.000                 NaN   98.1201        1.83686       0.430258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.28        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.76        500.000                 NaN   99.6007       0.395386       0.387882E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.25        500.000                 NaN   99.2536       0.713331       0.330305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.74        500.000                 NaN   99.2577       0.720731       0.215535E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.23        500.000                 NaN   99.2645       0.715931       0.195328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.72        500.000                 NaN   99.2706       0.708948       0.204580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.21        500.000                 NaN   99.6822       0.752801E-002  0.310275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.70        500.000                 NaN   98.9086        1.09143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.19        500.000                 NaN   99.2862       0.713788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.68        500.000                 NaN   99.2927       0.707266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.17        500.000                 NaN   99.2981       0.701907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.66        500.000                 NaN   99.3037       0.696314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.15        500.000                 NaN   99.3113       0.688677       0.158102E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.64        500.000                 NaN   99.3138       0.686149       0.725600E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.13        500.000                 NaN   99.3208       0.679172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.62        500.000                 NaN   99.3380       0.565996       0.959614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.11        500.000                 NaN   99.3335       0.666461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.60        500.000                 NaN   99.3354       0.664634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.09        500.000                 NaN   99.3406       0.659450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.58        500.000                 NaN   99.3492       0.650793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.07        500.000                 NaN   99.3394       0.660552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.56        500.000                 NaN   99.3671       0.632927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.05        500.000                 NaN   99.3614       0.638593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.54        500.000                 NaN   99.3655       0.634506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.03        500.000                 NaN   99.3697       0.626899       0.342643E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.52        500.000                 NaN   99.3744       0.625599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.01        500.000                 NaN   99.3802       0.619805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.50        500.000                 NaN   99.3832       0.616798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.99        500.000                 NaN   99.3882       0.611795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.48        500.000                 NaN   99.3927       0.607312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.97        500.000                 NaN   99.3945       0.605481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.46        500.000                 NaN   99.4023       0.597713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.95        500.000                 NaN   99.4048       0.595153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.44        500.000                 NaN   99.4086       0.591361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.93        500.000                 NaN   99.4122       0.587796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.42        500.000                 NaN   99.4154       0.584645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.91        500.000                 NaN   99.4198       0.580246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.40        500.000                 NaN   99.4267       0.573276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.89        500.000                 NaN   99.4249       0.575111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.38        500.000                 NaN   99.4312       0.568346       0.418472E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.87        500.000                 NaN   99.4346       0.565363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.36        500.000                 NaN   99.4377       0.562272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.85        500.000                 NaN   99.3593       0.167632                 NaN  0.473068                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.34        500.000                 NaN   99.3274       0.137643                 NaN  0.534965                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.83        500.000                 NaN   99.2859                 NaN            NaN  0.714059                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.32        500.000                 NaN   99.4868                 NaN            NaN  0.513244                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.81        500.000                 NaN   99.1920                 NaN            NaN  0.808011                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.30        500.000                 NaN   99.3313       0.528709E-003            NaN  0.668207                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.79        500.000                 NaN   99.3322       0.781569E-001            NaN  0.589633                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        500.000                 NaN   99.3368       0.555186E-001            NaN  0.607661                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.77        500.000                 NaN   99.3289                 NaN            NaN  0.671092                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.26        500.000                 NaN   99.3363                 NaN            NaN  0.663732                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.75        500.000                 NaN   99.3305                 NaN            NaN  0.669519                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.24        500.000                 NaN   99.3321                 NaN            NaN  0.667925                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.73        500.000                 NaN   99.3288                 NaN            NaN  0.671169                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.22        500.000                 NaN   99.3323                 NaN            NaN  0.667663                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.71        500.000                 NaN   99.3278                 NaN            NaN  0.672159                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.20        500.000                 NaN   99.3297                 NaN            NaN  0.670304                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.68        500.000                 NaN   99.3242                 NaN            NaN  0.675776                 NaN            NaN            NaN            NaN            NaN            NaN
