|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m4.5/T13/T13_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1602.56        500.000       0.175197E-002   99.8745       0.103502       0.202582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.05        500.000                 NaN   99.3034       0.696554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.54        500.000                 NaN   99.1369       0.830628       0.324775E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1598.03        500.000                 NaN   99.1448       0.853827       0.140694E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.52        500.000                 NaN   99.1333       0.826265       0.404040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1595.01        500.000                 NaN   99.1890       0.772167       0.387950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.50        500.000                 NaN   99.1625       0.795922       0.415997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.99        500.000                 NaN   99.1977       0.763513       0.387715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.48        500.000                 NaN   99.1947       0.736901       0.683740E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000                 NaN   99.1951       0.799476       0.545328E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.46        500.000                 NaN   99.1982       0.761730       0.400399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.95        500.000                 NaN   99.2321       0.732889       0.350445E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1584.44        500.000                 NaN   99.2067       0.758223       0.350893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.93        500.000                 NaN   99.2518       0.715514       0.327296E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.42        500.000                 NaN   99.2420       0.725528       0.324796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.91        500.000                 NaN   99.2485       0.719631       0.319083E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.40        500.000                 NaN   99.1665       0.805498       0.279610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.89        500.000                 NaN   99.3475       0.625033       0.274976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.38        500.000                 NaN   99.2686       0.703832       0.275868E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.87        500.000                 NaN   99.2771       0.694983       0.279384E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.36        500.000                 NaN   99.2871       0.686493       0.264261E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.85        500.000                 NaN   99.7295       0.259796       0.106615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.34        500.000                 NaN   98.8608        1.09761       0.416220E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.83        500.000                 NaN   98.8881        1.07717       0.347245E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.32        500.000                 NaN   99.7282       0.262102       0.968101E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.81        500.000                 NaN   99.3180       0.659390       0.226103E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.30        500.000                 NaN   99.3235       0.654976       0.215300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.79        500.000                 NaN   98.3590        1.60467       0.363502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.28        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.76        500.000                 NaN   99.6520       0.344701       0.326394E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.25        500.000                 NaN   99.3502       0.621998       0.277880E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.74        500.000                 NaN   99.3537       0.628203       0.181239E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.23        500.000                 NaN   99.3597       0.623894       0.164168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.72        500.000                 NaN   99.3653       0.617517       0.171831E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.21        500.000                 NaN   99.7333       0.655360E-002  0.260105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.70        500.000                 NaN   99.0496       0.950434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.19        500.000                 NaN   99.3789       0.621126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
