|6.6.6
Archiving\03_Data\DeqLP/QFM_m4.5/T13/T13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1727.56        500.000        53.6008                 NaN            NaN   45.7738       0.625373                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        53.0450                 NaN            NaN   46.3188       0.636148                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        52.4893                 NaN            NaN   46.8638       0.646923                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        51.9335                 NaN            NaN   47.4088       0.657698                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        51.4148                 NaN            NaN   47.9173       0.667908                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        50.8961                 NaN            NaN   48.4258       0.678117                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        50.3773                 NaN            NaN   48.9343       0.688326                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        49.8586                 NaN            NaN   49.4429       0.698536                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        49.3399                 NaN            NaN   49.9514       0.708745                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        48.8211                 NaN            NaN   50.4599       0.718955                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        48.3024                 NaN            NaN   50.9684       0.729164                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        47.7837                 NaN            NaN   51.4770       0.739374                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        47.3087                 NaN            NaN   51.9425       0.748730                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        46.8338                 NaN            NaN   52.4081       0.758087                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        46.3589                 NaN            NaN   52.8737       0.767443                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        45.8839                 NaN            NaN   53.3393       0.776800                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        45.4090                 NaN            NaN   53.8049       0.786156                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        44.9341                 NaN            NaN   54.2704       0.795513                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        44.4591                 NaN            NaN   54.7360       0.804870                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        43.9842                 NaN            NaN   55.2016       0.814226                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        43.5548                 NaN            NaN   55.6221       0.823163                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        43.1253                 NaN            NaN   56.0426       0.832099                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        42.6959                 NaN            NaN   56.4630       0.841035                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        42.2665                 NaN            NaN   56.8835       0.849971                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        41.8371                 NaN            NaN   57.3040       0.858908                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        41.4077                 NaN            NaN   57.7245       0.867844                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        40.9782                 NaN            NaN   58.1450       0.876781                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        40.5488                 NaN            NaN   58.5655       0.885717                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        40.1671                 NaN            NaN   58.9387       0.894185                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        39.7854                 NaN            NaN   59.3119       0.902653                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        39.4037                 NaN            NaN   59.6852       0.911121                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        39.0220                 NaN            NaN   60.0584       0.919589                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        38.6403                 NaN            NaN   60.4316       0.928057                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        38.2586                 NaN            NaN   60.8049       0.936525                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        37.8769                 NaN            NaN   61.1781       0.944993                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        37.4952                 NaN            NaN   61.5514       0.953461                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        37.1429                 NaN            NaN   61.8954       0.961700                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        36.7906                 NaN            NaN   62.2394       0.969938                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        36.4478                 NaN            NaN   62.5748       0.977391                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        36.0331                 NaN            NaN   62.8590       0.984133       0.123723                 NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        35.2274                 NaN            NaN   62.8666       0.977195       0.928798                 NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        34.4216                 NaN            NaN   62.8743       0.970258        1.73388                 NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        33.6159                 NaN            NaN   62.8819       0.963320        2.53896                 NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        32.8101                 NaN            NaN   62.8895       0.956382        3.34404                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        32.1523                 NaN            NaN   62.8857       0.948910        4.01311                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        31.4945                 NaN            NaN   62.8818       0.941438        4.68219                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        30.8367                 NaN            NaN   62.8780       0.933966        5.35127                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        30.1790                 NaN            NaN   62.8742       0.926494        6.02035                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        29.5212                 NaN            NaN   62.8704       0.919022        6.68943                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        28.8634                 NaN            NaN   62.8666       0.911550        7.35852                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        28.2056                 NaN            NaN   62.8627       0.904078        8.02760                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        27.5478                 NaN            NaN   62.8589       0.896606        8.69669                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        27.0253                 NaN            NaN   62.8467       0.888225        9.23979                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        26.5028                 NaN            NaN   62.8345       0.879844        9.78289                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        25.9802                 NaN            NaN   62.8223       0.871463        10.3260                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        25.4577                 NaN            NaN   62.8101       0.863082        10.8691                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        24.9352                 NaN            NaN   62.7979       0.854701        11.4122                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        24.4127                 NaN            NaN   62.7857       0.846320        11.9553                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        23.8902                 NaN            NaN   62.7735       0.837939        12.4984                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        23.3676                 NaN            NaN   62.7613       0.829559        13.0415                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        22.9299                 NaN            NaN   62.7464       0.819968        13.5038                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        22.4921                 NaN            NaN   62.7315       0.810377        13.9660                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        22.0544                 NaN            NaN   62.7166       0.800786        14.4283                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        21.6166                 NaN            NaN   62.7017       0.791195        14.8905                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        21.1788                 NaN            NaN   62.6868       0.781604        15.3528                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        20.7411                 NaN            NaN   62.6719       0.772013        15.8151                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        20.3033                 NaN            NaN   62.6570       0.762422        16.2773                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        19.8655                 NaN            NaN   62.6421       0.752831        16.7396                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        19.4768                 NaN            NaN   62.6286       0.741597        17.1530                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        19.0880                 NaN            NaN   62.6151       0.730362        17.5665                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        18.6993                 NaN            NaN   62.6017       0.719127        17.9799                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        18.3105                 NaN            NaN   62.5882       0.707892        18.3934                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        17.9218                 NaN            NaN   62.5747       0.696658        18.8069                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        17.5330                 NaN            NaN   62.5613       0.685423        19.2203                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        17.1442                 NaN            NaN   62.5478       0.674188        19.6338                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        16.7555                 NaN            NaN   62.5343       0.662953        20.0472                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        16.3921                 NaN            NaN   62.5238       0.650460        20.4336                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        16.0288                 NaN            NaN   62.5132       0.637967        20.8200                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        15.6654                 NaN            NaN   62.5027       0.625473        21.2064                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        15.3021                 NaN            NaN   62.4922       0.612980        21.5928                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        14.9547                 NaN            NaN   62.4835       0.600127        21.9616                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        14.3515                 NaN            NaN   62.4709       0.599923        22.1408       0.436839                 NaN            NaN            NaN            NaN
  1464.74        500.000        13.7761                 NaN            NaN   62.4546       0.602169        22.2899       0.877263                 NaN            NaN            NaN            NaN
  1461.54        500.000        13.2007                 NaN            NaN   62.4383       0.604415        22.4390        1.31769                 NaN            NaN            NaN            NaN
  1458.33        500.000        12.6880                 NaN            NaN   62.4131       0.610451        22.5683        1.72018                 NaN            NaN            NaN            NaN
  1455.13        500.000        12.1753                 NaN            NaN   62.3879       0.616488        22.6977        2.12268                 NaN            NaN            NaN            NaN
  1451.92        500.000        11.6626                 NaN            NaN   62.3627       0.622524        22.8270        2.52518                 NaN            NaN            NaN            NaN
  1448.72        500.000        11.1499                 NaN            NaN   62.3375       0.628561        22.9564        2.92768                 NaN            NaN            NaN            NaN
  1445.51        500.000        10.6794                 NaN            NaN   62.3050       0.637455        23.0755        3.30262                 NaN            NaN            NaN            NaN
  1442.31        500.000        10.1939                 NaN            NaN   62.2560       0.654961        23.0139        3.65903       0.222264                 NaN            NaN            NaN
  1439.10        500.000        9.45656                 NaN            NaN   62.2530       0.671683        22.8225        3.98696       0.663798       0.145465                 NaN            NaN
  1435.90        500.000        8.62471                 NaN            NaN   62.2911       0.683313        22.6100        1.14343        4.26334       0.384076                 NaN            NaN
  1432.69        500.000        8.62471                 NaN            NaN   62.2911       0.683313        22.6100        1.14343        4.26334       0.384076                 NaN            NaN
  1429.49        500.000        8.62471                 NaN            NaN   62.2911       0.683313        22.6100        1.14343        4.26334       0.384076                 NaN            NaN
  1426.28        500.000        8.62471                 NaN            NaN   62.2911       0.683313        22.6100        1.14343        4.26334       0.384076                 NaN            NaN
  1423.08        500.000        8.62471                 NaN            NaN   62.2911       0.683313        22.6100        1.14343        4.26334       0.384076                 NaN            NaN
  1419.87        500.000        8.62471                 NaN            NaN   62.2911       0.683313        22.6100        1.14343        4.26334       0.384076                 NaN            NaN
  1416.67        500.000        8.62471                 NaN            NaN   62.2911       0.683313        22.6100        1.14343        4.26334       0.384076                 NaN            NaN
  1413.46        500.000        8.62471                 NaN            NaN   62.2911       0.683313        22.6100        1.14343        4.26334       0.384076                 NaN            NaN
  1410.26        500.000        4.89370                 NaN            NaN   62.4458       0.750998        21.5319        5.48173        3.36990        1.52602                 NaN            NaN
  1407.05        500.000        4.89370                 NaN            NaN   62.4458       0.750998        21.5319        5.48173        3.36990        1.52602                 NaN            NaN
  1403.85        500.000        4.89370                 NaN            NaN   62.4458       0.750998        21.5319        5.48173        3.36990        1.52602                 NaN            NaN
  1400.64        500.000        4.89370                 NaN            NaN   62.4458       0.750998        21.5319        5.48173        3.36990        1.52602                 NaN            NaN
  1397.44        500.000        4.89370                 NaN            NaN   62.4458       0.750998        21.5319        5.48173        3.36990        1.52602                 NaN            NaN
  1394.23        500.000        4.89370                 NaN            NaN   62.4458       0.750998        21.5319        5.48173        3.36990        1.52602                 NaN            NaN
  1391.03        500.000        4.89370                 NaN            NaN   62.4458       0.750998        21.5319        5.48173        3.36990        1.52602                 NaN            NaN
  1387.82        500.000        4.89370                 NaN            NaN   62.4458       0.750998        21.5319        5.48173        3.36990        1.52602                 NaN            NaN
  1384.62        500.000        3.21984                 NaN            NaN   62.4917       0.798845        20.9296        5.99244        4.44007        2.12748                 NaN            NaN
  1381.41        500.000        3.21984                 NaN            NaN   62.4917       0.798845        20.9296        5.99244        4.44007        2.12748                 NaN            NaN
  1378.21        500.000        3.21984                 NaN            NaN   62.4917       0.798845        20.9296        5.99244        4.44007        2.12748                 NaN            NaN
  1375.00        500.000        3.21984                 NaN            NaN   62.4917       0.798845        20.9296        5.99244        4.44007        2.12748                 NaN            NaN
  1371.79        500.000        3.21984                 NaN            NaN   62.4917       0.798845        20.9296        5.99244        4.44007        2.12748                 NaN            NaN
  1368.59        500.000        3.21984                 NaN            NaN   62.4917       0.798845        20.9296        5.99244        4.44007        2.12748                 NaN            NaN
  1365.38        500.000        3.21984                 NaN            NaN   62.4917       0.798845        20.9296        5.99244        4.44007        2.12748                 NaN            NaN
  1362.18        500.000        3.21984                 NaN            NaN   62.4917       0.798845        20.9296        5.99244        4.44007        2.12748                 NaN            NaN
  1358.97        500.000        2.22589                 NaN            NaN   62.4941       0.838009        20.5296        6.25958        5.10577        2.54713                 NaN            NaN
  1355.77        500.000        2.22589                 NaN            NaN   62.4941       0.838009        20.5296        6.25958        5.10577        2.54713                 NaN            NaN
  1352.56        500.000        2.22589                 NaN            NaN   62.4941       0.838009        20.5296        6.25958        5.10577        2.54713                 NaN            NaN
  1349.36        500.000        2.22589                 NaN            NaN   62.4941       0.838009        20.5296        6.25958        5.10577        2.54713                 NaN            NaN
  1346.15        500.000        2.22589                 NaN            NaN   62.4941       0.838009        20.5296        6.25958        5.10577        2.54713                 NaN            NaN
  1342.95        500.000        2.22589                 NaN            NaN   62.4941       0.838009        20.5296        6.25958        5.10577        2.54713                 NaN            NaN
  1339.74        500.000        2.22589                 NaN            NaN   62.4941       0.838009        20.5296        6.25958        5.10577        2.54713                 NaN            NaN
  1336.54        500.000        2.22589                 NaN            NaN   62.4941       0.838009        20.5296        6.25958        5.10577        2.54713                 NaN            NaN
  1333.33        500.000        1.53665                 NaN            NaN   62.4740       0.871354        20.2566        5.56750        6.41677        2.87709                 NaN            NaN
  1330.13        500.000        1.53665                 NaN            NaN   62.4740       0.871354        20.2566        5.56750        6.41677        2.87709                 NaN            NaN
  1326.92        500.000        1.53665                 NaN            NaN   62.4740       0.871354        20.2566        5.56750        6.41677        2.87709                 NaN            NaN
  1323.72        500.000        1.53665                 NaN            NaN   62.4740       0.871354        20.2566        5.56750        6.41677        2.87709                 NaN            NaN
  1320.51        500.000        1.53665                 NaN            NaN   62.4740       0.871354        20.2566        5.56750        6.41677        2.87709                 NaN            NaN
  1317.31        500.000        1.53665                 NaN            NaN   62.4740       0.871354        20.2566        5.56750        6.41677        2.87709                 NaN            NaN
  1314.10        500.000        1.53665                 NaN            NaN   62.4740       0.871354        20.2566        5.56750        6.41677        2.87709                 NaN            NaN
  1310.90        500.000        1.53665                 NaN            NaN   62.4740       0.871354        20.2566        5.56750        6.41677        2.87709                 NaN            NaN
  1307.69        500.000        1.01263                 NaN            NaN   62.4368       0.899303        20.0770        5.90466        6.51965        3.14993                 NaN            NaN
  1304.49        500.000        1.01263                 NaN            NaN   62.4368       0.899303        20.0770        5.90466        6.51965        3.14993                 NaN            NaN
  1301.28        500.000       0.898974                 NaN            NaN   62.4252       0.905641        20.0458        6.54127        5.97272        3.21043                 NaN            NaN
  1298.08        500.000                 NaN            NaN            NaN   62.4446       0.908182        20.0516        6.62419        6.09995        3.31298       0.558530                 NaN
  1294.87        500.000                 NaN            NaN            NaN   62.4474       0.910666        20.0783        6.62734        6.05683        3.31889       0.560551                 NaN
  1291.67        500.000                 NaN            NaN            NaN   62.4474       0.910666        20.0783        6.62734        6.05683        3.31889       0.560551                 NaN
  1288.46        500.000                 NaN            NaN            NaN   62.4474       0.910666        20.0783        6.62734        6.05683        3.31889       0.560551                 NaN
  1285.26        500.000                 NaN            NaN            NaN   62.4474       0.910666        20.0783        6.62734        6.05683        3.31889       0.560551                 NaN
  1282.05        500.000                 NaN            NaN            NaN   62.4577       0.921617        20.1731        5.89435        6.64468        3.34070       0.567857                 NaN
