|6.6.6
Archiving\03_Data\DeqLP/QFM/YM20/YM20_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1830.13        500.000        84.9631        14.6013       0.435592                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        84.3612        15.1875       0.451308                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        83.7593        15.7737       0.467024                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        83.1573        16.3599       0.482741                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        82.5721        16.9307       0.497240                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        81.9869        17.5014       0.511739                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        81.4016        18.0722       0.526239                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        80.8163        18.6430       0.540739                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        80.2310        19.2137       0.555240                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        79.6457        19.7846       0.569741                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        79.0604        20.3554       0.584243                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        78.4750        20.9263       0.598745                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        77.9068        21.4809       0.612279                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        77.3385        22.0357       0.625813                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        76.7703        22.5904       0.639348                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        76.2020        23.1451       0.652884                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        75.6337        23.6999       0.666420                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        75.0654        24.2547       0.679956                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        74.4970        24.8095       0.693493                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        73.9287        25.3643       0.707030                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        73.3701        25.9103       0.719641                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        72.8115        26.4563       0.732252                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        72.2528        27.0023       0.744864                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        71.6942        27.5483       0.757476                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        71.1355        28.0944       0.770088                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        70.5768        28.6405       0.782701                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        70.0181        29.1866       0.795314                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        69.4594        29.7327       0.807928                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        68.9108        30.2695       0.819667                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        68.3622        30.8064       0.831407                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        67.8136        31.3433       0.843147                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        67.2649        31.8802       0.854887                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        66.7163        32.4171       0.866628                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        66.1676        32.9540       0.878369                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        65.6189        33.4910       0.890111                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        65.0702        34.0280       0.901853                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        64.5340        34.5531       0.912921                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        63.9979        35.0782       0.923989                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        63.4617        35.6033       0.935058                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        62.9255        36.1284       0.946127                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        62.3892        36.6536       0.957196                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        61.8530        37.1787       0.968266                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        61.3167        37.7039       0.979336                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        60.7804        38.2291       0.990407                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        60.2619        38.7375        1.00051                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        59.7434        39.2460        1.01060                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        59.2249        39.7544        1.02070                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        58.7063        40.2629        1.03080                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        58.1877        40.7714        1.04090                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        57.6691        41.2799        1.05100                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        57.1505        41.7884        1.06110                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        56.6319        42.2969        1.07120                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        56.1374        42.7816        1.08105                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        55.6428        43.2663        1.09090                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        55.1483        43.7510        1.10074                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        54.6537        44.2357        1.11059                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        54.1591        44.7204        1.12044                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        53.6645        45.2052        1.13028                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        53.1699        45.6899        1.14013                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        52.6753        46.1747        1.14998                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        52.2121        46.6287        1.15916                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        51.7490        47.0827        1.16834                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        51.2858        47.5367        1.17751                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        50.8226        47.9907        1.18669                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        50.3594        48.4447        1.19587                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        49.8962        48.8987        1.20505                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        49.4330        49.3528        1.21423                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        48.9697        49.8069        1.22341                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        48.5266        50.2410        1.23244                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        47.8281        50.5618        1.23607       0.374067                 NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        46.5772        50.6263        1.22587        1.57065                 NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        45.3262        50.6909        1.21567        2.76729                 NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        44.2194        50.7417        1.20572        3.83321                 NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        43.1126        50.7924        1.19576        4.89918                 NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        42.0058        50.8432        1.18581        5.96519                 NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        40.8989        50.8940        1.17585        7.03124                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        40.0080        50.9258        1.16543        7.90070                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        39.1172        50.9576        1.15501        8.77020                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        38.2263        50.9894        1.14459        9.63972                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        37.3353        51.0212        1.13416        10.5093                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        36.4444        51.0530        1.12374        11.3788                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        35.5534        51.0848        1.11331        12.2484                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        34.6624        51.1166        1.10289        13.1181                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        33.7714        51.1484        1.09247        13.9877                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        33.0709        51.1634        1.08122        14.6845                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        32.3704        51.1783        1.06997        15.3813                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        31.6699        51.1933        1.05872        16.0781                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        30.9693        51.2082        1.04747        16.7750                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        30.2688        51.2232        1.03623        17.4718                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        29.5682        51.2381        1.02498        18.1687                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        28.8676        51.2531        1.01373        18.8656                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        28.1670        51.2680        1.00248        19.5625                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        27.5784        51.2735       0.989686        20.1584                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        26.9899        51.2790       0.976892        20.7543                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        26.4013        51.2845       0.964097        21.3502                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        25.8127        51.2899       0.951303        21.9461                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        25.2241        51.2954       0.938508        22.5420                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        24.6355        51.3009       0.925712        23.1379                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        24.0468        51.3064       0.912917        23.7339                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        23.4582        51.3118       0.900121        24.3298                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        22.9296        51.3126       0.884588        24.8732                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        22.4010        51.3134       0.869055        25.4166                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        21.8724        51.3142       0.853521        25.9599                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        21.3437        51.3150       0.837987        26.5033                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        20.8151        51.3158       0.822453        27.0467                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        20.2865        51.3165       0.806919        27.5901                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        19.7578        51.3173       0.791385        28.1335                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        19.2292        51.3181       0.775850        28.6769                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        18.7264        51.3171       0.758243        29.1983                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        18.2236        51.3161       0.740637        29.7197                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        17.7208        51.3150       0.723030        30.2412                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        17.2180        51.3140       0.705423        30.7626                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        16.7248        51.3117       0.686961        31.2765                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        16.1264        51.3110       0.673213        31.7025       0.186879                 NaN            NaN            NaN            NaN
  1464.74        500.000        15.3679        51.3021       0.671595        31.9498       0.708592                 NaN            NaN            NaN            NaN
  1461.54        500.000        14.6094        51.2933       0.669978        32.1971        1.23031                 NaN            NaN            NaN            NaN
  1458.33        500.000        14.0197        51.2680       0.675535        32.3785        1.65832                 NaN            NaN            NaN            NaN
  1455.13        500.000        13.4300        51.2426       0.681092        32.5600        2.08632                 NaN            NaN            NaN            NaN
  1451.92        500.000        12.8402        51.2173       0.686649        32.7414        2.51433                 NaN            NaN            NaN            NaN
  1448.72        500.000        12.2505        51.1920       0.692206        32.9229        2.94234                 NaN            NaN            NaN            NaN
  1445.51        500.000        11.6608        51.1667       0.697763        33.1044        3.37036                 NaN            NaN            NaN            NaN
  1442.31        500.000        11.0711        51.1414       0.703321        33.2858        3.79838                 NaN            NaN            NaN            NaN
  1439.10        500.000        10.4813        51.1161       0.708878        33.4673        4.22640                 NaN            NaN            NaN            NaN
  1435.90        500.000        9.89160        51.0908       0.714435        33.6487        4.65443                 NaN            NaN            NaN            NaN
  1432.69        500.000        9.42069        51.0553       0.725532        33.7849        5.01363                 NaN            NaN            NaN            NaN
  1429.49        500.000        8.79549        51.1127       0.727533        33.9054        5.30144                 NaN  0.157362                 NaN            NaN
  1426.28        500.000        8.19724        51.1801       0.728877        34.0063        5.55720                 NaN  0.330236                 NaN            NaN
  1423.08        500.000        7.64662        51.2389       0.734786        33.9668       0.137960        5.78250       0.492373                 NaN            NaN
  1419.87        500.000        7.64662        51.2389       0.734786        33.9668       0.137960        5.78250       0.492373                 NaN            NaN
  1416.67        500.000        7.64662        51.2389       0.734786        33.9668       0.137960        5.78250       0.492373                 NaN            NaN
  1413.46        500.000        7.64662        51.2389       0.734786        33.9668       0.137960        5.78250       0.492373                 NaN            NaN
  1410.26        500.000        5.76207        51.3891       0.790564        32.9850        6.46918        1.54083        1.06327                 NaN            NaN
  1407.05        500.000        5.76207        51.3891       0.790564        32.9850        6.46918        1.54083        1.06327                 NaN            NaN
  1403.85        500.000        5.76207        51.3891       0.790564        32.9850        6.46918        1.54083        1.06327                 NaN            NaN
  1400.64        500.000        5.76207        51.3891       0.790564        32.9850        6.46918        1.54083        1.06327                 NaN            NaN
  1397.44        500.000        5.76207        51.3891       0.790564        32.9850        6.46918        1.54083        1.06327                 NaN            NaN
  1394.23        500.000        5.76207        51.3891       0.790564        32.9850        6.46918        1.54083        1.06327                 NaN            NaN
  1391.03        500.000        5.76207        51.3891       0.790564        32.9850        6.46918        1.54083        1.06327                 NaN            NaN
  1387.82        500.000        5.76207        51.3891       0.790564        32.9850        6.46918        1.54083        1.06327                 NaN            NaN
  1384.62        500.000        3.59214        51.5661       0.874903        31.6273        3.25473        7.25067        1.83423                 NaN            NaN
  1381.41        500.000        3.59214        51.5661       0.874903        31.6273        3.25473        7.25067        1.83423                 NaN            NaN
  1378.21        500.000        3.59214        51.5661       0.874903        31.6273        3.25473        7.25067        1.83423                 NaN            NaN
  1375.00        500.000        3.59214        51.5661       0.874903        31.6273        3.25473        7.25067        1.83423                 NaN            NaN
  1371.79        500.000        3.59214        51.5661       0.874903        31.6273        3.25473        7.25067        1.83423                 NaN            NaN
  1368.59        500.000        3.59214        51.5661       0.874903        31.6273        3.25473        7.25067        1.83423                 NaN            NaN
  1365.38        500.000        3.59214        51.5661       0.874903        31.6273        3.25473        7.25067        1.83423                 NaN            NaN
  1362.18        500.000        3.59214        51.5661       0.874903        31.6273        3.25473        7.25067        1.83423                 NaN            NaN
  1358.97        500.000        2.31849        51.6581       0.940311        30.7018        7.67621        4.31012        2.39499                 NaN            NaN
  1355.77        500.000        2.31849        51.6581       0.940311        30.7018        7.67621        4.31012        2.39499                 NaN            NaN
  1352.56        500.000        2.31849        51.6581       0.940311        30.7018        7.67621        4.31012        2.39499                 NaN            NaN
  1349.36        500.000        2.31849        51.6581       0.940311        30.7018        7.67621        4.31012        2.39499                 NaN            NaN
  1346.15        500.000        2.31849        51.6581       0.940311        30.7018        7.67621        4.31012        2.39499                 NaN            NaN
  1342.95        500.000        2.31849        51.6581       0.940311        30.7018        7.67621        4.31012        2.39499                 NaN            NaN
  1339.74        500.000        2.31849        51.6581       0.940311        30.7018        7.67621        4.31012        2.39499                 NaN            NaN
  1336.54        500.000        2.31849        51.6581       0.940311        30.7018        7.67621        4.31012        2.39499                 NaN            NaN
  1333.33        500.000        1.42589        51.7021       0.994619        30.0339        5.04673        7.93787        2.85885                 NaN            NaN
  1330.13        500.000        1.42589        51.7021       0.994619        30.0339        5.04673        7.93787        2.85885                 NaN            NaN
  1326.92        500.000        1.42589        51.7021       0.994619        30.0339        5.04673        7.93787        2.85885                 NaN            NaN
  1323.72        500.000        1.42589        51.7021       0.994619        30.0339        5.04673        7.93787        2.85885                 NaN            NaN
  1320.51        500.000        1.42589        51.7021       0.994619        30.0339        5.04673        7.93787        2.85885                 NaN            NaN
  1317.31        500.000        1.42589        51.7021       0.994619        30.0339        5.04673        7.93787        2.85885                 NaN            NaN
  1314.10        500.000        1.42589        51.7021       0.994619        30.0339        5.04673        7.93787        2.85885                 NaN            NaN
  1310.90        500.000        1.42589        51.7021       0.994619        30.0339        5.04673        7.93787        2.85885                 NaN            NaN
  1307.69        500.000       0.729497        51.7042        1.04122        29.5604        5.58888        8.11628        3.25947                 NaN            NaN
  1304.49        500.000       0.729497        51.7042        1.04122        29.5604        5.58888        8.11628        3.25947                 NaN            NaN
  1301.28        500.000       0.575376        51.6989        1.05185        29.4679        8.15364        5.70122        3.35114                 NaN            NaN
  1298.08        500.000       0.500572        51.6964        1.05683        29.4242        5.75446        8.17129        3.39623                 NaN            NaN
  1294.87        500.000                 NaN   51.7205        1.06303        29.3543        8.22286        5.88846        3.48483       0.265959                 NaN
  1291.67        500.000                 NaN   51.7205        1.06303        29.3543        8.22286        5.88846        3.48483       0.265959                 NaN
  1288.46        500.000                 NaN   51.7205        1.06303        29.3543        8.22286        5.88846        3.48483       0.265959                 NaN
  1285.26        500.000                 NaN   51.7205        1.06303        29.3543        8.22286        5.88846        3.48483       0.265959                 NaN
  1282.05        500.000                 NaN   51.7636        1.08187        29.2905        5.82684        8.22189        3.54472       0.270659                 NaN
  1278.85        500.000                 NaN   51.7636        1.08187        29.2905        5.82684        8.22189        3.54472       0.270659                 NaN
  1275.64        500.000                 NaN   51.7636        1.08187        29.2905        5.82684        8.22189        3.54472       0.270659                 NaN
  1272.44        500.000                 NaN   51.7636        1.08187        29.2905        5.82684        8.22189        3.54472       0.270659                 NaN
  1269.23        500.000                 NaN   51.7636        1.08187        29.2905        5.82684        8.22189        3.54472       0.270659                 NaN
  1266.03        500.000                 NaN   51.7636        1.08187        29.2905        5.82684        8.22189        3.54472       0.270659                 NaN
  1262.82        500.000                 NaN   51.7636        1.08187        29.2905        5.82684        8.22189        3.54472       0.270659                 NaN
  1259.62        500.000                 NaN   51.7636        1.08187        29.2905        5.82684        8.22189        3.54472       0.270659                 NaN
  1256.41        500.000                 NaN   51.8436        1.11971        29.1729        5.70679        8.21834        3.65890       0.279730                 NaN
  1253.21        500.000                 NaN   51.8436        1.11971        29.1729        5.70679        8.21834        3.65890       0.279730                 NaN
  1250.00        500.000                 NaN   51.8436        1.11971        29.1729        5.70679        8.21834        3.65890       0.279730                 NaN
  1246.79        500.000                 NaN   51.8436        1.11971        29.1729        5.70679        8.21834        3.65890       0.279730                 NaN
  1243.59        500.000                 NaN   51.8436        1.11971        29.1729        5.70679        8.21834        3.65890       0.279730                 NaN
  1240.38        500.000                 NaN   51.8436        1.11971        29.1729        5.70679        8.21834        3.65890       0.279730                 NaN
  1237.18        500.000                 NaN   51.8436        1.11971        29.1729        5.70679        8.21834        3.65890       0.279730                 NaN
  1233.97        500.000                 NaN   51.8436        1.11971        29.1729        5.70679        8.21834        3.65890       0.279730                 NaN
  1230.77        500.000                 NaN   51.9162        1.15807        29.0699        8.21444        5.58731        3.76628       0.287736                 NaN
  1227.56        500.000                 NaN   51.9162        1.15807        29.0699        8.21444        5.58731        3.76628       0.287736                 NaN
  1224.36        500.000                 NaN   51.9162        1.15807        29.0699        8.21444        5.58731        3.76628       0.287736                 NaN
  1221.15        500.000                 NaN   51.9162        1.15807        29.0699        8.21444        5.58731        3.76628       0.287736                 NaN
  1217.95        500.000                 NaN   51.9162        1.15807        29.0699        8.21444        5.58731        3.76628       0.287736                 NaN
  1214.74        500.000                 NaN   51.9162        1.15807        29.0699        8.21444        5.58731        3.76628       0.287736                 NaN
  1211.54        500.000                 NaN   51.9162        1.15807        29.0699        8.21444        5.58731        3.76628       0.287736                 NaN
  1208.33        500.000                 NaN   51.9162        1.15807        29.0699        8.21444        5.58731        3.76628       0.287736                 NaN
  1205.13        500.000                 NaN   51.9797        1.19746        28.9841        5.46781        8.21004        3.86578       0.295147                 NaN
  1201.92        500.000                 NaN   51.9797        1.19746        28.9841        5.46781        8.21004        3.86578       0.295147                 NaN
  1198.72        500.000                 NaN   51.9797        1.19746        28.9841        5.46781        8.21004        3.86578       0.295147                 NaN
  1195.51        500.000                 NaN   51.9797        1.19746        28.9841        5.46781        8.21004        3.86578       0.295147                 NaN
  1192.31        500.000                 NaN   51.9797        1.19746        28.9841        5.46781        8.21004        3.86578       0.295147                 NaN
  1189.10        500.000                 NaN   51.9797        1.19746        28.9841        5.46781        8.21004        3.86578       0.295147                 NaN
  1185.90        500.000                 NaN   51.9797        1.19746        28.9841        5.46781        8.21004        3.86578       0.295147                 NaN
  1182.69        500.000                 NaN   51.9797        1.19746        28.9841        5.46781        8.21004        3.86578       0.295147                 NaN
  1179.49        500.000                 NaN   52.0356        1.23768        28.9131        5.34834        8.20457        3.95930       0.301422                 NaN
  1176.28        500.000                 NaN   52.0356        1.23768        28.9131        5.34834        8.20457        3.95930       0.301422                 NaN
  1173.08        500.000                 NaN   52.0356        1.23768        28.9131        5.34834        8.20457        3.95930       0.301422                 NaN
  1169.87        500.000                 NaN   52.0356        1.23768        28.9131        5.34834        8.20457        3.95930       0.301422                 NaN
  1166.67        500.000                 NaN   52.0356        1.23768        28.9131        5.34834        8.20457        3.95930       0.301422                 NaN
  1163.46        500.000                 NaN   52.0356        1.23768        28.9131        5.34834        8.20457        3.95930       0.301422                 NaN
  1160.26        500.000                 NaN   52.0356        1.23768        28.9131        5.34834        8.20457        3.95930       0.301422                 NaN
  1157.05        500.000                 NaN   52.0356        1.23768        28.9131        5.34834        8.20457        3.95930       0.301422                 NaN
  1153.85        500.000                 NaN   52.0849        1.27883        28.8553        8.19917        5.22877        4.04609       0.307015                 NaN
