|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m4/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1586.54        500.000       0.751721E-002   99.6624       0.330038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.07        500.000                 NaN   99.1232       0.876777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.60        500.000                 NaN   99.1319       0.867376       0.742496E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.13        500.000                 NaN   99.1392       0.849642       0.111795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1580.66        500.000                 NaN   99.1474       0.852633                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.19        500.000                 NaN   99.1559       0.827525       0.165608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.72        500.000                 NaN   99.1635       0.827794       0.872688E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.25        500.000                 NaN   99.1739       0.787708       0.383855E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.78        500.000                 NaN   99.1787       0.784624       0.367134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.31        500.000                 NaN   99.1879       0.776274       0.357928E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.84        500.000                 NaN   99.1976       0.766721       0.356354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.37        500.000                 NaN   99.2037       0.761664       0.346134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.90        500.000                 NaN   99.2100       0.756407       0.335643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.43        500.000                 NaN   99.2163       0.751698       0.319781E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.96        500.000                 NaN   99.2256       0.742570       0.318626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.49        500.000                 NaN   99.2316       0.736984       0.313960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.02        500.000                 NaN   99.2381       0.732426       0.294850E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.55        500.000                 NaN   99.2449       0.726320       0.288273E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.08        500.000                 NaN   99.2522       0.718910       0.289395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.61        500.000                 NaN   99.2579       0.714460       0.276868E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.14        500.000                 NaN   99.2638       0.710402       0.257744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.67        500.000                 NaN   99.2695       0.705517       0.249362E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.20        500.000                 NaN   99.2766       0.699058       0.243777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.73        500.000                 NaN   99.2810       0.696385       0.226527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.26        500.000                 NaN   99.2861       0.693015       0.208700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.79        500.000                 NaN   99.2942       0.684593       0.212126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.32        500.000                 NaN   99.2981       0.681311       0.205684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.85        500.000                 NaN   99.3070       0.672470       0.205123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.38        500.000                 NaN   99.3095       0.672513       0.179621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.91        500.000                 NaN   97.3080        2.65740       0.345816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.44        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.97        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.50        500.000                 NaN   99.9389                 NaN  0.610721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.03        500.000                 NaN   99.3533       0.646676                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.56        500.000                 NaN   99.3400       0.659991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.09        500.000                 NaN   99.3475       0.652461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.62        500.000                 NaN   99.4069       0.187507       0.405569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.15        500.000                 NaN   99.3412       0.658812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.68        500.000                 NaN   99.3614       0.638568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.21        500.000                 NaN   99.3644       0.635641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.74        500.000                 NaN   99.3709       0.629093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.27        500.000                 NaN   99.3732       0.626829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.80        500.000                 NaN   99.3789       0.621096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.33        500.000                 NaN   99.3850       0.614984       0.124786E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.86        500.000                 NaN   99.3833       0.616706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.39        500.000                 NaN   99.3928       0.607188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.92        500.000                 NaN   99.3935       0.606446       0.552293E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.45        500.000                 NaN   99.3972       0.602815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.98        500.000                 NaN   99.3626       0.637360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.51        500.000                 NaN   99.4776       0.522382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.04        500.000                 NaN   99.3783       0.621689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.57        500.000                 NaN   99.4173       0.582706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.10        500.000                 NaN   99.4178       0.582226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.63        500.000                 NaN   99.4195       0.580544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.16        500.000                 NaN   99.4265       0.573522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.69        500.000                 NaN   99.4282       0.544405       0.273493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.22        500.000                 NaN   99.4412       0.558764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.75        500.000                 NaN   99.4371       0.562947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.28        500.000                 NaN   99.4377       0.562328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.81        500.000                 NaN   99.4440       0.556027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.34        500.000                 NaN   99.4464       0.553626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.87        500.000                 NaN   99.5499       0.450115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.40        500.000                 NaN   99.3448       0.634591                 NaN  0.206137E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1493.93        500.000                 NaN   99.3040                 NaN            NaN  0.696029                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.46        500.000                 NaN   99.2659       0.222085                 NaN  0.512032                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.99        500.000                 NaN   99.5103       0.953417E-001            NaN  0.394312                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.52        500.000                 NaN   99.5580       0.147662                 NaN  0.294335                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.05        500.000                 NaN   98.9241                 NaN            NaN   1.07591                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.58        500.000                 NaN   99.3099                 NaN            NaN  0.690053                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.11        500.000                 NaN   99.3082                 NaN            NaN  0.691787                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.64        500.000                 NaN   99.3084       0.343205E-001            NaN  0.657327                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.17        500.000                 NaN   99.3041                 NaN            NaN  0.695895                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.70        500.000                 NaN   99.3029                 NaN            NaN  0.697120                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.23        500.000                 NaN   99.2956                 NaN            NaN  0.704363                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.76        500.000                 NaN   99.2943                 NaN            NaN  0.705720                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.29        500.000                 NaN   99.2495                 NaN            NaN  0.692025       0.584377E-001            NaN            NaN            NaN            NaN            NaN
  1474.82        500.000                 NaN   98.8187                 NaN            NaN  0.723429       0.457840                 NaN            NaN            NaN            NaN            NaN
  1473.35        500.000                 NaN   98.8289                 NaN            NaN  0.452799       0.718316                 NaN            NaN            NaN            NaN            NaN
  1471.88        500.000                 NaN   98.8422                 NaN            NaN  0.447415       0.710360                 NaN            NaN            NaN            NaN            NaN
  1470.41        500.000                 NaN   98.8558                 NaN            NaN  0.440822       0.703386                 NaN            NaN            NaN            NaN            NaN
  1468.94        500.000                 NaN   98.8642                 NaN            NaN  0.435977       0.699858                 NaN            NaN            NaN            NaN            NaN
  1467.47        500.000                 NaN   98.8813                 NaN            NaN  0.688433       0.430260                 NaN            NaN            NaN            NaN            NaN
  1466.00        500.000                 NaN   98.8839                 NaN            NaN  0.686953       0.429147                 NaN            NaN            NaN            NaN            NaN
  1464.53        500.000                 NaN   98.9039                 NaN            NaN  0.676714       0.419339                 NaN            NaN            NaN            NaN            NaN
  1463.06        500.000                 NaN   98.9156                 NaN            NaN  0.414256       0.670117                 NaN            NaN            NaN            NaN            NaN
  1461.59        500.000                 NaN   98.9227                 NaN            NaN  0.666959       0.410352                 NaN            NaN            NaN            NaN            NaN
  1460.12        500.000                 NaN   98.9349                 NaN            NaN  0.404487       0.660590                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000                 NaN   98.9458                 NaN            NaN  0.400497       0.653704                 NaN            NaN            NaN            NaN            NaN
  1457.18        500.000                 NaN   98.9574                 NaN            NaN  0.395237       0.647313                 NaN            NaN            NaN            NaN            NaN
  1455.71        500.000                 NaN   98.9679                 NaN            NaN  0.642586       0.389563                 NaN            NaN            NaN            NaN            NaN
  1454.24        500.000                 NaN   98.9716                 NaN            NaN  0.642676       0.385763                 NaN            NaN            NaN            NaN            NaN
  1452.77        500.000                 NaN   98.9887                 NaN            NaN  0.630610       0.380657                 NaN            NaN            NaN            NaN            NaN
  1451.30        500.000                 NaN   98.9956                 NaN            NaN  0.377066       0.627296                 NaN            NaN            NaN            NaN            NaN
  1449.83        500.000                 NaN   98.0889                 NaN            NaN  0.783944       0.771315                 NaN  0.355834                 NaN            NaN            NaN
  1448.36        500.000                 NaN   96.4092                 NaN            NaN   1.50265        1.06899                 NaN   1.01914                 NaN            NaN            NaN
  1446.89        500.000                 NaN   96.5130                 NaN            NaN   1.03950        1.45731                 NaN  0.990231                 NaN            NaN            NaN
  1445.42        500.000                 NaN   96.6087                 NaN            NaN   1.01225        1.41535                 NaN  0.963681                 NaN            NaN            NaN
  1443.95        500.000                 NaN   96.6990                 NaN            NaN  0.986355        1.37619                 NaN  0.938460                 NaN            NaN            NaN
  1442.48        500.000                 NaN   96.7931                 NaN            NaN  0.959700        1.33493                 NaN  0.912313                 NaN            NaN            NaN
  1441.01        500.000                 NaN   96.8773                 NaN            NaN   1.29851       0.935454                 NaN  0.888732                 NaN            NaN            NaN
  1439.54        500.000                 NaN   96.9582                 NaN            NaN  0.912368        1.26337                 NaN  0.866108                 NaN            NaN            NaN
  1438.07        500.000                 NaN   97.0334                 NaN            NaN  0.890116        1.23122                 NaN  0.845229                 NaN            NaN            NaN
  1436.60        500.000                 NaN   97.1067                 NaN            NaN  0.868336        1.20026                 NaN  0.824703                 NaN            NaN            NaN
  1435.13        500.000                 NaN   97.1799                 NaN            NaN   1.16751       0.848763                 NaN  0.803783                 NaN            NaN            NaN
  1433.66        500.000                 NaN   97.2425                 NaN            NaN   1.14088       0.830491                 NaN  0.786153                 NaN            NaN            NaN
