|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.5/KHA22/KHA22_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1554.49        500.000       0.147390E-001   99.5593       0.426010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.10        500.000       0.317780E-002   99.3953       0.601561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.71        500.000                 NaN   99.3811       0.618885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1550.32        500.000                 NaN   99.3903       0.603962       0.569799E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.93        500.000                 NaN   99.3959       0.565805       0.383007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.54        500.000                 NaN   99.3965       0.601548       0.196685E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.15        500.000                 NaN   99.4034       0.596551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.76        500.000                 NaN   99.4091       0.565604       0.253010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.37        500.000                 NaN   99.4019       0.598091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.98        500.000                 NaN   99.4262       0.573767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.59        500.000                 NaN   99.9797       0.203160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.20        500.000                 NaN   98.8699        1.13006       0.150432E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.81        500.000                 NaN   99.4305       0.567997       0.147787E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.42        500.000                 NaN   99.4371       0.545966       0.169537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.03        500.000                 NaN   99.4387       0.547187       0.141235E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.64        500.000                 NaN   99.4449       0.542050       0.130621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.25        500.000                 NaN   99.4497       0.536830       0.134808E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.87        500.000                 NaN   99.4524       0.534768       0.128443E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.48        500.000                 NaN   99.9999                 NaN  0.777990E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.09        500.000                 NaN   97.3950        2.59229       0.126925E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.70        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.31        500.000                 NaN  100.0000                 NaN  0.322548E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.92        500.000                 NaN   99.9462       0.254333E-001  0.283300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.53        500.000                 NaN   99.4780       0.521978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.14        500.000                 NaN   99.4028       0.587218       0.100174E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.75        500.000                 NaN   99.5641       0.435940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.36        500.000                 NaN   99.4879       0.498217       0.138692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.97        500.000                 NaN   99.4949       0.476886       0.282254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.58        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.19        500.000                 NaN   98.9963       0.990043       0.136702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.80        500.000                 NaN   99.5027       0.497344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.41        500.000                 NaN   99.5054       0.494623       0.101538E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.02        500.000                 NaN   99.5083       0.491371       0.366608E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.63        500.000                 NaN   99.5110       0.489033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.24        500.000                 NaN   99.5147       0.485339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.85        500.000                 NaN   99.5231       0.441558       0.353712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.46        500.000                 NaN   99.5223       0.472036       0.571238E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.07        500.000                 NaN   99.6453       0.354656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.68        500.000                 NaN   99.4069       0.593107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.29        500.000                 NaN   99.5339       0.451845       0.142623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.90        500.000                 NaN   99.5340       0.465955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.51        500.000                 NaN   99.5360       0.464022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.12        500.000                 NaN   99.5394       0.460553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.73        500.000                 NaN   99.5426       0.457356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.34        500.000                 NaN   99.5451       0.454928                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.95        500.000                 NaN   99.5471       0.452923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.56        500.000                 NaN   99.5651       0.327323       0.107547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.17        500.000                 NaN   99.5585       0.441155       0.324165E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.78        500.000                 NaN   99.5564       0.443329       0.222145E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.39        500.000                 NaN   99.5577       0.442257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.01        500.000                 NaN   99.5608       0.439159       0.706170E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.62        500.000                 NaN   99.5637       0.436327       0.383863E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.23        500.000                 NaN   99.5077       0.492327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.84        500.000                 NaN   99.6320       0.367993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.45        500.000                 NaN   99.5668       0.433165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.06        500.000                 NaN   99.5746       0.425372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.67        500.000                 NaN   99.5757       0.424266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.28        500.000                 NaN   99.5781       0.421865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.89        500.000                 NaN   99.5215       0.191533       0.256250E-005  0.287004                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.50        500.000                 NaN   99.4807       0.212701E-001            NaN  0.498019                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.11        500.000                 NaN   99.4819       0.181172E-001            NaN  0.499941                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.72        500.000                 NaN   99.4825       0.153419E-001            NaN  0.502159                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.33        500.000                 NaN   99.4845       0.125077E-001            NaN  0.502945                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.94        500.000                 NaN   99.4859       0.908937E-002            NaN  0.504970                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.55        500.000                 NaN   99.4852       0.597264E-002            NaN  0.508839                 NaN            NaN            NaN            NaN            NaN            NaN
  1464.16        500.000                 NaN   99.4889       0.298948E-002            NaN  0.508141                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.77        500.000                 NaN   99.4874       0.153880E-001            NaN  0.497166                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.38        500.000                 NaN   99.4887                 NaN            NaN  0.511325                 NaN            NaN            NaN            NaN            NaN            NaN
  1459.99        500.000                 NaN   99.4916       0.764569E-001            NaN  0.431959                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.60        500.000                 NaN   99.4891       0.996171E-002            NaN  0.500922                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.21        500.000                 NaN   99.4932       0.113753                 NaN  0.393023                 NaN            NaN            NaN            NaN            NaN            NaN
  1455.82        500.000                 NaN   99.4873                 NaN            NaN  0.512738                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.43        500.000                 NaN   99.4870                 NaN            NaN  0.512972                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.04        500.000                 NaN   99.3469                 NaN            NaN  0.219902       0.433206                 NaN            NaN            NaN            NaN            NaN
  1451.65        500.000                 NaN   99.1991                 NaN            NaN  0.342567       0.458313                 NaN            NaN            NaN            NaN            NaN
  1450.26        500.000                 NaN   99.2069                 NaN            NaN  0.453854       0.339274                 NaN            NaN            NaN            NaN            NaN
  1448.87        500.000                 NaN   99.2155                 NaN            NaN  0.335323       0.449157                 NaN            NaN            NaN            NaN            NaN
  1447.48        500.000                 NaN   99.2219                 NaN            NaN  0.446110       0.332021                 NaN            NaN            NaN            NaN            NaN
  1446.09        500.000                 NaN   99.2291                 NaN            NaN  0.328437       0.442419                 NaN            NaN            NaN            NaN            NaN
  1444.70        500.000                 NaN   99.2366                 NaN            NaN  0.438123       0.325294                 NaN            NaN            NaN            NaN            NaN
  1443.31        500.000                 NaN   99.2429                 NaN            NaN  0.322294       0.434819                 NaN            NaN            NaN            NaN            NaN
  1441.92        500.000                 NaN   99.2752                 NaN            NaN  0.416530       0.308303                 NaN            NaN            NaN            NaN            NaN
  1440.53        500.000                 NaN   99.2295                 NaN            NaN  0.327178       0.443280                 NaN            NaN            NaN            NaN            NaN
  1439.14        500.000                 NaN   99.2659       0.994142E-002            NaN  0.300849       0.423318                 NaN            NaN            NaN            NaN            NaN
  1437.76        500.000                 NaN   99.2705                 NaN            NaN  0.420158       0.309314                 NaN            NaN            NaN            NaN            NaN
