|6.6.6
Archiving\03_Data\eqLP/QFM_m0.25/TAY13/TAY13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1858.97        500.000        88.1413        10.9359                 NaN  0.109645       0.813108                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        87.4475        11.6133                 NaN  0.126022       0.813122                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        86.7537        12.2908                 NaN  0.142399       0.813135                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        86.0598        12.9682                 NaN  0.158777       0.813149                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        85.3660        13.6457                 NaN  0.175156       0.813163                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        84.6898        14.3065                 NaN  0.190511       0.813177                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        84.0137        14.9673                 NaN  0.205867       0.813192                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        83.3375        15.6281                 NaN  0.221223       0.813207                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        82.6613        16.2889                 NaN  0.236580       0.813222                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        81.9851        16.9497                 NaN  0.251937       0.813236                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        81.3088        17.6106                 NaN  0.267295       0.813251                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        80.6326        18.2715                 NaN  0.282653       0.813266                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        79.9563        18.9324                 NaN  0.298012       0.813281                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        79.3094        19.5652                 NaN  0.312151       0.813296                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        78.6625        20.1979                 NaN  0.326291       0.813312                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        78.0155        20.8307                 NaN  0.340431       0.813327                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        77.3686        21.4635                 NaN  0.354572       0.813343                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        76.7216        22.0964                 NaN  0.368713       0.813358                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        76.0746        22.7292                 NaN  0.382855       0.813374                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        75.4275        23.3621                 NaN  0.396998       0.813390                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        74.7805        23.9950                 NaN  0.411140       0.813405                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        74.1558        24.6066                 NaN  0.424132       0.813422                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        73.5311        25.2183                 NaN  0.437125       0.813438                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        72.9064        25.8300                 NaN  0.450118       0.813454                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        72.2817        26.4417                 NaN  0.463112       0.813471                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        71.6569        27.0535                 NaN  0.476106       0.813487                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        71.0321        27.6653                 NaN  0.489100       0.813504                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        70.4073        28.2771                 NaN  0.502096       0.813520                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        69.7825        28.8889                 NaN  0.515091       0.813537                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        69.1797        29.4796                 NaN  0.527144       0.813554                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        68.5768        30.0704                 NaN  0.539198       0.813571                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        67.9740        30.6612                 NaN  0.551251       0.813588                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        67.3711        31.2520                 NaN  0.563306       0.813605                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        66.7682        31.8428                 NaN  0.575361       0.813622                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        66.1653        32.4337                 NaN  0.587416       0.813638                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        65.5623        33.0246                 NaN  0.599472       0.813655                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        64.9593        33.6155                 NaN  0.611529       0.813672                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        64.3804        34.1836                 NaN  0.622306       0.813690                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        63.8015        34.7517                 NaN  0.633084       0.813707                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        63.2225        35.3199                 NaN  0.643863       0.813724                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        62.6435        35.8881                 NaN  0.654642       0.813741                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        62.0645        36.4563                 NaN  0.665422       0.813758                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        61.4855        37.0246                 NaN  0.676202       0.813775                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        60.9064        37.5928                 NaN  0.686982       0.813793                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        60.3273        38.1611                 NaN  0.697763       0.813810                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        59.7768        38.7015                 NaN  0.707876       0.813827                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        59.2262        39.2419                 NaN  0.717989       0.813844                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        58.6757        39.7824                 NaN  0.728103       0.813860                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        58.1251        40.3228                 NaN  0.738216       0.813877                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        57.5745        40.8633                 NaN  0.748331       0.813894                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        57.0238        41.4038                 NaN  0.758446       0.813911                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        56.4732        41.9443                 NaN  0.768561       0.813928                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        55.9225        42.4849                 NaN  0.778676       0.813945                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        55.4060        42.9922                 NaN  0.787886       0.813962                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        54.8894        43.4995                 NaN  0.797095       0.813978                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        54.3728        44.0069                 NaN  0.806305       0.813994                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        53.8562        44.5143                 NaN  0.815515       0.814011                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        53.3396        45.0216                 NaN  0.824726       0.814027                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        52.8230        45.5291                 NaN  0.833937       0.814043                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        52.3063        46.0365                 NaN  0.843148       0.814060                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        51.7896        46.5439                 NaN  0.852360       0.814076                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        51.3134        47.0116                 NaN  0.860935       0.814092                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        50.8371        47.4793                 NaN  0.869512       0.814107                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        50.3608        47.9470                 NaN  0.878088       0.814122                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        49.8845        48.4147                 NaN  0.886665       0.814138                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        49.4082        48.8825                 NaN  0.895242       0.814153                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        48.9318        49.3502                 NaN  0.903820       0.814169                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        48.4554        49.8180                 NaN  0.912397       0.814184                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        47.9791        50.2858                 NaN  0.920975       0.814199                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        47.5469        50.7099                 NaN  0.928951       0.814213                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        47.1148        51.1341                 NaN  0.936926       0.814228                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        46.6826        51.5583                 NaN  0.944902       0.814242                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        46.2504        51.9825                 NaN  0.952878       0.814256                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        45.8182        52.4067                 NaN  0.960854       0.814270                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        45.3860        52.8309                 NaN  0.968831       0.814284                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        44.9537        53.2551                 NaN  0.976808       0.814298                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        44.5215        53.6794                 NaN  0.984785       0.814313                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        44.1354        54.0580                 NaN  0.992284       0.814326                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        43.7493        54.4366                 NaN  0.999783       0.814338                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        43.3632        54.8151                 NaN   1.00728       0.814351                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        42.9771        55.1937                 NaN   1.01478       0.814364                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        42.5910        55.5724                 NaN   1.02228       0.814377                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        42.2048        55.9510                 NaN   1.02978       0.814390                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        41.8187        56.3296                 NaN   1.03728       0.814403                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        41.4325        56.7083                 NaN   1.04478       0.814416                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        41.0808        57.0530                 NaN   1.05176       0.814427                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        40.7291        57.3977                 NaN   1.05874       0.814439                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        40.3774        57.7425                 NaN   1.06572       0.814451                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        40.0256        58.0872                 NaN   1.07270       0.814463                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        39.6865        58.4179                 NaN   1.08106       0.814474                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        39.2433        58.6777                 NaN   1.08515       0.814486       0.179388                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        38.4892        58.7055                 NaN   1.07849       0.814497       0.912298                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        37.7350        58.7334                 NaN   1.07184       0.814508        1.64523                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        37.0839        58.7497                 NaN   1.06525       0.814518        2.28658                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        36.4328        58.7661                 NaN   1.05866       0.814528        2.92794                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        35.7817        58.7824                 NaN   1.05208       0.814538        3.56933                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        35.1306        58.7987                 NaN   1.04549       0.814548        4.21072                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        34.4794        58.8150                 NaN   1.03890       0.814557        4.85213                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        33.8282        58.8313                 NaN   1.03232       0.814567        5.49356                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        33.1771        58.8476                 NaN   1.02573       0.814577        6.13500                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        32.5259        58.8639                 NaN   1.01914       0.814587        6.77646                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        32.0012        58.8672                 NaN   1.01202       0.814595        7.30496                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        31.4766        58.8704                 NaN   1.00489       0.814602        7.83346                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        30.9520        58.8737                 NaN  0.997765       0.814610        8.36198                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        30.4273        58.8769                 NaN  0.990639       0.814618        8.89051                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        29.9027        58.8801                 NaN  0.983512       0.814625        9.41904                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        29.3780        58.8834                 NaN  0.976386       0.814633        9.94759                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        28.8533        58.8866                 NaN  0.969259       0.814641        10.4761                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        28.3287        58.8898                 NaN  0.962133       0.814648        11.0047                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        27.8861        58.8852                 NaN  0.954248       0.814654        11.4598                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        27.4436        58.8805                 NaN  0.946364       0.814660        11.9149                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        27.0010        58.8758                 NaN  0.938479       0.814666        12.3700                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        26.5585        58.8712                 NaN  0.930595       0.814672        12.8251                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        26.1159        58.8665                 NaN  0.922710       0.814678        13.2802                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        25.6733        58.8619                 NaN  0.914825       0.814684        13.7353                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        25.2308        58.8572                 NaN  0.906940       0.814690        14.1904                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        24.7882        58.8525                 NaN  0.899055       0.814696        14.6455                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        24.3955        58.8442                 NaN  0.890124       0.814701        15.0554                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        24.0029        58.8360                 NaN  0.881193       0.814706        15.4653                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        23.6102        58.8277                 NaN  0.872262       0.814710        15.8751                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        23.2176        58.8194                 NaN  0.863331       0.814715        16.2850                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        22.8249        58.8111                 NaN  0.854400       0.814720        16.6949                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        22.4322        58.8029                 NaN  0.845468       0.814724        17.1047                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        22.0395        58.7946                 NaN  0.836537       0.814729        17.5146                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        21.6469        58.7863                 NaN  0.827606       0.814734        17.9245                 NaN            NaN            NaN            NaN            NaN
  1458.33        500.000        21.2766        58.7771                 NaN  0.817532       0.814737        18.3140                 NaN            NaN            NaN            NaN            NaN
  1455.13        500.000        20.9064        58.7680                 NaN  0.807459       0.814741        18.7034                 NaN            NaN            NaN            NaN            NaN
  1451.92        500.000        20.5362        58.7589                 NaN  0.797385       0.814745        19.0928                 NaN            NaN            NaN            NaN            NaN
  1448.72        500.000        20.1659        58.7497                 NaN  0.787312       0.814748        19.4823                 NaN            NaN            NaN            NaN            NaN
  1445.51        500.000        19.8054        58.7422                 NaN  0.776679       0.814752        19.8610                 NaN            NaN            NaN            NaN            NaN
  1442.31        500.000        19.4449        58.7346                 NaN  0.766047       0.814755        20.2397                 NaN            NaN            NaN            NaN            NaN
  1439.10        500.000        18.8778        58.7377                 NaN  0.766773       0.814761        20.4243       0.378662                 NaN            NaN            NaN            NaN
  1435.90        500.000        18.3227        58.7363                 NaN  0.768345       0.814766        20.6045       0.753381                 NaN            NaN            NaN            NaN
  1432.69        500.000        17.8533        58.7248                 NaN  0.773627       0.814769        20.7551        1.07839                 NaN            NaN            NaN            NaN
  1429.49        500.000        17.3839        58.7132                 NaN  0.778910       0.814773        20.9058        1.40341                 NaN            NaN            NaN            NaN
  1426.28        500.000        16.9144        58.7017                 NaN  0.784192       0.814777        21.0565        1.72843                 NaN            NaN            NaN            NaN
  1423.08        500.000        16.4450        58.6902                 NaN  0.789475       0.814781        21.2071        2.05345                 NaN            NaN            NaN            NaN
  1419.87        500.000        15.9755        58.6787                 NaN  0.794757       0.814784        21.3578        2.37847                 NaN            NaN            NaN            NaN
  1416.67        500.000        15.5061        58.6672                 NaN  0.800040       0.814788        21.5084        2.70350                 NaN            NaN            NaN            NaN
  1413.46        500.000        15.0366        58.6556                 NaN  0.805323       0.814792        21.6591        3.02853                 NaN            NaN            NaN            NaN
  1410.26        500.000        14.5671        58.6441                 NaN  0.810605       0.814796        21.8098        3.35357                 NaN            NaN            NaN            NaN
  1407.05        500.000        14.1797        58.6231                 NaN  0.819425       0.814798        21.9335        3.62952                 NaN            NaN            NaN            NaN
  1403.85        500.000        13.7922        58.6020                 NaN  0.828245       0.814801        22.0573        3.90548                 NaN            NaN            NaN            NaN
  1400.64        500.000        13.4240        58.5794                 NaN  0.837392       0.814804        22.1741        4.17032                 NaN            NaN            NaN            NaN
  1397.44        500.000        12.9011        58.6447                 NaN  0.837982       0.814812        22.2682        4.38692                 NaN  0.146299                 NaN            NaN
  1394.23        500.000        12.4599        58.7047                 NaN  0.838351       0.814819        22.3369        4.56561                 NaN  0.279759                 NaN            NaN
  1391.03        500.000        12.0187        58.7646                 NaN  0.838720       0.814827        22.4056        4.74431                 NaN  0.413221                 NaN            NaN
  1387.82        500.000        11.5775        58.8246                 NaN  0.839089       0.814834        22.4743        4.92301                 NaN  0.546686                 NaN            NaN
  1384.62        500.000        11.1363        58.8845                 NaN  0.839458       0.814842        22.5430        5.10171                 NaN  0.680153                 NaN            NaN
  1381.41        500.000        10.7246        58.9263                 NaN  0.848050       0.814850        22.3910       0.250695        5.23829       0.806235                 NaN            NaN
  1378.21        500.000        10.3335        58.9627                 NaN  0.858022       0.814859        22.2003       0.543114        5.35998       0.927546                 NaN            NaN
  1375.00        500.000        10.3335        58.9627                 NaN  0.858022       0.814859        22.2003       0.543114        5.35998       0.927546                 NaN            NaN
  1371.79        500.000        9.62609        59.0237                 NaN  0.876972       0.814874        21.8551        5.57510        1.07671        1.15149                 NaN            NaN
  1368.59        500.000        9.62609        59.0237                 NaN  0.876972       0.814874        21.8551        5.57510        1.07671        1.15149                 NaN            NaN
  1365.38        500.000        9.62609        59.0237                 NaN  0.876972       0.814874        21.8551        5.57510        1.07671        1.15149                 NaN            NaN
  1362.18        500.000        9.62609        59.0237                 NaN  0.876972       0.814874        21.8551        5.57510        1.07671        1.15149                 NaN            NaN
  1358.97        500.000        8.44933        59.1296                 NaN  0.909958       0.814900        21.2583        1.97403        5.91977        1.54411                 NaN            NaN
  1355.77        500.000        8.44933        59.1296                 NaN  0.909958       0.814900        21.2583        1.97403        5.91977        1.54411                 NaN            NaN
  1352.56        500.000        8.44933        59.1296                 NaN  0.909958       0.814900        21.2583        1.97403        5.91977        1.54411                 NaN            NaN
  1349.36        500.000        8.44933        59.1296                 NaN  0.909958       0.814900        21.2583        1.97403        5.91977        1.54411                 NaN            NaN
  1346.15        500.000        8.44933        59.1296                 NaN  0.909958       0.814900        21.2583        1.97403        5.91977        1.54411                 NaN            NaN
  1342.95        500.000        8.44933        59.1296                 NaN  0.909958       0.814900        21.2583        1.97403        5.91977        1.54411                 NaN            NaN
  1339.74        500.000        8.44933        59.1296                 NaN  0.909958       0.814900        21.2583        1.97403        5.91977        1.54411                 NaN            NaN
  1336.54        500.000        8.44933        59.1296                 NaN  0.909958       0.814900        21.2583        1.97403        5.91977        1.54411                 NaN            NaN
  1333.33        500.000        6.73950        59.2537                 NaN  0.964309       0.814936        20.3965        6.37379        3.28863        2.16866                 NaN            NaN
  1330.13        500.000        6.73950        59.2537                 NaN  0.964309       0.814936        20.3965        6.37379        3.28863        2.16866                 NaN            NaN
  1326.92        500.000        6.73950        59.2537                 NaN  0.964309       0.814936        20.3965        6.37379        3.28863        2.16866                 NaN            NaN
  1323.72        500.000        6.73950        59.2537                 NaN  0.964309       0.814936        20.3965        6.37379        3.28863        2.16866                 NaN            NaN
  1320.51        500.000        6.73950        59.2537                 NaN  0.964309       0.814936        20.3965        6.37379        3.28863        2.16866                 NaN            NaN
  1317.31        500.000        6.73950        59.2537                 NaN  0.964309       0.814936        20.3965        6.37379        3.28863        2.16866                 NaN            NaN
  1314.10        500.000        6.73950        59.2537                 NaN  0.964309       0.814936        20.3965        6.37379        3.28863        2.16866                 NaN            NaN
  1310.90        500.000        6.73950        59.2537                 NaN  0.964309       0.814936        20.3965        6.37379        3.28863        2.16866                 NaN            NaN
  1307.69        500.000        5.52873        59.3121                 NaN   1.00661       0.814959        19.8209        6.65233        4.20350        2.66091                 NaN            NaN
  1304.49        500.000        5.52873        59.3121                 NaN   1.00661       0.814959        19.8209        6.65233        4.20350        2.66091                 NaN            NaN
  1301.28        500.000        5.27603        59.3174                 NaN   1.01585       0.814963        19.7130        4.38817        6.70591        2.76877                 NaN            NaN
  1298.08        500.000        5.15555        59.3184                 NaN   1.02032       0.814965        19.6642        4.47468        6.73133        2.82057                 NaN            NaN
  1294.87        500.000        4.40704        59.3575                 NaN   1.02595       0.814973        19.5801        6.80553        4.67930        2.93857       0.391091                 NaN
  1291.67        500.000                 NaN   59.6158                 NaN   1.03960       0.815018        19.2877        5.56016        7.16451        3.43534        3.08180                 NaN
  1288.46        500.000                 NaN   59.6242                 NaN   1.04235       0.815020        19.2872        7.16161        5.54082        3.44610        3.08272                 NaN
  1285.26        500.000                 NaN   59.6242                 NaN   1.04235       0.815020        19.2872        7.16161        5.54082        3.44610        3.08272                 NaN
  1282.05        500.000                 NaN   59.6382                 NaN   1.04775       0.815022        19.2885        7.15533        5.50270        3.46806        3.08440                 NaN
