|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m2.5/K22/K22_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1554.31        500.000        99.3488                 NaN  0.644748       0.646748E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.82        500.000        99.3535                 NaN  0.641189       0.526175E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.33        500.000        99.3584                 NaN  0.636936       0.465492E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.83        500.000        99.3629                 NaN  0.632702       0.437192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.34        500.000        99.3720                 NaN  0.624321       0.363836E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.84        500.000        99.3725                 NaN  0.626471       0.104120E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.35        500.000        99.3818                 NaN  0.616004       0.223371E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.3854                 NaN  0.612452       0.213009E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.36        500.000        99.2450                 NaN  0.754279       0.706330E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.87        500.000        99.5674                 NaN  0.431884       0.762832E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.37        500.000        99.9937                 NaN            NaN  0.630314E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.88        500.000        98.7860                 NaN   1.21395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.39        500.000        99.4094                 NaN  0.590646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.89        500.000        99.4137                 NaN  0.582806       0.349851E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.40        500.000        99.4210                 NaN  0.574650       0.439522E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.90        500.000        99.4263                 NaN  0.558085       0.155780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.41        500.000        99.4277                 NaN  0.572330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.92        500.000        99.4330                 NaN  0.566733       0.255289E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.42        500.000        99.4355                 NaN  0.564499       0.163208E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.93        500.000        99.0819                 NaN  0.918131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.43        500.000        99.8063                 NaN  0.193742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.94        500.000        99.4504                 NaN  0.549585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.44        500.000        99.4520                 NaN  0.547955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.95        500.000        99.4597                 NaN  0.540302                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.46        500.000        99.4631                 NaN  0.536932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.96        500.000        99.4651                 NaN  0.534918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.47        500.000        99.4692                 NaN  0.530814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.97        500.000        99.4743                 NaN  0.525726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.48        500.000        99.4779                 NaN  0.514423       0.770880E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.99        500.000        99.4808                 NaN  0.519228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.49        500.000        99.4843                 NaN  0.515723                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.00        500.000        99.4872                 NaN  0.512779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.50        500.000        99.4900                 NaN  0.510009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.01        500.000        99.4934                 NaN  0.506631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.52        500.000        99.4965                 NaN  0.503478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.02        500.000        99.5003                 NaN  0.499688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.53        500.000        99.5008                 NaN  0.499171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.03        500.000        99.4712                 NaN  0.333297                 NaN  0.195540                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.54        500.000        99.3782                 NaN            NaN            NaN  0.621818                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.04        500.000        99.3775                 NaN  0.449187E-002  0.183927E-005  0.618039                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.55        500.000        99.3832                 NaN  0.553444E-002            NaN  0.611285                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.06        500.000        99.3796                 NaN            NaN            NaN  0.620379                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.56        500.000        99.3803                 NaN            NaN  0.121722E-005  0.619650                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.07        500.000        99.3799                 NaN            NaN            NaN  0.620089                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.57        500.000        99.3810                 NaN            NaN            NaN  0.619019                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        500.000        99.3781                 NaN            NaN            NaN  0.621929                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.59        500.000        99.3758                 NaN            NaN            NaN  0.624223                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.09        500.000        99.3752                 NaN            NaN            NaN  0.624844                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.60        500.000        99.3702                 NaN            NaN            NaN  0.629759                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.10        500.000        99.3683                 NaN  0.224567                 NaN  0.407181                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.61        500.000        98.7702                 NaN            NaN            NaN  0.518717       0.711130                 NaN            NaN            NaN            NaN            NaN
  1478.12        500.000        98.9784                 NaN            NaN            NaN  0.424098       0.597526                 NaN            NaN            NaN            NaN            NaN
  1476.62        500.000        98.9909                 NaN            NaN            NaN  0.418504       0.590645                 NaN            NaN            NaN            NaN            NaN
  1475.13        500.000        99.1978                 NaN            NaN            NaN  0.331332       0.470824                 NaN            NaN            NaN            NaN            NaN
  1473.63        500.000        98.8175                 NaN            NaN            NaN  0.694005       0.488498                 NaN            NaN            NaN            NaN            NaN
  1472.14        500.000        99.0262                 NaN            NaN            NaN  0.402290       0.571541                 NaN            NaN            NaN            NaN            NaN
  1470.64        500.000        99.0366                 NaN            NaN            NaN  0.566525       0.396867                 NaN            NaN            NaN            NaN            NaN
  1469.15        500.000        99.0465                 NaN            NaN            NaN  0.561160       0.392383                 NaN            NaN            NaN            NaN            NaN
  1467.66        500.000        99.0578                 NaN            NaN            NaN  0.386925       0.555266                 NaN            NaN            NaN            NaN            NaN
  1466.16        500.000        99.0698                 NaN            NaN            NaN  0.548173       0.382057                 NaN            NaN            NaN            NaN            NaN
  1464.67        500.000        99.0806                 NaN            NaN            NaN  0.376637       0.542714                 NaN            NaN            NaN            NaN            NaN
  1463.17        500.000        99.0897                 NaN            NaN            NaN  0.538049       0.372237                 NaN            NaN            NaN            NaN            NaN
  1461.68        500.000        99.1002                 NaN            NaN            NaN  0.532342       0.367462                 NaN            NaN            NaN            NaN            NaN
  1460.19        500.000        99.1089                 NaN            NaN            NaN  0.527194       0.363886                 NaN            NaN            NaN            NaN            NaN
  1458.69        500.000        99.1195                 NaN            NaN            NaN  0.358125       0.522411                 NaN            NaN            NaN            NaN            NaN
  1457.20        500.000        99.1294                 NaN            NaN            NaN  0.354184       0.516391                 NaN            NaN            NaN            NaN            NaN
  1455.70        500.000        99.1385                 NaN            NaN            NaN  0.511892       0.349648                 NaN            NaN            NaN            NaN            NaN
  1454.21        500.000        99.1482                 NaN            NaN            NaN  0.345098       0.506699                 NaN            NaN            NaN            NaN            NaN
  1452.72        500.000        99.1558                 NaN            NaN            NaN  0.341630       0.502583                 NaN            NaN            NaN            NaN            NaN
  1451.22        500.000        99.1662                 NaN            NaN            NaN  0.336828       0.497009                 NaN            NaN            NaN            NaN            NaN
  1449.73        500.000        99.1735                 NaN            NaN            NaN  0.333267       0.493244                 NaN            NaN            NaN            NaN            NaN
  1448.23        500.000        99.1831                 NaN            NaN            NaN  0.487900       0.329031                 NaN            NaN            NaN            NaN            NaN
  1446.74        500.000        99.1904                 NaN            NaN            NaN  0.484427       0.325202                 NaN            NaN            NaN            NaN            NaN
  1445.24        500.000        99.2000                 NaN            NaN            NaN  0.478668       0.321373                 NaN            NaN            NaN            NaN            NaN
  1443.75        500.000        99.2062                 NaN            NaN            NaN  0.317095       0.476751                 NaN            NaN            NaN            NaN            NaN
  1442.26        500.000        99.2164                 NaN            NaN            NaN  0.470317       0.313298                 NaN            NaN            NaN            NaN            NaN
  1440.76        500.000        99.1479                 NaN            NaN            NaN  0.340845       0.476839                 NaN  0.344368E-001            NaN            NaN            NaN
  1439.27        500.000        97.4269                 NaN            NaN            NaN   1.03779       0.711272                 NaN  0.824027                 NaN            NaN            NaN
  1437.77        500.000        97.4951                 NaN            NaN            NaN  0.692876        1.00921                 NaN  0.802796                 NaN            NaN            NaN
  1436.28        500.000        97.5610                 NaN            NaN            NaN  0.982130       0.674351                 NaN  0.782529                 NaN            NaN            NaN
  1434.79        500.000        97.6239                 NaN            NaN            NaN  0.955967       0.657296                 NaN  0.762837                 NaN            NaN            NaN
  1433.29        500.000        97.6817                 NaN            NaN            NaN  0.932377       0.640975                 NaN  0.744958                 NaN            NaN            NaN
  1431.80        500.000        97.7197                 NaN            NaN            NaN  0.915762       0.631299                 NaN  0.733251                 NaN            NaN            NaN
  1430.30        500.000        97.8140                 NaN            NaN            NaN  0.604980       0.878034                 NaN  0.703031                 NaN            NaN            NaN
  1428.81        500.000        97.8498                 NaN            NaN            NaN  0.863777       0.594167                 NaN  0.692231                 NaN            NaN            NaN
  1427.32        500.000        97.9007                 NaN            NaN            NaN  0.580586       0.842060                 NaN  0.676667                 NaN            NaN            NaN
  1425.82        500.000        97.9469                 NaN            NaN            NaN  0.567398       0.823361                 NaN  0.662316                 NaN            NaN            NaN
  1424.33        500.000        97.9959                 NaN            NaN            NaN  0.803005       0.554142                 NaN  0.646978                 NaN            NaN            NaN
  1422.83        500.000        98.0406                 NaN            NaN            NaN  0.785240       0.541190                 NaN  0.632936                 NaN            NaN            NaN
  1421.34        500.000        98.0839                 NaN            NaN            NaN  0.767261       0.529647                 NaN  0.619230                 NaN            NaN            NaN
  1419.84        500.000        98.1244                 NaN            NaN            NaN  0.750918       0.518218                 NaN  0.606434                 NaN            NaN            NaN
  1418.35        500.000        98.1660                 NaN            NaN            NaN  0.506539       0.734173                 NaN  0.593306                 NaN            NaN            NaN
  1416.86        500.000        98.2037                 NaN            NaN            NaN  0.718763       0.495995                 NaN  0.581585                 NaN            NaN            NaN
  1415.36        500.000        98.2422                 NaN            NaN            NaN  0.484805       0.703576                 NaN  0.569394                 NaN            NaN            NaN
  1413.87        500.000        98.2789                 NaN            NaN            NaN  0.474799       0.688625                 NaN  0.557639                 NaN            NaN            NaN
  1412.37        500.000        98.3134                 NaN            NaN            NaN  0.465252       0.674590                 NaN  0.546768                 NaN            NaN            NaN
  1410.88        500.000        98.3467                 NaN            NaN            NaN  0.661517       0.455630                 NaN  0.536165                 NaN            NaN            NaN
  1409.39        500.000        98.3818                 NaN            NaN            NaN  0.445851       0.647368                 NaN  0.524998                 NaN            NaN            NaN
  1407.89        500.000        98.4133                 NaN            NaN            NaN  0.436746       0.634902                 NaN  0.515098                 NaN            NaN            NaN
  1406.40        500.000        98.4437                 NaN            NaN            NaN  0.622956       0.427985                 NaN  0.505336                 NaN            NaN            NaN
  1404.90        500.000        98.4728                 NaN            NaN            NaN  0.611276       0.419938                 NaN  0.495975                 NaN            NaN            NaN
  1403.41        500.000        98.5030                 NaN            NaN            NaN  0.410821       0.599636                 NaN  0.486557                 NaN            NaN            NaN
  1401.92        500.000        98.5315                 NaN            NaN            NaN  0.403073       0.588190                 NaN  0.477274                 NaN            NaN            NaN
  1400.42        500.000        98.5572                 NaN            NaN            NaN  0.577982       0.395730                 NaN  0.469103                 NaN            NaN            NaN
  1398.93        500.000        98.5841                 NaN            NaN            NaN  0.387834       0.567650                 NaN  0.460389                 NaN            NaN            NaN
  1397.43        500.000        98.6088                 NaN            NaN            NaN  0.380869       0.557854                 NaN  0.452441                 NaN            NaN            NaN
  1395.94        500.000        98.6339                 NaN            NaN            NaN  0.373569       0.548167                 NaN  0.444394                 NaN            NaN            NaN
  1394.45        500.000        98.6586                 NaN            NaN            NaN  0.366341       0.538567                 NaN  0.436498                 NaN            NaN            NaN
  1392.95        500.000        98.6821                 NaN            NaN            NaN  0.529277       0.359688                 NaN  0.428911                 NaN            NaN            NaN
  1391.46        500.000        98.7046                 NaN            NaN            NaN  0.353283       0.520506                 NaN  0.421633                 NaN            NaN            NaN
  1389.96        500.000        98.7263                 NaN            NaN            NaN  0.512067       0.347034                 NaN  0.414579                 NaN            NaN            NaN
  1388.47        500.000        98.7480                 NaN            NaN            NaN  0.503634       0.340657                 NaN  0.407663                 NaN            NaN            NaN
  1386.97        500.000        98.7699                 NaN            NaN            NaN  0.333791       0.495729                 NaN  0.400586                 NaN            NaN            NaN
  1385.48        500.000        98.7895                 NaN            NaN            NaN  0.328422       0.487922                 NaN  0.394169                 NaN            NaN            NaN
  1383.99        500.000        98.8085                 NaN            NaN            NaN  0.481015       0.322285                 NaN  0.388163                 NaN            NaN            NaN
  1382.49        500.000        98.8289                 NaN            NaN            NaN  0.316843       0.472775                 NaN  0.381508                 NaN            NaN            NaN
  1381.00        500.000        98.8479                 NaN            NaN            NaN  0.311127       0.465748                 NaN  0.375250                 NaN            NaN            NaN
  1379.50        500.000        98.8655                 NaN            NaN            NaN  0.459223       0.305753                 NaN  0.369574                 NaN            NaN            NaN
  1378.01        500.000        98.8840                 NaN            NaN            NaN  0.300607       0.451937                 NaN  0.363473                 NaN            NaN            NaN
  1376.52        500.000        98.8995                 NaN            NaN            NaN  0.445927       0.296114                 NaN  0.358450                 NaN            NaN            NaN
  1375.02        500.000        98.9183                 NaN            NaN            NaN  0.438926       0.290409                 NaN  0.352376                 NaN            NaN            NaN
  1373.53        500.000        98.9350                 NaN            NaN            NaN  0.285489       0.432711                 NaN  0.346805                 NaN            NaN            NaN
  1372.03        500.000        98.9521                 NaN            NaN            NaN  0.426287       0.280417                 NaN  0.341227                 NaN            NaN            NaN
  1370.54        500.000        98.9673                 NaN            NaN            NaN  0.275781       0.420626                 NaN  0.336292                 NaN            NaN            NaN
  1369.05        500.000        98.9819                 NaN            NaN            NaN  0.271576       0.415032                 NaN  0.331476                 NaN            NaN            NaN
  1367.55        500.000        98.9972                 NaN            NaN            NaN  0.267006       0.409453                 NaN  0.326357                 NaN            NaN            NaN
  1366.06        500.000        99.0118                 NaN            NaN            NaN  0.262501       0.404082                 NaN  0.321657                 NaN            NaN            NaN
  1364.56        500.000        99.0258                 NaN            NaN            NaN  0.257902       0.399236                 NaN  0.317099                 NaN            NaN            NaN
  1363.07        500.000        99.0412                 NaN            NaN            NaN  0.393247       0.253580                 NaN  0.311976                 NaN            NaN            NaN
  1361.57        500.000        99.0531                 NaN            NaN            NaN  0.388436       0.250379                 NaN  0.308072                 NaN            NaN            NaN
  1360.08        500.000        99.0678                 NaN            NaN            NaN  0.245905       0.383123                 NaN  0.303188                 NaN            NaN            NaN
  1358.59        500.000        99.0805                 NaN            NaN            NaN  0.241758       0.378786                 NaN  0.298966                 NaN            NaN            NaN
  1357.09        500.000        99.0929                 NaN            NaN            NaN  0.237842       0.374221                 NaN  0.295042                 NaN            NaN            NaN
  1355.60        500.000        99.1064                 NaN            NaN            NaN  0.233913       0.369342                 NaN  0.290312                 NaN            NaN            NaN
  1354.10        500.000        99.1184                 NaN            NaN            NaN  0.230135       0.364973                 NaN  0.286468                 NaN            NaN            NaN
  1352.61        500.000        99.1302                 NaN            NaN            NaN  0.226476       0.360715                 NaN  0.282572                 NaN            NaN            NaN
  1351.12        500.000        99.1409                 NaN            NaN            NaN  0.356819       0.223295                 NaN  0.279002                 NaN            NaN            NaN
  1349.62        500.000        99.1534                 NaN            NaN            NaN  0.352134       0.219689                 NaN  0.274752                 NaN            NaN            NaN
  1348.13        500.000        99.1639                 NaN            NaN            NaN  0.216362       0.348447                 NaN  0.271308                 NaN            NaN            NaN
  1346.63        500.000        99.1752                 NaN            NaN            NaN  0.212906       0.344274                 NaN  0.267576                 NaN            NaN            NaN
  1345.14        500.000        99.1860                 NaN            NaN            NaN  0.340508       0.209475                 NaN  0.264010                 NaN            NaN            NaN
  1343.65        500.000        99.1964                 NaN            NaN  0.985454E-006  0.336742       0.206344                 NaN  0.260561                 NaN            NaN            NaN
  1342.15        500.000        99.2065                 NaN            NaN            NaN  0.203207       0.333113                 NaN  0.257194                 NaN            NaN            NaN
  1340.66        500.000        99.2167                 NaN            NaN            NaN  0.200109       0.329391                 NaN  0.253785                 NaN            NaN            NaN
  1339.16        500.000        99.2264                 NaN            NaN            NaN  0.197099       0.325980                 NaN  0.250525                 NaN            NaN            NaN
  1337.67        500.000        99.2367                 NaN            NaN            NaN  0.322292       0.193972                 NaN  0.247058                 NaN            NaN            NaN
  1336.17        500.000        99.2459                 NaN            NaN            NaN  0.319092       0.191034                 NaN  0.244012                 NaN            NaN            NaN
  1334.68        500.000        99.2540                 NaN            NaN            NaN  0.188426       0.316172                 NaN  0.241353                 NaN            NaN            NaN
  1333.19        500.000        99.2658                 NaN            NaN            NaN  0.184445       0.312305                 NaN  0.237484                 NaN            NaN            NaN
  1331.69        500.000        99.2735                 NaN            NaN            NaN  0.309302       0.182485                 NaN  0.234745                 NaN            NaN            NaN
  1330.20        500.000        99.2819                 NaN            NaN            NaN  0.306524       0.179602                 NaN  0.231983                 NaN            NaN            NaN
  1328.70        500.000        99.2908                 NaN            NaN            NaN  0.176781       0.303424                 NaN  0.229005                 NaN            NaN            NaN
  1327.21        500.000        99.2993                 NaN            NaN            NaN  0.174002       0.300529                 NaN  0.226204                 NaN            NaN            NaN
  1325.72        500.000        99.3074                 NaN            NaN            NaN  0.171481       0.297684                 NaN  0.223482                 NaN            NaN            NaN
  1324.22        500.000        99.3154                 NaN            NaN            NaN  0.294879       0.168875                 NaN  0.220821                 NaN            NaN            NaN
  1322.73        500.000        99.3231                 NaN            NaN            NaN  0.166417       0.292233                 NaN  0.218268                 NaN            NaN            NaN
  1321.23        500.000        99.3317                 NaN            NaN            NaN  0.163874       0.289164                 NaN  0.215274                 NaN            NaN            NaN
  1319.74        500.000        99.3389                 NaN            NaN            NaN  0.286615       0.161565                 NaN  0.212891                 NaN            NaN            NaN
  1318.25        500.000        99.3468                 NaN            NaN            NaN  0.158890       0.284047                 NaN  0.210277                 NaN            NaN            NaN
  1316.75        500.000        99.3538                 NaN            NaN            NaN  0.281825       0.156484                 NaN  0.207939                 NaN            NaN            NaN
  1315.26        500.000        99.3558                 NaN            NaN            NaN  0.156632       0.279971                 NaN  0.207635                 NaN            NaN            NaN
  1313.76        500.000        99.3734                 NaN            NaN            NaN  0.275379       0.150261                 NaN  0.200960                 NaN            NaN            NaN
  1312.27        500.000        99.3749                 NaN            NaN            NaN  0.274406       0.149854                 NaN  0.200793                 NaN            NaN            NaN
  1310.77        500.000        99.3825                 NaN            NaN            NaN  0.147335       0.271885                 NaN  0.198323                 NaN            NaN            NaN
  1309.28        500.000        99.3891                 NaN            NaN            NaN  0.269469       0.145348                 NaN  0.196043                 NaN            NaN            NaN
  1307.79        500.000        99.3958                 NaN            NaN  0.123534E-005  0.267407       0.142960                 NaN  0.193854                 NaN            NaN            NaN
  1306.29        500.000        99.4021                 NaN            NaN  0.709923E-006  0.140901       0.265301                 NaN  0.191722                 NaN            NaN            NaN
  1304.80        500.000        99.4086                 NaN            NaN            NaN  0.138663       0.263169                 NaN  0.189528                 NaN            NaN            NaN
  1303.30        500.000        99.4147                 NaN            NaN            NaN  0.260991       0.136827                 NaN  0.187434                 NaN            NaN            NaN
  1301.81        500.000        99.4211                 NaN            NaN            NaN  0.258947       0.134585                 NaN  0.185336                 NaN            NaN            NaN
  1300.32        500.000        99.4419                 NaN            NaN  0.451165E-001  0.163794       0.164052                 NaN  0.185154                 NaN            NaN            NaN
  1298.82        500.000        99.4558                 NaN            NaN  0.692872E-001  0.179565       0.111304                 NaN  0.184017                 NaN            NaN            NaN
  1297.33        500.000        99.4641                 NaN            NaN  0.745280E-001  0.181445       0.980192E-001            NaN  0.181930                 NaN            NaN            NaN
  1295.83        500.000        99.4663                 NaN            NaN  0.594321E-001  0.167368       0.127597                 NaN  0.179284                 NaN            NaN            NaN
  1294.34        500.000        99.4745                 NaN            NaN  0.640566E-001  0.170828       0.113893                 NaN  0.176684                 NaN            NaN            NaN
  1292.85        500.000        99.4797                 NaN            NaN  0.629686E-001  0.113602       0.168857                 NaN  0.174918                 NaN            NaN            NaN
  1291.35        500.000        99.5136                 NaN            NaN  0.103616       0.213758                 NaN            NaN  0.169016                 NaN            NaN            NaN
  1289.86        500.000        99.4617                 NaN            NaN  0.175751E-001  0.229191       0.116816                 NaN  0.174744                 NaN            NaN            NaN
  1288.36        500.000        99.4961                 NaN            NaN  0.583944E-001  0.161289       0.115540                 NaN  0.168653                 NaN            NaN            NaN
  1286.87        500.000        99.5018                 NaN            NaN  0.572900E-001  0.158804       0.115570                 NaN  0.166565                 NaN            NaN            NaN
  1285.38        500.000        99.5072                 NaN            NaN  0.542767E-001  0.118972       0.155372                 NaN  0.164215                 NaN            NaN            NaN
  1283.88        500.000        99.5123                 NaN            NaN  0.536615E-001  0.118032       0.153565                 NaN  0.162455                 NaN            NaN            NaN
  1282.39        500.000        99.5180                 NaN            NaN  0.526839E-001  0.150673       0.118096                 NaN  0.160536                 NaN            NaN            NaN
  1280.89        500.000        99.5236                 NaN            NaN  0.109091       0.199585                 NaN            NaN  0.167682                 NaN            NaN            NaN
  1279.40        500.000        99.5313                 NaN            NaN  0.540762E-002  0.208293       0.107102                 NaN  0.147916                 NaN            NaN            NaN
  1277.90        500.000        99.5262                 NaN            NaN  0.315989E-001  0.130137       0.157316                 NaN  0.154768                 NaN            NaN            NaN
  1276.41        500.000        99.5369                 NaN            NaN  0.461169E-001  0.141232       0.122734                 NaN  0.153061                 NaN            NaN            NaN
  1274.92        500.000        99.5728                 NaN            NaN  0.884128E-001  0.192836                 NaN            NaN  0.146000                 NaN            NaN            NaN
  1273.42        500.000        99.5174                 NaN            NaN  0.592834E-002  0.234705       0.867936E-001            NaN  0.155195                 NaN            NaN            NaN
  1271.93        500.000        99.5571                 NaN            NaN  0.576177E-001  0.147436       0.901821E-001            NaN  0.147617                 NaN            NaN            NaN
  1270.43        500.000        74.6414                 NaN            NaN   2.10384        2.99759                 NaN            NaN   3.01866        17.2385                 NaN            NaN
  1268.94        500.000        87.4038                 NaN            NaN   1.00833        1.53096                 NaN            NaN   1.48236        8.57454                 NaN            NaN
  1267.45        500.000        93.0177                 NaN            NaN  0.521737       0.896243                 NaN            NaN  0.811967        4.75233                 NaN            NaN
  1265.95        500.000        93.2224                 NaN            NaN  0.545445       0.686434                 NaN            NaN  0.790668        4.75510                 NaN            NaN
  1264.46        500.000        98.7478                 NaN            NaN  0.873481E-002  0.424233                 NaN            NaN  0.130653       0.688551                 NaN            NaN
  1262.96        500.000        97.7259                 NaN            NaN  0.124445       0.356672                 NaN            NaN  0.260563        1.53238                 NaN            NaN
