|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.5/TIS/TIS_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1320.42        2500.00                 NaN   99.4037       0.301612                 NaN            NaN  0.907860E-001  0.203888                 NaN            NaN            NaN
  1319.26        2500.00                 NaN   99.4067       0.301121                 NaN            NaN  0.897009E-001  0.202482                 NaN            NaN            NaN
  1318.10        2500.00                 NaN   99.4100       0.304088                 NaN            NaN  0.853343E-001  0.200570                 NaN            NaN            NaN
  1316.95        2500.00                 NaN   99.4148       0.300897                 NaN            NaN  0.853672E-001  0.198904                 NaN            NaN            NaN
  1315.79        2500.00                 NaN   99.4183       0.299080                 NaN            NaN  0.851192E-001  0.197492                 NaN            NaN            NaN
  1314.63        2500.00                 NaN   99.4230       0.300549                 NaN            NaN  0.811409E-001  0.195347                 NaN            NaN            NaN
  1313.48        2500.00                 NaN   99.4263       0.299279                 NaN            NaN  0.804322E-001  0.194024                 NaN            NaN            NaN
  1312.32        2500.00                 NaN   99.4292       0.301856                 NaN            NaN  0.765523E-001  0.192374                 NaN            NaN            NaN
  1311.16        2500.00                 NaN   99.4325       0.301797                 NaN            NaN  0.746991E-001  0.191044                 NaN            NaN            NaN
  1310.01        2500.00                 NaN   99.4342       0.306204                 NaN            NaN  0.698324E-001  0.189749                 NaN            NaN            NaN
  1308.85        2500.00                 NaN   99.4406       0.299514                 NaN            NaN  0.723450E-001  0.187554                 NaN            NaN            NaN
  1307.69        2500.00                 NaN   99.4428       0.301380                 NaN            NaN  0.693187E-001  0.186471                 NaN            NaN            NaN
  1306.54        2500.00                 NaN   99.4461       0.300815                 NaN            NaN  0.679741E-001  0.185112                 NaN            NaN            NaN
  1305.38        2500.00                 NaN   97.2976       0.700860                 NaN            NaN  0.158797       0.459933        1.38277                 NaN            NaN
  1304.22        2500.00                 NaN   90.5340        1.99684                 NaN            NaN  0.429101        1.32861        5.71143                 NaN            NaN
  1303.07        2500.00                 NaN   90.8715        1.94894                 NaN            NaN  0.411059        1.28857        5.47990                 NaN            NaN
  1301.91        2500.00                 NaN   86.7697        2.70573                 NaN            NaN  0.560569        1.85858        7.94751       0.157877                 NaN
  1300.75        2500.00                 NaN   79.1136        4.08533                 NaN            NaN  0.904796        2.92541        12.5443       0.426555                 NaN
  1299.60        2500.00                 NaN   80.8470        3.76414                 NaN            NaN  0.864744        2.69037        11.4474       0.386291                 NaN
  1298.44        2500.00                 NaN   82.5684        3.45898                 NaN            NaN  0.804783        2.45731        10.3642       0.346415                 NaN
  1297.28        2500.00                 NaN   84.1768        3.18057                 NaN            NaN  0.736724        2.23877        9.35736       0.309756                 NaN
  1296.13        2500.00                 NaN   85.6312        2.93041                 NaN            NaN  0.669478        2.04039        8.45133       0.277213                 NaN
  1294.97        2500.00                 NaN   86.9353        2.70691                 NaN            NaN  0.603558        1.86168        7.64404       0.248546                 NaN
  1293.81        2500.00                 NaN   88.1008        2.50564                 NaN            NaN  0.542783        1.70168        6.92575       0.223331                 NaN
  1292.66        2500.00                 NaN   89.2047        2.31415                 NaN            NaN  0.476973        1.54902        6.25505       0.200124                 NaN
  1291.50        2500.00                 NaN   89.9880        2.17470                 NaN            NaN  0.442112        1.44086        5.77083       0.183491                 NaN
  1290.34        2500.00                 NaN   90.8412        2.03699                 NaN            NaN  0.380962        1.32162        5.25364       0.165591                 NaN
  1289.19        2500.00                 NaN   91.3356        1.95168                 NaN            NaN  0.347816        1.25077        4.95758       0.156586                 NaN
  1288.03        2500.00                 NaN   92.5693       0.723231                 NaN            NaN  0.696805        1.19400        4.65182       0.164850                 NaN
  1286.87        2500.00                 NaN   91.6253        2.88350                 NaN            NaN            NaN   1.10251        4.27817       0.110499                 NaN
  1285.72        2500.00                 NaN   93.3747        1.63276                 NaN            NaN  0.186991       0.954735        3.73520       0.115631                 NaN
  1284.56        2500.00                 NaN   88.7780        2.78047                 NaN            NaN  0.378117        1.65121        6.21508       0.197175                 NaN
  1283.40        2500.00                 NaN   99.4355       0.139210                 NaN            NaN            NaN  0.591235E-001  0.358303       0.791204E-002            NaN
  1282.25        2500.00                 NaN   93.7622       0.873174                 NaN            NaN  0.731042        1.03206        3.49838       0.103113                 NaN
  1281.09        2500.00                 NaN   91.9224        1.04253        1.20984                 NaN            NaN   1.12009        4.56173       0.143384                 NaN
  1279.93        2500.00                 NaN   96.7814       0.885792                 NaN            NaN            NaN  0.423429        1.85112       0.582617E-001            NaN
  1278.77        2500.00                 NaN   94.3440        1.52691                 NaN            NaN            NaN  0.793608        3.24060       0.948454E-001            NaN
  1277.62        2500.00                 NaN   95.2129        1.06799                 NaN            NaN  0.230942       0.797460        2.63282       0.578339E-001            NaN
  1276.46        2500.00                 NaN   96.8271        1.12260                 NaN            NaN            NaN  0.454848        1.54864       0.468283E-001            NaN
  1275.30        2500.00                 NaN   95.7384        1.25146                 NaN            NaN            NaN  0.615847        2.32796       0.663463E-001            NaN
  1274.15        2500.00                 NaN   95.8288        1.23331                 NaN            NaN            NaN  0.609162        2.26655       0.622156E-001            NaN
  1272.99        2500.00                 NaN   95.9872        1.18997                 NaN            NaN            NaN  0.589409        2.17497       0.584939E-001            NaN
  1271.83        2500.00                 NaN   95.6770        1.28411                 NaN            NaN            NaN  0.629613        2.34560       0.637089E-001            NaN
  1270.68        2500.00                 NaN   95.6426        1.22439                 NaN            NaN            NaN  0.638724        2.42240       0.718468E-001            NaN
  1269.52        2500.00                 NaN   94.7073       0.184893        1.34987                 NaN            NaN  0.789344        2.91277       0.558694E-001            NaN
  1268.36        2500.00                 NaN   93.3285       0.503959        1.15110                 NaN  0.103574E-005  0.831030        4.02748       0.157923                 NaN
  1267.21        2500.00                 NaN   99.7586                 NaN            NaN            NaN  0.517580E-002  0.335174E-001  0.198555       0.416170E-002            NaN
  1266.05        2500.00                 NaN   98.7160       0.792953                 NaN            NaN            NaN  0.360538       0.130539                 NaN            NaN
  1264.89        2500.00                 NaN   99.1740                 NaN            NaN            NaN            NaN            NaN  0.811439       0.145190E-001            NaN
  1263.74        2500.00                 NaN   94.5335        1.89531                 NaN            NaN            NaN  0.968557        2.57601       0.265826E-001            NaN
  1262.58        2500.00                 NaN   95.2982       0.403303        1.00908                 NaN            NaN  0.770859        2.43703       0.815501E-001            NaN
  1261.42        2500.00                 NaN   98.5988       0.368129                 NaN            NaN            NaN  0.132782       0.880861       0.194074E-001            NaN
  1260.27        2500.00                 NaN   99.2483       0.324145                 NaN            NaN            NaN  0.127754       0.290297       0.952802E-002            NaN
  1259.11        2500.00                 NaN   97.9343       0.594481                 NaN            NaN            NaN  0.278079        1.18634       0.684873E-002            NaN
  1257.95        2500.00                 NaN   97.5810       0.765886                 NaN            NaN            NaN  0.360845        1.26391       0.283795E-001            NaN
  1256.80        2500.00                 NaN   97.6428       0.369882                 NaN            NaN            NaN  0.240650        1.68252       0.640999E-001            NaN
  1255.64        2500.00                 NaN   96.4641        1.13538                 NaN            NaN            NaN  0.636027        1.76453                 NaN            NaN
  1254.48        2500.00                 NaN   95.4469        1.50468                 NaN            NaN            NaN  0.702299        2.27314       0.729426E-001            NaN
  1253.33        2500.00                 NaN   98.9802       0.828455E-001  0.201424                 NaN            NaN  0.159748       0.567910       0.787132E-002            NaN
  1252.17        2500.00                 NaN   99.3377       0.292864       0.198511E-001            NaN            NaN  0.996624E-001  0.245967       0.390803E-002            NaN
  1251.01        2500.00                 NaN   99.7147       0.596639E-002            NaN            NaN            NaN  0.395820E-001  0.228764       0.109687E-001            NaN
  1249.86        2500.00                 NaN   97.6885       0.529839                 NaN            NaN            NaN  0.274033        1.45634       0.512672E-001            NaN
  1248.70        2500.00                 NaN   97.0939       0.295860       0.593229                 NaN            NaN  0.503905        1.48279       0.303452E-001            NaN
  1247.54        2500.00                 NaN   98.1694       0.481785                 NaN            NaN            NaN  0.262710        1.07186       0.142465E-001            NaN
  1246.39        2500.00                 NaN   98.7214       0.364972                 NaN            NaN            NaN  0.167817       0.733131       0.126349E-001            NaN
  1245.23        2500.00                 NaN   98.4231       0.252543                 NaN            NaN            NaN  0.208308        1.08405       0.319573E-001            NaN
  1244.07        2500.00                 NaN   97.6182       0.200523       0.488212                 NaN            NaN  0.376012        1.27417       0.429188E-001            NaN
  1242.92        2500.00                 NaN   99.5277       0.130825       0.137846                 NaN            NaN  0.615432E-001  0.142084                 NaN            NaN
  1241.76        2500.00                 NaN   94.0881       0.112164        1.54507                 NaN            NaN  0.771386        3.30165       0.809003E-001  0.100712     
  1240.60        2500.00                 NaN  100.0000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.179106E-005
  1239.45        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1238.29        2500.00                 NaN   99.6327       0.740786E-001            NaN            NaN            NaN  0.411010E-001  0.182407       0.357197E-002  0.661289E-001
  1237.13        2500.00                 NaN   99.9999       0.144328E-004            NaN            NaN            NaN  0.882502E-005  0.357239E-004            NaN  0.290356E-004
  1235.98        2500.00                 NaN  100.0000                 NaN            NaN            NaN            NaN            NaN  0.106816E-004  0.700798E-006  0.539489E-005
  1234.82        2500.00                 NaN   68.0661        3.21127        1.28070                 NaN            NaN   2.94739        13.9424       0.210003        10.3421     
  1233.66        2500.00                 NaN  100.0000       0.732659E-005            NaN            NaN            NaN  0.171397E-005            NaN            NaN  0.833263E-005
  1232.51        2500.00                 NaN   99.9998       0.184402E-004  0.599560E-005            NaN            NaN  0.195637E-004  0.998628E-004  0.106308E-005  0.641765E-004
  1231.35        2500.00                 NaN   72.2251        3.59283                 NaN            NaN            NaN   2.48919        12.5015       0.156986        9.03438     
  1230.19        2500.00                 NaN            NaN   11.4600                 NaN            NaN            NaN   8.33904        46.3563       0.600573        33.2441     
  1229.03        2500.00                 NaN            NaN   11.4559                 NaN            NaN            NaN   8.36114        46.3418       0.599369        33.2418     
  1227.88        2500.00                 NaN            NaN   11.4537                 NaN            NaN            NaN   8.36084        46.3432       0.599093        33.2432     
  1226.72        2500.00                 NaN            NaN   11.4546                 NaN            NaN            NaN   8.36054        46.3405       0.599444        33.2449     
  1225.56        2500.00                 NaN            NaN   11.4551                 NaN            NaN            NaN   8.37552        46.3297       0.597012        33.2426     
  1224.41        2500.00                 NaN            NaN   11.4617                 NaN            NaN            NaN   8.37211        46.3213       0.597267        33.2477     
  1223.25        2500.00                 NaN            NaN   11.4570                 NaN            NaN            NaN   8.36943        46.3280       0.598338        33.2472     
  1222.09        2500.00                 NaN            NaN   11.4454                 NaN            NaN            NaN   8.37940        46.3303       0.599216        33.2456     
  1220.94        2500.00                 NaN            NaN   4.33559        7.12526                 NaN            NaN   8.37880        46.3143       0.596682        33.2493     
  1219.78        2500.00                 NaN            NaN   11.4623                 NaN            NaN            NaN   8.38099        46.3092       0.596974        33.2506     
  1218.62        2500.00                 NaN            NaN   11.4545                 NaN            NaN            NaN   8.38504        46.3127       0.598021        33.2497     
  1217.47        2500.00                 NaN            NaN   11.4695                 NaN            NaN            NaN   8.38988        46.2906       0.595756        33.2542     
  1216.31        2500.00                 NaN            NaN   11.4657                 NaN            NaN            NaN   8.39228        46.2924       0.595820        33.2538     
  1215.15        2500.00                 NaN            NaN   11.4633                 NaN            NaN            NaN   8.39633        46.2962       0.593471        33.2507     
  1214.00        2500.00                 NaN            NaN   4.86842        6.60019                 NaN            NaN   8.39353        46.2891       0.594303        33.2544     
  1212.84        2500.00                 NaN            NaN   11.4683                 NaN            NaN            NaN   8.39806        46.2818       0.595036        33.2568     
  1211.68        2500.00                 NaN            NaN   11.4550                 NaN            NaN            NaN   8.40212        46.2984       0.594446        33.2501     
  1210.53        2500.00                 NaN            NaN   5.00259        6.46919                 NaN            NaN   8.40158        46.2763       0.593247        33.2571     
  1209.37        2500.00                 NaN            NaN   11.4794                 NaN            NaN            NaN   8.41504        46.2579       0.590790        33.2569     
  1208.21        2500.00                 NaN            NaN   11.4857                 NaN            NaN            NaN   8.42063        46.2417       0.589391        33.2626     
  1207.06        2500.00                 NaN            NaN   5.12883        6.34626                 NaN            NaN   8.41015        46.2629       0.592095        33.2598     
  1205.90        2500.00                 NaN            NaN   11.4858                 NaN            NaN            NaN   8.42871        46.2361       0.588691        33.2607     
  1204.74        2500.00                 NaN            NaN   11.4912                 NaN            NaN            NaN   8.43493        46.2205       0.587958        33.2654     
  1203.59        2500.00                 NaN            NaN   5.12839        6.35145                 NaN            NaN   8.42193        46.2448       0.590536        33.2629     
  1202.43        2500.00                 NaN            NaN   7.24096        4.23307                 NaN            NaN   8.42095        46.2508       0.591665        33.2625     
  1201.27        2500.00                 NaN            NaN   11.4926                 NaN            NaN            NaN   8.45046        46.2043       0.586118        33.2666     
