|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.75/WD94/WD94_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             iron           San(TH)        ilm            q             
  1275.96        500.000                 NaN   95.0960                 NaN            NaN  0.718541       0.480294                 NaN  0.608117       0.274471E-002   3.09428                 NaN            NaN
  1274.53        500.000                 NaN   95.3945                 NaN            NaN  0.690153       0.440858                 NaN  0.572070       0.914414E-003   2.90155                 NaN            NaN
  1273.10        500.000                 NaN   95.6527                 NaN            NaN  0.646333       0.420619                 NaN  0.542122       0.163332E-002   2.73656                 NaN            NaN
  1271.67        500.000                 NaN   95.8896                 NaN            NaN  0.385185       0.628325                 NaN  0.513193                 NaN   2.58372                 NaN            NaN
  1270.24        500.000                 NaN   96.0981                 NaN            NaN  0.618023       0.343029                 NaN  0.489472                 NaN   2.45135                 NaN            NaN
  1268.81        500.000                 NaN   96.2956                 NaN            NaN  0.557482       0.359517                 NaN  0.463868                 NaN   2.32349                 NaN            NaN
  1267.38        500.000                 NaN   96.4690                 NaN            NaN  0.561852       0.311281                 NaN  0.444177                 NaN   2.21368                 NaN            NaN
  1265.95        500.000                 NaN   96.6316                 NaN            NaN  0.270924       0.562750                 NaN  0.424647                 NaN   2.11006                 NaN            NaN
  1264.52        500.000                 NaN   96.7796                 NaN            NaN  0.797307                 NaN            NaN  0.406719                 NaN   2.01638                 NaN            NaN
  1263.09        500.000                 NaN   96.9143                 NaN            NaN  0.765233                 NaN            NaN  0.390293                 NaN   1.93019                 NaN            NaN
  1261.66        500.000                 NaN   97.0313                 NaN            NaN  0.736494                 NaN            NaN  0.376801                 NaN   1.85536                 NaN            NaN
  1260.23        500.000                 NaN   97.1642                 NaN            NaN  0.704907                 NaN            NaN  0.358625                 NaN   1.77228                 NaN            NaN
  1258.80        500.000                 NaN   97.2728                 NaN            NaN  0.677247                 NaN            NaN  0.345384                 NaN   1.70455                 NaN            NaN
  1257.37        500.000                 NaN   97.3752                 NaN            NaN  0.652563                 NaN            NaN  0.332102                 NaN   1.64018                 NaN            NaN
  1255.94        500.000                 NaN   97.4707                 NaN            NaN  0.628582                 NaN            NaN  0.321613                 NaN   1.57907                 NaN            NaN
  1254.51        500.000                 NaN   97.5620                 NaN            NaN  0.606016                 NaN            NaN  0.309891                 NaN   1.52210                 NaN            NaN
  1253.08        500.000                 NaN   97.6484                 NaN            NaN  0.584665                 NaN            NaN  0.298363                 NaN   1.46853                 NaN            NaN
  1251.65        500.000                 NaN   97.7271                 NaN            NaN  0.565798                 NaN            NaN  0.288459                 NaN   1.41869                 NaN            NaN
  1250.22        500.000                 NaN   97.8005                 NaN            NaN  0.547785                 NaN            NaN  0.279416                 NaN   1.37227                 NaN            NaN
  1248.79        500.000                 NaN   97.8703                 NaN            NaN  0.530563                 NaN            NaN  0.270418                 NaN   1.32869                 NaN            NaN
  1247.36        500.000                 NaN   97.9397                 NaN            NaN  0.513763                 NaN            NaN  0.260582                 NaN   1.28593                 NaN            NaN
  1245.93        500.000                 NaN   98.0017                 NaN            NaN  0.498264                 NaN            NaN  0.253689                 NaN   1.24631                 NaN            NaN
  1244.50        500.000                 NaN   98.0548                 NaN            NaN  0.486247                 NaN            NaN  0.245958                 NaN   1.21298                 NaN            NaN
  1243.07        500.000                 NaN   98.1224                 NaN            NaN  0.468800                 NaN            NaN  0.237570                 NaN   1.17126                 NaN            NaN
  1241.64        500.000                 NaN   98.1724                 NaN            NaN  0.456347                 NaN            NaN  0.231924                 NaN   1.13930                 NaN            NaN
  1240.21        500.000                 NaN   98.2233                 NaN            NaN  0.444355                 NaN            NaN  0.224240                 NaN   1.10811                 NaN            NaN
  1238.78        500.000                 NaN   98.2726                 NaN            NaN  0.432513                 NaN            NaN  0.217592                 NaN   1.07732                 NaN            NaN
  1237.36        500.000                 NaN   98.3156                 NaN            NaN  0.423231                 NaN            NaN  0.209622                 NaN   1.05157                 NaN            NaN
  1235.93        500.000                 NaN   98.3674                 NaN            NaN  0.408216                 NaN            NaN  0.206208                 NaN   1.01815                 NaN            NaN
  1234.50        500.000                 NaN   98.4047                 NaN            NaN  0.400103                 NaN            NaN  0.201024                 NaN  0.994178                 NaN            NaN
  1233.07        500.000                 NaN   98.4473                 NaN            NaN  0.389301                 NaN            NaN  0.195656                 NaN  0.967723                 NaN            NaN
  1231.64        500.000                 NaN   98.4880                 NaN            NaN  0.379656                 NaN            NaN  0.189209                 NaN  0.943174                 NaN            NaN
  1230.21        500.000                 NaN   98.5226                 NaN            NaN  0.371809                 NaN            NaN  0.184302                 NaN  0.921310                 NaN            NaN
  1228.78        500.000                 NaN   98.5585                 NaN            NaN  0.363303                 NaN            NaN  0.179336                 NaN  0.898816                 NaN            NaN
  1227.35        500.000                 NaN   98.5948                 NaN            NaN  0.353487                 NaN            NaN  0.175244                 NaN  0.876426                 NaN            NaN
  1225.92        500.000                 NaN   98.6297                 NaN            NaN  0.345023                 NaN            NaN  0.170132                 NaN  0.855156                 NaN            NaN
  1224.49        500.000                 NaN   98.6597                 NaN            NaN  0.338131                 NaN            NaN  0.166041                 NaN  0.836122                 NaN            NaN
  1223.06        500.000                 NaN   98.6901                 NaN            NaN  0.330432                 NaN            NaN  0.162647                 NaN  0.816781                 NaN            NaN
  1221.63        500.000                 NaN   98.7159                 NaN            NaN  0.324903                 NaN            NaN  0.159228                 NaN  0.799988                 NaN            NaN
  1220.20        500.000                 NaN   98.7480                 NaN            NaN  0.316911                 NaN            NaN  0.154266                 NaN  0.780861                 NaN            NaN
  1218.77        500.000                 NaN   98.7552                 NaN            NaN  0.309594                 NaN            NaN  0.153491                 NaN  0.778169       0.350396E-002            NaN
  1217.34        500.000                 NaN   98.7004                 NaN            NaN  0.299529                 NaN            NaN  0.160326                 NaN  0.821512       0.182172E-001            NaN
  1215.91        500.000                 NaN   98.7314                 NaN            NaN  0.294105                 NaN            NaN  0.155482                 NaN  0.801524       0.175104E-001            NaN
  1214.48        500.000                 NaN   98.7623                 NaN            NaN  0.286473                 NaN            NaN  0.149631                 NaN  0.784426       0.171778E-001            NaN
  1213.05        500.000                 NaN   98.7940                 NaN            NaN  0.279481                 NaN            NaN  0.146066                 NaN  0.764242       0.161939E-001            NaN
  1211.62        500.000                 NaN   98.8225                 NaN            NaN  0.273260                 NaN            NaN  0.141365                 NaN  0.747121       0.157205E-001            NaN
  1210.19        500.000                 NaN   93.4237                 NaN            NaN            NaN            NaN            NaN  0.521017                 NaN   3.61674       0.895128E-001   2.34900     
  1208.76        500.000                 NaN   99.0262                 NaN            NaN  0.766720                 NaN            NaN  0.150528                 NaN            NaN  0.565661E-001            NaN
  1207.33        500.000                 NaN   98.8306                 NaN            NaN  0.162753       0.185944                 NaN  0.113374                 NaN  0.707339                 NaN            NaN
  1205.90        500.000                 NaN   91.2366                 NaN            NaN  0.837668       0.226985E-004            NaN  0.723204                 NaN   3.67832       0.634705E-001   3.46070     
  1204.47        500.000                 NaN   94.3051                 NaN            NaN  0.793685                 NaN            NaN  0.437653                 NaN   2.24216                 NaN   2.22143     
  1203.04        500.000                 NaN   87.6893                 NaN  0.169594       0.442829                 NaN            NaN  0.809938                 NaN   5.18704       0.153098E-001   5.68598     
  1201.61        500.000                 NaN   92.2142                 NaN            NaN   1.17899                 NaN            NaN  0.743418                 NaN   2.99073                 NaN   2.87265     
  1200.18        500.000                 NaN   99.1089                 NaN  0.884146E-001  0.190001                 NaN            NaN  0.114817                 NaN  0.324667       0.454445E-002  0.168670     
  1198.75        500.000                 NaN   90.5920                 NaN            NaN  0.648247       0.409389                 NaN  0.706001                 NaN   3.76970       0.343333E-001   3.84036     
  1197.32        500.000                 NaN   90.6477                 NaN            NaN  0.115780       0.932186                 NaN  0.738043                 NaN   3.75114       0.320533E-001   3.78314     
  1195.89        500.000                 NaN   90.2322                 NaN            NaN   1.05132                 NaN            NaN  0.760319                 NaN   3.94659       0.333418E-001   3.97627     
  1194.46        500.000                 NaN   90.0082                 NaN            NaN  0.974686                 NaN            NaN  0.780793                 NaN   4.07203       0.290465E-001   4.13527     
  1193.03        500.000                 NaN   86.4430                 NaN            NaN   1.30318                 NaN            NaN  0.988003                 NaN   5.66007       0.521066E-001   5.55363     
  1191.60        500.000                 NaN   73.4187                 NaN            NaN   2.44125                 NaN            NaN   1.91933                 NaN   11.2862       0.873454E-001   10.8471     
  1190.17        500.000                 NaN            NaN            NaN            NaN   3.58315        2.84583        1.92447        7.00426                 NaN   43.0619       0.327215        41.2531     
  1188.74        500.000                 NaN            NaN            NaN            NaN  0.336682        8.02096                 NaN   7.00980                 NaN   43.0520       0.326269        41.2543     
  1187.31        500.000                 NaN            NaN            NaN            NaN   1.02906        7.34618                 NaN   6.97626                 NaN   43.0421       0.329388        41.2770     
  1185.88        500.000                 NaN            NaN            NaN            NaN   2.92644        2.27171        3.15937        7.00554                 NaN   43.0530       0.326797        41.2572     
  1184.45        500.000                 NaN            NaN            NaN            NaN  0.338847        8.02323                 NaN   7.01534                 NaN   43.0393       0.325011        41.2582     
  1183.02        500.000                 NaN            NaN            NaN            NaN   3.54310        2.86144        1.95342        7.01101                 NaN   43.0466       0.325588        41.2589     
  1181.59        500.000                 NaN            NaN            NaN            NaN   3.54423        2.87477        1.93989        7.01301                 NaN   43.0429       0.325231        41.2600     
  1180.16        500.000                 NaN            NaN            NaN            NaN   3.46252        2.90799        1.99225        7.01606                 NaN   43.0352       0.324156        41.2618     
  1178.73        500.000                 NaN            NaN            NaN            NaN   3.46541        2.93659        1.96086        7.01766                 NaN   43.0324       0.324122        41.2629     
  1177.30        500.000                 NaN            NaN            NaN            NaN   8.37217                 NaN            NaN   7.02546                 NaN   43.0146       0.322421        41.2653     
  1175.87        500.000                 NaN            NaN            NaN            NaN  0.275533        8.09601                 NaN   7.02707                 NaN   43.0132       0.322225        41.2660     
  1174.44        500.000                 NaN            NaN            NaN            NaN   8.37541                 NaN            NaN   7.02949                 NaN   43.0057       0.321456        41.2679     
  1173.01        500.000                 NaN            NaN            NaN            NaN  0.235313        8.13950                 NaN   7.03102                 NaN   43.0043       0.321265        41.2686     
  1171.58        500.000                 NaN            NaN            NaN            NaN   8.37775                 NaN            NaN   7.03296                 NaN   42.9983       0.320663        41.2703     
  1170.15        500.000                 NaN            NaN            NaN            NaN   3.44872        2.97132        1.94601        7.02504                 NaN   43.0168       0.322765        41.2694     
  1168.72        500.000                 NaN            NaN            NaN            NaN   3.45428        2.97274        1.93880        7.02653                 NaN   43.0148       0.322627        41.2703     
  1167.29        500.000                 NaN            NaN            NaN            NaN  0.213271        8.16827                 NaN   7.03908                 NaN   42.9863       0.319294        41.2738     
  1165.86        500.000                 NaN            NaN            NaN            NaN  0.188790        8.19450                 NaN   7.04109                 NaN   42.9817       0.318793        41.2752     
  1164.43        500.000                 NaN            NaN            NaN            NaN   8.38645                 NaN            NaN   7.04346                 NaN   42.9751       0.318129        41.2769     
  1163.00        500.000                 NaN            NaN            NaN            NaN  0.941354E-001   8.29285                 NaN   7.04516                 NaN   42.9723       0.317768        41.2778     
  1161.57        500.000                 NaN            NaN            NaN            NaN  0.710250E-001   8.31779                 NaN   7.04722                 NaN   42.9676       0.317248        41.2792     
  1160.14        500.000                 NaN            NaN            NaN            NaN  0.504672E-001   8.34020                 NaN   7.04930                 NaN   42.9628       0.316722        41.2805     
  1158.71        500.000                 NaN            NaN            NaN            NaN   8.38656                 NaN            NaN   7.04680                 NaN   42.9683       0.317811        41.2805     
  1157.28        500.000                 NaN            NaN            NaN            NaN   3.45985        3.30410        1.61257        7.03956                 NaN   42.9844       0.319273        41.2802     
  1155.85        500.000                 NaN            NaN            NaN            NaN   3.45362        3.32573        1.59817        7.04106                 NaN   42.9811       0.318937        41.2814     
  1154.42        500.000                 NaN            NaN            NaN            NaN   8.40030                 NaN            NaN   7.05869                 NaN   42.9403       0.314205        41.2865     
  1152.99        500.000                 NaN            NaN            NaN            NaN   8.39417                 NaN            NaN   7.05539                 NaN   42.9487       0.315638        41.2861     
  1151.56        500.000                 NaN            NaN            NaN            NaN   8.39610                 NaN            NaN   7.05751                 NaN   42.9438       0.315087        41.2875     
  1150.13        500.000                 NaN            NaN            NaN            NaN  0.235941        8.16803                 NaN   7.06418                 NaN   42.9289       0.312894        41.2901     
  1148.70        500.000                 NaN            NaN            NaN            NaN   8.40584                 NaN            NaN   7.06604                 NaN   42.9244       0.312382        41.2913     
  1147.27        500.000                 NaN            NaN            NaN            NaN   8.40766                 NaN            NaN   7.06810                 NaN   42.9197       0.311878        41.2927     
  1145.84        500.000                 NaN            NaN            NaN            NaN   8.41174                 NaN            NaN   7.07144                 NaN   42.9113       0.310921        41.2947     
  1144.41        500.000                 NaN            NaN            NaN            NaN   8.41158                 NaN            NaN   7.07230                 NaN   42.9099       0.310776        41.2954     
  1142.98        500.000                 NaN            NaN            NaN            NaN   3.40803        3.55428        1.42459        7.05480                 NaN   42.9505       0.315770        41.2921     
  1141.56        500.000                 NaN            NaN            NaN            NaN   3.40420        3.58349        1.40029        7.05634                 NaN   42.9470       0.315406        41.2932     
  1140.13        500.000                 NaN            NaN            NaN            NaN   3.40053        3.61344        1.37512        7.05788                 NaN   42.9436       0.315039        41.2944     
  1138.70        500.000                 NaN            NaN            NaN            NaN   3.39705        3.64410        1.34904        7.05943                 NaN   42.9401       0.314671        41.2956     
  1137.27        500.000                 NaN            NaN            NaN            NaN   3.39379        3.67557        1.32197        7.06098                 NaN   42.9366       0.314299        41.2968     
  1135.84        500.000                 NaN            NaN            NaN            NaN   3.39078        3.70780        1.29387        7.06252                 NaN   42.9331       0.313926        41.2980     
  1134.41        500.000                 NaN            NaN            NaN            NaN   3.38800        3.74085        1.26474        7.06408                 NaN   42.9296       0.313550        41.2992     
  1132.98        500.000                 NaN            NaN            NaN            NaN   3.38549        3.77470        1.23455        7.06563                 NaN   42.9260       0.313172        41.3004     
  1131.55        500.000                 NaN            NaN            NaN            NaN   3.38324        3.80936        1.20331        7.06718                 NaN   42.9225       0.312791        41.3016     
  1130.12        500.000                 NaN            NaN            NaN            NaN   3.38125        3.84482        1.17100        7.06874                 NaN   42.9189       0.312408        41.3028     
  1128.69        500.000                 NaN            NaN            NaN            NaN   3.37958        3.88111        1.13757        7.07030                 NaN   42.9154       0.312023        41.3040     
  1127.26        500.000                 NaN            NaN            NaN            NaN   3.37819        3.91819        1.10306        7.07187                 NaN   42.9118       0.311636        41.3053     
  1125.83        500.000                 NaN            NaN            NaN            NaN   3.37711        3.95605        1.06747        7.07343                 NaN   42.9082       0.311247        41.3065     
  1124.40        500.000                 NaN            NaN            NaN            NaN   3.37636        3.99472        1.03076        7.07500                 NaN   42.9046       0.310856        41.3077     
  1122.97        500.000                 NaN            NaN            NaN            NaN   3.37594        4.03415       0.992965        7.07657                 NaN   42.9010       0.310462        41.3089     
  1121.54        500.000                 NaN            NaN            NaN            NaN   3.37588        4.07432       0.954071        7.07814                 NaN   42.8974       0.310066        41.3101     
  1120.11        500.000                 NaN            NaN            NaN            NaN   3.37618        4.11522       0.914091        7.07971                 NaN   42.8938       0.309669        41.3113     
  1118.68        500.000                 NaN            NaN            NaN            NaN   3.37688        4.15682       0.873035        7.08128                 NaN   42.8902       0.309269        41.3125     
  1117.25        500.000                 NaN            NaN            NaN            NaN   3.37798        4.19908       0.830914        7.08286                 NaN   42.8866       0.308867        41.3137     
  1115.82        500.000                 NaN            NaN            NaN            NaN   3.37952        4.24195       0.787751        7.08444                 NaN   42.8829       0.308463        41.3150     
  1114.39        500.000                 NaN            NaN            NaN            NaN   3.38152        4.28541       0.743551        7.08602                 NaN   42.8793       0.308058        41.3162     
  1112.96        500.000                 NaN            NaN            NaN            NaN   3.38399        4.32937       0.698379        7.08760                 NaN   42.8756       0.307650        41.3174     
  1111.53        500.000                 NaN            NaN            NaN            NaN   3.38704        4.37333       0.652627        7.08918                 NaN   42.8720       0.307242        41.3186     
  1110.10        500.000                 NaN            NaN            NaN            NaN   8.45480                 NaN            NaN   7.11733                 NaN   42.8015       0.298896        41.3275     
  1108.67        500.000                 NaN            NaN            NaN            NaN   8.45385                 NaN            NaN   7.11809                 NaN   42.8008       0.299078        41.3282     
  1107.24        500.000                 NaN            NaN            NaN            NaN   1.59434        6.85659                 NaN   7.11671                 NaN   42.8046       0.299414        41.3284     
  1105.81        500.000                 NaN            NaN            NaN            NaN   8.46018                 NaN            NaN   7.12479                 NaN   42.7868       0.296984        41.3312     
  1104.38        500.000                 NaN            NaN            NaN            NaN   8.47135                 NaN            NaN   7.13276                 NaN   42.7671       0.294170        41.3347     
  1102.95        500.000                 NaN            NaN            NaN            NaN   8.46533                 NaN            NaN   7.12966                 NaN   42.7752       0.295566        41.3342     
  1101.52        500.000                 NaN            NaN            NaN            NaN   8.47531                 NaN            NaN   7.13761                 NaN   42.7568       0.293019        41.3373     
  1100.09        500.000                 NaN            NaN            NaN            NaN   3.55619        4.86437       0.158287E-005   7.10093                 NaN   42.8452       0.304544        41.3288     
  1098.66        500.000                 NaN            NaN            NaN            NaN   3.18237        4.58845       0.656488        7.10411                 NaN   42.8353       0.303036        41.3303     
  1097.23        500.000                 NaN            NaN            NaN            NaN   3.10366        4.57363       0.752598        7.10638                 NaN   42.8296       0.302396        41.3318     
  1095.80        500.000                 NaN            NaN            NaN            NaN   3.50157        4.91608       0.773842E-002   7.10531                 NaN   42.8344       0.303061        41.3318     
  1094.37        500.000                 NaN            NaN            NaN            NaN   2.57396        5.89782                 NaN   7.13635                 NaN   42.7568       0.293751        41.3414     
  1092.94        500.000                 NaN            NaN            NaN            NaN   3.47786        4.95213       0.386336E-004   7.11004                 NaN   42.8236       0.301717        41.3346     
  1091.51        500.000                 NaN            NaN            NaN            NaN   8.49437                 NaN            NaN   7.15523                 NaN   42.7146       0.287826        41.3479     
  1090.08        500.000                 NaN            NaN            NaN            NaN   8.49769                 NaN            NaN   7.15853                 NaN   42.7073       0.286895        41.3496     
  1088.65        500.000                 NaN            NaN            NaN            NaN   3.36931        5.06725       0.293645E-004   7.11661                 NaN   42.8082       0.299864        41.3388     
  1087.22        500.000                 NaN            NaN            NaN            NaN   3.33220        5.10661       0.264553E-004   7.11885                 NaN   42.8029       0.299234        41.3402     
  1085.79        500.000                 NaN            NaN            NaN            NaN   3.29391        5.14657       0.694867E-003   7.12114                 NaN   42.7975       0.298582        41.3416     
  1084.36        500.000                 NaN            NaN            NaN            NaN   3.25545        5.18760       0.495932E-003   7.12344                 NaN   42.7921       0.297922        41.3430     
  1082.93        500.000                 NaN            NaN            NaN            NaN   3.64114        4.86739                 NaN   7.16883                 NaN   42.6822       0.283951        41.3565     
  1081.50        500.000                 NaN            NaN            NaN            NaN   8.51440                 NaN            NaN   7.17375                 NaN   42.6708       0.282405        41.3586     
  1080.07        500.000                 NaN            NaN            NaN            NaN   3.12389        5.32761                 NaN   7.13088                 NaN   42.7744       0.295751        41.3475     
  1078.64        500.000                 NaN            NaN            NaN            NaN   8.51969                 NaN            NaN   7.17864                 NaN   42.6591       0.280972        41.3616     
  1077.21        500.000                 NaN            NaN            NaN            NaN   2.91471        5.60288                 NaN   7.17743                 NaN   42.6614       0.281465        41.3621     
  1075.78        500.000                 NaN            NaN            NaN            NaN   2.68048        5.84051                 NaN   7.18045                 NaN   42.6542       0.280555        41.3638     
  1074.35        500.000                 NaN            NaN            NaN            NaN   2.42344        6.10097                 NaN   7.18349                 NaN   42.6470       0.279640        41.3654     
  1072.92        500.000                 NaN            NaN            NaN            NaN   2.17311        6.35479                 NaN   7.18658                 NaN   42.6397       0.278708        41.3671     
  1071.49        500.000                 NaN            NaN            NaN            NaN   2.80928        5.66153                 NaN   7.14960                 NaN   42.7321       0.290449        41.3571     
  1070.06        500.000                 NaN            NaN            NaN            NaN   8.53124                 NaN            NaN   7.18988                 NaN   42.6315       0.277800        41.3696     
  1068.63        500.000                 NaN            NaN            NaN            NaN   2.71242        5.76285                 NaN   7.15245                 NaN   42.7231       0.289423        41.3597     
  1067.20        500.000                 NaN            NaN            NaN            NaN   7.43332        1.10357                 NaN   7.19497                 NaN   42.6192       0.276273        41.3727     
  1065.77        500.000                 NaN            NaN            NaN            NaN   8.54623                 NaN            NaN   7.20255                 NaN   42.6019       0.273858        41.3754     
  1064.34        500.000                 NaN            NaN            NaN            NaN   8.17301       0.373941                 NaN   7.20503                 NaN   42.5977       0.273325        41.3770     
  1062.91        500.000                 NaN            NaN            NaN            NaN   2.37105        6.12096                 NaN   7.16650                 NaN   42.6895       0.285196        41.3668     
  1061.48        500.000                 NaN            NaN            NaN            NaN   2.25619        6.24092                 NaN   7.17064                 NaN   42.6796       0.283938        41.3687     
  1060.05        500.000                 NaN            NaN            NaN            NaN   7.55252        1.00210                 NaN   7.21029                 NaN   42.5825       0.271591        41.3810     
  1058.62        500.000                 NaN            NaN            NaN            NaN   8.56012                 NaN            NaN   7.21496                 NaN   42.5718       0.270145        41.3830     
  1057.19        500.000                 NaN            NaN            NaN            NaN   8.56290                 NaN            NaN   7.21744                 NaN   42.5657       0.269401        41.3845     
  1055.76        500.000                 NaN            NaN            NaN            NaN   8.56719                 NaN            NaN   7.22110                 NaN   42.5572       0.268275        41.3863     
  1054.33        500.000                 NaN            NaN            NaN            NaN   8.56968                 NaN            NaN   7.22332                 NaN   42.5516       0.267615        41.3877     
  1052.90        500.000                 NaN            NaN            NaN            NaN  0.978313        7.58928                 NaN   7.22208                 NaN   42.5539       0.268111        41.3883     
  1051.47        500.000                 NaN            NaN            NaN            NaN   7.41070        1.16377                 NaN   7.22757                 NaN   42.5410       0.266351        41.3906     
  1050.04        500.000                 NaN            NaN            NaN            NaN   7.67044       0.907540                 NaN   7.23059                 NaN   42.5337       0.265424        41.3923     
  1048.61        500.000                 NaN            NaN            NaN            NaN   7.86536       0.716564                 NaN   7.23389                 NaN   42.5258       0.264397        41.3940     
  1047.19        500.000                 NaN            NaN            NaN            NaN   7.79539       0.786253                 NaN   7.23394                 NaN   42.5252       0.264433        41.3948     
  1045.76        500.000                 NaN            NaN            NaN            NaN   4.96329        3.61430                 NaN   7.23025                 NaN   42.5312       0.265673        41.3953     
  1044.33        500.000                 NaN            NaN            NaN            NaN   4.11699        4.46809                 NaN   7.23599                 NaN   42.5173       0.263843        41.3978     
  1042.90        500.000                 NaN            NaN            NaN            NaN   5.11293        3.47192                 NaN   7.23648                 NaN   42.5163       0.263730        41.3987     
  1041.47        500.000                 NaN            NaN            NaN  0.886085        4.71276        2.23181                 NaN   6.96910                 NaN   43.1023       0.352066        41.7459     
  1040.04        500.000                 NaN            NaN            NaN            NaN   5.55124        3.04161                 NaN   7.24355                 NaN   42.4999       0.261601        41.4021     
  1038.61        500.000                 NaN            NaN            NaN  0.216438        3.86802        4.34462                 NaN   7.19070                 NaN   42.6093       0.279132        41.4918     
  1037.18        500.000                 NaN            NaN            NaN  0.272019        3.94031        4.17711                 NaN   7.17917                 NaN   42.6324       0.283009        41.5160     
  1035.75        500.000                 NaN            NaN            NaN  0.380606        4.51204        3.41469                 NaN   7.15256                 NaN   42.6867       0.291846        41.5616     
  1034.32        500.000                 NaN            NaN            NaN  0.815010        7.16979                 NaN            NaN   7.05010                 NaN   42.8975       0.325630        41.7419     
  1032.89        500.000                 NaN            NaN            NaN  0.925885        6.97185                 NaN            NaN   7.02058                 NaN   42.9584       0.335442        41.7879     
  1031.46        500.000                 NaN            NaN            NaN  0.962259        6.90868                 NaN            NaN   7.01223                 NaN   42.9746       0.338240        41.8040     
  1030.03        500.000                 NaN            NaN            NaN   1.04680        6.75735                 NaN            NaN   6.98948                 NaN   43.0214       0.345814        41.8391     
  1028.60        500.000                 NaN            NaN            NaN   1.00497        6.83657                 NaN            NaN   7.00397                 NaN   42.9893       0.341033        41.8242     
  1027.17        500.000                 NaN            NaN            NaN   1.28138        6.22128                 NaN            NaN   6.85519                 NaN   43.3401       0.389466        41.9126     
  1025.74        500.000                 NaN            NaN            NaN   1.04533        6.76885                 NaN            NaN   6.99633                 NaN   43.0023       0.343623        41.8435     
  1024.31        500.000                 NaN            NaN            NaN   1.07319        6.72045                 NaN            NaN   6.98999                 NaN   43.0145       0.345751        41.8561     
  1022.88        500.000                 NaN            NaN            NaN   1.10784        6.65964                 NaN            NaN   6.98155                 NaN   43.0310       0.348580        41.8714     
  1021.45        500.000                 NaN            NaN            NaN   1.12887        6.62400                 NaN            NaN   6.97731                 NaN   43.0384       0.350002        41.8814     
  1020.02        500.000                 NaN            NaN            NaN   1.15066        6.58654                 NaN            NaN   6.97260                 NaN   43.0470       0.351605        41.8916     
  1018.59        500.000                 NaN            NaN            NaN   1.16652        6.56009                 NaN            NaN   6.96973                 NaN   43.0517       0.352582        41.8994     
  1017.16        500.000                 NaN            NaN            NaN   1.18625        6.52641                 NaN            NaN   6.96561                 NaN   43.0590       0.353979        41.9088     
  1015.73        500.000                 NaN            NaN            NaN   1.20554        6.49343                 NaN            NaN   6.96155                 NaN   43.0662       0.355353        41.9179     
  1014.30        500.000                 NaN            NaN            NaN   1.22392        6.46206                 NaN            NaN   6.95773                 NaN   43.0729       0.356648        41.9267     
  1012.87        500.000                 NaN            NaN            NaN   1.27261        6.30486                 NaN            NaN   6.90107                 NaN   43.2137       0.374759        41.9330     
  1011.44        500.000                 NaN            NaN            NaN   1.28452        6.21653                 NaN            NaN   6.85622                 NaN   43.3285       0.388943        41.9253     
  1010.01        500.000                 NaN            NaN            NaN   1.27526        6.37472                 NaN            NaN   6.94722                 NaN   43.0910       0.360220        41.9516     
  1008.58        500.000                 NaN            NaN            NaN   1.27226        6.38342                 NaN            NaN   6.95080                 NaN   43.0823       0.359092        41.9521     
  1007.15        500.000                 NaN            NaN            NaN   1.29917        6.33599                 NaN            NaN   6.94356                 NaN   43.0956       0.361488        41.9642     
  1005.72        500.000                 NaN            NaN            NaN   1.35434        6.23408                 NaN            NaN   6.92696                 NaN   43.1307       0.367060        41.9869     
  1004.29        500.000                 NaN            NaN            NaN   1.31493        6.31203                 NaN            NaN   6.94236                 NaN   43.0952       0.361943        41.9736     
  1002.86        500.000                 NaN            NaN            NaN   1.32705        6.29213                 NaN            NaN   6.94035                 NaN   43.0979       0.362635        41.9799     
  1001.43        500.000                 NaN            NaN            NaN   1.35286        6.19920                 NaN            NaN   6.90435                 NaN   43.1878       0.374110        41.9817     
  1000.00        500.000                 NaN            NaN            NaN   1.36562        6.18260                 NaN            NaN   6.90496                 NaN   43.1837       0.373989        41.9892     
