|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.75/WD94/WD94_6.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  1570.51        500.000        3285.94     
  1569.08        500.000        3246.51     
  1567.65        500.000        3255.02     
  1566.22        500.000        3252.00     
  1564.79        500.000        3252.92     
  1563.36        500.000        3247.81     
  1561.93        500.000        3249.75     
  1560.50        500.000        3248.52     
  1559.07        500.000        3253.36     
  1557.64        500.000        3253.05     
  1556.21        500.000        3253.71     
  1554.78        500.000        3254.98     
  1553.35        500.000        3254.62     
  1551.92        500.000        3255.36     
  1550.49        500.000        3256.05     
  1549.06        500.000        3255.70     
  1547.63        500.000        3256.99     
  1546.20        500.000        3257.18     
  1544.77        500.000        3257.46     
  1543.34        500.000        3257.88     
  1541.91        500.000        3258.32     
  1540.48        500.000        3258.69     
  1539.05        500.000        3258.96     
  1537.62        500.000        3259.50     
  1536.19        500.000        3259.68     
  1534.76        500.000        3260.10     
  1533.33        500.000        3260.94     
  1531.90        500.000        3260.56     
  1530.47        500.000        3260.88     
  1529.04        500.000        3262.19     
  1527.61        500.000        3261.65     
  1526.18        500.000        3263.83     
  1524.75        500.000        3262.66     
  1523.32        500.000        3262.98     
  1521.90        500.000        3379.71     
  1520.47        500.000        3266.25     
  1519.04        500.000        3261.78     
  1517.61        500.000        3262.52     
  1516.18        500.000        3263.38     
  1514.75        500.000        3263.51     
  1513.32        500.000        3271.58     
  1511.89        500.000        3278.98     
  1510.46        500.000        3264.71     
  1509.03        500.000        3265.17     
  1507.60        500.000        3266.25     
  1506.17        500.000        3271.69     
  1504.74        500.000        3266.57     
  1503.31        500.000        3268.43     
  1501.88        500.000        3267.62     
  1500.45        500.000        3269.05     
  1499.02        500.000        3270.70     
  1497.59        500.000        3269.54     
  1496.16        500.000        3269.87     
  1494.73        500.000        3270.17     
  1493.30        500.000        3270.99     
  1491.87        500.000        3271.36     
  1490.44        500.000        3272.27     
  1489.01        500.000        3271.39     
  1487.58        500.000        3273.03     
  1486.15        500.000        3273.27     
  1484.72        500.000        3273.96     
  1483.29        500.000        3274.08     
  1481.86        500.000        3280.23     
  1480.43        500.000        3272.39     
  1479.00        500.000        3262.29     
  1477.57        500.000        3262.76     
  1476.14        500.000        3263.52     
  1474.71        500.000        3264.42     
  1473.28        500.000        3264.82     
  1471.85        500.000        3265.56     
  1470.42        500.000        3265.84     
  1468.99        500.000        3267.90     
  1467.56        500.000        3267.73     
  1466.13        500.000        3268.79     
  1464.70        500.000        3271.31     
  1463.27        500.000        3270.52     
  1461.84        500.000        3271.22     
  1460.41        500.000        3271.72     
  1458.98        500.000        3272.87     
  1457.55        500.000        3273.46     
  1456.12        500.000        3274.73     
  1454.69        500.000        3275.00     
  1453.26        500.000        3290.16     
  1451.83        500.000        3275.93     
  1450.40        500.000        3277.50     
  1448.97        500.000        3277.87     
  1447.54        500.000        3278.99     
  1446.11        500.000        3279.99     
  1444.68        500.000        3264.91     
  1443.25        500.000        3262.55     
  1441.82        500.000        3262.26     
  1440.39        500.000        3264.04     
