|6.6.6
Archiving\03_Data\frac/QFM_m4/KHA22/KHA22_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1947.37        2500.00        99.5968       0.364472       0.387028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        99.5968       0.364472       0.387028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        99.5968       0.364472       0.387028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.5968       0.364471       0.387028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.5968       0.364471       0.387027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.5968       0.364471       0.387027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.5968       0.364471       0.387027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.5968       0.364471       0.387027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.5968       0.364471       0.387027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.5968       0.364470       0.387026E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.3950       0.364470       0.382430E-001  0.202335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.8198                 NaN            NaN  0.180215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.3650                 NaN            NaN  0.635027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.3672                 NaN            NaN  0.632822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.3733                 NaN            NaN  0.626671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3763                 NaN            NaN  0.623675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3794                 NaN            NaN  0.620589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3838                 NaN            NaN  0.616200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3848                 NaN            NaN  0.615233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3921                 NaN            NaN  0.607927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3891                 NaN            NaN  0.610890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.4011                 NaN            NaN  0.598938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4035                 NaN            NaN  0.596548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4020                 NaN            NaN  0.597987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4107                 NaN            NaN  0.589289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4131                 NaN            NaN  0.586891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4113                 NaN            NaN  0.588746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        98.6750                 NaN            NaN   1.32498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.5537                 NaN            NaN  0.443290       0.296719E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4077                 NaN            NaN  0.576134       0.161680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3876                 NaN            NaN  0.595653       0.167688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4327                 NaN            NaN  0.551795       0.155023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4137                 NaN            NaN  0.570283       0.160306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4150                 NaN            NaN  0.569032       0.160052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4178                 NaN            NaN  0.566318       0.159173E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4182                 NaN            NaN  0.565878       0.159181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4209                 NaN            NaN  0.563265       0.158649E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4226                 NaN            NaN  0.561604       0.157644E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4239                 NaN            NaN  0.560331       0.157691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4251                 NaN            NaN  0.559126       0.157414E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4266                 NaN            NaN  0.557717       0.156511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4287                 NaN            NaN  0.555708       0.155768E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4287                 NaN            NaN  0.555781       0.155636E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4309                 NaN            NaN  0.553579       0.154881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4313                 NaN            NaN  0.553237       0.154671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4315                 NaN            NaN  0.553067       0.154460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4329                 NaN            NaN  0.551746       0.153807E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4339                 NaN            NaN  0.550744       0.153344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4336                 NaN            NaN  0.551051       0.153119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4350                 NaN            NaN  0.549781       0.152487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4347                 NaN            NaN  0.550065       0.152560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4363                 NaN            NaN  0.548507       0.151630E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4362                 NaN            NaN  0.548658       0.151347E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4311                 NaN            NaN  0.553635       0.152508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4417                 NaN            NaN  0.543419       0.148517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4357                 NaN            NaN  0.549219       0.150415E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4365                 NaN            NaN  0.548581       0.149447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4348                 NaN            NaN  0.550265       0.149571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4363                 NaN            NaN  0.548884       0.148623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4357                 NaN            NaN  0.549423       0.148402E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4349                 NaN            NaN  0.550338       0.148099E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4342                 NaN            NaN  0.550977       0.147864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4336                 NaN            NaN  0.551625       0.147520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4331                 NaN            NaN  0.552209       0.146987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.8967                 NaN            NaN  0.100295       0.302942E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        98.9682                 NaN            NaN   1.00563       0.262121E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4305                 NaN            NaN  0.554960       0.145842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.5466                 NaN            NaN  0.441829       0.115492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3099                 NaN            NaN  0.672594       0.175297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4273                 NaN            NaN  0.558200       0.145276E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4274                 NaN            NaN  0.558190       0.144227E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4249                 NaN            NaN  0.560669       0.144349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4235                 NaN            NaN  0.562067       0.144159E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4223                 NaN            NaN  0.563388       0.143390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3380                 NaN            NaN  0.645690       0.162931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4990                 NaN            NaN  0.488745       0.122920E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4181                 NaN            NaN  0.567666       0.142470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4162                 NaN            NaN  0.569527       0.142429E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4152                 NaN            NaN  0.570638       0.141733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4374                 NaN            NaN  0.549006       0.135900E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.9977                 NaN            NaN  0.214211E-002  0.189996E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        98.8000                 NaN            NaN   1.17145       0.285672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4082                 NaN            NaN  0.577710       0.140639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4378                 NaN            NaN  0.548929       0.133070E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3721                 NaN            NaN  0.613097       0.147793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4025                 NaN            NaN  0.583463       0.140167E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3988                 NaN            NaN  0.587195       0.139676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3971                 NaN            NaN  0.588962       0.138891E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.6875                 NaN            NaN  0.305277       0.727060E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.1025                 NaN            NaN  0.876877       0.205871E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3932                 NaN            NaN  0.592932       0.138449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3921                 NaN            NaN  0.594151       0.137985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3887                 NaN            NaN  0.597493       0.138065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3856                 NaN            NaN  0.600573       0.138151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3862                 NaN            NaN  0.600047       0.137408E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3834                 NaN            NaN  0.602944       0.136917E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3817                 NaN            NaN  0.604622       0.137096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3792                 NaN            NaN  0.607093       0.136795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3786                 NaN            NaN  0.607738       0.136359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3777                 NaN            NaN  0.608690       0.135999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3728                 NaN            NaN  0.613458       0.136996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3754                 NaN            NaN  0.611072       0.135300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3726                 NaN            NaN  0.613882       0.135367E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3713                 NaN            NaN  0.615164       0.135129E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3701                 NaN            NaN  0.616430       0.134794E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3634                 NaN            NaN  0.622914       0.136367E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3729                 NaN            NaN  0.613828       0.133146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3669                 NaN            NaN  0.619701       0.134103E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3651                 NaN            NaN  0.621512       0.133828E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3619                 NaN            NaN  0.624733       0.134150E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3658                 NaN            NaN  0.620840       0.133213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3590                 NaN            NaN  0.627615       0.133721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.8665                 NaN            NaN  0.130744       0.278205E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        98.8597                 NaN            NaN   1.11653       0.237722E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3687                 NaN            NaN  0.618193       0.130833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3604                 NaN            NaN  0.626410       0.132093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3633                 NaN            NaN  0.623574       0.131323E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3626                 NaN            NaN  0.624323       0.131158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3623                 NaN            NaN  0.624606       0.131128E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3614                 NaN            NaN  0.625437       0.131313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.3569                 NaN            NaN  0.630145       0.129782E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3646                 NaN            NaN  0.622241       0.131604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.5069                 NaN            NaN  0.254388                 NaN   1.23876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.3597                 NaN            NaN  0.190425                 NaN   1.44989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.3898                 NaN            NaN  0.188359                 NaN   1.42188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4188                 NaN            NaN  0.183694                 NaN   1.39748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4513                 NaN            NaN  0.178862                 NaN   1.36986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4768                 NaN            NaN  0.175441                 NaN   1.34777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5023                 NaN            NaN  0.170909                 NaN   1.32680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5295                 NaN            NaN  0.168658                 NaN   1.30186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5407                 NaN            NaN  0.164883                 NaN   1.29446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5941                 NaN            NaN  0.158504                 NaN   1.24743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6056                 NaN            NaN  0.157662                 NaN   1.23677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6224                 NaN            NaN  0.151881                 NaN   1.22574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6541                 NaN            NaN  0.149144                 NaN   1.19679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6681                 NaN            NaN  0.146171                 NaN   1.18574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6978                 NaN            NaN  0.143284                 NaN   1.15887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6922                 NaN            NaN  0.143963                 NaN   1.16385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7612                 NaN            NaN  0.136878                 NaN   1.10189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7517                 NaN            NaN  0.129119                 NaN   1.11915                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7748                 NaN            NaN  0.131335                 NaN   1.09390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7922                 NaN            NaN  0.126938                 NaN   1.08085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        97.7438                 NaN            NaN  0.253262                 NaN   2.00296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.9274                 NaN            NaN  0.612521E-002            NaN  0.664613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8469                 NaN            NaN  0.115888                 NaN   1.03720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8607                 NaN            NaN  0.114720                 NaN   1.02458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8772                 NaN            NaN  0.109753                 NaN   1.01302                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8864                 NaN            NaN  0.108979                 NaN   1.00460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9149                 NaN            NaN  0.103153                 NaN  0.981918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9280                 NaN            NaN  0.103905                 NaN  0.968081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9370                 NaN            NaN  0.985419E-001            NaN  0.964499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9561                 NaN            NaN  0.971862E-001            NaN  0.946752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9683                 NaN            NaN  0.944098E-001            NaN  0.937310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9828                 NaN            NaN  0.934780E-001            NaN  0.923716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9953                 NaN            NaN  0.892742E-001            NaN  0.915390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0102                 NaN            NaN  0.876456E-001            NaN  0.902161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0200                 NaN            NaN  0.836584E-001            NaN  0.896363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0339                 NaN            NaN  0.817788E-001            NaN  0.884310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0456                 NaN            NaN  0.797101E-001            NaN  0.874692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9152                 NaN            NaN  0.833500E-001            NaN   1.00150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.2085                 NaN            NaN  0.635165E-001            NaN  0.728032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0796                 NaN            NaN  0.723731E-001            NaN  0.848059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0940                 NaN            NaN  0.717080E-001            NaN  0.834248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1020                 NaN            NaN  0.662318E-001            NaN  0.831732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1115                 NaN            NaN  0.645723E-001            NaN  0.823896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1222                 NaN            NaN  0.626330E-001            NaN  0.815171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1324                 NaN            NaN  0.605992E-001            NaN  0.807010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1418                 NaN            NaN  0.579961E-001            NaN  0.800179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1509                 NaN            NaN  0.557712E-001            NaN  0.793328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1588                 NaN            NaN  0.523784E-001            NaN  0.788784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1684                 NaN            NaN  0.512141E-001            NaN  0.780378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1726                 NaN            NaN  0.445884E-001            NaN  0.776819       0.603617E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0605                 NaN            NaN  0.182074E-001            NaN  0.192913       0.728423                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0416                 NaN            NaN  0.454870E-001            NaN  0.292823E-001  0.883658                 NaN            NaN            NaN            NaN            NaN            NaN
