|6.6.6
Archiving\03_Data\fracLP/QFM_m2/EETA/EETA_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1832.08        500.000        99.2123       0.776593       0.110944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.2123       0.776650       0.110945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.2122       0.776707       0.110946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2121       0.776764       0.110947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.2121       0.776821       0.110948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.2120       0.776878       0.110948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.2120       0.776935       0.110949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2119       0.776992       0.110950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.2119       0.777049       0.110951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.2118       0.777106       0.110952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.2117       0.777163       0.110953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.2117       0.777220       0.110953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.2116       0.777277       0.110954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2116       0.777334       0.110955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.2115       0.777392       0.110956E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.2115       0.777449       0.110957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.2114       0.777506       0.110958E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.2113       0.777563       0.110959E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.2113       0.777620       0.110960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.2112       0.777677       0.110961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.2112       0.777735       0.110962E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.2111       0.777792       0.110963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.2111       0.777849       0.110964E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.2110       0.777907       0.110965E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.2109       0.777964       0.110966E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.2109       0.778021       0.110967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.2108       0.778079       0.110968E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.2108       0.778136       0.110969E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.2107       0.778193       0.110970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2107       0.778251       0.110971E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.2106       0.778308       0.110972E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.2105       0.778365       0.110973E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.2105       0.778423       0.110974E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.2104       0.778480       0.110976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.2104       0.778538       0.110977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2103       0.778595       0.110978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2102       0.778653       0.110979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2102       0.778710       0.110980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.2101       0.778768       0.110981E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2101       0.778825       0.110982E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2100       0.778883       0.110984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2100       0.778940       0.110985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2099       0.778998       0.110986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2098       0.779055       0.110987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2098       0.779113       0.110988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2097       0.779171       0.110990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2097       0.779228       0.110991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2096       0.779286       0.110992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2096       0.779344       0.110994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2095       0.779401       0.110995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2094       0.779459       0.110996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2094       0.779516       0.110997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2093       0.779574       0.110999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2093       0.779631       0.111000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2092       0.779689       0.111001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2092       0.779747       0.111003E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2091       0.779805       0.111004E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2090       0.779863       0.111005E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2090       0.779920       0.111007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2089       0.779978       0.111008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2089       0.780036       0.111009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2088       0.780093       0.111011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2087       0.780151       0.111012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2087       0.780209       0.111014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2086       0.780267       0.111015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2086       0.780324       0.111016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2085       0.780382       0.111018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2085       0.780440       0.111019E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2084       0.780498       0.111021E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2083       0.780556       0.111022E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2083       0.780613       0.111024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2082       0.780671       0.111025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2082       0.780729       0.111027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2081       0.780787       0.111028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2081       0.780845       0.111030E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1801       0.780944       0.111037E-001  0.278769E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2077       0.781221       0.111070E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2076       0.781279       0.111071E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2073       0.781337       0.111073E-001  0.252420E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1920       0.781411       0.110125E-001  0.768593E-002  0.784641E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.9826                 NaN            NaN  0.173925E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.9988                 NaN            NaN  0.120143E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.9945                 NaN            NaN  0.550549E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.9921                 NaN            NaN  0.788022E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.9922                 NaN            NaN  0.781010E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.9922                 NaN            NaN  0.775094E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.9923                 NaN            NaN  0.769599E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.9924                 NaN            NaN  0.761709E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.9925                 NaN            NaN  0.754871E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.9414                 NaN            NaN  0.753733E-002  0.510848E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.4889                 NaN            NaN  0.794377E-002  0.503128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.6660                 NaN            NaN  0.196807E-001   1.31429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.9999                 NaN            NaN  0.884146E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.6504                 NaN            NaN  0.387817E-002  0.345761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3804                 NaN            NaN  0.872865E-002  0.610919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.5079                 NaN            NaN  0.693632E-002  0.485189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4481                 NaN            NaN  0.778575E-002  0.544094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4497                 NaN            NaN  0.777685E-002  0.542559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4546                 NaN            NaN  0.770028E-002  0.537680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4567                 NaN            NaN  0.767997E-002  0.535616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4596                 NaN            NaN  0.764103E-002  0.532785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.9234                 NaN            NaN  0.151145E-001   1.06150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.9691                 NaN            NaN  0.461252E-003  0.304639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.5100                 NaN            NaN  0.695722E-002  0.483082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.4649                 NaN            NaN  0.763930E-002  0.527483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.4873                 NaN            NaN  0.726912E-002  0.505383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.4822                 NaN            NaN  0.736962E-002  0.510466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.4842                 NaN            NaN  0.735216E-002  0.508471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.4899                 NaN            NaN  0.728498E-002  0.502820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.4903                 NaN            NaN  0.730151E-002  0.502411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.4987                 NaN            NaN  0.716938E-002  0.494158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.5007                 NaN            NaN  0.715762E-002  0.492138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.5049                 NaN            NaN  0.710807E-002  0.487991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.5087                 NaN            NaN  0.707057E-002  0.484187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.5015                 NaN            NaN  0.717548E-002  0.491340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.5276                 NaN            NaN  0.681840E-002  0.465592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.5174                 NaN            NaN  0.696468E-002  0.475603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.5278                 NaN            NaN  0.683337E-002  0.465348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0334                 NaN            NaN            NaN  0.170871       0.795775                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.1494                 NaN            NaN            NaN  0.787799E-002  0.842708                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0149                 NaN            NaN            NaN  0.874835E-002  0.976324                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0265                 NaN            NaN            NaN  0.549888E-002  0.968006                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0399                 NaN            NaN            NaN  0.585850E-002  0.954237                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.4750                 NaN            NaN            NaN  0.593228E-001  0.465656                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.6510                 NaN            NaN            NaN            NaN   1.34897                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0743                 NaN            NaN            NaN            NaN  0.925733                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0863                 NaN            NaN            NaN  0.535855E-005  0.913691                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1034                 NaN            NaN            NaN  0.286521E-001  0.867971                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1029                 NaN            NaN            NaN            NaN  0.897082                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1200                 NaN            NaN            NaN            NaN  0.880006                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1275                 NaN            NaN            NaN            NaN  0.872455                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1378                 NaN            NaN            NaN            NaN  0.862194                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1579                 NaN            NaN            NaN  0.498252E-001  0.792263                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1570                 NaN            NaN            NaN            NaN  0.843009                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1650                 NaN            NaN            NaN            NaN  0.834975                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2001                 NaN            NaN            NaN            NaN  0.436578       0.363297                 NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0685                 NaN            NaN            NaN            NaN  0.843106       0.883575E-001            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.9698                 NaN            NaN            NaN            NaN            NaN   1.03019                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.9734                 NaN            NaN            NaN            NaN            NaN   1.02657                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9726                 NaN            NaN            NaN            NaN            NaN   1.02743                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9641                 NaN            NaN            NaN            NaN            NaN   1.03587                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9718                 NaN            NaN            NaN            NaN            NaN   1.02818                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9582                 NaN            NaN            NaN            NaN            NaN   1.04183                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9450                 NaN            NaN            NaN            NaN            NaN   1.05504                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9302                 NaN            NaN            NaN            NaN            NaN   1.06985                 NaN            NaN            NaN            NaN            NaN
