|6.6.6
Archiving\03_Data\fracLP/QFM_m2/EETA/EETA_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1847.12        500.000        99.0004       0.967908       0.316762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.0004       0.967907       0.316761E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.0004       0.967906       0.316761E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.0004       0.967904       0.316761E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.0004       0.967903       0.316760E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.0004       0.967902       0.316760E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.0004       0.967900       0.316759E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.0004       0.967899       0.316759E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.0004       0.967897       0.316758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.0004       0.967896       0.316758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.0004       0.967894       0.316757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.0004       0.967893       0.316757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.0004       0.967892       0.316756E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.0004       0.967890       0.316756E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.0004       0.967889       0.316755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.0004       0.967887       0.316755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.0004       0.967886       0.316754E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.0004       0.967884       0.316754E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.0004       0.967882       0.316753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.0004       0.967881       0.316753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.0004       0.967879       0.316752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.0004       0.967878       0.316752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.0004       0.967876       0.316751E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.0005       0.967875       0.316751E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.0005       0.967873       0.316750E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.0005       0.967871       0.316750E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.0005       0.967870       0.316749E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.0005       0.967868       0.316749E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.0005       0.967866       0.316748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.0005       0.967865       0.316748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.0005       0.967863       0.316747E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.0005       0.967861       0.316746E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.0005       0.967859       0.316746E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.0005       0.967858       0.316745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.0005       0.967856       0.316745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.0005       0.967854       0.316744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.0005       0.967852       0.316744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.0005       0.967850       0.316743E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.0005       0.967849       0.316742E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.0005       0.967847       0.316742E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.0005       0.967845       0.316741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.0005       0.967843       0.316740E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.0005       0.967841       0.316740E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.0005       0.967839       0.316739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.0005       0.967837       0.316739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.0005       0.967835       0.316738E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.0005       0.967833       0.316737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.0005       0.967831       0.316737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.0005       0.967829       0.316736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.0005       0.967827       0.316735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.0005       0.967825       0.316735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.0005       0.967823       0.316734E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.0005       0.967821       0.316733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.0005       0.967819       0.316733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.0005       0.967817       0.316732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.0005       0.967815       0.316731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.0005       0.967813       0.316731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.0005       0.967811       0.316730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.0005       0.967809       0.316729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.0005       0.967798       0.316726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.0005       0.967804       0.316728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.0005       0.967802       0.316727E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.0005       0.967800       0.316726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.0005       0.967798       0.316726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.0005       0.967795       0.316725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.0005       0.967793       0.316724E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.0005       0.967791       0.316723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.0005       0.967788       0.316723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.0005       0.967786       0.316722E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.0005       0.967784       0.316721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.0005       0.967781       0.316720E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.0005       0.967779       0.316719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.0006       0.967776       0.316719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.0006       0.967774       0.316718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.0006       0.967771       0.316717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.0006       0.967769       0.316716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.0006       0.967766       0.316715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.0006       0.967764       0.316715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.0006       0.967761       0.316714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.0006       0.967759       0.316713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.0006       0.967756       0.316712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        98.9574       0.967775       0.316718E-001  0.431909E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.0001       0.968168       0.316847E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.0001       0.968166       0.316846E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        98.9998       0.968163       0.316845E-001  0.391367E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        98.9793       0.968163       0.314130E-001  0.119155E-001  0.921745E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.9730                 NaN            NaN  0.270002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.9981                 NaN            NaN  0.186622E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.9915                 NaN            NaN  0.854981E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.9878                 NaN            NaN  0.122371E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.9879                 NaN            NaN  0.121266E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.9880                 NaN            NaN  0.120357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.9881                 NaN            NaN  0.119432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.9882                 NaN            NaN  0.118234E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.9883                 NaN            NaN  0.117142E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.9289                 NaN            NaN  0.116963E-001  0.593884E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.4027                 NaN            NaN  0.123259E-001  0.584969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.4406                 NaN            NaN  0.305759E-001   1.52886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.9999                 NaN            NaN  0.137488E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.5904                 NaN            NaN  0.602708E-002  0.403606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2729                 NaN            NaN  0.135756E-001  0.713561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4218                 NaN            NaN  0.107975E-001  0.567435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3510                 NaN            NaN  0.121264E-001  0.636913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3521                 NaN            NaN  0.121194E-001  0.635821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3572                 NaN            NaN  0.120095E-001  0.630832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3589                 NaN            NaN  0.119851E-001  0.629087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3614                 NaN            NaN  0.119313E-001  0.626654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7257                 NaN            NaN  0.236505E-001   1.25067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.9633                 NaN            NaN  0.721961E-003  0.359345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.4191                 NaN            NaN  0.108866E-001  0.570008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.3652                 NaN            NaN  0.119606E-001  0.622832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.3910                 NaN            NaN  0.113893E-001  0.597600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.3840                 NaN            NaN  0.115559E-001  0.604425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.3856                 NaN            NaN  0.115350E-001  0.602868                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.3918                 NaN            NaN  0.114375E-001  0.596729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.3918                 NaN            NaN  0.114675E-001  0.596753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.4009                 NaN            NaN  0.112723E-001  0.587781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.4025                 NaN            NaN  0.112605E-001  0.586283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.4071                 NaN            NaN  0.111912E-001  0.581741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.4110                 NaN            NaN  0.111367E-001  0.577889                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.4014                 NaN            NaN  0.113121E-001  0.587255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.4322                 NaN            NaN  0.107558E-001  0.557068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.4189                 NaN            NaN  0.109952E-001  0.570152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.4311                 NaN            NaN  0.107939E-001  0.558155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8815                 NaN            NaN            NaN  0.205015       0.913437                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0224                 NaN            NaN            NaN  0.946439E-002  0.968164                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8673                 NaN            NaN            NaN  0.105177E-001   1.12215                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.8804                 NaN            NaN            NaN  0.661539E-002   1.11300                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.8952                 NaN            NaN            NaN  0.705576E-002   1.09773                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.3920                 NaN            NaN            NaN  0.715655E-001  0.536392                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.4472                 NaN            NaN            NaN            NaN   1.55280                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9333                 NaN            NaN            NaN            NaN   1.06673                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9467                 NaN            NaN            NaN  0.647278E-005   1.05328                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9642                 NaN            NaN            NaN  0.346669E-001   1.00110                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9650                 NaN            NaN            NaN            NaN   1.03502                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9840                 NaN            NaN            NaN            NaN   1.01602                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.9923                 NaN            NaN            NaN            NaN   1.00768                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0035                 NaN            NaN            NaN            NaN  0.996530                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0232                 NaN            NaN            NaN  0.605843E-001  0.916194                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0245                 NaN            NaN            NaN            NaN  0.975483                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0334                 NaN            NaN            NaN            NaN  0.966610                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0756                 NaN            NaN            NaN            NaN  0.505626       0.418728                 NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.9213                 NaN            NaN            NaN            NaN  0.976859       0.101884                 NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.8115                 NaN            NaN            NaN            NaN            NaN   1.18851                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.8144                 NaN            NaN            NaN            NaN            NaN   1.18558                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.8129                 NaN            NaN            NaN            NaN            NaN   1.18712                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.8020                 NaN            NaN            NaN            NaN            NaN   1.19795                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.8099                 NaN            NaN            NaN            NaN            NaN   1.19009                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.7936                 NaN            NaN            NaN            NaN            NaN   1.20638                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.7772                 NaN            NaN            NaN            NaN            NaN   1.22275                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.7593                 NaN            NaN            NaN            NaN            NaN   1.24071                 NaN            NaN            NaN            NaN            NaN
