|6.6.6
Archiving\03_Data\frac/QFM_m1/LAR/LAR_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1912.28        2500.00        99.1003       0.899709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.1003       0.899707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.1003       0.899705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.1003       0.899703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.1003       0.899702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.1003       0.899700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.1003       0.899698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.1003       0.899696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.1003       0.899694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.1003       0.899692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.1003       0.899689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.1003       0.899687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.1003       0.899685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.1003       0.899683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.1003       0.899681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.1003       0.899679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.1003       0.899677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.1003       0.899675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.1003       0.899673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.1003       0.899670                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.1003       0.899668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.1003       0.899666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.1003       0.899664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.1003       0.899661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.1003       0.899659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.1003       0.899657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.1003       0.899655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.1003       0.899652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.1004       0.899650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.1004       0.899647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.1004       0.899645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.1004       0.899642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.1004       0.899640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.1004       0.899637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.1004       0.899635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.1004       0.899632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.1004       0.899630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.1004       0.899627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.1004       0.899625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.1004       0.899622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.1004       0.899620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.1004       0.899617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.1004       0.899614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.1004       0.899612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.1004       0.899609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.1004       0.899606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.1004       0.899603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.1004       0.899601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.1004       0.899598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.1004       0.899595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.1004       0.899592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.1004       0.899589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.1004       0.899586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.1004       0.899582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.1004       0.899580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.1004       0.899577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.1004       0.899574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.1004       0.899571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.1004       0.899568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.1004       0.899565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.1004       0.899562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.1004       0.899559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.1004       0.899556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.1004       0.899553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.1005       0.899550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.1005       0.899546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.1005       0.899543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.1005       0.899540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.1005       0.899537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.1005       0.899533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.1005       0.899530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.1005       0.899526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.1005       0.899523                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.1005       0.899519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.1005       0.899516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.1005       0.899510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.1005       0.899509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.1005       0.899506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.1005       0.899502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.1005       0.899498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.1005       0.899495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.1005       0.899491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.1005       0.899487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.1005       0.899484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.1005       0.899480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.1005       0.899476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.1005       0.899472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.1005       0.899471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1005       0.899465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.1004       0.899461       0.106545E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.1005       0.899458       0.435143E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.0774       0.899450       0.231411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.0975       0.899658       0.280409E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.0911       0.899679       0.919966E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.0876       0.899757       0.126498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.0875       0.899866       0.125906E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.0876       0.899975       0.124079E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.0876       0.900082       0.123431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.0876       0.900189       0.122157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.0875       0.900294       0.121603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.0891       0.900400       0.105237E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.0861       0.900489       0.134465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.0876       0.900606       0.118133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.0876       0.900707       0.117285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.0839       0.900807       0.152583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.0912       0.900941       0.789755E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.0876       0.901007       0.114251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.0876       0.901105       0.113257E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.0876       0.901202       0.112298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.0876       0.901299       0.111282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.0876       0.901394       0.110466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.0876       0.901489       0.109483E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.0876       0.901582       0.108433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.0876       0.901675       0.107359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.0876       0.901767       0.106579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.0876       0.901858       0.105700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.7886       0.901957       0.107675E-001  0.298657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.3615                 NaN  0.111290E-001  0.627416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.3627                 NaN  0.110863E-001  0.626245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.3630                 NaN  0.110732E-001  0.625925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.3663                 NaN  0.109749E-001  0.622682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.3664                 NaN  0.109592E-001  0.622591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.2885                 NaN  0.122857E-001  0.699170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4491                 NaN  0.949137E-002  0.541361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.3731                 NaN  0.107987E-001  0.616120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.3745                 NaN  0.107518E-001  0.614773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.2767                 NaN  0.124899E-001  0.710825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.4811                 NaN  0.889415E-002  0.509989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.3817                 NaN  0.105934E-001  0.607708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.3838                 NaN  0.105505E-001  0.605619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.3861                 NaN  0.104828E-001  0.603411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.3895                 NaN  0.104180E-001  0.600091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.3925                 NaN  0.103694E-001  0.597120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.3954                 NaN  0.103157E-001  0.594291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.3983                 NaN  0.102568E-001  0.591415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.3989                 NaN  0.102225E-001  0.590899                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.4051                 NaN  0.101466E-001  0.584715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.4080                 NaN  0.100671E-001  0.581910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.3535                 NaN  0.110185E-001  0.635478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.4702                 NaN  0.899629E-002  0.520835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.4183                 NaN  0.987442E-002  0.571836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.7198                 NaN  0.187201E-001   1.14859       0.112915                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.9998                 NaN  0.190775E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.5432                 NaN  0.373748E-002  0.788222E-001  0.374201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.4399                 NaN            NaN  0.193357        1.36670                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9421                 NaN            NaN  0.132026       0.925882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9511                 NaN            NaN  0.129344       0.919585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9643                 NaN            NaN  0.127183       0.908479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9742                 NaN            NaN  0.123784       0.901995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9887                 NaN            NaN  0.122992       0.888306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9994                 NaN            NaN  0.119540       0.881033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0121                 NaN            NaN  0.118515       0.869352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0231                 NaN            NaN  0.117584       0.859345                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0309                 NaN            NaN  0.113384       0.855731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0446                 NaN            NaN  0.111521       0.843846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1480                 NaN            NaN  0.974180E-001  0.754566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.9673                 NaN            NaN  0.118412       0.914296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0742                 NaN            NaN  0.106382       0.819413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0814                 NaN            NaN  0.101890       0.816710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0905                 NaN            NaN  0.979672E-001  0.811555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0944                 NaN            NaN  0.977955E-001  0.807775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1144                 NaN            NaN  0.963973E-001  0.789187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1159                 NaN            NaN  0.944712E-001  0.789599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.3193                 NaN            NaN  0.302834E-001  0.361707       0.288738                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.7234                 NaN            NaN  0.310833E-001  0.429508       0.815971                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.9150                 NaN            NaN            NaN  0.953817E-001  0.989629                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.9066                 NaN            NaN  0.399760E-005            NaN   1.09344                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.9066                 NaN            NaN            NaN            NaN   1.09336                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.9085                 NaN            NaN            NaN  0.803134E-001   1.01122                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8990                 NaN            NaN            NaN            NaN   1.10104                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8917                 NaN            NaN            NaN            NaN   1.10829                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8827                 NaN            NaN            NaN            NaN   1.11729                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8729                 NaN            NaN            NaN            NaN   1.12707                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8558                 NaN            NaN            NaN            NaN   1.14425                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.8298                 NaN            NaN            NaN            NaN   1.17024                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.8242                 NaN            NaN            NaN            NaN   1.17579                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.5378                 NaN            NaN            NaN            NaN  0.880042       0.582193                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.3624                 NaN            NaN            NaN            NaN  0.479612        1.15800                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3811                 NaN            NaN            NaN            NaN   1.14241       0.476447                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3993                 NaN            NaN            NaN            NaN   1.12698       0.473674                 NaN            NaN            NaN            NaN            NaN
