|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.25/Y98/Y98_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1191.41        500.000        84.9577       0.799950        1.15501                 NaN            NaN   1.14503                 NaN  0.937308E-001   5.96926        5.87932     
  1190.28        500.000        62.1282        2.58185        1.98356                 NaN            NaN   2.80907                 NaN  0.225872        15.3730        14.8984     
  1189.15        500.000                 NaN   4.70575        6.90931                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1188.02        500.000                 NaN   4.70575        6.90931                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1186.88        500.000                 NaN   4.70575        6.90931                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1185.75        500.000                 NaN   4.70575        6.90931                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1184.62        500.000                 NaN   4.70575        6.90931                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1183.49        500.000                 NaN   6.09301        5.47316       0.168037E-004            NaN   7.33241                 NaN  0.577662        40.9275        39.5962     
  1182.35        500.000                 NaN   4.70575        6.90931                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1181.22        500.000                 NaN   6.09505        5.47133                 NaN            NaN   7.33545                 NaN  0.577239        40.9248        39.5962     
  1180.09        500.000                 NaN   6.04527        5.52226                 NaN            NaN   7.33792                 NaN  0.576442        40.9220        39.5961     
  1178.96        500.000                 NaN   6.03599        5.53204                 NaN            NaN   7.33836                 NaN  0.576218        40.9212        39.5962     
  1177.82        500.000                 NaN   4.70575        6.90931                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1176.69        500.000                 NaN   6.00996        5.55908       0.154383E-003            NaN   7.33941                 NaN  0.575666        40.9194        39.5963     
  1175.56        500.000                 NaN   4.70576        6.90930                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1174.43        500.000                 NaN   4.70574        6.90932                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1173.29        500.000                 NaN   4.70564        6.90942                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1172.16        500.000                 NaN   4.70562        6.90944                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1171.03        500.000                 NaN   4.70559        6.90947                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1169.89        500.000                 NaN   4.70563        6.90943                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1168.76        500.000                 NaN   4.70562        6.90943                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1167.63        500.000                 NaN   4.70562        6.90944                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1166.50        500.000                 NaN   4.70562        6.90944                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1165.36        500.000                 NaN   4.70562        6.90944                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1164.23        500.000                 NaN   4.70562        6.90944                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1163.10        500.000                 NaN   4.70545        6.90961                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1161.97        500.000                 NaN   4.70545        6.90961                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1160.83        500.000                 NaN   4.70545        6.90961                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1159.70        500.000                 NaN   4.70545        6.90961                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1158.57        500.000                 NaN   4.70544        6.90960       0.186811E-004            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1157.44        500.000                 NaN   4.70577        6.90928                 NaN            NaN   7.38339       0.357657E-005  0.555980        40.8429        39.6027     
  1156.30        500.000                 NaN   5.37551        6.21957                 NaN            NaN   7.36314                 NaN  0.564703        40.8770        39.6001     
  1155.17        500.000                 NaN   6.72422        4.14366                 NaN            NaN   7.31278       0.488547       0.599954        41.0022        39.7286     
  1154.04        500.000                 NaN   4.43366        7.18597       0.157401E-005            NaN   7.38778                 NaN  0.554157        40.8349        39.6035     
  1152.91        500.000                 NaN   4.43366        7.18597       0.157180E-005            NaN   7.38778                 NaN  0.554157        40.8349        39.6035     
  1151.77        500.000                 NaN   4.43366        7.18597       0.326858E-005            NaN   7.38778                 NaN  0.554157        40.8349        39.6035     
  1150.64        500.000                 NaN   4.43366        7.18597       0.329925E-005            NaN   7.38778                 NaN  0.554157        40.8349        39.6035     
  1149.51        500.000                 NaN   6.49148        4.18155                 NaN            NaN   7.30577       0.624656       0.606922        41.0234        39.7662     
  1148.37        500.000                 NaN   3.74210        7.90711                 NaN            NaN   7.40316                 NaN  0.545176        40.7942        39.6083     
  1147.24        500.000                 NaN   3.85786        7.79275                 NaN            NaN   7.40465                 NaN  0.544563        40.7917        39.6085     
  1146.11        500.000                 NaN   7.01396        3.44304                 NaN            NaN   7.28627       0.766608       0.619274        41.0679        39.8030     
  1144.98        500.000                 NaN   4.70575        6.90930                 NaN            NaN   7.38339                 NaN  0.555980        40.8429        39.6027     
  1143.84        500.000                 NaN   11.6441                 NaN            NaN            NaN   7.39504       0.137125E-004  0.549765        40.8062        39.6049     
  1142.71        500.000                 NaN   11.6449                 NaN            NaN            NaN   7.40022                 NaN  0.545824        40.8033        39.6058     
  1141.58        500.000                 NaN  0.617368E-001   11.5869                 NaN            NaN   7.40463                 NaN  0.544240        40.7940        39.6084     
  1140.45        500.000                 NaN   11.6534                 NaN            NaN            NaN   7.40271       0.132336E-004  0.545120        40.7901        39.6087     
  1139.31        500.000                 NaN   11.6429                 NaN            NaN            NaN   7.39705                 NaN  0.548287        40.8071        39.6047     
  1138.18        500.000                 NaN   5.08803        6.57280                 NaN            NaN   7.41530                 NaN  0.540164        40.7735        39.6102     
  1137.05        500.000                 NaN   11.6696                 NaN            NaN            NaN   7.41794       0.202800E-004  0.538318        40.7632        39.6110     
  1135.92        500.000                 NaN   11.6510                 NaN            NaN            NaN   7.40577                 NaN  0.544345        40.7937        39.6051     
  1134.78        500.000                 NaN   5.54807        6.11568                 NaN            NaN   7.41826                 NaN  0.538937        40.7683        39.6107     
  1133.65        500.000                 NaN   10.1948        1.47807                 NaN            NaN   7.42004                 NaN  0.537223        40.7584        39.6115     
  1132.52        500.000                 NaN   6.07851        5.58376                 NaN            NaN   7.41717                 NaN  0.540544        40.7695        39.6105     
  1131.39        500.000                 NaN   11.6715                 NaN            NaN            NaN   7.42004                 NaN  0.536128        40.7640        39.6084     
  1130.25        500.000                 NaN   9.07648        2.60265                 NaN            NaN   7.42480                 NaN  0.534696        40.7480        39.6134     
  1129.12        500.000                 NaN   5.86083        5.80425                 NaN            NaN   7.41973                 NaN  0.539372        40.7648        39.6110     
  1127.99        500.000                 NaN   6.38639        5.28166                 NaN            NaN   7.42254                 NaN  0.537163        40.7606        39.6116     
  1126.85        500.000                 NaN   8.21147        3.46917                 NaN            NaN   7.42962                 NaN  0.533804        40.7427        39.6133     
  1125.72        500.000                 NaN   5.66695        6.00077                 NaN            NaN   7.42211       0.980287E-005  0.538255        40.7604        39.6115     
  1124.59        500.000                 NaN   11.6842                 NaN            NaN            NaN   7.43336                 NaN  0.529646        40.7437        39.6091     
  1123.46        500.000                 NaN   6.57376        5.09744                 NaN            NaN   7.42525                 NaN  0.535918        40.7554        39.6122     
  1122.32        500.000                 NaN   5.48754        6.18245                 NaN            NaN   7.42422       0.142597E-003  0.537280        40.7563        39.6120     
  1121.19        500.000                 NaN   3.87277        7.79865                 NaN            NaN   7.41897                 NaN  0.537395        40.7638        39.6084     
  1120.06        500.000                 NaN   6.72104        4.95228                 NaN            NaN   7.42707                 NaN  0.535085        40.7519        39.6126     
  1118.93        500.000                 NaN   5.31470        6.35781                 NaN            NaN   7.42622       0.184650E-004  0.536328        40.7525        39.6124     
  1117.79        500.000                 NaN   2.64255        9.04962                 NaN            NaN   7.44212                 NaN  0.527533        40.7234        39.6148     
  1116.66        500.000                 NaN   7.43627        4.24878                 NaN            NaN   7.43740                 NaN  0.530357        40.7332        39.6140     
  1115.53        500.000                 NaN   5.13351        6.54111                 NaN            NaN   7.42800       0.197570E-004  0.535479        40.7491        39.6128     
  1114.40        500.000                 NaN   6.51969        5.16252                 NaN            NaN   7.43520                 NaN  0.532510        40.7359        39.6142     
  1113.26        500.000                 NaN   7.64665        4.04707                 NaN            NaN   7.44530                 NaN  0.527059        40.7183        39.6156     
  1112.13        500.000                 NaN   4.79486        6.88016                 NaN            NaN   7.42957       0.192305E-005  0.534664        40.7478        39.6129     
  1111.00        500.000                 NaN   6.76258        4.92493                 NaN            NaN   7.43900                 NaN  0.530207        40.7285        39.6148     
  1109.87        500.000                 NaN   8.09230        3.60649                 NaN            NaN   7.45258                 NaN  0.524410        40.7076        39.6166     
  1108.73        500.000                 NaN   8.23319        2.22188                 NaN            NaN   7.34551       0.829789       0.592833        40.9413        39.8355     
  1107.60        500.000                 NaN   7.00492        4.68897                 NaN            NaN   7.44432                 NaN  0.527693        40.7183        39.6158     
  1106.47        500.000                 NaN   4.69788        6.97981                 NaN            NaN   7.43231       0.193903E-004  0.533354        40.7433        39.6133     
  1105.33        500.000                 NaN   8.18796        2.22188                 NaN            NaN   7.34485       0.862853       0.593824        40.9436        39.8450     
  1104.20        500.000                 NaN   7.16969        4.53369                 NaN            NaN   7.45787                 NaN  0.522599        40.6986        39.6176     
  1103.07        500.000                 NaN   5.70215        5.98844                 NaN            NaN   7.44112       0.204674E-004  0.529153        40.7240        39.6151     
  1101.94        500.000                 NaN   4.28256        7.39071                 NaN            NaN   7.43121                 NaN  0.533724        40.7493        39.6125     
  1100.80        500.000                 NaN   8.02777        3.68797                 NaN            NaN   7.46540                 NaN  0.517395        40.6818        39.6197     
  1099.67        500.000                 NaN   11.7100                 NaN            NaN            NaN   7.46332       0.413431E-004  0.519627        40.6902        39.6168     
  1098.54        500.000                 NaN   8.12413        2.22192                 NaN            NaN   7.34581       0.911391       0.594307        40.9430        39.8595     
  1097.41        500.000                 NaN   8.15493        3.57517                 NaN            NaN   7.48261                 NaN  0.510160        40.6562        39.6210     
  1096.27        500.000                 NaN   11.7433                 NaN            NaN            NaN   7.50475       0.201634E-005  0.506672        40.6237        39.6216     
  1095.14        500.000                 NaN   4.43032        7.25600       0.101070E-004            NaN   7.43713       0.132196E-004  0.530976        40.7304        39.6152     
  1094.01        500.000                 NaN   11.2675                 NaN            NaN            NaN   7.44960       0.318672       0.530975        40.7266        39.7066     
  1092.88        500.000                 NaN   4.37086        7.31669                 NaN            NaN   7.43801                 NaN  0.530529        40.7285        39.6154     
  1091.74        500.000                 NaN   11.7405       0.456285E-004            NaN            NaN   7.50406       0.149658E-005  0.507293        40.6277        39.6204     
  1090.61        500.000                 NaN   4.30816        7.38052                 NaN            NaN   7.43882                 NaN  0.530114        40.7268        39.6156     
  1089.48        500.000                 NaN   11.7545                 NaN            NaN            NaN   7.51375       0.408194E-003  0.502276        40.6047        39.6244     
  1088.35        500.000                 NaN   9.58864       0.523243E-005            NaN            NaN   7.30292        1.43532       0.625852        41.0447        40.0026     
  1087.21        500.000                 NaN   10.8354       0.929238                 NaN            NaN   7.50636                 NaN  0.498638        40.6049        39.6255     
  1086.08        500.000                 NaN   10.2023        1.56294                 NaN            NaN   7.50704       0.306782E-003  0.497634        40.6042        39.6256     
  1084.95        500.000                 NaN   11.7577                 NaN            NaN            NaN   7.50458       0.436207E-003  0.499141        40.6150        39.6232     
  1083.81        500.000                 NaN   9.51624                 NaN            NaN            NaN   7.30131        1.48811       0.627627        41.0489        40.0178     
  1082.68        500.000                 NaN   10.0017                 NaN            NaN            NaN   7.35821        1.18227       0.591804        40.9259        39.9401     
  1081.55        500.000                 NaN   9.67720                 NaN            NaN            NaN   7.32825        1.39666       0.610777        40.9906        39.9965     
  1080.42        500.000                 NaN   9.47693                 NaN            NaN            NaN   7.31108        1.52951       0.622041        41.0282        40.0322     
  1079.28        500.000                 NaN   9.32908                 NaN            NaN            NaN   7.29804        1.62757       0.630441        41.0565        40.0583     
  1078.15        500.000                 NaN   9.21790                 NaN            NaN            NaN   7.28849        1.70149       0.636671        41.0773        40.0781     
  1077.02        500.000                 NaN   9.12177                 NaN            NaN            NaN   7.28036        1.76552       0.642023        41.0950        40.0953     
  1075.89        500.000                 NaN   9.03563                 NaN            NaN            NaN   7.27308        1.82285       0.646814        41.1109        40.1107     
  1074.75        500.000                 NaN   8.95844                 NaN            NaN            NaN   7.26664        1.87432       0.651078        41.1249        40.1246     
  1073.62        500.000                 NaN   8.88791                 NaN            NaN            NaN   7.26082        1.92140       0.654957        41.1376        40.1373     
  1072.49        500.000                 NaN   8.82263                 NaN            NaN            NaN   7.25547        1.96500       0.658535        41.1493        40.1491     
  1071.36        500.000                 NaN   8.76196                 NaN            NaN            NaN   7.25055        2.00556       0.661846        41.1600        40.1601     
  1070.22        500.000                 NaN   8.70527                 NaN            NaN            NaN   7.24599        2.04349       0.664925        41.1700        40.1704     
  1069.09        500.000                 NaN   8.65193                 NaN            NaN            NaN   7.24173        2.07921       0.667812        41.1793        40.1801     
  1067.96        500.000                 NaN   8.60153                 NaN            NaN            NaN   7.23774        2.11299       0.670527        41.1879        40.1893     
  1066.83        500.000                 NaN   8.55295                 NaN            NaN            NaN   7.23392        2.14553       0.673157        41.1963        40.1981     
  1065.69        500.000                 NaN   8.50829                 NaN            NaN            NaN   7.23046        2.17556       0.675523        41.2038        40.2064     
  1064.56        500.000                 NaN   7.87793                 NaN            NaN            NaN   7.12698        2.52967       0.739047        41.4406        40.2858     
  1063.43        500.000                 NaN   7.87792                 NaN            NaN            NaN   7.12698        2.52967       0.739048        41.4406        40.2858     
  1062.29        500.000                 NaN   7.87793                 NaN            NaN            NaN   7.12698        2.52967       0.739047        41.4406        40.2858     
  1061.16        500.000                 NaN   7.87793                 NaN            NaN            NaN   7.12698        2.52967       0.739047        41.4406        40.2858     
  1060.03        500.000                 NaN   7.87793                 NaN            NaN            NaN   7.12698        2.52967       0.739047        41.4406        40.2858     
  1058.90        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1057.76        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1056.63        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1055.50        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1054.37        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1053.23        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1052.10        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1050.97        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1049.84        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1048.70        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1047.57        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1046.44        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1045.31        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1044.17        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1043.04        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1041.91        500.000                 NaN   7.51726                 NaN            NaN            NaN   7.11388        2.78173       0.750856        41.4788        40.3575     
  1040.77        500.000                 NaN   7.31374                 NaN            NaN            NaN   7.11159        2.93431       0.754398        41.4824        40.4035     
  1039.64        500.000                 NaN   7.31374                 NaN            NaN            NaN   7.11159        2.93431       0.754398        41.4824        40.4035     
  1038.51        500.000                 NaN   7.31374                 NaN            NaN            NaN   7.11159        2.93431       0.754398        41.4824        40.4035     
  1037.38        500.000                 NaN   7.31374                 NaN            NaN            NaN   7.11159        2.93431       0.754398        41.4824        40.4035     
  1036.24        500.000                 NaN   7.31374                 NaN            NaN            NaN   7.11159        2.93431       0.754398        41.4824        40.4035     
  1035.11        500.000                 NaN   7.31374                 NaN            NaN            NaN   7.11159        2.93431       0.754398        41.4824        40.4035     
  1033.98        500.000                 NaN   7.31374                 NaN            NaN            NaN   7.11159        2.93431       0.754398        41.4824        40.4035     
  1032.85        500.000                 NaN   7.31374                 NaN            NaN            NaN   7.11159        2.93431       0.754398        41.4824        40.4035     
  1031.71        500.000                 NaN   7.31374                 NaN            NaN            NaN   7.11159        2.93431       0.754398        41.4824        40.4035     
  1030.58        500.000                 NaN   7.31374                 NaN            NaN            NaN   7.11159        2.93431       0.754398        41.4824        40.4035     
  1029.45        500.000                 NaN   7.31374                 NaN            NaN            NaN   7.11159        2.93431       0.754398        41.4824        40.4035     
  1028.32        500.000                 NaN   7.23872                 NaN            NaN            NaN   7.11071        2.99011       0.756357        41.4832        40.4209     
  1027.18        500.000                 NaN   7.23872                 NaN            NaN            NaN   7.11071        2.99011       0.756357        41.4832        40.4209     
  1026.05        500.000                 NaN   7.23872                 NaN            NaN            NaN   7.11071        2.99011       0.756357        41.4832        40.4209     
  1024.92        500.000                 NaN   7.23872                 NaN            NaN            NaN   7.11071        2.99011       0.756357        41.4832        40.4209     
  1023.79        500.000                 NaN   7.23872                 NaN            NaN            NaN   7.11071        2.99011       0.756357        41.4832        40.4209     
  1022.65        500.000                 NaN   7.23872                 NaN            NaN            NaN   7.11071        2.99011       0.756357        41.4832        40.4209     
  1021.52        500.000                 NaN   7.23872                 NaN            NaN            NaN   7.11071        2.99011       0.756357        41.4832        40.4209     
  1020.39        500.000                 NaN   7.23872                 NaN            NaN            NaN   7.11071        2.99011       0.756357        41.4832        40.4209     
  1019.25        500.000                 NaN   7.16778                 NaN            NaN            NaN   7.11009        3.04308       0.758168        41.4833        40.4375     
  1018.12        500.000                 NaN   7.16778                 NaN            NaN            NaN   7.11009        3.04308       0.758168        41.4833        40.4375     
  1016.99        500.000                 NaN   7.16778                 NaN            NaN            NaN   7.11009        3.04308       0.758168        41.4833        40.4375     
  1015.86        500.000                 NaN   7.16778                 NaN            NaN            NaN   7.11009        3.04308       0.758168        41.4833        40.4375     
  1014.72        500.000                 NaN   7.16778                 NaN            NaN            NaN   7.11009        3.04308       0.758168        41.4833        40.4375     
  1013.59        500.000                 NaN   7.16778                 NaN            NaN            NaN   7.11009        3.04308       0.758168        41.4833        40.4375     
  1012.46        500.000                 NaN   7.10300                 NaN            NaN            NaN   7.11016        3.09229       0.759578        41.4817        40.4533     
  1011.33        500.000                 NaN   7.10300                 NaN            NaN            NaN   7.11016        3.09229       0.759578        41.4817        40.4533     
  1010.19        500.000                 NaN   7.10300                 NaN            NaN            NaN   7.11016        3.09229       0.759578        41.4817        40.4533     
  1009.06        500.000                 NaN   7.10300                 NaN            NaN            NaN   7.11016        3.09229       0.759578        41.4817        40.4533     
  1007.93        500.000                 NaN   7.10300                 NaN            NaN            NaN   7.11016        3.09229       0.759578        41.4817        40.4533     
  1006.80        500.000                 NaN   7.10300                 NaN            NaN            NaN   7.11016        3.09229       0.759578        41.4817        40.4533     
  1005.66        500.000                 NaN   7.10300                 NaN            NaN            NaN   7.11016        3.09229       0.759578        41.4817        40.4533     
  1004.53        500.000                 NaN   7.04290                 NaN            NaN            NaN   7.11069        3.13854       0.760724        41.4787        40.4684     
  1003.40        500.000                 NaN   7.04290                 NaN            NaN            NaN   7.11069        3.13854       0.760724        41.4787        40.4684     
  1002.27        500.000                 NaN   7.04290                 NaN            NaN            NaN   7.11069        3.13854       0.760724        41.4787        40.4684     
  1001.13        500.000                 NaN   7.04290                 NaN            NaN            NaN   7.11069        3.13854       0.760724        41.4787        40.4684     
  1000.00        500.000                 NaN   7.04290                 NaN            NaN            NaN   7.11069        3.13854       0.760724        41.4787        40.4684     
