|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.25/Y98/Y98_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1428.13        500.000        98.0981       0.723506       0.578039                 NaN            NaN  0.600384                 NaN            NaN            NaN            NaN
  1427.00        500.000        98.1312       0.568709       0.710113                 NaN            NaN  0.590023                 NaN            NaN            NaN            NaN
  1425.87        500.000        98.1613       0.697891       0.560404                 NaN            NaN  0.580378                 NaN            NaN            NaN            NaN
  1424.74        500.000        98.1915       0.550962       0.685976                 NaN            NaN  0.571581                 NaN            NaN            NaN            NaN
  1423.60        500.000        98.2194       0.543301       0.674802                 NaN            NaN  0.562483                 NaN            NaN            NaN            NaN
  1422.47        500.000        98.2457       0.535629       0.664612                 NaN            NaN  0.554019                 NaN            NaN            NaN            NaN
  1421.34        500.000        98.2726       0.528145       0.653788                 NaN            NaN  0.545465                 NaN            NaN            NaN            NaN
  1420.21        500.000        98.3039       0.641263       0.519076                 NaN            NaN  0.535722                 NaN            NaN            NaN            NaN
  1419.07        500.000        98.3284       0.632043       0.511405                 NaN            NaN  0.528104                 NaN            NaN            NaN            NaN
  1417.94        500.000        98.3530       0.504370       0.622413                 NaN            NaN  0.520175                 NaN            NaN            NaN            NaN
  1416.81        500.000        98.3770       0.612781       0.497588                 NaN            NaN  0.512639                 NaN            NaN            NaN            NaN
  1415.68        500.000        98.1911       0.682491       0.554735                 NaN            NaN  0.571664                 NaN            NaN            NaN            NaN
  1414.54        500.000        98.6307       0.516535       0.420535                 NaN            NaN  0.432254                 NaN            NaN            NaN            NaN
  1413.41        500.000        98.4456       0.510035       0.495064                 NaN            NaN  0.501515       0.477496E-001            NaN            NaN            NaN
  1412.28        500.000        98.4709       0.514127       0.390320                 NaN            NaN  0.508344       0.116288                 NaN            NaN            NaN
  1411.15        500.000        98.4917       0.509147       0.378713                 NaN            NaN  0.502361       0.118069                 NaN            NaN            NaN
  1410.01        500.000        98.5165       0.367668       0.502923                 NaN            NaN  0.494421       0.118518                 NaN            NaN            NaN
  1408.88        500.000        98.5355       0.498258       0.358030                 NaN            NaN  0.488771       0.119470                 NaN            NaN            NaN
  1407.75        500.000        98.5559       0.493338       0.348052                 NaN            NaN  0.482468       0.120223                 NaN            NaN            NaN
  1406.61        500.000        98.5762       0.488605       0.337822                 NaN            NaN  0.476334       0.121086                 NaN            NaN            NaN
  1405.48        500.000        98.5958       0.328782       0.483567                 NaN            NaN  0.470157       0.121727                 NaN            NaN            NaN
  1404.35        500.000        98.6135       0.318680       0.479929                 NaN            NaN  0.465027       0.122857                 NaN            NaN            NaN
  1403.22        500.000        98.6327       0.310110       0.474686                 NaN            NaN  0.458795       0.123667                 NaN            NaN            NaN
  1402.08        500.000        98.6527       0.301208       0.470141                 NaN            NaN  0.452387       0.123610                 NaN            NaN            NaN
  1400.95        500.000        98.6716       0.465153       0.291945                 NaN            NaN  0.446767       0.124566                 NaN            NaN            NaN
  1399.82        500.000        98.6878       0.283348       0.461574                 NaN            NaN  0.441905       0.125411                 NaN            NaN            NaN
  1398.69        500.000        98.7009       0.275607       0.458546                 NaN            NaN  0.438182       0.126753                 NaN            NaN            NaN
  1397.55        500.000        98.7251       0.452256       0.266417                 NaN            NaN  0.430000       0.126205                 NaN            NaN            NaN
  1396.42        500.000        98.7352       0.299197       0.439892                 NaN            NaN  0.421902       0.103831                 NaN            NaN            NaN
  1395.29        500.000        98.7552       0.209373       0.457440                 NaN            NaN  0.426182       0.151794                 NaN            NaN            NaN
  1394.16        500.000        98.7689       0.243068       0.443214                 NaN            NaN  0.416513       0.128307                 NaN            NaN            NaN
  1393.02        500.000        98.7836       0.440433       0.234055                 NaN            NaN  0.412202       0.129727                 NaN            NaN            NaN
  1391.89        500.000        98.7995       0.436937       0.226366                 NaN            NaN  0.407031       0.130158                 NaN            NaN            NaN
  1390.76        500.000        98.8137       0.221277       0.431983                 NaN            NaN  0.402946       0.130111                 NaN            NaN            NaN
  1389.63        500.000        98.8261       0.215156       0.429927                 NaN            NaN  0.398631       0.130167                 NaN            NaN            NaN
  1388.49        500.000        98.8497       0.202972       0.424267                 NaN            NaN  0.391375       0.131714                 NaN            NaN            NaN
  1387.36        500.000        98.8572       0.423087       0.198289                 NaN            NaN  0.389270       0.132201                 NaN            NaN            NaN
  1386.23        500.000        98.8723       0.419528       0.191696                 NaN            NaN  0.384304       0.132149                 NaN            NaN            NaN
  1385.09        500.000        98.8836       0.417574       0.185073                 NaN            NaN  0.380926       0.132778                 NaN            NaN            NaN
  1383.96        500.000        98.8988       0.413537       0.178608                 NaN            NaN  0.375994       0.133082                 NaN            NaN            NaN
  1382.83        500.000        99.1576       0.316729       0.131944                 NaN            NaN  0.289035       0.104675                 NaN            NaN            NaN
  1381.70        500.000        98.6456       0.451790       0.367536                 NaN            NaN  0.445529       0.895600E-001            NaN            NaN            NaN
  1380.56        500.000        98.9624       0.457404                 NaN            NaN            NaN  0.371928       0.208294                 NaN            NaN            NaN
  1379.43        500.000        98.9503       0.403321       0.151984                 NaN            NaN  0.359662       0.134732                 NaN            NaN            NaN
  1378.30        500.000        98.9596       0.147493       0.401170                 NaN            NaN  0.356820       0.134959                 NaN            NaN            NaN
  1377.17        500.000        98.9726       0.142119       0.397898                 NaN            NaN  0.352495       0.134896                 NaN            NaN            NaN
  1376.03        500.000        98.9825       0.136291       0.396437                 NaN            NaN  0.349484       0.135283                 NaN            NaN            NaN
  1374.90        500.000        98.9949       0.130882       0.393606                 NaN            NaN  0.345316       0.135318                 NaN            NaN            NaN
  1373.77        500.000        99.0051       0.391852       0.125394                 NaN            NaN  0.342019       0.135615                 NaN            NaN            NaN
  1372.64        500.000        99.0161       0.120423       0.389283                 NaN            NaN  0.338537       0.135702                 NaN            NaN            NaN
  1371.50        500.000        99.0276       0.387319       0.113887                 NaN            NaN  0.334932       0.136251                 NaN            NaN            NaN
  1370.37        500.000        99.0384       0.110155       0.384681                 NaN            NaN  0.331149       0.135574                 NaN            NaN            NaN
  1369.24        500.000        99.0486       0.382702       0.104851                 NaN            NaN  0.327931       0.135886                 NaN            NaN            NaN
  1368.11        500.000        99.0568       0.991586E-001  0.382737                 NaN            NaN  0.325113       0.136149                 NaN            NaN            NaN
  1366.97        500.000        99.0695       0.378273       0.956528E-001            NaN            NaN  0.320944       0.135604                 NaN            NaN            NaN
  1365.84        500.000        99.0781       0.376715       0.914172E-001            NaN            NaN  0.318165       0.135627                 NaN            NaN            NaN
  1364.71        500.000        99.0851       0.377925       0.829383E-001            NaN            NaN  0.316563       0.137436                 NaN            NaN            NaN
  1363.57        500.000        99.1008       0.370431       0.848754E-001            NaN            NaN  0.310095       0.133801                 NaN            NaN            NaN
  1362.44        500.000        99.1057       0.371515       0.783827E-001            NaN            NaN  0.308991       0.135377                 NaN            NaN            NaN
  1361.31        500.000        99.1161       0.369350       0.718947E-001            NaN            NaN  0.306082       0.136592                 NaN            NaN            NaN
  1360.18        500.000        99.1251       0.366738       0.725423E-001            NaN            NaN  0.302046       0.133539                 NaN            NaN            NaN
  1359.04        500.000        99.1354       0.365507       0.652067E-001            NaN            NaN  0.299098       0.134822                 NaN            NaN            NaN
  1357.91        500.000        99.1420       0.362785       0.641832E-001            NaN            NaN  0.296999       0.134063                 NaN            NaN            NaN
  1356.78        500.000        99.1529       0.576102E-001  0.361868                 NaN            NaN  0.293372       0.134261                 NaN            NaN            NaN
  1355.65        500.000        99.1616       0.565560E-001  0.359286                 NaN            NaN  0.289886       0.132687                 NaN            NaN            NaN
  1354.51        500.000        98.2698       0.749597       0.101135                 NaN            NaN  0.601238       0.278262                 NaN            NaN            NaN
  1353.38        500.000        99.9993                 NaN            NaN            NaN            NaN  0.668124E-003            NaN            NaN            NaN            NaN
  1352.25        500.000        99.2738       0.321377       0.377335E-001            NaN            NaN  0.248795       0.118250                 NaN            NaN            NaN
  1351.12        500.000        99.1923       0.353780       0.433130E-001            NaN            NaN  0.279403       0.131242                 NaN            NaN            NaN
  1349.98        500.000        99.2005       0.352976       0.392981E-001            NaN            NaN  0.276538       0.130669                 NaN            NaN            NaN
  1348.85        500.000        99.2059       0.351696       0.380687E-001            NaN            NaN  0.274625       0.129752                 NaN            NaN            NaN
  1347.72        500.000        99.2159       0.357901E-001  0.348882                 NaN            NaN  0.270850       0.128599                 NaN            NaN            NaN
  1346.59        500.000        99.2230       0.326986E-001  0.346786                 NaN            NaN  0.268825       0.128643                 NaN            NaN            NaN
  1345.45        500.000        99.2308       0.299570E-001  0.346324                 NaN            NaN  0.265612       0.127338                 NaN            NaN            NaN
  1344.32        500.000        99.2371       0.345104       0.272688E-001            NaN            NaN  0.263589       0.126962                 NaN            NaN            NaN
  1343.19        500.000        99.2439       0.268291E-001  0.343047                 NaN            NaN  0.260876       0.125337                 NaN            NaN            NaN
  1342.05        500.000        99.2505       0.342146       0.237263E-001            NaN            NaN  0.258565       0.125076                 NaN            NaN            NaN
  1340.92        500.000        99.2581       0.210046E-001  0.340935                 NaN            NaN  0.255894       0.124114                 NaN            NaN            NaN
  1339.79        500.000        99.2651       0.188104E-001  0.339253                 NaN            NaN  0.253400       0.123419                 NaN            NaN            NaN
  1338.66        500.000        99.2718       0.337058       0.187346E-001            NaN            NaN  0.250757       0.121634                 NaN            NaN            NaN
  1337.52        500.000        99.2767       0.127261E-001  0.338041                 NaN            NaN  0.249471       0.123064                 NaN            NaN            NaN
  1336.39        500.000        99.2646       0.331999                 NaN            NaN            NaN  0.257841       0.145583                 NaN            NaN            NaN
  1335.26        500.000        99.3163       0.349608                 NaN            NaN            NaN  0.231898       0.102180                 NaN            NaN            NaN
  1334.13        500.000        99.2912       0.313934       0.482758E-001            NaN            NaN  0.240888       0.105726                 NaN            NaN            NaN
  1332.99        500.000        99.3031       0.330477       0.110162E-001            NaN            NaN  0.239083       0.116294                 NaN            NaN            NaN
  1331.86        500.000        99.3059       0.330401       0.106790E-001            NaN            NaN  0.237928       0.115091                 NaN            NaN            NaN
  1330.73        500.000        99.2855       0.195511       0.232608                 NaN            NaN  0.232003       0.544046E-001            NaN            NaN            NaN
  1329.60        500.000        99.2596       0.170974       0.326347                 NaN            NaN  0.232213       0.108685E-001            NaN            NaN            NaN
  1328.46        500.000        99.3390       0.317529                 NaN            NaN            NaN  0.227227       0.116279                 NaN            NaN            NaN
  1327.33        500.000        99.3336       0.323792                 NaN            NaN            NaN  0.228300       0.114293                 NaN            NaN            NaN
  1326.20        500.000        99.3389       0.322654                 NaN            NaN            NaN  0.226176       0.112256                 NaN            NaN            NaN
  1325.07        500.000        99.3435       0.321630                 NaN            NaN            NaN  0.224186       0.110713                 NaN            NaN            NaN
  1323.93        500.000        99.3489       0.319610                 NaN            NaN            NaN  0.222089       0.109451                 NaN            NaN            NaN
  1322.80        500.000        99.3546       0.319002                 NaN            NaN            NaN  0.219669       0.106691                 NaN            NaN            NaN
  1321.67        500.000        99.3597       0.314171                 NaN            NaN            NaN  0.218173       0.107972                 NaN            NaN            NaN
  1320.53        500.000        99.3423       0.248786       0.124447                 NaN            NaN  0.216463       0.679825E-001            NaN            NaN            NaN
  1319.40        500.000        99.3728       0.312698                 NaN            NaN            NaN  0.212427       0.102121                 NaN            NaN            NaN
  1318.27        500.000        99.2977       0.346544                 NaN            NaN            NaN  0.233116       0.938473E-001  0.287605E-001            NaN            NaN
  1317.14        500.000        99.2929       0.346929                 NaN            NaN            NaN  0.234187       0.928081E-001  0.332224E-001            NaN            NaN
  1316.00        500.000        99.3016       0.342692                 NaN            NaN            NaN  0.231270       0.918101E-001  0.326659E-001            NaN            NaN
  1314.87        500.000        99.3097       0.339365                 NaN            NaN            NaN  0.228545       0.902265E-001  0.321294E-001            NaN            NaN
  1313.74        500.000        99.3171       0.334780                 NaN            NaN            NaN  0.226146       0.902590E-001  0.316799E-001            NaN            NaN
  1312.61        500.000        99.3260       0.329596                 NaN            NaN            NaN  0.223285       0.899683E-001  0.311541E-001            NaN            NaN
  1311.47        500.000        99.3335       0.327197                 NaN            NaN            NaN  0.220637       0.880104E-001  0.306205E-001            NaN            NaN
  1310.34        500.000        99.3412       0.322393                 NaN            NaN            NaN  0.218287       0.878887E-001  0.301978E-001            NaN            NaN
  1309.21        500.000        99.3186       0.290702                 NaN            NaN            NaN  0.242537       0.115703       0.324369E-001            NaN            NaN
  1308.08        500.000        99.3842       0.339300                 NaN            NaN            NaN  0.187436       0.624421E-001  0.265870E-001            NaN            NaN
  1306.94        500.000        99.3637       0.312849                 NaN            NaN            NaN  0.210480       0.842890E-001  0.287109E-001            NaN            NaN
  1305.81        500.000        99.3706       0.309435                 NaN            NaN            NaN  0.208280       0.834392E-001  0.282869E-001            NaN            NaN
  1304.68        500.000        99.3782       0.305377                 NaN            NaN            NaN  0.205673       0.829187E-001  0.278349E-001            NaN            NaN
  1303.55        500.000        99.3851       0.302365                 NaN            NaN            NaN  0.203380       0.818109E-001  0.273927E-001            NaN            NaN
  1302.41        500.000        99.3902       0.300030                 NaN            NaN            NaN  0.201808       0.809153E-001  0.270551E-001            NaN            NaN
  1301.28        500.000        99.4000       0.294966                 NaN            NaN            NaN  0.198247       0.803515E-001  0.264663E-001            NaN            NaN
  1300.15        500.000        99.4054       0.293253                 NaN            NaN            NaN  0.196414       0.788815E-001  0.260966E-001            NaN            NaN
  1299.01        500.000        99.4118       0.289768                 NaN            NaN            NaN  0.194281       0.784422E-001  0.256937E-001            NaN            NaN
  1297.88        500.000        99.4184       0.287717                 NaN            NaN            NaN  0.191938       0.766538E-001  0.252587E-001            NaN            NaN
  1296.75        500.000        99.4247       0.284362                 NaN            NaN            NaN  0.189861       0.761766E-001  0.248891E-001            NaN            NaN
  1295.62        500.000        99.4308       0.282845                 NaN            NaN            NaN  0.187607       0.742860E-001  0.244350E-001            NaN            NaN
  1294.48        500.000        99.4377       0.279160                 NaN            NaN            NaN  0.185511       0.735670E-001  0.240708E-001            NaN            NaN
  1293.35        500.000        99.4436       0.276671                 NaN            NaN            NaN  0.183265       0.727921E-001  0.236882E-001            NaN            NaN
  1292.22        500.000        99.4498       0.273813                 NaN            NaN            NaN  0.181117       0.719447E-001  0.232795E-001            NaN            NaN
  1291.09        500.000        99.4555       0.271112                 NaN            NaN            NaN  0.179224       0.712210E-001  0.229356E-001            NaN            NaN
  1289.95        500.000        99.4614       0.268983                 NaN            NaN            NaN  0.177179       0.699177E-001  0.225492E-001            NaN            NaN
  1288.82        500.000        99.4672       0.266666                 NaN            NaN            NaN  0.175180       0.688056E-001  0.221766E-001            NaN            NaN
  1287.69        500.000        99.4728       0.264332                 NaN            NaN            NaN  0.173229       0.678118E-001  0.218069E-001            NaN            NaN
  1286.56        500.000        99.4786       0.261662                 NaN            NaN            NaN  0.171219       0.670173E-001  0.214660E-001            NaN            NaN
  1285.42        500.000        99.4836       0.260826                 NaN            NaN            NaN  0.169396       0.650985E-001  0.210767E-001            NaN            NaN
  1284.29        500.000        99.4895       0.257306                 NaN            NaN            NaN  0.167418       0.649852E-001  0.207519E-001            NaN            NaN
  1283.16        500.000        99.4950       0.255433                 NaN            NaN            NaN  0.165520       0.636404E-001  0.204037E-001            NaN            NaN
  1282.03        500.000        99.5001       0.253340                 NaN            NaN            NaN  0.163730       0.627093E-001  0.200773E-001            NaN            NaN
  1280.89        500.000        99.5055       0.251195                 NaN            NaN            NaN  0.161854       0.616930E-001  0.197254E-001            NaN            NaN
  1279.76        500.000        99.5102       0.250731                 NaN            NaN            NaN  0.160142       0.595205E-001  0.193678E-001            NaN            NaN
  1278.63        500.000        99.5156       0.247708                 NaN            NaN            NaN  0.158376       0.592743E-001  0.190462E-001            NaN            NaN
  1277.49        500.000        99.5192       0.246375                 NaN            NaN            NaN  0.156900       0.587623E-001  0.187596E-001            NaN            NaN
  1276.36        500.000        94.5956        1.14363                 NaN            NaN            NaN  0.725952       0.189264       0.114897        3.23065                 NaN
  1275.23        500.000        92.4400        1.54858                 NaN            NaN            NaN  0.971963       0.233318       0.154733        4.65138                 NaN
  1274.10        500.000        93.0413        1.44543                 NaN            NaN            NaN  0.898821       0.207797       0.141150        4.26549                 NaN
  1272.96        500.000        93.5739        1.35398                 NaN            NaN            NaN  0.833872       0.183601       0.129164        3.92547                 NaN
  1271.83        500.000        94.0292        1.27603                 NaN            NaN            NaN  0.778106       0.162480       0.118895        3.63524                 NaN
  1270.70        500.000        94.4248        1.20665                 NaN            NaN            NaN  0.729462       0.145089       0.110039        3.38397                 NaN
  1269.57        500.000        94.7758        1.14382                 NaN            NaN            NaN  0.686140       0.130215       0.102219        3.16177                 NaN
  1268.43        500.000        95.0650        1.08491                 NaN            NaN            NaN  0.650405       0.123088       0.960841E-001   2.98055                 NaN
  1267.30        500.000        95.3762        1.03558                 NaN            NaN            NaN  0.611155       0.105000       0.889072E-001   2.78315                 NaN
  1266.17        500.000        95.6074       0.991328                 NaN            NaN            NaN  0.582451       0.963559E-001  0.838147E-001   2.63868                 NaN
  1265.04        500.000        95.8318       0.948597                 NaN            NaN            NaN  0.554113       0.879912E-001  0.789134E-001   2.49863                 NaN
  1263.90        500.000        96.0296       0.911055                 NaN            NaN            NaN  0.529134       0.809215E-001  0.744894E-001   2.37484                 NaN
  1262.77        500.000        96.2168       0.875709                 NaN            NaN            NaN  0.505196       0.731495E-001  0.703817E-001   2.25875                 NaN
  1261.64        500.000        96.3865       0.841772                 NaN            NaN            NaN  0.483491       0.678611E-001  0.666899E-001   2.15365                 NaN
  1260.51        500.000        96.5413       0.811152                 NaN            NaN            NaN  0.463510       0.624211E-001  0.632984E-001   2.05827                 NaN
  1259.37        500.000        96.6846       0.782350                 NaN            NaN            NaN  0.444928       0.578739E-001  0.601708E-001   1.97011                 NaN
  1258.24        500.000        96.8067       0.753876                 NaN            NaN            NaN  0.429217       0.561430E-001  0.575670E-001   1.89646                 NaN
  1257.11        500.000        96.9492       0.729734                 NaN            NaN            NaN  0.410040       0.497124E-001  0.544315E-001   1.80690                 NaN
  1255.97        500.000        97.0561       0.706754                 NaN            NaN            NaN  0.396269       0.460726E-001  0.520219E-001   1.74277                 NaN
  1254.84        500.000        97.1633       0.682693                 NaN            NaN            NaN  0.381965       0.445160E-001  0.497637E-001   1.67774                 NaN
  1253.71        500.000        97.2636       0.663925                 NaN            NaN            NaN  0.368609       0.397116E-001  0.474844E-001   1.61667                 NaN
  1252.58        500.000        97.3554       0.642583                 NaN            NaN            NaN  0.356272       0.388689E-001  0.455353E-001   1.56132                 NaN
  1251.44        500.000        97.4481       0.624637                 NaN            NaN            NaN  0.343743       0.346207E-001  0.434367E-001   1.50541                 NaN
  1250.31        500.000        97.5292       0.608695                 NaN            NaN            NaN  0.332803       0.316058E-001  0.415953E-001   1.45608                 NaN
  1249.18        500.000        97.6082       0.590094                 NaN            NaN            NaN  0.321962       0.308338E-001  0.399397E-001   1.40901                 NaN
  1248.05        500.000        97.6830       0.575537                 NaN            NaN            NaN  0.311752       0.275804E-001  0.382100E-001   1.36392                 NaN
  1246.91        500.000        97.7534       0.560121                 NaN            NaN            NaN  0.301976       0.259762E-001  0.366677E-001   1.32182                 NaN
  1245.78        500.000        97.8219       0.547147                 NaN            NaN            NaN  0.292620       0.224918E-001  0.350684E-001   1.28079                 NaN
  1244.65        500.000        97.8830       0.531062                 NaN            NaN            NaN  0.283928       0.233975E-001  0.338409E-001   1.24479                 NaN
  1243.52        500.000        97.9438       0.519882                 NaN            NaN            NaN  0.275413       0.203146E-001  0.323899E-001   1.20817                 NaN
  1242.38        500.000        98.0020       0.508667                 NaN            NaN            NaN  0.267395       0.174585E-001  0.310581E-001   1.17343                 NaN
  1241.25        500.000        98.0569       0.497010                 NaN            NaN            NaN  0.259632       0.157751E-001  0.298089E-001   1.14089                 NaN
  1240.12        500.000        98.1105       0.487971                 NaN            NaN            NaN  0.252076       0.122528E-001  0.284968E-001   1.10869                 NaN
  1238.99        500.000        98.1595       0.476313                 NaN            NaN            NaN  0.244988       0.118609E-001  0.275061E-001   1.07980                 NaN
  1237.85        500.000        98.2076       0.467669                 NaN            NaN            NaN  0.238262       0.916276E-002  0.262478E-001   1.05110                 NaN
  1236.72        500.000        98.2538       0.459212                 NaN            NaN            NaN  0.231528       0.649617E-002  0.251957E-001   1.02380                 NaN
  1235.59        500.000        98.2975       0.450783                 NaN            NaN            NaN  0.225426       0.450185E-002  0.241752E-001  0.997565                 NaN
  1234.45        500.000        98.3399       0.442684                 NaN            NaN            NaN  0.219411       0.257897E-002  0.231584E-001  0.972225                 NaN
  1233.32        500.000        96.7040       0.749599                 NaN            NaN            NaN  0.440442                 NaN  0.443890E-001   2.06154                 NaN
  1232.19        500.000        99.7350       0.199116                 NaN            NaN            NaN  0.483321E-001            NaN  0.175312E-001            NaN            NaN
  1231.06        500.000        97.8229       0.606631                 NaN            NaN            NaN  0.307747       0.134344E-002  0.268206E-001   1.23457                 NaN
  1229.92        500.000        99.4357       0.847347E-001            NaN            NaN            NaN  0.455256E-003            NaN  0.357224E-002  0.475528                 NaN
  1228.79        500.000        98.5500       0.284594                 NaN            NaN            NaN  0.240812       0.132084       0.113689E-001  0.781097                 NaN
  1227.66        500.000        98.3702       0.194033       0.227049                 NaN            NaN  0.208021                 NaN  0.233253E-001  0.977360                 NaN
  1226.53        500.000        98.8018       0.123432       0.195050                 NaN            NaN  0.152053                 NaN  0.160139E-001  0.711683                 NaN
  1225.39        500.000        98.6712       0.224091       0.141822                 NaN            NaN  0.168834                 NaN  0.165962E-001  0.777504                 NaN
  1224.26        500.000        98.7483       0.341283                 NaN            NaN            NaN  0.160447                 NaN  0.153757E-001  0.734620                 NaN
  1223.13        500.000        98.6487       0.372224                 NaN            NaN            NaN  0.175508                 NaN  0.154081E-001  0.788161                 NaN
  1222.00        500.000        98.2885       0.424632                 NaN            NaN            NaN  0.204570                 NaN  0.244421E-001   1.05790                 NaN
  1220.86        500.000        99.1528       0.265970                 NaN            NaN            NaN  0.109932                 NaN  0.922158E-002  0.462082                 NaN
  1219.73        500.000        98.8727       0.304545                 NaN            NaN            NaN  0.145421                 NaN  0.124569E-001  0.664865                 NaN
  1218.60        500.000        98.7774       0.324242                 NaN            NaN            NaN  0.155519                 NaN  0.143073E-001  0.728489                 NaN
  1217.47        500.000        98.8629       0.301494                 NaN            NaN            NaN  0.144520                 NaN  0.128680E-001  0.678243                 NaN
  1216.33        500.000        98.0849       0.951311E-001  0.386184                 NaN            NaN  0.241336                 NaN  0.223507E-001   1.17014                 NaN
  1215.20        500.000        99.3539       0.176553                 NaN            NaN            NaN  0.802208E-001            NaN  0.753986E-002  0.381745                 NaN
  1214.07        500.000        98.2489       0.676074E-001            NaN            NaN            NaN  0.158871                 NaN  0.183581E-001  0.892517       0.613753     
  1212.93        500.000        99.9998       0.269980E-004            NaN            NaN            NaN  0.165722E-004            NaN  0.113521E-005  0.837811E-004  0.848569E-004
  1211.80        500.000        60.4068       0.887664        4.08265                 NaN            NaN   3.29575                 NaN  0.152336        15.3750        15.7999     
  1210.67        500.000        99.9999                 NaN            NaN            NaN            NaN  0.151951E-004  0.189574E-004            NaN  0.464530E-004  0.511221E-004
  1209.54        500.000        99.9995       0.452091E-004            NaN            NaN            NaN  0.356696E-004            NaN  0.363597E-005  0.212581E-003  0.216383E-003
  1208.40        500.000        83.8863        1.73157                 NaN            NaN            NaN   1.33688       0.130528       0.656725E-001   6.30909        6.53998     
  1207.27        500.000        89.7221       0.981044                 NaN            NaN            NaN  0.893389       0.201694       0.351244E-001   4.01023        4.15641     
  1206.14        500.000        84.6573        1.57601       0.286065                 NaN            NaN   1.24165                 NaN  0.614678E-001   6.00218        6.17530     
  1205.01        500.000       100.0000       0.104681E-005            NaN            NaN            NaN            NaN            NaN            NaN  0.489233E-005  0.511254E-005
  1203.87        500.000        99.9993       0.452523E-004            NaN            NaN            NaN  0.559709E-004  0.188013E-004  0.320992E-005  0.267454E-003  0.276817E-003
  1202.74        500.000        70.5588        3.39610                 NaN            NaN            NaN   2.43161       0.502914E-001  0.103936        11.5598        11.8994     
  1201.61        500.000        99.9997       0.277609E-004            NaN            NaN            NaN  0.272546E-004  0.761128E-005  0.130611E-005  0.130139E-003  0.134413E-003
  1200.48        500.000        99.9999       0.451788E-005            NaN            NaN            NaN  0.579776E-005  0.978632E-006            NaN  0.286221E-004  0.308306E-004
  1199.34        500.000        99.9996       0.420970E-004            NaN            NaN            NaN  0.299714E-004            NaN  0.143917E-005  0.141185E-003  0.143796E-003
  1198.21        500.000        73.5560        3.01639                 NaN            NaN            NaN   2.15558                 NaN  0.878508E-001   10.4992        10.6850     
  1197.08        500.000        99.9999       0.355038E-005  0.229305E-005            NaN  0.146786E-005  0.326512E-005            NaN            NaN  0.223595E-004  0.235746E-004
  1195.95        500.000       100.0000       0.208786E-005            NaN            NaN            NaN  0.120521E-005            NaN            NaN  0.888751E-005  0.918202E-005
  1194.81        500.000        99.9999       0.127340E-004            NaN            NaN            NaN  0.993998E-005            NaN  0.743579E-006  0.495928E-004  0.503568E-004
