|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m4/K22/K22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1429.62        500.000        97.8505                 NaN            NaN            NaN  0.853610       0.596576                 NaN  0.699288                 NaN            NaN            NaN
  1428.11        500.000        97.9015                 NaN            NaN            NaN  0.582486       0.832837                 NaN  0.683145                 NaN            NaN            NaN
  1426.61        500.000        97.9517                 NaN            NaN            NaN  0.812507       0.568419                 NaN  0.667360                 NaN            NaN            NaN
  1425.11        500.000        97.9994                 NaN            NaN            NaN  0.792956       0.555223                 NaN  0.652441                 NaN            NaN            NaN
  1423.61        500.000        98.0459                 NaN            NaN            NaN  0.542472       0.773998                 NaN  0.637672                 NaN            NaN            NaN
  1422.11        500.000        98.0903                 NaN            NaN            NaN  0.756043       0.530020                 NaN  0.623644                 NaN            NaN            NaN
  1420.60        500.000        98.1333                 NaN            NaN            NaN  0.738657       0.517985                 NaN  0.610068                 NaN            NaN            NaN
  1419.10        500.000        98.1752                 NaN            NaN            NaN  0.721956       0.505880                 NaN  0.596931                 NaN            NaN            NaN
  1417.60        500.000        98.2144                 NaN            NaN            NaN  0.706307       0.494953                 NaN  0.584352                 NaN            NaN            NaN
  1416.10        500.000        98.2503                 NaN            NaN            NaN  0.691680       0.485102                 NaN  0.572874                 NaN            NaN            NaN
  1414.59        500.000        98.2925                 NaN            NaN            NaN  0.473030       0.675070                 NaN  0.559435                 NaN            NaN            NaN
  1413.09        500.000        98.3256                 NaN            NaN            NaN  0.661613       0.464001                 NaN  0.548750                 NaN            NaN            NaN
  1411.59        500.000        98.3605                 NaN            NaN            NaN  0.647801       0.454070                 NaN  0.537604                 NaN            NaN            NaN
  1410.09        500.000        98.3933                 NaN            NaN            NaN  0.444792       0.634670                 NaN  0.527195                 NaN            NaN            NaN
  1408.59        500.000        98.4271                 NaN            NaN            NaN  0.621161       0.435408                 NaN  0.516335                 NaN            NaN            NaN
  1407.08        500.000        98.4578                 NaN            NaN            NaN  0.426352       0.609422                 NaN  0.506459                 NaN            NaN            NaN
  1405.58        500.000        98.4879                 NaN            NaN            NaN  0.597358       0.417998                 NaN  0.496778                 NaN            NaN            NaN
  1404.08        500.000        98.5175                 NaN            NaN            NaN  0.409374       0.585755                 NaN  0.487418                 NaN            NaN            NaN
  1402.58        500.000        98.5462                 NaN            NaN            NaN  0.574353       0.401438                 NaN  0.478006                 NaN            NaN            NaN
  1401.08        500.000        98.5735                 NaN            NaN            NaN  0.563715       0.393551                 NaN  0.469229                 NaN            NaN            NaN
  1399.57        500.000        98.5995                 NaN            NaN            NaN  0.553406       0.386319                 NaN  0.460765                 NaN            NaN            NaN
  1398.07        500.000        98.6266                 NaN            NaN            NaN  0.542948       0.378398                 NaN  0.452037                 NaN            NaN            NaN
  1396.57        500.000        98.6475                 NaN            NaN            NaN  0.372417       0.534546                 NaN  0.445540                 NaN            NaN            NaN
  1395.07        500.000        98.6792                 NaN            NaN            NaN  0.522390       0.363527                 NaN  0.434845                 NaN            NaN            NaN
  1393.56        500.000        98.7014                 NaN            NaN            NaN  0.513897       0.356925                 NaN  0.427776                 NaN            NaN            NaN
  1392.06        500.000        98.7224                 NaN            NaN            NaN  0.350930       0.505706                 NaN  0.420915                 NaN            NaN            NaN
  1390.56        500.000        98.7452                 NaN            NaN            NaN  0.497129       0.344096                 NaN  0.413542                 NaN            NaN            NaN
  1389.06        500.000        98.7672                 NaN            NaN            NaN  0.337828       0.488671                 NaN  0.406337                 NaN            NaN            NaN
  1387.56        500.000        98.7886                 NaN            NaN            NaN  0.480379       0.331555                 NaN  0.399434                 NaN            NaN            NaN
  1386.05        500.000        98.8093                 NaN            NaN            NaN  0.325527       0.472637                 NaN  0.392548                 NaN            NaN            NaN
  1384.55        500.000        98.8286                 NaN            NaN            NaN  0.319941       0.465087                 NaN  0.386377                 NaN            NaN            NaN
  1383.05        500.000        98.8489                 NaN            NaN            NaN  0.457687       0.313634                 NaN  0.379736                 NaN            NaN            NaN
  1381.55        500.000        98.8684                 NaN            NaN            NaN  0.308374       0.450012                 NaN  0.373223                 NaN            NaN            NaN
  1380.05        500.000        98.8861                 NaN            NaN            NaN  0.303132       0.443294                 NaN  0.367433                 NaN            NaN            NaN
  1378.54        500.000        98.9042                 NaN            NaN            NaN  0.436633       0.297763                 NaN  0.361444                 NaN            NaN            NaN
  1377.04        500.000        98.9225                 NaN            NaN            NaN  0.429813       0.292227                 NaN  0.355426                 NaN            NaN            NaN
  1375.54        500.000        98.9384                 NaN            NaN            NaN  0.423889       0.287409                 NaN  0.350316                 NaN            NaN            NaN
  1374.04        500.000        98.9571                 NaN            NaN            NaN  0.416399       0.282477                 NaN  0.344006                 NaN            NaN            NaN
  1372.53        500.000        98.9731                 NaN            NaN            NaN  0.277223       0.410874                 NaN  0.338792                 NaN            NaN            NaN
  1371.03        500.000        98.9884                 NaN            NaN            NaN  0.404965       0.272990                 NaN  0.333695                 NaN            NaN            NaN
  1369.53        500.000        99.0049                 NaN            NaN            NaN  0.267828       0.398936                 NaN  0.328368                 NaN            NaN            NaN
  1368.03        500.000        99.0191                 NaN            NaN            NaN  0.393742       0.263670                 NaN  0.323468                 NaN            NaN            NaN
  1366.53        500.000        99.0343                 NaN            NaN            NaN  0.259234       0.387919                 NaN  0.318549                 NaN            NaN            NaN
  1365.02        500.000        99.0492                 NaN            NaN            NaN  0.382678       0.254627                 NaN  0.313528                 NaN            NaN            NaN
  1363.52        500.000        99.0623                 NaN            NaN            NaN  0.377563       0.250981                 NaN  0.309154                 NaN            NaN            NaN
  1362.02        500.000        99.0765                 NaN            NaN            NaN  0.372324       0.246634                 NaN  0.304494                 NaN            NaN            NaN
  1360.52        500.000        99.0909                 NaN            NaN            NaN  0.367381       0.242033                 NaN  0.299646                 NaN            NaN            NaN
  1359.02        500.000        99.1033                 NaN            NaN            NaN  0.238619       0.362573                 NaN  0.295497                 NaN            NaN            NaN
  1357.51        500.000        99.1157                 NaN            NaN            NaN  0.235015       0.357934                 NaN  0.291361                 NaN            NaN            NaN
  1356.01        500.000        99.1290                 NaN            NaN            NaN  0.353385       0.230666                 NaN  0.286937                 NaN            NaN            NaN
  1354.51        500.000        99.1403                 NaN            NaN            NaN  0.349357       0.227162                 NaN  0.283166                 NaN            NaN            NaN
  1353.01        500.000        99.1522                 NaN            NaN            NaN  0.223226       0.345441                 NaN  0.279180                 NaN            NaN            NaN
  1351.50        500.000        99.1664                 NaN            NaN            NaN  0.219521       0.339742                 NaN  0.274319                 NaN            NaN            NaN
  1350.00        500.000        99.1772                 NaN            NaN            NaN  0.216043       0.335938                 NaN  0.270852                 NaN            NaN            NaN
  1348.50        500.000        99.1880                 NaN            NaN            NaN  0.332222       0.212570                 NaN  0.267183                 NaN            NaN            NaN
  1347.00        500.000        99.1993                 NaN            NaN            NaN  0.327870       0.209482                 NaN  0.263391                 NaN            NaN            NaN
  1345.50        500.000        99.2102                 NaN            NaN            NaN  0.205833       0.324174                 NaN  0.259752                 NaN            NaN            NaN
  1343.99        500.000        99.2192                 NaN            NaN            NaN  0.203660       0.320460                 NaN  0.256711                 NaN            NaN            NaN
  1342.49        500.000        99.2318                 NaN            NaN            NaN  0.316660       0.199088                 NaN  0.252445                 NaN            NaN            NaN
  1340.99        500.000        99.2417                 NaN            NaN            NaN  0.312966       0.196186                 NaN  0.249099                 NaN            NaN            NaN
  1339.49        500.000        99.2512                 NaN            NaN            NaN  0.193107       0.309724                 NaN  0.245945                 NaN            NaN            NaN
  1337.98        500.000        99.2611                 NaN            NaN            NaN  0.306092       0.190156                 NaN  0.242632                 NaN            NaN            NaN
  1336.48        500.000        99.2708                 NaN            NaN            NaN  0.187236       0.302656                 NaN  0.239332                 NaN            NaN            NaN
  1334.98        500.000        99.2808                 NaN            NaN            NaN  0.183905       0.299319                 NaN  0.235959                 NaN            NaN            NaN
  1333.48        500.000        96.7339                 NaN            NaN            NaN  0.654597        1.53114                 NaN   1.08037                 NaN            NaN            NaN
  1331.98        500.000        98.7652                 NaN            NaN            NaN  0.559411       0.267886                 NaN  0.407470                 NaN            NaN            NaN
  1330.47        500.000        98.9457                 NaN            NaN            NaN  0.230576       0.475994                 NaN  0.347756                 NaN            NaN            NaN
  1328.97        500.000        99.0919                 NaN            NaN            NaN  0.199876       0.408899                 NaN  0.299345                 NaN            NaN            NaN
  1327.47        500.000        99.1936                 NaN            NaN            NaN  0.362188       0.178499                 NaN  0.265697                 NaN            NaN            NaN
  1325.97        500.000        99.2786                 NaN            NaN            NaN  0.323374       0.160522                 NaN  0.237539                 NaN            NaN            NaN
  1324.47        500.000        99.3458                 NaN            NaN            NaN  0.292449       0.146521                 NaN  0.215182                 NaN            NaN            NaN
  1322.96        500.000        99.4014                 NaN            NaN            NaN  0.267183       0.134735                 NaN  0.196720                 NaN            NaN            NaN
  1321.46        500.000        99.4470                 NaN            NaN  0.575732E-003  0.245196       0.125658                 NaN  0.181610                 NaN            NaN            NaN
  1319.96        500.000        99.4584                 NaN            NaN  0.107723       0.331388E-001  0.206007                 NaN  0.194763                 NaN            NaN            NaN
  1318.46        500.000        99.4768                 NaN            NaN  0.131256       0.199260                 NaN            NaN  0.192688                 NaN            NaN            NaN
  1316.95        500.000        99.5269                 NaN            NaN  0.115270       0.184634                 NaN            NaN  0.173217                 NaN            NaN            NaN
  1315.45        500.000        99.5666                 NaN            NaN  0.103857       0.171591                 NaN            NaN  0.157908                 NaN            NaN            NaN
  1313.95        500.000        99.5993                 NaN            NaN  0.934317E-001  0.162080                 NaN            NaN  0.145208                 NaN            NaN            NaN
  1312.45        500.000        99.6260                 NaN            NaN  0.849194E-001  0.154363                 NaN            NaN  0.134735                 NaN            NaN            NaN
  1310.95        500.000        99.6468                 NaN            NaN  0.782878E-001  0.148295                 NaN            NaN  0.126569                 NaN            NaN            NaN
  1309.44        500.000        99.6630                 NaN            NaN  0.733039E-001  0.143383                 NaN            NaN  0.120271                 NaN            NaN            NaN
  1307.94        500.000        99.6785                 NaN            NaN  0.676264E-001  0.139914                 NaN            NaN  0.113955                 NaN            NaN            NaN
  1306.44        500.000        99.6893                 NaN            NaN  0.642174E-001  0.136730                 NaN            NaN  0.109747                 NaN            NaN            NaN
  1304.94        500.000        99.6983                 NaN            NaN  0.610001E-001  0.134627                 NaN            NaN  0.106109                 NaN            NaN            NaN
  1303.44        500.000        99.7065                 NaN            NaN  0.579552E-001  0.132805                 NaN            NaN  0.102771                 NaN            NaN            NaN
  1301.93        500.000        99.7129                 NaN            NaN  0.558551E-001  0.131110                 NaN            NaN  0.100145                 NaN            NaN            NaN
  1300.43        500.000        99.7187                 NaN            NaN  0.520928E-001  0.129533       0.216515E-002            NaN  0.975128E-001            NaN            NaN            NaN
  1298.93        500.000        99.7131                 NaN            NaN  0.305639E-001  0.104527       0.554920E-001            NaN  0.963386E-001            NaN            NaN            NaN
  1297.43        500.000        99.7095                 NaN            NaN  0.140300E-001  0.867772E-001  0.945033E-001            NaN  0.951496E-001            NaN            NaN            NaN
  1295.92        500.000        99.7090                 NaN            NaN  0.582205E-002  0.802962E-001  0.110946                 NaN  0.939779E-001            NaN            NaN            NaN
  1294.42        500.000        99.7083                 NaN            NaN            NaN  0.122387       0.760797E-001            NaN  0.931844E-001            NaN            NaN            NaN
  1292.92        500.000        43.3476        56.2032                 NaN  0.548724E-001  0.222674       0.215204E-001            NaN  0.150123                 NaN            NaN            NaN
  1291.42        500.000        99.8830                 NaN            NaN            NaN  0.816548E-001            NaN            NaN  0.353763E-001            NaN            NaN            NaN
  1289.92        500.000        99.7049                 NaN            NaN            NaN  0.133422       0.663883E-001            NaN  0.953071E-001            NaN            NaN            NaN
  1288.41        500.000        99.6958                 NaN            NaN            NaN  0.120048       0.882240E-001            NaN  0.958901E-001            NaN            NaN            NaN
  1286.91        500.000        22.6183        75.0130                 NaN            NaN  0.491688        1.13984                 NaN  0.737159                 NaN            NaN            NaN
  1285.41        500.000        99.6244                 NaN            NaN  0.897758E-004  0.248389                 NaN            NaN  0.127080                 NaN            NaN            NaN
  1283.91        500.000        99.6945                 NaN            NaN            NaN  0.113583       0.947140E-001            NaN  0.971984E-001            NaN            NaN            NaN
  1282.41        500.000        99.6708                 NaN            NaN  0.120644E-001  0.831108E-001  0.125964                 NaN  0.108051                 NaN            NaN            NaN
  1280.90        500.000        99.6823                 NaN            NaN  0.359267E-001  0.702380E-001  0.104226                 NaN  0.107332                 NaN            NaN            NaN
  1279.40        500.000        99.6858                 NaN            NaN  0.279914E-001  0.950015E-001  0.862043E-001            NaN  0.105008                 NaN            NaN            NaN
  1277.90        500.000        99.6880                 NaN            NaN  0.201062E-001  0.857612E-001  0.103026                 NaN  0.103124                 NaN            NaN            NaN
  1276.40        500.000        99.4470                 NaN            NaN            NaN  0.389801                 NaN            NaN  0.163159                 NaN            NaN            NaN
  1274.89        500.000        69.4582                 NaN            NaN   1.94515        4.26495       0.115901                 NaN   3.57984        20.6359                 NaN            NaN
  1273.39        500.000        98.0554                 NaN            NaN  0.124271       0.280979                 NaN            NaN  0.226073        1.31331                 NaN            NaN
  1271.89        500.000        99.1757                 NaN            NaN  0.492995E-001  0.123602                 NaN            NaN  0.949042E-001  0.556518                 NaN            NaN
  1270.39        500.000        99.4743                 NaN            NaN  0.222166E-001  0.706919E-001  0.201415E-001            NaN  0.599599E-001  0.352720                 NaN            NaN
  1268.89        500.000        99.6008                 NaN            NaN  0.750632E-002  0.426171E-001  0.384844E-001            NaN  0.451596E-001  0.265424                 NaN            NaN
  1267.38        500.000        99.6727                 NaN            NaN  0.131642E-003  0.274888E-001  0.465394E-001            NaN  0.367051E-001  0.216414                 NaN            NaN
  1265.88        500.000        99.7199                 NaN            NaN  0.692837E-003  0.241294E-001  0.383783E-001            NaN  0.313777E-001  0.185565                 NaN            NaN
