|6.6.6
Archiving\03_Data\Deqfrac/QFM_m0.5/T13/T13_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1280.39        2500.00        91.6333                 NaN            NaN   1.55615        1.01848        1.11869       0.548493                 NaN   4.12488                 NaN            NaN
  1278.82        2500.00        84.5936                 NaN            NaN   5.04456       0.412200        2.14964       0.546651                 NaN   7.25332                 NaN            NaN
  1277.26        2500.00        99.8291                 NaN            NaN            NaN            NaN  0.657471E-002  0.664546E-001            NaN  0.978381E-001            NaN            NaN
  1275.69        2500.00        89.3847                 NaN            NaN   1.41050        2.01567        1.45783       0.661270                 NaN   5.07006                 NaN            NaN
  1274.12        2500.00        96.2867                 NaN            NaN  0.507141       0.616100       0.481859       0.245565                 NaN   1.86268                 NaN            NaN
  1272.56        2500.00        93.9925                 NaN            NaN  0.687090        1.18307       0.819057       0.386426                 NaN   2.93182                 NaN            NaN
  1270.99        2500.00        94.4822                 NaN            NaN  0.642342        1.08204       0.754931       0.345980                 NaN   2.69254                 NaN            NaN
  1269.42        2500.00        97.4418                 NaN            NaN  0.571434       0.294180       0.350870                 NaN            NaN   1.34169                 NaN            NaN
  1267.86        2500.00        84.0390                 NaN            NaN   4.14439        1.19196        2.21891       0.913361                 NaN   7.49241                 NaN            NaN
  1266.29        2500.00        99.9262                 NaN            NaN            NaN            NaN  0.138406E-001  0.596062E-001            NaN  0.399073E-003            NaN            NaN
  1264.72        2500.00        99.5660                 NaN            NaN  0.103068       0.831146E-002  0.609381E-001  0.406145E-001            NaN  0.221064                 NaN            NaN
  1263.16        2500.00        94.6409                 NaN            NaN  0.981860       0.683422       0.734941       0.360588                 NaN   2.59829                 NaN            NaN
  1261.59        2500.00        99.9314                 NaN            NaN  0.460924E-002            NaN            NaN            NaN            NaN  0.639943E-001            NaN            NaN
  1260.03        2500.00        91.9424                 NaN            NaN  0.747892        1.77825        1.13090       0.502154                 NaN   3.89839                 NaN            NaN
  1258.46        2500.00        95.5398                 NaN            NaN   1.08185       0.314253       0.625600       0.268468                 NaN   2.17000                 NaN            NaN
  1256.89        2500.00        97.0329                 NaN            NaN  0.461935       0.410019       0.401556       0.229243                 NaN   1.46434                 NaN            NaN
  1255.33        2500.00        96.2554                 NaN            NaN  0.371945       0.775439       0.517900       0.231105                 NaN   1.84825                 NaN            NaN
  1253.76        2500.00        95.5927                 NaN            NaN  0.477590       0.862132       0.609514       0.303369                 NaN   2.15468                 NaN            NaN
  1252.19        2500.00        98.0618                 NaN            NaN  0.428479       0.194507       0.267749       0.115633                 NaN  0.931820                 NaN            NaN
  1250.63        2500.00        99.6282                 NaN            NaN  0.141358       0.176317E-003            NaN  0.540074E-001            NaN  0.176292                 NaN            NaN
  1249.06        2500.00        94.0811                 NaN            NaN  0.602451        1.21853       0.872515       0.332847                 NaN   2.89252                 NaN            NaN
  1247.49        2500.00        95.2463                 NaN            NaN  0.602884       0.909344       0.657736       0.273531       0.779103E-003   2.30945                 NaN            NaN
  1245.93        2500.00        99.1370                 NaN            NaN  0.288569       0.759120E-002  0.118881                 NaN            NaN  0.424416       0.235107E-001            NaN
  1244.36        2500.00        95.6926                 NaN            NaN  0.768588       0.449018       0.563064                 NaN            NaN   2.29677       0.229925                 NaN
  1242.79        2500.00        99.9998                 NaN            NaN  0.348230E-004  0.389664E-004  0.325370E-004            NaN            NaN  0.130542E-003  0.108374E-004            NaN
  1241.23        2500.00        95.8548                 NaN            NaN   1.60907                 NaN  0.579986       0.749423E-001            NaN   1.88120                 NaN            NaN
  1239.66        2500.00        96.2006                 NaN            NaN  0.729445                 NaN  0.488214       0.205842                 NaN   2.22148       0.154431                 NaN
  1238.10        2500.00        97.9919                 NaN            NaN   1.08080                 NaN  0.275184                 NaN            NaN  0.652145                 NaN            NaN
  1236.53        2500.00        97.7917                 NaN            NaN  0.157215E-001  0.745627       0.300831                 NaN            NaN   1.14612                 NaN            NaN
  1234.96        2500.00        95.9159                 NaN            NaN   1.20592                 NaN  0.598433       0.314547E-001            NaN   2.12584       0.122419                 NaN
  1233.40        2500.00        96.5474                 NaN            NaN  0.675066                 NaN  0.335252                 NaN            NaN   1.50976       0.238825E-001  0.908627     
  1231.83        2500.00        98.4101                 NaN            NaN  0.161104                 NaN  0.149340       0.904276E-001            NaN  0.651684       0.618481E-002  0.531122     
  1230.26        2500.00        88.8864                 NaN            NaN   2.14536       0.763834        1.14757                 NaN            NaN   4.39133       0.213920        2.45157     
  1228.70        2500.00        85.2522                 NaN            NaN   2.82809                 NaN   1.47888       0.199624                 NaN   5.94376       0.103652        4.19381     
  1227.13        2500.00        92.6475                 NaN            NaN  0.578304       0.579137       0.703034       0.289155                 NaN   3.01193                 NaN   2.19096     
  1225.56        2500.00        85.0921                 NaN            NaN   1.37237        1.03705        1.40138       0.547613                 NaN   6.10421                 NaN   4.44532     
  1224.00        2500.00        77.3208                 NaN            NaN   1.40675        1.74881        2.05575       0.926121                 NaN   9.60306                 NaN   6.93873     
  1222.43        2500.00                 NaN            NaN            NaN   6.08173        6.64450        8.60421        3.97301                 NaN   43.4247                 NaN   31.2718     
  1220.86        2500.00                 NaN            NaN            NaN   6.34288        6.22647        8.58713        4.05792                 NaN   43.4650                 NaN   31.3206     
  1219.30        2500.00                 NaN            NaN            NaN   7.30394        5.46800        8.62023        3.94480                 NaN   43.4081                 NaN   31.2549     
  1217.73        2500.00                 NaN            NaN            NaN   7.22021        5.56472        8.62513        3.93673                 NaN   43.4030                 NaN   31.2502     
  1216.17        2500.00                 NaN            NaN            NaN   7.49213        5.43373        8.63675        3.85572                 NaN   43.3847                 NaN   31.1970     
  1214.60        2500.00                 NaN            NaN            NaN   7.73040        5.26028        8.64855        3.78269                 NaN   43.3709       0.352602E-001   31.1719     
  1213.03        2500.00                 NaN            NaN            NaN   6.33330        6.30272        8.62469        4.01604                 NaN   43.4229                 NaN   31.3004     
  1211.47        2500.00                 NaN            NaN            NaN   9.30085        4.49760        8.61977        3.12914                 NaN   43.3063       0.250954        30.8954     
  1209.90        2500.00                 NaN            NaN            NaN   6.10452        6.78334        8.64782        3.87297                 NaN   43.3836                 NaN   31.2077     
  1208.33        2500.00                 NaN            NaN            NaN   17.1164       0.634952        8.92570                 NaN            NaN   42.8751        1.11646        29.3314     
  1206.77        2500.00                 NaN            NaN            NaN   16.6376        1.10555        8.92721                 NaN            NaN   42.8762        1.11948        29.3339     
  1205.20        2500.00                 NaN            NaN            NaN   17.5895       0.198444        8.90910                 NaN            NaN   42.8763        1.09574        29.3310     
  1203.63        2500.00                 NaN            NaN            NaN   17.0973       0.638766        8.95663                 NaN            NaN   42.8626        1.11761        29.3271     
  1202.07        2500.00                 NaN            NaN            NaN  0.621135        17.1347        8.96105                 NaN            NaN   42.8429        1.11094        29.3293     
  1200.50        2500.00                 NaN            NaN            NaN   15.7654        1.93027        8.95728                 NaN            NaN   42.8910        1.12968        29.3264     
  1198.93        2500.00                 NaN            NaN            NaN   16.6290        1.10185        8.96493                 NaN            NaN   42.8580        1.11867        29.3275     
  1197.37        2500.00                 NaN            NaN            NaN   15.0541        2.61353        8.96388                 NaN            NaN   42.9027        1.14023        29.3256     
  1195.80        2500.00                 NaN            NaN            NaN   16.6570        1.09615        8.97748                 NaN            NaN   42.8284        1.11049        29.3305     
  1194.24        2500.00                 NaN            NaN            NaN   16.5762        1.18007        8.97876                 NaN            NaN   42.8237        1.10919        29.3321     
  1192.67        2500.00                 NaN            NaN            NaN   16.0778        1.66448        8.96020                 NaN            NaN   42.8491        1.11500        29.3335     
  1191.10        2500.00                 NaN            NaN            NaN   1.23933        16.5130        8.98209                 NaN            NaN   42.8244        1.11063        29.3306     
  1189.54        2500.00                 NaN            NaN            NaN   16.3963        1.35585        8.99475                 NaN            NaN   42.8139        1.10856        29.3307     
  1187.97        2500.00                 NaN            NaN            NaN   16.3774        1.37732        8.99803                 NaN            NaN   42.8096        1.10686        29.3308     
  1186.40        2500.00                 NaN            NaN            NaN   16.6336        1.10909        9.01662                 NaN            NaN   42.8052        1.10945        29.3260     
  1184.84        2500.00                 NaN            NaN            NaN   16.4287        1.30732        9.01769                 NaN            NaN   42.8083        1.11168        29.3263     
  1183.27        2500.00                 NaN            NaN            NaN   16.2551        1.47529        9.01901                 NaN            NaN   42.8104        1.11351        29.3266     
  1181.70        2500.00                 NaN            NaN            NaN   16.1073        1.61838        9.02055                 NaN            NaN   42.8118        1.11502        29.3269     
  1180.14        2500.00                 NaN            NaN            NaN   16.1712        1.56126        9.02798                 NaN            NaN   42.8004        1.11199        29.3272     
  1178.57        2500.00                 NaN            NaN            NaN   15.8909        1.82879        9.02485                 NaN            NaN   42.8112        1.11679        29.3275     
  1177.01        2500.00                 NaN            NaN            NaN   16.2834        1.47003        9.04536                 NaN            NaN   42.7692        1.10343        29.3286     
  1175.44        2500.00                 NaN            NaN            NaN   15.6830        2.02851        9.02781                 NaN            NaN   42.8134        1.11940        29.3278     
  1173.87        2500.00                 NaN            NaN            NaN   15.6457        2.06759        9.03202                 NaN            NaN   42.8080        1.11846        29.3282     
  1172.31        2500.00                 NaN            NaN            NaN   15.5463        2.16327        9.03311                 NaN            NaN   42.8091        1.11973        29.3285     
  1170.74        2500.00                 NaN            NaN            NaN   15.4704        2.23675        9.03491                 NaN            NaN   42.8088        1.12046        29.3287     
  1169.17        2500.00                 NaN            NaN            NaN   15.4367        2.27063        9.03854                 NaN            NaN   42.8050        1.12011        29.3290     
  1167.61        2500.00                 NaN            NaN            NaN   3.12696        14.6350        8.95495                 NaN            NaN   42.8169        1.10224        29.3639     
  1166.04        2500.00                 NaN            NaN            NaN   17.0607       0.682042        9.09890                 NaN            NaN   42.7618        1.09064        29.3059     
  1164.47        2500.00                 NaN            NaN            NaN   15.2396        2.45674        9.04092                 NaN            NaN   42.8096        1.12387        29.3293     
  1162.91        2500.00                 NaN            NaN            NaN   2.00179        15.7485        9.08474                 NaN            NaN   42.7324        1.10124        29.3313     
  1161.34        2500.00                 NaN            NaN            NaN   15.1664        2.52645        9.04454                 NaN            NaN   42.8083        1.12484        29.3295     
  1159.77        2500.00                 NaN            NaN            NaN   1.80475        15.8920        9.16183                 NaN            NaN   42.6838        1.11199        29.3456     
  1158.21        2500.00                 NaN            NaN            NaN   3.30932        14.3387        9.09985                 NaN            NaN   42.7761        1.13694        29.3390     
  1156.64        2500.00                 NaN            NaN            NaN   15.0351        2.66783        9.05473                 NaN            NaN   42.7865        1.12211        29.3338     
  1155.08        2500.00                 NaN            NaN            NaN   2.17835        15.5709        9.10861                 NaN            NaN   42.7109        1.09939        29.3319     
  1153.51        2500.00                 NaN            NaN            NaN   15.0262        2.67237        9.06414                 NaN            NaN   42.7842        1.12157        29.3315     
  1151.94        2500.00                 NaN            NaN   1.71726        11.0051        4.16584        9.01157                 NaN            NaN   43.0697        1.21779        29.8128     
  1150.38        2500.00                 NaN            NaN            NaN   15.1026        2.65529        9.08045                 NaN            NaN   42.7326        1.09191        29.3372     
  1148.81        2500.00                 NaN            NaN            NaN   15.1304        2.61756        9.09602                 NaN            NaN   42.7307        1.09170        29.3336     
  1147.24        2500.00                 NaN            NaN            NaN   15.0794        2.66925        9.09722                 NaN            NaN   42.7247        1.09448        29.3349     
  1145.68        2500.00                 NaN            NaN   2.40162        9.57285        4.57712        9.00024                 NaN            NaN   43.1882        1.26328        29.9967     
  1144.11        2500.00                 NaN            NaN            NaN   15.1066        2.64623        9.10418                 NaN            NaN   42.7158        1.09178        29.3354     
  1142.54        2500.00                 NaN            NaN   1.89980        10.6225        4.27754        9.01461                 NaN            NaN   43.0951        1.22882        29.8616     
  1140.98        2500.00                 NaN            NaN   3.44836        7.41905        5.17657        8.97635                 NaN            NaN   43.3690        1.33118        30.2795     
  1139.41        2500.00                 NaN            NaN            NaN   15.1038        2.64719        9.12661                 NaN            NaN   42.6940        1.09276        29.3357     
  1137.84        2500.00                 NaN            NaN            NaN   14.4148        3.31607        9.05594                 NaN            NaN   42.7584        1.10260        29.3522     
  1136.28        2500.00                 NaN            NaN            NaN   1.69408        15.9634        9.29858                 NaN            NaN   42.6434        1.10238        29.2981     
  1134.71        2500.00                 NaN            NaN            NaN   14.9480        2.80257        9.12537                 NaN            NaN   42.6948        1.09181        29.3375     
  1133.15        2500.00                 NaN            NaN            NaN   15.1350        2.62156        9.13729                 NaN            NaN   42.6747        1.08920        29.3422     
  1131.58        2500.00                 NaN            NaN            NaN   14.9235        2.82695        9.13436                 NaN            NaN   42.6857        1.09157        29.3378     
  1130.01        2500.00                 NaN            NaN            NaN   15.0683        2.68481        9.15071                 NaN            NaN   42.6631        1.09074        29.3424     
  1128.45        2500.00                 NaN            NaN            NaN   3.01331        14.7552        9.13062                 NaN            NaN   42.6646        1.08579        29.3504     
  1126.88        2500.00                 NaN            NaN            NaN   3.56826        14.1344        9.10649                 NaN            NaN   42.7382        1.10682        29.3459     
  1125.31        2500.00                 NaN            NaN            NaN   2.78379        14.8453        9.24418                 NaN            NaN   42.6781        1.12942        29.3192     
  1123.75        2500.00                 NaN            NaN            NaN   2.72500        15.0502        9.17755                 NaN            NaN   42.6213        1.08106        29.3449     
  1122.18        2500.00                 NaN            NaN            NaN   2.75315        15.0218        9.18135                 NaN            NaN   42.6179        1.08074        29.3450     
  1120.61        2500.00                 NaN            NaN            NaN   2.77504        14.9996        9.18719                 NaN            NaN   42.6128        1.08045        29.3450     
  1119.05        2500.00                 NaN            NaN            NaN   2.79623        14.9792        9.19095                 NaN            NaN   42.6088        1.07970        29.3451     
  1117.48        2500.00                 NaN            NaN            NaN   2.81620        14.9598        9.19532                 NaN            NaN   42.6045        1.07902        29.3451     
  1115.91        2500.00                 NaN            NaN            NaN   2.84919        14.9258        9.19966                 NaN            NaN   42.6011        1.07907        29.3452     
  1114.35        2500.00                 NaN            NaN            NaN   2.86891        14.9046        9.20617                 NaN            NaN   42.5961        1.07924        29.3450     
  1112.78        2500.00                 NaN            NaN            NaN   3.71325        14.0386        9.09316                 NaN            NaN   42.7013        1.09440        29.3594     
  1111.22        2500.00                 NaN            NaN            NaN   3.66450        14.1007        9.11346                 NaN            NaN   42.6731        1.08744        29.3608     
  1109.65        2500.00                 NaN            NaN            NaN   3.31128        14.4600        9.16568                 NaN            NaN   42.6293        1.08077        29.3530     
  1108.08        2500.00                 NaN            NaN            NaN   3.32773        14.4428        9.16725                 NaN            NaN   42.6248        1.08324        29.3542     
  1106.52        2500.00                 NaN            NaN            NaN   2.97184        14.8031        9.22832                 NaN            NaN   42.5750        1.07660        29.3452     
  1104.95        2500.00                 NaN            NaN            NaN   14.6148        3.12915        9.25112                 NaN            NaN   42.5726        1.09024        29.3421     
  1103.38        2500.00                 NaN            NaN            NaN   3.14034        14.6057        9.25626                 NaN            NaN   42.5658        1.08924        29.3427     
  1101.82        2500.00                 NaN            NaN            NaN   14.6098        3.13744        9.26045                 NaN            NaN   42.5605        1.08832        29.3435     
  1100.25        2500.00                 NaN            NaN            NaN   3.06141        14.6895        9.27311                 NaN            NaN   42.5486        1.08521        29.3421     
  1098.68        2500.00                 NaN            NaN            NaN   3.17942        14.5664        9.26919                 NaN            NaN   42.5526        1.08798        29.3444     
  1097.12        2500.00                 NaN            NaN            NaN   3.17279        14.5754        9.27342                 NaN            NaN   42.5463        1.08696        29.3451     
  1095.55        2500.00                 NaN            NaN            NaN   14.5745        3.17511        9.27947                 NaN            NaN   42.5394        1.08600        29.3455     
  1093.98        2500.00                 NaN            NaN            NaN   14.5703        3.18077        9.28433                 NaN            NaN   42.5332        1.08536        29.3461     
  1092.42        2500.00                 NaN            NaN            NaN   14.5587        3.19260        9.29011                 NaN            NaN   42.5274        1.08482        29.3463     
  1090.85        2500.00                 NaN            NaN            NaN   14.5634        3.19037        9.29552                 NaN            NaN   42.5206        1.08342        29.3467     
  1089.29        2500.00                 NaN            NaN            NaN   14.6432        3.11727        9.30602                 NaN            NaN   42.5072        1.08003        29.3463     
  1087.72        2500.00                 NaN            NaN            NaN   14.4288        3.30436        9.29762                 NaN            NaN   42.5340        1.09041        29.3448     
  1086.15        2500.00                 NaN            NaN            NaN   14.4324        3.30243        9.30328                 NaN            NaN   42.5273        1.08939        29.3452     
  1084.59        2500.00                 NaN            NaN            NaN   14.4349        3.30147        9.30894                 NaN            NaN   42.5208        1.08841        29.3455     
  1083.02        2500.00                 NaN            NaN            NaN   3.22611        14.5342        9.32263                 NaN            NaN   42.4895        1.07924        29.3483     
  1081.45        2500.00                 NaN            NaN            NaN   3.24373        14.5156        9.32596                 NaN            NaN   42.4868        1.07933        29.3486     
  1079.89        2500.00                 NaN            NaN            NaN   3.24006        14.5232        9.33204                 NaN            NaN   42.4779        1.07754        29.3493     
  1078.32        2500.00                 NaN            NaN            NaN   3.24366        14.5208        9.33728                 NaN            NaN   42.4718        1.07669        29.3497     
  1076.75        2500.00                 NaN            NaN            NaN   3.24686        14.5188        9.34272                 NaN            NaN   42.4656        1.07586        29.3501     
  1075.19        2500.00                 NaN            NaN            NaN   3.25006        14.5169        9.34812                 NaN            NaN   42.4594        1.07499        29.3505     
  1073.62        2500.00                 NaN            NaN            NaN   3.25400        14.5142        9.35340                 NaN            NaN   42.4532        1.07416        29.3510     
  1072.06        2500.00                 NaN            NaN            NaN   3.25764        14.5119        9.35873                 NaN            NaN   42.4470        1.07332        29.3515     
  1070.49        2500.00                 NaN            NaN            NaN   3.24882        14.5245        9.36527                 NaN            NaN   42.4379        1.07150        29.3520     
  1068.92        2500.00                 NaN            NaN            NaN   14.4712        3.30020        9.37252                 NaN            NaN   42.4317        1.07152        29.3528     
  1067.36        2500.00                 NaN            NaN            NaN   14.4679        3.30492        9.37781                 NaN            NaN   42.4255        1.07068        29.3533     
  1065.79        2500.00                 NaN            NaN            NaN   14.4652        3.30898        9.38306                 NaN            NaN   42.4192        1.06981        29.3538     
  1064.22        2500.00                 NaN            NaN            NaN   14.4679        3.30800        9.38813                 NaN            NaN   42.4129        1.06884        29.3542     
  1062.66        2500.00                 NaN            NaN            NaN   14.4719        3.30590        9.39325                 NaN            NaN   42.4064        1.06781        29.3547     
  1061.09        2500.00                 NaN            NaN            NaN   14.4576        3.32083        9.39852                 NaN            NaN   42.4005        1.06721        29.3553     
  1059.52        2500.00                 NaN            NaN            NaN   14.4557        3.32416        9.40364                 NaN            NaN   42.3943        1.06635        29.3559     
  1057.96        2500.00                 NaN            NaN            NaN   14.4533        3.32806        9.40870                 NaN            NaN   42.3881        1.06549        29.3564     
  1056.39        2500.00                 NaN            NaN            NaN   14.4384        3.34403        9.41278                 NaN            NaN   42.3827        1.06498        29.3571     
  1054.82        2500.00                 NaN            NaN            NaN   14.4402        3.34389        9.41797                 NaN            NaN   42.3763        1.06402        29.3577     
  1053.26        2500.00                 NaN            NaN            NaN   14.4480        3.33857        9.42295                 NaN            NaN   42.3695        1.06283        29.3582     
  1051.69        2500.00                 NaN            NaN            NaN   14.4274        3.35946        9.42713                 NaN            NaN   42.3645        1.06254        29.3590     
  1050.13        2500.00                 NaN            NaN            NaN   14.4235        3.36492        9.43182                 NaN            NaN   42.3585        1.06172        29.3596     
  1048.56        2500.00                 NaN            NaN            NaN   14.4172        3.37260        9.43636                 NaN            NaN   42.3526        1.06099        29.3602     
  1046.99        2500.00                 NaN            NaN            NaN   14.4057        3.38544        9.44047                 NaN            NaN   42.3470        1.06040        29.3610     
  1045.43        2500.00                 NaN            NaN            NaN   14.4054        3.38774        9.44528                 NaN            NaN   42.3404        1.05942        29.3617     
  1043.86        2500.00                 NaN            NaN            NaN   14.3964        3.39826        9.44957                 NaN            NaN   42.3346        1.05875        29.3624     
  1042.29        2500.00                 NaN            NaN            NaN   14.3944        3.40196        9.45441                 NaN            NaN   42.3283        1.05785        29.3631     
  1040.73        2500.00                 NaN            NaN            NaN   14.3817        3.41567        9.45841                 NaN            NaN   42.3230        1.05737        29.3639     
  1039.16        2500.00                 NaN            NaN            NaN   14.3776        3.42152        9.46305                 NaN            NaN   42.3168        1.05653        29.3646     
  1037.59        2500.00                 NaN            NaN            NaN   14.3742        3.42666        9.46775                 NaN            NaN   42.3104        1.05567        29.3653     
  1036.03        2500.00                 NaN            NaN            NaN   14.3708        3.43195        9.47244                 NaN            NaN   42.3040        1.05479        29.3660     
  1034.46        2500.00                 NaN            NaN            NaN   14.3771        3.42868        9.47827                 NaN            NaN   42.2959        1.05336        29.3667     
  1032.89        2500.00                 NaN            NaN            NaN   14.3641        3.44239        9.48195                 NaN            NaN   42.2911        1.05300        29.3675     
  1031.33        2500.00                 NaN            NaN            NaN   14.3610        3.44744        9.48677                 NaN            NaN   42.2845        1.05207        29.3682     
  1029.76        2500.00                 NaN            NaN            NaN   14.3669        3.44475        9.49289                 NaN            NaN   42.2759        1.05056        29.3690     
  1028.20        2500.00                 NaN            NaN            NaN   14.3637        3.45012        9.49787                 NaN            NaN   42.2690        1.04958        29.3697     
  1026.63        2500.00                 NaN            NaN            NaN   14.3607        3.45527        9.50292                 NaN            NaN   42.2620        1.04858        29.3705     
  1025.06        2500.00                 NaN            NaN            NaN   14.3580        3.46023        9.50807                 NaN            NaN   42.2549        1.04754        29.3713     
  1023.50        2500.00                 NaN            NaN            NaN   14.3474        3.47173        9.51173                 NaN            NaN   42.2499        1.04711        29.3721     
  1021.93        2500.00                 NaN            NaN            NaN   14.3451        3.47642        9.51696                 NaN            NaN   42.2426        1.04603        29.3729     
  1020.36        2500.00                 NaN            NaN            NaN   14.3429        3.48102        9.52230                 NaN            NaN   42.2351        1.04491        29.3738     
  1018.80        2500.00                 NaN            NaN            NaN   14.3468        3.48080        9.52919                 NaN            NaN   42.2254        1.04320        29.3746     
  1017.23        2500.00                 NaN            NaN            NaN   14.3452        3.48517        9.53495                 NaN            NaN   42.2173        1.04194        29.3755     
  1015.66        2500.00                 NaN            NaN            NaN   14.3437        3.48946        9.54086                 NaN            NaN   42.2090        1.04063        29.3763     
  1014.10        2500.00                 NaN            NaN            NaN   14.3416        3.49439        9.54680                 NaN            NaN   42.2006        1.03933        29.3772     
  1012.53        2500.00                 NaN            NaN            NaN   14.3060        3.52305        9.54845                 NaN            NaN   42.2036        1.04177        29.3772     
  1010.96        2500.00                 NaN            NaN            NaN   14.2559        3.56188        9.54808                 NaN            NaN   42.2116        1.04589        29.3767     
  1009.40        2500.00                 NaN            NaN            NaN   14.2508        3.56904        9.55295                 NaN            NaN   42.2046        1.04495        29.3776     
  1007.83        2500.00                 NaN            NaN            NaN   14.2462        3.57588        9.55787                 NaN            NaN   42.1975        1.04397        29.3785     
  1006.27        2500.00                 NaN            NaN            NaN   14.2415        3.58280        9.56279                 NaN            NaN   42.1904        1.04299        29.3795     
  1004.70        2500.00                 NaN            NaN            NaN   14.2379        3.58886        9.56775                 NaN            NaN   42.1831        1.04193        29.3804     
  1003.13        2500.00                 NaN            NaN            NaN   14.2338        3.59525        9.57277                 NaN            NaN   42.1759        1.04091        29.3814     
  1001.57        2500.00                 NaN            NaN            NaN   14.2299        3.60157        9.57770                 NaN            NaN   42.1687        1.03988        29.3823     
  1000.00        2500.00                 NaN            NaN            NaN   14.3110        3.54662        9.59360                 NaN            NaN   42.1333        1.02977        29.3858     
