|6.6.6
Archiving\03_Data\Deqfrac/QFM_m0.5/T13/T13_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1590.54        2500.00        98.7032        1.13316       0.163598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.2392       0.667187       0.936000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.41        2500.00        99.2368       0.669676       0.934835E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.84        2500.00        99.6783       0.281340       0.403846E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1584.27        2500.00        98.8466        1.01430       0.139086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.71        2500.00        99.2639       0.649068       0.870000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.14        2500.00        99.2746       0.638657       0.867714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.57        2500.00        99.3162       0.601941       0.818578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.01        2500.00        99.2523       0.656704       0.909655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.2933       0.622494       0.842403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.87        2500.00        99.3005       0.617376       0.821168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.31        2500.00        99.3043       0.614001       0.817297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.74        2500.00        99.3133       0.606501       0.802468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.18        2500.00        99.3160       0.605487       0.784893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.61        2500.00        99.3227       0.600294       0.770272E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.04        2500.00        99.7336       0.235814       0.305495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.48        2500.00        98.9285       0.949558       0.121933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.3358       0.589258       0.749229E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1562.34        2500.00        99.3483       0.578685       0.729988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.78        2500.00        99.5333       0.415139       0.516012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.21        2500.00        99.9967                 NaN  0.326721E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.64        2500.00        98.5402        1.30162       0.158218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.08        2500.00        99.3648       0.566907       0.682777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.51        2500.00        99.3710       0.561165       0.678253E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.94        2500.00        99.3750       0.558318       0.666524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.3802       0.554174       0.655798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.81        2500.00        99.3857       0.549233       0.650617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.25        2500.00        99.3894       0.545510       0.650873E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.68        2500.00        99.3946       0.542830       0.625939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.11        2500.00        99.3996       0.538788       0.616106E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.55        2500.00        99.4021       0.537929       0.599992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.98        2500.00        99.4081       0.532114       0.598105E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.41        2500.00        99.4113       0.530752       0.579286E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.4150       0.528209       0.568077E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.28        2500.00        99.4199       0.523872       0.562721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.71        2500.00        99.4229       0.521989       0.550823E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.15        2500.00        98.3204        1.52433       0.155221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.58        2500.00        99.7905       0.190681       0.187776E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.02        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.45        2500.00        99.7132       0.262546       0.242332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.88        2500.00        99.3623       0.580196       0.575144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.4440       0.503808       0.522100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.75        2500.00        99.4539       0.499002       0.471372E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.18        2500.00        99.4526       0.500407       0.470408E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.62        2500.00        99.4565       0.497621       0.458805E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.05        2500.00        99.4596       0.495087       0.453311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.48        2500.00        99.4636       0.491371       0.450380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.92        2500.00        99.4657       0.490087       0.442289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.35        2500.00        99.4679       0.491096       0.410165E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.4716       0.486073       0.423293E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.22        2500.00        99.4764       0.483640       0.399300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.65        2500.00        99.4776       0.482846       0.395115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.09        2500.00        99.4794       0.483215       0.374125E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.52        2500.00        99.4819       0.481481       0.366684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.95        2500.00        99.4860       0.477687       0.362933E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.39        2500.00        99.4875       0.482793       0.296982E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.82        2500.00        99.4908       0.469216       0.399438E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.4883       0.480336       0.313251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.69        2500.00        99.3182       0.569730       0.112071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.12        2500.00        99.6759       0.320278       0.383159E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.55        2500.00        99.5009       0.422721       0.764003E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.99        2500.00        99.4993       0.500683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.42        2500.00        99.5020       0.498018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.85        2500.00        99.5029       0.497127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.29        2500.00        99.4927       0.498995       0.834941E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.1465       0.267611       0.622618E-001  0.523626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.16        2500.00        98.9381       0.176828       0.821635E-001  0.802913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.59        2500.00        99.2043       0.131745       0.609930E-001  0.602924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.02        2500.00        98.6975       0.215085       0.996862E-001  0.987725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.46        2500.00        98.9677       0.169541       0.790757E-001  0.783680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.89        2500.00        98.9779       0.167710       0.776042E-001  0.776811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.32        2500.00        98.9861       0.165541       0.760677E-001  0.772251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.76        2500.00        98.9953       0.162404       0.760644E-001  0.766226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.0042       0.161261       0.743810E-001  0.760168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1474.62        2500.00        99.0124       0.158134       0.738072E-001  0.755704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.06        2500.00        99.1811       0.150247       0.531286E-001  0.615548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.49        2500.00        98.8639       0.151359       0.875904E-001  0.216504E-001  0.875462                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.92        2500.00        99.0135       0.105621       0.535551E-001  0.715814       0.111491                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.36        2500.00        99.0443       0.608850E-001  0.706705E-001  0.108374       0.715814                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.79        2500.00        99.0276       0.112568       0.444237E-001  0.121470       0.693895                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.23        2500.00        99.0300                 NaN  0.490016E-001  0.673307       0.247672                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.0379                 NaN  0.474048E-001  0.667579       0.247105                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.09        2500.00        99.0441                 NaN  0.462036E-001  0.246341       0.663377                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.53        2500.00        99.0503                 NaN  0.448406E-001  0.658640       0.246236                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.96        2500.00        99.0538                 NaN  0.436168E-001  0.247649       0.654959                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.39        2500.00        99.0647                 NaN  0.422308E-001  0.647554       0.245555                 NaN            NaN            NaN            NaN            NaN            NaN
  1455.83        2500.00        99.0680                 NaN  0.409763E-001  0.246079       0.644962                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.26        2500.00        99.0938                 NaN  0.389611E-001  0.627927       0.239336                 NaN            NaN            NaN            NaN            NaN            NaN
  1452.69        2500.00        99.9567                 NaN  0.143983E-001  0.288582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.1850                 NaN  0.620426E-001   1.25298       0.499937                 NaN            NaN            NaN            NaN            NaN            NaN
  1449.56        2500.00        99.0894                 NaN  0.361949E-001  0.245640       0.628802                 NaN            NaN            NaN            NaN            NaN            NaN
  1447.99        2500.00        99.1641                 NaN  0.324502E-001  0.576671       0.226753                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.43        2500.00        99.0284                 NaN  0.362354E-001  0.670490       0.264826                 NaN            NaN            NaN            NaN            NaN            NaN
  1444.86        2500.00        99.0986                 NaN  0.329929E-001  0.623605       0.244835                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.30        2500.00        99.1112                 NaN  0.308844E-001  0.612322       0.245574                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.73        2500.00        99.1115                 NaN  0.303237E-001  0.612405       0.245777                 NaN            NaN            NaN            NaN            NaN            NaN
  1440.16        2500.00        99.7245       0.716932E-001  0.751418E-002  0.196269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5123                 NaN  0.447056E-001   1.02373       0.419246                 NaN            NaN            NaN            NaN            NaN            NaN
  1437.03        2500.00        99.1234                 NaN  0.265986E-001  0.604269       0.245752                 NaN            NaN            NaN            NaN            NaN            NaN
  1435.46        2500.00        98.2648                 NaN  0.194857       0.662018       0.389483       0.488826                 NaN            NaN            NaN            NaN            NaN
  1433.90        2500.00        97.4767                 NaN  0.332209       0.793918       0.530306       0.866868                 NaN            NaN            NaN            NaN            NaN
  1432.33        2500.00        97.6703                 NaN  0.311767       0.481106       0.735543       0.801310                 NaN            NaN            NaN            NaN            NaN
  1430.76        2500.00        97.7091                 NaN  0.312085       0.726193       0.464198       0.788439                 NaN            NaN            NaN            NaN            NaN
  1429.20        2500.00        97.7515                 NaN  0.312010       0.715462       0.445670       0.775324                 NaN            NaN            NaN            NaN            NaN
  1427.63        2500.00        97.7879                 NaN  0.311123       0.706454       0.431599       0.762929                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        97.8269                 NaN  0.311366       0.697853       0.413630       0.750213                 NaN            NaN            NaN            NaN            NaN
  1424.50        2500.00        97.8625                 NaN  0.311362       0.689026       0.398440       0.738656                 NaN            NaN            NaN            NaN            NaN
  1422.93        2500.00        97.8981                 NaN  0.311290       0.382627       0.680966       0.726985                 NaN            NaN            NaN            NaN            NaN
  1421.37        2500.00        97.9302                 NaN  0.311746       0.674514       0.366582       0.716967                 NaN            NaN            NaN            NaN            NaN
  1419.80        2500.00        97.9694                 NaN  0.310608       0.352165       0.664310       0.703506                 NaN            NaN            NaN            NaN            NaN
  1418.23        2500.00        98.0018                 NaN  0.310369       0.655733       0.339260       0.692827                 NaN            NaN            NaN            NaN            NaN
  1416.67        2500.00        98.0319                 NaN  0.311120       0.325618       0.647980       0.683355                 NaN            NaN            NaN            NaN            NaN
  1415.10        2500.00        98.0651                 NaN  0.310537       0.640454       0.311607       0.672329                 NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.0947                 NaN  0.310883       0.633662       0.298140       0.662647                 NaN            NaN            NaN            NaN            NaN
  1411.97        2500.00        98.1220                 NaN  0.311299       0.627184       0.285921       0.653616                 NaN            NaN            NaN            NaN            NaN
  1410.40        2500.00        98.1555                 NaN  0.310676       0.618876       0.271971       0.642950                 NaN            NaN            NaN            NaN            NaN
  1408.83        2500.00        98.1807                 NaN  0.311004       0.613262       0.260706       0.634293                 NaN            NaN            NaN            NaN            NaN
  1407.27        2500.00        98.1988                 NaN  0.314485       0.610720       0.246535       0.629419                 NaN            NaN            NaN            NaN            NaN
  1405.70        2500.00        98.2405                 NaN  0.307930       0.239830       0.597783       0.613948                 NaN            NaN            NaN            NaN            NaN
  1404.14        2500.00        98.2637                 NaN  0.311379       0.594932       0.223217       0.606767                 NaN            NaN            NaN            NaN            NaN
  1402.57        2500.00        98.2836                 NaN  0.311774       0.590437       0.213874       0.600297                 NaN            NaN            NaN            NaN            NaN
  1401.00        2500.00        98.3094                 NaN  0.311444       0.203099       0.584268       0.591761                 NaN            NaN            NaN            NaN            NaN
  1399.44        2500.00        98.3319                 NaN  0.311933       0.579217       0.192581       0.584401                 NaN            NaN            NaN            NaN            NaN
  1397.87        2500.00        98.3554                 NaN  0.311952       0.574188       0.181670       0.576766                 NaN            NaN            NaN            NaN            NaN
  1396.30        2500.00        98.3779                 NaN  0.312286       0.569400       0.171174       0.569227                 NaN            NaN            NaN            NaN            NaN
  1394.74        2500.00        98.4001                 NaN  0.311967       0.563534       0.162788       0.561638                 NaN            NaN            NaN            NaN            NaN
  1393.17        2500.00        98.4222                 NaN  0.312100       0.152667       0.558645       0.554436                 NaN            NaN            NaN            NaN            NaN
  1391.60        2500.00        98.4420                 NaN  0.312228       0.143505       0.554530       0.547718                 NaN            NaN            NaN            NaN            NaN
  1390.04        2500.00        98.4636                 NaN  0.312214       0.549685       0.133986       0.540536                 NaN            NaN            NaN            NaN            NaN
  1388.47        2500.00        98.4830                 NaN  0.312078       0.545319       0.125734       0.533846                 NaN            NaN            NaN            NaN            NaN
  1386.90        2500.00        98.5023                 NaN  0.312306       0.541188       0.116700       0.527536                 NaN            NaN            NaN            NaN            NaN
  1385.34        2500.00        98.5234                 NaN  0.311386       0.108667       0.536440       0.520077                 NaN            NaN            NaN            NaN            NaN
  1383.77        2500.00        98.5403                 NaN  0.311840       0.533271       0.999709E-001  0.514597                 NaN            NaN            NaN            NaN            NaN
  1382.21        2500.00        98.5587                 NaN  0.311151       0.927920E-001  0.529223       0.508179                 NaN            NaN            NaN            NaN            NaN
  1380.64        2500.00        98.5770                 NaN  0.310922       0.853378E-001  0.524831       0.501909                 NaN            NaN            NaN            NaN            NaN
  1379.07        2500.00        98.5959                 NaN  0.310586       0.520247       0.776285E-001  0.495590                 NaN            NaN            NaN            NaN            NaN
  1377.51        2500.00        98.6123                 NaN  0.310781       0.516196       0.705962E-001  0.490108                 NaN            NaN            NaN            NaN            NaN
  1375.94        2500.00        98.6300                 NaN  0.308988       0.512903       0.646100E-001  0.483450                 NaN            NaN            NaN            NaN            NaN
  1374.37        2500.00        98.6459                 NaN  0.308903       0.509401       0.575813E-001  0.478210                 NaN            NaN            NaN            NaN            NaN
  1372.81        2500.00        98.6625                 NaN  0.308468       0.506113       0.502808E-001  0.472633                 NaN            NaN            NaN            NaN            NaN
  1371.24        2500.00        98.6790                 NaN  0.307261       0.452829E-001  0.501882       0.466567                 NaN            NaN            NaN            NaN            NaN
  1369.67        2500.00        98.6938                 NaN  0.306605       0.498461       0.397920E-001  0.461389                 NaN            NaN            NaN            NaN            NaN
  1368.11        2500.00        98.7095                 NaN  0.305787       0.494747       0.341286E-001  0.455885                 NaN            NaN            NaN            NaN            NaN
  1366.54        2500.00        98.7235                 NaN  0.304903       0.491347       0.293577E-001  0.450860                 NaN            NaN            NaN            NaN            NaN
  1364.97        2500.00        98.7393                 NaN  0.304938       0.220566E-001  0.487980       0.445748                 NaN            NaN            NaN            NaN            NaN
  1363.41        2500.00        98.7536                 NaN  0.301248       0.216907E-001  0.483882       0.439581                 NaN            NaN            NaN            NaN            NaN
  1361.84        2500.00        98.7666                 NaN  0.301208       0.161071E-001  0.480870       0.435180                 NaN            NaN            NaN            NaN            NaN
  1360.28        2500.00        98.7814                 NaN  0.299903       0.477258       0.114678E-001  0.429955                 NaN            NaN            NaN            NaN            NaN
  1358.71        2500.00        98.7950                 NaN  0.298295       0.474039       0.765796E-002  0.424964                 NaN            NaN            NaN            NaN            NaN
  1357.14        2500.00        98.8083                 NaN  0.296673       0.471027       0.399340E-002  0.420041                 NaN            NaN            NaN            NaN            NaN
  1355.58        2500.00        98.8223                 NaN  0.295041       0.467224       0.445157E-003  0.415012                 NaN            NaN            NaN            NaN            NaN
  1354.01        2500.00        98.8293                 NaN  0.281879       0.281792E-001  0.451075       0.409542                 NaN            NaN            NaN            NaN            NaN
  1352.44        2500.00        98.8469                 NaN  0.289426       0.458379                 NaN  0.405309                 NaN            NaN            NaN            NaN            NaN
  1350.88        2500.00        98.8592                 NaN  0.286965       0.453289                 NaN  0.400595                 NaN            NaN            NaN            NaN            NaN
  1349.31        2500.00        98.8702                 NaN  0.284704       0.448802                 NaN  0.396279                 NaN            NaN            NaN            NaN            NaN
  1347.74        2500.00        98.8821                 NaN  0.281748       0.444742                 NaN  0.391446                 NaN            NaN            NaN            NaN            NaN
  1346.18        2500.00        98.8934                 NaN  0.279066       0.440557                 NaN  0.386961                 NaN            NaN            NaN            NaN            NaN
  1344.61        2500.00        98.9042                 NaN  0.278084       0.434601                 NaN  0.383129                 NaN            NaN            NaN            NaN            NaN
  1343.05        2500.00        98.9119                 NaN  0.272956       0.435911                 NaN  0.379250                 NaN            NaN            NaN            NaN            NaN
  1341.48        2500.00        98.9287                 NaN  0.269294       0.429291                 NaN  0.372703                 NaN            NaN            NaN            NaN            NaN
  1339.91        2500.00        98.9393                 NaN  0.266881       0.425069                 NaN  0.368740                 NaN            NaN            NaN            NaN            NaN
  1338.35        2500.00        98.9499                 NaN  0.265100       0.420332                 NaN  0.364717                 NaN            NaN            NaN            NaN            NaN
  1336.78        2500.00        98.9584                 NaN  0.260781       0.419893                 NaN  0.360933                 NaN            NaN            NaN            NaN            NaN
  1335.21        2500.00        98.9708                 NaN  0.258665       0.414376                 NaN  0.356120                 NaN            NaN            NaN            NaN            NaN
  1333.65        2500.00        98.9801                 NaN  0.256202       0.411255                 NaN  0.352418                 NaN            NaN            NaN            NaN            NaN
  1332.08        2500.00        98.9906                 NaN  0.253231       0.407875                 NaN  0.348318                 NaN            NaN            NaN            NaN            NaN
  1330.51        2500.00        98.9621                 NaN  0.225739       0.437639                 NaN  0.349120       0.254242E-001            NaN            NaN            NaN            NaN
  1328.95        2500.00        98.8095                 NaN  0.106084       0.564807       0.215703E-001  0.363570       0.134484                 NaN            NaN            NaN            NaN
  1327.38        2500.00        98.7971                 NaN  0.154647       0.168458E-001  0.529888       0.381411       0.120120                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.8223                 NaN            NaN  0.478055       0.221086       0.336995       0.141545                 NaN            NaN            NaN            NaN
  1324.25        2500.00        98.8247                 NaN            NaN  0.456489       0.241318       0.339053       0.138433                 NaN            NaN            NaN            NaN
  1322.68        2500.00        98.8445                 NaN            NaN  0.447668       0.237753       0.333939       0.136186                 NaN            NaN            NaN            NaN
  1321.12        2500.00        98.8645                 NaN            NaN  0.438724       0.234300       0.328848       0.133649                 NaN            NaN            NaN            NaN
  1319.55        2500.00        98.8803                 NaN            NaN  0.231045       0.432022       0.324910       0.131705                 NaN            NaN            NaN            NaN
  1317.98        2500.00        98.9011                 NaN  0.175595E-005  0.422471       0.228266       0.319080       0.129062                 NaN            NaN            NaN            NaN
  1316.42        2500.00        98.9175                 NaN            NaN  0.414020       0.225854       0.315401       0.127249                 NaN            NaN            NaN            NaN
  1314.85        2500.00        98.9410                 NaN  0.135371E-001  0.199446       0.412391       0.311305       0.122309                 NaN            NaN            NaN            NaN
  1313.28        2500.00        98.9548                 NaN  0.392095E-002  0.400170       0.212928       0.306176       0.121966                 NaN            NaN            NaN            NaN
  1311.72        2500.00        98.9715                 NaN  0.193671E-002  0.391860       0.213436       0.301466       0.119840                 NaN            NaN            NaN            NaN
  1310.15        2500.00        98.9889                 NaN  0.473353E-002  0.206450       0.385247       0.297397       0.117252                 NaN            NaN            NaN            NaN
  1308.58        2500.00        99.0085                 NaN  0.160110E-001  0.382311       0.185567       0.294428       0.113155                 NaN            NaN            NaN            NaN
  1307.02        2500.00        99.0199                 NaN  0.166311E-005  0.368060       0.209863       0.288514       0.113662                 NaN            NaN            NaN            NaN
  1305.45        2500.00        99.0363                 NaN  0.729731E-006  0.361275       0.206724       0.284110       0.111570                 NaN            NaN            NaN            NaN
  1303.88        2500.00        99.0560                 NaN  0.169661E-001  0.361047       0.177521       0.282080       0.106346                 NaN            NaN            NaN            NaN
  1302.32        2500.00        99.0671                 NaN            NaN  0.346119       0.203398       0.276201       0.107152                 NaN            NaN            NaN            NaN
  1300.75        2500.00        99.0826                 NaN            NaN  0.200542       0.339726       0.271921       0.105173                 NaN            NaN            NaN            NaN
  1299.19        2500.00        99.0972                 NaN            NaN  0.198830       0.332675       0.268257       0.103072                 NaN            NaN            NaN            NaN
  1297.62        2500.00        99.1118                 NaN  0.872480E-005  0.196667       0.326124       0.264271       0.101094                 NaN            NaN            NaN            NaN
  1296.05        2500.00        99.1257                 NaN            NaN  0.194919       0.319686       0.260666       0.990263E-001            NaN            NaN            NaN            NaN
  1294.49        2500.00        99.1404                 NaN            NaN  0.312790       0.192934       0.256712       0.971452E-001            NaN            NaN            NaN            NaN
  1292.92        2500.00        99.1539                 NaN            NaN  0.306756       0.191052       0.253175       0.951408E-001            NaN            NaN            NaN            NaN
  1291.35        2500.00        89.9498                 NaN            NaN   1.29421        1.24425        1.42677       0.495979                 NaN   5.58895                 NaN            NaN
  1289.79        2500.00        84.1747                 NaN            NaN   1.82428        1.99760        2.16142       0.714379                 NaN   9.12759                 NaN            NaN
  1288.22        2500.00        86.5178                 NaN            NaN   1.51651        1.76934        1.85812       0.594449                 NaN   7.74380                 NaN            NaN
  1286.65        2500.00        88.2605                 NaN            NaN   1.29066        1.59370        1.63137       0.507154                 NaN   6.71665                 NaN            NaN
  1285.09        2500.00        89.5218                 NaN            NaN   1.12426        1.46935        1.46763       0.444260                 NaN   5.97273                 NaN            NaN
  1283.52        2500.00        90.7413                 NaN            NaN  0.973567        1.33513        1.30494       0.384385                 NaN   5.26068                 NaN            NaN
