|6.6.6
Archiving\03_Data\fracLP/QFM_m1/LAR/LAR_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1418.55        500.000        98.5516                 NaN  0.230096E-002            NaN            NaN  0.505282       0.940860                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.5703                 NaN  0.209432E-002            NaN            NaN  0.499660       0.927930                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.5863                 NaN  0.193647E-002            NaN            NaN  0.916576       0.495213                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6023                 NaN  0.178043E-002            NaN            NaN  0.490556       0.905396                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6180                 NaN  0.161449E-002            NaN            NaN  0.894273       0.486124                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6323                 NaN  0.146129E-002            NaN            NaN  0.884356       0.481855                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.6479                 NaN  0.129260E-002            NaN            NaN  0.873576       0.477273                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.6619                 NaN  0.115638E-002            NaN            NaN  0.863421       0.473486                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.6754                 NaN  0.100444E-002            NaN            NaN  0.854001       0.469644                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.6880                 NaN  0.875021E-003            NaN            NaN  0.465852       0.845242                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.7016                 NaN  0.733321E-003            NaN            NaN  0.836006       0.461647                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.7138                 NaN  0.609921E-003            NaN            NaN  0.458508       0.827055                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.7263                 NaN  0.486464E-003            NaN            NaN  0.818187       0.455007                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.7376                 NaN  0.354222E-003            NaN            NaN  0.451551       0.810515                 NaN            NaN            NaN            NaN
  1383.46        500.000        97.4316                 NaN            NaN            NaN            NaN  0.864551        1.07938       0.624484                 NaN            NaN            NaN
  1380.95        500.000        97.2210                 NaN            NaN            NaN            NaN  0.855691        1.18662       0.736695                 NaN            NaN            NaN
  1378.45        500.000        97.2799                 NaN            NaN            NaN            NaN  0.836909        1.16337       0.719819                 NaN            NaN            NaN
  1375.94        500.000        97.3358                 NaN            NaN            NaN            NaN  0.818490        1.14215       0.703606                 NaN            NaN            NaN
  1373.43        500.000        97.3903                 NaN            NaN            NaN            NaN  0.800949        1.12096       0.687742                 NaN            NaN            NaN
  1370.93        500.000        97.4410                 NaN            NaN            NaN            NaN  0.784446        1.10166       0.672858                 NaN            NaN            NaN
  1368.42        500.000        97.4887                 NaN            NaN            NaN            NaN  0.769036        1.08318       0.659075                 NaN            NaN            NaN
  1365.91        500.000        97.5422                 NaN            NaN            NaN            NaN   1.06367       0.750965       0.643146                 NaN            NaN            NaN
  1363.41        500.000        97.5833                 NaN            NaN            NaN            NaN   1.04898       0.736909       0.630834                 NaN            NaN            NaN
  1360.90        500.000        97.6253                 NaN            NaN  0.206643E-005            NaN  0.722852        1.03353       0.618304                 NaN            NaN            NaN
  1358.40        500.000        97.6541                 NaN            NaN  0.439992                 NaN  0.896320       0.342592       0.667012                 NaN            NaN            NaN
  1355.89        500.000        97.6979                 NaN            NaN  0.509250                 NaN  0.915171       0.214854       0.662776                 NaN            NaN            NaN
  1353.38        500.000        97.7419                 NaN            NaN  0.511077                 NaN  0.905220       0.191869       0.649957                 NaN            NaN            NaN
  1350.88        500.000        97.7823                 NaN            NaN  0.513876                 NaN  0.896638       0.168952       0.638211                 NaN            NaN            NaN
  1348.37        500.000        97.8189                 NaN            NaN  0.516957                 NaN  0.147121       0.889225       0.627843                 NaN            NaN            NaN
  1345.86        500.000        97.8643                 NaN            NaN  0.514235                 NaN  0.131178       0.876259       0.614055                 NaN            NaN            NaN
  1343.36        500.000        97.8946                 NaN            NaN  0.514629                 NaN  0.874229       0.112565       0.604008                 NaN            NaN            NaN
  1340.85        500.000        97.9426                 NaN            NaN  0.516226                 NaN  0.858601       0.919415E-001  0.590677                 NaN            NaN            NaN
  1338.35        500.000        97.9734                 NaN            NaN  0.505942                 NaN  0.840870       0.988015E-001  0.580975                 NaN            NaN            NaN
  1335.84        500.000        98.0274                 NaN            NaN  0.515364                 NaN  0.844267       0.483749E-001  0.564595                 NaN            NaN            NaN
  1333.33        500.000        98.0480                 NaN            NaN  0.507923                 NaN  0.833313       0.527771E-001  0.557979                 NaN            NaN            NaN
  1330.83        500.000        98.0823                 NaN            NaN  0.505323                 NaN  0.406664E-001  0.824118       0.547614                 NaN            NaN            NaN
  1328.32        500.000        98.1138                 NaN            NaN  0.500912                 NaN  0.815336       0.324680E-001  0.537488                 NaN            NaN            NaN
  1325.81        500.000        98.1450                 NaN            NaN  0.496124                 NaN  0.806937       0.244393E-001  0.527464                 NaN            NaN            NaN
  1323.31        500.000        98.1758                 NaN            NaN  0.490701                 NaN  0.184656E-001  0.797410       0.517623                 NaN            NaN            NaN
  1320.80        500.000        98.2062                 NaN            NaN  0.484941                 NaN  0.788442       0.125773E-001  0.507799                 NaN            NaN            NaN
  1318.30        500.000        98.2344                 NaN            NaN  0.476338                 NaN  0.776840       0.141021E-001  0.498305                 NaN            NaN            NaN
  1315.79        500.000        98.2616                 NaN            NaN  0.469042                 NaN  0.770483       0.960675E-002  0.489240                 NaN            NaN            NaN
  1313.28        500.000        98.2900                 NaN            NaN  0.461005                 NaN  0.758808       0.102476E-001  0.479921                 NaN            NaN            NaN
  1310.78        500.000        98.3166                 NaN            NaN  0.451254                 NaN  0.124735E-001  0.748935       0.470739                 NaN            NaN            NaN
  1308.27        500.000        98.3411                 NaN            NaN  0.442713                 NaN  0.143093E-001  0.739423       0.462498                 NaN            NaN            NaN
  1305.76        500.000        98.3674                 NaN            NaN  0.430249                 NaN  0.218223E-001  0.727236       0.453285                 NaN            NaN            NaN
  1303.26        500.000        98.3967                 NaN            NaN  0.431329                 NaN  0.726999                 NaN  0.444987                 NaN            NaN            NaN
  1300.75        500.000        98.4126                 NaN            NaN  0.399119                 NaN  0.695622       0.560285E-001  0.436582                 NaN            NaN            NaN
  1298.25        500.000        98.4336                 NaN            NaN  0.394357                 NaN  0.693899       0.487239E-001  0.429382                 NaN            NaN            NaN
  1295.74        500.000        98.4192                 NaN            NaN  0.292803                 NaN  0.588970       0.275377       0.423683                 NaN            NaN            NaN
  1293.23        500.000        98.5037                 NaN            NaN  0.400453                 NaN  0.686872                 NaN  0.408946                 NaN            NaN            NaN
  1290.73        500.000        98.5132                 NaN            NaN  0.390271                 NaN  0.690297                 NaN  0.406253                 NaN            NaN            NaN
  1288.22        500.000        98.4219                 NaN  0.102108       0.314952                 NaN  0.742813                 NaN  0.418196                 NaN            NaN            NaN
  1285.71        500.000        98.3793                 NaN  0.164730       0.261215                 NaN  0.773173                 NaN  0.421619                 NaN            NaN            NaN
  1283.21        500.000        98.4043                 NaN  0.163779       0.236617                 NaN  0.748701       0.337111E-001  0.412921                 NaN            NaN            NaN
  1280.70        500.000        98.4393                 NaN  0.162392       0.240806                 NaN  0.753182                 NaN  0.404329                 NaN            NaN            NaN
  1278.20        500.000        98.4718                 NaN  0.159414       0.233467                 NaN  0.739757                 NaN  0.395515                 NaN            NaN            NaN
  1275.69        500.000        98.4980                 NaN  0.156078       0.211975                 NaN  0.715582       0.312767E-001  0.387093                 NaN            NaN            NaN
  1273.18        500.000        98.5289                 NaN  0.151913       0.200108                 NaN  0.695841       0.446510E-001  0.378582                 NaN            NaN            NaN
  1270.68        500.000        98.5581                 NaN  0.147535       0.187543                 NaN  0.675982       0.604453E-001  0.370349                 NaN            NaN            NaN
  1268.17        500.000        98.5880                 NaN  0.143242       0.176372                 NaN  0.656886       0.733147E-001  0.362175                 NaN            NaN            NaN
  1265.66        500.000        98.6166                 NaN  0.138884       0.165506                 NaN  0.865917E-001  0.638011       0.354371                 NaN            NaN            NaN
  1263.16        500.000        98.6595                 NaN  0.135923       0.191283                 NaN  0.667712                 NaN  0.345593                 NaN            NaN            NaN
  1260.65        500.000        88.3533                 NaN  0.432208                 NaN            NaN   1.95712        1.64623        1.46408        6.00420       0.142843                 NaN
  1258.15        500.000        89.1021                 NaN            NaN  0.552932                 NaN   1.88430        1.01534        1.38430        5.68964       0.371422                 NaN
  1255.64        500.000        90.1693                 NaN            NaN  0.546600                 NaN   1.76536       0.815515        1.25728        5.11219       0.333774                 NaN
  1253.13        500.000        91.0609                 NaN            NaN  0.506883                 NaN   1.62739       0.724262        1.14854        4.63137       0.300667                 NaN
  1250.63        500.000        91.8180                 NaN            NaN  0.476222                 NaN  0.638125        1.51261        1.05527        4.22690       0.272821                 NaN
  1248.12        500.000        92.4577                 NaN            NaN  0.448144                 NaN   1.41393       0.568125       0.975265        3.88787       0.248997                 NaN
  1245.61        500.000        92.9939                 NaN            NaN  0.399107                 NaN  0.579098        1.29312       0.907006        3.60085       0.226917                 NaN
  1243.11        500.000        93.5052                 NaN            NaN  0.412717                 NaN  0.427461        1.26108       0.842406        3.34073       0.210396                 NaN
  1240.60        500.000        93.9375                 NaN            NaN  0.378042                 NaN   1.16849       0.420728       0.786051        3.11600       0.193215                 NaN
  1238.10        500.000        94.3226                 NaN            NaN  0.354383                 NaN   1.09394       0.397687       0.735547        2.91765       0.178191                 NaN
  1235.59        500.000        94.6682                 NaN            NaN  0.330695                 NaN  0.383058        1.02315       0.689502        2.74088       0.164463                 NaN
  1233.08        500.000        94.9838                 NaN            NaN  0.305002                 NaN  0.384647       0.947659       0.647272        2.57995       0.151627                 NaN
  1230.58        500.000        95.2677                 NaN            NaN  0.281108                 NaN  0.883125       0.384034       0.608645        2.43542       0.139969                 NaN
  1228.07        500.000        95.5263                 NaN            NaN  0.252461                 NaN  0.807806       0.407187       0.573313        2.30404       0.128928                 NaN
  1225.56        500.000        95.8278                 NaN            NaN  0.358766                 NaN  0.979376                 NaN  0.532404        2.17531       0.126356                 NaN
  1223.06        500.000        95.9150                 NaN            NaN  0.515892E-001            NaN  0.419358       0.913839       0.519016        2.08056       0.100592                 NaN
  1220.55        500.000        96.1686                 NaN            NaN  0.145888                 NaN  0.563364       0.566652       0.484068        1.97267       0.987322E-001            NaN
  1218.05        500.000        96.3519                 NaN            NaN  0.114043                 NaN  0.489956       0.617247       0.458509        1.87824       0.900589E-001            NaN
  1215.54        500.000        96.5123                 NaN            NaN  0.662704E-001            NaN  0.394814       0.717949       0.435883        1.79171       0.810648E-001            NaN
  1213.03        500.000        96.6569                 NaN            NaN  0.145697E-001            NaN  0.295150       0.833708       0.415540        1.71188       0.722855E-001            NaN
  1210.53        500.000        96.8050                 NaN            NaN            NaN            NaN  0.252301       0.845488       0.395047        1.63619       0.659237E-001            NaN
  1208.02        500.000        96.9477                 NaN            NaN            NaN            NaN  0.817637       0.232603       0.375351        1.56603       0.607171E-001            NaN
  1205.51        500.000        97.0873                 NaN            NaN            NaN            NaN  0.787150       0.214897       0.356106        1.49849       0.560571E-001            NaN
  1203.01        500.000        97.2201                 NaN            NaN            NaN            NaN  0.755906       0.200680       0.337882        1.43388       0.515144E-001            NaN
  1200.50        500.000        86.9133                 NaN            NaN  0.356023                 NaN   1.18107       0.662013        1.15052        5.03981       0.131098        4.56618     
  1197.99        500.000        81.8910                 NaN            NaN  0.788110                 NaN   1.90473                 NaN   1.53500        6.81132       0.177010        6.89287     
  1195.49        500.000        82.8646                 NaN            NaN  0.741562                 NaN   1.77980                 NaN   1.44255        6.47200       0.164306        6.53516     
  1192.98        500.000        83.2327                 NaN            NaN  0.710281                 NaN   1.71343                 NaN   1.39809        6.37756       0.157066        6.41089     
  1190.48        500.000        82.2147                 NaN            NaN  0.754209                 NaN   1.70511                 NaN   1.46159        6.85345       0.163931        6.84697     
  1187.97        500.000        78.4232                 NaN            NaN  0.857844                 NaN   1.98744                 NaN   1.72367        8.49133       0.193436        8.32311     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN   11.2697        1.87035        7.71521        40.3460       0.595755        38.2029     
  1182.96        500.000                 NaN            NaN            NaN   3.55556                 NaN   7.85363                 NaN   7.49601        41.0712       0.848148        39.1754     
  1180.45        500.000                 NaN            NaN            NaN   3.59296                 NaN   7.80007                 NaN   7.49559        41.0742       0.850112        39.1870     
  1177.94        500.000                 NaN            NaN            NaN   3.68318                 NaN   7.66269                 NaN   7.49093        41.0935       0.857525        39.2122     
  1175.44        500.000                 NaN            NaN            NaN   3.80985                 NaN   7.46317                 NaN   7.48204        41.1278       0.869595        39.2475     
  1172.93        500.000                 NaN            NaN            NaN   3.78207                 NaN   7.51537                 NaN   7.48779        41.1092       0.864584        39.2410     
  1170.43        500.000                 NaN            NaN            NaN   3.87304                 NaN   7.37052                 NaN   7.47862        41.1379       0.874258        39.2656     
  1167.92        500.000                 NaN            NaN            NaN   3.87700                 NaN   7.37359                 NaN   7.48551        41.1241       0.871246        39.2686     
  1165.41        500.000                 NaN            NaN            NaN   3.94963                 NaN   7.25772                 NaN   7.47973        41.1451       0.878728        39.2891     
  1162.91        500.000                 NaN            NaN            NaN   3.93204                 NaN   7.29432                 NaN   7.48405        41.1294       0.874701        39.2855     
  1160.40        500.000                 NaN            NaN            NaN   4.00634                 NaN   7.17540                 NaN   7.47877        41.1508       0.882216        39.3064     
  1157.89        500.000                 NaN            NaN            NaN   3.98316                 NaN   7.21987                 NaN   7.48521        41.1323       0.877855        39.3016     
  1155.39        500.000                 NaN            NaN            NaN   4.22331                 NaN   6.82230                 NaN   7.46186        41.2192       0.905982        39.3673     
  1152.88        500.000                 NaN            NaN            NaN   4.07684                 NaN   7.07452                 NaN   7.48852        41.1464       0.885885        39.3278     
  1150.38        500.000                 NaN            NaN            NaN   4.25324                 NaN   6.78024                 NaN   7.46333        41.2187       0.907400        39.3771     
  1147.87        500.000                 NaN            NaN            NaN   4.09504                 NaN   7.05566                 NaN   7.48438        41.1441       0.885188        39.3356     
  1145.36        500.000                 NaN            NaN            NaN   4.28189                 NaN   6.74015                 NaN   7.46486        41.2179       0.908730        39.3865     
  1142.86        500.000                 NaN            NaN            NaN   4.15829                 NaN   6.96156                 NaN   7.48339        41.1520       0.889715        39.3551     
  1140.35        500.000                 NaN            NaN            NaN   4.19305                 NaN   6.90500                 NaN   7.48077        41.1635       0.893383        39.3643     
  1137.84        500.000                 NaN            NaN            NaN   4.20147                 NaN   6.89895                 NaN   7.48386        41.1547       0.892345        39.3687     
  1135.34        500.000                 NaN            NaN            NaN   4.23140                 NaN   6.85022                 NaN   7.48166        41.1647       0.895520        39.3765     
  1132.83        500.000                 NaN            NaN            NaN   4.26080                 NaN   6.80840                 NaN   7.48170        41.1666       0.896912        39.3855     
  1130.33        500.000                 NaN            NaN            NaN   4.25869                 NaN   6.81640                 NaN   7.48507        41.1572       0.895735        39.3869     
  1127.82        500.000                 NaN            NaN            NaN   4.43688                 NaN   6.52604                 NaN   7.46895        41.2187       0.914023        39.4354     
  1125.31        500.000                 NaN            NaN            NaN   4.30052                 NaN   6.75567                 NaN   7.48839        41.1569       0.898644        39.3999     
  1122.81        500.000                 NaN            NaN            NaN   4.46494                 NaN   6.48604                 NaN   7.47025        41.2185       0.915528        39.4447     
  1120.30        500.000                 NaN            NaN            NaN   4.33241                 NaN   6.71089                 NaN   7.48936        41.1566       0.900240        39.4105     
  1117.79        500.000                 NaN            NaN            NaN   4.49448                 NaN   6.44335                 NaN   7.47133        41.2192       0.917248        39.4544     
  1115.29        500.000                 NaN            NaN            NaN   4.36360                 NaN   6.66360                 NaN   7.48671        41.1635       0.902440        39.4201     
  1112.78        500.000                 NaN            NaN            NaN   4.51464                 NaN   6.41636                 NaN   7.47344        41.2159       0.917955        39.4617     
  1110.28        500.000                 NaN            NaN            NaN   4.39258                 NaN   6.62308                 NaN   7.48821        41.1623       0.903881        39.4299     
  1107.77        500.000                 NaN            NaN            NaN   4.41532                 NaN   6.59023                 NaN   7.48826        41.1641       0.905078        39.4370     
  1105.26        500.000                 NaN            NaN            NaN   4.42017                 NaN   6.58470                 NaN   7.48982        41.1607       0.905216        39.4394     
  1102.76        500.000                 NaN            NaN            NaN   4.44137                 NaN   6.55415                 NaN   7.48997        41.1622       0.906318        39.4460     
  1100.25        500.000                 NaN            NaN            NaN   4.44648                 NaN   6.54829                 NaN   7.49155        41.1587       0.906452        39.4485     
  1097.74        500.000                 NaN            NaN            NaN   4.46636                 NaN   6.51970                 NaN   7.49178        41.1599       0.907479        39.4548     
  1095.24        500.000                 NaN            NaN            NaN   4.47163                 NaN   6.51370                 NaN   7.49337        41.1563       0.907597        39.4574     
  1092.73        500.000                 NaN            NaN            NaN   4.49013                 NaN   6.48718                 NaN   7.49370        41.1571       0.908537        39.4633     
  1090.23        500.000                 NaN            NaN            NaN   4.49569                 NaN   6.48078                 NaN   7.49530        41.1536       0.908658        39.4660     
  1087.72        500.000                 NaN            NaN            NaN   4.51310                 NaN   6.45590                 NaN   7.49571        41.1541       0.909538        39.4716     
  1085.21        500.000                 NaN            NaN            NaN   4.51876                 NaN   6.44944                 NaN   7.49734        41.1505       0.909639        39.4743     
  1082.71        500.000                 NaN            NaN            NaN   4.53490                 NaN   6.42648                 NaN   7.49784        41.1507       0.910436        39.4797     
  1080.20        500.000                 NaN            NaN            NaN   4.54089                 NaN   6.41956                 NaN   7.49947        41.1470       0.910546        39.4825     
  1077.69        500.000                 NaN            NaN            NaN   4.55597                 NaN   6.39821                 NaN   7.50006        41.1470       0.911279        39.4875     
  1075.19        500.000                 NaN            NaN            NaN   4.56216                 NaN   6.39105                 NaN   7.50171        41.1433       0.911382        39.4904     
  1072.68        500.000                 NaN            NaN            NaN   4.57629                 NaN   6.37112                 NaN   7.50236        41.1430       0.912062        39.4952     
  1070.18        500.000                 NaN            NaN            NaN   4.58262                 NaN   6.36383                 NaN   7.50404        41.1392       0.912151        39.4982     
  1067.67        500.000                 NaN            NaN            NaN   4.59580                 NaN   6.34532                 NaN   7.50478        41.1386       0.912776        39.5027     
  1065.16        500.000                 NaN            NaN            NaN   4.60211                 NaN   6.33761                 NaN   7.50628        41.1357       0.912877        39.5054     
  1062.66        500.000                 NaN            NaN            NaN   4.61461                 NaN   6.32065                 NaN   7.50729        41.1339       0.913430        39.5101     
  1060.15        500.000                 NaN            NaN            NaN   4.62130                 NaN   6.31314                 NaN   7.50897        41.1300       0.913404        39.5131     
  1057.64        500.000                 NaN            NaN            NaN   4.63269                 NaN   6.29710                 NaN   7.50987        41.1290       0.914029        39.5173     
  1055.14        500.000                 NaN            NaN            NaN   4.64354                 NaN   6.28324                 NaN   7.51189        41.1247       0.914403        39.5222     
  1052.63        500.000                 NaN            NaN            NaN   4.65038                 NaN   6.27384                 NaN   7.51284        41.1234       0.914791        39.5247     
  1050.13        500.000                 NaN            NaN            NaN   4.66525                 NaN   6.22769                 NaN   7.50695        41.1497       0.922465        39.5279     
  1047.62        500.000                 NaN            NaN            NaN   4.66854                 NaN   6.25004                 NaN   7.51571        41.1183       0.915337        39.5321     
  1045.11        500.000                 NaN            NaN            NaN   4.67970                 NaN   6.20985                 NaN   7.50991        41.1436       0.922744        39.5342     
  1042.61        500.000                 NaN            NaN            NaN   4.71049                 NaN   6.18248                 NaN   7.51313        41.1301       0.919471        39.5443     
  1040.10        500.000                 NaN            NaN            NaN   4.69374                 NaN   6.19268                 NaN   7.51296        41.1373       0.922986        39.5403     
  1037.59        500.000                 NaN            NaN            NaN   4.75414                 NaN   6.11241                 NaN   7.51343        41.1377       0.923661        39.5587     
  1035.09        500.000                 NaN            NaN            NaN   4.70740                 NaN   6.17615                 NaN   7.51609        41.1307       0.923194        39.5464     
  1032.58        500.000                 NaN            NaN            NaN   4.76762                 NaN   6.09610                 NaN   7.51659        41.1311       0.923874        39.5647     
  1030.08        500.000                 NaN            NaN            NaN   4.72068                 NaN   6.16026                 NaN   7.51930        41.1239       0.923368        39.5525     
  1027.57        500.000                 NaN            NaN            NaN   4.78014                 NaN   6.08153                 NaN   7.51993        41.1238       0.923965        39.5706     
  1025.06        500.000                 NaN            NaN            NaN   4.73361                 NaN   6.14497                 NaN   7.52260        41.1169       0.923508        39.5585     
  1022.56        500.000                 NaN            NaN            NaN   4.79140                 NaN   6.06930                 NaN   7.52351        41.1157       0.923880        39.5762     
  1020.05        500.000                 NaN            NaN            NaN   4.74620                 NaN   6.13026                 NaN   7.52599        41.1096       0.923615        39.5644     
  1017.54        500.000                 NaN            NaN            NaN   4.80340                 NaN   6.05563                 NaN   7.52700        41.1080       0.923921        39.5820     
  1015.04        500.000                 NaN            NaN            NaN   4.75844                 NaN   6.11614                 NaN   7.52946        41.1020       0.923688        39.5703     
  1012.53        500.000                 NaN            NaN            NaN   4.81365                 NaN   6.04523                 NaN   7.53080        41.0992       0.923707        39.5874     
  1010.03        500.000                 NaN            NaN            NaN   4.77038                 NaN   6.10257                 NaN   7.53301        41.0942       0.923729        39.5761     
  1007.52        500.000                 NaN            NaN            NaN   4.82517                 NaN   6.03241                 NaN   7.53444        41.0911       0.923700        39.5932     
  1005.01        500.000                 NaN            NaN            NaN   4.78200                 NaN   6.08954                 NaN   7.53665        41.0862       0.923738        39.5819     
  1002.51        500.000                 NaN            NaN            NaN   4.83653                 NaN   6.01983                 NaN   7.53813        41.0830       0.923684        39.5989     
  1000.00        500.000                 NaN            NaN            NaN   4.79332                 NaN   6.07702                 NaN   7.54037        41.0780       0.923716        39.5876     
