|6.6.6
Archiving\03_Data\fracLP/QFM_m1/LAR/LAR_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1418.55        500.000        98.7694                 NaN  0.144768E-002            NaN            NaN  0.425251       0.803896                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.7867                 NaN  0.131811E-002            NaN            NaN  0.419979       0.792044                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.8016                 NaN  0.121907E-002            NaN            NaN  0.781564       0.415665                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.8165                 NaN  0.112140E-002            NaN            NaN  0.411202       0.771150                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.8312                 NaN  0.101728E-002            NaN            NaN  0.760884       0.406945                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.8447                 NaN  0.921100E-003            NaN            NaN  0.751605       0.402806                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.8591                 NaN  0.815110E-003            NaN            NaN  0.741618       0.398419                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.8724                 NaN  0.729420E-003            NaN            NaN  0.732161       0.394724                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.8851                 NaN  0.633969E-003            NaN            NaN  0.723369       0.390940                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.8971                 NaN  0.552452E-003            NaN            NaN  0.387233       0.715132                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.9099                 NaN  0.463181E-003            NaN            NaN  0.706479       0.383178                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.9215                 NaN  0.385412E-003            NaN            NaN  0.380033       0.698127                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.9332                 NaN  0.307603E-003            NaN            NaN  0.689867       0.376606                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.9441                 NaN  0.224027E-003            NaN            NaN  0.373163       0.682526                 NaN            NaN            NaN            NaN
  1383.46        500.000        97.7317                 NaN            NaN            NaN            NaN  0.727541       0.891182       0.649606                 NaN            NaN            NaN
  1380.95        500.000        97.5371                 NaN            NaN            NaN            NaN  0.719005       0.977935       0.765933                 NaN            NaN            NaN
  1378.45        500.000        97.5933                 NaN            NaN            NaN            NaN  0.702042       0.956852       0.747830                 NaN            NaN            NaN
  1375.94        500.000        97.6467                 NaN            NaN            NaN            NaN  0.685346       0.937481       0.730429                 NaN            NaN            NaN
  1373.43        500.000        97.6989                 NaN            NaN            NaN            NaN  0.669443       0.918229       0.713401                 NaN            NaN            NaN
  1370.93        500.000        97.7475                 NaN            NaN            NaN            NaN  0.654503       0.900551       0.697401                 NaN            NaN            NaN
  1368.42        500.000        97.7932                 NaN            NaN            NaN            NaN  0.640536       0.883681       0.682553                 NaN            NaN            NaN
  1365.91        500.000        97.8443                 NaN            NaN            NaN            NaN  0.865903       0.624285       0.665491                 NaN            NaN            NaN
  1363.41        500.000        97.8842                 NaN            NaN            NaN            NaN  0.852165       0.611460       0.652192                 NaN            NaN            NaN
  1360.90        500.000        97.9248                 NaN            NaN  0.151513E-005            NaN  0.598667       0.837849       0.638675                 NaN            NaN            NaN
  1358.40        500.000        97.9726                 NaN            NaN  0.321426                 NaN  0.740755       0.277076       0.688173                 NaN            NaN            NaN
  1355.89        500.000        98.0187                 NaN            NaN  0.370593                 NaN  0.754595       0.173324       0.682806                 NaN            NaN            NaN
  1353.38        500.000        98.0620                 NaN            NaN  0.370475                 NaN  0.744582       0.154374       0.668584                 NaN            NaN            NaN
  1350.88        500.000        98.1021                 NaN            NaN  0.371058                 NaN  0.735735       0.135586       0.655484                 NaN            NaN            NaN
  1348.37        500.000        98.1388                 NaN            NaN  0.371796                 NaN  0.117746       0.727859       0.643819                 NaN            NaN            NaN
  1345.86        500.000        98.1829                 NaN            NaN  0.368357                 NaN  0.104736       0.715335       0.628662                 NaN            NaN            NaN
  1343.36        500.000        98.2140                 NaN            NaN  0.367240                 NaN  0.711811       0.895828E-001  0.617370                 NaN            NaN            NaN
  1340.85        500.000        98.2597                 NaN            NaN  0.366942                 NaN  0.697610       0.729997E-001  0.602731                 NaN            NaN            NaN
  1338.35        500.000        98.2898                 NaN            NaN  0.358331                 NaN  0.681780       0.782243E-001  0.591837                 NaN            NaN            NaN
  1335.84        500.000        98.3414                 NaN            NaN  0.363649                 NaN  0.682550       0.382056E-001  0.574163                 NaN            NaN            NaN
  1333.33        500.000        98.3629                 NaN            NaN  0.357034                 NaN  0.671997       0.415714E-001  0.566466                 NaN            NaN            NaN
  1330.83        500.000        98.3963                 NaN            NaN  0.353896                 NaN  0.319477E-001  0.662918       0.554974                 NaN            NaN            NaN
  1328.32        500.000        98.4272                 NaN            NaN  0.349470                 NaN  0.654177       0.254385E-001  0.543754                 NaN            NaN            NaN
  1325.81        500.000        98.4576                 NaN            NaN  0.344871                 NaN  0.645765       0.190960E-001  0.532666                 NaN            NaN            NaN
  1323.31        500.000        98.4874                 NaN            NaN  0.339811                 NaN  0.143898E-001  0.636574       0.521792                 NaN            NaN            NaN
  1320.80        500.000        98.5168                 NaN            NaN  0.334609                 NaN  0.627805       0.977646E-002  0.510965                 NaN            NaN            NaN
  1318.30        500.000        98.5442                 NaN            NaN  0.327462                 NaN  0.616926       0.109316E-001  0.500505                 NaN            NaN            NaN
  1315.79        500.000        98.5705                 NaN            NaN  0.321321                 NaN  0.610269       0.742693E-002  0.490504                 NaN            NaN            NaN
  1313.28        500.000        98.5977                 NaN            NaN  0.314642                 NaN  0.599513       0.790203E-002  0.480280                 NaN            NaN            NaN
  1310.78        500.000        98.6231                 NaN            NaN  0.306882                 NaN  0.959317E-002  0.590219       0.470227                 NaN            NaN            NaN
  1308.27        500.000        98.6467                 NaN            NaN  0.299989                 NaN  0.109755E-001  0.581213       0.461145                 NaN            NaN            NaN
  1305.76        500.000        98.6715                 NaN            NaN  0.290592                 NaN  0.166945E-001  0.570082       0.451124                 NaN            NaN            NaN
  1303.26        500.000        98.6992                 NaN            NaN  0.290250                 NaN  0.568500                 NaN  0.442044                 NaN            NaN            NaN
  1300.75        500.000        98.7141                 NaN            NaN  0.267672                 NaN  0.542638       0.426487E-001  0.432898                 NaN            NaN            NaN
  1298.25        500.000        98.7347                 NaN            NaN  0.263468                 NaN  0.539846       0.369956E-001  0.424977                 NaN            NaN            NaN
  1295.74        500.000        98.7204                 NaN            NaN  0.195155                 NaN  0.457258       0.208564       0.418594                 NaN            NaN            NaN
  1293.23        500.000        98.7993                 NaN            NaN  0.265764                 NaN  0.531713                 NaN  0.403267                 NaN            NaN            NaN
  1290.73        500.000        98.8090                 NaN            NaN  0.258192                 NaN  0.532946                 NaN  0.399874                 NaN            NaN            NaN
  1288.22        500.000        98.7502                 NaN  0.591375E-001  0.207670                 NaN  0.572098                 NaN  0.410869                 NaN            NaN            NaN
  1285.71        500.000        98.7260                 NaN  0.951870E-001  0.171667                 NaN  0.593830                 NaN  0.413326                 NaN            NaN            NaN
  1283.21        500.000        98.7483                 NaN  0.943889E-001  0.154946                 NaN  0.573356       0.252096E-001  0.403833                 NaN            NaN            NaN
  1280.70        500.000        98.7799                 NaN  0.933423E-001  0.157130                 NaN  0.575118                 NaN  0.394485                 NaN            NaN            NaN
  1278.20        500.000        98.8086                 NaN  0.913841E-001  0.151809                 NaN  0.563269                 NaN  0.384969                 NaN            NaN            NaN
  1275.69        500.000        98.8311                 NaN  0.892406E-001  0.137360                 NaN  0.543249       0.231965E-001  0.375887                 NaN            NaN            NaN
  1273.18        500.000        98.8575                 NaN  0.866313E-001  0.129232                 NaN  0.526802       0.330292E-001  0.366767                 NaN            NaN            NaN
  1270.68        500.000        98.8825                 NaN  0.839147E-001  0.120702                 NaN  0.510305       0.445967E-001  0.357967                 NaN            NaN            NaN
  1268.17        500.000        98.9078                 NaN  0.812621E-001  0.113136                 NaN  0.494538       0.539493E-001  0.349272                 NaN            NaN            NaN
  1265.66        500.000        98.9320                 NaN  0.785917E-001  0.105822                 NaN  0.635591E-001  0.479025       0.340981                 NaN            NaN            NaN
  1263.16        500.000        98.9697                 NaN  0.767202E-001  0.121936                 NaN  0.499882                 NaN  0.331790                 NaN            NaN            NaN
  1260.65        500.000        89.3450                 NaN  0.245143                 NaN            NaN   1.43802        1.23689        1.41351        6.24094       0.804488E-001            NaN
  1258.15        500.000        90.0609                 NaN            NaN  0.350796                 NaN   1.40865       0.742330        1.33245        5.89636       0.208545                 NaN
  1255.64        500.000        91.0766                 NaN            NaN  0.344551                 NaN   1.31281       0.593148        1.20606        5.28005       0.186761                 NaN
  1253.13        500.000        91.9213                 NaN            NaN  0.317555                 NaN   1.20407       0.524131        1.09798        4.76729       0.167657                 NaN
  1250.63        500.000        92.6368                 NaN            NaN  0.296607                 NaN  0.459556        1.11370        1.00540        4.33632       0.151608                 NaN
  1248.12        500.000        93.2400                 NaN            NaN  0.277539                 NaN   1.03608       0.407213       0.926052        3.97525       0.137899                 NaN
  1245.61        500.000        93.7446                 NaN            NaN  0.245671                 NaN  0.413184       0.943223       0.858386        3.66970       0.125251                 NaN
  1243.11        500.000        94.2242                 NaN            NaN  0.252894                 NaN  0.303610       0.915698       0.794581        3.39333       0.115739                 NaN
  1240.60        500.000        94.6275                 NaN            NaN  0.230471                 NaN  0.844821       0.297522       0.738984        3.15473       0.105934                 NaN
  1238.10        500.000        94.9864                 NaN            NaN  0.214994                 NaN  0.787569       0.280018       0.689257        2.94440       0.973766E-001            NaN
  1235.59        500.000        95.3073                 NaN            NaN  0.199688                 NaN  0.268586       0.733572       0.644039        2.75724       0.895835E-001            NaN
  1233.08        500.000        95.5991                 NaN            NaN  0.183333                 NaN  0.268619       0.676747       0.602684        2.58721       0.823279E-001            NaN
  1230.58        500.000        95.8609                 NaN            NaN  0.168227                 NaN  0.628278       0.267112       0.564962        2.43477       0.757604E-001            NaN
  1228.07        500.000        96.0983                 NaN            NaN  0.150440                 NaN  0.572562       0.282120       0.530548        2.29650       0.695699E-001            NaN
  1225.56        500.000        96.3750                 NaN            NaN  0.212913                 NaN  0.691437                 NaN  0.491163        2.16152       0.679682E-001            NaN
  1223.06        500.000        96.4525                 NaN            NaN  0.304947E-001            NaN  0.295181       0.628518       0.477508        2.06180       0.539602E-001            NaN
  1220.55        500.000        96.6844                 NaN            NaN  0.858849E-001            NaN  0.395195       0.388309       0.444077        1.94932       0.528089E-001            NaN
  1218.05        500.000        96.8505                 NaN            NaN  0.669018E-001            NaN  0.342603       0.421514       0.419470        1.85093       0.480354E-001            NaN
  1215.54        500.000        96.9956                 NaN            NaN  0.387378E-001            NaN  0.275232       0.488651       0.397707        1.76100       0.431214E-001            NaN
  1213.03        500.000        97.1260                 NaN            NaN  0.848735E-002            NaN  0.205151       0.565599       0.378166        1.67823       0.383507E-001            NaN
  1210.53        500.000        97.2599                 NaN            NaN            NaN            NaN  0.174876       0.571802       0.358602        1.59998       0.348855E-001            NaN
  1208.02        500.000        97.3884                 NaN            NaN            NaN            NaN  0.551255       0.160790       0.339873        1.52759       0.320490E-001            NaN
  1205.51        500.000        97.5133                 NaN            NaN            NaN            NaN  0.529169       0.148166       0.321655        1.45815       0.295156E-001            NaN
  1203.01        500.000        97.6318                 NaN            NaN            NaN            NaN  0.506692       0.138017       0.304462        1.39194       0.270578E-001            NaN
  1200.50        500.000        88.0437                 NaN            NaN  0.206114                 NaN  0.818559       0.447116        1.04427        4.92950       0.693586E-001   4.44139     
  1197.99        500.000        83.3129                 NaN            NaN  0.457314                 NaN   1.32673                 NaN   1.39754        6.68610       0.939331E-001   6.72545     
  1195.49        500.000        84.2279                 NaN            NaN  0.429165                 NaN   1.23911                 NaN   1.31054        6.34329       0.870014E-001   6.36302     
  1192.98        500.000        84.5687                 NaN            NaN  0.410208                 NaN   1.19271                 NaN   1.26804        6.24529       0.830270E-001   6.23202     
  1190.48        500.000        83.5956                 NaN            NaN  0.435196                 NaN   1.18922                 NaN   1.32500        6.71530       0.866111E-001   6.65307     
  1187.97        500.000        79.9908                 NaN            NaN  0.495870                 NaN   1.39148                 NaN   1.56557        8.35063       0.102392        8.10328     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN   8.24327        1.40499        7.50772        42.6555       0.337850        39.8507     
  1182.96        500.000                 NaN            NaN            NaN   2.19719                 NaN   5.89505                 NaN   7.28197        43.3481       0.480144        40.7975     
  1180.45        500.000                 NaN            NaN            NaN   2.22050                 NaN   5.85713                 NaN   7.28135        43.3492       0.481226        40.8105     
  1177.94        500.000                 NaN            NaN            NaN   2.27567                 NaN   5.75985                 NaN   7.27640        43.3662       0.485379        40.8365     
  1175.44        500.000                 NaN            NaN            NaN   2.35363                 NaN   5.61779                 NaN   7.26710        43.3976       0.492149        40.8717     
  1172.93        500.000                 NaN            NaN            NaN   2.33642                 NaN   5.65568                 NaN   7.27282        43.3780       0.489307        40.8678     
  1170.43        500.000                 NaN            NaN            NaN   2.39237                 NaN   5.55164                 NaN   7.26347        43.4048       0.494735        40.8930     
  1167.92        500.000                 NaN            NaN            NaN   2.39497                 NaN   5.55525                 NaN   7.27009        43.3889       0.493009        40.8978     
  1165.41        500.000                 NaN            NaN            NaN   2.43933                 NaN   5.47265                 NaN   7.26407        43.4078       0.497199        40.9190     
  1162.91        500.000                 NaN            NaN            NaN   2.42839                 NaN   5.49982                 NaN   7.26834        43.3908       0.494909        40.9178     
  1160.40        500.000                 NaN            NaN            NaN   2.47403                 NaN   5.41479                 NaN   7.26278        43.4101       0.499115        40.9392     
  1157.89        500.000                 NaN            NaN            NaN   2.45989                 NaN   5.44737                 NaN   7.26913        43.3902       0.496638        40.9368     
  1155.39        500.000                 NaN            NaN            NaN   2.60815                 NaN   5.16131                 NaN   7.24513        43.4731       0.512440        40.9999     
  1152.88        500.000                 NaN            NaN            NaN   2.51745                 NaN   5.34442                 NaN   7.27178        43.4001       0.501110        40.9652     
  1150.38        500.000                 NaN            NaN            NaN   2.62633                 NaN   5.13209                 NaN   7.24630        43.4693       0.513191        41.0128     
  1147.87        500.000                 NaN            NaN            NaN   2.52831                 NaN   5.33193                 NaN   7.26759        43.3949       0.500671        40.9766     
  1145.36        500.000                 NaN            NaN            NaN   2.64370                 NaN   5.10428                 NaN   7.24753        43.4652       0.513891        41.0254     
  1142.86        500.000                 NaN            NaN            NaN   2.56723                 NaN   5.26544                 NaN   7.26623        43.3992       0.503171        40.9988     
  1140.35        500.000                 NaN            NaN            NaN   2.58804                 NaN   5.22526                 NaN   7.26345        43.4090       0.505212        41.0090     
  1137.84        500.000                 NaN            NaN            NaN   2.59357                 NaN   5.22162                 NaN   7.26638        43.3985       0.504604        41.0153     
  1135.34        500.000                 NaN            NaN            NaN   2.61139                 NaN   5.18714                 NaN   7.26401        43.4068       0.506367        41.0243     
  1132.83        500.000                 NaN            NaN            NaN   2.62937                 NaN   5.15779                 NaN   7.26388        43.4070       0.507126        41.0349     
  1130.33        500.000                 NaN            NaN            NaN   2.62842                 NaN   5.16392                 NaN   7.26712        43.3960       0.506442        41.0381     
  1127.82        500.000                 NaN            NaN            NaN   2.73824                 NaN   4.95460                 NaN   7.25053        43.4545       0.516698        41.0855     
  1125.31        500.000                 NaN            NaN            NaN   2.65344                 NaN   5.12221                 NaN   7.27004        43.3921       0.508032        41.0541     
  1122.81        500.000                 NaN            NaN            NaN   2.75524                 NaN   4.92683                 NaN   7.25154        43.4510       0.517497        41.0979     
  1120.30        500.000                 NaN            NaN            NaN   2.67280                 NaN   5.09119                 NaN   7.27071        43.3886       0.508883        41.0679     
  1117.79        500.000                 NaN            NaN            NaN   2.77314                 NaN   4.89710                 NaN   7.25231        43.4484       0.518416        41.1107     
  1115.29        500.000                 NaN            NaN            NaN   2.69171                 NaN   5.05809                 NaN   7.26781        43.3921       0.510071        41.0802     
  1112.78        500.000                 NaN            NaN            NaN   2.78527                 NaN   4.87877                 NaN   7.25414        43.4419       0.518767        41.1212     
  1110.28        500.000                 NaN            NaN            NaN   2.70927                 NaN   5.03012                 NaN   7.26902        43.3876       0.510834        41.0931     
  1107.77        500.000                 NaN            NaN            NaN   2.72314                 NaN   5.00667                 NaN   7.26893        43.3879       0.511485        41.1018     
  1105.26        500.000                 NaN            NaN            NaN   2.72598                 NaN   5.00371                 NaN   7.27034        43.3827       0.511538        41.1058     
  1102.76        500.000                 NaN            NaN            NaN   2.73890                 NaN   4.98192                 NaN   7.27035        43.3826       0.512135        41.1141     
  1100.25        500.000                 NaN            NaN            NaN   2.74189                 NaN   4.97872                 NaN   7.27176        43.3774       0.512186        41.1181     
  1097.74        500.000                 NaN            NaN            NaN   2.75400                 NaN   4.95834                 NaN   7.27187        43.3771       0.512741        41.1260     
  1095.24        500.000                 NaN            NaN            NaN   2.75709                 NaN   4.95504                 NaN   7.27330        43.3717       0.512783        41.1301     
  1092.73        500.000                 NaN            NaN            NaN   2.76834                 NaN   4.93616                 NaN   7.27350        43.3710       0.513289        41.1377     
  1090.23        500.000                 NaN            NaN            NaN   2.77161                 NaN   4.93259                 NaN   7.27494        43.3657       0.513333        41.1418     
  1087.72        500.000                 NaN            NaN            NaN   2.78219                 NaN   4.91489                 NaN   7.27521        43.3648       0.513805        41.1491     
  1085.21        500.000                 NaN            NaN            NaN   2.78552                 NaN   4.91128                 NaN   7.27668        43.3593       0.513838        41.1534     
  1082.71        500.000                 NaN            NaN            NaN   2.79532                 NaN   4.89497                 NaN   7.27706        43.3580       0.514264        41.1604     
  1080.20        500.000                 NaN            NaN            NaN   2.79885                 NaN   4.89103                 NaN   7.27853        43.3526       0.514301        41.1647     
  1077.69        500.000                 NaN            NaN            NaN   2.80799                 NaN   4.87589                 NaN   7.27899        43.3510       0.514691        41.1714     
  1075.19        500.000                 NaN            NaN            NaN   2.81165                 NaN   4.87179                 NaN   7.28047        43.3456       0.514724        41.1758     
  1072.68        500.000                 NaN            NaN            NaN   2.82020                 NaN   4.85768                 NaN   7.28101        43.3438       0.515084        41.1823     
  1070.18        500.000                 NaN            NaN            NaN   2.82394                 NaN   4.85350                 NaN   7.28252        43.3382       0.515110        41.1868     
  1067.67        500.000                 NaN            NaN            NaN   2.83191                 NaN   4.84042                 NaN   7.28313        43.3361       0.515439        41.1930     
  1065.16        500.000                 NaN            NaN            NaN   2.83565                 NaN   4.83556                 NaN   7.28449        43.3316       0.515472        41.1973     
  1062.66        500.000                 NaN            NaN            NaN   2.84319                 NaN   4.82399                 NaN   7.28535        43.3282       0.515760        41.2035     
  1060.15        500.000                 NaN            NaN            NaN   2.84717                 NaN   4.81935                 NaN   7.28689        43.3226       0.515722        41.2082     
  1057.64        500.000                 NaN            NaN            NaN   2.85402                 NaN   4.80833                 NaN   7.28765        43.3200       0.516051        41.2139     
  1055.14        500.000                 NaN            NaN            NaN   2.86093                 NaN   4.79896                 NaN   7.28949        43.3139       0.516237        41.2205     
  1052.63        500.000                 NaN            NaN            NaN   2.86494                 NaN   4.79263                 NaN   7.29032        43.3111       0.516433        41.2246     
  1050.13        500.000                 NaN            NaN            NaN   2.87421                 NaN   4.75727                 NaN   7.28424        43.3357       0.520722        41.2279     
  1047.62        500.000                 NaN            NaN            NaN   2.87582                 NaN   4.77684                 NaN   7.29289        43.3027       0.516692        41.2351     
  1045.11        500.000                 NaN            NaN            NaN   2.88279                 NaN   4.74576                 NaN   7.28691        43.3263       0.520832        41.2374     
  1042.61        500.000                 NaN            NaN            NaN   2.90131                 NaN   4.72864                 NaN   7.29002        43.3112       0.518967        41.2499     
  1040.10        500.000                 NaN            NaN            NaN   2.89111                 NaN   4.73477                 NaN   7.28968        43.3167       0.520922        41.2468     
  1037.59        500.000                 NaN            NaN            NaN   2.92812                 NaN   4.67881                 NaN   7.28993        43.3151       0.521271        41.2667     
  1035.09        500.000                 NaN            NaN            NaN   2.89919                 NaN   4.72427                 NaN   7.29252        43.3069       0.520992        41.2561     
  1032.58        500.000                 NaN            NaN            NaN   2.93609                 NaN   4.66850                 NaN   7.29280        43.3052       0.521344        41.2760     
  1030.08        500.000                 NaN            NaN            NaN   2.90704                 NaN   4.71425                 NaN   7.29545        43.2968       0.521044        41.2654     
  1027.57        500.000                 NaN            NaN            NaN   2.94347                 NaN   4.65949                 NaN   7.29585        43.2947       0.521349        41.2851     
  1025.06        500.000                 NaN            NaN            NaN   2.91467                 NaN   4.70470                 NaN   7.29846        43.2865       0.521076        41.2746     
  1022.56        500.000                 NaN            NaN            NaN   2.95004                 NaN   4.65227                 NaN   7.29914        43.2833       0.521255        41.2940     
  1020.05        500.000                 NaN            NaN            NaN   2.92208                 NaN   4.69561                 NaN   7.30156        43.2759       0.521089        41.2838     
  1017.54        500.000                 NaN            NaN            NaN   2.95708                 NaN   4.64398                 NaN   7.30235        43.2723       0.521232        41.3031     
  1015.04        500.000                 NaN            NaN            NaN   2.92927                 NaN   4.68697                 NaN   7.30474        43.2651       0.521084        41.2929     
  1012.53        500.000                 NaN            NaN            NaN   2.96301                 NaN   4.63818                 NaN   7.30586        43.2602       0.521065        41.3117     
  1010.03        500.000                 NaN            NaN            NaN   2.93626                 NaN   4.67876                 NaN   7.30800        43.2540       0.521061        41.3019     
  1007.52        500.000                 NaN            NaN            NaN   2.96973                 NaN   4.63058                 NaN   7.30919        43.2488       0.521015        41.3207     
  1005.01        500.000                 NaN            NaN            NaN   2.94306                 NaN   4.67098                 NaN   7.31135        43.2427       0.521020        41.3109     
  1002.51        500.000                 NaN            NaN            NaN   2.97635                 NaN   4.62319                 NaN   7.31259        43.2373       0.520959        41.3296     
  1000.00        500.000                 NaN            NaN            NaN   2.94966                 NaN   4.66361                 NaN   7.31477        43.2311       0.520961        41.3199     
