|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.75/ALH/ALH_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1238.58        500.000        97.4359       0.224668E-001            NaN            NaN  0.827559                 NaN            NaN  0.325629       0.637305E-001   1.32467                 NaN
  1237.25        500.000        97.5114       0.187212E-001            NaN            NaN  0.808525                 NaN            NaN  0.315464       0.609107E-001   1.28500                 NaN
  1235.93        500.000        97.5823       0.146278E-001            NaN            NaN  0.791121                 NaN            NaN  0.305865       0.582049E-001   1.24789                 NaN
  1234.60        500.000        97.6504       0.999889E-002            NaN            NaN  0.775213                 NaN            NaN  0.296652       0.555533E-001   1.21220                 NaN
  1233.28        500.000        97.7151       0.375966E-002            NaN            NaN  0.762208                 NaN            NaN  0.287823       0.529686E-001   1.17816                 NaN
  1231.95        500.000        97.7769       0.232714E-005            NaN            NaN  0.747568                 NaN            NaN  0.279426       0.505348E-001   1.14562                 NaN
  1230.63        500.000        97.8350       0.525104E-002            NaN            NaN  0.722761                 NaN            NaN  0.271936       0.484609E-001   1.11654                 NaN
  1229.30        500.000        97.8945                 NaN            NaN            NaN  0.711531                 NaN            NaN  0.264122       0.459222E-001   1.08397                 NaN
  1227.98        500.000        97.9565                 NaN            NaN            NaN  0.688731                 NaN            NaN  0.253636       0.450668E-001   1.05609                 NaN
  1226.65        500.000        96.8264       0.218087                 NaN            NaN  0.650174                 NaN            NaN  0.466544       0.117429        1.72137                 NaN
  1225.32        500.000        99.3328                 NaN            NaN            NaN  0.325758                 NaN            NaN  0.152834E-001            NaN  0.326161                 NaN
  1224.00        500.000        97.9213                 NaN            NaN            NaN  0.147534       0.419416                 NaN  0.250289       0.298806E-001   1.23160                 NaN
  1222.67        500.000        98.0108                 NaN            NaN            NaN  0.448877       0.336684                 NaN  0.242601       0.606952E-001  0.900338                 NaN
  1221.35        500.000        98.1692       0.916929E-001            NaN            NaN  0.394824                 NaN            NaN  0.225851       0.221237E-001   1.09634                 NaN
  1220.02        500.000        98.5708                 NaN            NaN            NaN  0.310831       0.301687                 NaN  0.163607       0.237828E-001  0.629257                 NaN
  1218.70        500.000        98.2087       0.113290                 NaN            NaN  0.484846                 NaN            NaN  0.229102       0.334344E-001  0.930611                 NaN
  1217.37        500.000        98.7017                 NaN            NaN            NaN  0.474054                 NaN            NaN  0.158497       0.237581E-001  0.641970                 NaN
  1216.05        500.000        94.5916       0.714836                 NaN            NaN  0.721139                 NaN            NaN  0.719526       0.126172        3.12669                 NaN
  1214.72        500.000        70.5588                 NaN            NaN            NaN   4.62521        1.04833                 NaN   2.60125       0.240531        11.3369        9.58897     
  1213.40        500.000        99.8068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.109298E-001  0.104493       0.777800E-001
  1212.07        500.000        94.4803                 NaN            NaN            NaN  0.662445E-001  0.889808                 NaN  0.463649       0.361944E-001   1.99462        2.06919     
  1210.74        500.000        99.2065                 NaN            NaN            NaN  0.252716                 NaN            NaN            NaN            NaN  0.239021       0.301746     
  1209.42        500.000        99.5136                 NaN            NaN            NaN            NaN            NaN            NaN  0.869271E-001  0.125050E-001  0.504284E-001  0.336493     
  1208.09        500.000        99.8918                 NaN            NaN            NaN  0.763163E-002            NaN            NaN            NaN  0.636651E-001            NaN  0.369420E-001
  1206.77        500.000        99.9607                 NaN            NaN            NaN            NaN            NaN            NaN  0.393486E-001            NaN            NaN            NaN
  1205.44        500.000        96.1346                 NaN            NaN            NaN  0.499294       0.824249E-001            NaN  0.266331                 NaN   1.72256        1.29474     
  1204.12        500.000        99.9117                 NaN            NaN            NaN  0.494427E-001            NaN            NaN  0.194367E-001            NaN            NaN  0.194607E-001
  1202.79        500.000        98.5709       0.384182E-001            NaN            NaN  0.103198E-001  0.241000E-001  0.151825       0.115466                 NaN  0.547766       0.541252     
  1201.47        500.000        98.2719                 NaN            NaN            NaN  0.261910                 NaN            NaN  0.144350       0.755244E-002  0.649041       0.665224     
  1200.14        500.000        70.3570                 NaN            NaN            NaN   4.52793                 NaN            NaN   2.43931       0.203168        11.0963        11.3762     
  1198.82        500.000        98.9488                 NaN            NaN            NaN  0.143469                 NaN            NaN  0.765099E-001  0.116013E-001  0.410066       0.409553     
  1197.49        500.000        99.6003                 NaN            NaN            NaN  0.465360E-001            NaN            NaN  0.276310E-001  0.518745E-002  0.162389       0.157957     
  1196.16        500.000        89.1918                 NaN            NaN            NaN   1.06642       0.635468       0.142199E-005  0.892473       0.617214E-001   4.04139        4.11072     
  1194.84        500.000        75.1417       0.168469                 NaN            NaN   3.51125                 NaN            NaN   2.07567       0.131980        9.43862        9.53227     
  1193.51        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1192.19        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1190.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1189.54        500.000                 NaN            NaN            NaN            NaN   7.70303        4.42061                 NaN   7.45115       0.592048        40.5591        39.2741     
  1188.21        500.000                 NaN            NaN            NaN            NaN   12.1298                 NaN            NaN   7.46300       0.590855        40.5419        39.2744     
  1186.89        500.000                 NaN            NaN            NaN            NaN   11.0620        1.07222                 NaN   7.46279       0.588342        40.5393        39.2754     
  1185.56        500.000                 NaN            NaN            NaN            NaN   3.47061        8.66973                 NaN   7.46798       0.586937        40.5280        39.2767     
  1184.24        500.000                 NaN            NaN            NaN            NaN   3.41622        8.72605                 NaN   7.47034       0.586083        40.5243        39.2769     
  1182.91        500.000                 NaN            NaN            NaN            NaN   10.3548        1.79099                 NaN   7.47416       0.584410        40.5183        39.2773     
  1181.59        500.000                 NaN            NaN            NaN            NaN  0.850168        11.3028                 NaN   7.48003       0.581613        40.5074        39.2780     
  1180.26        500.000                 NaN            NaN            NaN            NaN  0.797710        11.3575                 NaN   7.48250       0.580687        40.5033        39.2783     
  1178.93        500.000                 NaN            NaN            NaN            NaN  0.750953        11.4062                 NaN   7.48486       0.579807        40.4996        39.2786     
  1177.61        500.000                 NaN            NaN            NaN            NaN   9.77759        2.37163                 NaN   7.48062       0.582590        40.5097        39.2779     
  1176.28        500.000                 NaN            NaN            NaN            NaN   9.64282        2.50737                 NaN   7.48228       0.582109        40.5074        39.2781     
  1174.96        500.000                 NaN            NaN            NaN            NaN  0.630293        11.5329                 NaN   7.49191       0.577169        40.4884        39.2794     
  1173.63        500.000                 NaN            NaN            NaN            NaN  0.538378        11.6270                 NaN   7.49439       0.576202        40.4843        39.2797     
  1172.31        500.000                 NaN            NaN            NaN            NaN  0.533685        11.6337                 NaN   7.49666       0.575357        40.4807        39.2799     
  1170.98        500.000                 NaN            NaN            NaN            NaN  0.463166        11.7064                 NaN   7.49910       0.574407        40.4768        39.2802     
  1169.66        500.000                 NaN            NaN            NaN            NaN  0.401336        11.7702                 NaN   7.50145       0.573498        40.4730        39.2805     
  1168.33        500.000                 NaN            NaN            NaN            NaN  0.386010        11.7877                 NaN   7.50383       0.572587        40.4691        39.2807     
  1167.01        500.000                 NaN            NaN            NaN            NaN  0.330321        11.8456                 NaN   7.50625       0.571636        40.4652        39.2810     
  1165.68        500.000                 NaN            NaN            NaN            NaN  0.215466        11.9629                 NaN   7.50887       0.570573        40.4608        39.2813     
  1164.35        500.000                 NaN            NaN            NaN            NaN  0.196103        11.9844                 NaN   7.51123       0.569653        40.4570        39.2816     
  1163.03        500.000                 NaN            NaN            NaN            NaN  0.104167        12.0788                 NaN   7.51379       0.568612        40.4528        39.2819     
  1161.70        500.000                 NaN            NaN            NaN            NaN  0.248465E-001   12.1604                 NaN   7.51629       0.567602        40.4487        39.2822     
  1160.38        500.000                 NaN            NaN            NaN            NaN  0.327727E-001   12.1545                 NaN   7.51861       0.566698        40.4449        39.2825     
  1159.05        500.000                 NaN            NaN            NaN            NaN   8.50333        3.63920                 NaN   7.48210       0.583157        40.5151        39.2771     
  1157.73        500.000                 NaN            NaN            NaN            NaN   8.52763        3.61718                 NaN   7.48457       0.582217        40.5110        39.2774     
  1156.40        500.000                 NaN            NaN            NaN            NaN   8.65051        3.52507                 NaN   7.51265       0.570390        40.4598        39.2816     
  1155.08        500.000                 NaN            NaN            NaN            NaN   8.52679        3.62402                 NaN   7.49357       0.579931        40.4972        39.2784     
  1153.75        500.000                 NaN            NaN            NaN            NaN   8.60643        3.54589                 NaN   7.49248       0.579137        40.4976        39.2785     
  1152.43        500.000                 NaN            NaN            NaN            NaN   8.63753        3.51753                 NaN   7.49536       0.578009        40.4927        39.2789     
  1151.10        500.000                 NaN            NaN            NaN            NaN   8.66920        3.48878                 NaN   7.49840       0.576814        40.4875        39.2793     
  1149.77        500.000                 NaN            NaN            NaN            NaN   12.1879       0.409708E-005            NaN   7.52972       0.565377        40.4348        39.2822     
  1148.45        500.000                 NaN            NaN            NaN            NaN   3.58138        8.60797                 NaN   7.53272       0.564603        40.4308        39.2826     
  1147.12        500.000                 NaN            NaN            NaN            NaN   8.94952        3.23822                 NaN   7.53406       0.564372        40.4309        39.2830     
  1145.80        500.000                 NaN            NaN            NaN            NaN   8.82078        3.36388       0.985966E-003   7.53262       0.565556        40.4330        39.2831     
  1144.47        500.000                 NaN            NaN            NaN            NaN   9.28389        2.90695                 NaN   7.53841       0.562730        40.4247        39.2834     
  1143.15        500.000                 NaN            NaN            NaN            NaN   9.38595        2.80233       0.508325E-003   7.54552       0.563348        40.4193        39.2830     
  1141.82        500.000                 NaN            NaN            NaN            NaN   9.44454        2.75164       0.718060E-003   7.54796       0.560486        40.4105        39.2842     
  1140.50        500.000                 NaN            NaN            NaN            NaN   9.28842        2.90675       0.102070E-002   7.54515       0.560672        40.4137        39.2843     
  1139.17        500.000                 NaN            NaN            NaN            NaN  0.168070        12.0486       0.149791E-002   7.55595       0.552663        40.3862        39.2869     
  1137.85        500.000                 NaN            NaN            NaN            NaN   9.21107        2.98706       0.124548E-002   7.54364       0.559646        40.4125        39.2848     
  1136.52        500.000                 NaN            NaN            NaN            NaN   9.46712        2.73535       0.171774E-002   7.55251       0.557400        40.4005        39.2854     
  1135.19        500.000                 NaN            NaN            NaN            NaN   11.7159       0.509082                 NaN   7.56846       0.548014        40.3723        39.2863     
  1133.87        500.000                 NaN            NaN            NaN            NaN   9.47332        2.73612       0.862160E-004   7.55400       0.555461        40.3945        39.2865     
  1132.54        500.000                 NaN            NaN            NaN            NaN   9.88596        2.32489       0.104593E-002   7.55939       0.553776        40.3888        39.2862     
  1131.22        500.000                 NaN            NaN            NaN            NaN   7.56854        4.66177                 NaN   7.56623       0.547753        40.3666        39.2891     
  1129.89        500.000                 NaN            NaN            NaN            NaN   9.93421        2.28789                 NaN   7.56079       0.550476        40.3784        39.2883     
  1128.57        500.000                 NaN            NaN            NaN            NaN   12.2290                 NaN            NaN   7.56844       0.548038        40.3659        39.2886     
  1127.24        500.000                 NaN            NaN            NaN            NaN   10.4466        1.78683                 NaN   7.57089       0.546541        40.3591        39.2900     
  1125.92        500.000                 NaN            NaN            NaN            NaN   12.2334                 NaN            NaN   7.58189       0.543772        40.3540        39.2869     
  1124.59        500.000                 NaN            NaN            NaN            NaN   12.2342                 NaN            NaN   7.57418       0.545129        40.3577        39.2888     
  1123.27        500.000                 NaN            NaN            NaN            NaN   11.1170        1.11832                 NaN   7.58755       0.543110        40.3453        39.2888     
  1121.94        500.000                 NaN            NaN            NaN            NaN   9.81162        2.42712                 NaN   7.57794       0.543497        40.3497        39.2901     
  1120.61        500.000                 NaN            NaN            NaN            NaN   12.2598                 NaN            NaN   7.59233       0.535637        40.3197        39.2925     
  1119.29        500.000                 NaN            NaN            NaN            NaN   11.8016       0.452975                 NaN   7.59101       0.537194        40.3251        39.2921     
  1117.96        500.000                 NaN            NaN            NaN            NaN   10.8626        1.39031                 NaN   7.59634       0.537020        40.3223        39.2915     
  1116.64        500.000                 NaN            NaN            NaN            NaN   12.2475                 NaN            NaN   7.60151       0.536400        40.3258        39.2888     
  1115.31        500.000                 NaN            NaN            NaN            NaN   11.6252       0.634780                 NaN   7.60065       0.534199        40.3130        39.2921     
  1113.99        500.000                 NaN            NaN            NaN            NaN   12.1340       0.136188                 NaN   7.60254       0.530981        40.3025        39.2939     
  1112.66        500.000                 NaN            NaN            NaN            NaN   12.2756                 NaN            NaN   7.60724       0.528950        40.2934        39.2948     
  1111.34        500.000                 NaN            NaN            NaN            NaN   12.2678                 NaN            NaN   7.60341       0.531405        40.3040        39.2934     
  1110.01        500.000                 NaN  0.695395E-001            NaN            NaN   12.1541                 NaN            NaN   7.59089       0.540544        40.3346        39.3104     
  1108.69        500.000                 NaN  0.681893                 NaN            NaN   11.2428                 NaN            NaN   7.52087       0.587499        40.4929        39.4740     
  1107.36        500.000                 NaN            NaN            NaN            NaN   4.35955        7.91410                 NaN   7.60765       0.529818        40.2929        39.2960     
  1106.04        500.000                 NaN            NaN            NaN            NaN  0.522305        11.7653                 NaN   7.61942       0.523825        40.2724        39.2968     
  1104.71        500.000                 NaN            NaN            NaN            NaN   3.03114        9.24833                 NaN   7.61337       0.527214        40.2833        39.2967     
  1103.38        500.000                 NaN            NaN            NaN            NaN   3.03093        9.25131                 NaN   7.61642       0.526044        40.2781        39.2972     
  1102.06        500.000                 NaN            NaN            NaN            NaN   2.43453        9.85123                 NaN   7.61961       0.524483        40.2726        39.2976     
  1100.73        500.000                 NaN  0.306199E-005            NaN            NaN   2.37449        9.91754                 NaN   7.62450       0.522000        40.2633        39.2982     
  1099.41        500.000                 NaN   1.66494                 NaN            NaN   9.80033                 NaN            NaN   7.42313       0.655826        40.7132        39.7426     
  1098.08        500.000                 NaN   2.00981                 NaN            NaN   9.27208                 NaN            NaN   7.37584       0.687679        40.8206        39.8340     
  1096.76        500.000                 NaN   2.02868                 NaN            NaN   9.24573                 NaN            NaN   7.37608       0.688565        40.8214        39.8396     
  1095.43        500.000                 NaN   2.07433                 NaN            NaN   9.17813                 NaN            NaN   7.37089       0.692034        40.8325        39.8521     
  1094.11        500.000                 NaN   2.01035                 NaN            NaN   9.28131                 NaN            NaN   7.38208       0.684542        40.8056        39.8361     
  1092.78        500.000                 NaN   2.19170                 NaN            NaN   9.00156                 NaN            NaN   7.35714       0.701882        40.8638        39.8839     
  1091.46        500.000                 NaN   2.16956                 NaN            NaN   9.04099                 NaN            NaN   7.36272       0.698153        40.8494        39.8792     
  1090.13        500.000                 NaN   2.26313                 NaN            NaN   8.89714                 NaN            NaN   7.35005       0.706773        40.8789        39.9040     
  1088.80        500.000                 NaN   2.25817                 NaN            NaN   8.90870                 NaN            NaN   7.35308       0.705225        40.8713        39.9035     
  1087.48        500.000                 NaN   2.29871                 NaN            NaN   8.84822                 NaN            NaN   7.34873       0.708450        40.8812        39.9147     
  1086.15        500.000                 NaN   2.38167                 NaN            NaN   8.71977                 NaN            NaN   7.33724       0.716440        40.9081        39.9368     
  1084.83        500.000                 NaN   2.41217                 NaN            NaN   8.67476                 NaN            NaN   7.33432       0.718719        40.9147        39.9453     
  1083.50        500.000                 NaN   2.42664                 NaN            NaN   8.65573                 NaN            NaN   7.33420       0.719122        40.9146        39.9497     
  1082.18        500.000                 NaN   2.45154                 NaN            NaN   8.61944                 NaN            NaN   7.33209       0.720844        40.9193        39.9568     
  1080.85        500.000                 NaN   2.48000                 NaN            NaN   8.57756                 NaN            NaN   7.32945       0.722960        40.9251        39.9649     
  1079.53        500.000                 NaN   2.50221                 NaN            NaN   8.54530                 NaN            NaN   7.32764       0.724440        40.9293        39.9711     
  1078.20        500.000                 NaN   2.52769                 NaN            NaN   8.50773                 NaN            NaN   7.32527       0.726321        40.9347        39.9783     
  1076.88        500.000                 NaN   2.55301                 NaN            NaN   8.47041                 NaN            NaN   7.32292       0.728192        40.9401        39.9854     
  1075.55        500.000                 NaN   2.60824                 NaN            NaN   8.38519                 NaN            NaN   7.31561       0.733467        40.9571        40.0004     
  1074.22        500.000                 NaN   2.62157                 NaN            NaN   8.36644                 NaN            NaN   7.31493       0.734116        40.9588        40.0041     
  1072.90        500.000                 NaN   2.64024                 NaN            NaN   8.33934                 NaN            NaN   7.31460       0.735360        40.9609        40.0095     
  1071.57        500.000                 NaN   2.66439                 NaN            NaN   8.30406                 NaN            NaN   7.31143       0.737100        40.9666        40.0164     
  1070.25        500.000                 NaN   2.72363                 NaN            NaN   8.20214                 NaN            NaN   7.29786       0.745960        40.9999        40.0305     
  1068.92        500.000                 NaN   2.70276                 NaN            NaN   8.24737                 NaN            NaN   7.30802       0.739947        40.9745        40.0274     
  1067.60        500.000                 NaN   2.72315                 NaN            NaN   8.21738                 NaN            NaN   7.30623       0.741434        40.9786        40.0332     
  1066.27        500.000                 NaN   2.73908                 NaN            NaN   8.19499                 NaN            NaN   7.30539       0.742312        40.9803        40.0379     
  1064.95        500.000                 NaN   2.76332                 NaN            NaN   8.15785                 NaN            NaN   7.30249       0.744466        40.9874        40.0444     
  1063.62        500.000                 NaN   2.78079                 NaN            NaN   8.13450                 NaN            NaN   7.30244       0.745172        40.9870        40.0501     
  1062.30        500.000                 NaN   2.79719                 NaN            NaN   8.11013                 NaN            NaN   7.30069       0.746427        40.9910        40.0546     
  1060.97        500.000                 NaN   2.81528                 NaN            NaN   8.08366                 NaN            NaN   7.29918       0.747721        40.9943        40.0598     
  1059.64        500.000                 NaN   2.83296                 NaN            NaN   8.05791                 NaN            NaN   7.29780       0.748953        40.9974        40.0650     
  1058.32        500.000                 NaN   2.84536                 NaN            NaN   8.04035                 NaN            NaN   7.29687       0.749748        40.9990        40.0687     
  1056.99        500.000                 NaN   2.88311                 NaN            NaN   7.98626                 NaN            NaN   7.29408       0.752147        41.0046        40.0798     
  1055.67        500.000                 NaN   2.87928                 NaN            NaN   7.99171                 NaN            NaN   7.29445       0.751846        41.0042        40.0786     
  1054.34        500.000                 NaN   2.90092                 NaN            NaN   7.96021                 NaN            NaN   7.29382       0.753274        41.0066        40.0851     
  1053.02        500.000                 NaN   2.90917                 NaN            NaN   7.94854                 NaN            NaN   7.29304       0.753815        41.0079        40.0876     
  1051.69        500.000                 NaN   2.92801                 NaN            NaN   7.92052                 NaN            NaN   7.29130       0.755271        41.0120        40.0929     
  1050.37        500.000                 NaN   2.94080                 NaN            NaN   7.90264                 NaN            NaN   7.29056       0.755975        41.0133        40.0967     
  1049.04        500.000                 NaN   2.95373                 NaN            NaN   7.88430                 NaN            NaN   7.28987       0.756734        41.0148        40.1006     
  1047.72        500.000                 NaN   2.96645                 NaN            NaN   7.86628                 NaN            NaN   7.28921       0.757474        41.0162        40.1044     
  1046.39        500.000                 NaN   2.97897                 NaN            NaN   7.84857                 NaN            NaN   7.28858       0.758197        41.0175        40.1082     
  1045.06        500.000                 NaN   2.98070                 NaN            NaN   7.84890                 NaN            NaN   7.28999       0.757476        41.0138        40.1092     
  1043.74        500.000                 NaN   3.00316                 NaN            NaN   7.81462                 NaN            NaN   7.28751       0.759518        41.0197        40.1155     
  1042.41        500.000                 NaN   3.01517                 NaN            NaN   7.79767                 NaN            NaN   7.28693       0.760216        41.0208        40.1192     
  1041.09        500.000                 NaN   3.01976                 NaN            NaN   7.79289                 NaN            NaN   7.28760       0.759945        41.0191        40.1207     
  1039.76        500.000                 NaN   3.03580                 NaN            NaN   7.76952                 NaN            NaN   7.28626       0.761189        41.0217        40.1256     
  1038.44        500.000                 NaN   3.05133                 NaN            NaN   7.74703                 NaN            NaN   7.28555       0.762049        41.0238        40.1303     
  1037.11        500.000                 NaN   3.06179                 NaN            NaN   7.73196                 NaN            NaN   7.28478       0.762859        41.0253        40.1333     
  1035.79        500.000                 NaN   3.07299                 NaN            NaN   7.71626                 NaN            NaN   7.28431       0.763474        41.0262        40.1368     
  1034.46        500.000                 NaN   3.07025                 NaN            NaN   7.72027                 NaN            NaN   7.28450       0.763195        41.0262        40.1356     
  1033.14        500.000                 NaN   3.09005                 NaN            NaN   7.69395                 NaN            NaN   7.28442       0.763941        41.0255        40.1422     
  1031.81        500.000                 NaN   3.11477                 NaN            NaN   7.63286                 NaN            NaN   7.26973       0.773140        41.0648        40.1447     
  1030.49        500.000                 NaN   3.11142                 NaN            NaN   7.66416                 NaN            NaN   7.28351       0.765109        41.0271        40.1487     
  1029.16        500.000                 NaN   3.12284                 NaN            NaN   7.64792                 NaN            NaN   7.28307       0.765779        41.0281        40.1522     
  1027.83        500.000                 NaN   3.13138                 NaN            NaN   7.63676                 NaN            NaN   7.28291       0.766059        41.0279        40.1550     
  1026.51        500.000                 NaN   3.13357                 NaN            NaN   7.63047                 NaN            NaN   7.28142       0.766991        41.0326        40.1550     
  1025.18        500.000                 NaN   3.14468                 NaN            NaN   7.61593                 NaN            NaN   7.28118       0.767530        41.0319        40.1588     
  1023.86        500.000                 NaN   3.16278                 NaN            NaN   7.59281                 NaN            NaN   7.28201       0.767733        41.0299        40.1648     
  1022.53        500.000                 NaN   3.16158                 NaN            NaN   7.59286                 NaN            NaN   7.28013       0.768822        41.0320        40.1646     
  1021.21        500.000                 NaN   3.18644                 NaN            NaN   7.55868                 NaN            NaN   7.28066       0.769335        41.0329        40.1720     
  1019.88        500.000                 NaN   3.13772                 NaN            NaN   7.62644                 NaN            NaN   7.28227       0.766738        41.0303        40.1566     
  1018.56        500.000                 NaN   3.11477                 NaN            NaN   7.63286                 NaN            NaN   7.26973       0.773140        41.0648        40.1447     
  1017.23        500.000                 NaN   3.14960                 NaN            NaN   7.61006                 NaN            NaN   7.28198       0.767331        41.0307        40.1603     
  1015.91        500.000                 NaN   3.20721                 NaN            NaN   7.51078                 NaN            NaN   7.27058       0.775576        41.0614        40.1744     
  1014.58        500.000                 NaN   3.20721                 NaN            NaN   7.51078                 NaN            NaN   7.27058       0.775576        41.0614        40.1744     
  1013.25        500.000                 NaN   3.20721                 NaN            NaN   7.51078                 NaN            NaN   7.27058       0.775576        41.0614        40.1744     
  1011.93        500.000                 NaN   3.25586                 NaN            NaN   7.46213                 NaN            NaN   7.27844       0.773053        41.0369        40.1937     
  1010.60        500.000                 NaN   3.30545                 NaN            NaN   7.36187                 NaN            NaN   7.26124       0.784149        41.0845        40.2028     
  1009.28        500.000                 NaN   3.30949                 NaN            NaN   7.35574                 NaN            NaN   7.26086       0.784502        41.0854        40.2040     
  1007.95        500.000                 NaN   3.28048                 NaN            NaN   7.42906                 NaN            NaN   7.27836       0.774043        41.0365        40.2016     
  1006.63        500.000                 NaN   3.31899                 NaN            NaN   7.34134                 NaN            NaN   7.25996       0.785331        41.0876        40.2067     
  1005.30        500.000                 NaN   3.32413                 NaN            NaN   7.33355                 NaN            NaN   7.25947       0.785780        41.0888        40.2082     
  1003.98        500.000                 NaN   3.32880                 NaN            NaN   7.32647                 NaN            NaN   7.25902       0.786187        41.0899        40.2096     
  1002.65        500.000                 NaN   3.33444                 NaN            NaN   7.31792                 NaN            NaN   7.25849       0.786679        41.0913        40.2112     
  1001.33        500.000                 NaN   3.34035                 NaN            NaN   7.30895                 NaN            NaN   7.25793       0.787196        41.0927        40.2129     
  1000.00        500.000                 NaN   3.34657                 NaN            NaN   7.29953                 NaN            NaN   7.25734       0.787738        41.0941        40.2147     
