|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m0.75/K22/K22_1.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1569.17        500.000        99.1515       0.848476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.69        500.000        99.1617       0.838296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.20        500.000        99.1618       0.838205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.71        500.000        99.1809       0.819084       0.472492E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.23        500.000        99.1847       0.815270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.74        500.000        99.1909       0.809108       0.499925E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.26        500.000        99.1972       0.802797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.77        500.000        99.2059       0.794149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.28        500.000        99.2012       0.798841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.80        500.000        99.2303       0.769726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.31        500.000        99.2234       0.776642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.83        500.000        99.2345       0.765456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.34        500.000        99.2396       0.756734       0.365385E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.85        500.000        99.2433       0.754180       0.252852E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.37        500.000        99.2525       0.722677       0.248731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.88        500.000        99.2570       0.742952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.40        500.000        99.1892       0.810786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.91        500.000        99.5583       0.441727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.42        500.000        99.0442       0.955794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.94        500.000        99.3144       0.471924       0.213650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.45        500.000        99.2934       0.706568       0.420973E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.96        500.000        99.2957       0.704349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.48        500.000        99.2951       0.704897       0.278151E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.99        500.000        99.3048       0.695224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.51        500.000        99.3075       0.692534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.02        500.000        99.3132       0.686769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.53        500.000        99.3163       0.683659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.05        500.000        99.3265       0.673470       0.389716E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.56        500.000        99.3289       0.671115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.08        500.000        99.3334       0.666613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.59        500.000        99.3380       0.661983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.10        500.000        99.3437       0.656310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.62        500.000        99.3455       0.654477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.13        500.000        99.3510       0.649046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.65        500.000        99.3732       0.626847                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.16        500.000        99.3429       0.657092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.67        500.000        99.3678       0.632152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.19        500.000        99.3693       0.630679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.70        500.000        99.3752       0.624757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.22        500.000        99.3780       0.621987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.73        500.000        99.3669       0.633112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.24        500.000        99.4249       0.575063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.76        500.000        99.3641       0.635864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.27        500.000        99.3931       0.606949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.78        500.000        99.3968       0.603219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.30        500.000        99.3992       0.600793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.81        500.000        99.4090       0.591026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.33        500.000        99.4070       0.592956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.84        500.000        99.4121       0.587921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.35        500.000        99.4537       0.546350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.87        500.000        99.3777       0.622343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.38        500.000        99.4193       0.580683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.90        500.000        99.4257       0.574342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.41        500.000        99.4272       0.572762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.92        500.000        99.4291       0.570908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.44        500.000        99.4356       0.564408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.95        500.000        99.4360       0.564029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.47        500.000        99.4391       0.560878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.98        500.000        99.4409       0.559089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.49        500.000        99.3205       0.748585E-001            NaN  0.604635                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.01        500.000        99.2601       0.931332E-002            NaN  0.730595                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.52        500.000        98.9684       0.482246E-001            NaN  0.562139       0.421193                 NaN            NaN            NaN            NaN            NaN
  1477.03        500.000        98.7817                 NaN            NaN  0.690618       0.527647                 NaN            NaN            NaN            NaN            NaN
  1475.55        500.000        98.7984                 NaN            NaN  0.519863       0.681729                 NaN            NaN            NaN            NaN            NaN
  1474.06        500.000        98.7228                 NaN            NaN  0.552140       0.725046                 NaN            NaN            NaN            NaN            NaN
  1472.58        500.000        98.9103                 NaN            NaN  0.470164       0.619531                 NaN            NaN            NaN            NaN            NaN
  1471.09        500.000        98.8377       0.102284                 NaN  0.389697       0.670314                 NaN            NaN            NaN            NaN            NaN
  1469.60        500.000        98.8492                 NaN            NaN  0.495151       0.655657                 NaN            NaN            NaN            NaN            NaN
  1468.12        500.000        98.8610                 NaN            NaN  0.649592       0.489426                 NaN            NaN            NaN            NaN            NaN
  1466.63        500.000        98.8708                 NaN            NaN  0.643996       0.485177                 NaN            NaN            NaN            NaN            NaN
  1465.15        500.000        98.8831       0.229580E-001            NaN  0.640434       0.453519                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.8945                 NaN            NaN  0.472871       0.632634                 NaN            NaN            NaN            NaN            NaN
  1462.17        500.000        98.9064                 NaN            NaN  0.626619       0.467031                 NaN            NaN            NaN            NaN            NaN
  1460.69        500.000        98.9150                 NaN            NaN  0.461794       0.623227                 NaN            NaN            NaN            NaN            NaN
  1459.20        500.000        98.9267                 NaN            NaN  0.457385       0.615889                 NaN            NaN            NaN            NaN            NaN
  1457.72        500.000        98.9412                 NaN            NaN  0.608554       0.450248                 NaN            NaN            NaN            NaN            NaN
  1456.23        500.000        98.9473                 NaN            NaN  0.605856       0.446861                 NaN            NaN            NaN            NaN            NaN
  1454.74        500.000        98.9585                 NaN            NaN  0.600201       0.441336                 NaN            NaN            NaN            NaN            NaN
  1453.26        500.000        98.9705                 NaN            NaN  0.435488       0.594051                 NaN            NaN            NaN            NaN            NaN
  1451.77        500.000        98.9797                 NaN            NaN  0.431652       0.588677                 NaN            NaN            NaN            NaN            NaN
  1450.29        500.000        98.9888                 NaN            NaN  0.584403       0.426794                 NaN            NaN            NaN            NaN            NaN
  1448.80        500.000        98.9978                 NaN            NaN  0.579893       0.422306                 NaN            NaN            NaN            NaN            NaN
  1447.31        500.000        99.0064                 NaN            NaN  0.417580       0.576027                 NaN            NaN            NaN            NaN            NaN
  1445.83        500.000        99.0162                 NaN            NaN  0.413246       0.570514                 NaN            NaN            NaN            NaN            NaN
  1444.34        500.000        99.0222                 NaN            NaN  0.409698       0.568127                 NaN            NaN            NaN            NaN            NaN
  1442.85        500.000        99.0388                 NaN            NaN  0.558625       0.402526                 NaN            NaN            NaN            NaN            NaN
  1441.37        500.000        99.0386                 NaN            NaN  0.401735       0.559687                 NaN            NaN            NaN            NaN            NaN
  1439.88        500.000        99.0304                 NaN            NaN  0.541331       0.428238                 NaN            NaN            NaN            NaN            NaN
  1438.40        500.000        99.0864                 NaN            NaN  0.358068       0.555509                 NaN            NaN            NaN            NaN            NaN
  1436.91        500.000        99.0694                 NaN            NaN  0.543387       0.387184                 NaN            NaN            NaN            NaN            NaN
  1435.42        500.000        99.0770                 NaN            NaN  0.383627       0.539332                 NaN            NaN            NaN            NaN            NaN
  1433.94        500.000        98.9248                 NaN            NaN  0.556778       0.451469       0.669389E-001            NaN            NaN            NaN            NaN
  1432.45        500.000        97.3601                 NaN            NaN   1.15111       0.763353       0.725439                 NaN            NaN            NaN            NaN
  1430.97        500.000        97.4222                 NaN            NaN   1.12350       0.745967       0.708362                 NaN            NaN            NaN            NaN
  1429.48        500.000        97.4793                 NaN            NaN   1.09847       0.729502       0.692769                 NaN            NaN            NaN            NaN
  1427.99        500.000        97.5373                 NaN            NaN   1.07323       0.712497       0.677016                 NaN            NaN            NaN            NaN
  1426.51        500.000        97.5884                 NaN            NaN  0.697828        1.05078       0.662949                 NaN            NaN            NaN            NaN
  1425.02        500.000        97.6415                 NaN            NaN   1.02777       0.682278       0.648437                 NaN            NaN            NaN            NaN
  1423.54        500.000        97.6918                 NaN            NaN  0.667583        1.00586       0.634786                 NaN            NaN            NaN            NaN
  1422.05        500.000        97.7388                 NaN            NaN  0.654017       0.985405       0.621819                 NaN            NaN            NaN            NaN
  1420.56        500.000        97.7856                 NaN            NaN  0.965259       0.639920       0.609215                 NaN            NaN            NaN            NaN
  1419.08        500.000        97.8301                 NaN            NaN  0.627032       0.945941       0.596910                 NaN            NaN            NaN            NaN
  1417.59        500.000        97.8462                 NaN            NaN  0.937772       0.624390       0.591606                 NaN            NaN            NaN            NaN
  1416.11        500.000        97.9428                 NaN            NaN  0.593429       0.898635       0.565171                 NaN            NaN            NaN            NaN
  1414.62        500.000        97.9541                 NaN            NaN  0.590637       0.892551       0.562729                 NaN            NaN            NaN            NaN
  1413.13        500.000        97.9921                 NaN            NaN  0.579244       0.876355       0.552331                 NaN            NaN            NaN            NaN
  1411.65        500.000        98.0313                 NaN            NaN  0.568036       0.859347       0.541308                 NaN            NaN            NaN            NaN
  1410.16        500.000        98.0661                 NaN            NaN  0.558051       0.844224       0.531656                 NaN            NaN            NaN            NaN
  1408.67        500.000        98.1027                 NaN            NaN  0.547118       0.828669       0.521558                 NaN            NaN            NaN            NaN
  1407.19        500.000        98.1369                 NaN            NaN  0.814429       0.536598       0.512079                 NaN            NaN            NaN            NaN
  1405.70        500.000        98.1682                 NaN            NaN  0.800692       0.527499       0.503657                 NaN            NaN            NaN            NaN
  1404.22        500.000        98.2041                 NaN            NaN  0.786154       0.516447       0.493342                 NaN            NaN            NaN            NaN
  1402.73        500.000        98.2323                 NaN            NaN  0.774098       0.507946       0.485623                 NaN            NaN            NaN            NaN
  1401.24        500.000        98.2626                 NaN            NaN  0.761421       0.498874       0.477153                 NaN            NaN            NaN            NaN
  1399.76        500.000        98.2913                 NaN            NaN  0.749018       0.490577       0.469077                 NaN            NaN            NaN            NaN
  1398.27        500.000        98.3194                 NaN            NaN  0.737473       0.481849       0.461259                 NaN            NaN            NaN            NaN
  1396.79        500.000        98.3481                 NaN            NaN  0.473296       0.725350       0.453297                 NaN            NaN            NaN            NaN
  1395.30        500.000        98.3735                 NaN            NaN  0.465391       0.714862       0.446207                 NaN            NaN            NaN            NaN
  1393.81        500.000        98.3993                 NaN            NaN  0.704382       0.457375       0.438938                 NaN            NaN            NaN            NaN
  1392.33        500.000        98.4245                 NaN            NaN  0.693479       0.450134       0.431879                 NaN            NaN            NaN            NaN
  1390.84        500.000        98.4490                 NaN            NaN  0.442481       0.683596       0.424918                 NaN            NaN            NaN            NaN
  1389.36        500.000        98.4728                 NaN            NaN  0.673670       0.435242       0.418334                 NaN            NaN            NaN            NaN
  1387.87        500.000        98.4975                 NaN            NaN  0.663359       0.427786       0.411358                 NaN            NaN            NaN            NaN
  1386.38        500.000        98.5187                 NaN            NaN  0.421256       0.654725       0.405283                 NaN            NaN            NaN            NaN
  1384.90        500.000        98.5398                 NaN            NaN  0.645913       0.415039       0.399259                 NaN            NaN            NaN            NaN
  1383.41        500.000        98.5620                 NaN            NaN  0.407834       0.636982       0.393199                 NaN            NaN            NaN            NaN
  1381.93        500.000        98.5830                 NaN            NaN  0.628469       0.401255       0.387277                 NaN            NaN            NaN            NaN
  1380.44        500.000        98.6033                 NaN            NaN  0.619929       0.395308       0.381438                 NaN            NaN            NaN            NaN
  1378.95        500.000        98.6226                 NaN            NaN  0.389187       0.612232       0.376029                 NaN            NaN            NaN            NaN
  1377.47        500.000        98.6419                 NaN            NaN  0.604408       0.383157       0.370487                 NaN            NaN            NaN            NaN
  1375.98        500.000        98.6607                 NaN            NaN  0.596831       0.377224       0.365264                 NaN            NaN            NaN            NaN
  1374.49        500.000        98.6792                 NaN            NaN  0.371740       0.589185       0.359874                 NaN            NaN            NaN            NaN
  1373.01        500.000        98.6967                 NaN            NaN  0.366112       0.582207       0.354984                 NaN            NaN            NaN            NaN
  1371.52        500.000        98.7140                 NaN            NaN  0.575264       0.360652       0.350054                 NaN            NaN            NaN            NaN
  1370.04        500.000        98.7310                 NaN            NaN  0.568526       0.355211       0.345232                 NaN            NaN            NaN            NaN
  1368.55        500.000        98.7476                 NaN            NaN  0.561511       0.350443       0.340406                 NaN            NaN            NaN            NaN
  1367.06        500.000        98.7628                 NaN            NaN  0.555731       0.345482       0.335982                 NaN            NaN            NaN            NaN
  1365.58        500.000        98.7788                 NaN            NaN  0.340284       0.549545       0.331406                 NaN            NaN            NaN            NaN
  1364.09        500.000        98.7930                 NaN            NaN  0.336274       0.543296       0.327463                 NaN            NaN            NaN            NaN
  1362.61        500.000        98.8117                 NaN            NaN  0.536519       0.329688       0.322115                 NaN            NaN            NaN            NaN
  1361.12        500.000        98.8238                 NaN            NaN  0.325828       0.531813       0.318562                 NaN            NaN            NaN            NaN
  1359.63        500.000        98.8387                 NaN            NaN  0.525604       0.321299       0.314374                 NaN            NaN            NaN            NaN
  1358.15        500.000        98.8522                 NaN            NaN  0.316968       0.520340       0.310450                 NaN            NaN            NaN            NaN
  1356.66        500.000        98.8662                 NaN            NaN  0.514954       0.312414       0.306397                 NaN            NaN            NaN            NaN
  1355.18        500.000        98.8798                 NaN            NaN  0.308283       0.509517       0.302405                 NaN            NaN            NaN            NaN
  1353.69        500.000        98.8931                 NaN            NaN  0.504140       0.304078       0.298671                 NaN            NaN            NaN            NaN
  1352.20        500.000        98.9054                 NaN            NaN  0.299647       0.499780       0.295158                 NaN            NaN            NaN            NaN
  1350.72        500.000        98.9187                 NaN            NaN  0.295800       0.494214       0.291240                 NaN            NaN            NaN            NaN
  1349.23        500.000        98.9308                 NaN  0.536820E-003  0.292141       0.488535       0.287965                 NaN            NaN            NaN            NaN
  1347.75        500.000        98.9536                 NaN  0.150674       0.260488       0.335896       0.299347                 NaN            NaN            NaN            NaN
  1346.26        500.000        98.9687                 NaN  0.155933       0.246623       0.333245       0.295494                 NaN            NaN            NaN            NaN
  1344.77        500.000        98.9784                 NaN  0.157366       0.332074       0.239254       0.292923                 NaN            NaN            NaN            NaN
  1343.29        500.000        98.9927                 NaN  0.156102       0.236224       0.326476       0.288515                 NaN            NaN            NaN            NaN
  1341.80        500.000        99.0039                 NaN  0.157125       0.323771       0.229776       0.285464                 NaN            NaN            NaN            NaN
  1340.31        500.000        99.0141                 NaN  0.158069       0.223498       0.321832       0.282460                 NaN            NaN            NaN            NaN
  1338.83        500.000        99.0280                 NaN  0.156046       0.221207       0.316620       0.278168                 NaN            NaN            NaN            NaN
  1337.34        500.000        99.0378                 NaN  0.157129       0.215293       0.314377       0.275447                 NaN            NaN            NaN            NaN
  1335.86        500.000        99.0488                 NaN  0.157174       0.311333       0.210431       0.272252                 NaN            NaN            NaN            NaN
  1334.37        500.000        99.0598                 NaN  0.156759       0.206453       0.308052       0.268970                 NaN            NaN            NaN            NaN
  1332.88        500.000        99.0703                 NaN  0.156563       0.305221       0.202078       0.265840                 NaN            NaN            NaN            NaN
  1331.40        500.000        99.0808                 NaN  0.156844       0.302803       0.196781       0.262737                 NaN            NaN            NaN            NaN
  1329.91        500.000        99.0906                 NaN  0.156558       0.193480       0.299550       0.259827                 NaN            NaN            NaN            NaN
  1328.43        500.000        99.0584                 NaN  0.201946       0.327322       0.134422       0.277863                 NaN            NaN            NaN            NaN
  1326.94        500.000        99.1557                 NaN  0.108227       0.260637       0.243135       0.232274                 NaN            NaN            NaN            NaN
  1325.45        500.000        99.1199                 NaN  0.155332       0.182544       0.291041       0.251136                 NaN            NaN            NaN            NaN
  1323.97        500.000        99.1308                 NaN  0.154275       0.287620       0.179667       0.247639                 NaN            NaN            NaN            NaN
  1322.48        500.000        99.1391                 NaN  0.153803       0.176624       0.285285       0.245212                 NaN            NaN            NaN            NaN
  1321.00        500.000        99.1482                 NaN  0.153727       0.283024       0.172551       0.242485                 NaN            NaN            NaN            NaN
  1319.51        500.000        99.1575                 NaN  0.152196       0.279524       0.171173       0.239586                 NaN            NaN            NaN            NaN
  1318.02        500.000        99.1659                 NaN  0.151784       0.168081       0.277161       0.237052                 NaN            NaN            NaN            NaN
  1316.54        500.000        99.1748                 NaN  0.151221       0.274570       0.164998       0.234366                 NaN            NaN            NaN            NaN
  1315.05        500.000        99.1836                 NaN  0.150028       0.271652       0.163127       0.231572                 NaN            NaN            NaN            NaN
  1313.57        500.000        99.1904                 NaN  0.149033       0.161849       0.269283       0.229415                 NaN            NaN            NaN            NaN
  1312.08        500.000        99.2000                 NaN  0.147541       0.266257       0.159695       0.226471                 NaN            NaN            NaN            NaN
  1310.59        500.000        99.2083                 NaN  0.147143       0.156658       0.263893       0.224005                 NaN            NaN            NaN            NaN
  1309.11        500.000        99.2167                 NaN  0.146442       0.261048       0.154253       0.221517                 NaN            NaN            NaN            NaN
  1307.62        500.000        99.2240                 NaN  0.144295       0.154246       0.258415       0.219030                 NaN            NaN            NaN            NaN
  1306.13        500.000        99.2315                 NaN  0.143462       0.152185       0.256069       0.216756                 NaN            NaN            NaN            NaN
  1304.65        500.000        99.2389                 NaN  0.141801       0.253379       0.151591       0.214320                 NaN            NaN            NaN            NaN
  1303.16        500.000        99.2461                 NaN  0.140669       0.251056       0.150093       0.212085                 NaN            NaN            NaN            NaN
  1301.68        500.000        99.2538                 NaN  0.138870       0.149607       0.248098       0.209637                 NaN            NaN            NaN            NaN
  1300.19        500.000        99.2604                 NaN  0.137439       0.245572       0.149015       0.207540                 NaN            NaN            NaN            NaN
  1298.70        500.000        99.2677                 NaN  0.136023       0.243300       0.147739       0.205246                 NaN            NaN            NaN            NaN
  1297.22        500.000        99.2752                 NaN  0.134232       0.240208       0.147456       0.202900                 NaN            NaN            NaN            NaN
  1295.73        500.000        99.2821                 NaN  0.132988       0.146229       0.237968       0.200746                 NaN            NaN            NaN            NaN
  1294.25        500.000        99.2889                 NaN  0.131335       0.145841       0.235350       0.198601                 NaN            NaN            NaN            NaN
  1292.76        500.000        99.2951                 NaN  0.129234       0.146477       0.232679       0.196534                 NaN            NaN            NaN            NaN
  1291.27        500.000        99.3001                 NaN  0.127598       0.230365       0.146925       0.194972                 NaN            NaN            NaN            NaN
  1289.79        500.000        99.3094                 NaN  0.125419       0.145741       0.227533       0.191871                 NaN            NaN            NaN            NaN
  1288.30        500.000        99.3141                 NaN  0.123529       0.147037       0.224914       0.190392                 NaN            NaN            NaN            NaN
  1286.82        500.000        99.2060                 NaN  0.133658       0.244809       0.194111       0.221417                 NaN            NaN            NaN            NaN
  1285.33        500.000        99.4442                 NaN  0.111275       0.964057E-001  0.194997       0.153113                 NaN            NaN            NaN            NaN
  1283.84        500.000        99.3324                 NaN  0.117388       0.217286       0.148426       0.184456                 NaN            NaN            NaN            NaN
  1282.36        500.000        99.3382                 NaN  0.115337       0.149035       0.214843       0.182561                 NaN            NaN            NaN            NaN
  1280.87        500.000        99.3441                 NaN  0.113542       0.149348       0.212319       0.180732                 NaN            NaN            NaN            NaN
  1279.38        500.000        99.3495                 NaN  0.111138       0.150709       0.209729       0.178941                 NaN            NaN            NaN            NaN
  1277.90        500.000        99.3551                 NaN  0.108847       0.151839       0.207093       0.177083                 NaN            NaN            NaN            NaN
  1276.41        500.000        99.3605                 NaN  0.106704       0.152863       0.204580       0.175347                 NaN            NaN            NaN            NaN
  1274.93        500.000        99.3662                 NaN  0.104564       0.201887       0.153825       0.173556                 NaN            NaN            NaN            NaN
  1273.44        500.000        99.3713                 NaN  0.102448       0.199630       0.154747       0.171895                 NaN            NaN            NaN            NaN
  1271.95        500.000        99.3752                 NaN  0.991061E-001  0.196178       0.158946       0.170541                 NaN            NaN            NaN            NaN
  1270.47        500.000        99.3819                 NaN  0.974888E-001  0.194330       0.157950       0.168325                 NaN            NaN            NaN            NaN
  1268.98        500.000        99.3869                 NaN  0.953532E-001  0.159390       0.191440       0.166902                 NaN            NaN            NaN            NaN
  1267.50        500.000        99.3915                 NaN  0.926834E-001  0.161489       0.189046       0.165283                 NaN            NaN            NaN            NaN
  1266.01        500.000        99.3965                 NaN  0.902890E-001  0.163560       0.185934       0.163748                 NaN            NaN            NaN            NaN
  1264.52        500.000        98.0592                 NaN  0.102685       0.418794       0.282006       0.302212       0.835145                 NaN            NaN            NaN
  1263.04        500.000        91.2432                 NaN  0.146244        1.77412       0.753399        1.01259        5.07041                 NaN            NaN            NaN
  1261.55        500.000        91.2577                 NaN  0.131740       0.733534        1.80802        1.01182        5.05721                 NaN            NaN            NaN
  1260.07        500.000        91.2280                 NaN  0.116389       0.712835        1.85582        1.01578        5.07118                 NaN            NaN            NaN
  1258.58        500.000        91.2496                 NaN  0.971923E-001  0.684817        1.90177        1.01429        5.05233                 NaN            NaN            NaN
  1257.09        500.000        91.2688                 NaN  0.837022E-001   1.93934       0.657492        1.01295        5.03772                 NaN            NaN            NaN
  1255.61        500.000        91.3197                 NaN  0.601245E-001  0.616669        1.99563        1.00831        4.99961                 NaN            NaN            NaN
  1254.12        500.000        91.4933                 NaN  0.405146E-001  0.570069        2.01864       0.990763        4.88674                 NaN            NaN            NaN
  1252.64        500.000        91.7324                 NaN  0.214237E-001  0.519389        2.02617       0.965735        4.73487                 NaN            NaN            NaN
  1251.15        500.000        92.0350                 NaN  0.357879E-002   2.01938       0.463791       0.933969        4.54428                 NaN            NaN            NaN
  1249.66        500.000        92.3777                 NaN  0.838549E-005  0.415623        1.97786       0.898188        4.33063                 NaN            NaN            NaN
  1248.18        500.000        92.7740                 NaN            NaN  0.369707        1.91235       0.856080        4.08784                 NaN            NaN            NaN
  1246.69        500.000        93.1495                 NaN            NaN  0.323163        1.85545       0.816500        3.85542                 NaN            NaN            NaN
  1245.20        500.000        93.5085                 NaN            NaN   1.79465       0.282877       0.777813        3.63616                 NaN            NaN            NaN
  1243.72        500.000        92.3126                 NaN            NaN  0.727376        1.38787       0.908884        4.31241       0.350824                 NaN            NaN
  1242.23        500.000        92.5802                 NaN            NaN   1.19535       0.779774       0.877025        4.16032       0.407328                 NaN            NaN
  1240.75        500.000        93.1847                 NaN            NaN   1.09625       0.717544       0.807696        3.81746       0.376375                 NaN            NaN
  1239.26        500.000        93.7051                 NaN            NaN  0.664281        1.01003       0.747917        3.52289       0.349753                 NaN            NaN
  1237.77        500.000        94.1572                 NaN            NaN  0.933023       0.619475       0.695415        3.26841       0.326497                 NaN            NaN
  1236.29        500.000        94.5414                 NaN            NaN  0.871995       0.579703       0.650959        3.05039       0.305576                 NaN            NaN
  1234.80        500.000        94.8964                 NaN            NaN  0.806362       0.545776       0.609048        2.85366       0.288714                 NaN            NaN
  1233.32        500.000        95.2038                 NaN            NaN  0.753613       0.516091       0.573050        2.68117       0.272287                 NaN            NaN
  1231.83        500.000        94.9327                 NaN            NaN  0.589333       0.625365       0.599542        2.92072       0.332318                 NaN            NaN
  1230.34        500.000        95.3446                 NaN            NaN  0.676037       0.517842       0.553668        2.63418       0.273645                 NaN            NaN
