|6.6.6
Archiving\03_Data\DfracLP/QFM_m3.25/K22/K22_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1842.11        500.000        99.4338                 NaN            NaN  0.550708       0.154518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4411                 NaN            NaN  0.543772       0.151062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4373                 NaN            NaN  0.547416       0.152713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.9750                 NaN            NaN  0.238282E-001  0.117754E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        98.9066                 NaN            NaN   1.06433       0.290750E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.9640                 NaN            NaN  0.346134E-001  0.134881E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        98.9153                 NaN            NaN   1.05583       0.288632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4393                 NaN            NaN  0.545583       0.151205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4426                 NaN            NaN  0.542391       0.149744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4037                 NaN            NaN  0.580275       0.160544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4796                 NaN            NaN  0.506483       0.138999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4405                 NaN            NaN  0.544481       0.149847E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4406                 NaN            NaN  0.544523       0.149234E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4417                 NaN            NaN  0.543419       0.148483E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4537                 NaN            NaN  0.531795       0.145308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4263                 NaN            NaN  0.558592       0.151527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4386                 NaN            NaN  0.546569       0.147963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4362                 NaN            NaN  0.548983       0.148015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4369                 NaN            NaN  0.548385       0.147099E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4309                 NaN            NaN  0.554256       0.148457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4370                 NaN            NaN  0.548451       0.145961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4313                 NaN            NaN  0.553981       0.146885E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4319                 NaN            NaN  0.553453       0.146153E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4253                 NaN            NaN  0.559939       0.147373E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4294                 NaN            NaN  0.556139       0.144976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4268                 NaN            NaN  0.558705       0.145399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4238                 NaN            NaN  0.561606       0.145546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        97.9633                 NaN            NaN   1.98626       0.504068E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.9970                 NaN            NaN            NaN  0.296749E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.7741                 NaN            NaN  0.223389       0.248171E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3342                 NaN            NaN  0.649396       0.163931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4083                 NaN            NaN  0.577212       0.144936E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4074                 NaN            NaN  0.578222       0.143836E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.5060                 NaN            NaN  0.482097       0.119094E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.2951                 NaN            NaN  0.687960       0.169252E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3973                 NaN            NaN  0.588363       0.143661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3946                 NaN            NaN  0.591067       0.143607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3869                 NaN            NaN  0.598685       0.144519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3902                 NaN            NaN  0.595559       0.142808E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3843                 NaN            NaN  0.601348       0.143147E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3804                 NaN            NaN  0.605309       0.143304E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4075                 NaN            NaN  0.578852       0.136254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3434                 NaN            NaN  0.641550       0.150014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3702                 NaN            NaN  0.615518       0.142649E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2529                 NaN            NaN  0.730267       0.168388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4971                 NaN            NaN  0.491647       0.112639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3352                 NaN            NaN  0.649995       0.147771E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3572                 NaN            NaN  0.628565       0.142106E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3506                 NaN            NaN  0.635158       0.142552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4045                 NaN            NaN  0.582564       0.129570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3933                 NaN            NaN  0.593478       0.131902E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        98.1865                 NaN            NaN   1.77440       0.390992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.9959                 NaN            NaN  0.369561E-004  0.404611E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.7459                 NaN            NaN  0.252873       0.124258E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2932                 NaN            NaN  0.691810       0.149584E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3234                 NaN            NaN  0.662330       0.142393E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3228                 NaN            NaN  0.663012       0.141693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3501                 NaN            NaN  0.636388       0.135271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.6050                 NaN            NaN  0.386838       0.814227E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        98.9823                 NaN            NaN  0.996626       0.211011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3103                 NaN            NaN  0.675572       0.140967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3343                 NaN            NaN  0.652200       0.135261E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2700                 NaN            NaN  0.715217       0.147872E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2934                 NaN            NaN  0.692286       0.142917E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2952                 NaN            NaN  0.690686       0.141250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3066                 NaN            NaN  0.679498       0.138905E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2774                 NaN            NaN  0.708229       0.143735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2816                 NaN            NaN  0.704101       0.142991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2841                 NaN            NaN  0.701765       0.141401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2823                 NaN            NaN  0.703580       0.141146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2814                 NaN            NaN  0.704524       0.140943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2778                 NaN            NaN  0.708049       0.141338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2765                 NaN            NaN  0.709395       0.141083E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2734                 NaN            NaN  0.712465       0.141431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2729                 NaN            NaN  0.712993       0.140866E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2714                 NaN            NaN  0.714460       0.141081E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2702                 NaN            NaN  0.715690       0.140987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2649                 NaN            NaN  0.720984       0.141572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2732                 NaN            NaN  0.712870       0.139778E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2683                 NaN            NaN  0.717632       0.140625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2647                 NaN            NaN  0.721186       0.140975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2707                 NaN            NaN  0.715334       0.139704E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.4383                 NaN            NaN  0.550936       0.107845E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.0997                 NaN            NaN  0.883035       0.172510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2705                 NaN            NaN  0.715471       0.139795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2693                 NaN            NaN  0.716698       0.139903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2540                 NaN            NaN  0.731688       0.143440E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2921                 NaN            NaN  0.694339       0.135837E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2759                 NaN            NaN  0.710236       0.138717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2772                 NaN            NaN  0.708889       0.138989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        98.9508                 NaN            NaN  0.520409       0.545354E-002  0.523355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.2130                 NaN            NaN  0.855399E-001            NaN   1.70145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.2462                 NaN            NaN  0.830147E-001            NaN   1.67077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.2782                 NaN            NaN  0.786293E-001            NaN   1.64316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.3107                 NaN            NaN  0.752173E-001            NaN   1.61407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3400                 NaN            NaN  0.729500E-001            NaN   1.58709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.3693                 NaN            NaN  0.681237E-001            NaN   1.56256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.4010                 NaN            NaN  0.936898E-001            NaN   1.50532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.4235                 NaN            NaN  0.307111E-001            NaN   1.54580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.4537                 NaN            NaN  0.603987E-001            NaN   1.48595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4784                 NaN            NaN  0.554346E-001            NaN   1.46617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.5057                 NaN            NaN  0.533164E-001            NaN   1.44098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5305                 NaN            NaN  0.509280E-001            NaN   1.41859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5436                 NaN            NaN  0.447901E-001            NaN   1.41158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5867                 NaN            NaN  0.470367E-001            NaN   1.36629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5984                 NaN            NaN  0.434839E-001            NaN   1.35811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6264                 NaN            NaN  0.407686E-001            NaN   1.33286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6381                 NaN            NaN  0.331046E-001            NaN   1.32877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6660                 NaN            NaN  0.332132E-001            NaN   1.30075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6833                 NaN            NaN  0.305849E-001            NaN   1.28614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7046                 NaN            NaN  0.287351E-001            NaN   1.26668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7232                 NaN            NaN  0.272448E-001            NaN   1.24958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7398                 NaN            NaN  0.254738E-001            NaN   1.23469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7615                 NaN            NaN  0.209974E-001            NaN   1.21746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7777                 NaN            NaN  0.184747E-001            NaN   1.20386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7931                 NaN            NaN  0.151021E-001            NaN   1.19177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8054                 NaN            NaN  0.134582E-001            NaN   1.18115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8302                 NaN            NaN  0.839375E-002            NaN   1.16145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.1545                 NaN            NaN  0.499152E-001            NaN  0.795542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.5570                 NaN            NaN  0.726540E-001            NaN   1.37030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8749                 NaN            NaN            NaN            NaN   1.12505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8868                 NaN            NaN  0.431471E-002            NaN   1.10887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8995                 NaN            NaN  0.136726E-005            NaN   1.10046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9114                 NaN            NaN            NaN            NaN   1.08860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9331                 NaN            NaN            NaN            NaN   1.06692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.6309                 NaN            NaN  0.145658E-003            NaN   1.36892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.2645                 NaN            NaN  0.246846E-005            NaN  0.735530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9681                 NaN            NaN            NaN            NaN   1.03191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9817                 NaN            NaN  0.567508E-002            NaN   1.01261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9918                 NaN            NaN            NaN            NaN   1.00817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0028                 NaN            NaN            NaN            NaN  0.997203                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0122                 NaN            NaN            NaN            NaN  0.987775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0240                 NaN            NaN            NaN            NaN  0.976036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0370                 NaN            NaN            NaN            NaN  0.962957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
