|6.6.6
Archiving\03_Data\eqLP/QFM_m5/YM20/YM20_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1387.82        500.000        13.9934                 NaN            NaN            NaN  0.684942        51.6232       0.740622        25.8423        4.62958        1.46777        1.01809                 NaN            NaN
  1384.62        500.000        10.4186                 NaN            NaN            NaN  0.684945        51.7243       0.812928        24.7991        5.74509        3.67220        2.14281                 NaN            NaN
  1381.41        500.000        10.4186                 NaN            NaN            NaN  0.684945        51.7243       0.812928        24.7991        5.74509        3.67220        2.14281                 NaN            NaN
  1378.21        500.000        10.4186                 NaN            NaN            NaN  0.684945        51.7243       0.812928        24.7991        5.74509        3.67220        2.14281                 NaN            NaN
  1375.00        500.000        10.4186                 NaN            NaN            NaN  0.684945        51.7243       0.812928        24.7991        5.74509        3.67220        2.14281                 NaN            NaN
  1371.79        500.000        10.4186                 NaN            NaN            NaN  0.684945        51.7243       0.812928        24.7991        5.74509        3.67220        2.14281                 NaN            NaN
  1368.59        500.000        10.4186                 NaN            NaN            NaN  0.684945        51.7243       0.812928        24.7991        5.74509        3.67220        2.14281                 NaN            NaN
  1365.38        500.000        10.4186                 NaN            NaN            NaN  0.684945        51.7243       0.812928        24.7991        5.74509        3.67220        2.14281                 NaN            NaN
  1362.18        500.000        10.4186                 NaN            NaN            NaN  0.684945        51.7243       0.812928        24.7991        5.74509        3.67220        2.14281                 NaN            NaN
  1358.97        500.000        8.28394                 NaN            NaN            NaN  0.684948        51.7616       0.869854        24.0933        6.35711        5.05876        2.89051                 NaN            NaN
  1355.77        500.000        8.28394                 NaN            NaN            NaN  0.684948        51.7616       0.869854        24.0933        6.35711        5.05876        2.89051                 NaN            NaN
  1352.56        500.000        8.28394                 NaN            NaN            NaN  0.684948        51.7616       0.869854        24.0933        6.35711        5.05876        2.89051                 NaN            NaN
  1349.36        500.000        8.28394                 NaN            NaN            NaN  0.684948        51.7616       0.869854        24.0933        6.35711        5.05876        2.89051                 NaN            NaN
  1346.15        500.000        8.28394                 NaN            NaN            NaN  0.684948        51.7616       0.869854        24.0933        6.35711        5.05876        2.89051                 NaN            NaN
  1342.95        500.000        8.28394                 NaN            NaN            NaN  0.684948        51.7616       0.869854        24.0933        6.35711        5.05876        2.89051                 NaN            NaN
  1339.74        500.000        8.28394                 NaN            NaN            NaN  0.684948        51.7616       0.869854        24.0933        6.35711        5.05876        2.89051                 NaN            NaN
  1336.54        500.000        8.28394                 NaN            NaN            NaN  0.684948        51.7616       0.869854        24.0933        6.35711        5.05876        2.89051                 NaN            NaN
  1333.33        500.000        6.83724                 NaN            NaN            NaN  0.684949        51.7624       0.916754        23.5937        6.02972        6.72301        3.45230                 NaN            NaN
  1330.13        500.000        6.83724                 NaN            NaN            NaN  0.684949        51.7624       0.916754        23.5937        6.02972        6.72301        3.45230                 NaN            NaN
  1326.92        500.000        6.83724                 NaN            NaN            NaN  0.684949        51.7624       0.916754        23.5937        6.02972        6.72301        3.45230                 NaN            NaN
  1323.72        500.000        6.83724                 NaN            NaN            NaN  0.684949        51.7624       0.916754        23.5937        6.02972        6.72301        3.45230                 NaN            NaN
  1320.51        500.000        6.83724                 NaN            NaN            NaN  0.684949        51.7624       0.916754        23.5937        6.02972        6.72301        3.45230                 NaN            NaN
  1317.31        500.000        6.83724                 NaN            NaN            NaN  0.684949        51.7624       0.916754        23.5937        6.02972        6.72301        3.45230                 NaN            NaN
  1314.10        500.000        6.83724                 NaN            NaN            NaN  0.684949        51.7624       0.916754        23.5937        6.02972        6.72301        3.45230                 NaN            NaN
  1310.90        500.000        6.83724                 NaN            NaN            NaN  0.684949        51.7624       0.916754        23.5937        6.02972        6.72301        3.45230                 NaN            NaN
  1307.69        500.000        5.77283                 NaN            NaN            NaN  0.684950        51.7389       0.955421        23.2483        6.74178        6.95633        3.90150                 NaN            NaN
  1304.49        500.000        5.65826                 NaN            NaN            NaN  0.684950        51.7350       0.959442        23.2155        6.97912        6.81578        3.95189                 NaN            NaN
  1301.28        500.000        2.96304                 NaN            NaN            NaN  0.684951        51.8028       0.962683        23.1735        7.21010        7.29638        4.25870        1.64787                 NaN
  1298.08        500.000                 NaN            NaN            NaN            NaN  0.684952        51.8822       0.965667        23.1515        7.77088        7.45700        4.57435        3.51337                 NaN
  1294.87        500.000                 NaN            NaN            NaN            NaN  0.684953        51.8849       0.968811        23.1752        7.46394        7.72594        4.58115        3.51509                 NaN
  1291.67        500.000                 NaN            NaN            NaN            NaN  0.684953        51.8849       0.968811        23.1752        7.46394        7.72594        4.58115        3.51509                 NaN
  1288.46        500.000                 NaN            NaN            NaN            NaN  0.684953        51.8849       0.968811        23.1752        7.46394        7.72594        4.58115        3.51509                 NaN
  1285.26        500.000                 NaN            NaN            NaN            NaN  0.684953        51.8849       0.968811        23.1752        7.46394        7.72594        4.58115        3.51509                 NaN
  1282.05        500.000                 NaN            NaN            NaN            NaN  0.684953        51.8931       0.982324        23.2742        7.49000        7.54637        4.60670        3.52228                 NaN
  1278.85        500.000                 NaN            NaN            NaN            NaN  0.684953        51.8931       0.982324        23.2742        7.49000        7.54637        4.60670        3.52228                 NaN
  1275.64        500.000                 NaN            NaN            NaN            NaN  0.684953        51.8931       0.982324        23.2742        7.49000        7.54637        4.60670        3.52228                 NaN
  1272.44        500.000                 NaN            NaN            NaN            NaN  0.684953        51.8931       0.982324        23.2742        7.49000        7.54637        4.60670        3.52228                 NaN
  1269.23        500.000                 NaN            NaN            NaN            NaN  0.684953        51.8931       0.982324        23.2742        7.49000        7.54637        4.60670        3.52228                 NaN
  1266.03        500.000                 NaN            NaN            NaN            NaN  0.684953        51.8931       0.982324        23.2742        7.49000        7.54637        4.60670        3.52228                 NaN
  1262.82        500.000                 NaN            NaN            NaN            NaN  0.684953        51.8931       0.982324        23.2742        7.49000        7.54637        4.60670        3.52228                 NaN
  1259.62        500.000                 NaN            NaN            NaN            NaN  0.684953        51.8931       0.982324        23.2742        7.49000        7.54637        4.60670        3.52228                 NaN
  1256.41        500.000                 NaN            NaN            NaN            NaN  0.684953        51.9073        1.01095        23.4548        7.21540        7.53500        4.65611        3.53553                 NaN
  1253.21        500.000                 NaN            NaN            NaN            NaN  0.684953        51.9073        1.01095        23.4548        7.21540        7.53500        4.65611        3.53553                 NaN
  1250.00        500.000                 NaN            NaN            NaN            NaN  0.684953        51.9073        1.01095        23.4548        7.21540        7.53500        4.65611        3.53553                 NaN
  1246.79        500.000                 NaN            NaN            NaN            NaN  0.684953        51.9073        1.01095        23.4548        7.21540        7.53500        4.65611        3.53553                 NaN
  1243.59        500.000                 NaN            NaN            NaN            NaN  0.684953        51.9073        1.01095        23.4548        7.21540        7.53500        4.65611        3.53553                 NaN
  1240.38        500.000                 NaN            NaN            NaN            NaN  0.684953        51.9073        1.01095        23.4548        7.21540        7.53500        4.65611        3.53553                 NaN
  1237.18        500.000                 NaN            NaN            NaN            NaN  0.684953        51.9073        1.01095        23.4548        7.21540        7.53500        4.65611        3.53553                 NaN
  1233.97        500.000                 NaN            NaN            NaN            NaN  0.684953        51.9073        1.01095        23.4548        7.21540        7.53500        4.65611        3.53553                 NaN
  1230.77        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9163        1.04182        23.6156        6.91767        7.57348        4.70289        3.54726                 NaN
  1227.56        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9163        1.04182        23.6156        6.91767        7.57348        4.70289        3.54726                 NaN
  1224.36        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9163        1.04182        23.6156        6.91767        7.57348        4.70289        3.54726                 NaN
  1221.15        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9163        1.04182        23.6156        6.91767        7.57348        4.70289        3.54726                 NaN
  1217.95        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9163        1.04182        23.6156        6.91767        7.57348        4.70289        3.54726                 NaN
  1214.74        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9163        1.04182        23.6156        6.91767        7.57348        4.70289        3.54726                 NaN
  1211.54        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9163        1.04182        23.6156        6.91767        7.57348        4.70289        3.54726                 NaN
  1208.33        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9163        1.04182        23.6156        6.91767        7.57348        4.70289        3.54726                 NaN
  1205.13        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9221        1.07462        23.7636        7.60411        6.64520        4.74764        3.55780                 NaN
  1201.92        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9221        1.07462        23.7636        7.60411        6.64520        4.74764        3.55780                 NaN
  1198.72        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9221        1.07462        23.7636        7.60411        6.64520        4.74764        3.55780                 NaN
  1195.51        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9221        1.07462        23.7636        7.60411        6.64520        4.74764        3.55780                 NaN
  1192.31        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9221        1.07462        23.7636        7.60411        6.64520        4.74764        3.55780                 NaN
  1189.10        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9221        1.07462        23.7636        7.60411        6.64520        4.74764        3.55780                 NaN
  1185.90        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9221        1.07462        23.7636        7.60411        6.64520        4.74764        3.55780                 NaN
  1182.69        500.000                 NaN            NaN            NaN            NaN  0.684954        51.9221        1.07462        23.7636        7.60411        6.64520        4.74764        3.55780                 NaN
  1179.49        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9224        1.10971        23.9019        7.63059        6.39392        4.78944        3.56706                 NaN
  1176.28        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9224        1.10971        23.9019        7.63059        6.39392        4.78944        3.56706                 NaN
  1173.08        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9224        1.10971        23.9019        7.63059        6.39392        4.78944        3.56706                 NaN
  1169.87        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9224        1.10971        23.9019        7.63059        6.39392        4.78944        3.56706                 NaN
  1166.67        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9224        1.10971        23.9019        7.63059        6.39392        4.78944        3.56706                 NaN
  1163.46        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9224        1.10971        23.9019        7.63059        6.39392        4.78944        3.56706                 NaN
  1160.26        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9224        1.10971        23.9019        7.63059        6.39392        4.78944        3.56706                 NaN
  1157.05        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9224        1.10971        23.9019        7.63059        6.39392        4.78944        3.56706                 NaN
  1153.85        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9186        1.14671        24.0329        6.16078        7.65197        4.82901        3.57512                 NaN
  1150.64        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9186        1.14671        24.0329        6.16078        7.65197        4.82901        3.57512                 NaN
  1147.44        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9186        1.14671        24.0329        6.16078        7.65197        4.82901        3.57512                 NaN
  1144.23        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9186        1.14671        24.0329        6.16078        7.65197        4.82901        3.57512                 NaN
  1141.03        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9186        1.14671        24.0329        6.16078        7.65197        4.82901        3.57512                 NaN
  1137.82        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9186        1.14671        24.0329        6.16078        7.65197        4.82901        3.57512                 NaN
  1134.62        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9186        1.14671        24.0329        6.16078        7.65197        4.82901        3.57512                 NaN
  1131.41        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9186        1.14671        24.0329        6.16078        7.65197        4.82901        3.57512                 NaN
  1128.21        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9109        1.18568        24.1595        5.94021        7.67073        4.86596        3.58204                 NaN
  1125.00        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9109        1.18568        24.1595        5.94021        7.67073        4.86596        3.58204                 NaN
  1121.79        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9109        1.18568        24.1595        5.94021        7.67073        4.86596        3.58204                 NaN
  1118.59        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9109        1.18568        24.1595        5.94021        7.67073        4.86596        3.58204                 NaN
  1115.38        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9109        1.18568        24.1595        5.94021        7.67073        4.86596        3.58204                 NaN
  1112.18        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9109        1.18568        24.1595        5.94021        7.67073        4.86596        3.58204                 NaN
  1108.97        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9109        1.18568        24.1595        5.94021        7.67073        4.86596        3.58204                 NaN
  1105.77        500.000                 NaN            NaN            NaN            NaN  0.684955        51.9109        1.18568        24.1595        5.94021        7.67073        4.86596        3.58204                 NaN
  1102.56        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8969        1.22721        24.2857        5.73187        7.68546        4.90016        3.58778                 NaN
  1099.36        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8969        1.22721        24.2857        5.73187        7.68546        4.90016        3.58778                 NaN
  1096.15        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8969        1.22721        24.2857        5.73187        7.68546        4.90016        3.58778                 NaN
  1092.95        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8969        1.22721        24.2857        5.73187        7.68546        4.90016        3.58778                 NaN
  1089.74        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8969        1.22721        24.2857        5.73187        7.68546        4.90016        3.58778                 NaN
  1086.54        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8969        1.22721        24.2857        5.73187        7.68546        4.90016        3.58778                 NaN
  1083.33        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8969        1.22721        24.2857        5.73187        7.68546        4.90016        3.58778                 NaN
  1080.13        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8969        1.22721        24.2857        5.73187        7.68546        4.90016        3.58778                 NaN
  1076.92        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8812        1.27034        24.4083        5.53369        7.69714        4.93233        3.59206                 NaN
  1073.72        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8812        1.27034        24.4083        5.53369        7.69714        4.93233        3.59206                 NaN
  1070.51        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8812        1.27034        24.4083        5.53369        7.69714        4.93233        3.59206                 NaN
  1067.31        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8812        1.27034        24.4083        5.53369        7.69714        4.93233        3.59206                 NaN
  1064.10        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8812        1.27034        24.4083        5.53369        7.69714        4.93233        3.59206                 NaN
  1060.90        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8812        1.27034        24.4083        5.53369        7.69714        4.93233        3.59206                 NaN
  1057.69        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8812        1.27034        24.4083        5.53369        7.69714        4.93233        3.59206                 NaN
  1054.49        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8812        1.27034        24.4083        5.53369        7.69714        4.93233        3.59206                 NaN
  1051.28        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8572        1.31659        24.5344        5.34357        7.70697        4.96114        3.59517                 NaN
  1048.08        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8544        1.32250        24.5499        7.70788        5.32030        4.96454        3.59549                 NaN
  1044.87        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8496        1.32875        24.5648        7.70979        5.29984        4.96842        3.28266       0.311158     
  1041.67        500.000                 NaN            NaN            NaN            NaN  0.684956        51.8496        1.32875        24.5648        7.70979        5.29984        4.96842        3.28266       0.311158     
  1038.46        500.000                 NaN            NaN            NaN            NaN  0.684957        51.8378        1.34090        24.5880        5.27336        7.71400        4.98071        1.26170        2.31859     
  1035.26        500.000                 NaN            NaN            NaN            NaN  0.684957        51.8334        1.34679        24.5982        5.26044        7.71612        4.98698       0.385434        3.18766     
  1032.05        500.000                 NaN            NaN            NaN            NaN  0.684957        51.8279        1.35309        24.6133        5.24181        7.71741        4.99113                 NaN   3.57044     
  1028.85        500.000                 NaN            NaN            NaN            NaN  0.684957        51.8279        1.35309        24.6133        5.24181        7.71741        4.99113                 NaN   3.57044     
  1025.64        500.000                 NaN            NaN            NaN            NaN  0.684957        51.8214        1.36545        24.6466        5.19305        7.71888        4.99603                 NaN   3.57368     
  1022.44        500.000                 NaN            NaN            NaN            NaN  0.684957        51.8214        1.36545        24.6466        5.19305        7.71888        4.99603                 NaN   3.57368     
  1019.23        500.000                 NaN            NaN            NaN            NaN  0.684957        51.8214        1.36545        24.6466        5.19305        7.71888        4.99603                 NaN   3.57368     
  1016.03        500.000                 NaN            NaN            NaN            NaN  0.684957        51.8214        1.36545        24.6466        5.19305        7.71888        4.99603                 NaN   3.57368     
  1012.82        500.000                 NaN            NaN            NaN            NaN  0.684957        51.8214        1.36545        24.6466        5.19305        7.71888        4.99603                 NaN   3.57368     
  1009.62        500.000                 NaN            NaN            NaN            NaN  0.684957        51.8214        1.36545        24.6466        5.19305        7.71888        4.99603                 NaN   3.57368     
  1006.41        500.000                 NaN            NaN            NaN            NaN  0.684957        51.8214        1.36545        24.6466        5.19305        7.71888        4.99603                 NaN   3.57368     
  1003.21        500.000                 NaN            NaN            NaN            NaN  0.684957        51.8214        1.36545        24.6466        5.19305        7.71888        4.99603                 NaN   3.57368     
  1000.00        500.000                 NaN            NaN            NaN            NaN  0.684957        51.7898        1.41781        24.7805        5.00227        7.72655        5.01110                 NaN   3.58704     
