|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1558.32        500.000        99.2341       0.734187       0.317366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.87        500.000        99.1894       0.776399       0.341911E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.41        500.000        98.2188        1.70028       0.809420E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.96        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.50        500.000        98.9212        1.04607       0.327301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.05        500.000        99.8589       0.135946       0.515830E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.60        500.000        99.7187       0.272292       0.897435E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.14        500.000        99.8940       0.106033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.69        500.000        98.2904        1.64963       0.599227E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.23        500.000        99.2865       0.691119       0.224025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.78        500.000        99.2955       0.681583       0.229075E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.33        500.000        99.2984       0.681383       0.202481E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.87        500.000        99.3013       0.678221       0.204318E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.42        500.000        99.3120       0.669257       0.187244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.97        500.000        99.3123       0.668584       0.191622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.51        500.000        99.3173       0.663797       0.188646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.06        500.000        99.3307       0.653524       0.158131E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.60        500.000        99.3289       0.655986       0.151371E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.15        500.000        99.3327       0.654051       0.132582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.70        500.000        99.3389       0.646970       0.140915E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.24        500.000        99.3426       0.646244       0.111331E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.79        500.000        99.3460       0.644093       0.988091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.33        500.000        99.3513       0.638965       0.970052E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.88        500.000        99.3564       0.634550       0.908690E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.43        500.000        98.7382        1.24910       0.127257E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.97        500.000        99.8231       0.175036       0.189429E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.52        500.000        99.5360       0.459708       0.428035E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.06        500.000        99.9996                 NaN  0.436826E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.61        500.000        98.7519        1.24053       0.752508E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.16        500.000        99.2229       0.776911       0.171888E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.70        500.000        99.5434       0.412293       0.443486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.25        500.000        99.3969       0.521307       0.818231E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.79        500.000        99.3939       0.596189       0.987152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.34        500.000        99.3975       0.602484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.89        500.000        99.3999       0.600085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.43        500.000        99.4041       0.587549       0.836434E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.98        500.000        99.4058       0.594235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.52        500.000        99.4114       0.588105       0.457820E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.07        500.000        99.4134       0.586599       0.271519E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.62        500.000        99.4155       0.584500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.16        500.000        99.4179       0.582103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.71        500.000        99.4229       0.577114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.25        500.000        99.4241       0.575927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.80        500.000        99.4291       0.570867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.35        500.000        99.4336       0.566387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.89        500.000        99.4350       0.564999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.44        500.000        99.4385       0.561455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.98        500.000        99.4418       0.558190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.53        500.000        99.4442       0.555795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        500.000        99.4316       0.568400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.62        500.000        99.4653       0.534652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.17        500.000        99.4510       0.548993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.71        500.000        99.4550       0.545049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.26        500.000        99.4560       0.544017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.81        500.000        99.4575       0.542471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.35        500.000        99.4614       0.538562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.90        500.000        99.4632       0.536794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.44        500.000        99.3317       0.511375E-001            NaN  0.617202                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.99        500.000        99.2389                 NaN            NaN  0.592152E-001  0.701850                 NaN            NaN            NaN            NaN            NaN
  1472.54        500.000        98.7870                 NaN            NaN  0.498655       0.714314                 NaN            NaN            NaN            NaN            NaN
  1471.08        500.000        98.7988                 NaN            NaN  0.492611       0.708589                 NaN            NaN            NaN            NaN            NaN
  1469.63        500.000        98.8106                 NaN            NaN  0.702333       0.487104                 NaN            NaN            NaN            NaN            NaN
  1468.18        500.000        98.8241                 NaN            NaN  0.480837       0.695032                 NaN            NaN            NaN            NaN            NaN
  1466.72        500.000        98.8321                 NaN            NaN  0.691842       0.476051                 NaN            NaN            NaN            NaN            NaN
  1465.27        500.000        98.8503                 NaN            NaN  0.468706       0.681015                 NaN            NaN            NaN            NaN            NaN
  1463.81        500.000        98.8566                 NaN            NaN  0.465061       0.678324                 NaN            NaN            NaN            NaN            NaN
  1462.36        500.000        98.8693                 NaN            NaN  0.458730       0.672008                 NaN            NaN            NaN            NaN            NaN
  1460.91        500.000        98.8795                 NaN            NaN  0.454127       0.666419                 NaN            NaN            NaN            NaN            NaN
  1459.45        500.000        98.8897                 NaN            NaN  0.661301       0.448968                 NaN            NaN            NaN            NaN            NaN
  1458.00        500.000        98.9002                 NaN            NaN  0.444321       0.655434                 NaN            NaN            NaN            NaN            NaN
  1456.54        500.000        98.9112                 NaN            NaN  0.438770       0.649999                 NaN            NaN            NaN            NaN            NaN
  1455.09        500.000        98.9204                 NaN            NaN  0.645204       0.434370                 NaN            NaN            NaN            NaN            NaN
  1453.64        500.000        98.9306                 NaN            NaN  0.429735       0.639623                 NaN            NaN            NaN            NaN            NaN
  1452.18        500.000        98.9414                 NaN            NaN  0.424427       0.634158                 NaN            NaN            NaN            NaN            NaN
  1450.73        500.000        98.9496                 NaN            NaN  0.420211       0.630166                 NaN            NaN            NaN            NaN            NaN
  1449.27        500.000        98.9589                 NaN            NaN  0.416027       0.625028                 NaN            NaN            NaN            NaN            NaN
  1447.82        500.000        98.9685                 NaN            NaN  0.620366       0.411089                 NaN            NaN            NaN            NaN            NaN
  1446.37        500.000        98.9776                 NaN            NaN  0.406830       0.615601                 NaN            NaN            NaN            NaN            NaN
  1444.91        500.000        98.9861                 NaN            NaN  0.402789       0.611127                 NaN            NaN            NaN            NaN            NaN
  1443.46        500.000        98.9947                 NaN            NaN  0.398432       0.606880                 NaN            NaN            NaN            NaN            NaN
  1442.00        500.000        97.5658                 NaN            NaN   1.03209       0.831657       0.570408                 NaN            NaN            NaN            NaN
  1440.55        500.000        96.8198                 NaN            NaN  0.940821        1.36327       0.876077                 NaN            NaN            NaN            NaN
  1439.10        500.000        96.8972                 NaN            NaN  0.918580        1.32953       0.854702                 NaN            NaN            NaN            NaN
  1437.64        500.000        96.9736                 NaN            NaN   1.29540       0.897298       0.833695                 NaN            NaN            NaN            NaN
  1436.19        500.000        97.0456                 NaN            NaN   1.26381       0.876863       0.813767                 NaN            NaN            NaN            NaN
  1434.73        500.000        97.1135                 NaN            NaN   1.23441       0.856831       0.795217                 NaN            NaN            NaN            NaN
  1433.28        500.000        97.1820                 NaN            NaN  0.837289        1.20447       0.776281                 NaN            NaN            NaN            NaN
  1431.83        500.000        97.2440                 NaN            NaN   1.17704       0.819930       0.759050                 NaN            NaN            NaN            NaN
  1430.37        500.000        97.3047                 NaN            NaN  0.801811        1.15117       0.742300                 NaN            NaN            NaN            NaN
  1428.92        500.000        97.3594                 NaN            NaN   1.12583       0.787851       0.726884                 NaN            NaN            NaN            NaN
  1427.46        500.000        97.4190                 NaN            NaN  0.769027        1.10144       0.710540                 NaN            NaN            NaN            NaN
  1426.01        500.000        97.4746                 NaN            NaN  0.752939        1.07736       0.695122                 NaN            NaN            NaN            NaN
  1424.56        500.000        97.5262                 NaN            NaN  0.737849        1.05500       0.680918                 NaN            NaN            NaN            NaN
  1423.10        500.000        97.5765                 NaN            NaN   1.03321       0.723514       0.666804                 NaN            NaN            NaN            NaN
  1421.65        500.000        97.6250                 NaN            NaN  0.708981        1.01280       0.653217                 NaN            NaN            NaN            NaN
  1420.19        500.000        97.6723                 NaN            NaN  0.694803       0.992703       0.640179                 NaN            NaN            NaN            NaN
  1418.74        500.000        97.7164                 NaN            NaN  0.973685       0.682089       0.627849                 NaN            NaN            NaN            NaN
  1417.29        500.000        97.7590                 NaN            NaN  0.955559       0.669636       0.615828                 NaN            NaN            NaN            NaN
  1415.83        500.000        97.8022                 NaN            NaN  0.656305       0.937497       0.604009                 NaN            NaN            NaN            NaN
  1414.38        500.000        97.8431                 NaN            NaN  0.919923       0.644297       0.592650                 NaN            NaN            NaN            NaN
  1412.92        500.000        97.8730                 NaN            NaN  0.907699       0.634395       0.584948                 NaN            NaN            NaN            NaN
  1411.47        500.000        97.9292                 NaN            NaN  0.883756       0.619007       0.568067                 NaN            NaN            NaN            NaN
  1410.02        500.000        97.9573                 NaN            NaN  0.871982       0.610350       0.560334                 NaN            NaN            NaN            NaN
  1408.56        500.000        97.9908                 NaN            NaN  0.858032       0.600318       0.550890                 NaN            NaN            NaN            NaN
  1407.11        500.000        98.0242                 NaN            NaN  0.844060       0.590214       0.541565                 NaN            NaN            NaN            NaN
  1405.65        500.000        98.0590                 NaN            NaN  0.829620       0.579696       0.531667                 NaN            NaN            NaN            NaN
  1404.20        500.000        98.0937                 NaN  0.759881E-001  0.589844       0.708170       0.532294                 NaN            NaN            NaN            NaN
  1402.75        500.000        98.1237                 NaN  0.168486       0.606100       0.565376       0.536360                 NaN            NaN            NaN            NaN
  1401.29        500.000        98.1554                 NaN  0.170126       0.549044       0.597778       0.527687                 NaN            NaN            NaN            NaN
  1399.84        500.000        98.1851                 NaN  0.171962       0.589896       0.533516       0.519528                 NaN            NaN            NaN            NaN
  1398.39        500.000        98.2146                 NaN  0.173834       0.517703       0.582337       0.511568                 NaN            NaN            NaN            NaN
  1396.93        500.000        98.2438                 NaN  0.175236       0.574307       0.503244       0.503402                 NaN            NaN            NaN            NaN
  1395.48        500.000        98.2709                 NaN  0.177189       0.567234       0.488881       0.495845                 NaN            NaN            NaN            NaN
  1394.02        500.000        98.2979                 NaN  0.179268       0.560493       0.473892       0.488490                 NaN            NaN            NaN            NaN
  1392.57        500.000        98.3205                 NaN  0.182437       0.456265       0.557822       0.482975                 NaN            NaN            NaN            NaN
  1391.12        500.000        98.3549                 NaN  0.180328       0.544235       0.448416       0.472171                 NaN            NaN            NaN            NaN
  1389.66        500.000        98.3732                 NaN  0.184229       0.434214       0.540704       0.467645                 NaN            NaN            NaN            NaN
  1388.21        500.000        98.3920                 NaN  0.185620       0.534918       0.424637       0.462843                 NaN            NaN            NaN            NaN
  1386.75        500.000        96.2627                 NaN  0.450828       0.954692        1.24945        1.08233                 NaN            NaN            NaN            NaN
  1385.30        500.000        99.9795                 NaN  0.204723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1383.85        500.000        99.2216                 NaN  0.104954       0.159005       0.280250       0.234216                 NaN            NaN            NaN            NaN
  1382.39        500.000        98.4886                 NaN  0.177711       0.393456       0.506458       0.433753                 NaN            NaN            NaN            NaN
  1380.94        500.000        98.5107                 NaN  0.194814       0.359128       0.505701       0.429673                 NaN            NaN            NaN            NaN
  1379.48        500.000        98.5304                 NaN  0.195925       0.348480       0.501041       0.424147                 NaN            NaN            NaN            NaN
  1378.03        500.000        98.5515                 NaN  0.197632       0.337141       0.495491       0.418202                 NaN            NaN            NaN            NaN
  1376.58        500.000        98.5697                 NaN  0.199543       0.326458       0.490795       0.413501                 NaN            NaN            NaN            NaN
  1375.12        500.000        98.5897                 NaN  0.200633       0.316159       0.485859       0.407660                 NaN            NaN            NaN            NaN
  1373.67        500.000        98.6113                 NaN  0.201840       0.304891       0.480579       0.401404                 NaN            NaN            NaN            NaN
  1372.21        500.000        98.6282                 NaN  0.203891       0.476724       0.294330       0.396885                 NaN            NaN            NaN            NaN
  1370.76        500.000        98.6465                 NaN  0.205175       0.472212       0.284363       0.391782                 NaN            NaN            NaN            NaN
  1369.31        500.000        98.6641                 NaN  0.206676       0.467756       0.274555       0.386868                 NaN            NaN            NaN            NaN
  1367.85        500.000        98.6816                 NaN  0.207859       0.265226       0.463437       0.381870                 NaN            NaN            NaN            NaN
  1366.40        500.000        98.6983                 NaN  0.209522       0.459534       0.255337       0.377347                 NaN            NaN            NaN            NaN
  1364.94        500.000        98.7158                 NaN  0.210352       0.246591       0.454952       0.372321                 NaN            NaN            NaN            NaN
  1363.49        500.000        98.7309                 NaN  0.211500       0.238158       0.451488       0.367958                 NaN            NaN            NaN            NaN
  1362.04        500.000        98.7461                 NaN  0.212995       0.229663       0.447527       0.363666                 NaN            NaN            NaN            NaN
  1360.58        500.000        98.7627                 NaN  0.213672       0.443846       0.220916       0.358913                 NaN            NaN            NaN            NaN
  1359.13        500.000        98.7777                 NaN  0.215184       0.440344       0.211973       0.354759                 NaN            NaN            NaN            NaN
  1357.67        500.000        98.7922                 NaN  0.215641       0.205150       0.436540       0.350445                 NaN            NaN            NaN            NaN
  1356.22        500.000        98.8078                 NaN  0.216841       0.432870       0.196365       0.346116                 NaN            NaN            NaN            NaN
  1354.77        500.000        98.7940                 NaN  0.211293       0.429088       0.215367       0.350204                 NaN            NaN            NaN            NaN
  1353.31        500.000        98.8606                 NaN  0.225012       0.157407       0.426265       0.330698                 NaN            NaN            NaN            NaN
  1351.86        500.000        98.8493                 NaN  0.218538       0.175628       0.422586       0.333935                 NaN            NaN            NaN            NaN
  1350.40        500.000        98.8631                 NaN  0.219646       0.419375       0.167803       0.330087                 NaN            NaN            NaN            NaN
  1348.95        500.000        98.8763                 NaN  0.220784       0.160384       0.416124       0.326425                 NaN            NaN            NaN            NaN
  1347.50        500.000        98.8900                 NaN  0.220604       0.154674       0.412384       0.322293                 NaN            NaN            NaN            NaN
  1346.04        500.000        98.9019                 NaN  0.221089       0.148008       0.410198       0.318763                 NaN            NaN            NaN            NaN
  1344.59        500.000        98.9150                 NaN  0.221854       0.406522       0.141573       0.315039                 NaN            NaN            NaN            NaN
  1343.13        500.000        98.9262                 NaN  0.221588       0.136796       0.403837       0.311605                 NaN            NaN            NaN            NaN
  1341.68        500.000        98.9387                 NaN  0.221844       0.400496       0.131057       0.307884                 NaN            NaN            NaN            NaN
  1340.23        500.000        98.9505                 NaN  0.221945       0.125537       0.397586       0.304384                 NaN            NaN            NaN            NaN
  1338.77        500.000        98.9606                 NaN  0.222494       0.120348       0.394903       0.301634                 NaN            NaN            NaN            NaN
  1337.32        500.000        98.9758                 NaN  0.221486       0.114829       0.391092       0.296749                 NaN            NaN            NaN            NaN
  1335.86        500.000        98.9838                 NaN  0.221939       0.389252       0.110428       0.294532                 NaN            NaN            NaN            NaN
  1334.41        500.000        98.9963                 NaN  0.220852       0.106686       0.385593       0.290581                 NaN            NaN            NaN            NaN
  1332.96        500.000        99.0065                 NaN  0.220653       0.382809       0.102506       0.287503                 NaN            NaN            NaN            NaN
  1331.50        500.000        99.0176                 NaN  0.220859       0.380054       0.970378E-001  0.284412                 NaN            NaN            NaN            NaN
  1330.05        500.000        99.0280                 NaN  0.219418       0.946780E-001  0.376975       0.280936                 NaN            NaN            NaN            NaN
  1328.59        500.000        99.0387                 NaN  0.219317       0.899276E-001  0.374281       0.277784                 NaN            NaN            NaN            NaN
  1327.14        500.000        99.0486                 NaN  0.218742       0.371351       0.864530E-001  0.274823                 NaN            NaN            NaN            NaN
  1325.69        500.000        99.0585                 NaN  0.217960       0.825162E-001  0.369300       0.271769                 NaN            NaN            NaN            NaN
  1324.23        500.000        99.0694                 NaN  0.218439       0.365794       0.775149E-001  0.268824                 NaN            NaN            NaN            NaN
  1322.78        500.000        99.0790                 NaN  0.214160       0.362131       0.797723E-001  0.264914                 NaN            NaN            NaN            NaN
  1321.33        500.000        99.0869                 NaN  0.214228       0.359830       0.763332E-001  0.262708                 NaN            NaN            NaN            NaN
  1319.87        500.000        99.0964                 NaN  0.213138       0.357024       0.737137E-001  0.259764                 NaN            NaN            NaN            NaN
  1318.42        500.000        99.1061                 NaN  0.212098       0.354150       0.708255E-001  0.256796                 NaN            NaN            NaN            NaN
  1316.96        500.000        99.1144                 NaN  0.210484       0.698823E-001  0.351150       0.254089                 NaN            NaN            NaN            NaN
  1315.51        500.000        99.1237                 NaN  0.210203       0.658072E-001  0.348959       0.251340                 NaN            NaN            NaN            NaN
  1314.06        500.000        99.1329                 NaN  0.206297       0.344739       0.680351E-001  0.248006                 NaN            NaN            NaN            NaN
  1312.60        500.000        99.1407                 NaN  0.205387       0.342507       0.657636E-001  0.245602                 NaN            NaN            NaN            NaN
  1311.15        500.000        99.1487                 NaN  0.203981       0.340088       0.641503E-001  0.243040                 NaN            NaN            NaN            NaN
  1309.69        500.000        99.1577                 NaN  0.201374       0.336357       0.644450E-001  0.240110                 NaN            NaN            NaN            NaN
  1308.24        500.000        99.1649                 NaN  0.199308       0.646589E-001  0.333495       0.237686                 NaN            NaN            NaN            NaN
  1306.79        500.000        99.1741                 NaN  0.199655       0.331605       0.595273E-001  0.235133                 NaN            NaN            NaN            NaN
  1305.33        500.000        99.1817                 NaN  0.198478       0.328972       0.582852E-001  0.232529                 NaN            NaN            NaN            NaN
  1303.88        500.000        99.1892                 NaN  0.189127       0.322713       0.696410E-001  0.229324                 NaN            NaN            NaN            NaN
  1302.42        500.000        99.1970                 NaN  0.190991       0.631669E-001  0.321602       0.227251                 NaN            NaN            NaN            NaN
  1300.97        500.000        99.2037                 NaN  0.187900       0.647119E-001  0.318877       0.224826                 NaN            NaN            NaN            NaN
  1299.52        500.000        99.2118                 NaN  0.185574       0.651851E-001  0.315178       0.222265                 NaN            NaN            NaN            NaN
  1298.06        500.000        99.2182                 NaN  0.183498       0.313105       0.651073E-001  0.220043                 NaN            NaN            NaN            NaN
  1296.61        500.000        99.2261                 NaN  0.179875       0.677139E-001  0.308869       0.217395                 NaN            NaN            NaN            NaN
  1295.15        500.000        99.2326                 NaN  0.177348       0.306258       0.685884E-001  0.215192                 NaN            NaN            NaN            NaN
  1293.70        500.000        99.2397                 NaN  0.175259       0.303326       0.688334E-001  0.212837                 NaN            NaN            NaN            NaN
  1292.25        500.000        99.2457                 NaN  0.171301       0.299585       0.727212E-001  0.210663                 NaN            NaN            NaN            NaN
  1290.79        500.000        99.2523                 NaN  0.169984       0.297082       0.719119E-001  0.208712                 NaN            NaN            NaN            NaN
  1289.34        500.000        99.2611                 NaN  0.165657       0.293042       0.746405E-001  0.205598                 NaN            NaN            NaN            NaN
  1287.88        500.000        99.2658                 NaN  0.162504       0.775074E-001  0.290260       0.203887                 NaN            NaN            NaN            NaN
  1286.43        500.000        99.2719                 NaN  0.159579       0.796184E-001  0.287094       0.201836                 NaN            NaN            NaN            NaN
  1284.98        500.000        99.2780                 NaN  0.156346       0.284132       0.817988E-001  0.199707                 NaN            NaN            NaN            NaN
  1283.52        500.000        99.2844                 NaN  0.153121       0.280213       0.846661E-001  0.197571                 NaN            NaN            NaN            NaN
  1282.07        500.000        99.2904                 NaN  0.149818       0.277011       0.872987E-001  0.195517                 NaN            NaN            NaN            NaN
  1280.61        500.000        99.2965                 NaN  0.146612       0.897966E-001  0.273620       0.193511                 NaN            NaN            NaN            NaN
  1279.16        500.000        99.3023                 NaN  0.142882       0.269953       0.934666E-001  0.191442                 NaN            NaN            NaN            NaN
  1277.71        500.000        99.3075                 NaN  0.139366       0.969610E-001  0.266563       0.189631                 NaN            NaN            NaN            NaN
  1276.25        500.000        99.3126                 NaN  0.135572       0.101326       0.262694       0.187850                 NaN            NaN            NaN            NaN
  1274.80        500.000        99.3188                 NaN  0.132124       0.104405       0.258903       0.185771                 NaN            NaN            NaN            NaN
  1273.34        500.000        93.3228                 NaN  0.900769E-001  0.705033        1.46809       0.827428        3.58660                 NaN            NaN            NaN
  1271.89        500.000        92.5453                 NaN  0.671765E-001   1.69325       0.738518       0.910893        4.04482                 NaN            NaN            NaN
  1270.44        500.000        93.0611                 NaN  0.518982E-001  0.683361        1.61128       0.851497        3.74088                 NaN            NaN            NaN
  1268.98        500.000        93.3623                 NaN  0.434232E-001  0.640847        1.57591       0.819356        3.55819                 NaN            NaN            NaN
  1267.53        500.000        93.6835                 NaN  0.326503E-001  0.596512        1.53772       0.783667        3.36593                 NaN            NaN            NaN
  1266.07        500.000        93.9746                 NaN  0.214231E-001   1.50808       0.553528       0.751189        3.19114                 NaN            NaN            NaN
  1264.62        500.000        94.2374                 NaN  0.965647E-002  0.510105        1.48788       0.721887        3.03310                 NaN            NaN            NaN
  1263.17        500.000        94.4753                 NaN            NaN  0.466483        1.47270       0.695581        2.88989                 NaN            NaN            NaN
  1261.71        500.000        94.0384                 NaN            NaN  0.667315        1.30484       0.749802        3.10121       0.131524       0.692592E-002            NaN
  1260.26        500.000        93.1049                 NaN  0.346642        1.19623       0.622709       0.870639        3.62033                 NaN  0.238537                 NaN
  1258.80        500.000        93.5589                 NaN  0.395752        1.20164       0.423151       0.819056        3.37649                 NaN  0.224992                 NaN
  1257.35        500.000        93.9437                 NaN  0.370381        1.13216       0.404603       0.772664        3.16631                 NaN  0.210158                 NaN
  1255.90        500.000        94.2934                 NaN  0.353199       0.374249        1.07492       0.730405        2.97676                 NaN  0.197045                 NaN
  1254.44        500.000        94.6047                 NaN  0.338726        1.03076       0.341287       0.692375        2.80692                 NaN  0.185252                 NaN
  1252.99        500.000        94.8850                 NaN  0.322023       0.979820       0.324540       0.658020        2.65615                 NaN  0.174492                 NaN
  1251.54        500.000        95.1432                 NaN  0.305786       0.933104       0.309780       0.626080        2.51739                 NaN  0.164621                 NaN
  1250.08        500.000        95.3748                 NaN  0.301247       0.905849       0.269988       0.597346        2.39449                 NaN  0.156233                 NaN
  1248.63        500.000        95.5899                 NaN  0.289971       0.869097       0.252032       0.570462        2.28048                 NaN  0.148100                 NaN
  1247.17        500.000        95.7855                 NaN  0.278530       0.834517       0.238080       0.545804        2.17697                 NaN  0.140593                 NaN
  1245.72        500.000        95.9660                 NaN  0.269364       0.804809       0.220958       0.522804        2.08235                 NaN  0.133749                 NaN
  1244.27        500.000        96.1360                 NaN  0.261020       0.776624       0.204462       0.500979        1.99361                 NaN  0.127300                 NaN
  1242.81        500.000        96.2919                 NaN  0.251876       0.194471       0.747391       0.480974        1.91214                 NaN  0.121256                 NaN
  1241.36        500.000        96.4376                 NaN  0.242305       0.719581       0.186701       0.462068        1.83623                 NaN  0.115506                 NaN
  1239.90        500.000        96.5731                 NaN  0.235913       0.172526       0.696886       0.444161        1.76705                 NaN  0.110367                 NaN
  1238.45        500.000        96.7023                 NaN  0.226765       0.168435       0.669807       0.427377        1.70013                 NaN  0.105233                 NaN
  1237.00        500.000        96.8254                 NaN  0.215579       0.635850       0.174371       0.411068        1.63758                 NaN  0.100117                 NaN
  1235.54        500.000        95.2082                 NaN            NaN   1.10288       0.359961       0.628041        2.58305                 NaN  0.117920                 NaN
  1234.09        500.000        96.5882                 NaN            NaN  0.861793       0.292380       0.454208        1.69909                 NaN  0.104278                 NaN
  1232.63        500.000        98.2032                 NaN  0.183942       0.443883                 NaN  0.231178       0.860313                 NaN  0.774961E-001            NaN
