|6.6.6
Archiving\03_Data\Deqfrac/QFM_m1.25/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1628.21        2500.00       0.176647E-002   99.1435       0.708311       0.146433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.64        2500.00                 NaN   98.9314       0.925595       0.143004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1625.06        2500.00                 NaN   98.9420       0.916895       0.141141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1623.49        2500.00                 NaN   98.9557       0.905054       0.139216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.91        2500.00                 NaN   98.9652       0.897460       0.137328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1620.34        2500.00                 NaN   98.9763       0.887412       0.136270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1618.76        2500.00       0.378629E-003   98.9739       0.886981       0.138754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1617.19        2500.00                 NaN   99.0167       0.852100       0.131250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1615.61        2500.00                 NaN   98.9967       0.870887       0.132435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00                 NaN   99.0281       0.845562       0.126356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1612.47        2500.00                 NaN   99.0269       0.846718       0.126358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1610.89        2500.00                 NaN   99.0411       0.833729       0.125209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.32        2500.00                 NaN   99.0493       0.826349       0.124303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1607.74        2500.00                 NaN   99.0581       0.818754       0.123148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.17        2500.00                 NaN   99.0655       0.812350       0.122116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.59        2500.00                 NaN   99.0744       0.806768       0.118817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1603.02        2500.00                 NaN   99.0299       0.846523       0.123575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.44        2500.00                 NaN   99.8243       0.153670       0.220206E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.87        2500.00                 NaN   98.4300        1.36509       0.204963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1598.30        2500.00                 NaN   99.1206       0.777672       0.101775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.72        2500.00                 NaN   99.1214       0.755105       0.123504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1595.15        2500.00                 NaN   99.1303       0.760201       0.109501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.57        2500.00                 NaN   99.1356       0.755751       0.108679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1592.00        2500.00                 NaN   99.1421       0.751735       0.106196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.42        2500.00                 NaN   99.1544       0.739837       0.105799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.85        2500.00                 NaN   99.1602       0.735856       0.103948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.27        2500.00                 NaN   99.1626       0.733603       0.103806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.70        2500.00                 NaN   99.1788       0.720418       0.100783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1584.13        2500.00                 NaN   99.1838       0.715833       0.100322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.55        2500.00                 NaN   99.1884       0.713937       0.976525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1580.98        2500.00                 NaN   99.1957       0.706705       0.976146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.40        2500.00                 NaN   99.2046       0.699490       0.958960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.83        2500.00                 NaN   99.2104       0.695119       0.945300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.25        2500.00                 NaN   99.2167       0.689503       0.938342E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.68        2500.00                 NaN   99.2230       0.685204       0.918179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.10        2500.00                 NaN   99.2319       0.677780       0.903190E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.53        2500.00                 NaN   99.2376       0.673062       0.892968E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.95        2500.00                 NaN   99.2445       0.667664       0.878642E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.38        2500.00                 NaN   99.2492       0.663531       0.872387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.81        2500.00                 NaN   99.2554       0.659533       0.850360E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.23        2500.00                 NaN   99.2620       0.653762       0.842508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.66        2500.00                 NaN   99.2535       0.664107       0.823506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1562.08        2500.00                 NaN   99.2841       0.633999       0.819386E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.51        2500.00                 NaN   99.2775       0.641898       0.805912E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.93        2500.00                 NaN   99.1707       0.738895       0.904116E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.36        2500.00                 NaN   99.4063       0.528125       0.655261E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.78        2500.00                 NaN   99.2947       0.627959       0.773425E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.21        2500.00                 NaN   99.3023       0.622666       0.750319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.64        2500.00                 NaN   99.2258       0.691034       0.831719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.06        2500.00                 NaN   99.3928       0.542235       0.650123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.49        2500.00                 NaN  100.0000                 NaN  0.524125E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.91        2500.00                 NaN   98.6374        1.22268       0.139940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.34        2500.00                 NaN   99.2580       0.662144       0.798753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.76        2500.00                 NaN   99.4033       0.535616       0.610663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.19        2500.00                 NaN   99.3364       0.599032       0.645990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.61        2500.00                 NaN   99.3391       0.592463       0.684333E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.04        2500.00                 NaN   99.1507       0.768968       0.803391E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.47        2500.00                 NaN   99.5427       0.411301       0.459848E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.89        2500.00                 NaN   99.3520       0.586087       0.619335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.32        2500.00                 NaN   99.3593       0.579749       0.609620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.74        2500.00                 NaN   99.3622       0.576895       0.608617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.17        2500.00                 NaN   99.5148       0.440945       0.442090E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.59        2500.00                 NaN   99.2210       0.703097       0.758880E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.02        2500.00                 NaN   99.9275                 NaN  0.724503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.44        2500.00                 NaN   98.8274        1.13680       0.358068E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.87        2500.00                 NaN   99.3832       0.557042       0.597766E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.30        2500.00                 NaN   99.3855       0.560735       0.537532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.72        2500.00                 NaN   99.3889       0.558721       0.523453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.15        2500.00                 NaN   99.3929       0.556130       0.510105E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.57        2500.00                 NaN   99.3970       0.552521       0.505050E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.00        2500.00                 NaN   99.2942       0.633976       0.718696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.42        2500.00                 NaN   99.5091       0.466909       0.239648E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.85        2500.00                 NaN   99.4073       0.541835       0.509121E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.27        2500.00                 NaN   99.4120       0.542846       0.451181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.70        2500.00                 NaN   99.4138       0.540170       0.460340E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.13        2500.00                 NaN   99.4149       0.541229       0.438528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.55        2500.00                 NaN   99.4214       0.535724       0.428775E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.98        2500.00                 NaN   99.4225       0.535754       0.417563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.40        2500.00                 NaN   99.4242       0.535839       0.399922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.83        2500.00                 NaN   99.4264       0.534685       0.389170E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.25        2500.00                 NaN   99.4323       0.528570       0.391033E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.68        2500.00                 NaN   99.4334       0.528969       0.376550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.10        2500.00                 NaN   99.3211       0.523383E-001  0.117999       0.508557                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.53        2500.00                 NaN   99.2909       0.496250                 NaN  0.212806                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.96        2500.00                 NaN   99.2192                 NaN            NaN  0.780769                 NaN            NaN            NaN            NaN            NaN            NaN
