|6.6.6
Archiving\03_Data\eqLP/QFM_m1/TIS/TIS_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1929.49        500.000        99.1943       0.800096       0.562214E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.1942       0.800180       0.562222E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.1941       0.800263       0.562231E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.1940       0.800347       0.562239E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.1939       0.800430       0.562248E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.1939       0.800513       0.562257E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.1938       0.800597       0.562265E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.1937       0.800680       0.562274E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.1936       0.800764       0.562283E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.1935       0.800847       0.562292E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.1934       0.800931       0.562302E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.1934       0.801014       0.562311E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.1933       0.801098       0.562320E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.1932       0.801181       0.562329E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.1931       0.801264       0.562339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.1930       0.801348       0.562348E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.1929       0.801432       0.562358E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.1929       0.801515       0.562368E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.1928       0.801599       0.562378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.1927       0.801682       0.562388E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.1926       0.801766       0.562397E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.1925       0.801849       0.562407E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.1924       0.801933       0.562417E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.1924       0.802016       0.562428E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.1923       0.802100       0.562438E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.1922       0.802184       0.562449E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.1921       0.802268       0.562459E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.1920       0.802351       0.562469E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.1919       0.802434       0.562480E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.1919       0.802518       0.562491E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.1918       0.802601       0.562501E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.1917       0.802685       0.562512E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.1916       0.802769       0.562523E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.1915       0.802853       0.562534E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.1914       0.802936       0.562545E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.1914       0.803020       0.562556E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.1913       0.803103       0.562567E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.1912       0.803187       0.562578E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.1911       0.803270       0.562590E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.1910       0.803354       0.562601E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.1909       0.803437       0.562613E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.1909       0.803521       0.562624E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.1908       0.803605       0.562636E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.1907       0.803688       0.562648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.1906       0.803772       0.562659E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.1905       0.803855       0.562671E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.1904       0.803939       0.562683E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.1904       0.804022       0.562695E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.1903       0.804106       0.562707E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.1902       0.804189       0.562719E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.1901       0.804273       0.562731E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.1900       0.804356       0.562743E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.1899       0.804440       0.562755E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        99.1898       0.804523       0.562767E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        99.1898       0.804606       0.562779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        99.1897       0.804690       0.562792E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        99.1896       0.804773       0.562804E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        99.1895       0.804857       0.562817E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        99.1894       0.804941       0.562830E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        99.1893       0.805024       0.562842E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        99.1893       0.805107       0.562855E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        99.1892       0.805190       0.562867E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        99.1891       0.805273       0.562880E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        99.1890       0.805356       0.562893E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        99.1889       0.805440       0.562906E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        99.1888       0.805523       0.562919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        99.1888       0.805606       0.562932E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        99.1887       0.805690       0.562945E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        99.0355       0.805816                 NaN  0.158660                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        99.0288       0.805902                 NaN  0.165293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        99.0221       0.805989                 NaN  0.171927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        99.0133       0.806075                 NaN  0.180644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        99.0045       0.806162                 NaN  0.189363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        98.9957       0.806248                 NaN  0.198083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        98.9869       0.806335                 NaN  0.206804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        98.9754       0.806422                 NaN  0.218210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        98.9639       0.806510                 NaN  0.229619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        98.9483       0.806600                 NaN  0.245143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        98.9252       0.806699                 NaN  0.262426       0.571783E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        98.8899       0.806809                 NaN  0.286454       0.168098E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        98.8547       0.806919                 NaN  0.310488       0.279048E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        98.8194       0.807029                 NaN  0.334528       0.390030E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        98.7842       0.807139                 NaN  0.358573       0.501044E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        98.6837       0.807277                 NaN  0.448357       0.606552E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        98.5832       0.807415                 NaN  0.538169       0.712097E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        98.4827       0.807552                 NaN  0.628009       0.817679E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        98.3821       0.807690                 NaN  0.717876       0.923298E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        98.2815       0.807827                 NaN  0.807771       0.102895                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        98.1809       0.807963                 NaN  0.897694       0.113464                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        98.0802       0.808100                 NaN  0.987645       0.124037                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        97.9795       0.808236                 NaN   1.07762       0.134614                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        97.4996       0.808540                 NaN   1.54723       0.144602                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        97.0194       0.808842                 NaN   2.01717       0.154598                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        96.5388       0.809143                 NaN   2.48744       0.164601                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        96.0579       0.809442                 NaN   2.95804       0.174611                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        95.5767       0.809740                 NaN   3.42897       0.184629                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        95.0951       0.810035                 NaN   3.90023       0.194653                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        94.6132       0.810330                 NaN   4.37180       0.204684                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        94.1310       0.810622                 NaN   4.84370       0.214723                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        93.4936       0.810989                 NaN   5.47146       0.223997                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        92.8556       0.811353                 NaN   6.09975       0.233279                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        92.2172       0.811715                 NaN   6.72856       0.242569                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        91.5782       0.812074                 NaN   7.35790       0.251866                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        90.9386       0.812431                 NaN   7.98775       0.261171                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        90.2986       0.812785                 NaN   8.61811       0.270483                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        89.6581       0.813138                 NaN   9.24897       0.279803                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        89.0171       0.813487                 NaN   9.88032       0.289129                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        88.4135       0.813829                 NaN   10.4750       0.297644                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        87.8096       0.814170                 NaN   11.0701       0.306164                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        87.2051       0.814507                 NaN   11.6657       0.314691                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        86.6003       0.814843                 NaN   12.2617       0.323224                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        85.9950       0.815176                 NaN   12.8581       0.331763                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        85.3892       0.815506                 NaN   13.4550       0.340308                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        84.7831       0.815835                 NaN   14.0522       0.348859                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        84.1765       0.816160                 NaN   14.6499       0.357416                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        83.6318       0.816468                 NaN   15.1865       0.365161                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        83.0868       0.816773                 NaN   15.7235       0.372911                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        82.5415       0.817075                 NaN   16.2608       0.380665                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        81.9958       0.817376                 NaN   16.7984       0.388425                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        81.4498       0.817675                 NaN   17.3364       0.396189                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        80.9034       0.817971                 NaN   17.8746       0.403958                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        80.3568       0.818265                 NaN   18.4132       0.411731                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        79.8098       0.818557                 NaN   18.9522       0.419509                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        79.3277       0.818828                 NaN   19.4269       0.426557                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        78.8454       0.819097                 NaN   19.9019       0.433609                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        78.3628       0.819364                 NaN   20.3772       0.440664                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        77.8799       0.819629                 NaN   20.8527       0.447723                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        77.3969       0.819893                 NaN   21.3285       0.454785                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        76.9135       0.820154                 NaN   21.8045       0.461851                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        76.4300       0.820414                 NaN   22.2807       0.468920                 NaN            NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        75.9462       0.820671                 NaN   22.7571       0.475993                 NaN            NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        75.2428       0.821305                 NaN   23.0056       0.476595       0.453715                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        74.1635       0.822520                 NaN   22.9637       0.467876        1.58246                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        73.1056       0.823716                 NaN   22.9190       0.458523        2.69318                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        72.0447       0.824915                 NaN   22.8742       0.449142        3.80710                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        71.0131       0.826090                 NaN   22.8261       0.438129        4.89656                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        69.9787       0.827268                 NaN   22.7778       0.427083        5.98907                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        68.9415       0.828449                 NaN   22.7294       0.416006        7.08466                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        67.9013       0.829631                 NaN   22.6808       0.404896        8.18333                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        66.8715       0.830815                 NaN   22.6309       0.390854        9.27599                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        65.8388       0.832001                 NaN   22.5807       0.376771        10.3717                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        64.8032       0.833190                 NaN   22.5304       0.362648        11.4705                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        63.7648       0.834380                 NaN   22.4800       0.348483        12.5724                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        62.2287       0.836154                 NaN   22.5018       0.337659        13.3908       0.704832                 NaN            NaN            NaN            NaN
  1467.95        500.000        60.3128       0.838371                 NaN   22.5846       0.331589        13.9317        2.00095                 NaN            NaN            NaN            NaN
  1464.74        500.000        58.5081       0.840469                 NaN   22.6613       0.325250        14.4441        3.22072                 NaN            NaN            NaN            NaN
  1461.54        500.000        56.6946       0.842575                 NaN   22.7383       0.318879        14.9591        4.44657                 NaN            NaN            NaN            NaN
  1458.33        500.000        55.0707       0.844483                 NaN   22.7998       0.313107        15.4073        5.56460                 NaN            NaN            NaN            NaN
  1455.13        500.000        53.4396       0.846397                 NaN   22.8615       0.307309        15.8575        6.68765                 NaN            NaN            NaN            NaN
  1451.92        500.000        51.8013       0.848318                 NaN   22.9234       0.301484        16.3098        7.81576                 NaN            NaN            NaN            NaN
  1448.72        500.000        50.1556       0.850246                 NaN   22.9856       0.295634        16.7640        8.94895                 NaN            NaN            NaN            NaN
  1445.51        500.000        48.4441       0.852244                 NaN   22.9787       0.322561        15.8320        9.83418        1.73618                 NaN            NaN            NaN
  1442.31        500.000        46.7336       0.854242                 NaN   22.9558       0.357147        14.6414        10.6739        3.78385                 NaN            NaN            NaN
  1439.10        500.000        46.7318       0.854281                 NaN   22.9566       0.357167        14.6419        10.6743        3.78398                 NaN            NaN            NaN
  1435.90        500.000        43.4794       0.858065                 NaN   22.9042       0.420314        12.6926        12.3342        7.31122                 NaN            NaN            NaN
  1432.69        500.000        43.4777       0.858102                 NaN   22.9049       0.420337        12.6930        12.3345        7.31145                 NaN            NaN            NaN
  1429.49        500.000        43.4760       0.858138                 NaN   22.9056       0.420360        12.6933        12.3349        7.31168                 NaN            NaN            NaN
  1426.28        500.000        43.4742       0.858175                 NaN   22.9064       0.420383        12.6937        12.3352        7.31190                 NaN            NaN            NaN
  1423.08        500.000        43.4725       0.858212                 NaN   22.9071       0.420406        12.6941        12.3356        7.31213                 NaN            NaN            NaN
  1419.87        500.000        43.4708       0.858248                 NaN   22.9078       0.420429        12.6944        12.3360        7.31236                 NaN            NaN            NaN
  1416.67        500.000        43.4690       0.858285                 NaN   22.9085       0.420451        12.6948        12.3363        7.31260                 NaN            NaN            NaN
  1413.46        500.000        43.4673       0.858322                 NaN   22.9093       0.420474        12.6952        12.3367        7.31283                 NaN            NaN            NaN
  1410.26        500.000        32.5497       0.871227                 NaN   22.6229       0.606134        9.30626        15.6457        18.3981                 NaN            NaN            NaN
  1407.05        500.000        30.4993       0.873113                 NaN   22.7427       0.632840        8.66063        19.0891        17.0192       0.483086                 NaN            NaN
  1403.85        500.000        28.0256       0.875131                 NaN   22.9661       0.662581        7.69259        18.8073        19.6984        1.27229                 NaN            NaN
  1400.64        500.000        28.0244       0.875155                 NaN   22.9664       0.662608        7.69269        18.8076        19.6987        1.27239                 NaN            NaN
  1397.44        500.000        23.8469       0.878546                 NaN   23.3405       0.711896        6.08300        20.6522        21.8382        2.64870                 NaN            NaN
  1394.23        500.000        23.8459       0.878567                 NaN   23.3408       0.711923        6.08306        20.6524        21.8385        2.64889                 NaN            NaN
  1391.03        500.000        23.8448       0.878587                 NaN   23.3411       0.711949        6.08312        20.6526        21.8388        2.64908                 NaN            NaN
  1387.82        500.000        23.8437       0.878607                 NaN   23.3414       0.711976        6.08318        20.6528        21.8390        2.64927                 NaN            NaN
  1384.62        500.000        17.6960       0.883600                 NaN   23.8627       0.781892        3.82692        26.3035        21.8326        4.81273                 NaN            NaN
  1381.41        500.000        17.6953       0.883615                 NaN   23.8628       0.781916        3.82694        26.3037        21.8327        4.81304                 NaN            NaN
  1378.21        500.000        17.6945       0.883630                 NaN   23.8630       0.781941        3.82695        26.3038        21.8328        4.81336                 NaN            NaN
  1375.00        500.000        17.6937       0.883645                 NaN   23.8631       0.781965        3.82697        26.3040        21.8329        4.81367                 NaN            NaN
  1371.79        500.000        17.6930       0.883659                 NaN   23.8633       0.781989        3.82698        26.3042        21.8330        4.81399                 NaN            NaN
  1368.59        500.000        17.6922       0.883674                 NaN   23.8634       0.782013        3.82700        26.3044        21.8331        4.81431                 NaN            NaN
  1365.38        500.000        17.6914       0.883689                 NaN   23.8636       0.782038        3.82701        26.3045        21.8331        4.81462                 NaN            NaN
  1362.18        500.000        17.6906       0.883703                 NaN   23.8637       0.782062        3.82703        26.3047        21.8332        4.81494                 NaN            NaN
  1358.97        500.000        10.1701       0.889892                 NaN   24.3922       0.855586        1.55856        31.6038        22.6806        7.84927                 NaN            NaN
  1355.77        500.000        10.1697       0.889900                 NaN   24.3921       0.855607        1.55855        31.6038        22.6805        7.84973                 NaN            NaN
  1352.56        500.000        10.1694       0.889909                 NaN   24.3921       0.855627        1.55855        31.6038        22.6805        7.85018                 NaN            NaN
  1349.36        500.000        10.1690       0.889917                 NaN   24.3921       0.855648        1.55854        31.6038        22.6804        7.85064                 NaN            NaN
  1346.15        500.000        10.1686       0.889925                 NaN   24.3921       0.855668        1.55854        31.6038        22.6803        7.85110                 NaN            NaN
  1342.95        500.000        10.1682       0.889934                 NaN   24.3921       0.855689        1.55854        31.6037        22.6803        7.85156                 NaN            NaN
  1339.74        500.000        10.1678       0.889942                 NaN   24.3920       0.855709        1.55853        31.6037        22.6802        7.85202                 NaN            NaN
  1336.54        500.000        10.1674       0.889950                 NaN   24.3920       0.855730        1.55853        31.6037        22.6801        7.85248                 NaN            NaN
  1333.33        500.000        5.55591       0.893919                 NaN   24.5743       0.884385       0.783739        22.7003        34.5531        10.0543                 NaN            NaN
  1330.13        500.000        5.55574       0.893924                 NaN   24.5742       0.884403       0.783734        22.7002        34.5530        10.0548                 NaN            NaN
  1326.92        500.000        5.55557       0.893928                 NaN   24.5741       0.884421       0.783729        22.7000        34.5528        10.0554                 NaN            NaN
  1323.72        500.000        5.55540       0.893933                 NaN   24.5740       0.884439       0.783724        22.6999        34.5527        10.0559                 NaN            NaN
  1320.51        500.000        5.55523       0.893938                 NaN   24.5739       0.884456       0.783719        22.6997        34.5526        10.0565                 NaN            NaN
  1317.31        500.000        5.55506       0.893943                 NaN   24.5738       0.884474       0.783714        22.6996        34.5524        10.0570                 NaN            NaN
  1314.10        500.000        5.55489       0.893948                 NaN   24.5737       0.884492       0.783709        22.6994        34.5523        10.0576                 NaN            NaN
  1310.90        500.000        5.55472       0.893953                 NaN   24.5736       0.884510       0.783704        22.6993        34.5522        10.0581                 NaN            NaN
  1307.69        500.000        2.24624       0.897024                 NaN   24.5695       0.887787       0.805294        22.4545        36.3214        11.8183                 NaN            NaN
  1304.49        500.000        2.24618       0.897027                 NaN   24.5693       0.887803       0.805287        22.4543        36.3211        11.8189                 NaN            NaN
  1301.28        500.000        1.54191       0.897724                 NaN   24.5470       0.885796       0.892053        36.6491        22.3787        12.2078                 NaN            NaN
  1298.08        500.000        1.20378       0.898067                 NaN   24.5326       0.884479       0.945139        22.3423        36.7982        12.3954                 NaN            NaN
  1294.87        500.000                 NaN  0.898991                 NaN   24.5344       0.882416        1.04535        37.0347        22.4000        12.6531       0.551052                 NaN
  1291.67        500.000                 NaN  0.898993                 NaN   24.5342       0.882431        1.04534        37.0344        22.3998        12.6537       0.551058                 NaN
  1288.46        500.000                 NaN  0.898994                 NaN   24.5340       0.882446        1.04534        37.0342        22.3996        12.6544       0.551064                 NaN
  1285.26        500.000                 NaN  0.898996                 NaN   24.5338       0.882461        1.04533        37.0339        22.3994        12.6550       0.551070                 NaN
