|6.6.6
Archiving\03_Data\eq/QFM_m4.75/TAY13/TAY13_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1769.23        2500.00        68.3561                 NaN   1.21808                 NaN   29.4596       0.701942       0.264310                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        67.7592                 NaN   1.18545                 NaN   30.0790       0.702043       0.274319                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        67.1622                 NaN   1.15282                 NaN   30.6985       0.702142       0.284331                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        66.5651                 NaN   1.12018                 NaN   31.3182       0.702240       0.294345                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        65.9679                 NaN   1.08753                 NaN   31.9379       0.702336       0.304362                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        65.3707                 NaN   1.05487                 NaN   32.5577       0.702431       0.314381                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        64.7733                 NaN   1.02220                 NaN   33.1775       0.702525       0.324402                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        64.1759                 NaN  0.989528                 NaN   33.7975       0.702617       0.334425                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        63.5785                 NaN  0.956848                 NaN   34.4175       0.702707       0.344450                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        62.9786                 NaN  0.917750                 NaN   35.0468       0.702767       0.354117                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        62.3787                 NaN  0.878647                 NaN   35.6760       0.702826       0.363785                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        61.7788                 NaN  0.839540                 NaN   36.3053       0.702883       0.373454                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        61.1789                 NaN  0.800429                 NaN   36.9346       0.702939       0.383124                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        60.5790                 NaN  0.761313                 NaN   37.5639       0.702993       0.392795                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        59.9791                 NaN  0.722194                 NaN   38.1932       0.703045       0.402466                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        59.3792                 NaN  0.683072                 NaN   38.8225       0.703096       0.412139                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        58.7794                 NaN  0.643946                 NaN   39.4517       0.703145       0.421812                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        58.1869                 NaN  0.598913                 NaN   40.0799       0.703165       0.431123                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        57.5945                 NaN  0.553881                 NaN   40.7080       0.703184       0.440435                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        57.0021                 NaN  0.508850                 NaN   41.3361       0.703201       0.449746                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        56.4099                 NaN  0.463820                 NaN   41.9641       0.703217       0.459056                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        55.8177                 NaN  0.418791                 NaN   42.5919       0.703231       0.468367                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        55.2256                 NaN  0.373764                 NaN   43.2198       0.703244       0.477677                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        54.6336                 NaN  0.328739                 NaN   43.8475       0.703255       0.486986                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        54.0416                 NaN  0.283717                 NaN   44.4751       0.703264       0.496295                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        53.4563                 NaN  0.232918                 NaN   45.1021       0.703247       0.505388                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        52.8711                 NaN  0.182126                 NaN   45.7291       0.703229       0.514481                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        52.2861                 NaN  0.131342                 NaN   46.3558       0.703209       0.523572                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        51.7012                 NaN  0.805648E-001            NaN   46.9824       0.703187       0.532661                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        51.1356                 NaN  0.307230E-001            NaN   47.5889       0.703163       0.541568                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        50.6327                 NaN            NaN            NaN   48.1145       0.703215       0.549650                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        50.2344                 NaN            NaN            NaN   48.5059       0.703385       0.556314                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        49.8361                 NaN            NaN            NaN   48.8974       0.703553       0.562980                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        49.4642                 NaN            NaN            NaN   49.2627       0.703710       0.569395                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        49.0922                 NaN            NaN            NaN   49.6281       0.703866       0.575812                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        48.7202                 NaN            NaN            NaN   49.9936       0.704021       0.582231                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        48.3481                 NaN            NaN            NaN   50.3591       0.704174       0.588651                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        47.9759                 NaN            NaN            NaN   50.7247       0.704326       0.595074                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        47.6037                 NaN            NaN            NaN   51.0903       0.704477       0.601499                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        47.2315                 NaN            NaN            NaN   51.4560       0.704627       0.607925                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        46.8592                 NaN            NaN            NaN   51.8217       0.704775       0.614353                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        46.5183                 NaN            NaN            NaN   52.1563       0.704911       0.620557                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        46.1773                 NaN            NaN            NaN   52.4909       0.705045       0.626762                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        45.8363                 NaN            NaN            NaN   52.8255       0.705179       0.632968                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        45.4953                 NaN            NaN            NaN   53.1602       0.705311       0.639176                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        45.1697                 NaN            NaN            NaN   53.4797       0.705437       0.645206                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        44.8440                 NaN            NaN            NaN   53.7992       0.705562       0.651238                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        44.0417                 NaN            NaN            NaN   53.9389       0.706165       0.648926       0.664249                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        43.2171                 NaN            NaN            NaN   54.0556       0.706799       0.647031        1.37343                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        42.5078                 NaN            NaN            NaN   54.1512       0.707354       0.644244        1.98945                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        41.7975                 NaN            NaN            NaN   54.2468       0.707909       0.641452        2.60642                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        41.0861                 NaN            NaN            NaN   54.3425       0.708464       0.638655        3.22433                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        40.3737                 NaN            NaN            NaN   54.4382       0.709018       0.635853        3.84319                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        39.6603                 NaN            NaN            NaN   54.5341       0.709573       0.633047        4.46299                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        38.9459                 NaN            NaN            NaN   54.6300       0.710128       0.630236        5.08374                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        38.2304                 NaN            NaN            NaN   54.7261       0.710683       0.627420        5.70544                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        37.5139                 NaN            NaN            NaN   54.8222       0.711238       0.624599        6.32809                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        36.9508                 NaN            NaN            NaN   54.8894       0.711690       0.621085        6.82705                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        36.3871                 NaN            NaN            NaN   54.9566       0.712141       0.617565        7.32662                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        35.8227                 NaN            NaN            NaN   55.0239       0.712592       0.614041        7.82680                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        35.2577                 NaN            NaN            NaN   55.0912       0.713043       0.610512        8.32759                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        34.6920                 NaN            NaN            NaN   55.1586       0.713494       0.606979        8.82900                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        34.1257                 NaN            NaN            NaN   55.2259       0.713945       0.603440        9.33101                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        33.5587                 NaN            NaN            NaN   55.2934       0.714396       0.599898        9.83364                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        32.9911                 NaN            NaN            NaN   55.3608       0.714847       0.596350        10.3369                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        32.5249                 NaN            NaN            NaN   55.4095       0.715230       0.592363        10.7580                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        32.0583                 NaN            NaN            NaN   55.4582       0.715613       0.588372        11.1795                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        31.5912                 NaN            NaN            NaN   55.5069       0.715996       0.584376        11.6015                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        31.1237                 NaN            NaN            NaN   55.5557       0.716379       0.580376        12.0238                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        30.6558                 NaN            NaN            NaN   55.6044       0.716762       0.576372        12.4467                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        30.1874                 NaN            NaN            NaN   55.6532       0.717144       0.572363        12.8699                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        29.7186                 NaN            NaN            NaN   55.7020       0.717527       0.568350        13.2936                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        29.2493                 NaN            NaN            NaN   55.7508       0.717909       0.564333        13.7177                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        28.8483                 NaN            NaN            NaN   55.7884       0.718247       0.559700        14.0854                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        28.4470                 NaN            NaN            NaN   55.8260       0.718584       0.555063        14.4534                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        28.0453                 NaN            NaN            NaN   55.8637       0.718922       0.550421        14.8217                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        27.6433                 NaN            NaN            NaN   55.9013       0.719259       0.545776        15.1903                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        27.2410                 NaN            NaN            NaN   55.9389       0.719596       0.541126        15.5593                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        26.8384                 NaN            NaN            NaN   55.9766       0.719933       0.536471        15.9286                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        26.4355                 NaN            NaN            NaN   56.0142       0.720270       0.531813        16.2982                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        26.0322                 NaN            NaN            NaN   56.0519       0.720607       0.527150        16.6682                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        25.6716                 NaN            NaN            NaN   56.0828       0.720918       0.522107        17.0026                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        25.3108                 NaN            NaN            NaN   56.1137       0.721228       0.517060        17.3372                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        24.9497                 NaN            NaN            NaN   56.1446       0.721539       0.512008        17.6721                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        24.5883                 NaN            NaN            NaN   56.1755       0.721850       0.506953        18.0073                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        24.2267                 NaN            NaN            NaN   56.2064       0.722160       0.501893        18.3428                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        23.8648                 NaN            NaN            NaN   56.2374       0.722471       0.496830        18.6785                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        23.5027                 NaN            NaN            NaN   56.2683       0.722781       0.491762        19.0145                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        23.1403                 NaN            NaN            NaN   56.2992       0.723092       0.486691        19.3507                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        22.7956                 NaN            NaN            NaN   56.3293       0.723391       0.480956        19.6707                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        22.4508                 NaN            NaN            NaN   56.3594       0.723690       0.475217        19.9910                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        22.0991                 NaN            NaN            NaN   56.3886       0.724001       0.470794        20.2887       0.287794E-001            NaN            NaN            NaN            NaN
  1474.36        2500.00        21.5115                 NaN            NaN            NaN   56.4433       0.724552       0.476383        20.3837       0.460573                 NaN            NaN            NaN            NaN
  1471.15        2500.00        20.9659                 NaN            NaN            NaN   56.4875       0.725072       0.483594        20.4724       0.865516                 NaN            NaN            NaN            NaN
  1467.95        2500.00        20.4197                 NaN            NaN            NaN   56.5316       0.725592       0.490818        20.5612        1.27103                 NaN            NaN            NaN            NaN
  1464.74        2500.00        19.8727                 NaN            NaN            NaN   56.5758       0.726113       0.498054        20.6502        1.67711                 NaN            NaN            NaN            NaN
  1461.54        2500.00        19.3250                 NaN            NaN            NaN   56.6200       0.726633       0.505303        20.7393        2.08377                 NaN            NaN            NaN            NaN
  1458.33        2500.00        18.8255                 NaN            NaN            NaN   56.6521       0.727118       0.514450        20.8222        2.45869                 NaN            NaN            NaN            NaN
  1455.13        2500.00        18.3253                 NaN            NaN            NaN   56.6841       0.727603       0.523611        20.9052        2.83410                 NaN            NaN            NaN            NaN
  1451.92        2500.00        17.8279                 NaN            NaN            NaN   56.7021       0.728088       0.538097        20.8596       0.169376        3.17482                 NaN            NaN            NaN
  1448.72        2500.00        17.3257                 NaN            NaN            NaN   56.7111       0.728578       0.556129        20.7290        3.49590       0.453545                 NaN            NaN            NaN
  1445.51        2500.00        17.3251                 NaN            NaN            NaN   56.7115       0.728593       0.556150        20.7292        3.49593       0.453551                 NaN            NaN            NaN
  1442.31        2500.00        17.3244                 NaN            NaN            NaN   56.7119       0.728608       0.556170        20.7294        3.49596       0.453556                 NaN            NaN            NaN
  1439.10        2500.00        17.3237                 NaN            NaN            NaN   56.7123       0.728623       0.556191        20.7296        3.49598       0.453562                 NaN            NaN            NaN
  1435.90        2500.00        15.4966                 NaN            NaN            NaN   56.7232       0.730396       0.628625        20.3748        1.37196        4.67431                 NaN            NaN            NaN
  1432.69        2500.00        15.4961                 NaN            NaN            NaN   56.7235       0.730410       0.628648        20.3750        1.37198        4.67434                 NaN            NaN            NaN
  1429.49        2500.00        15.4955                 NaN            NaN            NaN   56.7238       0.730424       0.628671        20.3752        1.37199        4.67437                 NaN            NaN            NaN
  1426.28        2500.00        15.4950                 NaN            NaN            NaN   56.7241       0.730438       0.628694        20.3754        1.37201        4.67440                 NaN            NaN            NaN
  1423.08        2500.00        13.9083                 NaN            NaN            NaN   56.7045       0.732022       0.701711        20.2166        2.02719        5.70972                 NaN            NaN            NaN
  1419.87        2500.00        13.9078                 NaN            NaN            NaN   56.7047       0.732034       0.701736        20.2167        2.02721        5.70975                 NaN            NaN            NaN
  1416.67        2500.00        13.1914                 NaN            NaN            NaN   56.6848       0.732772       0.739055        20.1878        6.17730        2.28690                 NaN            NaN            NaN
  1413.46        2500.00        12.7404                 NaN            NaN            NaN   56.7295       0.733070       0.747915        20.1024        6.31907        2.48918       0.138408                 NaN            NaN
  1410.26        2500.00        12.2925                 NaN            NaN            NaN   56.7823       0.733340       0.754798        20.0062        6.43552        2.69737       0.297896                 NaN            NaN
  1407.05        2500.00        12.2922                 NaN            NaN            NaN   56.7825       0.733352       0.754824        20.0063        6.43555        2.69739       0.297915                 NaN            NaN
  1403.85        2500.00        12.2918                 NaN            NaN            NaN   56.7826       0.733364       0.754850        20.0064        6.43558        2.69742       0.297935                 NaN            NaN
  1400.64        2500.00        12.2914                 NaN            NaN            NaN   56.7828       0.733375       0.754875        20.0066        6.43561        2.69744       0.297954                 NaN            NaN
  1397.44        2500.00        12.2910                 NaN            NaN            NaN   56.7829       0.733387       0.754901        20.0067        6.43564        2.69747       0.297973                 NaN            NaN
  1394.23        2500.00        12.2906                 NaN            NaN            NaN   56.7831       0.733399       0.754927        20.0068        6.43566        2.69749       0.297992                 NaN            NaN
  1391.03        2500.00        12.2903                 NaN            NaN            NaN   56.7832       0.733411       0.754952        20.0069        6.43569        2.69752       0.298011                 NaN            NaN
  1387.82        2500.00        12.2899                 NaN            NaN            NaN   56.7834       0.733422       0.754978        20.0071        6.43572        2.69754       0.298030                 NaN            NaN
