|6.6.6
Archiving\03_Data\frac/QFM_m2.25/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  2000.00        2500.00        99.5398       0.460185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1997.49        2500.00        99.5398       0.460184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1994.99        2500.00        99.5398       0.460184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1992.48        2500.00        99.5398       0.460183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1989.97        2500.00        99.5398       0.460182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.47        2500.00        99.5398       0.460182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1984.96        2500.00        99.5398       0.460181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1982.46        2500.00        99.5398       0.460180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1979.95        2500.00        99.5398       0.460180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.44        2500.00        99.5398       0.460179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.94        2500.00        99.5398       0.460178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1972.43        2500.00        99.5398       0.460178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1969.92        2500.00        99.5398       0.460177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.42        2500.00        99.5398       0.460176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.91        2500.00        99.5398       0.460178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1962.41        2500.00        99.5398       0.460175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        2500.00        99.5398       0.460174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        2500.00        99.5398       0.460174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        2500.00        99.5398       0.460173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        2500.00        99.5398       0.460172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        2500.00        99.5398       0.460172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        2500.00        99.5398       0.460171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        99.5398       0.460170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        99.5398       0.460169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.5398       0.460169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.5398       0.460168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.5398       0.460167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.5398       0.460166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.5398       0.460166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.5398       0.460165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.5398       0.460164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.5398       0.460163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.5398       0.460163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.5398       0.460162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.5398       0.460161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.5398       0.460160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.5398       0.460159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.5397       0.460159       0.108687E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3990                 NaN  0.600992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3567                 NaN  0.643316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3603                 NaN  0.639731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3630                 NaN  0.636980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3166                 NaN  0.683356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4194                 NaN  0.580591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.5122                 NaN  0.487835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.2308                 NaN  0.769172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3775                 NaN  0.622493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3770                 NaN  0.623007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3504                 NaN  0.649602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4144                 NaN  0.585648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3388                 NaN  0.661170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4320                 NaN  0.568016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3870                 NaN  0.612979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3826                 NaN  0.607738       0.967345E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3766                 NaN  0.608546       0.148800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3775                 NaN  0.607572       0.148781E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3784                 NaN  0.606763       0.148086E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3785                 NaN  0.606643       0.148071E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3823                 NaN  0.602993       0.147042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3811                 NaN  0.604231       0.147144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3816                 NaN  0.603685       0.147088E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3833                 NaN  0.602035       0.146186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3825                 NaN  0.602891       0.146186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3855                 NaN  0.599995       0.145055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3824                 NaN  0.603071       0.145679E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3849                 NaN  0.600632       0.144862E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3827                 NaN  0.602764       0.145015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3848                 NaN  0.600756       0.144004E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        98.4699                 NaN   1.49379       0.362771E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.6945                 NaN  0.299138       0.636638E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3829                 NaN  0.602850       0.142882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3820                 NaN  0.603755       0.142598E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3788                 NaN  0.606878       0.143221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3800                 NaN  0.605812       0.141822E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3799                 NaN  0.605985       0.141521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3763                 NaN  0.609479       0.142244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        98.8862                 NaN   1.08867       0.251243E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.8053                 NaN  0.190375       0.435754E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4991                 NaN  0.489713       0.112144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3066                 NaN  0.677880       0.154773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3718                 NaN  0.614229       0.139573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3676                 NaN  0.618429       0.140002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3673                 NaN  0.618772       0.139366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3616                 NaN  0.624389       0.139615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3629                 NaN  0.623270       0.138789E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3588                 NaN  0.627261       0.138940E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3666                 NaN  0.619716       0.136518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3426                 NaN  0.643299       0.140986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3537                 NaN  0.632532       0.137892E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
