|6.6.6
Archiving\03_Data\Deq/QFM_m1.25/K22/K22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        2500.00        99.9608       0.392437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9608       0.392436E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9608       0.392435E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.1895                 NaN  0.810484                 NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.1269                 NaN  0.873078                 NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0497                 NaN  0.950335                 NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        98.9724                 NaN   1.02759                 NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        98.8952                 NaN   1.10485                 NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        98.8179                 NaN   1.18210                 NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        98.5546                 NaN   1.44536                 NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        98.2914                 NaN   1.70862                 NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        98.0281                 NaN   1.97188                 NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        97.7649                 NaN   2.23514                 NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        97.5016                 NaN   2.49840                 NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        97.2383                 NaN   2.76166                 NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        96.9751                 NaN   3.02493                 NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        96.7118                 NaN   3.28819                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        96.1500                 NaN   3.84996                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        95.5883                 NaN   4.41173                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        95.0265                 NaN   4.97352                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        94.4647                 NaN   5.53530                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        93.8215                 NaN   6.17855                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        93.1782                 NaN   6.82180                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        92.5204                 NaN   7.47964                 NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        91.8513                 NaN   8.14605       0.264758E-002            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        91.1705                 NaN   8.80885       0.206018E-001            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        90.4898                 NaN   9.47166       0.385562E-001            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        89.8090                 NaN   10.1345       0.565109E-001            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        89.1282                 NaN   10.7973       0.744659E-001            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        88.4475                 NaN   11.4601       0.924211E-001            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        87.7667                 NaN   12.1230       0.110377                 NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        87.0858                 NaN   12.7858       0.128332                 NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        86.4050                 NaN   13.4487       0.146288                 NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        85.7592                 NaN   14.0781       0.162695                 NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        85.1134                 NaN   14.7075       0.179102                 NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        84.4675                 NaN   15.3370       0.195509                 NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        83.8217                 NaN   15.9664       0.211916                 NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        83.1758                 NaN   16.5958       0.228324                 NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        82.5300                 NaN   17.2253       0.244731                 NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        81.8841                 NaN   17.8548       0.261139                 NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        81.2382                 NaN   18.4843       0.277548                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        80.6368                 NaN   19.0706       0.292632                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        80.0354                 NaN   19.6569       0.307716                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        79.4340                 NaN   20.2432       0.322800                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        78.8326                 NaN   20.8295       0.337885                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        78.2312                 NaN   21.4159       0.352970                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        77.6297                 NaN   22.0022       0.368055                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        77.0283                 NaN   22.5886       0.383140                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        76.4268                 NaN   23.1750       0.398226                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        75.8579                 NaN   23.7299       0.412143                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        75.2890                 NaN   24.2849       0.426060                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        74.7201                 NaN   24.8399       0.439977                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        74.1512                 NaN   25.3949       0.453894                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        73.5823                 NaN   25.9499       0.467812                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        73.0133                 NaN   26.5049       0.481730                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        72.4444                 NaN   27.0600       0.495648                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        71.8754                 NaN   27.6150       0.509566                 NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        71.3346                 NaN   28.1430       0.522420                 NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        70.7937                 NaN   28.6710       0.535274                 NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        70.2528                 NaN   29.1991       0.548128                 NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        69.7119                 NaN   29.7271       0.560983                 NaN            NaN            NaN            NaN            NaN
