|6.6.6
Archiving\03_Data\eqLP/QFM_m1/TAY13/TAY13_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5358       0.440610       0.236066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5358       0.440609       0.236065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5358       0.440608       0.236065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5358       0.440607       0.236064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5358       0.440606       0.236064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5358       0.440605       0.236063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5358       0.440604       0.236063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5358       0.440603       0.236062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5358       0.440602       0.236062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5358       0.440600       0.236061E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5358       0.440599       0.236060E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5358       0.440597       0.236059E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5358       0.440596       0.236058E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5358       0.440594       0.236057E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.2244       0.440570       0.295743E-002  0.332115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.1592       0.440565                 NaN  0.400228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.1351       0.440564                 NaN  0.424294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.0802       0.440562                 NaN  0.479271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.0252       0.440561                 NaN  0.534247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        98.9702       0.440560                 NaN  0.589222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        98.9152       0.440558                 NaN  0.644198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        98.8603       0.440557                 NaN  0.699173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        98.8053       0.440556                 NaN  0.754147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        98.7503       0.440555                 NaN  0.809122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        98.6954       0.440553                 NaN  0.864096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        98.4160       0.440554                 NaN   1.14344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        98.1367       0.440555                 NaN   1.42278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        97.8573       0.440555                 NaN   1.70213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.5780       0.440556                 NaN   1.98147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        97.2986       0.440557                 NaN   2.26082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        97.0193       0.440557                 NaN   2.54017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        96.7399       0.440558                 NaN   2.81951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        96.4606       0.440559                 NaN   3.09886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        95.8009       0.440563                 NaN   3.75851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        95.1413       0.440568                 NaN   4.41817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        94.4816       0.440572                 NaN   5.07784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        93.8219       0.440576                 NaN   5.73753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        93.1622       0.440581                 NaN   6.39723                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        92.5025       0.440585                 NaN   7.05695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        91.8427       0.440590                 NaN   7.71667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        91.1830       0.440594                 NaN   8.37641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        90.4743       0.440600                 NaN   9.08515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        89.3850       0.345743                 NaN   10.0941                 NaN  0.175212                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        87.2713                 NaN            NaN   11.8699       0.449870E-001  0.813814                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        86.5522                 NaN            NaN   12.5721       0.618641E-001  0.813824                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        85.8428                 NaN            NaN   13.2651       0.782742E-001  0.813835                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        85.1334                 NaN            NaN   13.9581       0.946847E-001  0.813845                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        84.4240                 NaN            NaN   14.6511       0.111096       0.813855                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        83.7145                 NaN            NaN   15.3441       0.127507       0.813865                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        83.0300                 NaN            NaN   16.0132       0.142949       0.813876                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        82.3455                 NaN            NaN   16.6822       0.158391       0.813887                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        81.6609                 NaN            NaN   17.3513       0.173833       0.813898                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        80.9764                 NaN            NaN   18.0204       0.189276       0.813909                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        80.2918                 NaN            NaN   18.6895       0.204719       0.813919                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        79.6072                 NaN            NaN   19.3587       0.220163       0.813930                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        78.9226                 NaN            NaN   20.0278       0.235607       0.813941                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        78.2380                 NaN            NaN   20.6970       0.251052       0.813952                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        77.5816                 NaN            NaN   21.3391       0.265266       0.813963                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        76.9252                 NaN            NaN   21.9813       0.279481       0.813974                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        76.2688                 NaN            NaN   22.6235       0.293696       0.813986                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        75.6124                 NaN            NaN   23.2657       0.307912       0.813997                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        74.9560                 NaN            NaN   23.9079       0.322128       0.814009                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        74.2995                 NaN            NaN   24.5501       0.336344       0.814020                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        73.6430                 NaN            NaN   25.1924       0.350561       0.814032                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        72.9865                 NaN            NaN   25.8346       0.364779       0.814043                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        72.3572                 NaN            NaN   26.4509       0.377811       0.814055                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        71.7278                 NaN            NaN   27.0673       0.390844       0.814067                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        71.0985                 NaN            NaN   27.6836       0.403877       0.814078                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        70.4691                 NaN            NaN   28.2999       0.416911       0.814090                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        69.8396                 NaN            NaN   28.9163       0.429944       0.814102                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        69.2102                 NaN            NaN   29.5327       0.442979       0.814114                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        68.5808                 NaN            NaN   30.1491       0.456014       0.814126                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        67.9513                 NaN            NaN   30.7655       0.469049       0.814138                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        67.3482                 NaN            NaN   31.3566       0.481051       0.814150                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        66.7451                 NaN            NaN   31.9477       0.493054       0.814162                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        66.1419                 NaN            NaN   32.5388       0.505057       0.814174                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        65.5388                 NaN            NaN   33.1300       0.517060       0.814186                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        64.9356                 NaN            NaN   33.7211       0.529064       0.814198                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        64.3324                 NaN            NaN   34.3123       0.541069       0.814210                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        63.7292                 NaN            NaN   34.9035       0.553073       0.814222                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        63.1260                 NaN            NaN   35.4947       0.565078       0.814234                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        62.5512                 NaN            NaN   36.0584       0.576183       0.814246                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        61.9763                 NaN            NaN   36.6221       0.587289       0.814258                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        61.4015                 NaN            NaN   37.1859       0.598395       0.814270                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        60.8266                 NaN            NaN   37.7496       0.609501       0.814282                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        60.2517                 NaN            NaN   38.3134       0.620607       0.814294                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        59.6768                 NaN            NaN   38.8772       0.631714       0.814306                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        59.1019                 NaN            NaN   39.4410       0.642822       0.814318                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        58.5269                 NaN            NaN   40.0048       0.653929       0.814330                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        57.9853                 NaN            NaN   40.5363       0.664089       0.814341                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        57.4436                 NaN            NaN   41.0678       0.674249       0.814353                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        56.9019                 NaN            NaN   41.5994       0.684409       0.814365                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        56.3602                 NaN            NaN   42.1309       0.694570       0.814376                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        55.8184                 NaN            NaN   42.6625       0.704731       0.814388                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        55.2767                 NaN            NaN   43.1940       0.714892       0.814400                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        54.7349                 NaN            NaN   43.7256       0.725053       0.814411                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        54.1931                 NaN            NaN   44.2572       0.735215       0.814423                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        53.6921                 NaN            NaN   44.7489       0.744592       0.814434                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        53.1911                 NaN            NaN   45.2405       0.753970       0.814445                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        52.6900                 NaN            NaN   45.7322       0.763348       0.814456                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        52.1890                 NaN            NaN   46.2238       0.772726       0.814467                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        51.6879                 NaN            NaN   46.7155       0.782104       0.814478                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        51.1868                 NaN            NaN   47.2072       0.791483       0.814489                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        50.6857                 NaN            NaN   47.6989       0.800861       0.814500                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        50.1846                 NaN            NaN   48.1907       0.810240       0.814511                 NaN            NaN            NaN            NaN            NaN            NaN
