|6.6.6
Archiving\03_Data\fracLP/QFM_m1.75/TIS/TIS_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1959.90        500.000        99.1938       0.800568       0.563027E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        99.1937       0.800634       0.563033E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.1937       0.800700       0.563040E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.1936       0.800766       0.563046E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.1935       0.800831       0.563052E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.1935       0.800897       0.563059E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.1934       0.800963       0.563066E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.1933       0.801029       0.563072E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.1933       0.801095       0.563079E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.1932       0.801161       0.563086E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.1931       0.801227       0.563093E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.1931       0.801293       0.563100E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.1930       0.801359       0.563107E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.1929       0.801425       0.563114E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.1929       0.801491       0.563121E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.1928       0.801557       0.563128E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.1927       0.801624       0.563135E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.1927       0.801690       0.563143E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.1926       0.801756       0.563150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.1925       0.801822       0.563157E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.1925       0.801888       0.563165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.1924       0.801954       0.563173E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.1923       0.802021       0.563180E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.1923       0.802087       0.563188E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.1922       0.802153       0.563196E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.1921       0.802219       0.563203E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.1921       0.802286       0.563211E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.1920       0.802352       0.563219E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.1919       0.802418       0.563227E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.1919       0.802485       0.563235E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.1918       0.802551       0.563243E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.1918       0.802617       0.563251E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.1917       0.802684       0.563260E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.1916       0.802750       0.563268E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.1916       0.802817       0.563276E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.1915       0.802883       0.563285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.1914       0.802950       0.563293E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.1914       0.803016       0.563302E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.1913       0.803083       0.563310E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.1912       0.803149       0.563319E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.1912       0.803216       0.563327E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.1911       0.803282       0.563336E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.1910       0.803349       0.563345E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.1910       0.803415       0.563354E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.1909       0.803482       0.563363E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.1908       0.803549       0.563372E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.1908       0.803615       0.563381E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.1907       0.803682       0.563390E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.1906       0.803748       0.563399E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.1906       0.803815       0.563408E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.1905       0.803882       0.563417E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.1904       0.803949       0.563427E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.1904       0.804015       0.563436E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.1903       0.804082       0.563445E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.1902       0.804149       0.563455E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.1901       0.804216       0.563464E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.1901       0.804282       0.563474E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.1900       0.804349       0.563483E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.1899       0.804416       0.563493E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.1899       0.804482       0.563503E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.1898       0.804549       0.563513E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.1897       0.804616       0.563522E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.1897       0.804683       0.563532E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.1896       0.804750       0.563542E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.1895       0.804817       0.563552E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.1895       0.804883       0.563562E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.1894       0.804953       0.563574E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.1893       0.805017       0.563582E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.1893       0.805084       0.563593E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.1892       0.805151       0.563603E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.1891       0.805218       0.563613E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.1891       0.805285       0.563623E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.1890       0.805352       0.563634E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.1889       0.805418       0.563644E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.1889       0.805485       0.563655E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.1888       0.805552       0.563665E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.1887       0.805619       0.563676E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.1887       0.805686       0.563686E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.1886       0.805753       0.563697E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.1885       0.805820       0.563708E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.1885       0.805887       0.563718E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.1884       0.805953       0.563728E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.1883       0.806021       0.563740E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.1883       0.806088       0.563751E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.1882       0.806155       0.563762E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.1881       0.806222       0.563773E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.1881       0.806289       0.563784E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.1880       0.806356       0.563795E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.1879       0.806423       0.563806E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.1879       0.806490       0.563817E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.1878       0.806557       0.563828E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.1877       0.806624       0.563839E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.1877       0.806691       0.563851E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.1876       0.806758       0.563862E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.1875       0.806825       0.563873E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.1875       0.806892       0.563885E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.1874       0.806959       0.563896E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.1873       0.807026       0.563908E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.1873       0.807093       0.563919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.1872       0.807160       0.563931E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.1871       0.807227       0.563942E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.1871       0.807294       0.563954E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.1870       0.807361       0.563966E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.1869       0.807428       0.563977E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.1869       0.807495       0.563989E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.1868       0.807562       0.564001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.1867       0.807629       0.564013E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.1867       0.807696       0.564025E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1866       0.807763       0.564036E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.1865       0.807830       0.564048E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1865       0.807897       0.564060E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1864       0.807964       0.564072E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1863       0.808031       0.564084E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1842       0.808101       0.564099E-002  0.206386E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1776       0.808198       0.564132E-002  0.853867E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        98.8048       0.808482                 NaN  0.911640E-002  0.377570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.9915                 NaN            NaN  0.853265E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.9915                 NaN            NaN  0.850080E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.9917                 NaN            NaN  0.832560E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.9917                 NaN            NaN  0.832366E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.9918                 NaN            NaN  0.824461E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.9918                 NaN            NaN  0.818151E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.9919                 NaN            NaN  0.811798E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.9918                 NaN            NaN  0.824466E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.9900                 NaN            NaN  0.100407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9944                 NaN            NaN  0.563186E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.9922                 NaN            NaN  0.784575E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.9922                 NaN            NaN  0.779874E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2437                 NaN            NaN  0.142074E-001  0.742123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.7175                 NaN            NaN  0.200461E-002  0.280538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.4255                 NaN            NaN  0.804924E-002  0.566401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.4216                 NaN            NaN  0.808962E-002  0.570296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.4214                 NaN            NaN  0.809677E-002  0.570531                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.4248                 NaN            NaN  0.802040E-002  0.567226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4255                 NaN            NaN  0.800806E-002  0.566481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.4258                 NaN            NaN  0.798233E-002  0.566190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.4272                 NaN            NaN  0.795273E-002  0.564886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.4275                 NaN            NaN  0.793381E-002  0.564545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4308                 NaN            NaN  0.787829E-002  0.561370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.4317                 NaN            NaN  0.785706E-002  0.560457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.4337                 NaN            NaN  0.782625E-002  0.558486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.4356                 NaN            NaN  0.779089E-002  0.556655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4372                 NaN            NaN  0.775381E-002  0.555040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3080                 NaN            NaN  0.101019E-001  0.681924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.5716                 NaN            NaN  0.528297E-002  0.423089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4418                 NaN            NaN  0.769185E-002  0.550478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.7178                 NaN            NaN  0.388097E-002  0.278303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.1722                 NaN            NaN  0.113835E-001  0.816449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4589                 NaN            NaN  0.744759E-002  0.533643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4282                 NaN            NaN  0.787216E-002  0.563891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4839                 NaN            NaN  0.710107E-002  0.508971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4606                 NaN            NaN  0.741405E-002  0.531986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4635                 NaN            NaN  0.737413E-002  0.529141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3630                 NaN            NaN  0.877416E-002  0.628267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.5723                 NaN            NaN  0.587527E-002  0.421873                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.4736                 NaN            NaN  0.724980E-002  0.519171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.4762                 NaN            NaN  0.721577E-002  0.516540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.4792                 NaN            NaN  0.717317E-002  0.513626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.4830                 NaN            NaN  0.712762E-002  0.509833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.4864                 NaN            NaN  0.708096E-002  0.506520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.4867                 NaN            NaN  0.710548E-002  0.506161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.4970                 NaN            NaN  0.694334E-002  0.496067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.4974                 NaN            NaN  0.695781E-002  0.495681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.5010                 NaN            NaN  0.691062E-002  0.492119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.5048                 NaN            NaN  0.685200E-002  0.488337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.4729                 NaN            NaN  0.729991E-002  0.519792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.5470                 NaN            NaN  0.627034E-002  0.446707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.5153                 NaN            NaN  0.672320E-002  0.477947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.5201                 NaN            NaN  0.666072E-002  0.473258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.3281                 NaN            NaN  0.932337E-002  0.662554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.7194                 NaN            NaN  0.384797E-002  0.276758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.5307                 NaN            NaN  0.652491E-002  0.462754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.5355                 NaN            NaN  0.647015E-002  0.458053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.4324                 NaN            NaN  0.791620E-002  0.559692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.8341                 NaN            NaN  0.232083E-002  0.163535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.3602                 NaN            NaN  0.892469E-002  0.630912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.5512                 NaN            NaN  0.626891E-002  0.442499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.5547                 NaN            NaN  0.623864E-002  0.439099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.5583                 NaN            NaN  0.618046E-002  0.435478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.5620                 NaN            NaN  0.612928E-002  0.431868                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.5662                 NaN            NaN  0.608106E-002  0.427743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.4328                 NaN            NaN  0.797648E-002  0.559238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.7347                 NaN            NaN  0.761395E-003  0.453119E-001  0.219221                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.8387                 NaN            NaN            NaN  0.958937E-002   1.15169                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1326                 NaN            NaN            NaN  0.464643E-002  0.862771                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0972                 NaN            NaN            NaN  0.185178E-002  0.900994                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1972                 NaN            NaN            NaN  0.502729E-002  0.797734                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1603                 NaN            NaN            NaN  0.441365E-002  0.835316                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1715                 NaN            NaN            NaN  0.165484E-001  0.811960                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1823                 NaN            NaN            NaN  0.371438E-001  0.780537                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1831                 NaN            NaN            NaN            NaN  0.816947                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1887                 NaN            NaN            NaN  0.205323E-005  0.807790       0.353063E-002            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9199                 NaN            NaN            NaN            NaN            NaN   1.08006                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9035                 NaN            NaN            NaN            NaN            NaN   1.09651                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.8861                 NaN            NaN            NaN            NaN            NaN   1.11395                 NaN            NaN            NaN            NaN            NaN
