|6.6.6
Archiving\03_Data\fracLP/QFM_m1.75/TIS/TIS_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1736.84        500.000        99.0013       0.982953       0.157808E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.0013       0.982950       0.157808E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.0013       0.982948       0.157807E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.0013       0.982944       0.157807E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.0013       0.982942       0.157806E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.0013       0.982939       0.157806E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.0013       0.982936       0.157805E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.0013       0.982933       0.157805E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.0013       0.982930       0.157804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.0013       0.982927       0.157804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.0013       0.982924       0.157803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.0013       0.982921       0.157803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.0013       0.982918       0.157802E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.0013       0.982915       0.157802E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.0013       0.982911       0.157801E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.0013       0.982908       0.157801E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.0013       0.982905       0.157800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.0013       0.982902       0.157800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.0013       0.982899       0.157799E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.0013       0.982895       0.157799E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.0013       0.982892       0.157798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.0013       0.982889       0.157798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.0013       0.982885       0.157797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.0013       0.982882       0.157797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        98.9982       0.982878       0.157796E-001  0.314625E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        98.9883       0.982906       0.157800E-001  0.130147E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        98.5668       0.982996                 NaN  0.138922E-001  0.436309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.9870                 NaN            NaN  0.130316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.9870                 NaN            NaN  0.129845E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.9873                 NaN            NaN  0.127144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.9873                 NaN            NaN  0.127092E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.9874                 NaN            NaN  0.125867E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.9875                 NaN            NaN  0.124878E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.9876                 NaN            NaN  0.123898E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.9874                 NaN            NaN  0.125823E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.9847                 NaN            NaN  0.153226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9914                 NaN            NaN  0.859415E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.9880                 NaN            NaN  0.119708E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.9881                 NaN            NaN  0.118950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1329                 NaN            NaN  0.216686E-001  0.845470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.6765                 NaN            NaN  0.306140E-002  0.320481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3405                 NaN            NaN  0.122900E-001  0.647245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3352                 NaN            NaN  0.123611E-001  0.652451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3343                 NaN            NaN  0.123761E-001  0.653351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3375                 NaN            NaN  0.122695E-001  0.650216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3377                 NaN            NaN  0.122541E-001  0.650028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3373                 NaN            NaN  0.122244E-001  0.650457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3382                 NaN            NaN  0.121855E-001  0.649664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3378                 NaN            NaN  0.121649E-001  0.650074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3409                 NaN            NaN  0.120872E-001  0.647059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3412                 NaN            NaN  0.120621E-001  0.646706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3429                 NaN            NaN  0.120209E-001  0.645040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3443                 NaN            NaN  0.119748E-001  0.643701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3454                 NaN            NaN  0.119269E-001  0.642660                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.1935                 NaN            NaN  0.155543E-001  0.790897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.5007                 NaN            NaN  0.813785E-002  0.491148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3488                 NaN            NaN  0.118504E-001  0.639360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.6702                 NaN            NaN  0.598385E-002  0.323804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.0320                 NaN            NaN  0.175519E-001  0.950476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3665                 NaN            NaN  0.114944E-001  0.622022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3298                 NaN            NaN  0.121553E-001  0.658092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3944                 NaN            NaN  0.109746E-001  0.594657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3661                 NaN            NaN  0.114667E-001  0.622449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3689                 NaN            NaN  0.114129E-001  0.619692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.2494                 NaN            NaN  0.135883E-001  0.736978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.4957                 NaN            NaN  0.910494E-002  0.495170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.3788                 NaN            NaN  0.112395E-001  0.609965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.3811                 NaN            NaN  0.111938E-001  0.607709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.3838                 NaN            NaN  0.111354E-001  0.605085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.3877                 NaN            NaN  0.110721E-001  0.601237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.3909                 NaN            NaN  0.110063E-001  0.598110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.3908                 NaN            NaN  0.110439E-001  0.598138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.4021                 NaN            NaN  0.108061E-001  0.587068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.4020                 NaN            NaN  0.108328E-001  0.587193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.4057                 NaN            NaN  0.107654E-001  0.583580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.4093                 NaN            NaN  0.106839E-001  0.580061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.3704                 NaN            NaN  0.113907E-001  0.618189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.4583                 NaN            NaN  0.979190E-002  0.531922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.4197                 NaN            NaN  0.105021E-001  0.569755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.4247                 NaN            NaN  0.104117E-001  0.564840                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.1919                 NaN            NaN  0.145909E-001  0.793521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.6628                 NaN            NaN  0.602495E-002  0.331207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.4353                 NaN            NaN  0.102195E-001  0.554443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.4405                 NaN            NaN  0.101391E-001  0.549328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.3155                 NaN            NaN  0.124128E-001  0.672137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.7996                 NaN            NaN  0.363995E-002  0.196738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.2267                 NaN            NaN  0.140066E-001  0.759315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.4568                 NaN            NaN  0.984800E-002  0.533386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.4606                 NaN            NaN  0.980361E-002  0.529553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.4642                 NaN            NaN  0.972119E-002  0.526048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.4680                 NaN            NaN  0.964781E-002  0.522308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.4724                 NaN            NaN  0.957504E-002  0.518064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.3098                 NaN            NaN  0.125688E-001  0.677615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.6913                 NaN            NaN  0.120053E-002  0.550187E-001  0.252521                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.6625                 NaN            NaN            NaN  0.116405E-001   1.32588                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0002                 NaN            NaN            NaN  0.564841E-002  0.994165                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.9591                 NaN            NaN            NaN  0.225326E-002   1.03861                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0736                 NaN            NaN            NaN  0.612560E-002  0.920311                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0307                 NaN            NaN            NaN  0.538301E-002  0.963960                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0422                 NaN            NaN            NaN  0.202020E-001  0.937557                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0530                 NaN            NaN            NaN  0.453986E-001  0.901616                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0558                 NaN            NaN            NaN            NaN  0.944176                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0618                 NaN            NaN            NaN  0.251678E-005  0.934177       0.406408E-002            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.7564                 NaN            NaN            NaN            NaN            NaN   1.24358                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.7368                 NaN            NaN            NaN            NaN            NaN   1.26325                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.7157                 NaN            NaN            NaN            NaN            NaN   1.28428                 NaN            NaN            NaN            NaN            NaN
