|6.6.6
Archiving\03_Data\eqLP/QFM_m2/GRV/GRV_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ab            
  1750.00        500.000        97.2804       0.682860       0.230945        1.80577                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        96.5124       0.683243       0.242845        2.56149                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        95.7436       0.683623       0.254757        3.31802                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        94.9654       0.684005       0.265973        4.08463                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        94.1864       0.684386       0.277200        4.85206                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        93.4065       0.684764       0.288439        5.62030                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        92.6258       0.685140       0.299690        6.38934                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        91.8444       0.685515       0.310951        7.15918                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        91.0621       0.685887       0.322225        7.92981                 NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        90.2790       0.686257       0.333509        8.70122                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        89.4952       0.686624       0.344804        9.47340                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        88.7124       0.686990       0.355170        10.2455                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        87.9288       0.687353       0.365545        11.0183                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        87.1445       0.687713       0.375930        11.7919                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        86.3594       0.688072       0.386324        12.5662                 NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        85.5736       0.688428       0.396728        13.3413                 NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        84.7870       0.688781       0.407141        14.1171                 NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        83.9997       0.689132       0.417563        14.8936                 NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        83.2118       0.689481       0.427994        15.6708                 NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        82.4485       0.689818       0.437613        16.4240                 NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        81.6847       0.690153       0.447239        17.1779                 NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        80.9202       0.690485       0.456873        17.9325                 NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        80.1550       0.690815       0.466514        18.6877                 NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        79.3892       0.691142       0.476163        19.4434                 NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        78.6229       0.691466       0.485819        20.1998                 NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        77.8559       0.691788       0.495482        20.9568                 NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        77.0883       0.692107       0.505152        21.7144                 NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        76.3733       0.692404       0.514008        22.4203                 NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        75.6577       0.692698       0.522870        23.1267                 NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        74.9417       0.692990       0.531737        23.8336                 NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        74.2251       0.693279       0.540609        24.5410                 NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        73.5082       0.693565       0.549487        25.2488                 NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        72.7907       0.693848       0.558370        25.9571                 NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        72.0728       0.694129       0.567257        26.6658                 NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        71.3545       0.694407       0.576150        27.3749                 NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        70.6889       0.694665       0.584352        28.0321                 NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        70.0230       0.694920       0.592557        28.6896                 NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        69.3566       0.695173       0.600767        29.3474                 NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        68.6900       0.695423       0.608980        30.0056                 NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        67.3709       0.696414       0.615313        30.3102        1.00726                 NaN            NaN            NaN            NaN
  1621.79        500.000        65.5844       0.697952       0.619562        30.3629        2.73518                 NaN            NaN            NaN            NaN
  1618.59        500.000        63.9057       0.699403       0.623020        30.4035        4.36836                 NaN            NaN            NaN            NaN
  1615.38        500.000        62.2201       0.700858       0.626491        30.4443        6.00829                 NaN            NaN            NaN            NaN
  1612.18        500.000        60.8000       0.702112       0.627530        30.4539        7.41648                 NaN            NaN            NaN            NaN
  1608.97        500.000        59.3750       0.703370       0.628572        30.4635        8.82964                 NaN            NaN            NaN            NaN
  1605.77        500.000        57.9449       0.704631       0.629617        30.4730        10.2478                 NaN            NaN            NaN            NaN
  1602.56        500.000        56.5099       0.705895       0.630664        30.4825        11.6710                 NaN            NaN            NaN            NaN
  1599.36        500.000        55.0698       0.707162       0.631714        30.4920        13.0992                 NaN            NaN            NaN            NaN
  1596.15        500.000        53.6247       0.708433       0.632766        30.5015        14.5325                 NaN            NaN            NaN            NaN
  1592.95        500.000        52.1745       0.709707       0.633821        30.5110        15.9709                 NaN            NaN            NaN            NaN
  1589.74        500.000        50.7193       0.710984       0.634879        30.5205        17.4144                 NaN            NaN            NaN            NaN
  1586.54        500.000        49.5444       0.712052       0.632000        30.5019        18.6097                 NaN            NaN            NaN            NaN
  1583.33        500.000        48.3661       0.713121       0.629112        30.4832        19.8085                 NaN            NaN            NaN            NaN
  1580.13        500.000        47.1843       0.714194       0.626215        30.4645        21.0108                 NaN            NaN            NaN            NaN
  1576.92        500.000        45.9992       0.715268       0.623308        30.4456        22.2166                 NaN            NaN            NaN            NaN
  1573.72        500.000        44.8106       0.716345       0.620391        30.4267        23.4260                 NaN            NaN            NaN            NaN
  1570.51        500.000        43.6185       0.717424       0.617465        30.4077        24.6390                 NaN            NaN            NaN            NaN
  1567.31        500.000        42.4229       0.718505       0.614529        30.3885        25.8555                 NaN            NaN            NaN            NaN
  1564.10        500.000        41.2239       0.719588       0.611584        30.3693        27.0757                 NaN            NaN            NaN            NaN
  1560.90        500.000        40.1463       0.720585       0.603419        30.3478        28.1819                 NaN            NaN            NaN            NaN
  1557.69        500.000        39.0658       0.721583       0.595231        30.3262        29.2912                 NaN            NaN            NaN            NaN
  1554.49        500.000        37.9825       0.722584       0.587020        30.3045        30.4034                 NaN            NaN            NaN            NaN
  1551.28        500.000        36.8963       0.723587       0.578786        30.2827        31.5186                 NaN            NaN            NaN            NaN
  1548.08        500.000        35.8072       0.724592       0.570528        30.2608        32.6368                 NaN            NaN            NaN            NaN
  1544.87        500.000        34.7153       0.725598       0.562246        30.2388        33.7581                 NaN            NaN            NaN            NaN
  1541.67        500.000        33.6204       0.726607       0.553941        30.2168        34.8823                 NaN            NaN            NaN            NaN
  1538.46        500.000        32.5225       0.727618       0.545612        30.1946        36.0096                 NaN            NaN            NaN            NaN
  1535.26        500.000        31.4411       0.728619       0.532318        30.1845        37.1135                 NaN            NaN            NaN            NaN
  1532.05        500.000        30.3568       0.729623       0.518986        30.1743        38.2203                 NaN            NaN            NaN            NaN
  1528.85        500.000        29.1855       0.730709       0.508448        30.1644        38.8603       0.550681                 NaN            NaN            NaN
  1525.64        500.000        27.7355       0.732058       0.508797        30.1505        38.2935        2.57963                 NaN            NaN            NaN
  1522.44        500.000        26.0399       0.733677       0.487344        30.2159        39.4284        1.22851        1.86624                 NaN            NaN
  1519.23        500.000        24.4188       0.735235       0.463659        30.2873        40.5502        2.50806        1.03678                 NaN            NaN
  1516.03        500.000        24.4175       0.735258       0.463677        30.2878        40.5508        2.50809        1.03680                 NaN            NaN
  1512.82        500.000        21.5771       0.737975       0.424365        30.3926        41.9955        4.49893       0.373469                 NaN            NaN
  1509.62        500.000        21.5760       0.737996       0.424381        30.3931        41.9961        4.49899       0.373474                 NaN            NaN
  1506.41        500.000        21.5749       0.738016       0.424396        30.3935        41.9967        4.49904       0.373479                 NaN            NaN
  1503.21        500.000        21.5738       0.738037       0.424412        30.3939        41.9972        4.49910       0.373485                 NaN            NaN
  1500.00        500.000        21.5727       0.738057       0.424427        30.3944        41.9978        4.49916       0.373490                 NaN            NaN
  1496.79        500.000        21.5716       0.738078       0.424443        30.3948        41.9984        4.49921       0.373495                 NaN            NaN
  1493.59        500.000        21.5704       0.738098       0.424458        30.3952        41.9990        4.49927       0.373501                 NaN            NaN
  1490.38        500.000        21.5693       0.738119       0.424473        30.3957        41.9996        4.49932       0.373506                 NaN            NaN
  1487.18        500.000        13.3046       0.746077       0.332156        30.5426        42.5697        9.08946        3.41537                 NaN            NaN
  1483.97        500.000        13.3039       0.746093       0.332167        30.5429        42.5700        9.08952        3.41540                 NaN            NaN
  1480.77        500.000        13.3032       0.746109       0.332178        30.5431        42.5703        9.08958        3.41543                 NaN            NaN
  1477.56        500.000        13.3025       0.746125       0.332188        30.5434        42.5707        9.08964        3.41546                 NaN            NaN
  1474.36        500.000        13.3018       0.746141       0.332199        30.5436        42.5710        9.08970        3.41549                 NaN            NaN
  1471.15        500.000        13.3011       0.746157       0.332209        30.5439        42.5714        9.08976        3.41552                 NaN            NaN
  1467.95        500.000        13.3004       0.746172       0.332220        30.5441        42.5717        9.08982        3.41555                 NaN            NaN
  1464.74        500.000        13.2997       0.746188       0.332230        30.5444        42.5721        9.08988        3.41558                 NaN            NaN
  1461.54        500.000        8.33927       0.751181       0.283863        30.4729        42.0761        11.8577        6.21898                 NaN            NaN
  1458.33        500.000        8.33886       0.751194       0.283872        30.4730        42.0763        11.8577        6.21901                 NaN            NaN
  1455.13        500.000        8.33846       0.751207       0.283880        30.4732        42.0765        11.8578        6.21905                 NaN            NaN
  1451.92        500.000        8.33805       0.751219       0.283888        30.4733        42.0767        11.8578        6.21908                 NaN            NaN
  1448.72        500.000        8.33764       0.751232       0.283896        30.4734        42.0768        11.8578        6.21912                 NaN            NaN
  1445.51        500.000        8.33723       0.751245       0.283904        30.4735        42.0770        11.8579        6.21916                 NaN            NaN
  1442.31        500.000        8.33682       0.751258       0.283913        30.4737        42.0772        11.8579        6.21919                 NaN            NaN
  1439.10        500.000        8.33641       0.751271       0.283921        30.4738        42.0774        11.8580        6.21923                 NaN            NaN
  1435.90        500.000        5.37050       0.754491       0.253681        30.3392        42.2371        7.23150        13.8136                 NaN            NaN
  1432.69        500.000        5.37027       0.754502       0.253688        30.3392        42.2372        7.23153        13.8136                 NaN            NaN
  1429.49        500.000        5.37004       0.754513       0.253695        30.3393        42.2373        7.23156        13.8136                 NaN            NaN
  1426.28        500.000        5.36982       0.754524       0.253702        30.3393        42.2374        7.23159        13.8136                 NaN            NaN
  1423.08        500.000        5.36959       0.754535       0.253709        30.3394        42.2375        7.23162        13.8136                 NaN            NaN
  1419.87        500.000        5.36936       0.754546       0.253716        30.3394        42.2377        7.23165        13.8136                 NaN            NaN
  1416.67        500.000        5.36914       0.754557       0.253723        30.3395        42.2378        7.23168        13.8137                 NaN            NaN
  1413.46        500.000        5.36891       0.754568       0.253730        30.3395        42.2379        7.23171        13.8137                 NaN            NaN
  1410.26        500.000        3.46209       0.756852       0.242004        30.1758        42.6310        15.2484        7.48388                 NaN            NaN
  1407.05        500.000        3.46197       0.756862       0.242010        30.1758        42.6311        15.2484        7.48391                 NaN            NaN
  1403.85        500.000        3.46185       0.756871       0.242017        30.1758        42.6311        15.2484        7.48394                 NaN            NaN
  1400.64        500.000        3.46173       0.756881       0.242023        30.1759        42.6312        15.2484        7.48396                 NaN            NaN
  1397.44        500.000        3.46161       0.756891       0.242030        30.1759        42.6313        15.2484        7.48399                 NaN            NaN
  1394.23        500.000        3.46148       0.756901       0.242036        30.1759        42.6313        15.2484        7.48402                 NaN            NaN
  1391.03        500.000        3.46136       0.756911       0.242043        30.1759        42.6314        15.2483        7.48404                 NaN            NaN
  1387.82        500.000        3.46124       0.756920       0.242049        30.1759        42.6315        15.2483        7.48407                 NaN            NaN
  1384.62        500.000        2.11702       0.758705       0.248902        29.9876        43.0452        16.3440        7.49853                 NaN            NaN
  1381.41        500.000        2.11696       0.758714       0.248908        29.9876        43.0453        16.3440        7.49856                 NaN            NaN
  1378.21        500.000        2.11690       0.758723       0.248915        29.9876        43.0453        16.3439        7.49858                 NaN            NaN
  1375.00        500.000        2.11684       0.758732       0.248922        29.9876        43.0454        16.3439        7.49861                 NaN            NaN
  1371.79        500.000        2.11678       0.758741       0.248928        29.9876        43.0454        16.3439        7.49863                 NaN            NaN
  1368.59        500.000        2.11672       0.758750       0.248935        29.9875        43.0455        16.3439        7.49866                 NaN            NaN
  1365.38        500.000        2.11666       0.758759       0.248941        29.9875        43.0455        16.3439        7.49868                 NaN            NaN
  1362.18        500.000        2.11660       0.758768       0.248948        29.9875        43.0456        16.3439        7.49871                 NaN            NaN
  1358.97        500.000        1.07365       0.760296       0.269890        29.7811        43.4621        17.2331        7.41987                 NaN            NaN
  1355.77        500.000        1.07362       0.760305       0.269898        29.7811        43.4621        17.2331        7.41990                 NaN            NaN
  1352.56        500.000        1.07360       0.760313       0.269905        29.7810        43.4622        17.2331        7.41992                 NaN            NaN
  1349.36        500.000        1.07357       0.760322       0.269912        29.7810        43.4622        17.2330        7.41995                 NaN            NaN
  1346.15        500.000        1.07355       0.760330       0.269919        29.7810        43.4623        17.2330        7.41997                 NaN            NaN
  1342.95        500.000        1.07353       0.760338       0.269926        29.7809        43.4623        17.2330        7.42000                 NaN            NaN
  1339.74        500.000        1.07350       0.760347       0.269933        29.7809        43.4623        17.2330        7.42002                 NaN            NaN
  1336.54        500.000        1.07348       0.760355       0.269940        29.7808        43.4624        17.2330        7.42005                 NaN            NaN
  1333.33        500.000       0.182645       0.761773       0.302841        29.5513        43.8705        7.33603        17.9949                 NaN            NaN
  1330.13        500.000       0.810923E-001  0.761950       0.307934        29.5222        43.9209        18.0780        7.32794                 NaN            NaN
  1326.92        500.000                 NaN  0.762094       0.312780        29.4974        43.9735        7.30329        18.1510                 NaN            NaN
  1323.72        500.000                 NaN  0.762102       0.312788        29.4973        43.9735        7.30331        18.1510                 NaN            NaN
  1320.51        500.000                 NaN  0.762136       0.323330        29.4932        44.0353        18.1908        7.19523                 NaN            NaN
  1317.31        500.000                 NaN  0.762144       0.323339        29.4931        44.0354        18.1908        7.19525                 NaN            NaN
  1314.10        500.000                 NaN  0.762151       0.323347        29.4931        44.0354        18.1908        7.19527                 NaN            NaN
  1310.90        500.000                 NaN  0.762159       0.323356        29.4930        44.0354        18.1908        7.19530                 NaN            NaN
  1307.69        500.000                 NaN  0.762194       0.345519        29.4733        44.2076        6.98750        18.2239                 NaN            NaN
  1304.49        500.000                 NaN  0.762201       0.345528        29.4733        44.2076        6.98753        18.2238                 NaN            NaN
  1301.28        500.000                 NaN  0.762209       0.345537        29.4732        44.2077        6.98756        18.2238                 NaN            NaN
  1298.08        500.000                 NaN  0.762217       0.345546        29.4731        44.2077        6.98758        18.2238                 NaN            NaN
  1294.87        500.000                 NaN  0.762224       0.345555        29.4731        44.2078        6.98761        18.2238                 NaN            NaN
  1291.67        500.000                 NaN  0.762232       0.345564        29.4730        44.2078        6.98763        18.2238                 NaN            NaN
  1288.46        500.000                 NaN  0.762240       0.345573        29.4730        44.2078        6.98766        18.2237                 NaN            NaN
  1285.26        500.000                 NaN  0.762247       0.345582        29.4729        44.2079        6.98768        18.2237                 NaN            NaN
  1282.05        500.000                 NaN  0.762324       0.393214        29.4367        44.4741        6.62127        18.3124                 NaN            NaN
  1278.85        500.000                 NaN  0.762331       0.393225        29.4366        44.4741        6.62129        18.3124                 NaN            NaN
  1275.64        500.000                 NaN  0.762339       0.393235        29.4366        44.4742        6.62132        18.3124                 NaN            NaN
  1272.44        500.000                 NaN  0.762346       0.393245        29.4365        44.4742        6.62135        18.3124                 NaN            NaN
  1269.23        500.000                 NaN  0.762353       0.393255        29.4364        44.4743        6.62137        18.3123                 NaN            NaN
  1266.03        500.000                 NaN  0.762361       0.393265        29.4364        44.4743        6.62140        18.3123                 NaN            NaN
  1262.82        500.000                 NaN  0.762368       0.393276        29.4363        44.4744        6.62142        18.3123                 NaN            NaN
  1259.62        500.000                 NaN  0.762376       0.393286        29.4362        44.4744        6.62145        18.3123                 NaN            NaN
  1256.41        500.000                 NaN  0.762453       0.444253        29.3970        44.7095        18.3947        6.29216                 NaN            NaN
  1253.21        500.000                 NaN  0.762460       0.444264        29.3969        44.7095        18.3947        6.29218                 NaN            NaN
  1250.00        500.000                 NaN  0.762468       0.444276        29.3968        44.7096        18.3946        6.29221                 NaN            NaN
  1246.79        500.000                 NaN  0.762475       0.444287        29.3968        44.7096        18.3946        6.29224                 NaN            NaN
  1243.59        500.000                 NaN  0.762516       0.471273        29.3751        44.8143        18.4306        6.14626                 NaN            NaN
  1240.38        500.000                 NaN  0.762523       0.471286        29.3750        44.8143        18.4306        6.14629                 NaN            NaN
  1237.18        500.000                 NaN  0.762547       0.485615        29.3629        44.8643        18.4493        6.07521                 NaN            NaN
  1233.97        500.000                 NaN  0.762558       0.491886        29.3619        44.9418        18.4271        6.00852       0.624030E-002            NaN
  1230.77        500.000                 NaN  0.762573       0.499742        29.3529        44.9078        18.4611        6.01204       0.378078E-002            NaN
  1227.56        500.000                 NaN  0.762580       0.499755        29.3529        44.9078        18.4611        6.01206       0.378100E-002            NaN
  1224.36        500.000                 NaN  0.762587       0.499768        29.3528        44.9079        18.4611        6.01209       0.378123E-002            NaN
  1221.15        500.000                 NaN  0.762594       0.499780        29.3527        44.9080        18.4611        6.01212       0.378145E-002            NaN
  1217.95        500.000                 NaN  0.762600       0.499793        29.3526        44.9080        18.4610        6.01215       0.378167E-002            NaN
  1214.74        500.000                 NaN  0.762607       0.499806        29.3526        44.9081        18.4610        6.01217       0.378189E-002            NaN
  1211.54        500.000                 NaN  0.762614       0.499818        29.3525        44.9081        18.4610        6.01220       0.378212E-002            NaN
  1208.33        500.000                 NaN  0.762621       0.499831        29.3524        44.9082        18.4609        6.01223       0.378234E-002            NaN
  1205.13        500.000                 NaN  0.762493       0.547244        29.3816        44.9470        18.3796        5.82895       0.153190                 NaN
  1201.92        500.000                 NaN  0.762499       0.547258        29.3815        44.9470        18.3795        5.82897       0.153199                 NaN
  1198.72        500.000                 NaN  0.762506       0.547272        29.3814        44.9471        18.3795        5.82900       0.153208                 NaN
  1195.51        500.000                 NaN  0.762513       0.547286        29.3813        44.9472        18.3795        5.82903       0.153217                 NaN
  1192.31        500.000                 NaN  0.762519       0.547299        29.3813        44.9472        18.3794        5.82906       0.153226                 NaN
  1189.10        500.000                 NaN  0.762526       0.547313        29.3812        44.9473        18.3794        5.82909       0.153235                 NaN
  1185.90        500.000                 NaN  0.762532       0.547327        29.3811        44.9473        18.3794        5.82911       0.153244                 NaN
  1182.69        500.000                 NaN  0.762539       0.547340        29.3810        44.9474        18.3793        5.82914       0.153253                 NaN
  1179.49        500.000                 NaN  0.762420       0.595867        29.4022        44.9911        18.3084        5.64722       0.292826                 NaN
  1176.28        500.000                 NaN  0.762426       0.595882        29.4021        44.9912        18.3084        5.64725       0.292843                 NaN
  1173.08        500.000                 NaN  0.762433       0.595897        29.4020        44.9912        18.3083        5.64728       0.292860                 NaN
  1169.87        500.000                 NaN  0.762439       0.595911        29.4019        44.9913        18.3083        5.64731       0.292877                 NaN
  1166.67        500.000                 NaN  0.762445       0.595926        29.4018        44.9914        18.3082        5.64734       0.292894                 NaN
  1163.46        500.000                 NaN  0.762451       0.595941        29.4017        44.9914        18.3082        5.64736       0.292911                 NaN
