|6.6.6
Archiving\03_Data\eqLP/QFM_m2/GRV/GRV_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ab            
  1939.10        500.000        99.1679       0.832139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.1679       0.832138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.1679       0.832136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.1679       0.832135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.1679       0.832134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.1679       0.832132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.1679       0.832131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.1679       0.832130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.1679       0.832128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.1679       0.832127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.1679       0.832125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.1679       0.832124                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.1679       0.832122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.1679       0.832121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.1679       0.832119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.1679       0.832118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.1679       0.832116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.1679       0.832115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.1679       0.832113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.1679       0.832112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.1679       0.832110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.1679       0.832109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.1679       0.832107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.1679       0.832105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.1679       0.832104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.1679       0.832102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.1679       0.832100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.1679       0.832098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.1679       0.832097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.1679       0.832095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.1679       0.832093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.1679       0.832091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.1679       0.832090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.1679       0.832088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.1679       0.832086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.1679       0.832084                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.1679       0.832082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.1679       0.832080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.1679       0.832078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.1679       0.832076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.1679       0.832074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.1679       0.832072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.1499       0.832070       0.180049E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.1287       0.832068       0.392266E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.1078       0.832065       0.601340E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.0869       0.832063       0.810414E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.0669       0.832060       0.101019                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.0469       0.832057       0.120996                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.0270       0.832055       0.140974                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.0070       0.832052       0.160951                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        98.9870       0.832049       0.180928                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        98.9670       0.832047       0.200905                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        98.9471       0.832044       0.220882                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        98.9271       0.832041       0.240859                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        98.9080       0.832038       0.259989                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        98.8888       0.832036       0.279120                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        98.8700       0.832033       0.297991                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        98.5231       0.832034       0.316489       0.328385                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        97.6691       0.832041       0.334595        1.16425                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        96.8151       0.832048       0.352702        2.00013                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        95.9611       0.832055       0.370808        2.83602                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        95.1071       0.832062       0.388916        3.67193                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        94.2385       0.832070       0.405989        4.52339                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        93.3700       0.832078       0.423062        5.37487                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        92.5014       0.832085       0.440135        6.22637                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        91.6328       0.832093       0.457209        7.07788                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        90.7642       0.832101       0.474284        7.92941                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        89.8956       0.832109       0.491358        8.78095                 NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        89.0269       0.832116       0.508433        9.63251                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        88.1583       0.832124       0.525508        10.4841                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        87.2859       0.832133       0.541200        11.3407                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        86.4136       0.832141       0.556891        12.1974                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        85.5412       0.832150       0.572583        13.0541                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        84.6688       0.832158       0.588275        13.9108                 NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        83.7964       0.832167       0.603967        14.7675                 NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        82.9239       0.832175       0.619660        15.6242                 NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        82.0515       0.832184       0.635353        16.4810                 NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        81.1790       0.832192       0.651047        17.3378                 NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        80.3302       0.832201       0.665499        18.1721                 NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        79.4815       0.832210       0.679951        19.0064                 NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        78.6327       0.832219       0.694403        19.8407                 NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        77.7839       0.832228       0.708856        20.6751                 NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        76.9350       0.832237       0.723310        21.5094                 NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        76.0862       0.832245       0.737763        22.3438                 NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        75.2373       0.832254       0.752217        23.1782                 NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        74.3884       0.832263       0.766671        24.0126                 NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        73.5959       0.832272       0.779880        24.7919                 NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        72.8034       0.832280       0.793089        25.5713                 NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        72.0108       0.832289       0.806299        26.3506                 NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        71.2182       0.832298       0.819509        27.1300                 NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        70.4256       0.832306       0.832719        27.9094                 NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        69.6330       0.832315       0.845930        28.6888                 NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        68.8404       0.832324       0.859140        29.4682                 NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        68.0477       0.832332       0.872351        30.2476                 NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        67.3122       0.832340       0.884540        30.9710                 NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        66.5766       0.832349       0.896729        31.6944                 NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        65.8410       0.832357       0.908918        32.4178                 NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        65.1053       0.832365       0.921108        33.1412                 NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        63.7245       0.832375       0.929417        33.4382        1.07551                 NaN            NaN            NaN            NaN
  1621.79        500.000        61.8809       0.832386       0.933779        33.4383        2.91464                 NaN            NaN            NaN            NaN
  1618.59        500.000        60.1574       0.832396       0.937065        33.4265        4.64660                 NaN            NaN            NaN            NaN
  1615.38        500.000        58.4339       0.832406       0.940351        33.4147        6.37860                 NaN            NaN            NaN            NaN
  1612.18        500.000        56.9872       0.832415       0.940237        33.3775        7.86268                 NaN            NaN            NaN            NaN
  1608.97        500.000        55.5404       0.832424       0.940122        33.3402        9.34680                 NaN            NaN            NaN            NaN
  1605.77        500.000        54.0937       0.832433       0.940008        33.3029        10.8309                 NaN            NaN            NaN            NaN
  1602.56        500.000        52.6469       0.832441       0.939894        33.2657        12.3151                 NaN            NaN            NaN            NaN
  1599.36        500.000        51.2000       0.832450       0.939780        33.2284        13.7993                 NaN            NaN            NaN            NaN
  1596.15        500.000        49.7532       0.832459       0.939665        33.1911        15.2836                 NaN            NaN            NaN            NaN
  1592.95        500.000        48.3063       0.832467       0.939551        33.1539        16.7678                 NaN            NaN            NaN            NaN
  1589.74        500.000        46.8593       0.832476       0.939437        33.1166        18.2521                 NaN            NaN            NaN            NaN
  1586.54        500.000        45.6958       0.832483       0.933706        33.0580        19.4799                 NaN            NaN            NaN            NaN
  1583.33        500.000        44.5323       0.832490       0.927975        32.9995        20.7077                 NaN            NaN            NaN            NaN
  1580.13        500.000        43.3688       0.832497       0.922245        32.9409        21.9356                 NaN            NaN            NaN            NaN
  1576.92        500.000        42.2052       0.832504       0.916514        32.8824        23.1634                 NaN            NaN            NaN            NaN
  1573.72        500.000        41.0416       0.832511       0.910783        32.8238        24.3913                 NaN            NaN            NaN            NaN
  1570.51        500.000        39.8780       0.832519       0.905052        32.7652        25.6192                 NaN            NaN            NaN            NaN
  1567.31        500.000        38.7144       0.832526       0.899320        32.7067        26.8471                 NaN            NaN            NaN            NaN
  1564.10        500.000        37.5507       0.832533       0.893589        32.6481        28.0750                 NaN            NaN            NaN            NaN
  1560.90        500.000        36.5092       0.832539       0.880289        32.5911        29.1869                 NaN            NaN            NaN            NaN
  1557.69        500.000        35.4676       0.832545       0.866989        32.5341        30.2987                 NaN            NaN            NaN            NaN
  1554.49        500.000        34.4260       0.832551       0.853688        32.4771        31.4106                 NaN            NaN            NaN            NaN
  1551.28        500.000        33.3844       0.832558       0.840387        32.4201        32.5225                 NaN            NaN            NaN            NaN
  1548.08        500.000        32.3428       0.832564       0.827086        32.3631        33.6344                 NaN            NaN            NaN            NaN
  1544.87        500.000        31.3011       0.832570       0.813785        32.3061        34.7464                 NaN            NaN            NaN            NaN
  1541.67        500.000        30.2595       0.832577       0.800484        32.2491        35.8583                 NaN            NaN            NaN            NaN
  1538.46        500.000        29.2178       0.832583       0.787182        32.1921        36.9703                 NaN            NaN            NaN            NaN
  1535.26        500.000        28.1951       0.832589       0.766705        32.1485        38.0571                 NaN            NaN            NaN            NaN
  1532.05        500.000        27.1724       0.832595       0.746227        32.1049        39.1439                 NaN            NaN            NaN            NaN
  1528.85        500.000        26.0715       0.832602       0.729616        32.0588        39.7471       0.560346                 NaN            NaN            NaN
  1525.64        500.000        24.7148       0.832611       0.728079        31.9973        39.1065        2.62075                 NaN            NaN            NaN
  1522.44        500.000        23.1283       0.832619       0.695301        32.0130        40.1972        1.24090        1.89267                 NaN            NaN
  1519.23        500.000        21.6173       0.832627       0.659372        32.0427        41.2700        2.52859        1.04949                 NaN            NaN
  1516.03        500.000        21.6173       0.832627       0.659372        32.0427        41.2700        2.52859        1.04949                 NaN            NaN
  1512.82        500.000        18.9849       0.832642       0.599989        32.0667        42.6186        4.52034       0.376885                 NaN            NaN
  1509.62        500.000        18.9849       0.832642       0.599989        32.0667        42.6186        4.52034       0.376885                 NaN            NaN
  1506.41        500.000        18.9849       0.832642       0.599989        32.0667        42.6186        4.52034       0.376885                 NaN            NaN
  1503.21        500.000        18.9849       0.832642       0.599989        32.0667        42.6186        4.52034       0.376885                 NaN            NaN
  1500.00        500.000        18.9849       0.832642       0.599989        32.0667        42.6186        4.52034       0.376885                 NaN            NaN
  1496.79        500.000        18.9849       0.832642       0.599989        32.0667        42.6186        4.52034       0.376885                 NaN            NaN
  1493.59        500.000        18.9849       0.832642       0.599989        32.0667        42.6186        4.52034       0.376885                 NaN            NaN
  1490.38        500.000        18.9849       0.832642       0.599989        32.0667        42.6186        4.52034       0.376885                 NaN            NaN
  1487.18        500.000        11.4344       0.832679       0.459741        31.9727        42.8432        9.04116        3.41614                 NaN            NaN
  1483.97        500.000        11.4344       0.832679       0.459741        31.9727        42.8432        9.04116        3.41614                 NaN            NaN
  1480.77        500.000        11.4344       0.832679       0.459741        31.9727        42.8432        9.04116        3.41614                 NaN            NaN
  1477.56        500.000        11.4344       0.832679       0.459741        31.9727        42.8432        9.04116        3.41614                 NaN            NaN
  1474.36        500.000        11.4344       0.832679       0.459741        31.9727        42.8432        9.04116        3.41614                 NaN            NaN
  1471.15        500.000        11.4344       0.832679       0.459741        31.9727        42.8432        9.04116        3.41614                 NaN            NaN
  1467.95        500.000        11.4344       0.832679       0.459741        31.9727        42.8432        9.04116        3.41614                 NaN            NaN
  1464.74        500.000        11.4344       0.832679       0.459741        31.9727        42.8432        9.04116        3.41614                 NaN            NaN
  1461.54        500.000        7.00124       0.832694       0.386318        31.7298        42.1443        11.7200        6.18571                 NaN            NaN
  1458.33        500.000        7.00124       0.832694       0.386318        31.7298        42.1443        11.7200        6.18571                 NaN            NaN
  1455.13        500.000        7.00124       0.832694       0.386318        31.7298        42.1443        11.7200        6.18571                 NaN            NaN
  1451.92        500.000        7.00124       0.832694       0.386318        31.7298        42.1443        11.7200        6.18571                 NaN            NaN
  1448.72        500.000        7.00124       0.832694       0.386318        31.7298        42.1443        11.7200        6.18571                 NaN            NaN
  1445.51        500.000        7.00124       0.832694       0.386318        31.7298        42.1443        11.7200        6.18571                 NaN            NaN
  1442.31        500.000        7.00124       0.832694       0.386318        31.7298        42.1443        11.7200        6.18571                 NaN            NaN
  1439.10        500.000        7.00124       0.832694       0.386318        31.7298        42.1443        11.7200        6.18571                 NaN            NaN
  1435.90        500.000        4.40898       0.832696       0.340767        31.4784        42.1786        7.16548        13.5950                 NaN            NaN
  1432.69        500.000        4.40898       0.832696       0.340767        31.4784        42.1786        7.16548        13.5950                 NaN            NaN
  1429.49        500.000        4.40898       0.832696       0.340767        31.4784        42.1786        7.16548        13.5950                 NaN            NaN
  1426.28        500.000        4.40898       0.832696       0.340767        31.4784        42.1786        7.16548        13.5950                 NaN            NaN
  1423.08        500.000        4.40898       0.832696       0.340767        31.4784        42.1786        7.16548        13.5950                 NaN            NaN
  1419.87        500.000        4.40898       0.832696       0.340767        31.4784        42.1786        7.16548        13.5950                 NaN            NaN
  1416.67        500.000        4.40898       0.832696       0.340767        31.4784        42.1786        7.16548        13.5950                 NaN            NaN
  1413.46        500.000        4.40898       0.832696       0.340767        31.4784        42.1786        7.16548        13.5950                 NaN            NaN
  1410.26        500.000        2.78376       0.832693       0.321599        31.2333        42.4766        14.9589        7.39311                 NaN            NaN
  1407.05        500.000        2.78376       0.832693       0.321599        31.2333        42.4766        14.9589        7.39311                 NaN            NaN
  1403.85        500.000        2.78376       0.832693       0.321599        31.2333        42.4766        14.9589        7.39311                 NaN            NaN
  1400.64        500.000        2.78376       0.832693       0.321599        31.2333        42.4766        14.9589        7.39311                 NaN            NaN
  1397.44        500.000        2.78376       0.832693       0.321599        31.2333        42.4766        14.9589        7.39311                 NaN            NaN
  1394.23        500.000        2.78376       0.832693       0.321599        31.2333        42.4766        14.9589        7.39311                 NaN            NaN
  1391.03        500.000        2.78376       0.832693       0.321599        31.2333        42.4766        14.9589        7.39311                 NaN            NaN
  1387.82        500.000        2.78376       0.832693       0.321599        31.2333        42.4766        14.9589        7.39311                 NaN            NaN
  1384.62        500.000        1.67083       0.832689       0.327817        30.9744        42.8140        15.9916        7.38856                 NaN            NaN
  1381.41        500.000        1.67083       0.832689       0.327817        30.9744        42.8140        15.9916        7.38856                 NaN            NaN
  1378.21        500.000        1.67083       0.832689       0.327817        30.9744        42.8140        15.9916        7.38856                 NaN            NaN
  1375.00        500.000        1.67083       0.832689       0.327817        30.9744        42.8140        15.9916        7.38856                 NaN            NaN
  1371.79        500.000        1.67083       0.832689       0.327817        30.9744        42.8140        15.9916        7.38856                 NaN            NaN
  1368.59        500.000        1.67083       0.832689       0.327817        30.9744        42.8140        15.9916        7.38856                 NaN            NaN
  1365.38        500.000        1.67083       0.832689       0.327817        30.9744        42.8140        15.9916        7.38856                 NaN            NaN
  1362.18        500.000        1.67083       0.832689       0.327817        30.9744        42.8140        15.9916        7.38856                 NaN            NaN
  1358.97        500.000       0.833384       0.832683       0.352611        30.7061        43.1599        16.8222        7.29321                 NaN            NaN
  1355.77        500.000       0.833384       0.832683       0.352611        30.7061        43.1599        16.8222        7.29321                 NaN            NaN
  1352.56        500.000       0.833384       0.832683       0.352611        30.7061        43.1599        16.8222        7.29321                 NaN            NaN
  1349.36        500.000       0.833384       0.832683       0.352611        30.7061        43.1599        16.8222        7.29321                 NaN            NaN
  1346.15        500.000       0.833384       0.832683       0.352611        30.7061        43.1599        16.8222        7.29321                 NaN            NaN
  1342.95        500.000       0.833384       0.832683       0.352611        30.7061        43.1599        16.8222        7.29321                 NaN            NaN
  1339.74        500.000       0.833384       0.832683       0.352611        30.7061        43.1599        16.8222        7.29321                 NaN            NaN
  1336.54        500.000       0.833384       0.832683       0.352611        30.7061        43.1599        16.8222        7.29321                 NaN            NaN
  1333.33        500.000       0.139698       0.832677       0.392731        30.4131        43.5003        7.19345        17.5281                 NaN            NaN
  1330.13        500.000       0.619211E-001  0.832676       0.398931        30.3780        43.5411        17.6041        7.18330                 NaN            NaN
  1326.92        500.000                 NaN  0.832676       0.404927        30.3462        43.5875        7.15735        17.6713                 NaN            NaN
  1323.72        500.000                 NaN  0.832676       0.404927        30.3462        43.5875        7.15735        17.6713                 NaN            NaN
  1320.51        500.000                 NaN  0.832677       0.418117        30.3538        43.6411        17.7043        7.04999                 NaN            NaN
  1317.31        500.000                 NaN  0.832677       0.418117        30.3538        43.6411        17.7043        7.04999                 NaN            NaN
  1314.10        500.000                 NaN  0.832677       0.418117        30.3538        43.6411        17.7043        7.04999                 NaN            NaN
  1310.90        500.000                 NaN  0.832677       0.418117        30.3538        43.6411        17.7043        7.04999                 NaN            NaN
  1307.69        500.000                 NaN  0.832679       0.446871        30.3236        43.8184        6.84597        17.7325                 NaN            NaN
  1304.49        500.000                 NaN  0.832679       0.446871        30.3236        43.8184        6.84597        17.7325                 NaN            NaN
  1301.28        500.000                 NaN  0.832679       0.446871        30.3236        43.8184        6.84597        17.7325                 NaN            NaN
  1298.08        500.000                 NaN  0.832679       0.446871        30.3236        43.8184        6.84597        17.7325                 NaN            NaN
  1294.87        500.000                 NaN  0.832679       0.446871        30.3236        43.8184        6.84597        17.7325                 NaN            NaN
  1291.67        500.000                 NaN  0.832679       0.446871        30.3236        43.8184        6.84597        17.7325                 NaN            NaN
  1288.46        500.000                 NaN  0.832679       0.446871        30.3236        43.8184        6.84597        17.7325                 NaN            NaN
  1285.26        500.000                 NaN  0.832679       0.446871        30.3236        43.8184        6.84597        17.7325                 NaN            NaN
  1282.05        500.000                 NaN  0.832684       0.507828        30.2875        44.0816        6.48473        17.8056                 NaN            NaN
  1278.85        500.000                 NaN  0.832684       0.507828        30.2875        44.0816        6.48473        17.8056                 NaN            NaN
  1275.64        500.000                 NaN  0.832684       0.507828        30.2875        44.0816        6.48473        17.8056                 NaN            NaN
  1272.44        500.000                 NaN  0.832684       0.507828        30.2875        44.0816        6.48473        17.8056                 NaN            NaN
  1269.23        500.000                 NaN  0.832684       0.507828        30.2875        44.0816        6.48473        17.8056                 NaN            NaN
  1266.03        500.000                 NaN  0.832684       0.507828        30.2875        44.0816        6.48473        17.8056                 NaN            NaN
  1262.82        500.000                 NaN  0.832684       0.507828        30.2875        44.0816        6.48473        17.8056                 NaN            NaN
  1259.62        500.000                 NaN  0.832684       0.507828        30.2875        44.0816        6.48473        17.8056                 NaN            NaN
  1256.41        500.000                 NaN  0.832689       0.572930        30.2502        44.3121        17.8725        6.15964                 NaN            NaN
  1253.21        500.000                 NaN  0.832689       0.572930        30.2502        44.3121        17.8725        6.15964                 NaN            NaN
  1250.00        500.000                 NaN  0.832689       0.572930        30.2502        44.3121        17.8725        6.15964                 NaN            NaN
  1246.79        500.000                 NaN  0.832689       0.572930        30.2502        44.3121        17.8725        6.15964                 NaN            NaN
  1243.59        500.000                 NaN  0.832691       0.607391        30.2278        44.4158        17.9006        6.01565                 NaN            NaN
  1240.38        500.000                 NaN  0.832691       0.607391        30.2278        44.4158        17.9006        6.01565                 NaN            NaN
  1237.18        500.000                 NaN  0.832692       0.625612        30.2148        44.4652        17.9162        5.94550                 NaN            NaN
  1233.97        500.000                 NaN  0.832693       0.633466        30.2191        44.5384        17.8916        5.87962       0.505670E-002            NaN
  1230.77        500.000                 NaN  0.832694       0.643622        30.2044        44.5087        17.9243        5.88313       0.306347E-002            NaN
  1227.56        500.000                 NaN  0.832694       0.643622        30.2044        44.5087        17.9243        5.88313       0.306347E-002            NaN
  1224.36        500.000                 NaN  0.832694       0.643622        30.2044        44.5087        17.9243        5.88313       0.306347E-002            NaN
  1221.15        500.000                 NaN  0.832694       0.643622        30.2044        44.5087        17.9243        5.88313       0.306347E-002            NaN
  1217.95        500.000                 NaN  0.832694       0.643622        30.2044        44.5087        17.9243        5.88313       0.306347E-002            NaN
  1214.74        500.000                 NaN  0.832694       0.643622        30.2044        44.5087        17.9243        5.88313       0.306347E-002            NaN
  1211.54        500.000                 NaN  0.832694       0.643622        30.2044        44.5087        17.9243        5.88313       0.306347E-002            NaN
  1208.33        500.000                 NaN  0.832694       0.643622        30.2044        44.5087        17.9243        5.88313       0.306347E-002            NaN
  1205.13        500.000                 NaN  0.832701       0.705031        30.2454        44.5537        17.8370        5.70211       0.124091                 NaN
  1201.92        500.000                 NaN  0.832701       0.705031        30.2454        44.5537        17.8370        5.70211       0.124091                 NaN
  1198.72        500.000                 NaN  0.832701       0.705031        30.2454        44.5537        17.8370        5.70211       0.124091                 NaN
  1195.51        500.000                 NaN  0.832701       0.705031        30.2454        44.5537        17.8370        5.70211       0.124091                 NaN
  1192.31        500.000                 NaN  0.832701       0.705031        30.2454        44.5537        17.8370        5.70211       0.124091                 NaN
  1189.10        500.000                 NaN  0.832701       0.705031        30.2454        44.5537        17.8370        5.70211       0.124091                 NaN
  1185.90        500.000                 NaN  0.832701       0.705031        30.2454        44.5537        17.8370        5.70211       0.124091                 NaN
  1182.69        500.000                 NaN  0.832701       0.705031        30.2454        44.5537        17.8370        5.70211       0.124091                 NaN
  1179.49        500.000                 NaN  0.832708       0.768002        30.2724        44.6065        17.7604        5.52280       0.237132                 NaN
  1176.28        500.000                 NaN  0.832708       0.768002        30.2724        44.6065        17.7604        5.52280       0.237132                 NaN
  1173.08        500.000                 NaN  0.832708       0.768002        30.2724        44.6065        17.7604        5.52280       0.237132                 NaN
  1169.87        500.000                 NaN  0.832708       0.768002        30.2724        44.6065        17.7604        5.52280       0.237132                 NaN
  1166.67        500.000                 NaN  0.832708       0.768002        30.2724        44.6065        17.7604        5.52280       0.237132                 NaN
  1163.46        500.000                 NaN  0.832708       0.768002        30.2724        44.6065        17.7604        5.52280       0.237132                 NaN
