|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.5/Y98/Y98_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          57
T(K)           P(bar)         V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          SiO2,mol,pfu   TiO2,mol,pfu   Al2O3,mol,pfu  Cr2O3,mol,pfu  FeO,mol,pfu    MnO,mol,pfu    MgO,mol,pfu    CaO,mol,pfu    Na2O,mol,pfu   K2O,mol,pfu    NiO,mol,pfu    O2,mol,pfu     mu[SiO2],J/mol mu[TiO2],J/mol mu[Al2O3],J/mo mu[Cr2O3],J/mo mu[FeO],J/mol  mu[MnO],J/mol  mu[MgO],J/mol  mu[CaO],J/mol  mu[Na2O],J/mol mu[K2O],J/mol  mu[NiO],J/mol  nom_ox        
  1487.18        2500.00        1.26194       -380965.       0.381021        249895.        0.00000        2.93877        2.93877        0.00000                 NaN   2893.52       -526326.        53.9813       0.652088E-004  0.415749E-005   97.7426       0.197606        36.5145       -29.8715      -0.680442E-001   10.8778       0.233052E-002 -0.798282E-004 -0.803617E-004   0.00000       0.578527E-004  0.578710E-004   0.00000        1.03687        100.000        100.000        100.000       0.290926       0.525881E-002  0.374653E-001  0.394763E-003  0.844886E-001   0.00000       0.100238       0.731138E-001  0.726052E-002  0.212323E-003   0.00000       0.170448E-002  -978420.      -0.104801E+007 -0.179524E+007 -0.132767E+007  -394193.       -506777.       -682442.       -803855.       -925737.      -0.108440E+007  -386384.        0.00000     
  1485.96        2500.00        1.25796       -380213.       0.384445        252312.        0.00000        2.95175        2.95175        0.00000                 NaN   2895.87       -524950.        53.7683       0.650630E-004  0.414162E-005   97.4034       0.196913        36.4290       -30.4061      -0.256464        10.8451       0.872490E-002 -0.818328E-004 -0.838330E-004   0.00000       0.573252E-004  0.573932E-004   0.00000        1.03684        100.000        100.000        100.000       0.290185       0.524914E-002  0.374453E-001  0.393135E-003  0.843207E-001   0.00000       0.998093E-001  0.729664E-001  0.725822E-002  0.212237E-003   0.00000       0.169789E-002  -978238.      -0.104782E+007 -0.179464E+007 -0.132650E+007  -393916.       -506616.       -682365.       -803724.       -925558.      -0.108391E+007  -385339.        0.00000     
  1484.74        2500.00        1.24647       -376756.       0.384761        252439.        0.00000        2.95231        2.95231        0.00000                 NaN   2896.21       -519999.        53.2540       0.650443E-004  0.414221E-005   96.4766       0.195075        36.1005       -30.4306      -0.270630        10.8423       0.916832E-002 -0.819302E-004 -0.840402E-004   0.00000       0.572867E-004  0.573582E-004   0.00000        1.03680        100.000        100.000        100.000       0.287336       0.521801E-002  0.373690E-001  0.385648E-003  0.837059E-001   0.00000       0.982316E-001  0.723020E-001  0.724902E-002  0.211910E-003   0.00000       0.168870E-002  -978076.      -0.104748E+007 -0.179405E+007 -0.132640E+007  -393661.       -506434.       -682257.       -803560.       -925135.      -0.108254E+007  -385466.        0.00000     
  1483.52        2500.00        1.23438       -373064.       0.384607        252270.        0.00000        2.95126        2.95126        0.00000                 NaN   2896.34       -514747.        52.7180       0.650386E-004  0.414471E-005   95.5049       0.193153        35.7518       -30.4103      -0.269129        10.8449       0.911764E-002 -0.819097E-004 -0.840087E-004   0.00000       0.573200E-004  0.573911E-004   0.00000        1.03675        100.000        100.000        100.000       0.284313       0.518852E-002  0.372881E-001  0.377074E-003  0.830707E-001   0.00000       0.966050E-001  0.715356E-001  0.723913E-002  0.211551E-003   0.00000       0.167895E-002  -977927.      -0.104716E+007 -0.179350E+007 -0.132579E+007  -393380.       -506241.       -682142.       -803388.       -924484.      -0.108222E+007  -387673.        0.00000     
  1482.30        2500.00        1.22246       -369423.       0.384421        252080.        0.00000        2.95010        2.95010        0.00000                 NaN   2896.44       -509570.        52.1901       0.650338E-004  0.414735E-005   94.5471       0.191259        35.4078       -30.3873      -0.266108        10.8477       0.901510E-002 -0.818834E-004 -0.839596E-004   0.00000       0.573580E-004  0.574283E-004   0.00000        1.03671        100.000        100.000        100.000       0.281334       0.515888E-002  0.372066E-001  0.368523E-003  0.824407E-001   0.00000       0.950065E-001  0.707795E-001  0.722939E-002  0.211202E-003   0.00000       0.166940E-002  -977762.      -0.104688E+007 -0.179289E+007 -0.132569E+007  -393144.       -506063.       -682030.       -803230.       -924021.      -0.108171E+007  -387390.        0.00000     
  1481.07        2500.00        1.21076       -365857.       0.384279        251923.        0.00000        2.94912        2.94912        0.00000                 NaN   2896.57       -504496.        51.6716       0.650266E-004  0.414976E-005   93.6071       0.189398        35.0706       -30.3702      -0.265440        10.8502       0.899252E-002 -0.818773E-004 -0.839489E-004   0.00000       0.573891E-004  0.574593E-004   0.00000        1.03666        100.000        100.000        100.000       0.278417       0.512934E-002  0.371255E-001  0.360141E-003  0.818210E-001   0.00000       0.934436E-001  0.700379E-001  0.721975E-002  0.210850E-003   0.00000       0.165989E-002  -977583.      -0.104666E+007 -0.179231E+007 -0.132567E+007  -392886.       -505899.       -681944.       -803085.       -923700.      -0.108213E+007  -386215.        0.00000     
  1479.85        2500.00        1.19920       -362327.       0.384090        251735.        0.00000        2.94797        2.94797        0.00000                 NaN   2896.65       -499477.        51.1597       0.650209E-004  0.415239E-005   92.6778       0.187559        34.7368       -30.3441      -0.262591        10.8531       0.889671E-002 -0.818343E-004 -0.838844E-004   0.00000       0.574276E-004  0.574971E-004   0.00000        1.03661        100.000        100.000        100.000       0.275532       0.509979E-002  0.370437E-001  0.351881E-003  0.812037E-001   0.00000       0.919032E-001  0.693036E-001  0.721036E-002  0.210509E-003   0.00000       0.165052E-002  -977445.      -0.104644E+007 -0.179174E+007 -0.132508E+007  -392641.       -505693.       -681796.       -802910.       -922766.      -0.108010E+007  -390800.        0.00000     
  1478.63        2500.00        1.18787       -358868.       0.383902        251549.        0.00000        2.94684        2.94684        0.00000                 NaN   2896.74       -494556.        50.6577       0.650146E-004  0.415499E-005   91.7661       0.185756        34.4093       -30.3198      -0.259762        10.8560       0.880042E-002 -0.818008E-004 -0.838295E-004   0.00000       0.574655E-004  0.575342E-004   0.00000        1.03656        100.000        100.000        100.000       0.272705       0.507048E-002  0.369622E-001  0.343514E-003  0.805960E-001   0.00000       0.903963E-001  0.685839E-001  0.720095E-002  0.210191E-003   0.00000       0.164139E-002  -977272.      -0.104597E+007 -0.179118E+007 -0.132553E+007  -392393.       -505524.       -681707.       -802745.       -922402.      -0.108020E+007  -387915.        0.00000     
  1477.41        2500.00        1.17668       -355481.       0.383969        251544.        0.00000        2.94669        2.94669        0.00000                 NaN   2896.98       -489728.        50.1596       0.649976E-004  0.415643E-005   90.8667       0.183969        34.0880       -30.3350      -0.270588        10.8562       0.916611E-002 -0.819143E-004 -0.840275E-004   0.00000       0.574635E-004  0.575350E-004   0.00000        1.03651        100.000        100.000        100.000       0.269933       0.504113E-002  0.368809E-001  0.335559E-003  0.799973E-001   0.00000       0.889221E-001  0.678772E-001  0.719177E-002  0.209852E-003   0.00000       0.163210E-002  -977110.      -0.104577E+007 -0.179052E+007 -0.132566E+007  -392118.       -505343.       -681608.       -802581.       -922486.      -0.107769E+007  -388612.        0.00000     
  1476.19        2500.00        1.16529       -351960.       0.383334        251044.        0.00000        2.94387        2.94387        0.00000                 NaN   2896.77       -484746.        49.6600       0.650081E-004  0.416115E-005   89.9519       0.182168        33.7559       -30.2450      -0.244698        10.8637       0.829100E-002 -0.816468E-004 -0.835598E-004   0.00000       0.575715E-004  0.576363E-004   0.00000        1.03646        100.000        100.000        100.000       0.267070       0.501083E-002  0.367961E-001  0.327584E-003  0.793750E-001   0.00000       0.874041E-001  0.671457E-001  0.718222E-002  0.209501E-003   0.00000       0.162319E-002  -976948.      -0.104529E+007 -0.178998E+007 -0.132498E+007  -391910.       -505164.       -681491.       -802421.       -921610.      -0.107891E+007  -386710.        0.00000     
