|6.6.6
Archiving\03_Data\fracLP/QFM_m1/YM20/YM20_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1634.09        500.000        99.4341                 NaN            NaN  0.557661       0.827064E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.4338                 NaN            NaN  0.557912       0.825875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.4347                 NaN            NaN  0.557061       0.823704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3984                 NaN            NaN  0.592869       0.874183E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4725                 NaN            NaN  0.519901       0.764846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.4366                 NaN            NaN  0.555277       0.816075E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.4368                 NaN            NaN  0.555029       0.815002E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.4303                 NaN            NaN  0.561487       0.821107E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4489                 NaN            NaN  0.543130       0.795572E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.4404                 NaN            NaN  0.551539       0.805997E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.4428                 NaN            NaN  0.549126       0.802635E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.4434                 NaN            NaN  0.548548       0.802113E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4467                 NaN            NaN  0.545361       0.796634E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4461                 NaN            NaN  0.545913       0.796336E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4516                 NaN            NaN  0.540494       0.789353E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4510                 NaN            NaN  0.541104       0.791091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4504                 NaN            NaN  0.541725       0.788651E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4614                 NaN            NaN  0.530834       0.776424E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4580                 NaN            NaN  0.534138       0.781863E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.9782                 NaN            NaN  0.341819                 NaN  0.680029                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.8966                 NaN            NaN  0.707540E-001            NaN   1.03270                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7662                 NaN            NaN  0.788063E-001            NaN   1.15497                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7821                 NaN            NaN  0.755581E-001            NaN   1.14233                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.8009                 NaN            NaN  0.716836E-001            NaN   1.12740                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8222                 NaN            NaN  0.699008E-001            NaN   1.10787                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8452                 NaN            NaN  0.725619E-001            NaN   1.08224                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        97.8007                 NaN            NaN  0.123333                 NaN   2.07593                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.9579                 NaN            NaN  0.528449E-002            NaN  0.367973E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8976                 NaN            NaN  0.587513E-001            NaN   1.04360                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9142                 NaN            NaN  0.567254E-001            NaN   1.02907                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9301                 NaN            NaN  0.515583E-001            NaN   1.01835                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9491                 NaN            NaN  0.515788E-001            NaN  0.999292                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9667                 NaN            NaN  0.518611E-001            NaN  0.981425                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9795                 NaN            NaN  0.466995E-001            NaN  0.973845                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9982                 NaN            NaN  0.487372E-001            NaN  0.953034                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0112                 NaN            NaN  0.414809E-001            NaN  0.947361                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0233                 NaN            NaN  0.384273E-001            NaN  0.938254                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0359                 NaN            NaN  0.345420E-001            NaN  0.929518                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0468                 NaN            NaN  0.378050E-001            NaN  0.915405                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0713                 NaN            NaN  0.312469E-001            NaN  0.897429                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0785                 NaN            NaN  0.309353E-001            NaN  0.890573                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0917                 NaN            NaN  0.297821E-001            NaN  0.878533                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1017                 NaN            NaN  0.248451E-001            NaN  0.873430                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1124                 NaN            NaN  0.214886E-001            NaN  0.866066                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1229                 NaN            NaN  0.181324E-001            NaN  0.858986                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1273                 NaN            NaN  0.965826E-002            NaN  0.863014                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1480                 NaN            NaN  0.146036E-001            NaN  0.837357                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1574                 NaN            NaN  0.136278E-001            NaN  0.828992                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1695                 NaN            NaN  0.141462E-001            NaN  0.816393                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1722                 NaN            NaN  0.538782E-002            NaN  0.822424                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1875                 NaN            NaN  0.362436E-002            NaN  0.808840                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1969                 NaN            NaN  0.474916E-002            NaN  0.798364                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.2028                 NaN            NaN            NaN            NaN  0.797178                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2146                 NaN            NaN  0.338235E-002            NaN  0.782033                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2278                 NaN            NaN  0.221346E-001            NaN  0.750078                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2338                 NaN            NaN            NaN            NaN  0.766228                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2382                 NaN            NaN            NaN            NaN  0.761799                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2480                 NaN            NaN  0.938100E-006            NaN  0.751979                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2572                 NaN            NaN            NaN            NaN  0.742822                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2638                 NaN            NaN  0.128434E-001            NaN  0.723341                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2713                 NaN            NaN  0.254000E-002            NaN  0.726123                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2763                 NaN            NaN            NaN            NaN  0.723686                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2883                 NaN            NaN            NaN            NaN  0.711717                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2972                 NaN            NaN            NaN            NaN  0.702802                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.3020                 NaN            NaN            NaN            NaN  0.697992                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.3086                 NaN            NaN            NaN            NaN  0.691382                 NaN            NaN            NaN            NaN            NaN            NaN
