|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.5/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1796.99        500.000        99.5130       0.477739       0.923995E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.5134       0.477354       0.920957E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.5119       0.478902       0.921251E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3799       0.608372       0.117038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.6448       0.348582       0.665216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.9666       0.327801E-001  0.596842E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.0532       0.929123       0.176844E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4482       0.541559       0.102384E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5682       0.423792       0.795917E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.5064       0.484546       0.908143E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.5053       0.485653       0.906033E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.5029       0.488060       0.906055E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5020       0.488963       0.904657E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.5362       0.455437       0.840672E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4609       0.529411       0.969229E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4981       0.492967       0.896330E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4948       0.496212       0.898555E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4925       0.498564       0.897613E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4836       0.507330       0.905406E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4949       0.496303       0.882714E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4866       0.504429       0.892778E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4809       0.510089       0.898533E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4845       0.506684       0.885353E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4787       0.512385       0.891794E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4765       0.514583       0.888954E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4731       0.518048       0.888547E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4712       0.519943       0.886667E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4687       0.522471       0.885513E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4650       0.526132       0.886028E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4618       0.529353       0.884511E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4605       0.530667       0.882544E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4558       0.535361       0.883409E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4536       0.537601       0.881828E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4505       0.540655       0.880617E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4396       0.551482       0.895912E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4527       0.538647       0.864195E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4219       0.569198       0.891168E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4573       0.534019       0.867792E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4349       0.556323       0.877153E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4318       0.559389       0.877216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4258       0.565378       0.880009E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4283       0.563015       0.870582E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.4225       0.568731       0.874946E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.4190       0.572199       0.875543E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4162       0.575117       0.872949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.4144       0.576931       0.871586E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.4099       0.581373       0.871878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.4076       0.583665       0.870819E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.4026       0.588631       0.873936E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.4030       0.588267       0.868333E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3995       0.591773       0.868282E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3979       0.593414       0.866707E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3946       0.596753       0.867539E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3915       0.599805       0.867890E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3882       0.603140       0.868990E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3890       0.602388       0.864271E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3868       0.604603       0.862706E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3839       0.607451       0.863079E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3806       0.610759       0.864667E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3816       0.609784       0.859970E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3797       0.611657       0.859761E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3776       0.613834       0.860315E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3767       0.614703       0.857855E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3720       0.619398       0.861919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3786       0.612924       0.850194E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.4350       0.557278       0.770169E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3125       0.678108       0.937764E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3747       0.616746       0.850475E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3737       0.617745       0.851199E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3737       0.617838       0.849166E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3742       0.617340       0.847764E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3745       0.617066       0.845822E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3749       0.616692       0.844700E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3707       0.620833       0.850931E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.8896        1.09641       0.139521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.8732       0.124076       0.273452E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.8771       0.361582                 NaN  0.761303                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.3991       0.113996                 NaN   1.48693                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.4287       0.108817                 NaN   1.46247                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.4572       0.106374                 NaN   1.43647                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.4865       0.103318                 NaN   1.41016                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.5117       0.990591E-001            NaN   1.38922                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.5362       0.996628E-001            NaN   1.36411                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.5684       0.920443E-001            NaN   1.33960                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.5886       0.882461E-001            NaN   1.32314                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6066       0.862688E-001            NaN   1.30712                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.6447       0.820160E-001            NaN   1.27326                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.6572       0.798812E-001            NaN   1.26293                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6791       0.750418E-001            NaN   1.24585                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6952       0.697282E-001            NaN   1.23504                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7220       0.695751E-001            NaN   1.20845                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7463       0.692720E-001            NaN   1.18445                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7638       0.656062E-001            NaN   1.17055                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7772       0.622736E-001            NaN   1.16051                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7967       0.580862E-001            NaN   1.14518                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8209       0.554315E-001            NaN   1.12370                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8326       0.521565E-001            NaN   1.11522                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8516       0.504797E-001            NaN   1.09795                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8653       0.460285E-001            NaN   1.08871                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8743       0.429590E-001            NaN   1.08273                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9029       0.405556E-001            NaN   1.05658                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9084       0.381161E-001            NaN   1.05347                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9286       0.373909E-001            NaN   1.03401                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9433       0.340856E-001            NaN   1.02263                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9551       0.310625E-001            NaN   1.01380                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9677       0.274276E-001            NaN   1.00485                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9785       0.230514E-001            NaN  0.998421                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9943       0.223248E-001            NaN  0.983377                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0036       0.193079E-001            NaN  0.977124                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0132       0.162174E-001            NaN  0.970616                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0310       0.135331E-001            NaN  0.955509                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0372       0.930417E-002            NaN  0.953538                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0491       0.794600E-002            NaN  0.942929                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0592       0.540584E-002            NaN  0.935392                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0702       0.504299E-002            NaN  0.924721                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.8380       0.521893E-001            NaN   1.10979                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.3607       0.117029E-001            NaN  0.627625                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1010       0.179801E-001            NaN  0.881036                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1167       0.379080E-001            NaN  0.845363                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1262       0.391465E-001            NaN  0.834620                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1260                 NaN            NaN  0.873986                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1363       0.977127E-002            NaN  0.853967                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1409                 NaN            NaN  0.859137                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1503                 NaN            NaN  0.849668                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1601                 NaN            NaN  0.839885                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1681                 NaN            NaN  0.831889                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1795                 NaN            NaN  0.820510                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1830                 NaN            NaN  0.817024                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1891                 NaN            NaN  0.810934                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1951                 NaN            NaN  0.804879                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2017                 NaN            NaN  0.798334                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2099                 NaN            NaN  0.790067                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2141       0.983470E-004            NaN  0.785782                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2200                 NaN            NaN  0.779960                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2270                 NaN            NaN  0.773027                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2317                 NaN            NaN  0.768253                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1387                 NaN            NaN  0.340622       0.520679                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.7002                 NaN            NaN            NaN  0.447415       0.852410                 NaN            NaN            NaN            NaN
  1451.13        500.000        98.3528                 NaN            NaN            NaN  0.598545        1.04867                 NaN            NaN            NaN            NaN
  1448.62        500.000        98.3780                 NaN            NaN            NaN  0.588004        1.03398                 NaN            NaN            NaN            NaN
  1446.12        500.000        98.4010                 NaN            NaN            NaN  0.578652        1.02037                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.4248                 NaN            NaN            NaN   1.00601       0.569190                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.4463                 NaN            NaN            NaN  0.559188       0.994468                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.4679                 NaN            NaN            NaN  0.981249       0.550840                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.4887                 NaN            NaN            NaN  0.541988       0.969267                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.5082                 NaN            NaN            NaN  0.533300       0.958483                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.5290                 NaN            NaN            NaN  0.946079       0.524960                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.5451                 NaN            NaN            NaN  0.936572       0.518336                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5662                 NaN            NaN            NaN  0.510074       0.923701                 NaN            NaN            NaN            NaN
  1423.56        500.000        96.0293                 NaN            NaN            NaN   1.57480        1.20192        1.19397                 NaN            NaN            NaN
  1421.05        500.000        95.8331                 NaN            NaN            NaN   1.19951        1.65922        1.30816                 NaN            NaN            NaN
  1418.55        500.000        95.9689                 NaN            NaN            NaN   1.16215        1.60349        1.26542                 NaN            NaN            NaN
  1416.04        500.000        96.0985                 NaN            NaN            NaN   1.12692        1.55103        1.22355                 NaN            NaN            NaN
  1413.53        500.000        96.2223                 NaN            NaN            NaN   1.50061        1.09280        1.18427                 NaN            NaN            NaN
  1411.03        500.000        96.3380       0.173997E-005            NaN            NaN   1.45408        1.06041        1.14752                 NaN            NaN            NaN
  1408.52        500.000        96.4487                 NaN            NaN            NaN   1.02782        1.41106        1.11243                 NaN            NaN            NaN
  1406.02        500.000        96.5398       0.338317E-004            NaN            NaN   1.37503        1.00196        1.08321                 NaN            NaN            NaN
  1403.51        500.000        96.6350       0.321478                 NaN            NaN  0.852578        1.07738        1.11354                 NaN            NaN            NaN
  1401.00        500.000        96.7277       0.337369                 NaN            NaN   1.05896       0.788779        1.08723                 NaN            NaN            NaN
  1398.50        500.000        96.8212       0.344128                 NaN            NaN   1.03722       0.738840        1.05865                 NaN            NaN            NaN
  1395.99        500.000        96.9085       0.350651                 NaN            NaN   1.01663       0.691965        1.03224                 NaN            NaN            NaN
  1393.48        500.000        96.9943       0.357338                 NaN            NaN  0.997730       0.644561        1.00602                 NaN            NaN            NaN
  1390.98        500.000        97.0732       0.363930                 NaN            NaN  0.600351       0.980565       0.981947                 NaN            NaN            NaN
  1388.47        500.000        97.1457       0.371913                 NaN            NaN  0.965628       0.556431       0.960335                 NaN            NaN            NaN
  1385.96        500.000        97.2274       0.374840                 NaN            NaN  0.945744       0.517381       0.934668                 NaN            NaN            NaN
  1383.46        500.000        97.2953       0.382902                 NaN            NaN  0.475179       0.932263       0.914343                 NaN            NaN            NaN
