|6.6.6
Archiving\03_Data\Deqfrac/QFM_m0.25/WD94/WD94_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1581.14        2500.00        99.2263       0.680450       0.932116E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.57        2500.00        99.3074       0.607924       0.847017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.01        2500.00        99.2774       0.635923       0.867196E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.2829       0.630843       0.862782E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.87        2500.00        99.2909       0.624056       0.850858E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.31        2500.00        99.2966       0.619722       0.837109E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.74        2500.00        99.3027       0.614709       0.825478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.18        2500.00        99.3058       0.612239       0.819766E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.61        2500.00        99.3106       0.609139       0.802641E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.04        2500.00        99.3270       0.613830       0.591959E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.48        2500.00        99.3244       0.577317       0.982675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.3309       0.592273       0.767834E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1562.34        2500.00        99.3362       0.588087       0.756663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.78        2500.00        99.3405       0.584967       0.744881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.21        2500.00        99.3468       0.580533       0.726349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.64        2500.00        99.3520       0.575452       0.725385E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.08        2500.00        99.2400       0.679270       0.806955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.51        2500.00        99.4780       0.462108       0.598506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.94        2500.00        99.3657       0.565408       0.689358E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.3737       0.557992       0.683433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.81        2500.00        99.3775       0.555864       0.666002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.25        2500.00        99.3811       0.560770       0.581771E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.68        2500.00        99.3859       0.541102       0.730242E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.11        2500.00        99.3900       0.547019       0.630000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.55        2500.00        99.3944       0.543355       0.622567E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.98        2500.00        99.3995       0.538495       0.619840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.41        2500.00        99.4027       0.536661       0.605963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.4077       0.532352       0.599625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.28        2500.00        99.4120       0.529600       0.584284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.71        2500.00        99.4950       0.455593       0.494172E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.15        2500.00        99.3389       0.597384       0.636779E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.58        2500.00        99.4243       0.520058       0.556846E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.02        2500.00        99.4266       0.519061       0.543162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.45        2500.00        99.4306       0.515691       0.537336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.88        2500.00        99.4349       0.512768       0.522892E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.4375       0.511003       0.514616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.75        2500.00        99.4383       0.510047       0.516181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.18        2500.00        99.4501       0.501212       0.487289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.62        2500.00        99.4473       0.505230       0.474437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.05        2500.00        99.4525       0.499950       0.475336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.48        2500.00        99.4544       0.500016       0.456309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.92        2500.00        99.4577       0.498335       0.439500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.35        2500.00        99.4567       0.499188       0.440881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.4671       0.488903       0.440141E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.22        2500.00        99.4667       0.491868       0.414813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.65        2500.00        99.4666       0.494218       0.392047E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.09        2500.00        99.4729       0.487936       0.391988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.52        2500.00        99.4733       0.487569       0.391793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.95        2500.00        99.4790       0.483364       0.376244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.39        2500.00        99.4798       0.483386       0.368246E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.82        2500.00        99.4832       0.480727       0.360982E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.4843       0.481064       0.346504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.69        2500.00        99.4870       0.480026       0.329548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.12        2500.00        99.4870       0.480213       0.328220E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.55        2500.00        99.4922       0.476951       0.308317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.99        2500.00        99.4935       0.475526       0.310014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.42        2500.00        99.3829       0.580323       0.367866E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.85        2500.00        99.6121       0.366438       0.215097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.29        2500.00        99.4977       0.475857       0.264672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.3834       0.418929       0.413165E-001  0.156310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.16        2500.00        98.9318       0.192974       0.870997E-001  0.788094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.59        2500.00        98.9312       0.191789       0.861608E-001  0.790823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.02        2500.00        98.9385       0.191064       0.840931E-001  0.786367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.46        2500.00        98.9518       0.186875       0.836701E-001  0.777653                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.89        2500.00        98.9574       0.188166       0.814505E-001  0.773018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.32        2500.00        98.9723       0.183889       0.805219E-001  0.763317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.76        2500.00        98.9765       0.183183       0.794573E-001  0.760907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9861       0.180476       0.787923E-001  0.754628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1474.62        2500.00        98.9886       0.178753       0.778916E-001  0.754783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.06        2500.00        99.0119       0.175921       0.744406E-001  0.737753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.49        2500.00        99.0123       0.174101       0.745951E-001  0.739010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.92        2500.00        99.0171       0.170945       0.764031E-001  0.735562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.36        2500.00        99.0311       0.172875       0.708672E-001  0.725197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.79        2500.00        99.0345       0.171142       0.705918E-001  0.723769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1465.23        2500.00        99.0410       0.170264       0.693745E-001  0.719395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.0475       0.168310       0.681473E-001  0.715999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1462.09        2500.00        99.0552       0.167445       0.662367E-001  0.711107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1460.53        2500.00        99.0598       0.165961       0.664626E-001  0.707749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.96        2500.00        99.0678       0.165837       0.628624E-001  0.703531                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1457.39        2500.00        99.0747       0.164172       0.634468E-001  0.697681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1455.83        2500.00        98.7622       0.222599       0.799599E-001  0.935201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.26        2500.00        99.4039       0.104527       0.401314E-001  0.451450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1452.69        2500.00        99.0906       0.159949       0.603749E-001  0.689041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        99.0945       0.162093       0.568661E-001  0.686580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1449.56        2500.00        99.1004       0.160586       0.564543E-001  0.682569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1447.99        2500.00        99.1055       0.162094       0.535761E-001  0.678876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.43        2500.00        99.0735                 NaN  0.269878E-001  0.281915       0.617629                 NaN            NaN            NaN            NaN            NaN            NaN
  1444.86        2500.00        99.0868                 NaN  0.358909E-001  0.252237       0.625080                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.30        2500.00        99.0911                 NaN  0.345335E-001  0.252394       0.622013                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.73        2500.00        99.0960                 NaN  0.334611E-001  0.618377       0.252141                 NaN            NaN            NaN            NaN            NaN            NaN
  1440.16        2500.00        99.0964                 NaN  0.321631E-001  0.617499       0.253957                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        99.1047       0.161948E-001  0.300322E-001  0.614339       0.234771                 NaN            NaN            NaN            NaN            NaN            NaN
  1437.03        2500.00        99.1077       0.186047E-001  0.285035E-001  0.611754       0.233460                 NaN            NaN            NaN            NaN            NaN            NaN
  1435.46        2500.00        99.1110                 NaN  0.286901E-001  0.607508       0.252786                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.90        2500.00        99.1131                 NaN  0.275824E-001  0.605746       0.253539                 NaN            NaN            NaN            NaN            NaN            NaN
  1432.33        2500.00        98.0546                 NaN  0.236367       0.702858       0.427851       0.578361                 NaN            NaN            NaN            NaN            NaN
  1430.76        2500.00        97.6740                 NaN  0.319176       0.733301       0.479116       0.794410                 NaN            NaN            NaN            NaN            NaN
  1429.20        2500.00        97.7163                 NaN  0.318049       0.721755       0.463491       0.780359                 NaN            NaN            NaN            NaN            NaN
  1427.63        2500.00        97.7589                 NaN  0.317603       0.444789       0.712343       0.766348                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        97.7921                 NaN  0.318438       0.429980       0.703885       0.755645                 NaN            NaN            NaN            NaN            NaN
  1424.50        2500.00        97.8303                 NaN  0.318288       0.694536       0.413599       0.743311                 NaN            NaN            NaN            NaN            NaN
  1422.93        2500.00        97.8650                 NaN  0.318542       0.686221       0.397932       0.732327                 NaN            NaN            NaN            NaN            NaN
  1421.37        2500.00        97.8679                 NaN  0.325148       0.688933       0.385816       0.732190                 NaN            NaN            NaN            NaN            NaN
  1419.80        2500.00        97.9607                 NaN  0.312953       0.365570       0.661622       0.699159                 NaN            NaN            NaN            NaN            NaN
  1418.23        2500.00        97.9676                 NaN  0.318648       0.660886       0.354117       0.698743                 NaN            NaN            NaN            NaN            NaN
  1416.67        2500.00        98.0001                 NaN  0.318935       0.339983       0.652768       0.688208                 NaN            NaN            NaN            NaN            NaN
  1415.10        2500.00        98.0283                 NaN  0.319813       0.646840       0.325813       0.679281                 NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.0578                 NaN  0.319912       0.312419       0.640480       0.669354                 NaN            NaN            NaN            NaN            NaN
  1411.97        2500.00        98.0729                 NaN  0.323137       0.303254       0.634639       0.666109                 NaN            NaN            NaN            NaN            NaN
  1410.40        2500.00        98.1403                 NaN  0.316023       0.285232       0.617281       0.641133                 NaN            NaN            NaN            NaN            NaN
  1408.83        2500.00        98.1412                 NaN  0.321657       0.274424       0.619777       0.642927                 NaN            NaN            NaN            NaN            NaN
  1407.27        2500.00        98.1724                 NaN  0.321372       0.262658       0.611581       0.631984                 NaN            NaN            NaN            NaN            NaN
  1405.70        2500.00        98.1989                 NaN  0.321046       0.250097       0.606576       0.623346                 NaN            NaN            NaN            NaN            NaN
  1404.14        2500.00        98.2199                 NaN  0.322835       0.239448       0.600924       0.616933                 NaN            NaN            NaN            NaN            NaN
  1402.57        2500.00        98.2497                 NaN  0.321959       0.594179       0.227331       0.606792                 NaN            NaN            NaN            NaN            NaN
  1401.00        2500.00        98.2718                 NaN  0.323350       0.588766       0.215969       0.600113                 NaN            NaN            NaN            NaN            NaN
  1399.44        2500.00        98.2897                 NaN  0.324256       0.205068       0.586479       0.594504                 NaN            NaN            NaN            NaN            NaN
  1397.87        2500.00        98.3241                 NaN  0.322613       0.576596       0.194526       0.582178                 NaN            NaN            NaN            NaN            NaN
  1396.30        2500.00        98.3411                 NaN  0.324480       0.184148       0.573191       0.577124                 NaN            NaN            NaN            NaN            NaN
  1394.74        2500.00        98.3628                 NaN  0.324400       0.568579       0.174348       0.569852                 NaN            NaN            NaN            NaN            NaN
  1393.17        2500.00        98.3849                 NaN  0.324883       0.164568       0.563016       0.562645                 NaN            NaN            NaN            NaN            NaN
  1391.60        2500.00        98.4016                 NaN  0.326883       0.561490       0.152220       0.557849                 NaN            NaN            NaN            NaN            NaN
  1390.04        2500.00        98.4301                 NaN  0.323762       0.146821       0.552131       0.547182                 NaN            NaN            NaN            NaN            NaN
  1388.47        2500.00        98.4460                 NaN  0.326005       0.136056       0.549600       0.542381                 NaN            NaN            NaN            NaN            NaN
  1386.90        2500.00        98.4656                 NaN  0.325859       0.127645       0.545072       0.535804                 NaN            NaN            NaN            NaN            NaN
  1385.34        2500.00        98.4843                 NaN  0.326334       0.119025       0.540706       0.529605                 NaN            NaN            NaN            NaN            NaN
  1383.77        2500.00        98.5022                 NaN  0.326623       0.110531       0.536930       0.523696                 NaN            NaN            NaN            NaN            NaN
  1382.21        2500.00        98.5202                 NaN  0.326907       0.101803       0.533421       0.517640                 NaN            NaN            NaN            NaN            NaN
  1380.64        2500.00        98.5392                 NaN  0.326310       0.946433E-001  0.528710       0.511119                 NaN            NaN            NaN            NaN            NaN
  1379.07        2500.00        98.5553                 NaN  0.326725       0.525385       0.869657E-001  0.505664                 NaN            NaN            NaN            NaN            NaN
  1377.51        2500.00        98.5755                 NaN  0.326030       0.520147       0.795001E-001  0.498841                 NaN            NaN            NaN            NaN            NaN
  1375.94        2500.00        98.5911                 NaN  0.326267       0.720408E-001  0.517025       0.493575                 NaN            NaN            NaN            NaN            NaN
  1374.37        2500.00        98.6076                 NaN  0.326091       0.512928       0.653937E-001  0.487975                 NaN            NaN            NaN            NaN            NaN
  1372.81        2500.00        98.6244                 NaN  0.325756       0.583764E-001  0.509221       0.482243                 NaN            NaN            NaN            NaN            NaN
  1371.24        2500.00        98.6397                 NaN  0.325475       0.505897       0.517812E-001  0.477118                 NaN            NaN            NaN            NaN            NaN
  1369.67        2500.00        98.6550                 NaN  0.324634       0.502276       0.466688E-001  0.471445                 NaN            NaN            NaN            NaN            NaN
  1368.11        2500.00        98.6690                 NaN  0.324395       0.406259E-001  0.499432       0.466509                 NaN            NaN            NaN            NaN            NaN
  1366.54        2500.00        98.5437                 NaN  0.330263       0.144134       0.469975       0.511961                 NaN            NaN            NaN            NaN            NaN
  1364.97        2500.00        98.8048                 NaN  0.247847       0.448324       0.977179E-001  0.401309                 NaN            NaN            NaN            NaN            NaN
  1363.41        2500.00        98.7192                 NaN  0.331413       0.498286                 NaN  0.451117                 NaN            NaN            NaN            NaN            NaN
  1361.84        2500.00        98.6882                 NaN  0.234405       0.398123       0.239507       0.439786                 NaN            NaN            NaN            NaN            NaN
  1360.28        2500.00        98.7471                 NaN  0.327567       0.484698                 NaN  0.440656                 NaN            NaN            NaN            NaN            NaN
  1358.71        2500.00        98.7571                 NaN  0.325388       0.480816                 NaN  0.436731                 NaN            NaN            NaN            NaN            NaN
  1357.14        2500.00        98.7633                 NaN  0.327075       0.474701                 NaN  0.434884                 NaN            NaN            NaN            NaN            NaN
  1355.58        2500.00        98.7851                 NaN  0.318399       0.471264                 NaN  0.425278                 NaN            NaN            NaN            NaN            NaN
  1354.01        2500.00        98.7939                 NaN  0.315842       0.468209                 NaN  0.422070                 NaN            NaN            NaN            NaN            NaN
  1352.44        2500.00        98.5250                 NaN  0.151122       0.706310       0.103080E-001  0.447832       0.159384                 NaN            NaN            NaN            NaN
  1350.88        2500.00        98.3579                 NaN            NaN  0.639788       0.326909       0.461011       0.214404                 NaN            NaN            NaN            NaN
  1349.31        2500.00        98.3914                 NaN            NaN  0.625890       0.319618       0.452809       0.210298                 NaN            NaN            NaN            NaN
  1347.74        2500.00        98.4246                 NaN            NaN  0.311842       0.612718       0.444560       0.206327                 NaN            NaN            NaN            NaN
  1346.18        2500.00        98.4570                 NaN            NaN  0.599415       0.304710       0.436474       0.202365                 NaN            NaN            NaN            NaN
  1344.61        2500.00        98.4893                 NaN            NaN  0.586480       0.297399       0.428421       0.198392                 NaN            NaN            NaN            NaN
  1343.05        2500.00        98.5210                 NaN            NaN  0.291902       0.572447       0.420526       0.194111                 NaN            NaN            NaN            NaN
  1341.48        2500.00        98.5507                 NaN            NaN  0.559875       0.285935       0.413173       0.190279                 NaN            NaN            NaN            NaN
  1339.91        2500.00        98.5808                 NaN            NaN  0.546828       0.280563       0.405655       0.186166                 NaN            NaN            NaN            NaN
  1338.35        2500.00        98.6107                 NaN            NaN  0.273509       0.535235       0.398033       0.182499                 NaN            NaN            NaN            NaN
  1336.78        2500.00        98.6387                 NaN            NaN  0.268806       0.522755       0.391089       0.178602                 NaN            NaN            NaN            NaN
  1335.21        2500.00        98.6659                 NaN            NaN  0.511623       0.263152       0.384466       0.174885                 NaN            NaN            NaN            NaN
  1333.65        2500.00        98.6936                 NaN            NaN  0.499573       0.258481       0.377168       0.171212                 NaN            NaN            NaN            NaN
  1332.08        2500.00        98.7205                 NaN            NaN  0.487860       0.253640       0.370450       0.167510                 NaN            NaN            NaN            NaN
  1330.51        2500.00        98.7450                 NaN            NaN  0.249593       0.477273       0.364183       0.163998                 NaN            NaN            NaN            NaN
  1328.95        2500.00        98.7714                 NaN            NaN  0.244085       0.466440       0.357402       0.160720                 NaN            NaN            NaN            NaN
  1327.38        2500.00        98.7950                 NaN            NaN  0.456139       0.240088       0.351423       0.157304                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.8191                 NaN            NaN  0.446154       0.235468       0.345230       0.154019                 NaN            NaN            NaN            NaN
  1324.25        2500.00        98.8417                 NaN            NaN  0.436273       0.231839       0.339405       0.150759                 NaN            NaN            NaN            NaN
  1322.68        2500.00        98.8641                 NaN            NaN  0.426675       0.228001       0.333648       0.147552                 NaN            NaN            NaN            NaN
  1321.12        2500.00        98.8863                 NaN            NaN  0.417051       0.224334       0.327924       0.144402                 NaN            NaN            NaN            NaN
  1319.55        2500.00        98.9080                 NaN            NaN  0.220477       0.408055       0.322221       0.141223                 NaN            NaN            NaN            NaN
  1317.98        2500.00        98.9281                 NaN            NaN  0.217349       0.399021       0.317117       0.138381                 NaN            NaN            NaN            NaN
  1316.42        2500.00        98.9493                 NaN            NaN  0.213329       0.390614       0.311429       0.135345                 NaN            NaN            NaN            NaN
  1314.85        2500.00        98.9691                 NaN            NaN  0.210188       0.381842       0.306346       0.132495                 NaN            NaN            NaN            NaN
  1313.28        2500.00        98.9881                 NaN            NaN  0.373706       0.207142       0.301407       0.129678                 NaN            NaN            NaN            NaN
  1311.72        2500.00        99.0072                 NaN            NaN  0.365374       0.204220       0.296367       0.126823                 NaN            NaN            NaN            NaN
  1310.15        2500.00        99.0255                 NaN            NaN  0.357344       0.201736       0.291464       0.124000                 NaN            NaN            NaN            NaN
  1308.58        2500.00        99.0438                 NaN            NaN  0.198353       0.349763       0.286678       0.121444                 NaN            NaN            NaN            NaN
  1307.02        2500.00        99.0614                 NaN            NaN  0.342391       0.195274       0.282026       0.118895                 NaN            NaN            NaN            NaN
  1305.45        2500.00        99.0779                 NaN            NaN  0.192692       0.335285       0.277678       0.116436                 NaN            NaN            NaN            NaN
  1303.88        2500.00        99.0963                 NaN            NaN  0.189905       0.327596       0.272625       0.113578                 NaN            NaN            NaN            NaN
  1302.32        2500.00        99.1116                 NaN            NaN  0.320652       0.188106       0.268508       0.111123                 NaN            NaN            NaN            NaN
  1300.75        2500.00        99.1272                 NaN            NaN  0.313662       0.186085       0.264411       0.108656                 NaN            NaN            NaN            NaN
  1299.19        2500.00        99.1431                 NaN            NaN  0.183188       0.307252       0.260126       0.106359                 NaN            NaN            NaN            NaN
  1297.62        2500.00        99.1581                 NaN            NaN  0.181221       0.300645       0.256065       0.103995                 NaN            NaN            NaN            NaN
  1296.05        2500.00        99.1729                 NaN            NaN  0.179480       0.294081       0.252043       0.101517                 NaN            NaN            NaN            NaN
  1294.49        2500.00        99.1876                 NaN            NaN  0.287705       0.177365       0.248024       0.992660E-001            NaN            NaN            NaN            NaN
  1292.92        2500.00        99.2021                 NaN            NaN  0.174893       0.281876       0.244065       0.971057E-001            NaN            NaN            NaN            NaN
  1291.35        2500.00        91.2992                 NaN            NaN   1.00733        1.18826        1.24103       0.400768                 NaN   4.86341                 NaN            NaN
  1289.79        2500.00        87.2059                 NaN            NaN   1.32975        1.75276        1.75192       0.537453                 NaN   7.42223                 NaN            NaN
  1288.22        2500.00        88.8823                 NaN            NaN   1.14398        1.54481        1.53456       0.463030                 NaN   6.43134                 NaN            NaN
  1286.65        2500.00        88.6325                 NaN            NaN   1.48857        1.22487        1.58019       0.466304                 NaN   6.60757                 NaN            NaN
  1285.09        2500.00        92.0563                 NaN            NaN   1.08877       0.832276        1.11763       0.353564                 NaN   4.55146                 NaN            NaN
  1283.52        2500.00        92.1098                 NaN            NaN   1.10702       0.817422        1.11307       0.321158                 NaN   4.53148                 NaN            NaN
  1281.95        2500.00        92.6312                 NaN            NaN  0.672026        1.13746        1.04319       0.277624                 NaN   4.23849                 NaN            NaN
