|6.6.6
Archiving\03_Data\Deqfrac/QFM_m0.25/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1573.31        2500.00        99.2099       0.693244       0.968370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.74        2500.00        99.2167       0.687828       0.955197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.18        2500.00        99.2198       0.685287       0.949186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.61        2500.00        99.2250       0.681993       0.930123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.04        2500.00        99.2440       0.687432       0.686000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.48        2500.00        99.2394       0.646642       0.113935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.2473       0.663588       0.890637E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1562.34        2500.00        99.2531       0.659065       0.878022E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.78        2500.00        99.2578       0.655726       0.864690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.21        2500.00        99.2647       0.650891       0.843718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.64        2500.00        99.2703       0.645403       0.842791E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.08        2500.00        99.1445       0.761720       0.937915E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.51        2500.00        99.4118       0.518621       0.696081E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.94        2500.00        99.2852       0.634639       0.801850E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.2941       0.626389       0.795432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.81        2500.00        99.2983       0.624193       0.775419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.25        2500.00        99.3024       0.629853       0.677797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.68        2500.00        99.3069       0.607985       0.851151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.11        2500.00        99.3118       0.614711       0.734642E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.55        2500.00        99.3166       0.610792       0.726300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.98        2500.00        99.3222       0.605476       0.723428E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.41        2500.00        99.3257       0.603546       0.707465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.3311       0.598822       0.700377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.28        2500.00        99.3358       0.595948       0.682851E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.71        2500.00        99.4294       0.512814       0.577868E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.15        2500.00        99.2530       0.672505       0.744921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.58        2500.00        99.3492       0.585634       0.651712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.02        2500.00        99.3518       0.584654       0.635909E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.45        2500.00        99.3560       0.580997       0.629535E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.88        2500.00        99.3608       0.577880       0.612881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.3635       0.576112       0.603496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.75        2500.00        99.3644       0.575033       0.605446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.18        2500.00        99.3776       0.565264       0.571846E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.62        2500.00        99.3744       0.569869       0.556875E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.05        2500.00        99.3800       0.564144       0.558387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.48        2500.00        99.3821       0.564307       0.536266E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.92        2500.00        99.3858       0.562570       0.516754E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.35        2500.00        99.3846       0.563581       0.518505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.3960       0.552247       0.517958E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.22        2500.00        99.3955       0.555681       0.488408E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.65        2500.00        99.3953       0.558542       0.461869E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.09        2500.00        99.4023       0.551525       0.461962E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.52        2500.00        99.4025       0.551306       0.462132E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.95        2500.00        99.4090       0.546659       0.443892E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.39        2500.00        99.4098       0.546771       0.434686E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.82        2500.00        99.4134       0.543938       0.426277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.4146       0.544455       0.409418E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.69        2500.00        99.4176       0.543418       0.389552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.12        2500.00        99.4172       0.543930       0.388414E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.55        2500.00        99.4233       0.540264       0.364828E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.99        2500.00        99.4247       0.538612       0.366902E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.42        2500.00        99.2989       0.657493       0.435718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.85        2500.00        99.5591       0.415363       0.254941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.29        2500.00        99.4291       0.539478       0.313758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.3009       0.475120       0.490135E-001  0.174935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.16        2500.00        98.7961       0.218807       0.103332       0.881736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.59        2500.00        98.7950       0.217576       0.102303       0.885153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.02        2500.00        98.8027       0.216862       0.999410E-001  0.880505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.46        2500.00        98.8172       0.212227       0.995145E-001  0.871070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.89        2500.00        98.8231       0.213812       0.969746E-001  0.866145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.32        2500.00        98.8394       0.209038       0.959384E-001  0.855590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.76        2500.00        98.8437       0.208336       0.947489E-001  0.853172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.8542       0.205340       0.940363E-001  0.846414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1474.62        2500.00        98.8563       0.203509       0.930635E-001  0.847132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.06        2500.00        98.8823       0.200392       0.890013E-001  0.828310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.49        2500.00        98.8823       0.198449       0.892611E-001  0.830034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.92        2500.00        98.8869       0.195000       0.915167E-001  0.826541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.36        2500.00        98.9026       0.197264       0.849508E-001  0.815160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.79        2500.00        98.9060       0.195391       0.846919E-001  0.813875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1465.23        2500.00        98.9129       0.194516       0.833024E-001  0.809239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.9199       0.192369       0.818988E-001  0.805853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1462.09        2500.00        98.9281       0.191504       0.796719E-001  0.800700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1460.53        2500.00        98.9330       0.189880       0.800098E-001  0.797137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.96        2500.00        98.9415       0.189856       0.757569E-001  0.792897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1457.39        2500.00        98.9488       0.188083       0.765273E-001  0.786570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1455.83        2500.00        98.5940       0.255076       0.964229E-001   1.05447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.26        2500.00        99.3219       0.119937       0.485106E-001  0.509645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1452.69        2500.00        98.9654       0.183584       0.730230E-001  0.777960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.9695       0.186137       0.688431E-001  0.775502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1449.56        2500.00        98.9757       0.184524       0.684087E-001  0.771323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1447.99        2500.00        98.9812       0.186359       0.649731E-001  0.767493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.43        2500.00        98.9462                 NaN  0.327535E-001  0.322505       0.698499                 NaN            NaN            NaN            NaN            NaN            NaN
  1444.86        2500.00        98.9604                 NaN  0.435984E-001  0.288718       0.707332                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.30        2500.00        98.9648                 NaN  0.419981E-001  0.289083       0.704137                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.73        2500.00        98.9699                 NaN  0.407328E-001  0.700383       0.288980                 NaN            NaN            NaN            NaN            NaN            NaN
  1440.16        2500.00        98.9698                 NaN  0.391954E-001  0.699709       0.291264                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.9788       0.186914E-001  0.366295E-001  0.696507       0.269410                 NaN            NaN            NaN            NaN            NaN            NaN
  1437.03        2500.00        98.9817       0.214876E-001  0.348028E-001  0.693927       0.268077                 NaN            NaN            NaN            NaN            NaN            NaN
  1435.46        2500.00        98.9851                 NaN  0.350586E-001  0.689401       0.290428                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.90        2500.00        98.9871                 NaN  0.337322E-001  0.687751       0.291444                 NaN            NaN            NaN            NaN            NaN            NaN
  1432.33        2500.00        97.8827                 NaN  0.289476       0.798112       0.492078       0.537626                 NaN            NaN            NaN            NaN            NaN
  1430.76        2500.00        97.4856                 NaN  0.391568       0.833115       0.551393       0.738331                 NaN            NaN            NaN            NaN            NaN
  1429.20        2500.00        97.5293                 NaN  0.390948       0.820567       0.533906       0.725301                 NaN            NaN            NaN            NaN            NaN
  1427.63        2500.00        97.5732                 NaN  0.391199       0.512840       0.810464       0.712321                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        97.6068                 NaN  0.393054       0.496299       0.801428       0.702425                 NaN            NaN            NaN            NaN            NaN
  1424.50        2500.00        97.6461                 NaN  0.393622       0.791409       0.477838       0.691029                 NaN            NaN            NaN            NaN            NaN
  1422.93        2500.00        97.6816                 NaN  0.394765       0.782543       0.460186       0.680899                 NaN            NaN            NaN            NaN            NaN
  1421.37        2500.00        97.6822                 NaN  0.403689       0.786469       0.446805       0.680850                 NaN            NaN            NaN            NaN            NaN
  1419.80        2500.00        97.7809                 NaN  0.389437       0.423653       0.755768       0.650271                 NaN            NaN            NaN            NaN            NaN
  1418.23        2500.00        97.7863                 NaN  0.397383       0.755514       0.410789       0.649988                 NaN            NaN            NaN            NaN            NaN
  1416.67        2500.00        97.8196                 NaN  0.398483       0.394780       0.746804       0.640316                 NaN            NaN            NaN            NaN            NaN
  1415.10        2500.00        97.8479                 NaN  0.400451       0.740748       0.378772       0.632147                 NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        97.8777                 NaN  0.401506       0.363584       0.734133       0.623057                 NaN            NaN            NaN            NaN            NaN
  1411.97        2500.00        97.8925                 NaN  0.406251       0.353147       0.727910       0.620192                 NaN            NaN            NaN            NaN            NaN
  1410.40        2500.00        97.9631                 NaN  0.398281       0.332698       0.708779       0.597120                 NaN            NaN            NaN            NaN            NaN
  1408.83        2500.00        97.9621                 NaN  0.406235       0.320426       0.712305       0.598956                 NaN            NaN            NaN            NaN            NaN
  1407.27        2500.00        97.9936                 NaN  0.406824       0.307070       0.703537       0.588951                 NaN            NaN            NaN            NaN            NaN
  1405.70        2500.00        98.0205                 NaN  0.407186       0.292695       0.698519       0.581097                 NaN            NaN            NaN            NaN            NaN
  1404.14        2500.00        98.0410                 NaN  0.410454       0.280583       0.692628       0.575322                 NaN            NaN            NaN            NaN            NaN
  1402.57        2500.00        98.0715                 NaN  0.410125       0.685567       0.266685       0.566081                 NaN            NaN            NaN            NaN            NaN
  1401.00        2500.00        98.0935                 NaN  0.412831       0.679957       0.253631       0.560070                 NaN            NaN            NaN            NaN            NaN
  1399.44        2500.00        98.1106                 NaN  0.414848       0.241214       0.678285       0.555062                 NaN            NaN            NaN            NaN            NaN
  1397.87        2500.00        98.1462                 NaN  0.413652       0.667360       0.229035       0.543795                 NaN            NaN            NaN            NaN            NaN
  1396.30        2500.00        98.1625                 NaN  0.416972       0.217074       0.664123       0.539316                 NaN            NaN            NaN            NaN            NaN
  1394.74        2500.00        98.1841                 NaN  0.417836       0.659508       0.205788       0.532771                 NaN            NaN            NaN            NaN            NaN
  1393.17        2500.00        98.2061                 NaN  0.419354       0.194487       0.653731       0.526291                 NaN            NaN            NaN            NaN            NaN
  1391.60        2500.00        98.2222                 NaN  0.422821       0.652833       0.180125       0.522069                 NaN            NaN            NaN            NaN            NaN
  1390.04        2500.00        98.2514                 NaN  0.419756       0.173962       0.642534       0.512360                 NaN            NaN            NaN            NaN            NaN
  1388.47        2500.00        98.2665                 NaN  0.423636       0.161422       0.640325       0.508139                 NaN            NaN            NaN            NaN            NaN
  1386.90        2500.00        98.2859                 NaN  0.424393       0.151646       0.635805       0.502261                 NaN            NaN            NaN            NaN            NaN
  1385.34        2500.00        98.3042                 NaN  0.425989       0.141594       0.631439       0.496739                 NaN            NaN            NaN            NaN            NaN
  1383.77        2500.00        98.3217                 NaN  0.427320       0.131674       0.627825       0.491491                 NaN            NaN            NaN            NaN            NaN
  1382.21        2500.00        98.3394                 NaN  0.428700       0.121416       0.624365       0.486108                 NaN            NaN            NaN            NaN            NaN
  1380.64        2500.00        98.3581                 NaN  0.428873       0.113053       0.619694       0.480290                 NaN            NaN            NaN            NaN            NaN
  1379.07        2500.00        98.3736                 NaN  0.430430       0.616510       0.104021       0.475474                 NaN            NaN            NaN            NaN            NaN
  1377.51        2500.00        98.3939                 NaN  0.430389       0.611129       0.952196E-001  0.469374                 NaN            NaN            NaN            NaN            NaN
  1375.94        2500.00        98.4089                 NaN  0.431687       0.864085E-001  0.608240       0.464738                 NaN            NaN            NaN            NaN            NaN
  1374.37        2500.00        98.4251                 NaN  0.432451       0.604160       0.785476E-001  0.459788                 NaN            NaN            NaN            NaN            NaN
  1372.81        2500.00        98.4416                 NaN  0.432942       0.702196E-001  0.600564       0.454715                 NaN            NaN            NaN            NaN            NaN
  1371.24        2500.00        98.4564                 NaN  0.433580       0.597440       0.623781E-001  0.450214                 NaN            NaN            NaN            NaN            NaN
  1369.67        2500.00        98.4711                 NaN  0.433481       0.593931       0.563010E-001  0.445195                 NaN            NaN            NaN            NaN            NaN
  1368.11        2500.00        98.4845                 NaN  0.434168       0.490857E-001  0.591385       0.440872                 NaN            NaN            NaN            NaN            NaN
  1366.54        2500.00        98.3409                 NaN  0.443230       0.174439       0.557269       0.484150                 NaN            NaN            NaN            NaN            NaN
  1364.97        2500.00        98.6362                 NaN  0.333228       0.532214       0.118416       0.379897                 NaN            NaN            NaN            NaN            NaN
  1363.41        2500.00        98.5338                 NaN  0.446610       0.592304                 NaN  0.427327                 NaN            NaN            NaN            NaN            NaN
  1361.84        2500.00        98.5018                 NaN  0.316391       0.473881       0.291036       0.416897                 NaN            NaN            NaN            NaN            NaN
  1360.28        2500.00        98.5610                 NaN  0.443425       0.577533                 NaN  0.418080                 NaN            NaN            NaN            NaN            NaN
  1358.71        2500.00        98.5701                 NaN  0.441466       0.573759                 NaN  0.414712                 NaN            NaN            NaN            NaN            NaN
  1357.14        2500.00        98.5745                 NaN  0.445054       0.567137                 NaN  0.413319                 NaN            NaN            NaN            NaN            NaN
  1355.58        2500.00        98.5976                 NaN  0.433978       0.563883                 NaN  0.404555                 NaN            NaN            NaN            NaN            NaN
  1354.01        2500.00        98.6055                 NaN  0.431474       0.561121                 NaN  0.401862                 NaN            NaN            NaN            NaN            NaN
  1352.44        2500.00        98.2425                 NaN  0.206784       0.847457       0.126360E-001  0.426675       0.263933                 NaN            NaN            NaN            NaN
  1350.88        2500.00        98.0340                 NaN            NaN  0.768962       0.401469       0.439857       0.355745                 NaN            NaN            NaN            NaN
  1349.31        2500.00        98.0700                 NaN            NaN  0.753950       0.393420       0.432843       0.349791                 NaN            NaN            NaN            NaN
  1347.74        2500.00        98.1058                 NaN            NaN  0.384727       0.739722       0.425757       0.344013                 NaN            NaN            NaN            NaN
  1346.18        2500.00        98.1410                 NaN            NaN  0.725229       0.376771       0.418800       0.338241                 NaN            NaN            NaN            NaN
  1344.61        2500.00        98.1761                 NaN            NaN  0.711130       0.368562       0.411847       0.332350                 NaN            NaN            NaN            NaN
  1343.05        2500.00        98.2108                 NaN            NaN  0.362589       0.695649       0.405017       0.325985                 NaN            NaN            NaN            NaN
  1341.48        2500.00        98.2431                 NaN            NaN  0.681861       0.355973       0.398681       0.320344                 NaN            NaN            NaN            NaN
  1339.91        2500.00        98.2761                 NaN            NaN  0.667442       0.350084       0.392158       0.314166                 NaN            NaN            NaN            NaN
  1338.35        2500.00        98.3092                 NaN            NaN  0.342004       0.654647       0.385508       0.308645                 NaN            NaN            NaN            NaN
  1336.78        2500.00        98.3401                 NaN            NaN  0.336880       0.640777       0.379486       0.302777                 NaN            NaN            NaN            NaN
  1335.21        2500.00        98.3702                 NaN            NaN  0.628439       0.330518       0.373750       0.297119                 NaN            NaN            NaN            NaN
  1333.65        2500.00        98.4008                 NaN            NaN  0.614954       0.325355       0.367331       0.291565                 NaN            NaN            NaN            NaN
  1332.08        2500.00        98.4309                 NaN            NaN  0.601804       0.319958       0.361450       0.285919                 NaN            NaN            NaN            NaN
  1330.51        2500.00        98.4580                 NaN            NaN  0.315541       0.589943       0.355984       0.280499                 NaN            NaN            NaN            NaN
  1328.95        2500.00        98.4875                 NaN            NaN  0.309226       0.577728       0.349991       0.275558                 NaN            NaN            NaN            NaN
  1327.38        2500.00        98.5141                 NaN            NaN  0.566097       0.304812       0.344758       0.270270                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.5411                 NaN            NaN  0.554844       0.299566       0.339290       0.265207                 NaN            NaN            NaN            NaN
  1324.25        2500.00        98.5664                 NaN            NaN  0.543662       0.295578       0.334161       0.260175                 NaN            NaN            NaN            NaN
  1322.68        2500.00        98.5917                 NaN            NaN  0.532763       0.291286       0.329077       0.255192                 NaN            NaN            NaN            NaN
  1321.12        2500.00        98.6168                 NaN            NaN  0.521774       0.287186       0.324002       0.250270                 NaN            NaN            NaN            NaN
  1319.55        2500.00        98.6414                 NaN            NaN  0.282835       0.511543       0.318926       0.245256                 NaN            NaN            NaN            NaN
  1317.98        2500.00        98.6642                 NaN            NaN  0.279375       0.501175       0.314420       0.240831                 NaN            NaN            NaN            NaN
  1316.42        2500.00        98.6883                 NaN            NaN  0.274755       0.491558       0.309314       0.236029                 NaN            NaN            NaN            NaN
  1314.85        2500.00        98.7110                 NaN            NaN  0.271247       0.481439       0.304788       0.231527                 NaN            NaN            NaN            NaN
  1313.28        2500.00        98.7326                 NaN            NaN  0.472075       0.267838       0.300386       0.227083                 NaN            NaN            NaN            NaN
  1311.72        2500.00        98.7546                 NaN            NaN  0.462415       0.264577       0.295863       0.222516                 NaN            NaN            NaN            NaN
  1310.15        2500.00        98.7755                 NaN            NaN  0.453116       0.261875       0.291456       0.218004                 NaN            NaN            NaN            NaN
  1308.58        2500.00        98.7967                 NaN            NaN  0.257972       0.444287       0.287148       0.213899                 NaN            NaN            NaN            NaN
  1307.02        2500.00        98.8171                 NaN            NaN  0.435704       0.254424       0.282954       0.209850                 NaN            NaN            NaN            NaN
  1305.45        2500.00        98.8361                 NaN            NaN  0.251541       0.427435       0.279048       0.205882                 NaN            NaN            NaN            NaN
  1303.88        2500.00        98.8576                 NaN            NaN  0.248360       0.418395       0.274416       0.201201                 NaN            NaN            NaN            NaN
  1302.32        2500.00        98.8753                 NaN            NaN  0.410263       0.246465       0.270706       0.197244                 NaN            NaN            NaN            NaN
  1300.75        2500.00        98.8935                 NaN            NaN  0.402021       0.244268       0.267000       0.193214                 NaN            NaN            NaN            NaN
  1299.19        2500.00        98.9120                 NaN            NaN  0.240887       0.394490       0.263089       0.189486                 NaN            NaN            NaN            NaN
  1297.62        2500.00        98.9296                 NaN            NaN  0.238721       0.386670       0.259388       0.185618                 NaN            NaN            NaN            NaN
  1296.05        2500.00        98.9470                 NaN            NaN  0.236867       0.378901       0.255710       0.181524                 NaN            NaN            NaN            NaN
  1294.49        2500.00        98.9644                 NaN            NaN  0.371293       0.234466       0.252020       0.177809                 NaN            NaN            NaN            NaN
  1292.92        2500.00        98.9814                 NaN            NaN  0.231592       0.364376       0.248375       0.174235                 NaN            NaN            NaN            NaN
  1291.35        2500.00        90.5753                 NaN            NaN   1.29767        1.56833        1.25758       0.716008                 NaN   4.58510                 NaN            NaN
  1289.79        2500.00        86.2559                 NaN            NaN   1.71272        2.31354        1.77265       0.958445                 NaN   6.98674                 NaN            NaN
  1288.22        2500.00        88.0184                 NaN            NaN   1.47916        2.04743        1.55698       0.827755                 NaN   6.07030                 NaN            NaN
  1286.65        2500.00        87.7574                 NaN            NaN   1.97464        1.58597        1.60559       0.831282                 NaN   6.24508                 NaN            NaN
  1285.09        2500.00        91.3666                 NaN            NaN   1.45430        1.08475        1.14026       0.634617                 NaN   4.31951                 NaN            NaN
  1283.52        2500.00        91.4246                 NaN            NaN   1.48333        1.06856        1.13754       0.578604                 NaN   4.30738                 NaN            NaN
  1281.95        2500.00        91.9864                 NaN            NaN  0.880278        1.52796        1.06827       0.500334                 NaN   4.03680                 NaN            NaN
  1280.39        2500.00        91.9034                 NaN            NaN   1.46269       0.965772        1.09394       0.575366                 NaN   3.99880                 NaN            NaN
