|6.6.6
Archiving\03_Data\eqLP/QFM_m0.75/TAY13/TAY13_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.7315       0.260016       0.852054E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.7314       0.260034       0.852080E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.7314       0.260053       0.852105E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.7314       0.260072       0.852132E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.7314       0.260090       0.852158E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.7314       0.260109       0.852184E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.7314       0.260128       0.852211E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.7313       0.260146       0.852237E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5832       0.260184       0.336262E-002  0.153209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.4756       0.260216                 NaN  0.264173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.4664       0.260237                 NaN  0.273360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.4521       0.260258                 NaN  0.287639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.4378       0.260280                 NaN  0.301921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.4192       0.260302                 NaN  0.320460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.4007       0.260324                 NaN  0.339004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.3821       0.260346                 NaN  0.357553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.3635       0.260368                 NaN  0.376106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
