|6.6.6
Archiving\03_Data\eqfrac/QFM_m2.75/GRV/GRV_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1304.80        2500.00                 NaN   99.1590                 NaN            NaN  0.119705       0.414334                 NaN            NaN  0.276670       0.303377E-001            NaN            NaN
  1303.30        2500.00                 NaN   99.1697                 NaN            NaN  0.117607       0.410080                 NaN            NaN  0.272969       0.296845E-001            NaN            NaN
  1301.81        2500.00                 NaN   99.1804                 NaN            NaN  0.114781       0.406796                 NaN            NaN  0.269112       0.289501E-001            NaN            NaN
  1300.32        2500.00                 NaN   99.1892                 NaN            NaN  0.112819       0.403604                 NaN            NaN  0.266175       0.282215E-001            NaN            NaN
  1298.82        2500.00                 NaN   74.0726                 NaN            NaN   1.39311        4.88231                 NaN            NaN   3.67160       0.541329        15.4390                 NaN
  1297.33        2500.00                 NaN   75.7801                 NaN            NaN   1.32819        4.61733                 NaN            NaN   3.44063       0.494769        14.3389                 NaN
  1295.83        2500.00                 NaN   78.9644                 NaN            NaN   1.15874        4.09195                 NaN            NaN   3.00585       0.421415        12.3576                 NaN
  1294.34        2500.00                 NaN   81.8131                 NaN            NaN  0.988838        3.62271                 NaN            NaN   2.61297       0.357784        10.6046                 NaN
  1292.85        2500.00                 NaN   84.1258                 NaN            NaN  0.849593        3.23397                 NaN            NaN   2.29252       0.307341        9.19082                 NaN
  1291.35        2500.00                 NaN   85.7249                 NaN            NaN  0.734446        2.98973                 NaN            NaN   2.07215       0.271946        8.20679                 NaN
  1289.86        2500.00                 NaN   87.5179                 NaN            NaN  0.638767        2.63399                 NaN            NaN   1.82139       0.236225        7.15173                 NaN
  1288.36        2500.00                 NaN   87.8007                 NaN            NaN   1.04343        1.68586                 NaN            NaN   1.82305       0.259705        7.38727                 NaN
  1286.87        2500.00                 NaN   91.4784                 NaN            NaN            NaN   2.87931                 NaN            NaN   1.20386       0.125021        4.31345                 NaN
  1285.38        2500.00                 NaN   90.8868                 NaN            NaN  0.389274        2.09692                 NaN            NaN   1.34141       0.165053        5.12050                 NaN
  1283.88        2500.00                 NaN   91.8258                 NaN            NaN  0.295125        1.94925                 NaN            NaN   1.20473       0.145543        4.57958                 NaN
  1282.39        2500.00                 NaN   92.1150                 NaN            NaN  0.327078        1.85963                 NaN            NaN   1.17014       0.139603        4.38856                 NaN
  1280.89        2500.00                 NaN   92.1881                 NaN            NaN  0.250270        1.99417                 NaN            NaN   1.15686       0.132168        4.27840                 NaN
  1279.40        2500.00                 NaN   93.4013                 NaN            NaN  0.287544        1.55116                 NaN            NaN  0.984412       0.116271        3.65934                 NaN
  1277.90        2500.00                 NaN   93.5371                 NaN            NaN  0.762758E-001   1.85394                 NaN            NaN  0.951850       0.100482        3.48040                 NaN
  1276.41        2500.00                 NaN   93.8929                 NaN            NaN  0.884622E-002   1.83547                 NaN            NaN  0.901722       0.903431E-001   3.27072                 NaN
  1274.92        2500.00                 NaN   91.8258                 NaN            NaN            NaN   2.35517                 NaN            NaN   1.26179       0.136729        4.42050                 NaN
  1273.42        2500.00                 NaN   92.4542                 NaN            NaN  0.227036E-005   2.37983                 NaN            NaN   1.15087       0.934636E-001   3.92162                 NaN
  1271.93        2500.00                 NaN   75.9484        16.9996                 NaN  0.993808                 NaN            NaN            NaN   1.27515       0.146209        4.63682                 NaN
  1270.43        2500.00                 NaN   99.1746                 NaN            NaN            NaN  0.527196                 NaN            NaN            NaN  0.435072E-002  0.293872                 NaN
  1268.94        2500.00                 NaN   98.0648                 NaN            NaN  0.562548                 NaN            NaN            NaN  0.266204       0.140410E-001   1.09243                 NaN
  1267.45        2500.00                 NaN   95.1676                 NaN            NaN            NaN   1.56443                 NaN            NaN  0.812172       0.695824E-001   2.38623                 NaN
  1265.95        2500.00                 NaN   78.5434                 NaN            NaN            NaN   1.85540        3.90355       0.170494        3.04574       0.336943        12.1445                 NaN
  1264.46        2500.00                 NaN   98.4921                 NaN            NaN            NaN   1.12964                 NaN            NaN  0.369565       0.873142E-002            NaN            NaN
  1262.96        2500.00                 NaN   99.9400                 NaN            NaN            NaN  0.166410E-001            NaN            NaN  0.433485E-001            NaN            NaN            NaN
  1261.47        2500.00                 NaN   98.9325                 NaN            NaN            NaN            NaN            NaN            NaN  0.316498E-001  0.812856E-002   1.02774                 NaN
  1259.98        2500.00                 NaN   99.8364                 NaN            NaN            NaN  0.382054E-001  0.124857                 NaN            NaN  0.565347E-003            NaN            NaN
  1258.48        2500.00                 NaN   99.5190                 NaN            NaN            NaN            NaN            NaN            NaN  0.171930       0.262561E-001  0.282828                 NaN
  1256.99        2500.00                 NaN   98.8302                 NaN            NaN            NaN  0.305529       0.346835                 NaN  0.516282       0.111938E-002            NaN            NaN
  1255.49        2500.00                 NaN   99.5205                 NaN            NaN            NaN  0.329869                 NaN            NaN            NaN  0.618221E-002  0.143438                 NaN
  1254.00        2500.00                 NaN   98.6458                 NaN            NaN            NaN  0.371118                 NaN            NaN            NaN  0.178915E-001  0.965197                 NaN
  1252.50        2500.00                 NaN   98.5284                 NaN            NaN            NaN  0.191381                 NaN            NaN            NaN  0.547833E-001   1.22541                 NaN
  1251.01        2500.00                 NaN   97.6410                 NaN            NaN            NaN  0.939843                 NaN            NaN  0.384236       0.155412E-001   1.01937                 NaN
  1249.52        2500.00                 NaN   97.5732                 NaN            NaN            NaN  0.666550                 NaN            NaN  0.365889       0.312698E-001   1.36306                 NaN
  1248.02        2500.00                 NaN   97.8676                 NaN            NaN            NaN  0.682172                 NaN            NaN  0.294505       0.332812E-001   1.12246                 NaN
  1246.53        2500.00                 NaN   97.6567                 NaN            NaN            NaN  0.355222       0.331919                 NaN  0.326486       0.352852E-001   1.29442                 NaN
  1245.03        2500.00                 NaN   97.1208                 NaN            NaN            NaN  0.420699                 NaN            NaN  0.586203       0.691744E-001   1.80314                 NaN
  1243.54        2500.00                 NaN   98.9256                 NaN            NaN            NaN  0.488709                 NaN            NaN  0.164750E-001  0.280572E-001  0.541173                 NaN
  1242.05        2500.00                 NaN   97.6145                 NaN            NaN            NaN  0.951059                 NaN            NaN  0.276114       0.115810E-002   1.15715                 NaN
  1240.55        2500.00                 NaN   90.8426                 NaN            NaN            NaN   1.02616                 NaN            NaN  0.718703       0.922981E-001   4.16138        3.15891     
  1239.06        2500.00                 NaN   86.5842                 NaN            NaN            NaN  0.816894        1.58152       0.197808E-005   1.43718       0.605672E-001   5.48918        4.03048     
  1237.56        2500.00                 NaN   89.9424                 NaN            NaN            NaN  0.397632        1.09165                 NaN   1.00426       0.585670E-001   4.31112        3.19438     
  1236.07        2500.00                 NaN   87.3405                 NaN            NaN            NaN   1.04507       0.934489                 NaN   1.25817       0.687222E-001   5.36898        3.98409     
  1234.58        2500.00                 NaN   88.3095                 NaN            NaN            NaN  0.980461       0.758510                 NaN   1.15600       0.635978E-001   5.03221        3.69969     
  1233.08        2500.00                 NaN   88.2707                 NaN            NaN            NaN   1.59998       0.357864E-005            NaN   1.14200       0.646262E-001   5.14773        3.77492     
  1231.59        2500.00                 NaN   85.4174                 NaN            NaN            NaN  0.353873        1.66215                 NaN   1.30825       0.975615E-001   6.47410        4.68664     
  1230.09        2500.00                 NaN   73.5977                 NaN            NaN            NaN   1.86672        1.44135       0.589798E-003   2.28940       0.169273        12.0380        8.59696     
  1228.60        2500.00                 NaN            NaN            NaN            NaN            NaN   2.82854       0.408914E-003   8.64544        8.21010       0.650105        46.6625        33.0029     
  1227.10        2500.00                 NaN            NaN            NaN            NaN   3.17525        5.93495       0.374169E-003            NaN   7.93997       0.843704        47.8261        34.2797     
  1225.61        2500.00                 NaN            NaN            NaN            NaN   3.17808        5.93046       0.402867E-003            NaN   7.94016       0.843734        47.8250        34.2821     
  1224.12        2500.00                 NaN            NaN            NaN            NaN            NaN  0.421397E-003   7.14059        4.43811        8.29105       0.631340        46.4736        33.0249     
  1222.62        2500.00                 NaN            NaN            NaN            NaN            NaN   3.76809       0.115057E-003   7.73687        8.19113       0.651004        46.6354        33.0174     
  1221.13        2500.00                 NaN            NaN            NaN            NaN   3.14360        5.98126       0.377763E-003            NaN   7.94461       0.844003        47.8171        34.2690     
  1219.63        2500.00                 NaN            NaN            NaN            NaN   3.16573        5.95784       0.379450E-003            NaN   7.95315       0.841517        47.7965        34.2849     
  1218.14        2500.00                 NaN            NaN            NaN            NaN            NaN   8.75579        2.89175                 NaN   8.34068       0.626605        46.3351        33.0501     
  1216.65        2500.00                 NaN            NaN            NaN            NaN            NaN   8.54714        3.08090                 NaN   8.31114       0.637903        46.3744        33.0485     
  1215.15        2500.00                 NaN            NaN            NaN            NaN            NaN   8.52809        3.10165                 NaN   8.31417       0.637297        46.3691        33.0497     
  1213.66        2500.00                 NaN            NaN            NaN            NaN            NaN   8.75524        2.87702       0.146382E-005   8.31848       0.634164        46.3658        33.0493     
  1212.16        2500.00                 NaN            NaN            NaN            NaN            NaN   8.62302        3.01643       0.132742E-005   8.31965       0.634903        46.3519        33.0541     
  1210.67        2500.00                 NaN            NaN            NaN            NaN            NaN   8.34589        3.26532                 NaN   8.30954       0.635746        46.3982        33.0453     
  1209.18        2500.00                 NaN            NaN            NaN            NaN            NaN   8.63366        2.99937       0.130487E-005   8.31679       0.633999        46.3621        33.0540     
  1207.68        2500.00                 NaN            NaN            NaN            NaN            NaN   8.58225        3.04305                 NaN   8.31486       0.635127        46.3707        33.0540     
  1206.19        2500.00                 NaN            NaN            NaN            NaN            NaN   8.56203        3.06852       0.133229E-005   8.32990       0.631815        46.3542        33.0536     
  1204.69        2500.00                 NaN            NaN            NaN            NaN            NaN   8.34423        3.27587                 NaN   8.33258       0.631865        46.3641        33.0514     
  1203.20        2500.00                 NaN            NaN            NaN            NaN            NaN   8.58717        3.06344                 NaN   8.34384       0.627055        46.3209        33.0576     
  1201.70        2500.00                 NaN            NaN            NaN            NaN            NaN   1.90020        9.65220                 NaN   8.29129       0.641047        46.4795        33.0357     
  1200.21        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99041        9.57227                 NaN   8.30715       0.636217        46.4590        33.0350     
  1198.72        2500.00                 NaN            NaN            NaN            NaN            NaN   8.55051        3.08778                 NaN   8.31803       0.631316        46.3507        33.0616     
  1197.22        2500.00                 NaN            NaN            NaN            NaN            NaN   8.53099        3.11012                 NaN   8.34769       0.625215        46.3289        33.0571     
  1195.73        2500.00                 NaN            NaN            NaN            NaN            NaN   8.45239        3.18622                 NaN   8.34089       0.627292        46.3332        33.0600     
  1194.23        2500.00                 NaN            NaN            NaN            NaN            NaN   8.43667        3.19556                 NaN   8.33233       0.630329        46.3444        33.0607     
  1192.74        2500.00                 NaN            NaN            NaN            NaN            NaN   8.43088        3.22204                 NaN   8.34693       0.626084        46.3083        33.0657     
  1191.25        2500.00                 NaN            NaN            NaN            NaN            NaN   8.53192        3.12299                 NaN   8.34849       0.624881        46.3032        33.0685     
  1189.75        2500.00                 NaN            NaN            NaN            NaN            NaN   8.51260        3.14411                 NaN   8.35125       0.621887        46.3036        33.0665     
  1188.26        2500.00                 NaN            NaN            NaN            NaN            NaN   8.64912        3.02510                 NaN   8.34070       0.622746        46.2862        33.0762     
  1186.76        2500.00                 NaN            NaN            NaN            NaN            NaN   8.57155        3.10194                 NaN   8.34135       0.624393        46.2807        33.0801     
  1185.27        2500.00                 NaN            NaN            NaN            NaN            NaN   8.62985        3.03077                 NaN   8.33953       0.624417        46.3016        33.0738     
  1183.78        2500.00                 NaN            NaN            NaN            NaN            NaN   8.63780        3.02548                 NaN   8.34189       0.623632        46.2959        33.0753     
  1182.28        2500.00                 NaN            NaN            NaN            NaN            NaN  0.220089E-003   7.99449        3.61544        8.40240       0.618372        46.3152        33.0539     
  1180.79        2500.00                 NaN            NaN            NaN            NaN            NaN   8.02664        3.58516                 NaN   8.40627       0.617694        46.3092        33.0550     
  1179.29        2500.00                 NaN            NaN            NaN            NaN            NaN   8.02783        3.58623                 NaN   8.40994       0.616849        46.3037        33.0554     
  1177.80        2500.00                 NaN            NaN            NaN            NaN            NaN  0.153549E-003   8.08399        3.53116        8.41402       0.616484        46.2967        33.0574     
  1176.31        2500.00                 NaN            NaN            NaN            NaN            NaN   8.06289        3.55494                 NaN   8.41753       0.615639        46.2912        33.0578     
  1174.81        2500.00                 NaN            NaN            NaN            NaN            NaN   8.08975        3.52914                 NaN   8.42186       0.614839        46.2864        33.0580     
  1173.32        2500.00                 NaN            NaN            NaN            NaN            NaN  0.178344E-003   8.09126        3.52983        8.42560       0.614411        46.2787        33.0600     
  1171.82        2500.00                 NaN            NaN            NaN            NaN            NaN  0.114163E-003   8.15427        3.46830        8.43000       0.614062        46.2709        33.0623     
  1170.33        2500.00                 NaN            NaN            NaN            NaN            NaN  0.753343E-004   8.17249        3.45203        8.43376       0.613452        46.2645        33.0636     
  1168.83        2500.00                 NaN            NaN            NaN            NaN            NaN  0.162742E-003   8.17921        3.44710        8.43787       0.612853        46.2579        33.0649     
  1167.34        2500.00                 NaN            NaN            NaN            NaN            NaN   8.16667        3.46272                 NaN   8.44144       0.611696        46.2526        33.0648     
  1165.85        2500.00                 NaN            NaN            NaN            NaN            NaN   8.61596        3.00422                 NaN   8.44304       0.613746        46.2512        33.0718     
  1164.35        2500.00                 NaN            NaN            NaN            NaN            NaN   8.30940        3.32895                 NaN   8.45229       0.609545        46.2298        33.0700     
  1162.86        2500.00                 NaN            NaN            NaN            NaN            NaN   8.32790        3.31237                 NaN   8.45630       0.608911        46.2233        33.0713     
  1161.36        2500.00                 NaN            NaN            NaN            NaN            NaN   8.28582        3.35069                 NaN   8.45793       0.609603        46.2247        33.0712     
  1159.87        2500.00                 NaN            NaN            NaN            NaN            NaN   8.28938        3.34910                 NaN   8.46163       0.609005        46.2184        33.0725     
  1158.38        2500.00                 NaN            NaN            NaN            NaN            NaN   8.30742        3.33305                 NaN   8.46565       0.608365        46.2117        33.0738     
  1156.88        2500.00                 NaN            NaN            NaN            NaN            NaN   8.32379        3.31877                 NaN   8.46963       0.607695        46.2050        33.0751     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   3.33708        5.68998       0.252908E-004            NaN   7.94966       0.844604        47.7683        34.4103     
  1153.89        2500.00                 NaN            NaN            NaN            NaN   3.34395        5.68141       0.789633E-005            NaN   7.94762       0.844773        47.7677        34.4145     
  1152.40        2500.00                 NaN            NaN            NaN            NaN   3.34165        5.68318       0.175265E-004            NaN   7.95002       0.844605        47.7657        34.4148     
  1150.91        2500.00                 NaN            NaN            NaN            NaN            NaN   2.15057        9.41290       0.122005E-004   8.44975       0.616550        46.3111        33.0591     
  1149.41        2500.00                 NaN            NaN            NaN            NaN   3.34617        5.67644       0.120092E-004            NaN   7.95039       0.844605        47.7630        34.4193     
  1147.92        2500.00                 NaN            NaN            NaN            NaN   3.34843        5.67310       0.902554E-005            NaN   7.95059       0.844603        47.7617        34.4216     
  1146.42        2500.00                 NaN            NaN            NaN            NaN            NaN  0.189182E-004   8.44681        3.21066        8.49746       0.602998        46.1578        33.0843     
  1144.93        2500.00                 NaN            NaN            NaN            NaN            NaN  0.150725E-004   8.46114        3.19852        8.50145       0.602325        46.1510        33.0856     
  1143.43        2500.00                 NaN            NaN            NaN            NaN            NaN   8.54451        3.12304                 NaN   8.50817       0.600282        46.1359        33.0881     
  1141.94        2500.00                 NaN            NaN            NaN            NaN            NaN   8.55414        3.11565                 NaN   8.51198       0.599607        46.1291        33.0895     
  1140.45        2500.00                 NaN            NaN            NaN            NaN            NaN   8.59123        3.08095                 NaN   8.51664       0.598805        46.1216        33.0908     
  1138.95        2500.00                 NaN            NaN            NaN            NaN            NaN   8.60543        3.06895                 NaN   8.52046       0.598144        46.1149        33.0921     
  1137.46        2500.00                 NaN            NaN            NaN            NaN            NaN   8.58571        3.09084                 NaN   8.52359       0.597554        46.1087        33.0936     
  1135.96        2500.00                 NaN            NaN            NaN            NaN            NaN  0.859570E-001   9.14091        2.51754        8.53527       0.592937        46.0124        33.1150     
  1134.47        2500.00                 NaN            NaN            NaN            NaN            NaN   9.68574        2.09648                 NaN   8.54164       0.587447        45.9656        33.1231     
  1132.98        2500.00                 NaN            NaN            NaN            NaN            NaN   9.22468        2.51017                 NaN   8.50679       0.599893        46.0414        33.1171     
  1131.48        2500.00                 NaN            NaN            NaN            NaN            NaN   8.63165        3.05419                 NaN   8.53911       0.594752        46.0812        33.0991     
  1129.99        2500.00                 NaN            NaN            NaN            NaN            NaN   8.64292        3.04536                 NaN   8.54299       0.594032        46.0742        33.1005     
  1128.49        2500.00                 NaN            NaN            NaN            NaN            NaN   8.66271        3.02790       0.751844E-005   8.54707       0.593286        46.0672        33.1018     
  1127.00        2500.00                 NaN            NaN            NaN            NaN            NaN   8.69393        2.99914       0.182709E-004   8.55138       0.592498        46.0599        33.1031     
  1125.51        2500.00                 NaN            NaN            NaN            NaN            NaN   9.14033        2.60287                 NaN   8.52315       0.596449        46.0127        33.1245     
  1124.01        2500.00                 NaN            NaN            NaN            NaN            NaN   9.25874        2.49317                 NaN   8.52456       0.594702        46.0022        33.1266     
  1122.52        2500.00                 NaN            NaN            NaN            NaN            NaN   8.69425        3.00596       0.166890E-004   8.56231       0.590446        46.0396        33.1074     
  1121.02        2500.00                 NaN            NaN            NaN            NaN            NaN   8.70406        2.99871       0.165832E-004   8.56608       0.589704        46.0325        33.1089     
  1119.53        2500.00                 NaN            NaN            NaN            NaN            NaN   8.71240        2.99280       0.165887E-004   8.57000       0.588981        46.0255        33.1103     
  1118.03        2500.00                 NaN            NaN            NaN            NaN   3.39209        5.60828                 NaN            NaN   7.95367       0.844925        47.7349        34.4662     
  1116.54        2500.00                 NaN            NaN            NaN            NaN            NaN   8.72757        2.98251       0.163637E-004   8.57753       0.587542        46.0117        33.1131     
  1115.05        2500.00                 NaN            NaN            NaN            NaN            NaN   8.73679        2.97583       0.163823E-004   8.58136       0.586794        46.0046        33.1146     
  1113.55        2500.00                 NaN            NaN            NaN            NaN            NaN   8.74512        2.97018       0.162071E-004   8.58533       0.586032        45.9973        33.1161     
  1112.06        2500.00                 NaN            NaN            NaN            NaN            NaN   8.75031        2.96722       0.162249E-004   8.58889       0.585336        45.9908        33.1174     
  1110.56        2500.00                 NaN            NaN            NaN            NaN            NaN   8.75637        2.96374       0.239790E-004   8.59274       0.584593        45.9837        33.1189     
  1109.07        2500.00                 NaN            NaN            NaN            NaN            NaN   8.76115        2.96152       0.241337E-004   8.59642       0.583885        45.9766        33.1204     
  1107.58        2500.00                 NaN            NaN            NaN            NaN            NaN   8.76402        2.96127       0.243265E-004   8.60010       0.583146        45.9696        33.1219     
  1106.08        2500.00                 NaN            NaN            NaN            NaN            NaN   8.76633        2.96152       0.246792E-004   8.60374       0.582405        45.9626        33.1234     
  1104.59        2500.00                 NaN            NaN            NaN            NaN            NaN   2.07864        9.54458                 NaN   8.57128       0.594464        46.1148        33.0963     
  1103.09        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08023        9.54553                 NaN   8.57520       0.593674        46.1078        33.0975     
  1101.60        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08084        9.54741                 NaN   8.57886       0.592859        46.1012        33.0989     
  1100.11        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08015        9.55066                 NaN   8.58277       0.592044        46.0942        33.1001     
  1098.61        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08048        9.55286                 NaN   8.58643       0.591252        46.0875        33.1015     
  1097.12        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08205        9.55268                 NaN   8.58998       0.590864        46.0814        33.1031     
  1095.62        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08494        9.55204                 NaN   8.59364       0.590111        46.0748        33.1045     
  1094.13        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08704        9.55240                 NaN   8.59742       0.589376        46.0679        33.1059     
  1092.63        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08098        9.56191                 NaN   8.60133       0.588229        46.0606        33.1069     
  1091.14        2500.00                 NaN            NaN            NaN            NaN            NaN   2.09412        9.54977                 NaN   8.60440       0.587973        46.0551        33.1087     
  1089.65        2500.00                 NaN            NaN            NaN            NaN            NaN   2.09754        9.54913                 NaN   8.60832       0.587080        46.0477        33.1103     
  1088.15        2500.00                 NaN            NaN            NaN            NaN            NaN   2.10137        9.54682                 NaN   8.61155       0.586549        46.0423        33.1114     
  1086.66        2500.00                 NaN            NaN            NaN            NaN            NaN   2.10091        9.55045                 NaN   8.61580       0.585962        46.0330        33.1139     
  1085.16        2500.00                 NaN            NaN            NaN            NaN            NaN   2.10901        9.54367                 NaN   8.61875       0.585139        46.0293        33.1141     
  1083.67        2500.00                 NaN            NaN            NaN            NaN            NaN   2.11388        9.54083                 NaN   8.62229       0.584420        46.0231        33.1155     
  1082.18        2500.00                 NaN            NaN            NaN            NaN            NaN   2.11882        9.53810                 NaN   8.62556       0.583743        46.0169        33.1169     
  1080.68        2500.00                 NaN            NaN            NaN            NaN   3.43909        5.54215                 NaN            NaN   7.96200       0.843890        47.6945        34.5183     
  1079.19        2500.00                 NaN            NaN            NaN            NaN            NaN   2.12068        9.54226                 NaN   8.63352       0.582277        46.0005        33.1208     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN   2.14273        9.51996                 NaN   8.63568       0.581832        45.9986        33.1212     
  1076.20        2500.00                 NaN            NaN            NaN            NaN            NaN   2.14744        9.51741                 NaN   8.63906       0.581146        45.9924        33.1225     
  1074.71        2500.00                 NaN            NaN            NaN            NaN            NaN   2.15007        9.51767                 NaN   8.64275       0.580303        45.9853        33.1239     
  1073.21        2500.00                 NaN            NaN            NaN            NaN            NaN   2.16236        9.50683                 NaN   8.64668       0.579566        45.9790        33.1256     
  1071.72        2500.00                 NaN            NaN            NaN            NaN            NaN   2.17169        9.50015                 NaN   8.65038       0.578970        45.9718        33.1270     
  1070.22        2500.00                 NaN            NaN            NaN            NaN            NaN   2.16317        9.51147                 NaN   8.65320       0.578071        45.9660        33.1281     
  1068.73        2500.00                 NaN            NaN            NaN            NaN            NaN   2.17729        9.49902                 NaN   8.65675       0.577529        45.9596        33.1298     
  1067.23        2500.00                 NaN            NaN            NaN            NaN            NaN   2.18436        9.49421                 NaN   8.65988       0.576791        45.9535        33.1312     
  1065.74        2500.00                 NaN            NaN            NaN            NaN            NaN   2.19039        9.49033                 NaN   8.66334       0.576103        45.9472        33.1327     
  1064.25        2500.00                 NaN            NaN            NaN            NaN            NaN   2.19697        9.48589                 NaN   8.66673       0.575404        45.9409        33.1341     
  1062.75        2500.00                 NaN            NaN            NaN            NaN   3.43083        5.55131       0.138243E-005            NaN   7.96215       0.844803        47.6830        34.5279     
  1061.26        2500.00                 NaN            NaN            NaN            NaN   3.43230        5.54840       0.855514E-006            NaN   7.96241       0.844695        47.6829        34.5293     
  1059.76        2500.00                 NaN            NaN            NaN            NaN   3.43183        5.55104       0.157863E-004            NaN   7.96283       0.844522        47.6792        34.5306     
  1058.27        2500.00                 NaN            NaN            NaN            NaN   3.46932        5.50025                 NaN            NaN   7.96617       0.843744        47.6691        34.5514     
  1056.78        2500.00                 NaN            NaN            NaN            NaN   3.47107        5.49795                 NaN            NaN   7.96659       0.843698        47.6672        34.5535     
  1055.28        2500.00                 NaN            NaN            NaN            NaN   3.47076        5.49627                 NaN            NaN   7.96678       0.843509        47.6696        34.5531     
  1053.79        2500.00                 NaN            NaN            NaN            NaN   3.47453        5.49346                 NaN            NaN   7.96746       0.843601        47.6632        34.5577     
  1052.29        2500.00                 NaN            NaN            NaN            NaN   3.47554        5.49260                 NaN            NaN   7.96843       0.843542        47.6599        34.5600     
  1050.80        2500.00                 NaN            NaN            NaN            NaN   3.47730        5.49020                 NaN            NaN   7.96879       0.843514        47.6581        34.5621     
  1049.31        2500.00                 NaN            NaN            NaN            NaN   3.47740        5.48610                 NaN            NaN   7.96890       0.844029        47.6608        34.5628     
  1047.81        2500.00                 NaN            NaN            NaN            NaN   3.44763        5.53578       0.152347E-004            NaN   7.96486       0.843991        47.6582        34.5495     
  1046.32        2500.00                 NaN            NaN            NaN            NaN   3.48112        5.48565                 NaN            NaN   7.96952       0.843886        47.6511        34.5687     
  1044.82        2500.00                 NaN            NaN            NaN            NaN   3.48330        5.48254                 NaN            NaN   7.97000       0.843663        47.6497        34.5708     
  1043.33        2500.00                 NaN            NaN            NaN            NaN   3.48505        5.47930                 NaN            NaN   7.96981       0.843598        47.6498        34.5725     
  1041.84        2500.00                 NaN            NaN            NaN            NaN   3.48630        5.47467                 NaN            NaN   7.97222       0.844061        47.6493        34.5734     
  1040.34        2500.00                 NaN            NaN            NaN            NaN   3.48928        5.47174                 NaN            NaN   7.97026       0.843639        47.6483        34.5768     
  1038.85        2500.00                 NaN            NaN            NaN            NaN   3.49060        5.47013                 NaN            NaN   7.97063       0.843651        47.6463        34.5787     
  1037.35        2500.00                 NaN            NaN            NaN            NaN   3.49148        5.47098                 NaN            NaN   7.97419       0.843480        47.6396        34.5803     
  1035.86        2500.00                 NaN            NaN            NaN            NaN   3.49277        5.47011                 NaN            NaN   7.97271       0.843230        47.6384        34.5828     
  1034.36        2500.00                 NaN            NaN            NaN            NaN   3.49457        5.46756                 NaN            NaN   7.97397       0.843103        47.6361        34.5847     
  1032.87        2500.00                 NaN            NaN            NaN            NaN   3.49652        5.46442                 NaN            NaN   7.97528       0.843424        47.6337        34.5866     
  1031.38        2500.00                 NaN            NaN            NaN            NaN   3.49868        5.46313                 NaN            NaN   7.97450       0.843021        47.6314        34.5893     
  1029.88        2500.00                 NaN            NaN            NaN            NaN            NaN   8.69643        3.17478                 NaN   8.78332       0.543776        45.5971        33.2046     
  1028.39        2500.00                 NaN            NaN            NaN            NaN   3.50165        5.45776                 NaN            NaN   7.97631       0.843305        47.6282        34.5928     
  1026.89        2500.00                 NaN            NaN            NaN            NaN   3.50255        5.45506                 NaN            NaN   7.97725       0.842728        47.6281        34.5943     
  1025.40        2500.00                 NaN            NaN            NaN            NaN   3.50394        5.45224                 NaN            NaN   7.97818       0.842625        47.6269        34.5961     
  1023.91        2500.00                 NaN            NaN            NaN            NaN   3.46542        5.51110                 NaN            NaN   7.97797       0.840969        47.6265        34.5780     
  1022.41        2500.00                 NaN            NaN            NaN            NaN   3.46688        5.50905                 NaN            NaN   7.97864       0.840917        47.6245        34.5801     
  1020.92        2500.00                 NaN            NaN            NaN            NaN   3.46864        5.50678                 NaN            NaN   7.97929       0.840841        47.6222        34.5822     
  1019.42        2500.00                 NaN            NaN            NaN            NaN   3.47038        5.50455                 NaN            NaN   7.97994       0.840771        47.6200        34.5844     
  1017.93        2500.00                 NaN            NaN            NaN            NaN   3.47209        5.50234                 NaN            NaN   7.98058       0.840708        47.6178        34.5865     
  1016.44        2500.00                 NaN            NaN            NaN            NaN   3.47377        5.50015                 NaN            NaN   7.98121       0.840651        47.6156        34.5886     
  1014.94        2500.00                 NaN            NaN            NaN            NaN   3.47543        5.49798                 NaN            NaN   7.98183       0.840598        47.6134        34.5908     
  1013.45        2500.00                 NaN            NaN            NaN            NaN   3.47759        5.48441       0.349833E-004            NaN   7.98176       0.842421        47.6216        34.5922     
  1011.95        2500.00                 NaN            NaN            NaN            NaN   3.47952        5.49191                 NaN            NaN   7.98136       0.841118        47.6107        34.5954     
  1010.46        2500.00                 NaN            NaN            NaN            NaN            NaN   8.55858        3.34618                 NaN   8.82192       0.535649        45.5118        33.2259     
  1008.96        2500.00                 NaN            NaN            NaN            NaN   3.52111        5.43327       0.410897E-004            NaN   7.98272       0.842591        47.6014        34.6188     
