|6.6.6
Archiving\03_Data\eqfrac/QFM_m2.75/GRV/GRV_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1303.30        2500.00                 NaN   98.9615                 NaN            NaN  0.178814       0.532354                 NaN            NaN  0.275948       0.513614E-001            NaN            NaN
  1301.81        2500.00                 NaN   98.9736                 NaN            NaN  0.174893       0.528978                 NaN            NaN  0.272408       0.501579E-001            NaN            NaN
  1300.32        2500.00                 NaN   98.9832                 NaN            NaN  0.172264       0.525775                 NaN            NaN  0.269790       0.489610E-001            NaN            NaN
  1298.82        2500.00                 NaN   72.7241                 NaN            NaN   2.10349        6.26750                 NaN            NaN   3.65975       0.923586        14.3216                 NaN
  1297.33        2500.00                 NaN   74.4534                 NaN            NaN   2.01678        5.94327                 NaN            NaN   3.43192       0.844753        13.3098                 NaN
  1295.83        2500.00                 NaN   77.7183                 NaN            NaN   1.77057        5.28977                 NaN            NaN   3.00484       0.721108        11.4955                 NaN
  1294.34        2500.00                 NaN   80.6551                 NaN            NaN   1.51985        4.70448                 NaN            NaN   2.61848       0.613735        9.88840                 NaN
  1292.85        2500.00                 NaN   83.0471                 NaN            NaN   1.31271        4.21820                 NaN            NaN   2.30295       0.528500        8.59054                 NaN
  1291.35        2500.00                 NaN   84.6999                 NaN            NaN   1.13972        3.91811                 NaN            NaN   2.08618       0.468678        7.68744                 NaN
  1289.86        2500.00                 NaN   86.5744                 NaN            NaN  0.995806        3.46643                 NaN            NaN   1.83861       0.408210        6.71655                 NaN
  1288.36        2500.00                 NaN   86.8971                 NaN            NaN   1.63367        2.21992                 NaN            NaN   1.84493       0.449927        6.95443                 NaN
  1286.87        2500.00                 NaN   90.6675                 NaN            NaN            NaN   3.82057                 NaN            NaN   1.22189       0.217233        4.07276                 NaN
  1285.38        2500.00                 NaN   90.0963                 NaN            NaN  0.614201        2.79396                 NaN            NaN   1.36415       0.287356        4.84404                 NaN
  1283.88        2500.00                 NaN   91.0964                 NaN            NaN  0.467051        2.61155                 NaN            NaN   1.22818       0.254020        4.34279                 NaN
  1282.39        2500.00                 NaN   91.3754                 NaN            NaN  0.520072        2.49565                 NaN            NaN   1.19522       0.244129        4.16950                 NaN
  1280.89        2500.00                 NaN   91.4243                 NaN            NaN  0.398861        2.68877                 NaN            NaN   1.18398       0.231586        4.07253                 NaN
  1279.40        2500.00                 NaN   92.7346                 NaN            NaN  0.460358        2.09526                 NaN            NaN   1.01080       0.204405        3.49457                 NaN
  1277.90        2500.00                 NaN   92.8627                 NaN            NaN  0.122359        2.52849                 NaN            NaN  0.979304       0.177002        3.33019                 NaN
  1276.41        2500.00                 NaN   93.2435                 NaN            NaN  0.142311E-001   2.51617                 NaN            NaN  0.929867       0.159511        3.13668                 NaN
  1274.92        2500.00                 NaN   90.9673                 NaN            NaN            NaN   3.24837                 NaN            NaN   1.30175       0.241523        4.24101                 NaN
  1273.42        2500.00                 NaN   91.5696                 NaN            NaN  0.367036E-005   3.29899                 NaN            NaN   1.19129       0.165653        3.77447                 NaN
  1271.93        2500.00                 NaN   75.2055        17.1137                 NaN   1.60851                 NaN            NaN            NaN   1.32689       0.260507        4.48488                 NaN
  1270.43        2500.00                 NaN   98.9613                 NaN            NaN            NaN  0.745273                 NaN            NaN            NaN  0.779713E-002  0.285679                 NaN
  1268.94        2500.00                 NaN   97.7125                 NaN            NaN  0.920051                 NaN            NaN            NaN  0.278921       0.251916E-001   1.06335                 NaN
  1267.45        2500.00                 NaN   94.5417                 NaN            NaN            NaN   2.15614                 NaN            NaN  0.851236       0.124882        2.32600                 NaN
  1265.95        2500.00                 NaN   76.3189                 NaN            NaN            NaN   2.59303        5.37037       0.229040        3.16239       0.599085        11.7272                 NaN
  1264.46        2500.00                 NaN   98.0346                 NaN            NaN            NaN   1.55531                 NaN            NaN  0.394180       0.159480E-001            NaN            NaN
  1262.96        2500.00                 NaN   99.9301                 NaN            NaN            NaN  0.234129E-001            NaN            NaN  0.464509E-001            NaN            NaN            NaN
  1261.47        2500.00                 NaN   98.9279                 NaN            NaN            NaN            NaN            NaN            NaN  0.338952E-001  0.149078E-001   1.02326                 NaN
  1259.98        2500.00                 NaN   99.7680                 NaN            NaN            NaN  0.549520E-001  0.176006                 NaN            NaN  0.103667E-002            NaN            NaN
  1258.48        2500.00                 NaN   99.4861                 NaN            NaN            NaN            NaN            NaN            NaN  0.184181       0.481697E-001  0.281557                 NaN
  1256.99        2500.00                 NaN   98.5294                 NaN            NaN            NaN  0.426591       0.489331                 NaN  0.552665       0.205216E-002            NaN            NaN
  1255.49        2500.00                 NaN   99.3806                 NaN            NaN            NaN  0.464999                 NaN            NaN            NaN  0.113620E-001  0.143061                 NaN
  1254.00        2500.00                 NaN   98.4795                 NaN            NaN            NaN  0.524723                 NaN            NaN            NaN  0.328905E-001  0.962887                 NaN
  1252.50        2500.00                 NaN   98.4052                 NaN            NaN            NaN  0.270841                 NaN            NaN            NaN  0.100773        1.22318                 NaN
  1251.01        2500.00                 NaN   97.2137                 NaN            NaN            NaN   1.32888                 NaN            NaN  0.412344       0.285653E-001   1.01656                 NaN
  1249.52        2500.00                 NaN   97.2211                 NaN            NaN            NaN  0.964743                 NaN            NaN  0.393668       0.576244E-001   1.36287                 NaN
  1248.02        2500.00                 NaN   97.5228                 NaN            NaN            NaN  0.973906                 NaN            NaN  0.317460       0.614477E-001   1.12442                 NaN
  1246.53        2500.00                 NaN   97.2992                 NaN            NaN            NaN  0.506256       0.477715                 NaN  0.352530       0.652593E-001   1.29902                 NaN
  1245.03        2500.00                 NaN   96.8222                 NaN            NaN            NaN  0.603280                 NaN            NaN  0.634164       0.128182        1.81216                 NaN
  1243.54        2500.00                 NaN   98.6939                 NaN            NaN            NaN  0.690974                 NaN            NaN  0.178585E-001  0.520952E-001  0.545164                 NaN
  1242.05        2500.00                 NaN   97.1473                 NaN            NaN            NaN   1.38534                 NaN            NaN  0.299392       0.215100E-002   1.16585                 NaN
  1240.55        2500.00                 NaN   90.2363                 NaN            NaN            NaN   1.44651                 NaN            NaN  0.776770       0.170879        4.17797        3.19153     
  1239.06        2500.00                 NaN   85.3536                 NaN            NaN            NaN   1.15924        2.29691       0.284492E-005   1.54556       0.111577        5.48139        4.05170     
  1237.56        2500.00                 NaN   89.0890                 NaN            NaN            NaN  0.571987        1.58753                 NaN   1.08615       0.108509        4.32738        3.22942     
  1236.07        2500.00                 NaN   86.2536                 NaN            NaN            NaN   1.50370        1.35537                 NaN   1.35892       0.127153        5.37905        4.02217     
  1234.58        2500.00                 NaN   87.3127                 NaN            NaN            NaN   1.42677        1.09484                 NaN   1.25179       0.117979        5.05130        3.74461     
  1233.08        2500.00                 NaN   87.3124                 NaN            NaN            NaN   2.33138       0.515891E-005            NaN   1.23854       0.120073        5.17113        3.82650     
  1231.59        2500.00                 NaN   84.2900                 NaN            NaN            NaN  0.500133        2.38229                 NaN   1.41687       0.181018        6.48575        4.74395     
  1230.09        2500.00                 NaN   71.9492                 NaN            NaN            NaN   2.69117        2.02110       0.838326E-003   2.45891       0.311472        11.9377        8.62961     
  1228.60        2500.00                 NaN            NaN            NaN            NaN            NaN   3.69699       0.550949E-003   11.7808        8.34394        1.13195        43.6995        31.3463     
  1227.10        2500.00                 NaN            NaN            NaN            NaN   5.08025        7.79025       0.505557E-003            NaN   8.09194        1.47317        44.9150        32.6489     
  1225.61        2500.00                 NaN            NaN            NaN            NaN   5.08491        7.78402       0.544351E-003            NaN   8.09217        1.47326        44.9147        32.6504     
  1224.12        2500.00                 NaN            NaN            NaN            NaN            NaN  0.567731E-003   9.72633        5.86741        8.42539        1.09923        43.5199        31.3611     
  1222.62        2500.00                 NaN            NaN            NaN            NaN            NaN   4.93371       0.155039E-003   10.5753        8.32466        1.13360        43.6765        31.3561     
  1221.13        2500.00                 NaN            NaN            NaN            NaN   5.03005        7.85635       0.510467E-003            NaN   8.09661        1.47380        44.9082        32.6345     
  1219.63        2500.00                 NaN            NaN            NaN            NaN   5.06549        7.82315       0.512753E-003            NaN   8.10517        1.46946        44.8882        32.6480     
  1218.14        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8542        3.81633                 NaN   8.47476        1.09094        43.3865        31.3773     
  1216.65        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5750        4.06685                 NaN   8.44513        1.11068        43.4262        31.3762     
  1215.15        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5496        4.09434                 NaN   8.44822        1.10965        43.4217        31.3765     
  1213.66        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8494        3.79689       0.195609E-005   8.45286        1.10425        43.4206        31.3761     
  1212.16        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6778        3.97786       0.176411E-005   8.45377        1.10552        43.4065        31.3786     
  1210.67        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3200        4.30978                 NaN   8.44354        1.10701        43.4502        31.3695     
  1209.18        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6960        3.95739       0.174334E-005   8.45072        1.10397        43.4159        31.3761     
  1207.68        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6297        4.01513                 NaN   8.44885        1.10597        43.4249        31.3754     
  1206.19        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6018        4.04833       0.177993E-005   8.46428        1.10024        43.4107        31.3746     
  1204.69        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3159        4.32284                 NaN   8.46719        1.10037        43.4214        31.3723     
  1203.20        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6293        4.04144                 NaN   8.47861        1.09201        43.3815        31.3771     
  1201.70        2500.00                 NaN            NaN            NaN            NaN            NaN   2.48283        13.0820                 NaN   8.42600        1.11651        43.5344        31.3583     
  1200.21        2500.00                 NaN            NaN            NaN            NaN            NaN   2.60034        12.9725                 NaN   8.44255        1.10817        43.5181        31.3583     
  1198.72        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5917        4.07229                 NaN   8.45195        1.09944        43.4082        31.3764     
  1197.22        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5603        4.10233                 NaN   8.48275        1.08892        43.3920        31.3736     
  1195.73        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4611        4.20250                 NaN   8.47548        1.09252        43.3943        31.3741     
  1194.23        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4413        4.21469                 NaN   8.46681        1.09783        43.4055        31.3739     
  1192.74        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4282        4.24930                 NaN   8.48168        1.09046        43.3725        31.3778     
  1191.25        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5647        4.11800                 NaN   8.48308        1.08836        43.3670        31.3788     
  1189.75        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5397        4.14574                 NaN   8.48604        1.08319        43.3688        31.3766     
  1188.26        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7148        3.98886                 NaN   8.47518        1.08469        43.3523        31.3842     
  1186.76        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6117        4.09016                 NaN   8.47585        1.08758        43.3477        31.3870     
  1185.27        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6960        3.99553                 NaN   8.47392        1.08763        43.3671        31.3798     
  1183.78        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7066        3.98827                 NaN   8.47632        1.08629        43.3623        31.3803     
  1182.28        2500.00                 NaN            NaN            NaN            NaN            NaN  0.296301E-003   10.8639        4.76696        8.53923        1.07732        43.3882        31.3642     
  1180.79        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9067        4.72644                 NaN   8.54317        1.07617        43.3831        31.3644     
  1179.29        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9076        4.72834                 NaN   8.54692        1.07472        43.3785        31.3639     
  1177.80        2500.00                 NaN            NaN            NaN            NaN            NaN  0.206639E-003   10.9829        4.65412        8.55109        1.07410        43.3726        31.3649     
  1176.31        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9540        4.68642                 NaN   8.55467        1.07265        43.3680        31.3643     
  1174.81        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9896        4.65206                 NaN   8.55911        1.07129        43.3642        31.3638     
  1173.32        2500.00                 NaN            NaN            NaN            NaN            NaN  0.239949E-003   10.9916        4.65260        8.56291        1.07056        43.3574        31.3647     
  1171.82        2500.00                 NaN            NaN            NaN            NaN            NaN  0.153562E-003   11.0761        4.56960        8.56741        1.06998        43.3507        31.3660     
  1170.33        2500.00                 NaN            NaN            NaN            NaN            NaN  0.101320E-003   11.1003        4.54773        8.57125        1.06894        43.3453        31.3664     
  1168.83        2500.00                 NaN            NaN            NaN            NaN            NaN  0.218863E-003   11.1092        4.54093        8.57545        1.06792        43.3397        31.3666     
  1167.34        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0915        4.56259                 NaN   8.57908        1.06592        43.3352        31.3657     
  1165.85        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7008        3.94500                 NaN   8.58056        1.06950        43.3333        31.3708     
  1164.35        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2841        4.38003                 NaN   8.59011        1.06221        43.3148        31.3687     
  1162.86        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3086        4.35780                 NaN   8.59421        1.06113        43.3093        31.3690     
  1161.36        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2505        4.41161                 NaN   8.59593        1.06237        43.3114        31.3682     
  1159.87        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2551        4.40921                 NaN   8.59970        1.06135        43.3060        31.3686     
  1158.38        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2790        4.38764                 NaN   8.60381        1.06025        43.3004        31.3689     
  1156.88        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3007        4.36844                 NaN   8.60787        1.05911        43.2946        31.3692     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   5.34667        7.44349       0.344318E-004            NaN   8.10394        1.47650        44.8956        32.7337     
  1153.89        2500.00                 NaN            NaN            NaN            NaN   5.35782        7.43071       0.107573E-004            NaN   8.10190        1.47683        44.8958        32.7369     
  1152.40        2500.00                 NaN            NaN            NaN            NaN   5.35428        7.43383       0.238856E-004            NaN   8.10439        1.47657        44.8946        32.7363     
  1150.91        2500.00                 NaN            NaN            NaN            NaN            NaN   2.80366        12.7774       0.160391E-004   8.58873        1.07476        43.4012        31.3542     
  1149.41        2500.00                 NaN            NaN            NaN            NaN   5.36184        7.42426       0.163499E-004            NaN   8.10484        1.47664        44.8935        32.7389     
  1147.92        2500.00                 NaN            NaN            NaN            NaN   5.36560        7.41951       0.123074E-004            NaN   8.10507        1.47667        44.8929        32.7402     
  1146.42        2500.00                 NaN            NaN            NaN            NaN            NaN  0.251496E-004   11.4635        4.22307        8.63627        1.05108        43.2543        31.3717     
  1144.93        2500.00                 NaN            NaN            NaN            NaN            NaN  0.200338E-004   11.4824        4.20667        8.64034        1.04993        43.2485        31.3721     
  1143.43        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5950        4.10322                 NaN   8.64716        1.04638        43.2347        31.3735     
  1141.94        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6077        4.09313                 NaN   8.65104        1.04523        43.2290        31.3739     
  1140.45        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6567        4.04692                 NaN   8.65580        1.04385        43.2225        31.3742     
  1138.95        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6754        4.03073                 NaN   8.65970        1.04272        43.2168        31.3746     
  1137.46        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6493        4.05936                 NaN   8.66289        1.04172        43.2116        31.3751     
  1135.96        2500.00                 NaN            NaN            NaN            NaN            NaN  0.115343        12.3589        3.30828        8.67400        1.03360        43.1182        31.3917     
  1134.47        2500.00                 NaN            NaN            NaN            NaN            NaN   13.0718        2.75164                 NaN   8.68032        1.02403        43.0743        31.3978     
  1132.98        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4771        3.29810                 NaN   8.64466        1.04571        43.1440        31.3904     
  1131.48        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7099        4.00959                 NaN   8.67874        1.03692        43.1881        31.3768     
  1129.99        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7247        3.99759                 NaN   8.68270        1.03568        43.1820        31.3773     
  1128.49        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7508        3.97418       0.100023E-004   8.68686        1.03441        43.1761        31.3776     
  1127.00        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7920        3.93584       0.242975E-004   8.69126        1.03305        43.1698        31.3780     
  1125.51        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3666        3.41845                 NaN   8.66144        1.03983        43.1203        31.3933     
  1124.01        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5219        3.27387                 NaN   8.66280        1.03679        43.1106        31.3940     
  1122.52        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7923        3.94383       0.221854E-004   8.70241        1.02954        43.1524        31.3795     
  1121.02        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8052        3.93391       0.220405E-004   8.70626        1.02827        43.1464        31.3800     
  1119.53        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8162        3.92575       0.220436E-004   8.71026        1.02703        43.1403        31.3804     
  1118.03        2500.00                 NaN            NaN            NaN            NaN   5.43863        7.32718                 NaN            NaN   8.10894        1.47793        44.8815        32.7659     
  1116.54        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8362        3.91145       0.217360E-004   8.71795        1.02456        43.1285        31.3813     
  1115.05        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8483        3.90226       0.217561E-004   8.72185        1.02328        43.1225        31.3818     
  1113.55        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8592        3.89444       0.215187E-004   8.72590        1.02197        43.1161        31.3823     
  1112.06        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8661        3.89020       0.215380E-004   8.72954        1.02078        43.1106        31.3828     
  1110.56        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8740        3.88523       0.317507E-004   8.73347        1.01950        43.1045        31.3833     
  1109.07        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8803        3.88192       0.319495E-004   8.73722        1.01829        43.0984        31.3838     
  1107.58        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8840        3.88123       0.321989E-004   8.74097        1.01702        43.0924        31.3843     
  1106.08        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8870        3.88116       0.326599E-004   8.74469        1.01575        43.0864        31.3849     
  1104.59        2500.00                 NaN            NaN            NaN            NaN            NaN   2.70645        12.9442                 NaN   8.71304        1.03696        43.2362        31.3631     
  1103.09        2500.00                 NaN            NaN            NaN            NaN            NaN   2.70834        12.9452                 NaN   8.71706        1.03561        43.2303        31.3635     
  1101.60        2500.00                 NaN            NaN            NaN            NaN            NaN   2.70895        12.9476                 NaN   8.72079        1.03421        43.2246        31.3638     
  1100.11        2500.00                 NaN            NaN            NaN            NaN            NaN   2.70785        12.9517                 NaN   8.72478        1.03281        43.2187        31.3642     
  1098.61        2500.00                 NaN            NaN            NaN            NaN            NaN   2.70808        12.9543                 NaN   8.72852        1.03145        43.2130        31.3646     
  1097.12        2500.00                 NaN            NaN            NaN            NaN            NaN   2.71005        12.9538                 NaN   8.73216        1.03079        43.2079        31.3653     
  1095.62        2500.00                 NaN            NaN            NaN            NaN            NaN   2.71366        12.9529                 NaN   8.73590        1.02950        43.2023        31.3657     
  1094.13        2500.00                 NaN            NaN            NaN            NaN            NaN   2.71624        12.9532                 NaN   8.73976        1.02824        43.1964        31.3662     
  1092.63        2500.00                 NaN            NaN            NaN            NaN            NaN   2.70802        12.9654                 NaN   8.74375        1.02626        43.1902        31.3663     
  1091.14        2500.00                 NaN            NaN            NaN            NaN            NaN   2.72514        12.9494                 NaN   8.74689        1.02584        43.1855        31.3672     
  1089.65        2500.00                 NaN            NaN            NaN            NaN            NaN   2.72958        12.9485                 NaN   8.75087        1.02430        43.1790        31.3677     
  1088.15        2500.00                 NaN            NaN            NaN            NaN            NaN   2.73429        12.9453                 NaN   8.75421        1.02340        43.1748        31.3680     
  1086.66        2500.00                 NaN            NaN            NaN            NaN            NaN   2.73335        12.9499                 NaN   8.75852        1.02239        43.1665        31.3694     
  1085.16        2500.00                 NaN            NaN            NaN            NaN            NaN   2.74393        12.9408                 NaN   8.76157        1.02098        43.1638        31.3689     
  1083.67        2500.00                 NaN            NaN            NaN            NaN            NaN   2.75012        12.9370                 NaN   8.76520        1.01975        43.1586        31.3693     
  1082.18        2500.00                 NaN            NaN            NaN            NaN            NaN   2.75641        12.9333                 NaN   8.76853        1.01859        43.1533        31.3699     
  1080.68        2500.00                 NaN            NaN            NaN            NaN   5.51786        7.23146                 NaN            NaN   8.11830        1.47698        44.8608        32.7946     
  1079.19        2500.00                 NaN            NaN            NaN            NaN            NaN   2.75822        12.9384                 NaN   8.77663        1.01607        43.1389        31.3717     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN   2.78713        12.9092                 NaN   8.77889        1.01532        43.1381        31.3714     
  1076.20        2500.00                 NaN            NaN            NaN            NaN            NaN   2.79310        12.9058                 NaN   8.78235        1.01414        43.1328        31.3718     
  1074.71        2500.00                 NaN            NaN            NaN            NaN            NaN   2.79616        12.9060                 NaN   8.78612        1.01270        43.1267        31.3723     
  1073.21        2500.00                 NaN            NaN            NaN            NaN            NaN   2.81238        12.8917                 NaN   8.79013        1.01143        43.1214        31.3730     
  1071.72        2500.00                 NaN            NaN            NaN            NaN            NaN   2.82392        12.8829                 NaN   8.79392        1.01041        43.1153        31.3735     
  1070.22        2500.00                 NaN            NaN            NaN            NaN            NaN   2.81279        12.8975                 NaN   8.79681        1.00886        43.1104        31.3737     
  1068.73        2500.00                 NaN            NaN            NaN            NaN            NaN   2.83120        12.8811                 NaN   8.80042        1.00794        43.1049        31.3744     
  1067.23        2500.00                 NaN            NaN            NaN            NaN            NaN   2.84023        12.8747                 NaN   8.80362        1.00667        43.0998        31.3749     
  1065.74        2500.00                 NaN            NaN            NaN            NaN            NaN   2.84791        12.8695                 NaN   8.80716        1.00549        43.0945        31.3754     
  1064.25        2500.00                 NaN            NaN            NaN            NaN            NaN   2.85631        12.8637                 NaN   8.81063        1.00429        43.0891        31.3760     
  1062.75        2500.00                 NaN            NaN            NaN            NaN   5.50639        7.24485       0.185870E-005            NaN   8.11875        1.47897        44.8577        32.7933     
  1061.26        2500.00                 NaN            NaN            NaN            NaN   5.50890        7.24103       0.114769E-005            NaN   8.11905        1.47881        44.8583        32.7939     
  1059.76        2500.00                 NaN            NaN            NaN            NaN   5.50830        7.24414       0.214965E-004            NaN   8.11949        1.47854        44.8553        32.7942     
  1058.27        2500.00                 NaN            NaN            NaN            NaN   5.56869        7.17039                 NaN            NaN   8.12303        1.47723        44.8471        32.8135     
  1056.78        2500.00                 NaN            NaN            NaN            NaN   5.57165        7.16699                 NaN            NaN   8.12349        1.47718        44.8460        32.8147     
  1055.28        2500.00                 NaN            NaN            NaN            NaN   5.57133        7.16535                 NaN            NaN   8.12376        1.47689        44.8490        32.8136     
  1053.79        2500.00                 NaN            NaN            NaN            NaN   5.57752        7.16031                 NaN            NaN   8.12445        1.47708        44.8436        32.8171     
  1052.29        2500.00                 NaN            NaN            NaN            NaN   5.57927        7.15902                 NaN            NaN   8.12544        1.47700        44.8410        32.8183     
  1050.80        2500.00                 NaN            NaN            NaN            NaN   5.58226        7.15547                 NaN            NaN   8.12584        1.47699        44.8400        32.8195     
  1049.31        2500.00                 NaN            NaN            NaN            NaN   5.58259        7.15059                 NaN            NaN   8.12603        1.47793        44.8434        32.8195     
  1047.81        2500.00                 NaN            NaN            NaN            NaN   5.53482        7.21975       0.207482E-004            NaN   8.12173        1.47786        44.8406        32.8052     
  1046.32        2500.00                 NaN            NaN            NaN            NaN   5.58885        7.14820                 NaN            NaN   8.12667        1.47774        44.8353        32.8232     
  1044.82        2500.00                 NaN            NaN            NaN            NaN   5.59248        7.14403                 NaN            NaN   8.12717        1.47738        44.8346        32.8243     
  1043.33        2500.00                 NaN            NaN            NaN            NaN   5.59544        7.14000                 NaN            NaN   8.12699        1.47730        44.8352        32.8250     
  1041.84        2500.00                 NaN            NaN            NaN            NaN   5.59766        7.13329                 NaN            NaN   8.12956        1.47815        44.8359        32.8254     
  1040.34        2500.00                 NaN            NaN            NaN            NaN   5.60254        7.12996                 NaN            NaN   8.12751        1.47743        44.8352        32.8274     
  1038.85        2500.00                 NaN            NaN            NaN            NaN   5.60482        7.12744                 NaN            NaN   8.12792        1.47749        44.8339        32.8284     
  1037.35        2500.00                 NaN            NaN            NaN            NaN   5.60641        7.12675                 NaN            NaN   8.13164        1.47723        44.8287        32.8293     
  1035.86        2500.00                 NaN            NaN            NaN            NaN   5.60861        7.12593                 NaN            NaN   8.13011        1.47682        44.8279        32.8306     
  1034.36        2500.00                 NaN            NaN            NaN            NaN   5.61168        7.12163                 NaN            NaN   8.13147        1.47664        44.8267        32.8319     
  1032.87        2500.00                 NaN            NaN            NaN            NaN   5.61497        7.11702                 NaN            NaN   8.13283        1.47723        44.8252        32.8328     
  1031.38        2500.00                 NaN            NaN            NaN            NaN   5.61862        7.11437                 NaN            NaN   8.13209        1.47656        44.8238        32.8346     
  1029.88        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7950        4.13724                 NaN   8.92801       0.949378        42.7728        31.4176     
  1028.39        2500.00                 NaN            NaN            NaN            NaN   5.62367        7.10703                 NaN            NaN   8.13397        1.47712        44.8220        32.8362     
  1026.89        2500.00                 NaN            NaN            NaN            NaN   5.62530        7.10372                 NaN            NaN   8.13501        1.47615        44.8228        32.8370     
  1025.40        2500.00                 NaN            NaN            NaN            NaN   5.62769        7.10007                 NaN            NaN   8.13599        1.47601        44.8223        32.8379     
  1023.91        2500.00                 NaN            NaN            NaN            NaN   5.56576        7.18638                 NaN            NaN   8.13548        1.47308        44.8207        32.8186     
  1022.41        2500.00                 NaN            NaN            NaN            NaN   5.56825        7.18341                 NaN            NaN   8.13618        1.47302        44.8195        32.8197     
  1020.92        2500.00                 NaN            NaN            NaN            NaN   5.57124        7.17999                 NaN            NaN   8.13689        1.47292        44.8181        32.8209     
  1019.42        2500.00                 NaN            NaN            NaN            NaN   5.57418        7.17662                 NaN            NaN   8.13758        1.47283        44.8167        32.8221     
  1017.93        2500.00                 NaN            NaN            NaN            NaN   5.57708        7.17328                 NaN            NaN   8.13826        1.47276        44.8153        32.8233     
  1016.44        2500.00                 NaN            NaN            NaN            NaN   5.57995        7.16998                 NaN            NaN   8.13894        1.47269        44.8139        32.8245     
  1014.94        2500.00                 NaN            NaN            NaN            NaN   5.58277        7.16671                 NaN            NaN   8.13961        1.47263        44.8125        32.8257     
  1013.45        2500.00                 NaN            NaN            NaN            NaN   5.58649        7.14925       0.462297E-004            NaN   8.13971        1.47588        44.8217        32.8269     
  1011.95        2500.00                 NaN            NaN            NaN            NaN   5.58962        7.15805                 NaN            NaN   8.13916        1.47360        44.8112        32.8284     
  1010.46        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6116        4.35830                 NaN   8.96748       0.935440        42.7004        31.4268     
  1008.96        2500.00                 NaN            NaN            NaN            NaN   5.65696        7.06981       0.559625E-004            NaN   8.14091        1.47631        44.8057        32.8502     
  1007.47        2500.00                 NaN            NaN            NaN            NaN   5.65859        7.07465       0.510075E-004            NaN   8.13835        1.47517        44.8018        32.8514     
